|6.6.6
Archiving\03_Data\Dfrac/QFM/T13/T13_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1431.08        2500.00        98.3917       0.193926                 NaN            NaN  0.136949        1.27739                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4019       0.192368                 NaN            NaN  0.136349        1.26943                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4098       0.187728                 NaN            NaN  0.138169        1.26435                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.4180       0.185799                 NaN            NaN  0.138331        1.25785                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.4258       0.183500                 NaN            NaN  0.138125        1.25261                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.4255       0.180287                 NaN            NaN  0.134761        1.25947                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.4410       0.180776                 NaN            NaN  0.135082        1.24317                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.4436       0.173702                 NaN            NaN  0.139955        1.24278                 NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.4457       0.168239                 NaN            NaN  0.145759        1.24031                 NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.1122       0.317113                 NaN            NaN  0.100489        1.29309                 NaN  0.177121                 NaN            NaN            NaN
  1406.02        2500.00        96.3793        1.02873                 NaN            NaN            NaN   1.51232                 NaN   1.07966                 NaN            NaN            NaN
  1403.51        2500.00        96.4218        1.02036                 NaN            NaN            NaN   1.49348                 NaN   1.06441                 NaN            NaN            NaN
  1401.00        2500.00        96.4929        1.00070                 NaN            NaN            NaN   1.46619                 NaN   1.04025                 NaN            NaN            NaN
  1398.50        2500.00        96.5332       0.987999                 NaN            NaN            NaN  0.263228E-001   1.42791        1.02457                 NaN            NaN            NaN
  1395.99        2500.00        96.5528       0.920419                 NaN            NaN            NaN   1.32627       0.192039        1.00846                 NaN            NaN            NaN
  1393.48        2500.00        96.5739       0.926669                 NaN            NaN            NaN  0.175794        1.32214        1.00147                 NaN            NaN            NaN
  1390.98        2500.00        96.6902       0.946264                 NaN            NaN            NaN   1.30482       0.917724E-001  0.966934                 NaN            NaN            NaN
  1388.47        2500.00        96.7162       0.948601                 NaN            NaN            NaN   1.30073       0.761006E-001  0.958398                 NaN            NaN            NaN
  1385.96        2500.00        96.7676       0.957042                 NaN            NaN            NaN   1.29277       0.398162E-001  0.942820                 NaN            NaN            NaN
  1383.46        2500.00        95.6047                 NaN  0.578173                 NaN            NaN   1.56147        1.25358        1.00205                 NaN            NaN            NaN
  1380.95        2500.00        94.6578                 NaN  0.973245                 NaN            NaN   1.17901        2.00928        1.18062                 NaN            NaN            NaN
  1378.45        2500.00        94.8811                 NaN  0.940042                 NaN            NaN   1.93529        1.10720        1.13632                 NaN            NaN            NaN
  1375.94        2500.00        95.1095                 NaN  0.902565                 NaN            NaN   1.04142        1.85503        1.09145                 NaN            NaN            NaN
  1373.43        2500.00        95.3261                 NaN  0.866419                 NaN            NaN   1.77765       0.981278        1.04854                 NaN            NaN            NaN
  1370.93        2500.00        95.5315                 NaN  0.831847                 NaN            NaN  0.925549        1.70330        1.00777                 NaN            NaN            NaN
  1368.42        2500.00        95.7188                 NaN  0.799119                 NaN            NaN  0.877772        1.63388       0.970388                 NaN            NaN            NaN
  1365.91        2500.00        95.8968                 NaN  0.768906                 NaN            NaN  0.829105        1.57039       0.934839                 NaN            NaN            NaN
  1363.41        2500.00        96.0637                 NaN  0.739008                 NaN            NaN   1.50727       0.789058       0.900942                 NaN            NaN            NaN
  1360.90        2500.00        96.2181                 NaN  0.712613                 NaN            NaN   1.44833       0.750712       0.870204                 NaN            NaN            NaN
  1358.40        2500.00        96.3667                 NaN  0.686137                 NaN            NaN   1.39460       0.713016       0.839578                 NaN            NaN            NaN
  1355.89        2500.00        96.5039                 NaN  0.662119                 NaN            NaN  0.678629        1.34377       0.811587                 NaN            NaN            NaN
  1353.38        2500.00        96.6315                 NaN  0.639315                 NaN            NaN  0.647241        1.29645       0.785488                 NaN            NaN            NaN
  1350.88        2500.00        96.7541                 NaN  0.617240                 NaN            NaN   1.25017       0.618217       0.760254                 NaN            NaN            NaN
  1348.37        2500.00        96.8708                 NaN  0.596801                 NaN            NaN   1.20533       0.591183       0.735881                 NaN            NaN            NaN
  1345.86        2500.00        96.9802                 NaN  0.577379                 NaN            NaN  0.564552        1.16461       0.713296                 NaN            NaN            NaN
  1343.36        2500.00        97.0841                 NaN  0.558658                 NaN            NaN   1.12349       0.542200       0.691575                 NaN            NaN            NaN
  1340.85        2500.00        97.1817                 NaN  0.540726                 NaN            NaN   1.08663       0.519880       0.671071                 NaN            NaN            NaN
  1338.35        2500.00        97.2751                 NaN  0.523305                 NaN            NaN   1.04964       0.500533       0.651385                 NaN            NaN            NaN
  1335.84        2500.00        97.3648                 NaN  0.507434                 NaN            NaN  0.479890        1.01545       0.632431                 NaN            NaN            NaN
  1333.33        2500.00        97.4497                 NaN  0.491445                 NaN            NaN  0.982597       0.461883       0.614390                 NaN            NaN            NaN
  1330.83        2500.00        97.5306                 NaN  0.476257                 NaN            NaN  0.445430       0.950588       0.597118                 NaN            NaN            NaN
  1328.32        2500.00        97.6081                 NaN  0.462053                 NaN            NaN  0.429208       0.920028       0.580612                 NaN            NaN            NaN
  1325.81        2500.00        97.6833                 NaN  0.447766                 NaN            NaN  0.890408       0.414162       0.564390                 NaN            NaN            NaN
  1323.31        2500.00        97.7543                 NaN  0.434217                 NaN            NaN  0.400049       0.862575       0.548859                 NaN            NaN            NaN
  1320.80        2500.00        97.8220                 NaN  0.421168                 NaN            NaN  0.835478       0.386921       0.534407                 NaN            NaN            NaN
  1318.30        2500.00        97.8877                 NaN  0.407871                 NaN            NaN  0.808281       0.376290       0.519848                 NaN            NaN            NaN
  1315.79        2500.00        97.9509                 NaN  0.395587                 NaN            NaN  0.782802       0.364746       0.506013                 NaN            NaN            NaN
  1313.28        2500.00        98.0111                 NaN  0.383609                 NaN            NaN  0.758739       0.353838       0.492704                 NaN            NaN            NaN
  1310.78        2500.00        98.0707                 NaN  0.371821                 NaN            NaN  0.734145       0.343706       0.479640                 NaN            NaN            NaN
  1308.27        2500.00        98.1263                 NaN  0.360619                 NaN            NaN  0.711591       0.334159       0.467360                 NaN            NaN            NaN
  1305.76        2500.00        98.1804                 NaN  0.349636                 NaN            NaN  0.689014       0.325724       0.455244                 NaN            NaN            NaN
  1303.26        2500.00        98.2330                 NaN  0.338765                 NaN            NaN  0.667591       0.317211       0.443391                 NaN            NaN            NaN
  1300.75        2500.00        98.2842                 NaN  0.327890                 NaN            NaN  0.309406       0.646658       0.431820                 NaN            NaN            NaN
  1298.25        2500.00        98.3331                 NaN  0.318127                 NaN            NaN  0.626212       0.301835       0.420683                 NaN            NaN            NaN
  1295.74        2500.00        98.3793                 NaN  0.307767                 NaN            NaN  0.606535       0.296195       0.410173                 NaN            NaN            NaN
  1293.23        2500.00        98.4260                 NaN  0.297367                 NaN            NaN  0.289768       0.587471       0.399360                 NaN            NaN            NaN
  1290.73        2500.00        98.4697                 NaN  0.288395                 NaN            NaN  0.568723       0.283501       0.389655                 NaN            NaN            NaN
  1288.22        2500.00        98.5127                 NaN  0.279018                 NaN            NaN  0.550833       0.277853       0.379588                 NaN            NaN            NaN
  1285.71        2500.00        98.5532                 NaN  0.269612                 NaN            NaN  0.273484       0.533656       0.370025                 NaN            NaN            NaN
  1283.21        2500.00        97.2381                 NaN  0.585436                 NaN            NaN  0.201091        1.16245       0.812916                 NaN            NaN            NaN
  1280.70        2500.00        99.3868                 NaN  0.324290E-001            NaN            NaN  0.368846E-001  0.340661       0.264713E-001  0.176733                 NaN            NaN
  1278.20        2500.00        93.5295                 NaN  0.357269                 NaN            NaN   1.32696       0.690290       0.865589        3.23038                 NaN            NaN
  1275.69        2500.00        91.1331                 NaN  0.544567                 NaN            NaN   1.65323       0.998694        1.21411        4.45629                 NaN            NaN
  1273.18        2500.00        93.4672                 NaN  0.419854                 NaN            NaN  0.761180        1.20238       0.893256        3.25615                 NaN            NaN
  1270.68        2500.00        92.6270                 NaN  0.516037                 NaN            NaN  0.943258        1.18703        1.01630        3.71038                 NaN            NaN
  1268.17        2500.00        94.4842                 NaN  0.349601                 NaN            NaN   1.05188       0.606244       0.757353        2.75070                 NaN            NaN
  1265.66        2500.00        94.2793                 NaN  0.399392                 NaN            NaN  0.978266       0.688676       0.789710        2.86467                 NaN            NaN
  1263.16        2500.00        94.6921                 NaN  0.376554                 NaN            NaN  0.655206       0.883610       0.732639        2.65992                 NaN            NaN
  1260.65        2500.00        94.9398                 NaN  0.383345                 NaN            NaN  0.649980       0.778280       0.699960        2.54862                 NaN            NaN
  1258.15        2500.00        95.2161                 NaN  0.367983                 NaN            NaN  0.719096       0.621934       0.661610        2.41324                 NaN            NaN
  1255.64        2500.00        95.4540                 NaN  0.361300                 NaN            NaN  0.602603       0.650143       0.628274        2.30372                 NaN            NaN
  1253.13        2500.00        95.7411                 NaN  0.336818                 NaN            NaN  0.608128       0.567093       0.586798        2.16005                 NaN            NaN
  1250.63        2500.00        95.9249                 NaN  0.305228                 NaN            NaN  0.530056       0.604006       0.559838        2.07597                 NaN            NaN
  1248.12        2500.00        96.2198                 NaN  0.378629                 NaN            NaN  0.637917       0.292988       0.516583        1.95410                 NaN            NaN
  1245.61        2500.00        68.5836                 NaN  0.223144        2.22665                 NaN   3.34170                 NaN   3.10402        12.8307        9.69021                 NaN
  1243.11        2500.00        68.8757                 NaN   2.44917                 NaN            NaN   3.11236                 NaN   3.05625        12.5913        9.91522                 NaN
  1240.60        2500.00        81.3978                 NaN   1.38610                 NaN            NaN   1.98574                 NaN   1.79356        7.56930        5.86746                 NaN
  1238.10        2500.00        78.0557                 NaN   1.59009                 NaN            NaN   2.24353                 NaN   2.10039        9.00201        7.00824                 NaN
  1235.59        2500.00        78.0552                 NaN   1.67017                 NaN            NaN   2.15036                 NaN   2.09956        8.99930        7.02537                 NaN
  1233.08        2500.00        84.5009                 NaN   1.11922                 NaN            NaN   1.61842                 NaN   1.45605        6.46058        4.84481                 NaN
  1230.58        2500.00        80.8430                 NaN   1.35025                 NaN            NaN   1.82544                 NaN   1.77809        8.06119        6.14202                 NaN
  1228.07        2500.00        78.3949                 NaN   1.47482                 NaN            NaN   1.97959                 NaN   1.95004        9.25846        6.94220                 NaN
  1225.56        2500.00       0.849096                 NaN   6.12959                 NaN            NaN   7.45817                 NaN   8.26171        44.5277        32.5711       0.202587     
  1223.06        2500.00                 NaN            NaN   5.40303                 NaN            NaN   7.99614                 NaN   8.20250        45.5255        32.3793       0.493525     
  1220.55        2500.00                 NaN            NaN   5.37829                 NaN            NaN   8.00516                 NaN   8.20736        45.5202        32.3755       0.513477     
  1218.05        2500.00                 NaN            NaN   5.35794                 NaN            NaN   8.01062                 NaN   8.21118        45.5149        32.3739       0.531511     
  1215.54        2500.00                 NaN            NaN   5.34501                 NaN            NaN   8.01100                 NaN   8.22176        45.4995        32.3768       0.545927     
  1213.03        2500.00                 NaN            NaN   5.32401                 NaN            NaN   8.01529                 NaN   8.21730        45.5047        32.3738       0.564914     
  1210.53        2500.00                 NaN            NaN   5.30199                 NaN            NaN   8.02257                 NaN   8.22153        45.4992        32.3712       0.583479     
  1208.02        2500.00                 NaN            NaN   5.26659                 NaN            NaN   7.98887       0.603127E-001   8.22736        45.4908        32.3618       0.604276     
  1205.51        2500.00                 NaN            NaN   5.22019                 NaN            NaN  0.180100        7.91072        8.23452        45.4809        32.3465       0.627120     
  1203.01        2500.00                 NaN            NaN   5.17930                 NaN            NaN  0.267215        7.85827        8.24110        45.4715        32.3340       0.648652     
  1200.50        2500.00                 NaN            NaN   5.13459                 NaN            NaN  0.369374        7.79660        8.24810        45.4614        32.3193       0.670688     
  1197.99        2500.00                 NaN            NaN   5.08995                 NaN            NaN   7.73720       0.469453        8.25518        45.4511        32.3046       0.692527     
  1195.49        2500.00                 NaN            NaN   5.04538                 NaN            NaN  0.569431        7.67830        8.26232        45.4408        32.2897       0.714059     
  1192.98        2500.00                 NaN            NaN   5.00147                 NaN            NaN  0.667106        7.62119        8.26946        45.4305        32.2750       0.735200     
  1190.48        2500.00                 NaN            NaN   4.95747                 NaN            NaN  0.763945        7.56535        8.27667        45.4202        32.2602       0.756168     
  1187.97        2500.00                 NaN            NaN   4.91329                 NaN            NaN  0.860127        7.51076        8.28395        45.4097        32.2452       0.776969     
  1185.46        2500.00                 NaN            NaN   4.86735                 NaN            NaN   7.45971       0.956320        8.29136        45.3986        32.2290       0.797686     
  1182.96        2500.00                 NaN            NaN   4.82662                 NaN            NaN   7.40980        1.04273        8.29877        45.3886        32.2157       0.817715     
  1180.45        2500.00                 NaN            NaN   4.78203                 NaN            NaN   1.13853        7.35811        8.30601        45.3779        32.1998       0.837591     
  1177.94        2500.00                 NaN            NaN   4.73910                 NaN            NaN   1.23098        7.30716        8.31351        45.3672        32.1849       0.857135     
  1175.44        2500.00                 NaN            NaN   4.69629                 NaN            NaN   1.32219        7.25792        8.32097        45.3566        32.1698       0.876323     
  1172.93        2500.00                 NaN            NaN   4.65372                 NaN            NaN   7.21130        1.41079        8.32847        45.3458        32.1547       0.895267     
  1170.43        2500.00                 NaN            NaN   4.61087                 NaN            NaN   7.16471        1.50006        8.33611        45.3349        32.1393       0.914044     
  1167.92        2500.00                 NaN            NaN   4.56655                 NaN            NaN   1.59335        7.11681        8.34400        45.3235        32.1230       0.932779     
  1165.41        2500.00                 NaN            NaN   4.52357                 NaN            NaN   1.68373        7.07035        8.35182        45.3124        32.1072       0.950971     
  1162.91        2500.00                 NaN            NaN   4.48148                 NaN            NaN   7.02703        1.77010        8.35957        45.3013        32.0917       0.968782     
  1160.40        2500.00                 NaN            NaN   4.43939                 NaN            NaN   1.85608        6.98455        8.36737        45.2901        32.0762       0.986353     
  1157.89        2500.00                 NaN            NaN   4.39563                 NaN            NaN   6.93983        1.94715        8.37552        45.2784        32.0595        1.00392     
  1155.39        2500.00                 NaN            NaN   4.35297                 NaN            NaN   2.03570        6.89653        8.38365        45.2669        32.0433        1.02098     
  1152.88        2500.00                 NaN            NaN   4.31122                 NaN            NaN   2.12095        6.85569        8.39167        45.2555        32.0274        1.03764     
  1150.38        2500.00                 NaN            NaN   4.26953                 NaN            NaN   2.20543        6.81600        8.39975        45.2439        32.0114        1.05404     
  1147.87        2500.00                 NaN            NaN   4.22637                 NaN            NaN   6.77446        2.29433        8.40816        45.2319        31.9944        1.07040     
  1145.36        2500.00                 NaN            NaN   4.18355                 NaN            NaN   6.73349        2.38277        8.41674        45.2198        31.9774        1.08627     
  1142.86        2500.00                 NaN            NaN   4.14295                 NaN            NaN   2.46553        6.69539        8.42477        45.2081        31.9615        1.10177     
  1140.35        2500.00                 NaN            NaN   4.10172                 NaN            NaN   2.54874        6.65814        8.43312        45.1962        31.9451        1.11699     
  1137.84        2500.00                 NaN            NaN   4.05913                 NaN            NaN   2.63602        6.61938        8.44178        45.1838        31.9277        1.13211     
  1135.34        2500.00                 NaN            NaN   4.01710                 NaN            NaN   6.58108        2.72250        8.45047        45.1715        31.9105        1.14684     
  1132.83        2500.00                 NaN            NaN   3.97605                 NaN            NaN   2.80630        6.54447        8.45910        45.1592        31.8937        1.16115     
  1130.33        2500.00                 NaN            NaN   3.93180                 NaN            NaN   2.89659        6.50693        8.46827        45.1460        31.8749        1.17548     
  1127.82        2500.00                 NaN            NaN   3.89262                 NaN            NaN   6.47243        2.97603        8.47696        45.1340        31.8589        1.18914     
  1125.31        2500.00                 NaN            NaN   3.85049                 NaN            NaN   3.06248        6.43636        8.48603        45.1209        31.8411        1.20264     
  1122.81        2500.00                 NaN            NaN   3.80963                 NaN            NaN   6.40109        3.14663        8.49500        45.1082        31.8237        1.21578     
  1120.30        2500.00                 NaN            NaN   3.76911                 NaN            NaN   3.22875        6.36776        8.50394        45.0954        31.8063        1.22864     
  1117.79        2500.00                 NaN            NaN   3.72767                 NaN            NaN   3.31351        6.33370        8.51312        45.0823        31.7883        1.24132     
  1115.29        2500.00                 NaN            NaN   3.68481                 NaN            NaN   6.29858        3.40240        8.52244        45.0688        31.7692        1.25379     
  1112.78        2500.00                 NaN            NaN   3.64386                 NaN            NaN   6.26533        3.48661        8.53174        45.0555        31.7511        1.26581     
  1110.28        2500.00                 NaN            NaN   3.60295                 NaN            NaN   6.23245        3.57090        8.54113        45.0421        31.7329        1.27755     
  1107.77        2500.00                 NaN            NaN   3.56208                 NaN            NaN   6.19991        3.65528        8.55061        45.0286        31.7145        1.28899     
  1105.26        2500.00                 NaN            NaN   3.52126                 NaN            NaN   6.16770        3.73975        8.56017        45.0149        31.6960        1.30015     
  1102.76        2500.00                 NaN            NaN   3.37352                 NaN            NaN   4.05106        6.07442        8.58391        44.9779        31.6153        1.32391     
  1100.25        2500.00                 NaN            NaN   3.43960                 NaN            NaN   6.10436        3.90912        8.57955        44.9872        31.6585        1.32162     
  1097.74        2500.00                 NaN            NaN   3.39880                 NaN            NaN   3.99404        6.07315        8.58938        44.9731        31.6396        1.33193     
  1095.24        2500.00                 NaN            NaN   3.35971                 NaN            NaN   6.04313        4.07543        8.59903        44.9593        31.6215        1.34190     
  1092.73        2500.00                 NaN            NaN   3.31602                 NaN            NaN   6.00848        4.16944        8.60965        44.9443        31.6004        1.35175     
  1090.23        2500.00                 NaN            NaN   3.27863                 NaN            NaN   5.98176        4.24573        8.61910        44.9307        31.5830        1.36103     
  1087.72        2500.00                 NaN            NaN   3.23763                 NaN            NaN   4.33112        5.95240        8.62868        44.9167        31.5632        1.37030     
  1085.21        2500.00                 NaN            NaN   3.19816                 NaN            NaN   4.41222        5.92459        8.64037        44.9010        31.5444        1.37924     
  1082.71        2500.00                 NaN            NaN   3.15909                 NaN            NaN   5.89629        4.49468        8.64939        44.8872        31.5255        1.38777     
  1080.20        2500.00                 NaN            NaN   3.11203                 NaN            NaN   4.59786        5.86063        8.66091        44.8705        31.5016        1.39649     
  1077.69        2500.00                 NaN            NaN   3.07267                 NaN            NaN   5.83432        4.67943        8.67115        44.8556        31.4823        1.40450     
  1075.19        2500.00                 NaN            NaN   3.03211                 NaN            NaN   5.80530        4.76624        8.68178        44.8403        31.4620        1.41228     
  1072.68        2500.00                 NaN            NaN   2.99128                 NaN            NaN   4.85381        5.77634        8.69257        44.8247        31.4415        1.41982     
  1070.18        2500.00                 NaN            NaN   2.94903                 NaN            NaN   5.74737        4.94385        8.70365        44.8086        31.4201        1.42741     
  1067.67        2500.00                 NaN            NaN   2.90847                 NaN            NaN   5.03063        5.72008        8.71443        44.7929        31.3992        1.43425     
  1065.16        2500.00                 NaN            NaN   2.86623                 NaN            NaN   5.69081        5.12216        8.72569        44.7766        31.3774        1.44112     
  1062.66        2500.00                 NaN            NaN   2.82477                 NaN            NaN   5.66268        5.21196        8.73688        44.7603        31.3558        1.44761     
  1060.15        2500.00                 NaN            NaN   2.78314                 NaN            NaN   5.63476        5.30220        8.74822        44.7438        31.3340        1.45389     
  1057.64        2500.00                 NaN            NaN   2.74063                 NaN            NaN   5.60634        5.39481        8.75978        44.7269        31.3115        1.45998     
  1055.14        2500.00                 NaN            NaN   2.69722                 NaN            NaN   5.48944        5.57805        8.77155        44.7096        31.2883        1.46579     
  1052.63        2500.00                 NaN            NaN   2.65502                 NaN            NaN   5.55061        5.58159        8.78323        44.6925        31.2657        1.47132     
  1050.13        2500.00                 NaN            NaN   2.61170                 NaN            NaN   5.52320        5.67607        8.79514        44.6750        31.2423        1.47663     
  1047.62        2500.00                 NaN            NaN   2.56993                 NaN            NaN   5.49637        5.76769        8.80692        44.6577        31.2197        1.48168     
  1045.11        2500.00                 NaN            NaN   2.52653                 NaN            NaN   5.86321        5.46891        8.81905        44.6398        31.1960        1.48651     
  1042.61        2500.00                 NaN            NaN   2.48421                 NaN            NaN   5.44218        5.95664        8.83112        44.6220        31.1728        1.49104     
  1040.10        2500.00                 NaN            NaN   2.44173                 NaN            NaN   5.41586        6.05033        8.84327        44.6041        31.1494        1.49537     
  1037.59        2500.00                 NaN            NaN   2.39724                 NaN            NaN   5.38853        6.14898        8.85583        44.5854        31.1245        1.49948     
  1035.09        2500.00                 NaN            NaN   2.35187                 NaN            NaN   6.25041        5.36041        8.86867        44.5664        31.0989        1.50332     
  1032.58        2500.00                 NaN            NaN   2.30786                 NaN            NaN   5.33347        6.34877        8.88137        44.5475        31.0741        1.50691     
  1030.08        2500.00                 NaN            NaN   2.26344                 NaN            NaN   5.30642        6.44838        8.89425        44.5284        31.0489        1.51026     
  1027.57        2500.00                 NaN            NaN   2.21797                 NaN            NaN   6.55044        5.27915        8.90735        44.5088        31.0228        1.51341     
  1025.06        2500.00                 NaN            NaN   2.17068                 NaN            NaN   5.25106        6.65701        8.92084        44.4886        30.9955        1.51631     
  1022.56        2500.00                 NaN            NaN   2.08977                 NaN            NaN   6.83575        5.20319        8.94394        44.4569        30.9487        1.52182     
  1020.05        2500.00                 NaN            NaN   2.08975                 NaN            NaN   6.83576        5.20318        8.94395        44.4569        30.9487        1.52184     
  1017.54        2500.00                 NaN            NaN   2.08975                 NaN            NaN   6.83576        5.20318        8.94395        44.4569        30.9487        1.52184     
  1015.04        2500.00                 NaN            NaN   1.98538                 NaN            NaN   5.14339        7.07603        8.97505        44.4072        30.8874        1.52555     
  1012.53        2500.00                 NaN            NaN   1.93824                 NaN            NaN   5.11628        7.18352        8.98899        44.3862        30.8595        1.52727     
  1010.03        2500.00                 NaN            NaN   1.88822                 NaN            NaN   5.08770        7.29812        9.00352        44.3641        30.8296        1.52871     
  1007.52        2500.00                 NaN            NaN   1.83999                 NaN            NaN   5.05939        7.40962        9.01780        44.3424        30.8008        1.52997     
  1005.01        2500.00                 NaN            NaN   1.79030                 NaN            NaN   5.03227        7.52283        9.03246        44.3203        30.7708        1.53099     
  1002.51        2500.00                 NaN            NaN   1.74038                 NaN            NaN   5.00466        7.63755        9.04722        44.2978        30.7407        1.53176     
  1000.00        2500.00                 NaN            NaN   1.66507                 NaN            NaN   4.92505        7.84525        9.06791        44.2738        30.6916        1.53139     
