|6.6.6
Archiving\03_Data\frac/QFM_m4.25/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.0933                 NaN            NaN            NaN  0.115156                 NaN  0.791575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1031                 NaN            NaN            NaN  0.114763                 NaN  0.782182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1121                 NaN            NaN            NaN  0.111371                 NaN  0.776500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1225                 NaN            NaN            NaN  0.109035                 NaN  0.768423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1328                 NaN            NaN            NaN  0.108781                 NaN  0.758402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.4892                 NaN            NaN            NaN  0.658381E-001            NaN  0.445011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.8055                 NaN            NaN            NaN  0.147278                 NaN   1.04724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1602                 NaN            NaN            NaN  0.991764E-001            NaN  0.740665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1678                 NaN            NaN            NaN  0.961119E-001            NaN  0.736108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1784                 NaN            NaN            NaN  0.952290E-001            NaN  0.726350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1828                 NaN            NaN            NaN  0.910373E-001            NaN  0.726175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1951                 NaN            NaN            NaN  0.929147E-001            NaN  0.712015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1378                 NaN            NaN            NaN  0.406427E-001            NaN  0.449422       0.372128                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0395                 NaN            NaN            NaN            NaN            NaN  0.565549E-002  0.954813                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0533                 NaN            NaN            NaN  0.314706E-001            NaN  0.448281E-002  0.910796                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0500                 NaN            NaN            NaN            NaN            NaN  0.107273E-001  0.939316                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0595                 NaN            NaN            NaN  0.219875E-005            NaN  0.117883       0.822566                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0587                 NaN            NaN            NaN            NaN            NaN            NaN  0.941309                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0610                 NaN            NaN            NaN            NaN            NaN            NaN  0.939047                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0661                 NaN            NaN            NaN            NaN            NaN  0.219183E-001  0.911939                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0678                 NaN            NaN            NaN            NaN            NaN            NaN  0.932195                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0678                 NaN            NaN            NaN            NaN            NaN            NaN  0.932180                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0725                 NaN            NaN            NaN            NaN            NaN            NaN  0.927515                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0715                 NaN            NaN            NaN            NaN            NaN            NaN  0.928542                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0732                 NaN            NaN            NaN            NaN            NaN            NaN  0.926848                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.0710                 NaN            NaN            NaN            NaN            NaN            NaN  0.929018                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.0701                 NaN            NaN            NaN            NaN            NaN            NaN  0.929887                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.0652                 NaN            NaN            NaN            NaN            NaN            NaN  0.934779                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.0623                 NaN            NaN            NaN            NaN            NaN            NaN  0.937732                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.0570                 NaN            NaN            NaN            NaN            NaN            NaN  0.943010                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.0497                 NaN            NaN            NaN            NaN            NaN            NaN  0.950269                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.0384                 NaN            NaN            NaN            NaN            NaN            NaN  0.961562                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.0244                 NaN            NaN            NaN            NaN            NaN            NaN  0.975620                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.0042                 NaN            NaN            NaN            NaN            NaN            NaN  0.995779                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.9672                 NaN            NaN            NaN            NaN            NaN            NaN   1.03283                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.9193                 NaN            NaN            NaN            NaN            NaN            NaN   1.02766       0.530629E-001            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6447                 NaN            NaN            NaN            NaN            NaN            NaN  0.253959        1.10135                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6596                 NaN            NaN            NaN            NaN            NaN            NaN   1.09017       0.250221                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6739                 NaN            NaN            NaN            NaN            NaN            NaN  0.249728        1.07641                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6860                 NaN            NaN            NaN            NaN            NaN            NaN  0.244769        1.06921                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.7006                 NaN            NaN            NaN            NaN            NaN            NaN  0.242996        1.05644                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7120                 NaN            NaN            NaN            NaN            NaN            NaN   1.04461       0.243348                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7223                 NaN            NaN            NaN            NaN            NaN            NaN   1.03764       0.240101                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7354                 NaN            NaN            NaN            NaN            NaN            NaN   1.02500       0.239590                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7457                 NaN            NaN            NaN            NaN            NaN            NaN   1.02395       0.230377                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7558                 NaN            NaN            NaN            NaN            NaN            NaN  0.229225        1.01494                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7649                 NaN            NaN            NaN            NaN            NaN            NaN  0.223418        1.01169                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        97.5602                 NaN            NaN            NaN            NaN            NaN            NaN  0.975603       0.880631                 NaN  0.583586                 NaN            NaN            NaN
  1416.04        2500.00        96.9597                 NaN            NaN            NaN            NaN            NaN            NaN  0.791030        1.36461                 NaN  0.884642                 NaN            NaN            NaN
  1413.53        2500.00        97.0351                 NaN            NaN            NaN            NaN            NaN            NaN   1.33924       0.764436                 NaN  0.861186                 NaN            NaN            NaN
  1411.03        2500.00        97.1004                 NaN            NaN            NaN  0.487696E-001            NaN            NaN  0.786165        1.21763                 NaN  0.847064                 NaN            NaN            NaN
  1408.52        2500.00        97.0849                 NaN            NaN            NaN  0.529127                 NaN            NaN  0.234209        1.23578                 NaN  0.916023                 NaN            NaN            NaN
  1406.02        2500.00        97.1499                 NaN            NaN            NaN  0.527251                 NaN            NaN   1.24105       0.186501                 NaN  0.895331                 NaN            NaN            NaN
  1403.51        2500.00        97.2286                 NaN            NaN            NaN  0.523942                 NaN            NaN   1.22516       0.151479                 NaN  0.870777                 NaN            NaN            NaN
  1401.00        2500.00        97.2927                 NaN            NaN            NaN  0.523873                 NaN            NaN   1.22070       0.111049                 NaN  0.851718                 NaN            NaN            NaN
  1398.50        2500.00        97.3650                 NaN            NaN            NaN  0.519092                 NaN            NaN   1.21847       0.700614E-001            NaN  0.827335                 NaN            NaN            NaN
  1395.99        2500.00        97.4233                 NaN            NaN            NaN  0.518061                 NaN            NaN  0.337907E-001   1.21522                 NaN  0.809665                 NaN            NaN            NaN
  1393.48        2500.00        97.4815                 NaN            NaN            NaN  0.515578                 NaN            NaN   1.21185                 NaN            NaN  0.791096                 NaN            NaN            NaN
  1390.98        2500.00        97.5305                 NaN            NaN            NaN  0.487702                 NaN            NaN   1.14793       0.610358E-001            NaN  0.772860                 NaN            NaN            NaN
  1388.47        2500.00        97.5926                 NaN            NaN            NaN  0.502258                 NaN            NaN   1.15041                 NaN            NaN  0.754681                 NaN            NaN            NaN
  1385.96        2500.00        97.6364                 NaN            NaN            NaN  0.513192                 NaN            NaN   1.10707                 NaN            NaN  0.743354                 NaN            NaN            NaN
  1383.46        2500.00        97.7101                 NaN            NaN            NaN  0.471121                 NaN            NaN   1.10466                 NaN            NaN  0.714166                 NaN            NaN            NaN
  1380.95        2500.00        97.7401                 NaN            NaN            NaN  0.468283                 NaN            NaN   1.08744                 NaN            NaN  0.704213                 NaN            NaN            NaN
  1378.45        2500.00        97.7861                 NaN            NaN            NaN  0.462975                 NaN            NaN   1.06175                 NaN            NaN  0.689187                 NaN            NaN            NaN
  1375.94        2500.00        97.8354                 NaN            NaN            NaN  0.457807                 NaN            NaN   1.03357                 NaN            NaN  0.673259                 NaN            NaN            NaN
  1373.43        2500.00        97.8811                 NaN            NaN            NaN  0.454148                 NaN            NaN   1.00644                 NaN            NaN  0.658353                 NaN            NaN            NaN
  1370.93        2500.00        97.9243                 NaN            NaN            NaN  0.444295                 NaN            NaN  0.987791                 NaN            NaN  0.643585                 NaN            NaN            NaN
  1368.42        2500.00        97.9673                 NaN            NaN            NaN  0.444239                 NaN            NaN  0.958679                 NaN            NaN  0.629776                 NaN            NaN            NaN
  1365.91        2500.00        98.0177                 NaN            NaN            NaN  0.478227                 NaN            NaN  0.881043                 NaN            NaN  0.623024                 NaN            NaN            NaN
  1363.41        2500.00        98.0462                 NaN            NaN            NaN  0.400248                 NaN            NaN  0.958517                 NaN            NaN  0.595014                 NaN            NaN            NaN
  1360.90        2500.00        98.0845                 NaN            NaN            NaN  0.419485                 NaN            NaN  0.906639                 NaN            NaN  0.589329                 NaN            NaN            NaN
  1358.40        2500.00        98.0670                 NaN            NaN            NaN  0.511095                 NaN            NaN  0.788672                 NaN            NaN  0.633205                 NaN            NaN            NaN
  1355.89        2500.00        98.2250                 NaN            NaN            NaN  0.326478                 NaN            NaN  0.942059                 NaN            NaN  0.506495                 NaN            NaN            NaN
  1353.38        2500.00        98.1950                 NaN            NaN            NaN  0.399046                 NaN            NaN  0.854231                 NaN            NaN  0.551740                 NaN            NaN            NaN
  1350.88        2500.00        98.2274                 NaN            NaN            NaN  0.383113                 NaN            NaN  0.849594                 NaN            NaN  0.539849                 NaN            NaN            NaN
  1348.37        2500.00        98.2605                 NaN            NaN            NaN  0.380281                 NaN            NaN  0.830481                 NaN            NaN  0.528732                 NaN            NaN            NaN
  1345.86        2500.00        98.2932                 NaN            NaN            NaN  0.372069                 NaN            NaN  0.818092                 NaN            NaN  0.516684                 NaN            NaN            NaN
  1343.36        2500.00        98.3256                 NaN            NaN            NaN  0.366754                 NaN            NaN  0.801642                 NaN            NaN  0.506041                 NaN            NaN            NaN
  1340.85        2500.00        98.3550                 NaN            NaN            NaN  0.357296                 NaN            NaN  0.792279                 NaN            NaN  0.495426                 NaN            NaN            NaN
  1338.35        2500.00        98.3859                 NaN            NaN            NaN  0.347451                 NaN            NaN  0.781930                 NaN            NaN  0.484689                 NaN            NaN            NaN
  1335.84        2500.00        98.4141                 NaN            NaN            NaN  0.341837                 NaN            NaN  0.769471                 NaN            NaN  0.474566                 NaN            NaN            NaN
  1333.33        2500.00        98.4410                 NaN            NaN            NaN  0.334693                 NaN            NaN  0.758633                 NaN            NaN  0.465650                 NaN            NaN            NaN
  1330.83        2500.00        98.4719                 NaN            NaN            NaN  0.326237                 NaN            NaN  0.747882                 NaN            NaN  0.453976                 NaN            NaN            NaN
  1328.32        2500.00        98.4979                 NaN            NaN            NaN  0.319794                 NaN            NaN  0.736899                 NaN            NaN  0.445420                 NaN            NaN            NaN
  1325.81        2500.00        98.5245                 NaN            NaN            NaN  0.313604                 NaN            NaN  0.725712                 NaN            NaN  0.436152                 NaN            NaN            NaN
  1323.31        2500.00        98.5497                 NaN            NaN            NaN  0.303704                 NaN            NaN  0.719599                 NaN            NaN  0.427029                 NaN            NaN            NaN
  1320.80        2500.00        98.5748                 NaN            NaN            NaN  0.294657                 NaN            NaN  0.712407                 NaN            NaN  0.418149                 NaN            NaN            NaN
  1318.30        2500.00        98.6005                 NaN            NaN            NaN  0.290460                 NaN            NaN  0.699673                 NaN            NaN  0.409372                 NaN            NaN            NaN
  1315.79        2500.00        98.6214                 NaN            NaN            NaN  0.275534                 NaN            NaN  0.701675                 NaN            NaN  0.401361                 NaN            NaN            NaN
  1313.28        2500.00        98.6469                 NaN            NaN            NaN  0.271501                 NaN            NaN  0.689000                 NaN            NaN  0.392578                 NaN            NaN            NaN
  1310.78        2500.00        98.6686                 NaN            NaN            NaN  0.269420                 NaN            NaN  0.676352                 NaN            NaN  0.385622                 NaN            NaN            NaN
  1308.27        2500.00        95.2049                 NaN            NaN            NaN  0.474634                 NaN            NaN   1.46365                 NaN            NaN  0.802708        2.05410                 NaN            NaN
  1305.76        2500.00        78.2903                 NaN            NaN            NaN   1.22020                 NaN            NaN   5.72107                 NaN            NaN   2.86022        11.9082                 NaN            NaN
  1303.26        2500.00        80.5353                 NaN            NaN            NaN  0.802537                 NaN            NaN   5.58157                 NaN            NaN   2.58119        10.4995                 NaN            NaN
  1300.75        2500.00        82.4583                 NaN            NaN            NaN  0.520829                 NaN            NaN   5.35889                 NaN            NaN   2.34038        9.32161                 NaN            NaN
  1298.25        2500.00        84.1562                 NaN            NaN            NaN  0.330212                 NaN            NaN   5.07548                 NaN            NaN   2.12558        8.31251                 NaN            NaN
  1295.74        2500.00        85.3165                 NaN            NaN            NaN  0.161709                 NaN            NaN   4.96119                 NaN            NaN   1.97816        7.58242                 NaN            NaN
  1293.23        2500.00        86.4666                 NaN            NaN            NaN  0.329012E-001            NaN            NaN   4.76973                 NaN            NaN   1.83262        6.89815                 NaN            NaN
  1290.73        2500.00        87.4212                 NaN            NaN            NaN            NaN            NaN            NaN   4.53093                 NaN            NaN   1.71686        6.33098                 NaN            NaN
  1288.22        2500.00        88.3097                 NaN            NaN            NaN  0.914946E-004            NaN            NaN   4.26478                 NaN            NaN   1.60742        5.81802                 NaN            NaN
  1285.71        2500.00        89.1340                 NaN            NaN            NaN            NaN            NaN            NaN   4.00971                 NaN            NaN   1.50539        5.35088                 NaN            NaN
  1283.21        2500.00        89.9009                 NaN            NaN            NaN            NaN            NaN            NaN   3.76533                 NaN            NaN   1.40706        4.92670                 NaN            NaN
  1280.70        2500.00        89.0993                 NaN            NaN            NaN            NaN            NaN            NaN   3.83374                 NaN            NaN   1.51722        5.33808       0.211647                 NaN
  1278.20        2500.00        77.7563                 NaN            NaN            NaN            NaN            NaN            NaN   6.26123                 NaN            NaN   3.27462        12.0828       0.625045                 NaN
  1275.69        2500.00        86.6287                 NaN            NaN            NaN            NaN            NaN            NaN   3.43918                 NaN            NaN   2.00072        7.54477       0.386614                 NaN
  1273.18        2500.00        96.1719                 NaN            NaN            NaN            NaN            NaN            NaN  0.985208                 NaN            NaN  0.544411        2.18000       0.118487                 NaN
  1270.68        2500.00        99.3059                 NaN            NaN            NaN            NaN            NaN            NaN  0.320344                 NaN            NaN  0.116883       0.256869                 NaN            NaN
  1268.17        2500.00        98.7014                 NaN            NaN            NaN            NaN            NaN            NaN  0.424489                 NaN            NaN  0.190343       0.660226       0.235716E-001            NaN
  1265.66        2500.00        98.3851                 NaN            NaN            NaN            NaN            NaN            NaN  0.538354                 NaN            NaN  0.233246       0.797388       0.458634E-001            NaN
  1263.16        2500.00        98.5995                 NaN            NaN            NaN            NaN            NaN            NaN  0.469678                 NaN            NaN  0.178301       0.724674       0.278827E-001            NaN
  1260.65        2500.00        99.1259                 NaN            NaN            NaN            NaN            NaN            NaN  0.613940E-001  0.299073                 NaN  0.135388       0.361334       0.168748E-001            NaN
  1258.15        2500.00        97.6475                 NaN            NaN            NaN            NaN            NaN            NaN   1.13108                 NaN            NaN  0.285970       0.899416       0.360039E-001            NaN
  1255.64        2500.00        98.4806                 NaN            NaN            NaN            NaN            NaN            NaN  0.239359       0.234909                 NaN  0.211227       0.775193       0.587549E-001            NaN
  1253.13        2500.00        91.7983        7.13388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.137467       0.876803       0.535735E-001            NaN
  1250.63        2500.00        71.4755                 NaN            NaN            NaN            NaN            NaN            NaN   14.6891                 NaN            NaN   3.20165        10.2391       0.394719                 NaN
  1248.12        2500.00        96.1642                 NaN            NaN            NaN            NaN            NaN            NaN   1.05968       0.241549                 NaN  0.456995        1.97254       0.104996                 NaN
  1245.61        2500.00        95.4672                 NaN            NaN            NaN            NaN            NaN            NaN   1.57813                 NaN            NaN  0.609398        2.25815       0.871661E-001            NaN
  1243.11        2500.00        96.2456                 NaN            NaN            NaN            NaN            NaN            NaN  0.920611                 NaN            NaN  0.437635        2.23746       0.158730                 NaN
  1240.60        2500.00        94.8219                 NaN            NaN            NaN            NaN            NaN            NaN   2.14097                 NaN            NaN  0.756171        2.21669       0.642534E-001            NaN
  1238.10        2500.00        97.7908                 NaN            NaN            NaN            NaN            NaN            NaN  0.802239                 NaN            NaN  0.228551        1.14730       0.310804E-001            NaN
  1235.59        2500.00        86.7000                 NaN            NaN            NaN            NaN            NaN            NaN   2.60224                 NaN            NaN   1.37343        5.76772       0.152227        3.40437     
  1233.08        2500.00        81.0145                 NaN            NaN            NaN            NaN            NaN            NaN   1.53463        2.14854                 NaN   1.78031        7.62765       0.196687        5.69762     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.6417        2.77482                 NaN   8.38597        43.4250        1.10530        31.6672     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.8145        2.60543                 NaN   8.39137        43.4172        1.10384        31.6677     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9840        2.43928                 NaN   8.39671        43.4094        1.10237        31.6683     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1502        2.27646                 NaN   8.40198        43.4017        1.10090        31.6688     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3129        2.11714                 NaN   8.40719        43.3940        1.09943        31.6693     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4720        1.96147                 NaN   8.41234        43.3864        1.09796        31.6698     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.6274        1.80959                 NaN   8.41743        43.3788        1.09649        31.6703     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7788        1.66168                 NaN   8.42246        43.3712        1.09501        31.6709     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.9261        1.51789                 NaN   8.42743        43.3637        1.09354        31.6714     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.0691        1.37832                 NaN   8.43233        43.3562        1.09206        31.6720     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.2075        1.24354                 NaN   8.43718        43.3487        1.09058        31.6725     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4564                 NaN            NaN   8.44667        43.3353        1.08818        31.6735     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.4585       0.999649                 NaN   8.44670        43.3339        1.08763        31.6736     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4617                 NaN            NaN   8.45139        43.3266        1.08615        31.6742     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4653                 NaN            NaN   8.45601        43.3193        1.08468        31.6748     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4689                 NaN            NaN   8.46057        43.3120        1.08320        31.6753     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4725                 NaN            NaN   8.46506        43.3048        1.08173        31.6759     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4761                 NaN            NaN   8.46949        43.2977        1.08026        31.6765     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4797                 NaN            NaN   8.47384        43.2906        1.07879        31.6771     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4734                 NaN            NaN   8.48176        43.2889        1.08023        31.6757     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4770                 NaN            NaN   8.48644        43.2815        1.07870        31.6763     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4906                 NaN            NaN   8.48646        43.2697        1.07441        31.6788     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4942                 NaN            NaN   8.49051        43.2629        1.07297        31.6794     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4960                 NaN            NaN   8.49418        43.2580        1.07213        31.6797     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4967                 NaN            NaN   8.49770        43.2541        1.07164        31.6798     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4976                 NaN            NaN   8.50129        43.2501        1.07110        31.6799     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4987                 NaN            NaN   8.50496        43.2459        1.07051        31.6800     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4998                 NaN            NaN   8.50872        43.2414        1.06988        31.6801     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.5011                 NaN            NaN   8.51259        43.2368        1.06919        31.6803     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4461       0.585438E-001            NaN   8.51755        43.2292        1.06766        31.6809     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4416       0.678448E-001            NaN   8.52313        43.2201        1.06571        31.6816     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.3268       0.187221                 NaN   8.52905        43.2108        1.06373        31.6824     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2108       0.308040                 NaN   8.53507        43.2013        1.06171        31.6831     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.0935       0.430154                 NaN   8.54122        43.1916        1.05963        31.6839     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9745       0.554153                 NaN   8.54753        43.1815        1.05750        31.6847     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.8531       0.680766                 NaN   8.55404        43.1712        1.05529        31.6856     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7288       0.810433                 NaN   8.56079        43.1605        1.05299        31.6864     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6007       0.944153                 NaN   8.56783        43.1493        1.05060        31.6874     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.4680        1.08279                 NaN   8.57520        43.1376        1.04810        31.6883     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.3296        1.22738                 NaN   8.58298        43.1253        1.04546        31.6893     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.1844        1.37914                 NaN   8.59125        43.1122        1.04266        31.6903     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.0309        1.53960                 NaN   8.60009        43.0983        1.03967        31.6915     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.8674        1.71056                 NaN   8.60963        43.0833        1.03647        31.6927     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.524977E-001   1.93301        13.5995        8.61887        43.0690        1.03340        31.6938     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.563676        2.49178        12.5273        8.61825        43.0716        1.03389        31.6935     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.03993        3.01016        11.5305        8.61749        43.0743        1.03439        31.6933     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.92612        13.6875                 NaN   8.64518        43.0206        1.02204        31.6986     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2340       0.393865                 NaN   8.65491        42.9985        1.01758        31.7012     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6364                 NaN            NaN   8.66243        42.9843        1.01428        31.7026     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6651                 NaN            NaN   8.68085        42.9429        1.00350        31.7076     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6511                 NaN            NaN   8.67556        42.9595        1.00861        31.7052     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6771                 NaN            NaN   8.69206        42.9227       0.998523        31.7097     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.31587        13.3237                 NaN   8.67035        42.9750        1.01195        31.7031     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.35137        13.2939                 NaN   8.67521        42.9656        1.00978        31.7041     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.37985        13.2712                 NaN   8.68012        42.9561        1.00758        31.7052     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.40031        13.2567                 NaN   8.68509        42.9464        1.00532        31.7062     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.41168        13.2514                 NaN   8.69016        42.9365        1.00302        31.7073     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.58176        13.0895                 NaN   8.69839        42.9220       0.999688        31.7087     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.62153        13.0556                 NaN   8.70320        42.9125       0.997473        31.7097     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.65280        13.0303                 NaN   8.70808        42.9028       0.995209        31.7108     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.67420        13.0151                 NaN   8.71307        42.8929       0.992881        31.7119     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.06129        3.75030        10.8636        8.70324        42.9139       0.997762        31.7099     
