|6.6.6
Archiving\03_Data\fracLP/QFM_m4/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1466.17        500.000        98.9342                 NaN            NaN            NaN  0.969694E-002            NaN   1.05608                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9338                 NaN            NaN            NaN  0.951422E-002            NaN   1.05668                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9295                 NaN            NaN            NaN  0.933697E-002            NaN   1.06115                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9276                 NaN            NaN            NaN  0.913835E-002            NaN   1.06330                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9171                 NaN            NaN            NaN  0.895606E-002            NaN   1.07390                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9069                 NaN            NaN            NaN  0.874216E-002            NaN   1.08432                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.8934                 NaN            NaN            NaN  0.853497E-002            NaN   1.09810                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8728                 NaN            NaN            NaN  0.828893E-002            NaN   1.11889                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8455                 NaN            NaN            NaN  0.804212E-002            NaN   1.14647                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.4361                 NaN            NaN            NaN  0.407432E-002            NaN  0.509772        1.05001                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.4159                 NaN            NaN            NaN  0.341053E-002            NaN  0.431752        1.14891                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.4386                 NaN            NaN            NaN  0.318108E-002            NaN  0.426712        1.13150                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.4613                 NaN            NaN            NaN  0.294786E-002            NaN   1.11388       0.421829                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.4821                 NaN            NaN            NaN  0.273477E-002            NaN  0.416779        1.09839                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5019                 NaN            NaN            NaN  0.253255E-002            NaN  0.414197        1.08132                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5235                 NaN            NaN            NaN  0.230619E-002            NaN  0.409779        1.06442                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5435                 NaN            NaN            NaN  0.211354E-002            NaN  0.404325        1.05005                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5617                 NaN            NaN            NaN  0.191579E-002            NaN  0.400010        1.03634                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.5785                 NaN            NaN            NaN  0.171359E-002            NaN  0.396202        1.02362                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.5992                 NaN            NaN            NaN  0.155172E-002            NaN  0.392209        1.00706                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6152                 NaN            NaN            NaN  0.136384E-002            NaN  0.995076       0.388359                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6319                 NaN            NaN            NaN  0.118763E-002            NaN  0.982409       0.384474                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6484                 NaN            NaN            NaN  0.102937E-002            NaN  0.381080       0.969461                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6633                 NaN            NaN            NaN  0.863254E-003            NaN  0.376822       0.958998                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6785                 NaN            NaN            NaN  0.702433E-003            NaN  0.373054       0.947697                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6916                 NaN            NaN            NaN  0.554347E-003            NaN  0.938131       0.369757                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.7065                 NaN            NaN            NaN  0.401483E-003            NaN  0.367441       0.925685                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.2807                 NaN            NaN            NaN  0.441382E-003            NaN  0.952368       0.564884       0.201648                 NaN            NaN            NaN
  1395.99        500.000        96.8154                 NaN            NaN            NaN            NaN            NaN   1.06146        1.24097       0.882128                 NaN            NaN            NaN
  1393.48        500.000        96.8928                 NaN            NaN            NaN            NaN            NaN   1.03869        1.20903       0.859452                 NaN            NaN            NaN
  1390.98        500.000        96.9708                 NaN            NaN            NaN            NaN            NaN   1.01439        1.17832       0.836462                 NaN            NaN            NaN
  1388.47        500.000        97.0399                 NaN            NaN            NaN            NaN            NaN   1.15205       0.991682       0.816370                 NaN            NaN            NaN
  1385.96        500.000        97.1100                 NaN            NaN            NaN            NaN            NaN  0.971188        1.12263       0.796188                 NaN            NaN            NaN
  1383.46        500.000        97.1705                 NaN            NaN            NaN            NaN            NaN   1.09711       0.954911       0.777521                 NaN            NaN            NaN
  1380.95        500.000        97.2413                 NaN            NaN            NaN            NaN            NaN   1.07109       0.930809       0.756801                 NaN            NaN            NaN
  1378.45        500.000        97.2981                 NaN            NaN            NaN            NaN            NaN  0.911721        1.05030       0.739906                 NaN            NaN            NaN
  1375.94        500.000        97.3521                 NaN            NaN            NaN            NaN            NaN  0.895042        1.02919       0.723658                 NaN            NaN            NaN
  1373.43        500.000        97.4039                 NaN            NaN            NaN            NaN            NaN  0.878624        1.00956       0.707932                 NaN            NaN            NaN
  1370.93        500.000        97.4562                 NaN            NaN            NaN            NaN            NaN  0.989521       0.862081       0.692237                 NaN            NaN            NaN
  1368.42        500.000        97.5035                 NaN            NaN            NaN            NaN            NaN  0.845626       0.972884       0.677997                 NaN            NaN            NaN
  1365.91        500.000        97.5512                 NaN            NaN            NaN            NaN            NaN  0.954691       0.830674       0.663389                 NaN            NaN            NaN
  1363.41        500.000        97.5946                 NaN            NaN            NaN            NaN            NaN  0.816637       0.938791       0.649958                 NaN            NaN            NaN
  1360.90        500.000        97.6369                 NaN            NaN            NaN            NaN            NaN  0.922227       0.803874       0.637040                 NaN            NaN            NaN
  1358.40        500.000        97.6765                 NaN            NaN            NaN            NaN            NaN  0.789687       0.908931       0.624888                 NaN            NaN            NaN
  1355.89        500.000        97.7157                 NaN            NaN            NaN            NaN            NaN  0.775665       0.896111       0.612477                 NaN            NaN            NaN
  1353.38        500.000        97.7518                 NaN            NaN            NaN            NaN            NaN  0.764063       0.882922       0.601213                 NaN            NaN            NaN
  1350.88        500.000        4.55555        91.9062                 NaN            NaN            NaN            NaN   1.42697        1.14614       0.965112                 NaN            NaN            NaN
  1348.37        500.000        8.66648        88.1613                 NaN            NaN            NaN            NaN   1.03142        1.28058       0.860257                 NaN            NaN            NaN
  1345.86        500.000        12.1205        85.0762                 NaN  0.181770E-002            NaN            NaN  0.922145        1.12476       0.754595                 NaN            NaN            NaN
  1343.36        500.000        16.8607        80.0599                 NaN  0.725811                 NaN            NaN   1.42748                 NaN  0.926167                 NaN            NaN            NaN
  1340.85        500.000        21.0885        76.1758                 NaN  0.697688                 NaN            NaN   1.21630                 NaN  0.821750                 NaN            NaN            NaN
  1338.35        500.000        24.6648        72.9466                 NaN  0.613055                 NaN            NaN   1.06418                 NaN  0.711357                 NaN            NaN            NaN
  1335.84        500.000        27.6801        70.2079                 NaN  0.540046                 NaN            NaN  0.948525                 NaN  0.623428                 NaN            NaN            NaN
  1333.33        500.000        30.2375        67.8662                 NaN  0.480191                 NaN            NaN  0.861477                 NaN  0.554626                 NaN            NaN            NaN
  1330.83        500.000        32.4086        65.8688                 NaN  0.430712                 NaN            NaN  0.792834                 NaN  0.499082                 NaN            NaN            NaN
  1328.32        500.000        34.3897        63.9420                 NaN  0.394551                 NaN            NaN  0.771328                 NaN  0.475236       0.271089E-001            NaN            NaN
  1325.81        500.000        36.5280        61.6510                 NaN  0.373812                 NaN            NaN  0.830572                 NaN  0.501803       0.114841                 NaN            NaN
  1323.31        500.000        38.4068        59.9441                 NaN  0.335647                 NaN            NaN  0.760566                 NaN  0.451170       0.101667                 NaN            NaN
  1320.80        500.000        39.9890        58.5023                 NaN  0.300987                 NaN            NaN  0.704150                 NaN  0.411503       0.919973E-001            NaN            NaN
  1318.30        500.000        41.1946        57.4127                 NaN  0.277208                 NaN            NaN  0.659605                 NaN  0.374499       0.813902E-001            NaN            NaN
  1315.79        500.000        42.1983        56.4862                 NaN  0.256748                 NaN            NaN  0.630866                 NaN  0.352180       0.756652E-001            NaN            NaN
  1313.28        500.000        42.9751        55.7801                 NaN  0.238677                 NaN            NaN  0.605220                 NaN  0.330963       0.699639E-001            NaN            NaN
  1310.78        500.000        43.5367        55.2755                 NaN  0.223365                 NaN            NaN  0.585235                 NaN  0.313822       0.653522E-001            NaN            NaN
  1308.27        500.000        43.8885        54.9659                 NaN  0.210775                 NaN            NaN  0.572845                 NaN  0.300457       0.615564E-001            NaN            NaN
  1305.76        500.000        44.0407        54.8453                 NaN  0.200429                 NaN            NaN  0.564634                 NaN  0.290370       0.586012E-001            NaN            NaN
  1303.26        500.000        98.9080                 NaN            NaN  0.191731                 NaN            NaN  0.560966                 NaN  0.283020       0.563208E-001            NaN            NaN
  1300.75        500.000        98.9161                 NaN            NaN  0.185257                 NaN            NaN  0.564845                 NaN  0.279069       0.546859E-001            NaN            NaN
  1298.25        500.000        98.9153                 NaN            NaN  0.180687                 NaN            NaN  0.572636                 NaN  0.277761       0.536501E-001            NaN            NaN
  1295.74        500.000        98.9026                 NaN            NaN  0.177043                 NaN            NaN  0.587604                 NaN  0.279511       0.532655E-001            NaN            NaN
  1293.23        500.000        98.8763                 NaN            NaN  0.175313                 NaN            NaN  0.610053                 NaN  0.284798       0.535261E-001            NaN            NaN
  1290.73        500.000        98.8346                 NaN            NaN  0.173786                 NaN            NaN  0.643013                 NaN  0.293987       0.545952E-001            NaN            NaN
  1288.22        500.000        98.7690                 NaN            NaN  0.176428                 NaN            NaN  0.689055                 NaN  0.309100       0.564315E-001            NaN            NaN
  1285.71        500.000        98.6766                 NaN            NaN  0.177590                 NaN            NaN  0.755553                 NaN  0.330688       0.595237E-001            NaN            NaN
  1283.21        500.000        98.5418                 NaN            NaN  0.180315                 NaN            NaN  0.850919                 NaN  0.362804       0.641415E-001            NaN            NaN
  1280.70        500.000        98.3387                 NaN            NaN  0.179758                 NaN            NaN  0.999627                 NaN  0.410942       0.709389E-001            NaN            NaN
  1278.20        500.000        98.0453                 NaN            NaN  0.179177                 NaN            NaN   1.20963                 NaN  0.483935       0.819273E-001            NaN            NaN
  1275.69        500.000        97.2888                 NaN            NaN  0.470015E-001            NaN            NaN   1.91457                 NaN  0.652570       0.970295E-001            NaN            NaN
  1273.18        500.000        95.7203                 NaN            NaN            NaN            NaN            NaN   3.11201                 NaN   1.04673       0.120980                 NaN            NaN
  1270.68        500.000        98.5134                 NaN            NaN            NaN            NaN            NaN   1.04568                 NaN  0.381182       0.597616E-001            NaN            NaN
  1268.17        500.000        98.7073                 NaN            NaN            NaN            NaN            NaN  0.905310                 NaN  0.333730       0.536755E-001            NaN            NaN
  1265.66        500.000        98.7307                 NaN            NaN            NaN            NaN            NaN  0.890939                 NaN  0.325903       0.524187E-001            NaN            NaN
  1263.16        500.000        96.8496                 NaN            NaN            NaN            NaN            NaN   1.35311                 NaN  0.523071       0.100620        1.17356                 NaN
  1260.65        500.000        91.9915                 NaN            NaN            NaN            NaN            NaN   2.54834                 NaN   1.02735       0.225474        4.20735                 NaN
  1258.15        500.000        92.6300                 NaN            NaN            NaN            NaN            NaN   2.35929                 NaN  0.945883       0.204404        3.86041                 NaN
  1255.64        500.000        93.1963                 NaN            NaN            NaN            NaN            NaN   2.18618                 NaN  0.870610       0.187380        3.55952                 NaN
  1253.13        500.000        93.6718                 NaN            NaN            NaN            NaN            NaN   2.04485                 NaN  0.809260       0.170887        3.30320                 NaN
  1250.63        500.000        94.0989                 NaN            NaN  0.481696E-004            NaN            NaN   1.91567                 NaN  0.754358       0.155869        3.07519                 NaN
  1248.12        500.000        94.4706                 NaN            NaN            NaN            NaN            NaN   1.80355                 NaN  0.704344       0.143358        2.87820                 NaN
  1245.61        500.000        94.8111                 NaN            NaN            NaN            NaN            NaN   1.69875                 NaN  0.659134       0.131602        2.69942                 NaN
  1243.11        500.000        95.1288                 NaN            NaN  0.681110E-005            NaN            NaN   1.59732                 NaN  0.615334       0.121665        2.53691                 NaN
  1240.60        500.000        95.3942                 NaN            NaN  0.127970E-004            NaN            NaN   1.51889                 NaN  0.581218       0.111003        2.39469                 NaN
  1238.10        500.000        95.6427                 NaN            NaN            NaN            NaN            NaN   1.44211                 NaN  0.547352       0.102206        2.26560                 NaN
  1235.59        500.000        95.8753                 NaN            NaN            NaN            NaN            NaN   1.36910                 NaN  0.514936       0.944300E-001   2.14627                 NaN
  1233.08        500.000        96.0909                 NaN            NaN            NaN            NaN            NaN   1.29957                 NaN  0.483704       0.878081E-001   2.03801                 NaN
  1230.58        500.000        96.2859                 NaN            NaN            NaN            NaN            NaN   1.23903                 NaN  0.458427       0.801842E-001   1.93649                 NaN
  1228.07        500.000        96.4743                 NaN            NaN            NaN            NaN            NaN   1.17763                 NaN  0.433175       0.736535E-001   1.84125                 NaN
  1225.56        500.000        96.6432                 NaN            NaN            NaN            NaN            NaN   1.12371                 NaN  0.410252       0.676705E-001   1.75520                 NaN
  1223.06        500.000        96.8033                 NaN            NaN            NaN            NaN            NaN   1.07117                 NaN  0.386682       0.629694E-001   1.67583                 NaN
  1220.55        500.000        96.9608                 NaN            NaN            NaN            NaN            NaN   1.01706                 NaN  0.364076       0.585190E-001   1.59959                 NaN
  1218.05        500.000        97.1054                 NaN            NaN            NaN            NaN            NaN  0.968148                 NaN  0.344474       0.539588E-001   1.52802                 NaN
  1215.54        500.000        83.0464                 NaN            NaN            NaN            NaN            NaN   2.97414                 NaN   1.47768       0.143418        6.53480        5.82360     
  1213.03        500.000        65.5869                 NaN            NaN            NaN            NaN            NaN   5.51349                 NaN   2.88034       0.238492        12.6395        13.1413     
  1210.53        500.000        70.8681                 NaN            NaN            NaN            NaN            NaN   4.69599                 NaN   2.43806       0.192617        10.6824        11.1228     
  1208.02        500.000        75.0320                 NaN            NaN            NaN            NaN            NaN   4.01890                 NaN   2.08940       0.158225        9.16200        9.53949     
  1205.51        500.000        78.1431                 NaN            NaN            NaN            NaN            NaN   3.49310                 NaN   1.82535       0.134378        8.04082        8.36322     
  1203.01        500.000        79.2952                 NaN            NaN            NaN            NaN            NaN  0.631705        2.58170        1.77114       0.107796        7.58465        8.02782     
  1200.50        500.000        75.9009                 NaN            NaN  0.144696                 NaN            NaN   3.54003                 NaN   1.98442       0.138956        8.95291        9.33813     
  1197.99        500.000        87.2485                 NaN            NaN            NaN            NaN            NaN   1.98227                 NaN  0.988086       0.942635E-001   4.95551        4.73140     
  1195.49        500.000        69.0159                 NaN            NaN            NaN            NaN            NaN   4.18407                 NaN   2.42621       0.196798        11.8823        12.2947     
  1192.98        500.000        82.5340                 NaN            NaN  0.111743                 NaN            NaN   2.44342                 NaN   1.41721       0.102089        6.53261        6.85894     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5492                 NaN   7.23164       0.593596        41.3848        39.2407     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.8032       0.748832        7.23250       0.592320        41.3828        39.2404     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5736                 NaN   7.25445       0.581791        41.3463        39.2439     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5714                 NaN   7.24987       0.584865        41.3496        39.2442     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5743                 NaN   7.25540       0.583330        41.3428        39.2442     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5496                 NaN   7.24123       0.590864        41.3793        39.2390     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5795       0.333399E-004   7.26208       0.580783        41.3327        39.2449     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5711                 NaN   7.25959       0.583941        41.3419        39.2435     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5725                 NaN   7.26208       0.583263        41.3385        39.2437     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5946                 NaN   7.27580       0.574940        41.3073        39.2473     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5943                 NaN   7.27703       0.574900        41.3065        39.2473     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5988                 NaN   7.28085       0.573009        41.2993        39.2480     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6049                 NaN   7.28701       0.570445        41.2887        39.2489     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6071                 NaN   7.28939       0.569506        41.2847        39.2493     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6111       0.888264E-004   7.29351       0.567787        41.2776        39.2499     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6151                 NaN   7.29744       0.566139        41.2707        39.2506     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6192                 NaN   7.30152       0.564414        41.2636        39.2512     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6234                 NaN   7.30562       0.562665        41.2565        39.2518     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6277                 NaN   7.30974       0.560896        41.2492        39.2525     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6320                 NaN   7.31389       0.559097        41.2419        39.2532     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6363                 NaN   7.31806       0.557280        41.2345        39.2539     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6408                 NaN   7.32225       0.555441        41.2270        39.2545     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6453                 NaN   7.32646       0.553579        41.2195        39.2552     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6511                 NaN   7.33165       0.551210        41.2100        39.2561     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6554                 NaN   7.33571       0.549413        41.2027        39.2568     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6604                 NaN   7.34027       0.547339        41.1944        39.2576     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6642                 NaN   7.34385       0.545756        41.1880        39.2582     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6700                 NaN   7.34897       0.543375        41.1785        39.2591     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6741                 NaN   7.35280       0.541651        41.1717        39.2598     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6778                 NaN   7.35623       0.540107        41.1654        39.2604     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6823                 NaN   7.36020       0.538307        41.1581        39.2611     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6870                 NaN   7.36438       0.536360        41.1504        39.2619     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.27486        3.43064        7.38863       0.525529        41.1156        39.2648     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.28454        3.42177        7.38928       0.525210        41.1143        39.2649     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.29971        3.40740        7.38993       0.524892        41.1130        39.2651     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.31431        3.39358        7.39057       0.524581        41.1118        39.2652     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.32894        3.37972        7.39119       0.524276        41.1105        39.2653     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.83578        1.87489        7.39268       0.523491        41.1075        39.2656     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.81500        1.89655        7.39341       0.523137        41.1061        39.2658     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.35470        3.35624        7.39298       0.523384        41.1070        39.2657     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.36186        3.34984        7.39361       0.523080        41.1058        39.2658     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.7387                 NaN   7.40872       0.515456        41.0668        39.2703     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.81847        1.89610        7.39588       0.521928        41.1014        39.2663     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.36589        3.34819        7.39544       0.522154        41.1021        39.2662     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.69434        2.02261        7.39766       0.521064        41.0976        39.2667     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.02419        9.73641        7.42779       0.505895        41.0321        39.2737     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.39257        9.36791        7.42911       0.505479        41.0311        39.2738     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.23503        8.52736        7.43108       0.504650        41.0276        39.2743     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.86282        7.90212        7.43329       0.503685        41.0233        39.2748     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.36961        7.39955        7.43639       0.502256        41.0165        39.2757     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.58398        7.18681        7.43830       0.501434        41.0134        39.2761     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.63638        7.13687        7.44109       0.500021        41.0094        39.2763     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.29692        3.50195        7.45864       0.490717        40.9716        39.2802     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.02776        7.77667        7.46305       0.488514        40.9628        39.2812     
  1055.14        500.000                 NaN            NaN            NaN   1.28225                 NaN            NaN   9.87160                 NaN   7.27879       0.599175        41.3509        39.6173     
  1052.63        500.000                 NaN            NaN            NaN   1.69860                 NaN            NaN   5.09753        4.11263        7.20052       0.645922        41.5228        39.7220     
  1050.13        500.000                 NaN            NaN            NaN   1.71563                 NaN            NaN   4.93916        4.24596        7.19857       0.647179        41.5269        39.7266     
  1047.62        500.000                 NaN            NaN            NaN   1.66119                 NaN            NaN   9.30367                 NaN   7.22726       0.631051        41.4587        39.7182     
  1045.11        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1042.61        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1040.10        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1037.59        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1035.09        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1032.58        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1030.08        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1027.57        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1025.06        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1022.56        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1020.05        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1017.54        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1015.04        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1012.53        500.000                 NaN            NaN            NaN   2.24675                 NaN            NaN   8.40423                 NaN   7.13772       0.686376        41.6538        39.8711     
  1010.03        500.000                 NaN            NaN            NaN   2.41169                 NaN            NaN   8.20051                 NaN   7.14061       0.687461        41.6356        39.9241     
  1007.52        500.000                 NaN            NaN            NaN   2.42804                 NaN            NaN   8.17999                 NaN   7.14116       0.687487        41.6340        39.9294     
  1005.01        500.000                 NaN            NaN            NaN   2.45575                 NaN            NaN   8.14082                 NaN   7.13894       0.689116        41.6380        39.9374     
  1002.51        500.000                 NaN            NaN            NaN   2.48133                 NaN            NaN   8.10496                 NaN   7.13708       0.690521        41.6413        39.9448     
  1000.00        500.000                 NaN            NaN            NaN   2.50051                 NaN            NaN   8.08010                 NaN   7.13741       0.690579        41.6407        39.9507     
