|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.25/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1378.45        500.000        97.2182       0.514111                 NaN            NaN  0.670907E-001   1.21949       0.981151                 NaN            NaN            NaN
  1375.94        500.000        97.2713       0.529078                 NaN            NaN   1.22009       0.109712E-001  0.968524                 NaN            NaN            NaN
  1373.43        500.000        97.3886       0.511004                 NaN            NaN   1.17774                 NaN  0.922668                 NaN            NaN            NaN
  1370.93        500.000        97.4144       0.509068                 NaN            NaN   1.16161                 NaN  0.914901                 NaN            NaN            NaN
  1368.42        500.000        97.4693       0.504192                 NaN            NaN   1.13142                 NaN  0.895046                 NaN            NaN            NaN
  1365.91        500.000        97.5308       0.496222                 NaN            NaN   1.09984                 NaN  0.873159                 NaN            NaN            NaN
  1363.41        500.000        97.5834       0.489623                 NaN            NaN   1.07300                 NaN  0.853961                 NaN            NaN            NaN
  1360.90        500.000        97.6370       0.484030                 NaN            NaN   1.04419                 NaN  0.834808                 NaN            NaN            NaN
  1358.40        500.000        97.6864       0.478866                 NaN            NaN   1.01810                 NaN  0.816635                 NaN            NaN            NaN
  1355.89        500.000        97.7385       0.469798                 NaN            NaN  0.994354                 NaN  0.797375                 NaN            NaN            NaN
  1353.38        500.000        97.7867       0.463518                 NaN            NaN  0.970101                 NaN  0.779644                 NaN            NaN            NaN
  1350.88        500.000        97.8318       0.457049                 NaN            NaN  0.948656                 NaN  0.762449                 NaN            NaN            NaN
  1348.37        500.000        97.8780       0.453138                 NaN            NaN  0.923216                 NaN  0.745604                 NaN            NaN            NaN
  1345.86        500.000        97.9208       0.445981                 NaN            NaN  0.903674                 NaN  0.729528                 NaN            NaN            NaN
  1343.36        500.000        97.9620       0.435707                 NaN            NaN  0.888877                 NaN  0.713452                 NaN            NaN            NaN
  1340.85        500.000        98.0104       0.431386                 NaN            NaN  0.863524                 NaN  0.694726                 NaN            NaN            NaN
  1338.35        500.000        98.0493       0.427609                 NaN            NaN  0.841964                 NaN  0.681148                 NaN            NaN            NaN
  1335.84        500.000        98.0851       0.420102                 NaN            NaN  0.828335                 NaN  0.666496                 NaN            NaN            NaN
  1333.33        500.000        98.1223       0.414520                 NaN            NaN  0.810969                 NaN  0.652220                 NaN            NaN            NaN
  1330.83        500.000        98.1617       0.405750                 NaN            NaN  0.795624                 NaN  0.636949                 NaN            NaN            NaN
  1328.32        500.000        98.1929       0.398159                 NaN            NaN  0.784339                 NaN  0.624611                 NaN            NaN            NaN
  1325.81        500.000        98.2366       0.391440                 NaN            NaN  0.764495                 NaN  0.607444                 NaN            NaN            NaN
  1323.31        500.000        98.2586       0.385048                 NaN            NaN  0.757098                 NaN  0.599228                 NaN            NaN            NaN
  1320.80        500.000        98.3049       0.376538                 NaN            NaN  0.738156                 NaN  0.580397                 NaN            NaN            NaN
  1318.30        500.000        98.3335       0.371381                 NaN            NaN  0.725571                 NaN  0.569588                 NaN            NaN            NaN
  1315.79        500.000        98.3656       0.364388                 NaN            NaN  0.713105                 NaN  0.556896                 NaN            NaN            NaN
  1313.28        500.000        98.3992       0.355673                 NaN            NaN  0.701254                 NaN  0.543876                 NaN            NaN            NaN
  1310.78        500.000        98.4307       0.348603                 NaN            NaN  0.689297                 NaN  0.531441                 NaN            NaN            NaN
  1308.27        500.000        98.4597       0.342174                 NaN            NaN  0.678009                 NaN  0.520103                 NaN            NaN            NaN
  1305.76        500.000        98.4917       0.333692                 NaN            NaN  0.667083                 NaN  0.507519                 NaN            NaN            NaN
  1303.26        500.000        98.5182       0.326988                 NaN            NaN  0.657997                 NaN  0.496861                 NaN            NaN            NaN
  1300.75        500.000        98.5501       0.318869                 NaN            NaN  0.646520                 NaN  0.484558                 NaN            NaN            NaN
  1298.25        500.000        98.5783       0.311990                 NaN            NaN  0.635977                 NaN  0.473713                 NaN            NaN            NaN
  1295.74        500.000        98.5469       0.446986                 NaN            NaN  0.323115                 NaN  0.683031                 NaN            NaN            NaN
  1293.23        500.000        98.6551       0.178415                 NaN            NaN  0.924116                 NaN  0.242401                 NaN            NaN            NaN
  1290.73        500.000        98.8273       0.254890                 NaN            NaN  0.498894                 NaN  0.418871                 NaN            NaN            NaN
  1288.22        500.000        98.5222       0.317281                 NaN            NaN  0.706886                 NaN  0.453641                 NaN            NaN            NaN
  1285.71        500.000        98.7182       0.273756                 NaN            NaN  0.587948                 NaN  0.420117                 NaN            NaN            NaN
  1283.21        500.000        98.7439       0.266345                 NaN            NaN  0.579526                 NaN  0.410207                 NaN            NaN            NaN
  1280.70        500.000        98.7714       0.258558                 NaN            NaN  0.569953                 NaN  0.400078                 NaN            NaN            NaN
  1278.20        500.000        98.7966       0.251441                 NaN            NaN  0.561403                 NaN  0.390577                 NaN            NaN            NaN
  1275.69        500.000        98.7739       0.243252                 NaN            NaN  0.570913                 NaN  0.395134       0.168014E-001            NaN            NaN
  1273.18        500.000        98.7137       0.232799                 NaN            NaN  0.593389                 NaN  0.411093       0.490366E-001            NaN            NaN
  1270.68        500.000        98.7488       0.226659                 NaN            NaN  0.577967                 NaN  0.399354       0.472301E-001            NaN            NaN
  1268.17        500.000        98.7834       0.219814                 NaN            NaN  0.563708                 NaN  0.387650       0.454644E-001            NaN            NaN
  1265.66        500.000        98.8181       0.213312                 NaN            NaN  0.548791                 NaN  0.376088       0.437464E-001            NaN            NaN
  1263.16        500.000        98.8524       0.207065                 NaN            NaN  0.533727                 NaN  0.364746       0.420779E-001            NaN            NaN
  1260.65        500.000        98.8855       0.200629                 NaN            NaN  0.519639                 NaN  0.353758       0.404713E-001            NaN            NaN
  1258.15        500.000        98.9181       0.194230                 NaN            NaN  0.505751                 NaN  0.343007       0.388905E-001            NaN            NaN
  1255.64        500.000        98.9495       0.187857                 NaN            NaN  0.492853                 NaN  0.332414       0.373883E-001            NaN            NaN
  1253.13        500.000        98.9813       0.181491                 NaN            NaN  0.479265                 NaN  0.321996       0.359115E-001            NaN            NaN
  1250.63        500.000        99.0104       0.176221                 NaN            NaN  0.466423                 NaN  0.312440       0.345163E-001            NaN            NaN
  1248.12        500.000        99.4428       0.175247                 NaN            NaN  0.149818E-001            NaN  0.330082       0.369316E-001            NaN            NaN
  1245.61        500.000        98.6714       0.157975                 NaN            NaN  0.878544                 NaN  0.264245       0.278096E-001            NaN            NaN
  1243.11        500.000        97.9993       0.208959                 NaN            NaN  0.576450                 NaN  0.398186       0.496385E-001  0.767476                 NaN
  1240.60        500.000        94.9033       0.340041                 NaN            NaN  0.974476                 NaN  0.706179       0.101211        2.97483                 NaN
  1238.10        500.000        95.2527       0.314160                 NaN            NaN  0.910537                 NaN  0.655549       0.927306E-001   2.77430                 NaN
  1235.59        500.000        95.5683       0.291074                 NaN            NaN  0.851412                 NaN  0.609551       0.850904E-001   2.59456                 NaN
  1233.08        500.000        95.8537       0.269579                 NaN            NaN  0.798418                 NaN  0.567503       0.781566E-001   2.43266                 NaN
  1230.58        500.000        96.1111       0.250439                 NaN            NaN  0.750378                 NaN  0.529252       0.718124E-001   2.28702                 NaN
  1228.07        500.000        96.3374       0.235946                 NaN            NaN  0.704640                 NaN  0.495505       0.663236E-001   2.16022                 NaN
  1225.56        500.000        96.5606       0.216646                 NaN            NaN  0.667775                 NaN  0.461889       0.607284E-001   2.03241                 NaN
  1223.06        500.000        96.7611       0.201520                 NaN            NaN  0.627558                 NaN  0.431823       0.559513E-001   1.92206                 NaN
  1220.55        500.000        96.9452       0.186709                 NaN            NaN  0.593423                 NaN  0.403944       0.515196E-001   1.81920                 NaN
  1218.05        500.000        97.1133       0.173580                 NaN            NaN  0.561763                 NaN  0.378699       0.474008E-001   1.72522                 NaN
  1215.54        500.000        97.2765       0.159237                 NaN            NaN  0.531945                 NaN  0.353875       0.435937E-001   1.63482                 NaN
  1213.03        500.000        97.4195       0.145999                 NaN            NaN  0.507845                 NaN  0.332046       0.401845E-001   1.55444                 NaN
  1210.53        500.000        82.7379       0.545069                 NaN            NaN   1.50129                 NaN   1.51974       0.116888        7.15184        6.42728     
  1208.02        500.000        70.9386       0.808866                 NaN            NaN   2.42451                 NaN   2.45339       0.167452        11.4965        11.7108     
  1205.51        500.000        73.6185       0.732861                 NaN            NaN   2.24811                 NaN   2.22364       0.148049        10.4066        10.6223     
  1203.01        500.000        76.8253       0.653218                 NaN            NaN   1.87966                 NaN   1.94656       0.128168        9.16913        9.39795     
  1200.50        500.000        73.7108       0.781162                 NaN            NaN   2.00252                 NaN   2.22847       0.144028        10.6368        10.4963     
  1197.99        500.000        92.5998       0.146932                 NaN            NaN  0.809489                 NaN  0.547188       0.376955E-001   2.71295        3.14590     
  1195.49        500.000        78.2019       0.525123                 NaN            NaN   1.74316                 NaN   1.79060       0.110438        8.68726        8.94154     
  1192.98        500.000        86.9571       0.302413                 NaN            NaN   1.11103                 NaN   1.06771       0.660623E-001   5.27501        5.22064     
  1190.48        500.000        85.5631       0.396897                 NaN            NaN   1.02931                 NaN   1.14130       0.770847E-001   5.99850        5.79385     
  1187.97        500.000        80.3026       0.346995                 NaN            NaN   1.55365                 NaN   1.52011       0.898234E-001   8.29750        7.88928     
  1185.46        500.000                 NaN   2.31215                 NaN            NaN   5.42204       0.137408E-004   7.15067       0.491856        43.5490        41.0743     
  1182.96        500.000                 NaN   2.32261                 NaN            NaN   5.40525       0.383297E-004   7.15110       0.492257        43.5475        41.0812     
  1180.45        500.000                 NaN   2.33288                 NaN            NaN   5.38875       0.976714E-004   7.15153       0.492647        43.5460        41.0881     
  1177.94        500.000                 NaN   2.34300                 NaN            NaN   5.37240       0.269625E-003   7.15197       0.493030        43.5445        41.0949     
  1175.44        500.000                 NaN   2.35297                 NaN            NaN   5.35675                 NaN   7.15241       0.493406        43.5429        41.1016     
  1172.93        500.000                 NaN   2.36262                 NaN            NaN   5.34142                 NaN   7.15284       0.493758        43.5412        41.1082     
  1170.43        500.000                 NaN   2.02107                 NaN            NaN   5.98004                 NaN   7.21237       0.461106        43.3573        40.9681     
  1167.92        500.000                 NaN   2.38174                 NaN            NaN   5.30951       0.148212E-002   7.15380       0.494468        43.5377        41.1213     
  1165.41        500.000                 NaN   2.09321                 NaN            NaN   5.86267                 NaN   7.21218       0.465365        43.3547        41.0119     
  1162.91        500.000                 NaN   2.22852                 NaN            NaN   5.60732                 NaN   7.19721       0.476993        43.4263        41.0636     
  1160.40        500.000                 NaN   2.16770                 NaN            NaN   5.72783                 NaN   7.19960       0.470940        43.3926        41.0413     
  1157.89        500.000                 NaN   2.41820                 NaN            NaN   5.25325                 NaN   7.15573       0.495793        43.5301        41.1470     
  1155.39        500.000                 NaN   2.21969                 NaN            NaN   5.63893                 NaN   7.19597       0.474276        43.4025        41.0686     
  1152.88        500.000                 NaN   2.40663                 NaN            NaN   5.29390                 NaN   7.16026       0.493593        43.4948        41.1508     
  1150.38        500.000                 NaN   2.26590                 NaN            NaN   5.56043                 NaN   7.19288       0.477185        43.4099        41.0937     
  1147.87        500.000                 NaN   2.29200                 NaN            NaN   5.50372                 NaN   7.18716       0.482341        43.4274        41.1073     
  1145.36        500.000                 NaN   2.45293                 NaN            NaN   5.20152                 NaN   7.16423       0.497871        43.5031        41.1803     
  1142.86        500.000                 NaN   2.46053                 NaN            NaN   5.19300                 NaN   7.16934       0.497186        43.4956        41.1843     
  1140.35        500.000                 NaN   2.46853                 NaN            NaN   5.18085                 NaN   7.16964       0.497348        43.4934        41.1902     
  1137.84        500.000                 NaN   2.34661                 NaN            NaN   5.42014                 NaN   7.20119       0.481230        43.4112        41.1397     
  1135.34        500.000                 NaN   2.48426                 NaN            NaN   5.15690                 NaN   7.17016       0.497694        43.4891        41.2019     
  1132.83        500.000                 NaN   2.39044                 NaN            NaN   5.35070                 NaN   7.18740       0.484622        43.4217        41.1652     
  1130.33        500.000                 NaN   2.40601                 NaN            NaN   5.32406                 NaN   7.18677       0.485561        43.4233        41.1743     
  1127.82        500.000                 NaN   2.41959                 NaN            NaN   5.30146                 NaN   7.18647       0.486318        43.4234        41.1828     
  1125.31        500.000                 NaN   2.43293                 NaN            NaN   5.27918                 NaN   7.18608       0.487093        43.4237        41.1910     
  1122.81        500.000                 NaN   2.44629                 NaN            NaN   5.25709                 NaN   7.18596       0.487820        43.4234        41.1994     
  1120.30        500.000                 NaN   2.45861                 NaN            NaN   5.23667                 NaN   7.18572       0.488510        43.4232        41.2073     
  1117.79        500.000                 NaN   2.47053                 NaN            NaN   5.21703                 NaN   7.18567       0.489142        43.4226        41.2150     
  1115.29        500.000                 NaN   2.54309                 NaN            NaN   5.06671                 NaN   7.17187       0.499214        43.4725        41.2466     
  1112.78        500.000                 NaN   2.55665                 NaN            NaN   5.04321                 NaN   7.17081       0.499468        43.4776        41.2523     
  1110.28        500.000                 NaN   2.50405                 NaN            NaN   5.16209                 NaN   7.18583       0.490880        43.4199        41.2373     
  1107.77        500.000                 NaN   2.51401                 NaN            NaN   5.14602                 NaN   7.18603       0.491358        43.4184        41.2442     
  1105.26        500.000                 NaN   2.57731                 NaN            NaN   5.00850                 NaN   7.17095       0.500814        43.4725        41.2699     
  1102.76        500.000                 NaN   2.53759                 NaN            NaN   5.10827                 NaN   7.18472       0.493638        43.4145        41.2613     
  1100.25        500.000                 NaN   2.54403                 NaN            NaN   5.09728                 NaN   7.18665       0.492854        43.4142        41.2650     
  1097.74        500.000                 NaN   2.62652                 NaN            NaN   4.93525                 NaN   7.17135       0.501404        43.4657        41.2997     
  1095.24        500.000                 NaN   2.56243                 NaN            NaN   5.06774                 NaN   7.18732       0.493724        43.4106        41.2782     
  1092.73        500.000                 NaN   2.57154                 NaN            NaN   5.05301                 NaN   7.18764       0.494183        43.4089        41.2847     
  1090.23        500.000                 NaN   2.57984                 NaN            NaN   5.03998                 NaN   7.18814       0.494521        43.4065        41.2910     
  1087.72        500.000                 NaN   2.65240                 NaN            NaN   4.89731                 NaN   7.17475       0.501993        43.4517        41.3218     
  1085.21        500.000                 NaN   2.65821                 NaN            NaN   4.88859                 NaN   7.17556       0.502157        43.4485        41.3270     
  1082.71        500.000                 NaN   2.66391                 NaN            NaN   4.88008                 NaN   7.17625       0.502353        43.4453        41.3321     
  1080.20        500.000                 NaN   2.66944                 NaN            NaN   4.87184                 NaN   7.17699       0.502541        43.4420        41.3371     
  1077.69        500.000                 NaN   2.67501                 NaN            NaN   4.86381                 NaN   7.17797       0.502656        43.4383        41.3423     
  1075.19        500.000                 NaN   2.68053                 NaN            NaN   4.85569                 NaN   7.18005       0.502759        43.4336        41.3473     
  1072.68        500.000                 NaN   2.65208                 NaN            NaN   4.89331                 NaN   7.17668       0.504134        43.4392        41.3346     
  1070.18        500.000                 NaN   2.69127                 NaN            NaN   4.84058                 NaN   7.18099       0.502979        43.4267        41.3575     
  1067.67        500.000                 NaN   2.69659                 NaN            NaN   4.83279                 NaN   7.18199       0.503098        43.4230        41.3625     
  1065.16        500.000                 NaN   2.70179                 NaN            NaN   4.82537                 NaN   7.18299       0.503208        43.4191        41.3675     
  1062.66        500.000                 NaN   2.70692                 NaN            NaN   4.81808                 NaN   7.18400       0.503314        43.4152        41.3725     
  1060.15        500.000                 NaN   2.71196                 NaN            NaN   4.81112                 NaN   7.18505       0.503409        43.4110        41.3774     
  1057.64        500.000                 NaN   2.71697                 NaN            NaN   4.80406                 NaN   7.18611       0.503505        43.4070        41.3824     
  1055.14        500.000                 NaN   2.72192                 NaN            NaN   4.79713                 NaN   7.18719       0.503597        43.4029        41.3873     
  1052.63        500.000                 NaN   2.72681                 NaN            NaN   4.79032                 NaN   7.18829       0.503685        43.3987        41.3922     
  1050.13        500.000                 NaN   2.73163                 NaN            NaN   4.78363                 NaN   7.18940       0.503769        43.3945        41.3970     
  1047.62        500.000                 NaN   2.73639                 NaN            NaN   4.77705                 NaN   7.19054       0.503848        43.3903        41.4019     
  1045.11        500.000                 NaN   2.74110                 NaN            NaN   4.77059                 NaN   7.19169       0.503923        43.3859        41.4068     
  1042.61        500.000                 NaN   2.74575                 NaN            NaN   4.76425                 NaN   7.19286       0.503994        43.3816        41.4116     
  1040.10        500.000                 NaN   2.75034                 NaN            NaN   4.75802                 NaN   7.19405       0.504061        43.3771        41.4164     
  1037.59        500.000                 NaN   2.75487                 NaN            NaN   4.75190                 NaN   7.19526       0.504123        43.3727        41.4212     
  1035.09        500.000                 NaN   2.75935                 NaN            NaN   4.74589                 NaN   7.19649       0.504182        43.3681        41.4260     
  1032.58        500.000                 NaN   2.76378                 NaN            NaN   4.74000                 NaN   7.19774       0.504236        43.3635        41.4307     
  1030.08        500.000                 NaN   2.76815                 NaN            NaN   4.73421                 NaN   7.19901       0.504286        43.3589        41.4355     
  1027.57        500.000                 NaN   2.77246                 NaN            NaN   4.72853                 NaN   7.20031       0.504332        43.3541        41.4402     
  1025.06        500.000                 NaN   2.77673                 NaN            NaN   4.72296                 NaN   7.20162       0.504374        43.3494        41.4450     
  1022.56        500.000                 NaN   2.78094                 NaN            NaN   4.71749                 NaN   7.20295       0.504412        43.3445        41.4497     
  1020.05        500.000                 NaN   2.78385                 NaN            NaN   4.71497                 NaN   7.20472       0.504270        43.3382        41.4540     
  1017.54        500.000                 NaN   2.78856                 NaN            NaN   4.70838                 NaN   7.20587       0.504377        43.3340        41.4588     
  1015.04        500.000                 NaN   2.79296                 NaN            NaN   4.70247                 NaN   7.20718       0.504453        43.3293        41.4636     
  1012.53        500.000                 NaN   2.79368                 NaN            NaN   4.70490                 NaN   7.20961       0.504015        43.3205        41.4673     
  1010.03        500.000                 NaN   2.80126                 NaN            NaN   4.69175                 NaN   7.20994       0.504538        43.3194        41.4731     
  1007.52        500.000                 NaN   2.79919                 NaN            NaN   4.70064                 NaN   7.21355       0.503706        43.3070        41.4759     
  1005.01        500.000                 NaN   2.80904                 NaN            NaN   4.68217                 NaN   7.21289       0.504559        43.3090        41.4823     
  1002.51        500.000                 NaN   2.81288                 NaN            NaN   4.67751                 NaN   7.21439       0.504569        43.3037        41.4870     
  1000.00        500.000                 NaN   2.81666                 NaN            NaN   4.67297                 NaN   7.21593       0.504568        43.2983        41.4916     
