|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.25/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1378.45        500.000        96.8472       0.692051                 NaN            NaN  0.812410E-001   1.45077       0.928761                 NaN            NaN            NaN
  1375.94        500.000        96.8990       0.714796                 NaN            NaN   1.45481       0.133183E-001  0.918093                 NaN            NaN            NaN
  1373.43        500.000        97.0218       0.693593                 NaN            NaN   1.40863                 NaN  0.875943                 NaN            NaN            NaN
  1370.93        500.000        97.0433       0.693921                 NaN            NaN   1.39294                 NaN  0.869843                 NaN            NaN            NaN
  1368.42        500.000        97.0970       0.690327                 NaN            NaN   1.36038                 NaN  0.852292                 NaN            NaN            NaN
  1365.91        500.000        97.1592       0.682196                 NaN            NaN   1.32581                 NaN  0.832797                 NaN            NaN            NaN
  1363.41        500.000        97.2112       0.675984                 NaN            NaN   1.29700                 NaN  0.815834                 NaN            NaN            NaN
  1360.90        500.000        97.2645       0.671103                 NaN            NaN   1.26551                 NaN  0.798895                 NaN            NaN            NaN
  1358.40        500.000        97.3131       0.666894                 NaN            NaN   1.23716                 NaN  0.782868                 NaN            NaN            NaN
  1355.89        500.000        97.3656       0.656960                 NaN            NaN   1.21169                 NaN  0.765776                 NaN            NaN            NaN
  1353.38        500.000        97.4135       0.650904                 NaN            NaN   1.18543                 NaN  0.750117                 NaN            NaN            NaN
  1350.88        500.000        97.4580       0.644553                 NaN            NaN   1.16254                 NaN  0.734942                 NaN            NaN            NaN
  1348.37        500.000        97.5038       0.641774                 NaN            NaN   1.13431                 NaN  0.720078                 NaN            NaN            NaN
  1345.86        500.000        97.5463       0.634358                 NaN            NaN   1.11343                 NaN  0.705924                 NaN            NaN            NaN
  1343.36        500.000        97.5874       0.622125                 NaN            NaN   1.09878                 NaN  0.691734                 NaN            NaN            NaN
  1340.85        500.000        97.6363       0.618714                 NaN            NaN   1.07008                 NaN  0.674938                 NaN            NaN            NaN
  1338.35        500.000        97.6750       0.615787                 NaN            NaN   1.04613                 NaN  0.663100                 NaN            NaN            NaN
  1335.84        500.000        97.7099       0.607588                 NaN            NaN   1.03236                 NaN  0.650181                 NaN            NaN            NaN
  1333.33        500.000        97.7468       0.602013                 NaN            NaN   1.01360                 NaN  0.637597                 NaN            NaN            NaN
  1330.83        500.000        97.7870       0.591610                 NaN            NaN  0.997406                 NaN  0.624003                 NaN            NaN            NaN
  1328.32        500.000        97.8175       0.582953                 NaN            NaN  0.986283                 NaN  0.613234                 NaN            NaN            NaN
  1325.81        500.000        97.8627       0.575477                 NaN            NaN  0.964091                 NaN  0.597690                 NaN            NaN            NaN
  1323.31        500.000        97.8829       0.568450                 NaN            NaN  0.957799                 NaN  0.590900                 NaN            NaN            NaN
  1320.80        500.000        97.9318       0.558086                 NaN            NaN  0.936502                 NaN  0.573619                 NaN            NaN            NaN
  1318.30        500.000        97.9599       0.552622                 NaN            NaN  0.923243                 NaN  0.564200                 NaN            NaN            NaN
  1315.79        500.000        97.9926       0.544376                 NaN            NaN  0.910124                 NaN  0.552882                 NaN            NaN            NaN
  1313.28        500.000        98.0276       0.533361                 NaN            NaN  0.897798                 NaN  0.541193                 NaN            NaN            NaN
  1310.78        500.000        98.0600       0.524894                 NaN            NaN  0.885073                 NaN  0.530036                 NaN            NaN            NaN
  1308.27        500.000        98.0896       0.517224                 NaN            NaN  0.873211                 NaN  0.519927                 NaN            NaN            NaN
  1305.76        500.000        98.1234       0.506324                 NaN            NaN  0.861762                 NaN  0.508530                 NaN            NaN            NaN
  1303.26        500.000        98.1502       0.498078                 NaN            NaN  0.852728                 NaN  0.499011                 NaN            NaN            NaN
  1300.75        500.000        98.1843       0.487533                 NaN            NaN  0.840340                 NaN  0.487799                 NaN            NaN            NaN
  1298.25        500.000        98.2141       0.478794                 NaN            NaN  0.829124                 NaN  0.478002                 NaN            NaN            NaN
  1295.74        500.000        98.1991       0.689596                 NaN            NaN  0.420924                 NaN  0.690417                 NaN            NaN            NaN
  1293.23        500.000        98.2667       0.275751                 NaN            NaN   1.21188                 NaN  0.245706                 NaN            NaN            NaN
  1290.73        500.000        98.5221       0.395662                 NaN            NaN  0.656445                 NaN  0.425783                 NaN            NaN            NaN
  1288.22        500.000        98.1121       0.493741                 NaN            NaN  0.932325                 NaN  0.461877                 NaN            NaN            NaN
  1285.71        500.000        98.3650       0.427800                 NaN            NaN  0.778242                 NaN  0.428991                 NaN            NaN            NaN
  1283.21        500.000        98.3930       0.417703                 NaN            NaN  0.769407                 NaN  0.419856                 NaN            NaN            NaN
  1280.70        500.000        98.4238       0.406845                 NaN            NaN  0.758945                 NaN  0.410449                 NaN            NaN            NaN
  1278.20        500.000        98.4516       0.397007                 NaN            NaN  0.749765                 NaN  0.401636                 NaN            NaN            NaN
  1275.69        500.000        98.4130       0.385386                 NaN            NaN  0.764653                 NaN  0.407254       0.296791E-001            NaN            NaN
  1273.18        500.000        98.3214       0.370078                 NaN            NaN  0.796964                 NaN  0.424729       0.868346E-001            NaN            NaN
  1270.68        500.000        98.3620       0.361681                 NaN            NaN  0.778702                 NaN  0.413747       0.838707E-001            NaN            NaN
  1268.17        500.000        98.4024       0.352069                 NaN            NaN  0.761890                 NaN  0.402726       0.809602E-001            NaN            NaN
  1265.66        500.000        98.4431       0.342877                 NaN            NaN  0.744082                 NaN  0.391779       0.781156E-001            NaN            NaN
  1263.16        500.000        98.4839       0.333993                 NaN            NaN  0.725805                 NaN  0.380986       0.753409E-001            NaN            NaN
  1260.65        500.000        98.5233       0.324744                 NaN            NaN  0.708760                 NaN  0.370490       0.726590E-001            NaN            NaN
  1258.15        500.000        98.5625       0.315478                 NaN            NaN  0.691877                 NaN  0.360171       0.700061E-001            NaN            NaN
  1255.64        500.000        98.6002       0.306148                 NaN            NaN  0.676217                 NaN  0.349948       0.674780E-001            NaN            NaN
  1253.13        500.000        98.6390       0.296686                 NaN            NaN  0.659506                 NaN  0.339843       0.649796E-001            NaN            NaN
  1250.63        500.000        98.6742       0.289043                 NaN            NaN  0.643601                 NaN  0.330581       0.626132E-001            NaN            NaN
  1248.12        500.000        99.2739       0.287813                 NaN            NaN  0.207506E-001            NaN  0.350294       0.671975E-001            NaN            NaN
  1245.61        500.000        98.1916       0.260313                 NaN            NaN   1.21695                 NaN  0.280497       0.506144E-001            NaN            NaN
  1243.11        500.000        97.5789       0.345648                 NaN            NaN  0.801414                 NaN  0.424004       0.906309E-001  0.759446                 NaN
  1240.60        500.000        94.1991       0.563212                 NaN            NaN   1.35641                 NaN  0.752115       0.184836        2.94431                 NaN
  1238.10        500.000        94.5774       0.522765                 NaN            NaN   1.27326                 NaN  0.700731       0.169970        2.75585                 NaN
  1235.59        500.000        94.9207       0.486481                 NaN            NaN   1.19594                 NaN  0.653885       0.156527        2.58651                 NaN
  1233.08        500.000        95.2324       0.452486                 NaN            NaN   1.12635                 NaN  0.610901       0.144278        2.43360                 NaN
  1230.58        500.000        95.5144       0.422132                 NaN            NaN   1.06308                 NaN  0.571662       0.133021        2.29570                 NaN
  1228.07        500.000        95.7625       0.399333                 NaN            NaN   1.00234                 NaN  0.536982       0.123265        2.17562                 NaN
  1225.56        500.000        96.0091       0.368057                 NaN            NaN  0.953812                 NaN  0.502179       0.113237        2.05357                 NaN
  1223.06        500.000        96.2326       0.343644                 NaN            NaN  0.899865                 NaN  0.470972       0.104662        1.94824                 NaN
  1220.55        500.000        96.4381       0.319526                 NaN            NaN  0.854202                 NaN  0.441912       0.966697E-001   1.84963                 NaN
  1218.05        500.000        96.6262       0.298114                 NaN            NaN  0.811634                 NaN  0.415522       0.892079E-001   1.75929                 NaN
  1215.54        500.000        96.8105       0.274341                 NaN            NaN  0.771496                 NaN  0.389401       0.822817E-001   1.67193                 NaN
  1213.03        500.000        96.9719       0.252348                 NaN            NaN  0.739204                 NaN  0.366391       0.760591E-001   1.59413                 NaN
  1210.53        500.000        81.2510       0.931413                 NaN            NaN   2.15314                 NaN   1.65716       0.218639        7.24728        6.54140     
  1208.02        500.000        68.8957        1.37017                 NaN            NaN   3.44338                 NaN   2.64884       0.310138        11.5313        11.8005     
  1205.51        500.000        71.6500        1.24773                 NaN            NaN   3.20032                 NaN   2.40979       0.275239        10.4737        10.7432     
  1203.01        500.000        75.0215        1.11752                 NaN            NaN   2.68315                 NaN   2.11964       0.239431        9.26868        9.55008     
  1200.50        500.000        71.7433        1.33487                 NaN            NaN   2.84211                 NaN   2.42372       0.268747        10.7344        10.6529     
  1197.99        500.000        91.8437       0.256131                 NaN            NaN   1.17507                 NaN  0.606918       0.717324E-001   2.79057        3.25591     
  1195.49        500.000        76.4773       0.903947                 NaN            NaN   2.49481                 NaN   1.96114       0.207528        8.81763        9.13764     
  1192.98        500.000        85.7721       0.525765                 NaN            NaN   1.60523                 NaN   1.18102       0.125377        5.40269        5.38784     
  1190.48        500.000        84.3115       0.690225                 NaN            NaN   1.47085                 NaN   1.26271       0.146335        6.13785        5.98052     
  1187.97        500.000        78.7570       0.601353                 NaN            NaN   2.23911                 NaN   1.67593       0.169927        8.44217        8.11453     
  1185.46        500.000                 NaN   3.74642                 NaN            NaN   7.20789       0.188275E-004   7.37065       0.869965        41.3093        39.4957     
  1182.96        500.000                 NaN   3.76359                 NaN            NaN   7.18381       0.525054E-004   7.37123       0.870718        41.3095        39.5011     
  1180.45        500.000                 NaN   3.78045                 NaN            NaN   7.16015       0.133750E-003   7.37181       0.871454        41.3096        39.5064     
  1177.94        500.000                 NaN   3.79708                 NaN            NaN   7.13670       0.361153E-003   7.37240       0.872176        41.3097        39.5116     
  1175.44        500.000                 NaN   3.81346                 NaN            NaN   7.11421                 NaN   7.37299       0.872885        41.3097        39.5167     
  1172.93        500.000                 NaN   3.82932                 NaN            NaN   7.09217                 NaN   7.37356       0.873553        41.3096        39.5218     
  1170.43        500.000                 NaN   3.27484                 NaN            NaN   7.98142                 NaN   7.43257       0.815553        41.1231        39.3725     
  1167.92        500.000                 NaN   3.86076                 NaN            NaN   7.04643       0.198013E-002   7.37482       0.874898        41.3094        39.5317     
  1165.41        500.000                 NaN   3.39230                 NaN            NaN   7.81109                 NaN   7.43307       0.823216        41.1262        39.4142     
  1162.91        500.000                 NaN   3.61220                 NaN            NaN   7.45843                 NaN   7.41859       0.843921        41.1999        39.4669     
  1160.40        500.000                 NaN   3.51356                 NaN            NaN   7.62503                 NaN   7.42063       0.833191        41.1664        39.4412     
  1157.89        500.000                 NaN   3.92077                 NaN            NaN   6.96523                 NaN   7.37734       0.877418        41.3082        39.5510     
  1155.39        500.000                 NaN   3.59835                 NaN            NaN   7.49910                 NaN   7.41737       0.839201        41.1801        39.4659     
  1152.88        500.000                 NaN   3.90239                 NaN            NaN   7.01307                 NaN   7.38214       0.873598        41.2774        39.5514     
  1150.38        500.000                 NaN   3.67377                 NaN            NaN   7.38780                 NaN   7.41462       0.844454        41.1910        39.4883     
  1147.87        500.000                 NaN   3.71634                 NaN            NaN   7.31128                 NaN   7.40891       0.853628        41.2094        39.5004     
  1145.36        500.000                 NaN   3.97815                 NaN            NaN   6.88874                 NaN   7.38661       0.881302        41.2895        39.5757     
  1142.86        500.000                 NaN   3.99072                 NaN            NaN   6.87457                 NaN   7.39204       0.880137        41.2841        39.5784     
  1140.35        500.000                 NaN   4.00393                 NaN            NaN   6.85689                 NaN   7.39248       0.880467        41.2835        39.5827     
  1137.84        500.000                 NaN   3.80585                 NaN            NaN   7.18993                 NaN   7.42408       0.851856        41.2011        39.5272     
  1135.34        500.000                 NaN   4.02989                 NaN            NaN   6.82210                 NaN   7.39326       0.881167        41.2824        39.5912     
  1132.83        500.000                 NaN   3.87746                 NaN            NaN   7.08943                 NaN   7.41028       0.857962        41.2150        39.5498     
  1130.33        500.000                 NaN   3.90296                 NaN            NaN   7.05163                 NaN   7.40980       0.859674        41.2183        39.5576     
  1127.82        500.000                 NaN   3.92524                 NaN            NaN   7.01936                 NaN   7.40966       0.861061        41.2201        39.5645     
  1125.31        500.000                 NaN   3.94714                 NaN            NaN   6.98753                 NaN   7.40942       0.862480        41.2221        39.5714     
  1122.81        500.000                 NaN   3.96905                 NaN            NaN   6.95592                 NaN   7.40945       0.863812        41.2235        39.5782     
  1120.30        500.000                 NaN   3.98928                 NaN            NaN   6.92669                 NaN   7.40935       0.865080        41.2250        39.5846     
  1117.79        500.000                 NaN   4.00886                 NaN            NaN   6.89855                 NaN   7.40946       0.866245        41.2261        39.5908     
  1115.29        500.000                 NaN   4.12718                 NaN            NaN   6.69117                 NaN   7.39596       0.884200        41.2783        39.6232     
  1112.78        500.000                 NaN   4.14946                 NaN            NaN   6.65820                 NaN   7.39506       0.884700        41.2850        39.6276     
  1110.28        500.000                 NaN   4.06399                 NaN            NaN   6.81963                 NaN   7.41006       0.869460        41.2283        39.6085     
  1107.77        500.000                 NaN   4.08039                 NaN            NaN   6.79645                 NaN   7.41040       0.870351        41.2285        39.6139     
  1105.26        500.000                 NaN   4.18372                 NaN            NaN   6.60811                 NaN   7.39559       0.887217        41.2848        39.6406     
  1102.76        500.000                 NaN   4.11911                 NaN            NaN   6.74210                 NaN   7.40927       0.874472        41.2276        39.6275     
  1100.25        500.000                 NaN   4.12984                 NaN            NaN   6.72620                 NaN   7.41146       0.873135        41.2292        39.6301     
  1097.74        500.000                 NaN   4.26437                 NaN            NaN   6.50200                 NaN   7.39645       0.888402        41.2832        39.6656     
  1095.24        500.000                 NaN   4.16019                 NaN            NaN   6.68346                 NaN   7.41242       0.874765        41.2289        39.6403     
  1092.73        500.000                 NaN   4.17522                 NaN            NaN   6.66218                 NaN   7.41288       0.875622        41.2288        39.6453     
  1090.23        500.000                 NaN   4.18895                 NaN            NaN   6.64319                 NaN   7.41353       0.876263        41.2281        39.6500     
  1087.72        500.000                 NaN   4.30734                 NaN            NaN   6.44576                 NaN   7.40040       0.889615        41.2756        39.6813     
  1085.21        500.000                 NaN   4.31701                 NaN            NaN   6.43285                 NaN   7.40135       0.889947        41.2740        39.6848     
  1082.71        500.000                 NaN   4.32650                 NaN            NaN   6.42027                 NaN   7.40217       0.890336        41.2724        39.6884     
  1080.20        500.000                 NaN   4.33573                 NaN            NaN   6.40804                 NaN   7.40305       0.890712        41.2707        39.6918     
  1077.69        500.000                 NaN   4.34501                 NaN            NaN   6.39603                 NaN   7.40416       0.890956        41.2685        39.6953     
  1075.19        500.000                 NaN   4.35422                 NaN            NaN   6.38387                 NaN   7.40642       0.891180        41.2655        39.6988     
  1072.68        500.000                 NaN   4.30820                 NaN            NaN   6.43854                 NaN   7.40297       0.893651        41.2719        39.6847     
  1070.18        500.000                 NaN   4.37215                 NaN            NaN   6.36106                 NaN   7.40760       0.891655        41.2618        39.7058     
  1067.67        500.000                 NaN   4.38102                 NaN            NaN   6.34953                 NaN   7.40873       0.891906        41.2596        39.7092     
  1065.16        500.000                 NaN   4.38970                 NaN            NaN   6.33836                 NaN   7.40987       0.892142        41.2574        39.7125     
  1062.66        500.000                 NaN   4.39828                 NaN            NaN   6.32737                 NaN   7.41102       0.892372        41.2550        39.7159     
  1060.15        500.000                 NaN   4.40672                 NaN            NaN   6.31669                 NaN   7.41222       0.892582        41.2525        39.7193     
  1057.64        500.000                 NaN   4.41510                 NaN            NaN   6.30601                 NaN   7.41341       0.892794        41.2501        39.7226     
  1055.14        500.000                 NaN   4.42338                 NaN            NaN   6.29550                 NaN   7.41463       0.892998        41.2476        39.7259     
  1052.63        500.000                 NaN   4.43156                 NaN            NaN   6.28514                 NaN   7.41587       0.893195        41.2451        39.7292     
  1050.13        500.000                 NaN   4.43964                 NaN            NaN   6.27494                 NaN   7.41712       0.893384        41.2425        39.7325     
  1047.62        500.000                 NaN   4.44762                 NaN            NaN   6.26490                 NaN   7.41839       0.893566        41.2398        39.7357     
  1045.11        500.000                 NaN   4.45551                 NaN            NaN   6.25501                 NaN   7.41969       0.893740        41.2371        39.7390     
  1042.61        500.000                 NaN   4.46331                 NaN            NaN   6.24528                 NaN   7.42100       0.893907        41.2343        39.7422     
  1040.10        500.000                 NaN   4.47101                 NaN            NaN   6.23569                 NaN   7.42233       0.894066        41.2315        39.7454     
  1037.59        500.000                 NaN   4.47862                 NaN            NaN   6.22626                 NaN   7.42368       0.894218        41.2287        39.7486     
  1035.09        500.000                 NaN   4.48615                 NaN            NaN   6.21697                 NaN   7.42505       0.894362        41.2257        39.7517     
  1032.58        500.000                 NaN   4.49358                 NaN            NaN   6.20782                 NaN   7.42644       0.894499        41.2227        39.7549     
  1030.08        500.000                 NaN   4.50093                 NaN            NaN   6.19882                 NaN   7.42785       0.894629        41.2197        39.7581     
  1027.57        500.000                 NaN   4.50819                 NaN            NaN   6.18996                 NaN   7.42929       0.894751        41.2166        39.7612     
  1025.06        500.000                 NaN   4.51537                 NaN            NaN   6.18123                 NaN   7.43074       0.894866        41.2135        39.7643     
  1022.56        500.000                 NaN   4.52247                 NaN            NaN   6.17265                 NaN   7.43222       0.894973        41.2103        39.7674     
  1020.05        500.000                 NaN   4.52743                 NaN            NaN   6.16804                 NaN   7.43413       0.894760        41.2055        39.7701     
  1017.54        500.000                 NaN   4.53533                 NaN            NaN   6.15793                 NaN   7.43542       0.894991        41.2030        39.7734     
  1015.04        500.000                 NaN   4.54273                 NaN            NaN   6.14873                 NaN   7.43688       0.895168        41.1999        39.7766     
  1012.53        500.000                 NaN   4.54413                 NaN            NaN   6.15078                 NaN   7.43944       0.894426        41.1927        39.7785     
  1010.03        500.000                 NaN   4.55672                 NaN            NaN   6.13179                 NaN   7.43992       0.895400        41.1933        39.7828     
  1007.52        500.000                 NaN   4.55357                 NaN            NaN   6.14249                 NaN   7.44368       0.893955        41.1826        39.7837     
  1005.01        500.000                 NaN   4.56988                 NaN            NaN   6.11638                 NaN   7.44317       0.895517        41.1862        39.7889     
  1002.51        500.000                 NaN   4.57636                 NaN            NaN   6.10882                 NaN   7.44481       0.895575        41.1825        39.7919     
  1000.00        500.000                 NaN   4.58276                 NaN            NaN   6.10144                 NaN   7.44650       0.895613        41.1787        39.7950     
