|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.75/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1466.17        500.000        99.1308                 NaN            NaN            NaN            NaN  0.869246                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1291                 NaN            NaN            NaN            NaN  0.870891                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1284                 NaN            NaN            NaN            NaN  0.871584                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1267                 NaN            NaN            NaN            NaN  0.873300                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1219                 NaN            NaN            NaN            NaN  0.878129                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1210                 NaN            NaN            NaN            NaN  0.878959                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1162                 NaN            NaN            NaN            NaN  0.883781                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1100                 NaN            NaN            NaN            NaN  0.889981                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0941                 NaN            NaN            NaN            NaN  0.905941                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0785                 NaN            NaN            NaN            NaN  0.921537                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0550                 NaN            NaN            NaN            NaN  0.945018                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.9979                 NaN            NaN            NaN            NaN  0.934676       0.674123E-001            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6422                 NaN            NaN            NaN            NaN  0.275671        1.08215                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6615                 NaN            NaN            NaN            NaN   1.06783       0.270709                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.6811                 NaN            NaN            NaN            NaN  0.268524        1.05041                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7006                 NaN            NaN            NaN            NaN   1.03586       0.263548                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.7174                 NaN            NaN            NaN            NaN   1.02299       0.259619                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.7342                 NaN            NaN            NaN            NaN  0.255505        1.01025                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        97.9184                 NaN            NaN            NaN            NaN   1.06753       0.618180                 NaN  0.395931                 NaN            NaN            NaN
  1418.55        500.000        95.9345                 NaN            NaN            NaN            NaN   1.20016        1.50789                 NaN   1.35740                 NaN            NaN            NaN
  1416.04        500.000        96.0728                 NaN            NaN            NaN            NaN   1.45272        1.16266                 NaN   1.31178                 NaN            NaN            NaN
  1413.53        500.000        96.2019                 NaN            NaN            NaN            NaN   1.40216        1.12727                 NaN   1.26865                 NaN            NaN            NaN
  1411.03        500.000        96.3272                 NaN            NaN            NaN            NaN   1.09158        1.35384                 NaN   1.22742                 NaN            NaN            NaN
  1408.52        500.000        96.4453                 NaN            NaN            NaN            NaN   1.05802        1.30930                 NaN   1.18738                 NaN            NaN            NaN
  1406.02        500.000        96.5518                 NaN            NaN            NaN            NaN   1.02777        1.26853                 NaN   1.15187                 NaN            NaN            NaN
  1403.51        500.000        96.6552                 NaN            NaN            NaN            NaN   1.00017        1.22771                 NaN   1.11696                 NaN            NaN            NaN
  1401.00        500.000        96.7494                 NaN            NaN            NaN            NaN   1.18865       0.977324                 NaN   1.08466                 NaN            NaN            NaN
  1398.50        500.000        96.8462                 NaN            NaN            NaN            NaN  0.944065        1.15766                 NaN   1.05209                 NaN            NaN            NaN
  1395.99        500.000        96.9335                 NaN            NaN            NaN            NaN   1.12304       0.921013                 NaN   1.02245                 NaN            NaN            NaN
  1393.48        500.000        97.0142                 NaN            NaN            NaN            NaN  0.897311        1.09371                 NaN  0.994740                 NaN            NaN            NaN
  1390.98        500.000        97.0912                 NaN            NaN            NaN            NaN  0.874671        1.06588                 NaN  0.968252                 NaN            NaN            NaN
  1388.47        500.000        97.1679                 NaN            NaN            NaN            NaN   1.04025       0.850132                 NaN  0.941674                 NaN            NaN            NaN
  1385.96        500.000        97.2382                 NaN            NaN            NaN            NaN  0.829942        1.01437                 NaN  0.917514                 NaN            NaN            NaN
  1383.46        500.000        97.3037                 NaN            NaN            NaN            NaN  0.808847       0.993041                 NaN  0.894434                 NaN            NaN            NaN
  1380.95        500.000        97.3690                 NaN            NaN            NaN            NaN  0.789293       0.970068                 NaN  0.871591                 NaN            NaN            NaN
  1378.45        500.000        97.4317                 NaN            NaN            NaN            NaN  0.947086       0.771099                 NaN  0.850162                 NaN            NaN            NaN
  1375.94        500.000        97.4888                 NaN            NaN            NaN            NaN  0.930935       0.750703                 NaN  0.829587                 NaN            NaN            NaN
  1373.43        500.000        97.5414                 NaN            NaN            NaN            NaN  0.913955       0.734107                 NaN  0.810504                 NaN            NaN            NaN
  1370.93        500.000        97.6045                 NaN  0.266041                 NaN            NaN   1.29026                 NaN            NaN  0.839163                 NaN            NaN            NaN
  1368.42        500.000        97.6382                 NaN  0.345171                 NaN            NaN   1.17139                 NaN            NaN  0.845278                 NaN            NaN            NaN
  1365.91        500.000        97.5264                 NaN  0.451043                 NaN            NaN   1.09722                 NaN            NaN  0.925327                 NaN            NaN            NaN
  1363.41        500.000        97.8883                 NaN  0.265042                 NaN            NaN   1.13063                 NaN            NaN  0.716017                 NaN            NaN            NaN
  1360.90        500.000        97.8078                 NaN  0.353511                 NaN            NaN   1.05168                 NaN            NaN  0.786963                 NaN            NaN            NaN
  1358.40        500.000        97.8596                 NaN  0.349575                 NaN            NaN   1.02305                 NaN            NaN  0.767760                 NaN            NaN            NaN
  1355.89        500.000        97.8870                 NaN  0.347208                 NaN            NaN   1.00095                 NaN            NaN  0.764882                 NaN            NaN            NaN
  1353.38        500.000        97.9951                 NaN  0.336482                 NaN            NaN  0.956898                 NaN            NaN  0.711564                 NaN            NaN            NaN
  1350.88        500.000        98.0083                 NaN  0.342274                 NaN            NaN  0.937070                 NaN            NaN  0.712359                 NaN            NaN            NaN
  1348.37        500.000        98.0562                 NaN  0.336950                 NaN            NaN  0.912203                 NaN            NaN  0.694629                 NaN            NaN            NaN
  1345.86        500.000        97.7838                 NaN  0.446856                 NaN            NaN  0.920279                 NaN            NaN  0.849034                 NaN            NaN            NaN
  1343.36        500.000        98.4774                 NaN  0.204318                 NaN            NaN  0.835181                 NaN            NaN  0.483082                 NaN            NaN            NaN
  1340.85        500.000        98.1841                 NaN  0.325257                 NaN            NaN  0.844927                 NaN            NaN  0.645677                 NaN            NaN            NaN
  1338.35        500.000        98.2244                 NaN  0.319441                 NaN            NaN  0.826628                 NaN            NaN  0.629569                 NaN            NaN            NaN
  1335.84        500.000        98.2665                 NaN  0.311051                 NaN            NaN  0.809843                 NaN            NaN  0.612560                 NaN            NaN            NaN
  1333.33        500.000        7.70098        89.3834       0.935657                 NaN            NaN  0.649321                 NaN            NaN   1.33061                 NaN            NaN            NaN
  1330.83        500.000        14.9620        82.4850       0.831274                 NaN            NaN  0.553729                 NaN            NaN   1.16808                 NaN            NaN            NaN
  1328.32        500.000        20.6694        77.2372       0.658962                 NaN            NaN  0.499366                 NaN            NaN  0.935167                 NaN            NaN            NaN
  1325.81        500.000        24.5383        73.7840       0.485310                 NaN            NaN  0.481402                 NaN            NaN  0.711036                 NaN            NaN            NaN
  1323.31        500.000        27.6663        70.8597       0.413090                 NaN            NaN  0.449357                 NaN            NaN  0.611537                 NaN            NaN            NaN
  1320.80        500.000        30.8076        67.8917       0.344598                 NaN            NaN  0.434942                 NaN            NaN  0.521175                 NaN            NaN            NaN
  1318.30        500.000        98.8311                 NaN  0.289799                 NaN            NaN  0.428682                 NaN            NaN  0.450392                 NaN            NaN            NaN
  1315.79        500.000        98.9219                 NaN  0.249889                 NaN            NaN  0.428741                 NaN            NaN  0.399474                 NaN            NaN            NaN
  1313.28        500.000        98.9930                 NaN  0.214115                 NaN            NaN  0.436685                 NaN            NaN  0.356187                 NaN            NaN            NaN
  1310.78        500.000        99.0356                 NaN  0.187582                 NaN            NaN  0.451346                 NaN            NaN  0.325489                 NaN            NaN            NaN
  1308.27        500.000        99.0694                 NaN  0.159411                 NaN            NaN  0.475455                 NaN            NaN  0.295696                 NaN            NaN            NaN
  1305.76        500.000        99.0785                 NaN  0.138826                 NaN            NaN  0.505859                 NaN            NaN  0.276833                 NaN            NaN            NaN
  1303.26        500.000        99.0721                 NaN  0.117750                 NaN            NaN  0.549290                 NaN            NaN  0.260823                 NaN            NaN            NaN
  1300.75        500.000        99.0447                 NaN  0.961517E-001            NaN            NaN  0.610213                 NaN            NaN  0.248897                 NaN            NaN            NaN
  1298.25        500.000        98.9931                 NaN  0.730035E-001            NaN            NaN  0.692979                 NaN            NaN  0.240948                 NaN            NaN            NaN
  1295.74        500.000        98.9121                 NaN  0.481079E-001            NaN            NaN  0.799576                 NaN            NaN  0.240259                 NaN            NaN            NaN
  1293.23        500.000        98.7673                 NaN  0.229876E-002            NaN            NaN  0.995645                 NaN            NaN  0.234716                 NaN            NaN            NaN
  1290.73        500.000        98.5650                 NaN            NaN            NaN            NaN   1.17175                 NaN            NaN  0.263269                 NaN            NaN            NaN
  1288.22        500.000        98.4159                 NaN  0.194913                 NaN            NaN  0.985187                 NaN            NaN  0.404000                 NaN            NaN            NaN
  1285.71        500.000        97.7924                 NaN            NaN            NaN            NaN   1.89301                 NaN            NaN  0.314599                 NaN            NaN            NaN
  1283.21        500.000        99.0336                 NaN            NaN            NaN            NaN  0.688051                 NaN            NaN  0.278388                 NaN            NaN            NaN
  1280.70        500.000        99.0600                 NaN            NaN            NaN            NaN  0.662816                 NaN            NaN  0.277180                 NaN            NaN            NaN
  1278.20        500.000        99.0228                 NaN  0.565221E-001            NaN            NaN  0.621747                 NaN            NaN  0.298963                 NaN            NaN            NaN
  1275.69        500.000        98.9990                 NaN  0.137793                 NaN            NaN  0.541085                 NaN            NaN  0.322139                 NaN            NaN            NaN
  1273.18        500.000        99.0182                 NaN  0.131322                 NaN            NaN  0.536109                 NaN            NaN  0.314404                 NaN            NaN            NaN
  1270.68        500.000        99.0411                 NaN  0.123782                 NaN            NaN  0.529015                 NaN            NaN  0.306055                 NaN            NaN            NaN
  1268.17        500.000        99.0572                 NaN  0.119492                 NaN            NaN  0.524639                 NaN            NaN  0.298702                 NaN            NaN            NaN
  1265.66        500.000        99.0765                 NaN  0.115256                 NaN            NaN  0.516596                 NaN            NaN  0.291671                 NaN            NaN            NaN
  1263.16        500.000        99.0961                 NaN  0.106779                 NaN            NaN  0.513210                 NaN            NaN  0.283917                 NaN            NaN            NaN
  1260.65        500.000        99.1127                 NaN  0.101162                 NaN            NaN  0.508731                 NaN            NaN  0.277438                 NaN            NaN            NaN
  1258.15        500.000        99.1295                 NaN  0.948653E-001            NaN            NaN  0.504750                 NaN            NaN  0.270874                 NaN            NaN            NaN
  1255.64        500.000        99.1451                 NaN  0.874179E-001            NaN            NaN  0.502700                 NaN            NaN  0.264797                 NaN            NaN            NaN
  1253.13        500.000        99.1614                 NaN  0.803785E-001            NaN            NaN  0.499684                 NaN            NaN  0.258530                 NaN            NaN            NaN
  1250.63        500.000        99.1764                 NaN  0.732867E-001            NaN            NaN  0.497489                 NaN            NaN  0.252830                 NaN            NaN            NaN
  1248.12        500.000        99.1907                 NaN  0.665626E-001            NaN            NaN  0.495503                 NaN            NaN  0.247207                 NaN            NaN            NaN
  1245.61        500.000        96.7834                 NaN  0.604544E-001            NaN            NaN  0.922708                 NaN            NaN  0.479735        1.71453       0.391978E-001            NaN
  1243.11        500.000        95.5236                 NaN  0.507185E-001            NaN            NaN   1.13423                 NaN            NaN  0.596654        2.62547       0.692829E-001            NaN
  1240.60        500.000        95.7920                 NaN  0.367613E-001            NaN            NaN   1.08361                 NaN            NaN  0.558961        2.46561       0.630521E-001            NaN
  1238.10        500.000        96.0358                 NaN  0.228556E-001            NaN            NaN   1.03887                 NaN            NaN  0.524552        2.32060       0.573516E-001            NaN
  1235.59        500.000        96.2535                 NaN  0.836574E-002            NaN            NaN   1.00238                 NaN            NaN  0.493511        2.19014       0.520970E-001            NaN
  1233.08        500.000        96.4590                 NaN            NaN            NaN            NaN  0.959721                 NaN            NaN  0.464683        2.06930       0.473192E-001            NaN
  1230.58        500.000        96.6552                 NaN  0.236987E-005            NaN            NaN  0.907226                 NaN            NaN  0.438241        1.95640       0.429757E-001            NaN
  1228.07        500.000        96.8312                 NaN            NaN            NaN            NaN  0.861045                 NaN            NaN  0.413461        1.85502       0.392577E-001            NaN
  1225.56        500.000        96.9998                 NaN            NaN            NaN            NaN  0.814966                 NaN            NaN  0.388647        1.76053       0.360934E-001            NaN
  1223.06        500.000        97.1601                 NaN            NaN            NaN            NaN  0.770301                 NaN            NaN  0.365814        1.67065       0.330872E-001            NaN
  1220.55        500.000        97.3133                 NaN            NaN            NaN            NaN  0.726119                 NaN            NaN  0.343808        1.58639       0.303807E-001            NaN
  1218.05        500.000        97.4445                 NaN            NaN            NaN            NaN  0.690925                 NaN            NaN  0.323492        1.51288       0.281619E-001            NaN
  1215.54        500.000        91.9514                 NaN            NaN            NaN            NaN   1.26511                 NaN            NaN  0.757308        3.56882       0.468168E-001   2.41055     
  1213.03        500.000        66.3201                 NaN            NaN            NaN            NaN   4.03381                 NaN            NaN   2.79632        13.1295       0.132692        13.5876     
  1210.53        500.000        72.3688                 NaN            NaN            NaN            NaN   3.32003                 NaN            NaN   2.30489        10.7592       0.101917        11.1451     
  1208.02        500.000        76.3771                 NaN            NaN            NaN            NaN   2.82964                 NaN            NaN   1.94618        9.22088       0.888716E-001   9.53731     
  1205.51        500.000        79.5812                 NaN            NaN            NaN            NaN  0.834954        1.58663                 NaN   1.66922        7.99596       0.763316E-001   8.25575     
  1203.01        500.000        73.1679                 NaN            NaN            NaN            NaN   2.01274        1.11434                 NaN   2.25199        10.1524       0.870554E-001   11.2136     
  1200.50        500.000        83.8726                 NaN            NaN            NaN            NaN   1.88262       0.869483E-002            NaN   1.29275        6.95535       0.562170E-001   5.93177     
  1197.99        500.000        85.9504                 NaN            NaN            NaN            NaN   1.07493       0.402962                 NaN   1.05094        5.46461       0.512492E-001   6.00489     
  1195.49        500.000        63.9042                 NaN            NaN            NaN            NaN   3.32423       0.558387                 NaN   2.88796        14.0550       0.112127        15.1580     
  1192.98        500.000        89.7674                 NaN            NaN            NaN            NaN  0.611734       0.455960                 NaN  0.757106        4.60226       0.347363E-001   3.77082     
  1190.48        500.000        78.6612                 NaN            NaN            NaN            NaN  0.887259        1.01263                 NaN   1.48610        9.97065       0.576853E-001   7.92450     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN   1.41661        6.96315                 NaN   7.03700        43.0832       0.322373        41.1777     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   3.47270        4.89640                 NaN   7.03391        43.0969       0.323532        41.1766     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN   3.42124        4.94984                 NaN   7.03664        43.0908       0.322854        41.1786     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   3.31854        5.05464                 NaN   7.03901        43.0847       0.322322        41.1808     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN   3.26682        5.10816                 NaN   7.04175        43.0787       0.321723        41.1828     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   3.27742        5.09902                 NaN   7.04420        43.0733       0.321191        41.1848     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN   3.18407        5.19458                 NaN   7.04716        43.0668       0.320516        41.1869     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN   3.12227        5.25850                 NaN   7.05007        43.0603       0.319838        41.1890     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   1.71755        6.67688                 NaN   7.06111        43.0343       0.316985        41.1932     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   1.55311        6.84506                 NaN   7.06519        43.0251       0.315988        41.1956     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   4.85312        3.53799       0.315015E-003   7.05810        43.0322       0.318249        41.2000     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN   8.40658                 NaN            NaN   7.07411        43.0050       0.313789        41.2005     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN   8.41005                 NaN            NaN   7.07804        42.9963       0.312824        41.2028     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN   8.41711                 NaN            NaN   7.08462        42.9814       0.311149        41.2058     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN   8.42335                 NaN            NaN   7.09050        42.9680       0.309638        41.2086     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN   8.43025                 NaN            NaN   7.09702        42.9533       0.307950        41.2115     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN   8.43366                 NaN            NaN   7.10083        42.9447       0.306993        41.2138     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN   8.43677                 NaN            NaN   7.10445        42.9366       0.306081        41.2161     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN   8.43994                 NaN            NaN   7.10809        42.9284       0.305151        41.2184     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN   8.43383                 NaN            NaN   7.10475        42.9365       0.307008        41.2179     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN   1.19149        7.24961                 NaN   7.10717        42.9233       0.306064        41.2224     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN  0.715710        7.72091                 NaN   7.10976        42.9254       0.305789        41.2224     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN   1.04536        7.39300                 NaN   7.11278        42.9188       0.304927        41.2251     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN   1.51189        6.93074                 NaN   7.11648        42.9092       0.303854        41.2278     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN   4.81318        3.56854                 NaN   7.07366        43.0115       0.315399        41.2177     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN   8.45978                 NaN            NaN   7.13081        42.8725       0.300026        41.2368     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN   2.76593        5.66892       0.899573E-006   7.11176        42.9151       0.305108        41.2332     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN   2.70236        5.73660       0.828150E-006   7.11662        42.9048       0.303886        41.2357     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN   4.04298        4.36214                 NaN   7.09203        42.9621       0.310480        41.2302     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN   3.94484        4.46540                 NaN   7.09684        42.9510       0.309172        41.2327     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN   3.86239        4.55114                 NaN   7.10077        42.9424       0.308156        41.2351     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN   3.78837        4.62907                 NaN   7.10488        42.9330       0.307083        41.2375     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN   2.08160        6.38366       0.272673E-004   7.14348        42.8456       0.296871        41.2488     
  1105.26        500.000                 NaN            NaN  0.616346E-005            NaN            NaN   5.09412        3.39455                 NaN   7.16008        42.8059       0.291524        41.2538     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN   3.07233        5.36887                 NaN   7.12791        42.8835       0.300942        41.2465     
  1100.25        500.000                 NaN            NaN  0.161063E-005            NaN            NaN   2.65073        5.80368                 NaN   7.13946        42.8575       0.297958        41.2507     
  1097.74        500.000                 NaN            NaN  0.731336E-004            NaN            NaN   2.52301        5.93659                 NaN   7.14501        42.8457       0.296466        41.2531     
  1095.24        500.000                 NaN            NaN  0.769558E-004            NaN            NaN   2.18717        6.28478                 NaN   7.15564        42.8218       0.293516        41.2571     
  1092.73        500.000                 NaN            NaN  0.137688E-005            NaN            NaN   2.04668        6.43038                 NaN   7.16248        42.8088       0.291464        41.2602     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN   6.35494        2.12689       0.306298E-001   7.18679        42.7479       0.284227        41.2686     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   1.63871        6.85383                 NaN   7.17613        42.7774       0.287637        41.2663     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN   1.51818        6.98095                 NaN   7.18207        42.7638       0.285881        41.2691     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN   6.87347        1.65625                 NaN   7.20274        42.7120       0.279691        41.2759     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN   1.07395        7.44561                 NaN   7.19821        42.7256       0.281133        41.2755     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN  0.718939        7.81312                 NaN   7.20824        42.7020       0.278088        41.2797     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN  0.368728        8.17511                 NaN   7.21749        42.6800       0.275219        41.2835     
  1072.68        500.000                 NaN            NaN  0.553689E-001            NaN            NaN   8.46083                 NaN            NaN   7.21549        42.6816       0.276242        41.3105     
  1070.18        500.000                 NaN            NaN   1.40644                 NaN            NaN   6.00891       0.121884E-004            NaN   6.85726        43.4730       0.399378        41.8550     
  1067.67        500.000                 NaN            NaN   1.40637                 NaN            NaN   6.00858       0.106570E-004            NaN   6.85719        43.4718       0.399361        41.8567     
  1065.16        500.000                 NaN            NaN   1.40630                 NaN            NaN   6.00825       0.942237E-005            NaN   6.85712        43.4706       0.399344        41.8584     
  1062.66        500.000                 NaN            NaN   1.47050                 NaN            NaN   5.90553       0.733097E-003            NaN   6.85078        43.4812       0.402149        41.8891     
  1060.15        500.000                 NaN            NaN   1.40898                 NaN            NaN   4.92525        1.10317                 NaN   6.87402        43.4260       0.394485        41.8681     
  1057.64        500.000                 NaN            NaN   1.44115                 NaN            NaN   5.96527                 NaN            NaN   6.86261        43.4508       0.398211        41.8820     
  1055.14        500.000                 NaN            NaN   1.51276                 NaN            NaN   5.49935       0.346503                 NaN   6.85149        43.4724       0.402513        41.9149     
  1052.63        500.000                 NaN            NaN   1.52886                 NaN            NaN   5.81309                 NaN            NaN   6.84525        43.4857       0.404535        41.9225     
  1050.13        500.000                 NaN            NaN   1.58399                 NaN            NaN   5.72623       0.548475E-005            NaN   6.84004        43.4934       0.406892        41.9495     
  1047.62        500.000                 NaN            NaN   1.58391                 NaN            NaN   5.72592       0.536433E-005            NaN   6.83997        43.4922       0.406875        41.9512     
  1045.11        500.000                 NaN            NaN   1.58383                 NaN            NaN   5.72561       0.537653E-005            NaN   6.83991        43.4910       0.406858        41.9528     
  1042.61        500.000                 NaN            NaN   1.63289                 NaN            NaN   5.64974                 NaN            NaN   6.83609        43.4952       0.408729        41.9774     
  1040.10        500.000                 NaN            NaN   1.63260                 NaN            NaN   5.64995                 NaN            NaN   6.83613        43.4936       0.408692        41.9790     
  1037.59        500.000                 NaN            NaN   1.63273                 NaN            NaN  0.169572E-004   5.64911                 NaN   6.83596        43.4928       0.408695        41.9807     
  1035.09        500.000                 NaN            NaN   1.68267                 NaN            NaN   5.57101                 NaN            NaN   6.83075        43.4977       0.411688        42.0062     
  1032.58        500.000                 NaN            NaN   1.68258                 NaN            NaN   5.57071                 NaN            NaN   6.83069        43.4965       0.411671        42.0079     
  1030.08        500.000                 NaN            NaN   1.50857                 NaN            NaN   5.94639                 NaN            NaN   6.90940        43.3004       0.384099        41.9511     
  1027.57        500.000                 NaN            NaN   1.68241                 NaN            NaN   5.57012                 NaN            NaN   6.83056        43.4941       0.411636        42.0112     
  1025.06        500.000                 NaN            NaN   1.68233                 NaN            NaN   5.56982                 NaN            NaN   6.83049        43.4929       0.411619        42.0128     
  1022.56        500.000                 NaN            NaN   1.58608                 NaN            NaN   5.79840                 NaN            NaN   6.88202        43.3556       0.392681        41.9853     
  1020.05        500.000                 NaN            NaN   1.60590                 NaN            NaN   5.76575                 NaN            NaN   6.87898        43.3599       0.393762        41.9958     
  1017.54        500.000                 NaN            NaN   1.61432                 NaN            NaN   5.75195                 NaN            NaN   6.87857        43.3600       0.393887        42.0012     
  1015.04        500.000                 NaN            NaN   1.62885                 NaN            NaN   5.72794                 NaN            NaN   6.87665        43.3625       0.394581        42.0095     
  1012.53        500.000                 NaN            NaN   1.81050                 NaN            NaN   5.39046                 NaN            NaN   6.83231        43.4688       0.412177        42.0858     
  1010.03        500.000                 NaN            NaN   1.81664                 NaN            NaN   5.37802                 NaN            NaN   6.83021        43.4725       0.412866        42.0898     
  1007.52        500.000                 NaN            NaN   1.82115                 NaN            NaN   5.36849                 NaN            NaN   6.82851        43.4753       0.413415        42.0932     
  1005.01        500.000                 NaN            NaN   1.82115                 NaN            NaN   5.36802                 NaN            NaN   6.82841        43.4742       0.413409        42.0948     
  1002.51        500.000                 NaN            NaN   1.82105                 NaN            NaN   5.36776                 NaN            NaN   6.82835        43.4730       0.413391        42.0965     
  1000.00        500.000                 NaN            NaN   1.82097                 NaN            NaN   5.36746                 NaN            NaN   6.82828        43.4718       0.413375        42.0981     
