|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1423.56        500.000        98.6763                 NaN            NaN            NaN            NaN  0.788319       0.535427                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6944                 NaN            NaN            NaN            NaN  0.777801       0.527828                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7116                 NaN            NaN            NaN            NaN  0.519825       0.768541                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7277                 NaN            NaN            NaN            NaN  0.513101       0.759173                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7460                 NaN            NaN            NaN            NaN  0.748958       0.505063                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.7616                 NaN            NaN            NaN            NaN  0.740294       0.498094                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7771                 NaN            NaN            NaN            NaN  0.731695       0.491164                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.7925                 NaN            NaN            NaN            NaN  0.484242       0.723267                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8078                 NaN            NaN            NaN            NaN  0.714236       0.478009                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.4317                 NaN            NaN            NaN            NaN  0.654703       0.730599       0.182952                 NaN            NaN            NaN
  1398.50        500.000        97.2073                 NaN            NaN            NaN            NaN  0.785631        1.23561       0.771492                 NaN            NaN            NaN
  1395.99        500.000        97.2872                 NaN            NaN            NaN            NaN   1.20075       0.763376       0.748679                 NaN            NaN            NaN
  1393.48        500.000        97.3599                 NaN            NaN            NaN            NaN   1.16990       0.741887       0.728281                 NaN            NaN            NaN
  1390.98        500.000        97.4271                 NaN            NaN            NaN            NaN  0.721316        1.14139       0.710239                 NaN            NaN            NaN
  1388.47        500.000        97.4979                 NaN            NaN            NaN            NaN  0.700932        1.11179       0.689421                 NaN            NaN            NaN
  1385.96        500.000        97.5601                 NaN            NaN            NaN            NaN   1.08534       0.682552       0.671976                 NaN            NaN            NaN
  1383.46        500.000        97.6231                 NaN            NaN            NaN            NaN  0.663975        1.05868       0.654271                 NaN            NaN            NaN
  1380.95        500.000        97.6793                 NaN            NaN            NaN            NaN  0.646982        1.03533       0.638393                 NaN            NaN            NaN
  1378.45        500.000        97.7361                 NaN            NaN            NaN            NaN  0.629870        1.01181       0.622256                 NaN            NaN            NaN
  1375.94        500.000        97.7877                 NaN            NaN            NaN            NaN  0.989991       0.614828       0.607458                 NaN            NaN            NaN
  1373.43        500.000        97.8403                 NaN            NaN            NaN            NaN  0.968241       0.598853       0.592630                 NaN            NaN            NaN
  1370.93        500.000        97.8906                 NaN            NaN            NaN            NaN  0.947363       0.583723       0.578346                 NaN            NaN            NaN
  1368.42        500.000        97.9366                 NaN            NaN            NaN            NaN  0.928324       0.569657       0.565386                 NaN            NaN            NaN
  1365.91        500.000        97.9838                 NaN            NaN            NaN            NaN  0.555619       0.908875       0.551743                 NaN            NaN            NaN
  1363.41        500.000        98.0270                 NaN            NaN            NaN            NaN  0.891302       0.542278       0.539412                 NaN            NaN            NaN
  1360.90        500.000        98.0686                 NaN            NaN            NaN            NaN  0.529798       0.874046       0.527524                 NaN            NaN            NaN
  1358.40        500.000        98.1086                 NaN            NaN            NaN            NaN  0.857806       0.517613       0.516021                 NaN            NaN            NaN
  1355.89        500.000        98.1472                 NaN            NaN            NaN            NaN  0.841915       0.506172       0.504710                 NaN            NaN            NaN
  1353.38        500.000        98.1842                 NaN            NaN            NaN            NaN  0.494723       0.826847       0.494274                 NaN            NaN            NaN
  1350.88        500.000        98.2327       0.107827                 NaN            NaN            NaN  0.653926       0.512173       0.493342                 NaN            NaN            NaN
  1348.37        500.000        98.2782       0.248531                 NaN            NaN            NaN  0.542913       0.434137       0.496246                 NaN            NaN            NaN
  1345.86        500.000        98.3128       0.250716                 NaN            NaN            NaN  0.534332       0.415651       0.486457                 NaN            NaN            NaN
  1343.36        500.000        98.3470       0.251409                 NaN            NaN            NaN  0.525098       0.399930       0.476547                 NaN            NaN            NaN
  1340.85        500.000        98.3797       0.252902                 NaN            NaN            NaN  0.516379       0.383958       0.467109                 NaN            NaN            NaN
  1338.35        500.000        98.4137       0.253262                 NaN            NaN            NaN  0.507483       0.368198       0.457378                 NaN            NaN            NaN
  1335.84        500.000        98.4452       0.254622                 NaN            NaN            NaN  0.498841       0.352955       0.448351                 NaN            NaN            NaN
  1333.33        500.000        98.4733       0.254168                 NaN            NaN            NaN  0.340892       0.491809       0.439835                 NaN            NaN            NaN
  1330.83        500.000        98.5044       0.254443                 NaN            NaN            NaN  0.483555       0.326817       0.430805                 NaN            NaN            NaN
  1328.32        500.000        98.5331       0.254692                 NaN            NaN            NaN  0.475806       0.313959       0.422403                 NaN            NaN            NaN
  1325.81        500.000        98.5614       0.254672                 NaN            NaN            NaN  0.468079       0.301739       0.414148                 NaN            NaN            NaN
  1323.31        500.000        98.5858       0.253781                 NaN            NaN            NaN  0.293375       0.460238       0.406833                 NaN            NaN            NaN
  1320.80        500.000        98.5896       0.251914                 NaN            NaN            NaN  0.458067       0.293620       0.406775                 NaN            NaN            NaN
  1318.30        500.000        98.6581       0.249273                 NaN            NaN            NaN  0.263511       0.445351       0.383784                 NaN            NaN            NaN
  1315.79        500.000        98.6643       0.250293                 NaN            NaN            NaN  0.262962       0.439192       0.383302                 NaN            NaN            NaN
  1313.28        500.000        98.6886       0.249233                 NaN            NaN            NaN  0.253696       0.432428       0.376040                 NaN            NaN            NaN
  1310.78        500.000        98.7121       0.247292                 NaN            NaN            NaN  0.246090       0.425569       0.368936                 NaN            NaN            NaN
  1308.27        500.000        98.7346       0.245487                 NaN            NaN            NaN  0.419026       0.238866       0.362022                 NaN            NaN            NaN
  1305.76        500.000        98.7564       0.243561                 NaN            NaN            NaN  0.232076       0.412551       0.355434                 NaN            NaN            NaN
  1303.26        500.000        98.7785       0.239915                 NaN            NaN            NaN  0.405526       0.227593       0.348441                 NaN            NaN            NaN
  1300.75        500.000        98.7993       0.237950                 NaN            NaN            NaN  0.221681       0.398754       0.342294                 NaN            NaN            NaN
  1298.25        500.000        98.8205       0.234295                 NaN            NaN            NaN  0.392306       0.217327       0.335588                 NaN            NaN            NaN
  1295.74        500.000        98.8392       0.231128                 NaN            NaN            NaN  0.386266       0.213745       0.329670                 NaN            NaN            NaN
  1293.23        500.000        98.8585       0.227263                 NaN            NaN            NaN  0.211056       0.379562       0.323625                 NaN            NaN            NaN
  1290.73        500.000        98.8776       0.223540                 NaN            NaN            NaN  0.373429       0.207742       0.317645                 NaN            NaN            NaN
  1288.22        500.000        98.8962       0.220060                 NaN            NaN            NaN  0.367086       0.204729       0.311910                 NaN            NaN            NaN
  1285.71        500.000        98.9137       0.214606                 NaN            NaN            NaN  0.360374       0.205142       0.306190                 NaN            NaN            NaN
  1283.21        500.000        98.9314       0.210859                 NaN            NaN            NaN  0.202514       0.354535       0.300711                 NaN            NaN            NaN
  1280.70        500.000        81.8401       0.391793                 NaN            NaN            NaN   1.79484        3.62580        2.13160        10.2158                 NaN            NaN
  1278.20        500.000        81.6744       0.347854                 NaN            NaN            NaN   3.74607        1.78548        2.14811        10.2981                 NaN            NaN
  1275.69        500.000        83.8258       0.298027                 NaN            NaN            NaN   3.37157        1.58464        1.91613        9.00387                 NaN            NaN
  1273.18        500.000        85.5731       0.262223                 NaN            NaN            NaN   1.41999        3.05942        1.72661        7.95869                 NaN            NaN
  1270.68        500.000        87.0258       0.235336                 NaN            NaN            NaN   1.28176        2.79467        1.56788        7.09459                 NaN            NaN
  1268.17        500.000        88.2318       0.211610                 NaN            NaN            NaN   2.57820        1.16349        1.43513        6.37976                 NaN            NaN
  1265.66        500.000        89.2571       0.193068                 NaN            NaN            NaN   1.06176        2.39039        1.32129        5.77638                 NaN            NaN
  1263.16        500.000        90.1240       0.172739                 NaN            NaN            NaN  0.970937        2.24259        1.22437        5.26536                 NaN            NaN
  1260.65        500.000        90.8600       0.153575                 NaN            NaN            NaN  0.889065        2.12405        1.14169        4.83163                 NaN            NaN
  1258.15        500.000        91.5132       0.134560                 NaN            NaN            NaN   2.01784       0.815765        1.06693        4.45167                 NaN            NaN
  1255.64        500.000        92.0738       0.116212                 NaN            NaN            NaN   1.93499       0.747443        1.00264        4.12494                 NaN            NaN
  1253.13        500.000        91.5088                 NaN            NaN  0.384809                 NaN   1.07164        1.59828        1.07299        4.36343                 NaN            NaN
  1250.63        500.000        91.7179                 NaN            NaN  0.542778                 NaN   1.20553        1.24475        1.05058        4.23846                 NaN            NaN
  1248.12        500.000        92.4157                 NaN            NaN  0.500474                 NaN   1.12651        1.11244       0.964893        3.87999                 NaN            NaN
  1245.61        500.000        93.0122                 NaN            NaN  0.464284                 NaN   1.03241        1.02449       0.890867        3.57580                 NaN            NaN
  1243.11        500.000        93.5248                 NaN            NaN  0.432316                 NaN  0.938620       0.962175       0.826493        3.31556                 NaN            NaN
  1240.60        500.000        93.9757                 NaN            NaN  0.403652                 NaN  0.862040       0.900320       0.769238        3.08900                 NaN            NaN
  1238.10        500.000        94.3760                 NaN            NaN  0.378896                 NaN  0.845434       0.792530       0.717792        2.88937                 NaN            NaN
  1235.59        500.000        94.7342                 NaN            NaN  0.354391                 NaN  0.735545       0.792707       0.671476        2.71171                 NaN            NaN
  1233.08        500.000        95.0513                 NaN            NaN  0.332507                 NaN  0.747289       0.685204       0.629732        2.55401                 NaN            NaN
  1230.58        500.000        95.2939                 NaN            NaN  0.311420                 NaN  0.663098       0.701264       0.598395        2.43188                 NaN            NaN
  1228.07        500.000        95.3411                 NaN            NaN  0.308150                 NaN  0.703519       0.649944       0.592424        2.40486                 NaN            NaN
  1225.56        500.000        94.5231                 NaN            NaN  0.472221E-001            NaN   1.94134                 NaN  0.739249        2.74911                 NaN            NaN
  1223.06        500.000        96.7001                 NaN            NaN  0.351040                 NaN  0.115406E-001  0.784444       0.389387        1.76348                 NaN            NaN
  1220.55        500.000        96.7483                 NaN            NaN  0.367670                 NaN  0.674812                 NaN  0.398757        1.81049                 NaN            NaN
  1218.05        500.000        96.9343                 NaN            NaN  0.238399                 NaN  0.867974                 NaN  0.346708        1.61259                 NaN            NaN
  1215.54        500.000        96.7232                 NaN            NaN  0.225732                 NaN  0.607150       0.278015       0.398529        1.76733                 NaN            NaN
  1213.03        500.000        95.8999                 NaN            NaN  0.173081                 NaN  0.903949       0.291196       0.534405        2.19743                 NaN            NaN
  1210.53        500.000        97.6877                 NaN            NaN  0.232351                 NaN  0.618688                 NaN  0.256884        1.20442                 NaN            NaN
  1208.02        500.000        96.3994                 NaN            NaN  0.879159E-001            NaN   1.13747                 NaN  0.473435        1.90175                 NaN            NaN
  1205.51        500.000        97.3534                 NaN            NaN            NaN            NaN  0.711864                 NaN  0.282288        1.51570       0.136760                 NaN
  1203.01        500.000        98.1428                 NaN            NaN  0.917372E-001            NaN  0.359552       0.253423       0.211401       0.941111                 NaN            NaN
  1200.50        500.000        97.6972                 NaN            NaN  0.192374                 NaN  0.539003                 NaN  0.258586        1.31281                 NaN            NaN
  1197.99        500.000        89.9736                 NaN            NaN  0.356387                 NaN  0.533197       0.769965       0.880145        4.03677                 NaN   3.44997     
  1195.49        500.000        83.6658                 NaN            NaN  0.521448                 NaN  0.786801        1.30379        1.37031        6.17610                 NaN   6.17573     
  1192.98        500.000        84.0347       0.282193                 NaN  0.479722                 NaN   1.36235       0.290462        1.33160        6.07898                 NaN   6.13998     
  1190.48        500.000        83.8801       0.261997                 NaN  0.550455                 NaN   1.46141                 NaN   1.31193        6.22495                 NaN   6.30921     
  1187.97        500.000        81.6143       0.527856                 NaN  0.500659                 NaN   1.55738                 NaN   1.48971        7.15543                 NaN   7.15467     
  1185.46        500.000        69.6166       0.742992                 NaN  0.859843                 NaN   2.23022                 NaN   2.34873        12.2183                 NaN   11.9832     
  1182.96        500.000                 NaN   2.24455                 NaN   2.75580                 NaN   6.39424                 NaN   7.38815        41.3020                 NaN   39.9152     
  1180.45        500.000                 NaN   2.26568                 NaN   2.74276                 NaN   6.38745                 NaN   7.39039        41.3019                 NaN   39.9118     
  1177.94        500.000                 NaN   2.28690                 NaN   2.72966                 NaN   6.38066                 NaN   7.39265        41.3018                 NaN   39.9083     
  1175.44        500.000                 NaN   2.30821                 NaN   2.71649                 NaN   6.37387                 NaN   7.39491        41.3016                 NaN   39.9049     
  1172.93        500.000                 NaN   2.32961                 NaN   2.70327                 NaN   6.36707                 NaN   7.39719        41.3014                 NaN   39.9014     
  1170.43        500.000                 NaN   2.35111                 NaN   2.68998                 NaN   6.36026                 NaN   7.39948        41.3012                 NaN   39.8980     
  1167.92        500.000                 NaN   2.37271                 NaN   2.67664                 NaN   6.35345                 NaN   7.40179        41.3009                 NaN   39.8945     
  1165.41        500.000                 NaN   2.39439                 NaN   2.66323                 NaN   6.34664                 NaN   7.40412        41.3006                 NaN   39.8910     
  1162.91        500.000                 NaN   2.41617                 NaN   2.64977                 NaN   6.33982                 NaN   7.40646        41.3003                 NaN   39.8875     
  1160.40        500.000                 NaN   2.28955                 NaN   2.67406                 NaN   6.48030                 NaN   7.39783        41.2862                 NaN   39.8721     
  1157.89        500.000                 NaN   2.32293                 NaN   2.65827                 NaN   6.46194                 NaN   7.40184        41.2843                 NaN   39.8707     
  1155.39        500.000                 NaN   2.35619                 NaN   2.64242                 NaN   6.44390                 NaN   7.40584        41.2825                 NaN   39.8692     
  1152.88        500.000                 NaN   2.40027                 NaN   2.62466                 NaN   6.41853                 NaN   7.41047        41.2727                 NaN   39.8734     
  1150.38        500.000                 NaN   2.46209                 NaN   2.57502                 NaN   6.41629                 NaN   7.41814        41.2770                 NaN   39.8515     
  1147.87        500.000                 NaN   2.47628                 NaN   2.57228                 NaN   6.40171                 NaN   7.42102        41.2742                 NaN   39.8545     
  1145.36        500.000                 NaN   2.49902                 NaN   2.56330                 NaN   6.38651                 NaN   7.42429        41.2716                 NaN   39.8553     
  1142.86        500.000                 NaN   3.72075                 NaN   1.25093                 NaN   6.29233                 NaN   7.48331        41.3100       0.419296        39.5234     
  1140.35        500.000                 NaN   4.88645                 NaN            NaN            NaN   6.18853                 NaN   7.53964        41.3484       0.825884        39.2111     
  1137.84        500.000                 NaN   4.90950                 NaN            NaN            NaN   6.15386                 NaN   7.53786        41.3537       0.827682        39.2174     
  1135.34        500.000                 NaN   4.91727                 NaN            NaN            NaN   6.13907                 NaN   7.54134        41.3535       0.828315        39.2205     
  1132.83        500.000                 NaN   4.90601                 NaN            NaN            NaN   6.15767                 NaN   7.55441        41.3208       0.831766        39.2294     
  1130.33        500.000                 NaN   4.91381                 NaN            NaN            NaN   6.15931                 NaN   7.55368        41.3237       0.824637        39.2249     
  1127.82        500.000                 NaN   4.92711                 NaN            NaN            NaN   6.14019                 NaN   7.55468        41.3213       0.826163        39.2306     
  1125.31        500.000                 NaN   4.96889                 NaN            NaN            NaN   6.06988                 NaN   7.54552        41.3460       0.830551        39.2392     
  1122.81        500.000                 NaN   4.98577                 NaN            NaN            NaN   6.04618                 NaN   7.54431        41.3465       0.831647        39.2456     
  1120.30        500.000                 NaN   4.96368                 NaN            NaN            NaN   6.06480                 NaN   7.54359        41.3572       0.833660        39.2370     
  1117.79        500.000                 NaN   5.00812                 NaN            NaN            NaN   6.01346                 NaN   7.55363        41.3354       0.833715        39.2557     
  1115.29        500.000                 NaN   5.01932                 NaN            NaN            NaN   5.99781                 NaN   7.55458        41.3342       0.834313        39.2598     
  1112.78        500.000                 NaN   5.02995                 NaN            NaN            NaN   5.98317                 NaN   7.55572        41.3324       0.834861        39.2639     
  1110.28        500.000                 NaN   5.04700                 NaN            NaN            NaN   5.95646                 NaN   7.55382        41.3388       0.836061        39.2679     
  1107.77        500.000                 NaN   5.04686                 NaN            NaN            NaN   5.96021                 NaN   7.55448        41.3348       0.835050        39.2686     
  1105.26        500.000                 NaN   5.05868                 NaN            NaN            NaN   5.94571                 NaN   7.55432        41.3341       0.834886        39.2723     
  1102.76        500.000                 NaN   5.06927                 NaN            NaN            NaN   5.92949                 NaN   7.55407        41.3361       0.835709        39.2754     
  1100.25        500.000                 NaN   5.08482                 NaN            NaN            NaN   5.90460                 NaN   7.55470        41.3363       0.837865        39.2817     
  1097.74        500.000                 NaN   5.08739                 NaN            NaN            NaN   5.90661                 NaN   7.55909        41.3278       0.836045        39.2831     
  1095.24        500.000                 NaN   5.09636                 NaN            NaN            NaN   5.89461                 NaN   7.56050        41.3256       0.836379        39.2865     
  1092.73        500.000                 NaN   5.12573                 NaN            NaN            NaN   5.84775                 NaN   7.56024        41.3320       0.838419        39.2958     
  1090.23        500.000                 NaN   5.13031                 NaN            NaN            NaN   5.84241                 NaN   7.56581        41.3246       0.838154        39.2988     
  1087.72        500.000                 NaN   5.14402                 NaN            NaN            NaN   5.82253                 NaN   7.56229        41.3295       0.839129        39.3025     
  1085.21        500.000                 NaN   5.10568                 NaN            NaN            NaN   5.89098                 NaN   7.57736        41.2883       0.836720        39.3009     
  1082.71        500.000                 NaN   5.15714                 NaN            NaN            NaN   5.80326                 NaN   7.56832        41.3221       0.840234        39.3089     
  1080.20        500.000                 NaN   5.16607                 NaN            NaN            NaN   5.79160                 NaN   7.56950        41.3197       0.840614        39.3125     
  1077.69        500.000                 NaN   5.16984                 NaN            NaN            NaN   5.78859                 NaN   7.57384        41.3123       0.839904        39.3155     
  1075.19        500.000                 NaN   5.17786                 NaN            NaN            NaN   5.77488                 NaN   7.56957        41.3177       0.842349        39.3176     
  1072.68        500.000                 NaN   5.18891                 NaN            NaN            NaN   5.76228                 NaN   7.57067        41.3140       0.841849        39.3223     
  1070.18        500.000                 NaN   5.19298                 NaN            NaN            NaN   5.75839                 NaN   7.57805        41.3047       0.840718        39.3252     
  1067.67        500.000                 NaN   5.20047                 NaN            NaN            NaN   5.74849                 NaN   7.57936        41.3024       0.841034        39.3283     
  1065.16        500.000                 NaN   5.20872                 NaN            NaN            NaN   5.73750                 NaN   7.58095        41.2998       0.841275        39.3317     
  1062.66        500.000                 NaN   5.21839                 NaN            NaN            NaN   5.72511                 NaN   7.58117        41.2975       0.842138        39.3357     
  1060.15        500.000                 NaN   5.22151                 NaN            NaN            NaN   5.72330                 NaN   7.58063        41.2961       0.841909        39.3366     
  1057.64        500.000                 NaN   5.22937                 NaN            NaN            NaN   5.71289                 NaN   7.58227        41.2933       0.842185        39.3399     
  1055.14        500.000                 NaN   5.24083                 NaN            NaN            NaN   5.69562                 NaN   7.58178        41.2933       0.843530        39.3450     
  1052.63        500.000                 NaN   5.24755                 NaN            NaN            NaN   5.68492                 NaN   7.58408        41.2922       0.844107        39.3472     
  1050.13        500.000                 NaN   5.22948                 NaN            NaN            NaN   5.72446                 NaN   7.59048        41.2705       0.840302        39.3448     
  1047.62        500.000                 NaN   5.27104                 NaN            NaN            NaN   5.65083                 NaN   7.58755        41.2887       0.845357        39.3565     
  1045.11        500.000                 NaN   5.27514                 NaN            NaN            NaN   5.64690                 NaN   7.58975        41.2840       0.845259        39.3590     
  1042.61        500.000                 NaN   5.28269                 NaN            NaN            NaN   5.63634                 NaN   7.59112        41.2820       0.845662        39.3622     
  1040.10        500.000                 NaN   5.28835                 NaN            NaN            NaN   5.63020                 NaN   7.59415        41.2763       0.845507        39.3654     
  1037.59        500.000                 NaN   5.29300                 NaN            NaN            NaN   5.62504                 NaN   7.59514        41.2735       0.845645        39.3677     
  1035.09        500.000                 NaN   5.26635                 NaN            NaN            NaN   5.68060                 NaN   7.60014        41.2502       0.840732        39.3619     
  1032.58        500.000                 NaN   5.30710                 NaN            NaN            NaN   5.60876                 NaN   7.59878        41.2655       0.845717        39.3742     
  1030.08        500.000                 NaN   5.31303                 NaN            NaN            NaN   5.60110                 NaN   7.60057        41.2623       0.845950        39.3771     
  1027.57        500.000                 NaN   5.31703                 NaN            NaN            NaN   5.59646                 NaN   7.60262        41.2583       0.846041        39.3795     
  1025.06        500.000                 NaN   5.32194                 NaN            NaN            NaN   5.59111                 NaN   7.60464        41.2540       0.846042        39.3823     
  1022.56        500.000                 NaN   5.32850                 NaN            NaN            NaN   5.58273                 NaN   7.60639        41.2509       0.846200        39.3853     
  1020.05        500.000                 NaN   5.33370                 NaN            NaN            NaN   5.57719                 NaN   7.60849        41.2464       0.846123        39.3881     
  1017.54        500.000                 NaN   5.33699                 NaN            NaN            NaN   5.57333                 NaN   7.60988        41.2420       0.846902        39.3910     
  1015.04        500.000                 NaN   5.33955                 NaN            NaN            NaN   5.57163                 NaN   7.61281        41.2372       0.846160        39.3927     
  1012.53        500.000                 NaN   5.34305                 NaN            NaN            NaN   5.57140                 NaN   7.61556        41.2288       0.845624        39.3955     
  1010.03        500.000                 NaN   5.34938                 NaN            NaN            NaN   5.56243                 NaN   7.61634        41.2270       0.846354        39.3985     
  1007.52        500.000                 NaN   5.35275                 NaN            NaN            NaN   5.55994                 NaN   7.61928        41.2216       0.845740        39.4007     
  1005.01        500.000                 NaN   5.36027                 NaN            NaN            NaN   5.54865                 NaN   7.62113        41.2194       0.846331        39.4042     
  1002.51        500.000                 NaN   5.36350                 NaN            NaN            NaN   5.54747                 NaN   7.62310        41.2128       0.846225        39.4069     
  1000.00        500.000                 NaN   5.36808                 NaN            NaN            NaN   5.54329                 NaN   7.62675        41.2062       0.845630        39.4101     
