|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/KHA22/KHA22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1423.56        500.000        98.8854                 NaN            NaN            NaN            NaN  0.666277       0.448292                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.9019                 NaN            NaN            NaN            NaN  0.656745       0.441400                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.9176                 NaN            NaN            NaN            NaN  0.434153       0.648254                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.9323                 NaN            NaN            NaN            NaN  0.427988       0.639686                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.9487                 NaN            NaN            NaN            NaN  0.630453       0.420809                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.9630                 NaN            NaN            NaN            NaN  0.622514       0.414451                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.9772                 NaN            NaN            NaN            NaN  0.614625       0.408171                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.9911                 NaN            NaN            NaN            NaN  0.401935       0.606963                 NaN            NaN            NaN            NaN
  1403.51        500.000        99.0050                 NaN            NaN            NaN            NaN  0.598727       0.396227                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6609                 NaN            NaN            NaN            NaN  0.542078       0.611886       0.185092                 NaN            NaN            NaN
  1398.50        500.000        97.5397                 NaN            NaN            NaN            NaN  0.657655        1.02208       0.780605                 NaN            NaN            NaN
  1395.99        500.000        97.6141                 NaN            NaN            NaN            NaN  0.991290       0.637895       0.756731                 NaN            NaN            NaN
  1393.48        500.000        97.6819                 NaN            NaN            NaN            NaN  0.963860       0.618863       0.735343                 NaN            NaN            NaN
  1390.98        500.000        97.7445                 NaN            NaN            NaN            NaN  0.600672       0.938443       0.716370                 NaN            NaN            NaN
  1388.47        500.000        97.8106                 NaN            NaN            NaN            NaN  0.582665       0.912150       0.694630                 NaN            NaN            NaN
  1385.96        500.000        97.8686                 NaN            NaN            NaN            NaN  0.888694       0.566404       0.676329                 NaN            NaN            NaN
  1383.46        500.000        97.9270                 NaN            NaN            NaN            NaN  0.550059       0.865167       0.657798                 NaN            NaN            NaN
  1380.95        500.000        97.9796                 NaN            NaN            NaN            NaN  0.534991       0.844257       0.641140                 NaN            NaN            NaN
  1378.45        500.000        98.0323                 NaN            NaN            NaN            NaN  0.519990       0.823435       0.624251                 NaN            NaN            NaN
  1375.94        500.000        98.0807                 NaN            NaN            NaN            NaN  0.803957       0.506581       0.608740                 NaN            NaN            NaN
  1373.43        500.000        98.1295                 NaN            NaN            NaN            NaN  0.784713       0.492590       0.593224                 NaN            NaN            NaN
  1370.93        500.000        98.1762                 NaN            NaN            NaN            NaN  0.766247       0.479308       0.578284                 NaN            NaN            NaN
  1368.42        500.000        98.2191                 NaN            NaN            NaN            NaN  0.749308       0.466881       0.564698                 NaN            NaN            NaN
  1365.91        500.000        98.2628                 NaN            NaN            NaN            NaN  0.454625       0.732140       0.550455                 NaN            NaN            NaN
  1363.41        500.000        98.3030                 NaN            NaN            NaN            NaN  0.716496       0.442915       0.537550                 NaN            NaN            NaN
  1360.90        500.000        98.3418                 NaN            NaN            NaN            NaN  0.431931       0.701190       0.525113                 NaN            NaN            NaN
  1358.40        500.000        98.3789                 NaN            NaN            NaN            NaN  0.686730       0.421253       0.513083                 NaN            NaN            NaN
  1355.89        500.000        98.4149                 NaN            NaN            NaN            NaN  0.672623       0.411207       0.501269                 NaN            NaN            NaN
  1353.38        500.000        98.4492                 NaN            NaN            NaN            NaN  0.401194       0.659241       0.490346                 NaN            NaN            NaN
  1350.88        500.000        98.4967       0.794721E-001            NaN            NaN            NaN  0.520377       0.414598       0.488821                 NaN            NaN            NaN
  1348.37        500.000        98.5432       0.182511                 NaN            NaN            NaN  0.438610       0.344663       0.491034                 NaN            NaN            NaN
  1345.86        500.000        98.5758       0.183501                 NaN            NaN            NaN  0.430800       0.329240       0.480678                 NaN            NaN            NaN
  1343.36        500.000        98.6078       0.183383                 NaN            NaN            NaN  0.422500       0.316061       0.470227                 NaN            NaN            NaN
  1340.85        500.000        98.6385       0.183841                 NaN            NaN            NaN  0.414661       0.302748       0.460265                 NaN            NaN            NaN
  1338.35        500.000        98.6700       0.183529                 NaN            NaN            NaN  0.406717       0.289700       0.450039                 NaN            NaN            NaN
  1335.84        500.000        98.6994       0.183911                 NaN            NaN            NaN  0.399043       0.277080       0.440533                 NaN            NaN            NaN
  1333.33        500.000        98.7260       0.182906                 NaN            NaN            NaN  0.266992       0.392547       0.431553                 NaN            NaN            NaN
  1330.83        500.000        98.7547       0.182568                 NaN            NaN            NaN  0.385181       0.255426       0.422089                 NaN            NaN            NaN
  1328.32        500.000        98.7815       0.182142                 NaN            NaN            NaN  0.378258       0.244834       0.413266                 NaN            NaN            NaN
  1325.81        500.000        98.8077       0.181556                 NaN            NaN            NaN  0.371394       0.234776       0.404610                 NaN            NaN            NaN
  1323.31        500.000        98.8307       0.180271                 NaN            NaN            NaN  0.227736       0.364414       0.396896                 NaN            NaN            NaN
  1320.80        500.000        98.8365       0.178324                 NaN            NaN            NaN  0.361659       0.227275       0.396275                 NaN            NaN            NaN
  1318.30        500.000        98.8958       0.175945                 NaN            NaN            NaN  0.203674       0.351219       0.373321                 NaN            NaN            NaN
  1315.79        500.000        98.9031       0.176122                 NaN            NaN            NaN  0.202803       0.345677       0.372329                 NaN            NaN            NaN
  1313.28        500.000        98.9255       0.174832                 NaN            NaN            NaN  0.195240       0.339691       0.364750                 NaN            NaN            NaN
  1310.78        500.000        98.9471       0.172920                 NaN            NaN            NaN  0.188989       0.333655       0.357347                 NaN            NaN            NaN
  1308.27        500.000        98.9679       0.171113                 NaN            NaN            NaN  0.327855       0.183032       0.350148                 NaN            NaN            NaN
  1305.76        500.000        98.9879       0.169249                 NaN            NaN            NaN  0.177470       0.322129       0.343285                 NaN            NaN            NaN
  1303.26        500.000        99.0081       0.166206                 NaN            NaN            NaN  0.316036       0.173647       0.336050                 NaN            NaN            NaN
  1300.75        500.000        99.0271       0.164331                 NaN            NaN            NaN  0.168788       0.310159       0.329651                 NaN            NaN            NaN
  1298.25        500.000        99.0463       0.161324                 NaN            NaN            NaN  0.304548       0.165125       0.322734                 NaN            NaN            NaN
  1295.74        500.000        99.0634       0.158641                 NaN            NaN            NaN  0.299268       0.162046       0.316595                 NaN            NaN            NaN
  1293.23        500.000        99.0810       0.155512                 NaN            NaN            NaN  0.159677       0.293501       0.310351                 NaN            NaN            NaN
  1290.73        500.000        99.0982       0.152536                 NaN            NaN            NaN  0.288189       0.156847       0.304188                 NaN            NaN            NaN
  1288.22        500.000        99.1150       0.149708                 NaN            NaN            NaN  0.282768       0.154252       0.298278                 NaN            NaN            NaN
  1285.71        500.000        99.1307       0.145551                 NaN            NaN            NaN  0.277047       0.154257       0.292400                 NaN            NaN            NaN
  1283.21        500.000        99.1466       0.142604                 NaN            NaN            NaN  0.151979       0.272050       0.286771                 NaN            NaN            NaN
  1280.70        500.000        82.9323       0.265854                 NaN            NaN            NaN   1.38917        2.74196        2.05719        10.6135                 NaN            NaN
  1278.20        500.000        82.7774       0.234193                 NaN            NaN            NaN   2.82384        1.37873        2.07530        10.7106                 NaN            NaN
  1275.69        500.000        84.8454       0.198891                 NaN            NaN            NaN   2.52930        1.21870        1.84980        9.35786                 NaN            NaN
  1273.18        500.000        86.5224       0.173604                 NaN            NaN            NaN   1.08795        2.28491        1.66558        8.26559                 NaN            NaN
  1270.68        500.000        87.9148       0.154664                 NaN            NaN            NaN  0.978486        2.07849        1.51122        7.36235                 NaN            NaN
  1268.17        500.000        89.0700       0.138127                 NaN            NaN            NaN   1.90982       0.885078        1.38205        6.61493                 NaN            NaN
  1265.66        500.000        90.0510       0.125223                 NaN            NaN            NaN  0.804922        1.76397        1.27118        5.98370                 NaN            NaN
  1263.16        500.000        90.8808       0.111364                 NaN            NaN            NaN  0.733600        1.64871        1.17671        5.44881                 NaN            NaN
  1260.65        500.000        91.5856       0.984510E-001            NaN            NaN            NaN  0.669527        1.55597        1.09601        4.99448                 NaN            NaN
  1258.15        500.000        92.2097       0.857901E-001            NaN            NaN            NaN   1.47296       0.612304        1.02299        4.59624                 NaN            NaN
  1255.64        500.000        92.7456       0.737110E-001            NaN            NaN            NaN   1.40776       0.559240       0.960105        4.25355                 NaN            NaN
  1253.13        500.000        92.3067                 NaN            NaN  0.211588                 NaN  0.799924        1.15980        1.02652        4.49549                 NaN            NaN
  1250.63        500.000        92.5490                 NaN            NaN  0.297617                 NaN  0.896400       0.899514        1.00236        4.35508                 NaN            NaN
  1248.12        500.000        93.2032                 NaN            NaN  0.273423                 NaN  0.810112       0.823368       0.917294        3.97261                 NaN            NaN
  1245.61        500.000        93.7609                 NaN            NaN  0.252743                 NaN  0.760732       0.733262       0.843943        3.64845                 NaN            NaN
  1243.11        500.000        94.2392                 NaN            NaN  0.234512                 NaN  0.668700       0.705902       0.780267        3.37141                 NaN            NaN
  1240.60        500.000        94.6583                 NaN            NaN  0.218221                 NaN  0.611423       0.657778       0.723762        3.13056                 NaN            NaN
  1238.10        500.000        95.0292                 NaN            NaN  0.204135                 NaN  0.615153       0.559702       0.673121        2.91867                 NaN            NaN
  1235.59        500.000        95.3598                 NaN            NaN  0.190318                 NaN  0.517274       0.574572       0.627646        2.73043                 NaN            NaN
  1233.08        500.000        95.6523                 NaN            NaN  0.177985                 NaN  0.539544       0.479874       0.586763        2.56358                 NaN            NaN
  1230.58        500.000        95.8778                 NaN            NaN  0.166050                 NaN  0.462355       0.504343       0.555854        2.43357                 NaN            NaN
  1228.07        500.000        95.9346                 NaN            NaN  0.163354                 NaN  0.503226       0.450412       0.548704        2.39974                 NaN            NaN
  1225.56        500.000        95.2155                 NaN            NaN  0.251844E-001            NaN   1.33876                 NaN  0.683186        2.73737                 NaN            NaN
  1223.06        500.000        97.1441                 NaN            NaN  0.184904                 NaN  0.795310E-002  0.558399       0.357981        1.74666                 NaN            NaN
  1220.55        500.000        97.1741                 NaN            NaN  0.193736                 NaN  0.477815                 NaN  0.365645        1.78868                 NaN            NaN
  1218.05        500.000        97.3518                 NaN            NaN  0.125438                 NaN  0.615945                 NaN  0.317186        1.58963                 NaN            NaN
  1215.54        500.000        97.1636                 NaN            NaN  0.117697                 NaN  0.427464       0.189030       0.363823        1.73835                 NaN            NaN
  1213.03        500.000        96.4476                 NaN            NaN  0.907026E-001            NaN  0.613162       0.203869       0.486987        2.15766                 NaN            NaN
  1210.53        500.000        98.0336                 NaN            NaN  0.120955                 NaN  0.434773                 NaN  0.233108        1.17755                 NaN            NaN
  1208.02        500.000        96.8961                 NaN            NaN  0.457741E-001            NaN  0.771393                 NaN  0.429154        1.85759                 NaN            NaN
  1205.51        500.000        97.7007                 NaN            NaN            NaN            NaN  0.496397                 NaN  0.255048        1.47585       0.720275E-001            NaN
  1203.01        500.000        98.4299                 NaN            NaN  0.474595E-001            NaN  0.241500       0.176221       0.190565       0.914310                 NaN            NaN
  1200.50        500.000        98.0202                 NaN            NaN  0.994833E-001            NaN  0.374026                 NaN  0.232756        1.27355                 NaN            NaN
  1197.99        500.000        90.8410                 NaN            NaN  0.185172                 NaN  0.357013       0.537948       0.796351        3.93721                 NaN   3.34528     
  1195.49        500.000        84.9659                 NaN            NaN  0.270774                 NaN  0.531036       0.914983        1.24564        6.05514                 NaN   6.01657     
  1192.98        500.000        85.3021       0.163614                 NaN  0.248382                 NaN  0.954944       0.196098        1.20846        5.95420                 NaN   5.97225     
  1190.48        500.000        85.1247       0.151574                 NaN  0.284345                 NaN   1.02456                 NaN   1.18922        6.09558                 NaN   6.13000     
  1187.97        500.000        83.0088       0.305417                 NaN  0.258820                 NaN   1.09528                 NaN   1.35158        7.02206                 NaN   6.95801     
  1185.46        500.000        71.5018       0.433002                 NaN  0.448055                 NaN   1.58925                 NaN   2.14937        12.1233                 NaN   11.7552     
  1182.96        500.000                 NaN   1.38687                 NaN   1.52073                 NaN   4.85421                 NaN   7.16853        43.5518                 NaN   41.5178     
  1180.45        500.000                 NaN   1.39985                 NaN   1.51363                 NaN   4.84931                 NaN   7.17064        43.5505                 NaN   41.5160     
  1177.94        500.000                 NaN   1.41289                 NaN   1.50649                 NaN   4.84441                 NaN   7.17277        43.5492                 NaN   41.5142     
  1175.44        500.000                 NaN   1.42599                 NaN   1.49931                 NaN   4.83952                 NaN   7.17490        43.5479                 NaN   41.5124     
  1172.93        500.000                 NaN   1.43914                 NaN   1.49211                 NaN   4.83464                 NaN   7.17705        43.5465                 NaN   41.5106     
  1170.43        500.000                 NaN   1.45236                 NaN   1.48488                 NaN   4.82975                 NaN   7.17921        43.5450                 NaN   41.5088     
  1167.92        500.000                 NaN   1.46562                 NaN   1.47761                 NaN   4.82488                 NaN   7.18139        43.5436                 NaN   41.5069     
  1165.41        500.000                 NaN   1.47895                 NaN   1.47031                 NaN   4.82000                 NaN   7.18359        43.5420                 NaN   41.5051     
  1162.91        500.000                 NaN   1.49232                 NaN   1.46299                 NaN   4.81514                 NaN   7.18580        43.5405                 NaN   41.5033     
  1160.40        500.000                 NaN   1.41409                 NaN   1.47593                 NaN   4.91664                 NaN   7.17758        43.5255                 NaN   41.4902     
  1157.89        500.000                 NaN   1.43464                 NaN   1.46734                 NaN   4.90402                 NaN   7.18137        43.5223                 NaN   41.4904     
  1155.39        500.000                 NaN   1.45510                 NaN   1.45873                 NaN   4.89164                 NaN   7.18517        43.5189                 NaN   41.4904     
  1152.88        500.000                 NaN   1.48224                 NaN   1.44906                 NaN   4.87544                 NaN   7.18957        43.5072                 NaN   41.4965     
  1150.38        500.000                 NaN   1.52036                 NaN   1.42257                 NaN   4.87294                 NaN   7.19704        43.5112                 NaN   41.4759     
  1147.87        500.000                 NaN   1.52904                 NaN   1.42090                 NaN   4.86306                 NaN   7.19973        43.5068                 NaN   41.4805     
  1145.36        500.000                 NaN   1.54300                 NaN   1.41592                 NaN   4.85280                 NaN   7.20280        43.5026                 NaN   41.4829     
  1142.86        500.000                 NaN   2.29777                 NaN  0.691472                 NaN   4.78484                 NaN   7.26377        43.5645       0.237052        41.1606     
  1140.35        500.000                 NaN   3.01871                 NaN            NaN            NaN   4.70981                 NaN   7.32198        43.6252       0.467129        40.8572     
  1137.84        500.000                 NaN   3.03310                 NaN            NaN            NaN   4.68522                 NaN   7.32005        43.6287       0.468118        40.8648     
  1135.34        500.000                 NaN   3.03769                 NaN            NaN            NaN   4.67461                 NaN   7.32328        43.6268       0.468451        40.8691     
  1132.83        500.000                 NaN   3.03077                 NaN            NaN            NaN   4.69106                 NaN   7.33597        43.5914       0.470387        40.8804     
  1130.33        500.000                 NaN   3.03564                 NaN            NaN            NaN   4.69181                 NaN   7.33521        43.5934       0.466338        40.8776     
  1127.82        500.000                 NaN   3.04366                 NaN            NaN            NaN   4.67893                 NaN   7.33606        43.5892       0.467177        40.8849     
  1125.31        500.000                 NaN   3.06866                 NaN            NaN            NaN   4.62761                 NaN   7.32688        43.6129       0.469625        40.8944     
  1122.81        500.000                 NaN   3.07909                 NaN            NaN            NaN   4.61081                 NaN   7.32558        43.6118       0.470222        40.9025     
  1120.30        500.000                 NaN   3.06547                 NaN            NaN            NaN   4.62140                 NaN   7.32480        43.6219       0.471339        40.8951     
  1117.79        500.000                 NaN   3.09320                 NaN            NaN            NaN   4.58866                 NaN   7.33436        43.5968       0.471343        40.9156     
  1115.29        500.000                 NaN   3.09994                 NaN            NaN            NaN   4.57786                 NaN   7.33516        43.5940       0.471658        40.9213     
  1112.78        500.000                 NaN   3.10634                 NaN            NaN            NaN   4.56783                 NaN   7.33617        43.5907       0.471945        40.9270     
  1110.28        500.000                 NaN   3.11670                 NaN            NaN            NaN   4.54840                 NaN   7.33417        43.5957       0.472599        40.9325     
  1107.77        500.000                 NaN   3.11557                 NaN            NaN            NaN   4.55226                 NaN   7.33477        43.5904       0.472009        40.9350     
  1105.26        500.000                 NaN   3.12279                 NaN            NaN            NaN   4.54253                 NaN   7.33448        43.5881       0.471893        40.9402     
  1102.76        500.000                 NaN   3.12883                 NaN            NaN            NaN   4.53129                 NaN   7.33412        43.5886       0.472335        40.9448     
  1100.25        500.000                 NaN   3.13931                 NaN            NaN            NaN   4.51325                 NaN   7.33456        43.5869       0.473527        40.9524     
  1097.74        500.000                 NaN   3.13995                 NaN            NaN            NaN   4.51619                 NaN   7.33877        43.5769       0.472480        40.9557     
  1095.24        500.000                 NaN   3.14530                 NaN            NaN            NaN   4.50816                 NaN   7.34004        43.5731       0.472647        40.9608     
  1092.73        500.000                 NaN   3.16404                 NaN            NaN            NaN   4.47380                 NaN   7.33954        43.5776       0.473770        40.9712     
  1090.23        500.000                 NaN   3.16664                 NaN            NaN            NaN   4.47133                 NaN   7.34481        43.5681       0.473595        40.9756     
  1087.72        500.000                 NaN   3.17499                 NaN            NaN            NaN   4.45632                 NaN   7.34132        43.5721       0.474127        40.9811     
  1085.21        500.000                 NaN   3.15126                 NaN            NaN            NaN   4.50993                 NaN   7.35603        43.5281       0.472755        40.9819     
  1082.71        500.000                 NaN   3.18276                 NaN            NaN            NaN   4.44390                 NaN   7.34694        43.5612       0.474705        40.9905     
  1080.20        500.000                 NaN   3.18809                 NaN            NaN            NaN   4.43623                 NaN   7.34797        43.5571       0.474897        40.9957     
  1077.69        500.000                 NaN   3.19015                 NaN            NaN            NaN   4.43562                 NaN   7.35204        43.5476       0.474472        41.0001     
  1075.19        500.000                 NaN   3.19497                 NaN            NaN            NaN   4.42516                 NaN   7.34784        43.5521       0.475834        41.0041     
  1072.68        500.000                 NaN   3.20160                 NaN            NaN            NaN   4.41704                 NaN   7.34880        43.5467       0.475529        41.0104     
  1070.18        500.000                 NaN   3.20391                 NaN            NaN            NaN   4.41565                 NaN   7.35582        43.5351       0.474866        41.0146     
  1067.67        500.000                 NaN   3.20836                 NaN            NaN            NaN   4.40911                 NaN   7.35699        43.5312       0.475022        41.0193     
  1065.16        500.000                 NaN   3.21328                 NaN            NaN            NaN   4.40157                 NaN   7.35844        43.5272       0.475137        41.0244     
  1062.66        500.000                 NaN   3.21906                 NaN            NaN            NaN   4.39353                 NaN   7.35855        43.5233       0.475602        41.0300     
  1060.15        500.000                 NaN   3.22085                 NaN            NaN            NaN   4.39237                 NaN   7.35798        43.5206       0.475455        41.0327     
  1057.64        500.000                 NaN   3.22551                 NaN            NaN            NaN   4.38552                 NaN   7.35946        43.5163       0.475588        41.0376     
  1055.14        500.000                 NaN   3.23240                 NaN            NaN            NaN   4.37382                 NaN   7.35884        43.5145       0.476324        41.0441     
  1052.63        500.000                 NaN   3.23636                 NaN            NaN            NaN   4.36630                 NaN   7.36097        43.5119       0.476628        41.0479     
  1050.13        500.000                 NaN   3.22467                 NaN            NaN            NaN   4.39700                 NaN   7.36727        43.4887       0.474469        41.0479     
  1047.62        500.000                 NaN   3.25074                 NaN            NaN            NaN   4.34245                 NaN   7.36410        43.5051       0.477287        41.0603     
  1045.11        500.000                 NaN   3.25310                 NaN            NaN            NaN   4.34039                 NaN   7.36614        43.4987       0.477210        41.0644     
  1042.61        500.000                 NaN   3.25758                 NaN            NaN            NaN   4.33332                 NaN   7.36736        43.4952       0.477415        41.0691     
  1040.10        500.000                 NaN   3.26093                 NaN            NaN            NaN   4.32862                 NaN   7.37028        43.4884       0.477311        41.0745     
  1037.59        500.000                 NaN   3.26358                 NaN            NaN            NaN   4.32670                 NaN   7.37107        43.4834       0.477363        41.0779     
  1035.09        500.000                 NaN   3.24590                 NaN            NaN            NaN   4.37002                 NaN   7.37606        43.4587       0.474584        41.0747     
  1032.58        500.000                 NaN   3.27192                 NaN            NaN            NaN   4.31679                 NaN   7.37440        43.4720       0.477360        41.0876     
  1030.08        500.000                 NaN   3.27540                 NaN            NaN            NaN   4.31195                 NaN   7.37603        43.4671       0.477470        41.0921     
  1027.57        500.000                 NaN   3.27769                 NaN            NaN            NaN   4.30938                 NaN   7.37792        43.4614       0.477499        41.0961     
  1025.06        500.000                 NaN   3.28054                 NaN            NaN            NaN   4.30631                 NaN   7.37979        43.4555       0.477478        41.1004     
  1022.56        500.000                 NaN   3.28441                 NaN            NaN            NaN   4.30100                 NaN   7.38137        43.4507       0.477546        41.1049     
  1020.05        500.000                 NaN   3.28744                 NaN            NaN            NaN   4.29784                 NaN   7.38332        43.4445       0.477481        41.1094     
  1017.54        500.000                 NaN   3.28931                 NaN            NaN            NaN   4.29529                 NaN   7.38461        43.4388       0.477902        41.1141     
  1015.04        500.000                 NaN   3.29071                 NaN            NaN            NaN   4.29511                 NaN   7.38734        43.4322       0.477461        41.1172     
  1012.53        500.000                 NaN   3.29270                 NaN            NaN            NaN   4.29626                 NaN   7.38995        43.4221       0.477139        41.1219     
  1010.03        500.000                 NaN   3.29642                 NaN            NaN            NaN   4.29038                 NaN   7.39060        43.4187       0.477529        41.1263     
  1007.52        500.000                 NaN   3.29832                 NaN            NaN            NaN   4.28942                 NaN   7.39336        43.4115       0.477161        41.1302     
  1005.01        500.000                 NaN   3.30277                 NaN            NaN            NaN   4.28180                 NaN   7.39504        43.4078       0.477472        41.1352     
  1002.51        500.000                 NaN   3.30459                 NaN            NaN            NaN   4.28215                 NaN   7.39687        43.3994       0.477392        41.1396     
  1000.00        500.000                 NaN   3.30725                 NaN            NaN            NaN   4.27983                 NaN   7.40033        43.3911       0.477036        41.1444     
