|6.6.6
Archiving\03_Data\frac/QFM/TAY13/TAY13_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1433.58        2500.00        98.6221       0.136431                 NaN            NaN  0.205052        1.03637                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6292       0.136906                 NaN            NaN  0.203859        1.03004                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6421       0.129191                 NaN            NaN  0.209142        1.01961                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6535       0.128284                 NaN            NaN  0.206475        1.01173                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6654       0.127025                 NaN            NaN  0.205381        1.00218                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6722       0.125544                 NaN            NaN  0.206429       0.995810                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6904       0.121363                 NaN            NaN  0.205636       0.982569                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6904       0.115356                 NaN            NaN  0.210626       0.983620                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.7072       0.116176                 NaN            NaN  0.207519       0.969064                 NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.7006       0.121102                 NaN            NaN  0.209853       0.968487                 NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.7373       0.108064                 NaN            NaN  0.210053       0.944589                 NaN            NaN            NaN            NaN            NaN
  1406.02        2500.00        98.7268       0.104999                 NaN            NaN  0.216518       0.951680                 NaN            NaN            NaN            NaN            NaN
  1403.51        2500.00        98.7334       0.101821                 NaN            NaN  0.220054       0.944743                 NaN            NaN            NaN            NaN            NaN
  1401.00        2500.00        98.7399       0.973735E-001            NaN            NaN  0.223779       0.938938                 NaN            NaN            NaN            NaN            NaN
  1398.50        2500.00        98.7459       0.953419E-001            NaN            NaN  0.224002       0.934778                 NaN            NaN            NaN            NaN            NaN
  1395.99        2500.00        98.3207       0.652713E-001            NaN            NaN  0.394816        1.21918                 NaN            NaN            NaN            NaN            NaN
  1393.48        2500.00        99.1777       0.870806E-001            NaN            NaN  0.994214E-001  0.635772                 NaN            NaN            NaN            NaN            NaN
  1390.98        2500.00        97.4749       0.731614                 NaN            NaN            NaN   1.03884                 NaN  0.754695                 NaN            NaN            NaN
  1388.47        2500.00        97.4537       0.736309                 NaN            NaN            NaN   1.02368       0.138132E-001  0.772484                 NaN            NaN            NaN
  1385.96        2500.00        97.4978       0.734468                 NaN            NaN            NaN   1.00898                 NaN  0.758794                 NaN            NaN            NaN
  1383.46        2500.00        97.3988       0.465949                 NaN            NaN            NaN  0.754505       0.632424       0.748352                 NaN            NaN            NaN
  1380.95        2500.00        97.5168       0.606858                 NaN            NaN            NaN  0.864596       0.278434       0.733357                 NaN            NaN            NaN
  1378.45        2500.00        97.5636       0.607405                 NaN            NaN            NaN  0.854939       0.255355       0.718721                 NaN            NaN            NaN
  1375.94        2500.00        97.6038       0.610565                 NaN            NaN            NaN  0.233559       0.845473       0.706586                 NaN            NaN            NaN
  1373.43        2500.00        97.6488       0.612331                 NaN            NaN            NaN  0.210676       0.834616       0.693607                 NaN            NaN            NaN
  1370.93        2500.00        97.6886       0.612300                 NaN            NaN            NaN  0.823519       0.194813       0.680814                 NaN            NaN            NaN
  1368.42        2500.00        97.7270       0.615174                 NaN            NaN            NaN  0.814952       0.173373       0.669513                 NaN            NaN            NaN
  1365.91        2500.00        97.7636       0.615950                 NaN            NaN            NaN  0.156255       0.806243       0.657914                 NaN            NaN            NaN
  1363.41        2500.00        97.7991       0.616879                 NaN            NaN            NaN  0.797292       0.139856       0.646824                 NaN            NaN            NaN
  1360.90        2500.00        97.8351       0.617315                 NaN            NaN            NaN  0.123081       0.788711       0.635791                 NaN            NaN            NaN
  1358.40        2500.00        97.8685       0.617712                 NaN            NaN            NaN  0.780437       0.108134       0.625222                 NaN            NaN            NaN
  1355.89        2500.00        97.9029       0.616230                 NaN            NaN            NaN  0.771445       0.950392E-001  0.614343                 NaN            NaN            NaN
  1353.38        2500.00        97.9349       0.615936                 NaN            NaN            NaN  0.763200       0.816347E-001  0.604281                 NaN            NaN            NaN
  1350.88        2500.00        97.9658       0.614544                 NaN            NaN            NaN  0.755337       0.700003E-001  0.594281                 NaN            NaN            NaN
  1348.37        2500.00        97.9971       0.613780                 NaN            NaN            NaN  0.746434       0.581681E-001  0.584558                 NaN            NaN            NaN
  1345.86        2500.00        97.2099                 NaN            NaN  0.500080                 NaN  0.978821       0.666208       0.644989                 NaN            NaN            NaN
  1343.36        2500.00        97.2708                 NaN            NaN  0.499964                 NaN  0.636882       0.960057       0.632329                 NaN            NaN            NaN
  1340.85        2500.00        97.3610                 NaN            NaN  0.483675                 NaN  0.927081       0.614183       0.614054                 NaN            NaN            NaN
  1338.35        2500.00        97.4459                 NaN            NaN  0.467559                 NaN  0.593797       0.895842       0.596933                 NaN            NaN            NaN
  1335.84        2500.00        97.5270                 NaN            NaN  0.452302                 NaN  0.574594       0.865715       0.580384                 NaN            NaN            NaN
  1333.33        2500.00        97.6048                 NaN            NaN  0.437608                 NaN  0.837407       0.555871       0.564295                 NaN            NaN            NaN
  1330.83        2500.00        97.6798                 NaN            NaN  0.423361                 NaN  0.809301       0.538570       0.548936                 NaN            NaN            NaN
  1328.32        2500.00        97.7511                 NaN            NaN  0.409260                 NaN  0.523466       0.781853       0.534279                 NaN            NaN            NaN
  1325.81        2500.00        97.8192                 NaN            NaN  0.396026                 NaN  0.756928       0.507820       0.520000                 NaN            NaN            NaN
  1323.31        2500.00        97.8845                 NaN            NaN  0.383010                 NaN  0.493864       0.732213       0.506446                 NaN            NaN            NaN
  1320.80        2500.00        97.9474                 NaN            NaN  0.370592                 NaN  0.708629       0.480129       0.493240                 NaN            NaN            NaN
  1318.30        2500.00        98.0070                 NaN            NaN  0.358511                 NaN  0.467670       0.686113       0.480668                 NaN            NaN            NaN
  1315.79        2500.00        98.0647                 NaN            NaN  0.347119                 NaN  0.455439       0.664281       0.468482                 NaN            NaN            NaN
  1313.28        2500.00        98.1195                 NaN            NaN  0.336290                 NaN  0.443027       0.644253       0.456940                 NaN            NaN            NaN
  1310.78        2500.00        98.1747                 NaN            NaN  0.324769                 NaN  0.432620       0.622898       0.444976                 NaN            NaN            NaN
  1308.27        2500.00        98.2245                 NaN            NaN  0.314206                 NaN  0.603658       0.423230       0.434376                 NaN            NaN            NaN
  1305.76        2500.00        98.2735                 NaN            NaN  0.304289                 NaN  0.413205       0.585058       0.423994                 NaN            NaN            NaN
  1303.26        2500.00        98.3207                 NaN            NaN  0.294075                 NaN  0.404521       0.567016       0.413704                 NaN            NaN            NaN
  1300.75        2500.00        98.3662                 NaN            NaN  0.285062                 NaN  0.394719       0.550142       0.403828                 NaN            NaN            NaN
  1298.25        2500.00        98.4100                 NaN            NaN  0.275083                 NaN  0.533231       0.387455       0.394214                 NaN            NaN            NaN
  1295.74        2500.00        98.4516                 NaN            NaN  0.265882                 NaN  0.516465       0.380687       0.385350                 NaN            NaN            NaN
  1293.23        2500.00        76.5847                 NaN            NaN   1.47490                 NaN   2.64035        4.23282        2.99291        12.0743                 NaN            NaN
  1290.73        2500.00        80.0514                 NaN            NaN   1.22446                 NaN   2.19769        3.66445        2.56592        10.2961                 NaN            NaN
  1288.22        2500.00        83.6831                 NaN            NaN  0.996777                 NaN   1.78779        3.02553        2.12141        8.38541                 NaN            NaN
  1285.71        2500.00        86.2054                 NaN            NaN  0.846786                 NaN   2.56211        1.51144        1.81023        7.06404                 NaN            NaN
  1283.21        2500.00        88.0046                 NaN            NaN  0.742962                 NaN   1.31920        2.22158        1.58737        6.12425                 NaN            NaN
  1280.70        2500.00        87.4585                 NaN            NaN  0.838155                 NaN   1.50169        2.06030        1.67423        6.46709                 NaN            NaN
  1278.20        2500.00        92.6497                 NaN            NaN  0.469452                 NaN  0.761980        1.47116       0.988960        3.65873                 NaN            NaN
  1275.69        2500.00        90.7221                 NaN            NaN  0.609542                 NaN   1.07969        1.61278        1.25531        4.72052                 NaN            NaN
  1273.18        2500.00        91.5222                 NaN            NaN  0.562901                 NaN  0.906983        1.54594        1.15719        4.30473                 NaN            NaN
  1270.68        2500.00        90.3615                 NaN            NaN  0.850541                 NaN   1.34636        1.13233        1.36594        4.94330                 NaN            NaN
  1268.17        2500.00        95.4054                 NaN            NaN  0.189750                 NaN   1.13821       0.427626       0.603810        2.23516                 NaN            NaN
  1265.66        2500.00        96.1359                 NaN            NaN  0.407867                 NaN  0.659312       0.274499       0.487751        2.03471                 NaN            NaN
  1263.16        2500.00        94.2900                 NaN            NaN  0.439279                 NaN  0.862158       0.719583       0.784452        2.90452                 NaN            NaN
  1260.65        2500.00        94.7337                 NaN            NaN  0.413718                 NaN  0.775325       0.671770       0.723191        2.68232                 NaN            NaN
  1258.15        2500.00        92.7240                 NaN            NaN  0.397537                 NaN   1.23200       0.707736       0.963456        3.97527                 NaN            NaN
  1255.64        2500.00        97.5201                 NaN            NaN  0.440654                 NaN  0.521793       0.137235       0.373606        1.00658                 NaN            NaN
  1253.13        2500.00        95.1463                 NaN            NaN  0.317016                 NaN  0.519977       0.858534       0.672038        2.48616                 NaN            NaN
  1250.63        2500.00        95.3242                 NaN            NaN  0.487143                 NaN  0.714931       0.490107       0.685405        2.29821                 NaN            NaN
  1248.12        2500.00        95.3479                 NaN            NaN  0.467090                 NaN  0.160703       0.765862       0.587746        2.67065                 NaN            NaN
  1245.61        2500.00        97.1723                 NaN            NaN  0.443431                 NaN  0.553474       0.102941       0.386233        1.34158                 NaN            NaN
  1243.11        2500.00        96.9976                 NaN            NaN  0.527140E-001            NaN  0.224624       0.757990       0.399651        1.56739                 NaN            NaN
  1240.60        2500.00        96.6850                 NaN            NaN  0.329073                 NaN  0.271403       0.468490       0.451485        1.79455                 NaN            NaN
  1238.10        2500.00        81.6029                 NaN            NaN   1.36129                 NaN   2.03018                 NaN   1.79590        7.66188        5.54787                 NaN
  1235.59        2500.00        78.2289                 NaN            NaN   1.58757                 NaN   2.15111                 NaN   2.07663        9.05141        6.90442                 NaN
  1233.08        2500.00        83.8411                 NaN            NaN   1.09499                 NaN   1.66056                 NaN   1.52872        6.82459        5.00246       0.475389E-001
  1230.58        2500.00        89.7369                 NaN            NaN  0.646240                 NaN  0.968252                 NaN  0.943385        4.31089        3.34179       0.525003E-001
  1228.07        2500.00        65.1522                 NaN            NaN   2.16654                 NaN   3.29237                 NaN   3.15946        15.1476        10.9480       0.133887     
  1225.56        2500.00       0.127987E-004            NaN            NaN   5.57347                 NaN   7.92045                 NaN   8.39036        45.2223        32.3557       0.537708     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
