|6.6.6
Archiving\03_Data\DfracLP/QFM/WD94/WD94_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1378.45        500.000        97.0632       0.530701                 NaN            NaN  0.357361        1.05855       0.990210                 NaN            NaN            NaN
  1375.94        500.000        97.1221       0.541334                 NaN            NaN  0.311927        1.05156       0.973067                 NaN            NaN            NaN
  1373.43        500.000        97.1765       0.554768                 NaN            NaN   1.04555       0.265272       0.957942                 NaN            NaN            NaN
  1370.93        500.000        97.2389       0.562991                 NaN            NaN   1.03554       0.224207       0.938400                 NaN            NaN            NaN
  1368.42        500.000        97.2986       0.572861                 NaN            NaN  0.182795        1.02506       0.920640                 NaN            NaN            NaN
  1365.91        500.000        97.3555       0.582245                 NaN            NaN   1.01645       0.142233       0.903603                 NaN            NaN            NaN
  1363.41        500.000        97.4090       0.590616                 NaN            NaN  0.104696        1.00840       0.887258                 NaN            NaN            NaN
  1360.90        500.000        97.4636       0.598837                 NaN            NaN  0.999370       0.673328E-001  0.870872                 NaN            NaN            NaN
  1358.40        500.000        97.5155       0.606097                 NaN            NaN  0.990663       0.329244E-001  0.854796                 NaN            NaN            NaN
  1355.89        500.000        97.5116       0.628989                 NaN            NaN  0.995902                 NaN  0.863513                 NaN            NaN            NaN
  1353.38        500.000        97.6448       0.566613                 NaN            NaN  0.941287       0.479811E-001  0.799341                 NaN            NaN            NaN
  1350.88        500.000        97.6414       0.592716                 NaN            NaN  0.940742       0.157698E-001  0.809364                 NaN            NaN            NaN
  1348.37        500.000        97.4990       0.470509       0.100117                 NaN   1.06408       0.455343E-001  0.820746                 NaN            NaN            NaN
  1345.86        500.000        96.6501                 NaN  0.470434                 NaN  0.541574        1.36828       0.969593                 NaN            NaN            NaN
  1343.36        500.000        96.7920                 NaN  0.454776                 NaN  0.502967        1.31751       0.932756                 NaN            NaN            NaN
  1340.85        500.000        96.9264                 NaN  0.439792                 NaN   1.26935       0.466775       0.897684                 NaN            NaN            NaN
  1338.35        500.000        97.0552                 NaN  0.424790                 NaN   1.22201       0.434180       0.863769                 NaN            NaN            NaN
  1335.84        500.000        97.1767                 NaN  0.410570                 NaN  0.403935        1.17709       0.831739                 NaN            NaN            NaN
  1333.33        500.000        97.2909                 NaN  0.396929                 NaN  0.376045        1.13467       0.801468                 NaN            NaN            NaN
  1330.83        500.000        97.3993                 NaN  0.384134                 NaN   1.09414       0.349799       0.772580                 NaN            NaN            NaN
  1328.32        500.000        97.5014                 NaN  0.371459                 NaN  0.326760        1.05521       0.745162                 NaN            NaN            NaN
  1325.81        500.000        97.5998                 NaN  0.359949                 NaN  0.303140        1.01830       0.718848                 NaN            NaN            NaN
  1323.31        500.000        97.6921                 NaN  0.348446                 NaN  0.982817       0.282806       0.693818                 NaN            NaN            NaN
  1320.80        500.000        97.7800                 NaN  0.337602                 NaN  0.948864       0.263630       0.669914                 NaN            NaN            NaN
  1318.30        500.000        97.8643                 NaN  0.327189                 NaN  0.916412       0.245193       0.646890                 NaN            NaN            NaN
  1315.79        500.000        97.9438                 NaN  0.317159                 NaN  0.885238       0.228697       0.625135                 NaN            NaN            NaN
  1313.28        500.000        98.0200                 NaN  0.307283                 NaN  0.854964       0.213807       0.603996                 NaN            NaN            NaN
  1310.78        500.000        98.0933                 NaN  0.297799                 NaN  0.825470       0.199838       0.583581                 NaN            NaN            NaN
  1308.27        500.000        98.1629                 NaN  0.288697                 NaN  0.186376       0.797868       0.564127                 NaN            NaN            NaN
  1305.76        500.000        98.2282                 NaN  0.279589                 NaN  0.175834       0.770547       0.545792                 NaN            NaN            NaN
  1303.26        500.000        98.2955                 NaN  0.271116                 NaN  0.162408       0.744290       0.526673                 NaN            NaN            NaN
  1300.75        500.000        98.5809                 NaN  0.365675                 NaN  0.471954                 NaN  0.581506                 NaN            NaN            NaN
  1298.25        500.000        98.7863                 NaN  0.358764                 NaN  0.307071                 NaN  0.547901                 NaN            NaN            NaN
  1295.74        500.000        97.8468                 NaN  0.243370E-001            NaN  0.549609        1.22552       0.353691                 NaN            NaN            NaN
  1293.23        500.000        98.5269                 NaN  0.238679                 NaN  0.647555       0.126487       0.460367                 NaN            NaN            NaN
  1290.73        500.000        98.5792                 NaN  0.230949                 NaN  0.624712       0.119862       0.445292                 NaN            NaN            NaN
  1288.22        500.000        98.6299                 NaN  0.223474                 NaN  0.113322       0.602909       0.430399                 NaN            NaN            NaN
  1285.71        500.000        98.6793                 NaN  0.216298                 NaN  0.581701       0.106828       0.415852                 NaN            NaN            NaN
  1283.21        500.000        98.7252                 NaN  0.208900                 NaN  0.561287       0.102382       0.402228                 NaN            NaN            NaN
  1280.70        500.000        98.7716                 NaN  0.202300                 NaN  0.959584E-001  0.541515       0.388645                 NaN            NaN            NaN
  1278.20        500.000        98.8151                 NaN  0.195309                 NaN  0.522096       0.919024E-001  0.375553                 NaN            NaN            NaN
  1275.69        500.000        98.8569                 NaN  0.188677                 NaN  0.503236       0.881750E-001  0.363042                 NaN            NaN            NaN
  1273.18        500.000        98.8976                 NaN  0.182301                 NaN  0.840247E-001  0.485252       0.350854                 NaN            NaN            NaN
  1270.68        500.000        98.9366                 NaN  0.175808                 NaN  0.467243       0.813248E-001  0.339073                 NaN            NaN            NaN
  1268.17        500.000        98.9743                 NaN  0.169613                 NaN  0.450471       0.781496E-001  0.327430                 NaN            NaN            NaN
  1265.66        500.000        99.0104                 NaN  0.163598                 NaN  0.752294E-001  0.434286       0.316531                 NaN            NaN            NaN
  1263.16        500.000        99.0451                 NaN  0.157676                 NaN  0.418217       0.732290E-001  0.305823                 NaN            NaN            NaN
  1260.65        500.000        99.0787                 NaN  0.151907                 NaN  0.402674       0.711893E-001  0.295548                 NaN            NaN            NaN
  1258.15        500.000        99.1110                 NaN  0.146320                 NaN  0.387847       0.693881E-001  0.285491                 NaN            NaN            NaN
  1255.64        500.000        99.1422                 NaN  0.140993                 NaN  0.373521       0.674072E-001  0.275840                 NaN            NaN            NaN
  1253.13        500.000        99.1718                 NaN  0.135646                 NaN  0.661072E-001  0.359758       0.266721                 NaN            NaN            NaN
  1250.63        500.000        99.2004                 NaN  0.130428                 NaN  0.346029       0.653078E-001  0.257868                 NaN            NaN            NaN
  1248.12        500.000        99.2281                 NaN  0.125607                 NaN  0.333445       0.638341E-001  0.249052                 NaN            NaN            NaN
  1245.61        500.000        99.2551                 NaN  0.120776                 NaN  0.626371E-001  0.320848       0.240645                 NaN            NaN            NaN
  1243.11        500.000        99.2803                 NaN  0.116268                 NaN  0.309265       0.613755E-001  0.232774                 NaN            NaN            NaN
  1240.60        500.000        99.3046                 NaN  0.111536                 NaN  0.297472       0.612588E-001  0.225161                 NaN            NaN            NaN
  1238.10        500.000        99.3280                 NaN  0.107309                 NaN  0.286688       0.602317E-001  0.217806                 NaN            NaN            NaN
  1235.59        500.000        96.2644                 NaN  0.174074                 NaN  0.463470       0.344356       0.497716        2.25594                 NaN            NaN
  1233.08        500.000        96.2652                 NaN  0.176383                 NaN  0.472019       0.312077       0.494762        2.27961                 NaN            NaN
  1230.58        500.000        96.8203                 NaN  0.153081                 NaN  0.273375       0.398776       0.416690        1.93779                 NaN            NaN
  1228.07        500.000        96.6625                 NaN  0.161067                 NaN  0.265167       0.418346       0.436938        2.05595                 NaN            NaN
  1225.56        500.000        97.0887                 NaN  0.144680                 NaN  0.213760       0.377732       0.377248        1.79787                 NaN            NaN
  1223.06        500.000        97.2705                 NaN  0.141154                 NaN  0.185997       0.359211       0.351528        1.69165                 NaN            NaN
  1220.55        500.000        97.3282                 NaN  0.138810                 NaN  0.165414       0.353529       0.341738        1.67230                 NaN            NaN
  1218.05        500.000        97.5792                 NaN  0.127083                 NaN  0.148822       0.318908       0.305000        1.52095                 NaN            NaN
  1215.54        500.000        91.4746                 NaN            NaN            NaN  0.981816       0.126203       0.768655        4.67993        1.96878                 NaN
  1213.03        500.000        87.0786                 NaN  0.803948                 NaN  0.655377                 NaN   1.15420        4.85825        5.44960                 NaN
  1210.53        500.000        65.4838                 NaN   1.06158                 NaN   2.15672                 NaN   2.79821        14.0110        14.4888                 NaN
  1208.02        500.000        74.2719                 NaN  0.781036                 NaN   1.66240                 NaN   2.08504        10.4589        10.7407                 NaN
  1205.51        500.000        77.7195                 NaN  0.664043                 NaN   1.32939                 NaN   1.79484        9.11539        9.37687                 NaN
  1203.01        500.000        81.1935                 NaN  0.548099                 NaN   1.31391                 NaN   1.51426        7.63673        7.79353                 NaN
  1200.50        500.000        83.0052                 NaN  0.499025                 NaN   1.01744                 NaN   1.35844        6.94588        7.17401                 NaN
  1197.99        500.000        82.1225                 NaN  0.510903                 NaN   1.06278                 NaN   1.43820        7.50072        7.36488                 NaN
  1195.49        500.000        87.4570                 NaN  0.338953                 NaN  0.882632                 NaN  0.959425        5.01384        5.34817                 NaN
  1192.98        500.000        84.8589                 NaN  0.405105                 NaN  0.888499                 NaN   1.17255        6.29808        6.37689                 NaN
  1190.48        500.000        83.7820                 NaN  0.422175                 NaN  0.953452                 NaN   1.23294        6.80731        6.80207                 NaN
  1187.97        500.000        75.1451                 NaN  0.603452                 NaN   1.29342                 NaN   1.81333        10.6847        10.4600                 NaN
  1185.46        500.000                 NaN            NaN   2.20431                 NaN   4.64978                 NaN   6.89789        44.1624        42.0856                 NaN
  1182.96        500.000                 NaN            NaN   2.20449                 NaN   4.64869                 NaN   6.90035        44.1579        42.0885                 NaN
  1180.45        500.000                 NaN            NaN   2.20526                 NaN   4.64757                 NaN   6.90210        44.1526        42.0925                 NaN
  1177.94        500.000                 NaN            NaN   2.20545                 NaN   4.64792                 NaN   6.90323        44.1479        42.0955                 NaN
  1175.44        500.000                 NaN            NaN   2.20653                 NaN   4.64438                 NaN   6.90696        44.1419        42.1002                 NaN
  1172.93        500.000                 NaN            NaN   2.20672                 NaN   4.64473                 NaN   6.90821        44.1371        42.1032                 NaN
  1170.43        500.000                 NaN            NaN   2.20786                 NaN   4.64253                 NaN   6.91080        44.1306        42.1082                 NaN
  1167.92        500.000                 NaN            NaN   2.20800                 NaN   4.64143                 NaN   6.91331        44.1262        42.1110                 NaN
  1165.41        500.000                 NaN            NaN   2.21697                 NaN   4.61250                 NaN   6.91436        44.1342        42.1220                 NaN
  1162.91        500.000                 NaN            NaN   2.20931                 NaN   4.63856                 NaN   6.91833        44.1147        42.1191                 NaN
  1160.40        500.000                 NaN            NaN   2.20993                 NaN   4.63691                 NaN   6.92089        44.1093        42.1229                 NaN
  1157.89        500.000                 NaN            NaN   2.21006                 NaN   4.63695                 NaN   6.92291        44.1040        42.1261                 NaN
  1155.39        500.000                 NaN            NaN   2.20962                 NaN   4.63815                 NaN   6.92521        44.0985        42.1285                 NaN
  1152.88        500.000                 NaN            NaN   2.20719                 NaN   4.63248                 NaN   6.92854        44.0914        42.1356       0.478924E-002
  1150.38        500.000                 NaN            NaN   2.19908                 NaN   4.63223                 NaN   6.93065        44.0862        42.1389       0.129224E-001
  1147.87        500.000                 NaN            NaN   2.19095                 NaN   4.63163                 NaN   6.93278        44.0813        42.1422       0.211153E-001
  1145.36        500.000                 NaN            NaN   2.18297                 NaN   4.63133                 NaN   6.93486        44.0761        42.1456       0.291632E-001
  1142.86        500.000                 NaN            NaN   2.17616                 NaN   4.63093                 NaN   6.93671        44.0703        42.1496       0.363434E-001
  1140.35        500.000                 NaN            NaN   2.16794                 NaN   4.63066                 NaN   6.93899        44.0651        42.1528       0.444938E-001
  1137.84        500.000                 NaN            NaN   2.19318                 NaN   2.45431        1.95246        6.95899        44.1029        42.2427       0.954850E-001
  1135.34        500.000                 NaN            NaN   2.15139                 NaN   4.63115                 NaN   6.94374        44.0542        42.1589       0.605961E-001
  1132.83        500.000                 NaN            NaN   2.14540                 NaN   4.63033                 NaN   6.94554        44.0482        42.1633       0.672561E-001
  1130.33        500.000                 NaN            NaN   2.13718                 NaN   4.63028                 NaN   6.94788        44.0431        42.1663       0.752876E-001
  1127.82        500.000                 NaN            NaN   2.12885                 NaN   4.63000                 NaN   6.95046        44.0379        42.1693       0.834215E-001
  1125.31        500.000                 NaN            NaN   2.12180                 NaN   4.63126                 NaN   6.95275        44.0310        42.1729       0.902992E-001
  1122.81        500.000                 NaN            NaN   2.11420                 NaN   4.62947                 NaN   6.95503        44.0268        42.1763       0.982166E-001
  1120.30        500.000                 NaN            NaN   2.10696                 NaN   4.62915                 NaN   6.95723        44.0215        42.1797       0.105525     
  1117.79        500.000                 NaN            NaN   2.09990                 NaN   4.62877                 NaN   6.95973        44.0156        42.1833       0.112699     
  1115.29        500.000                 NaN            NaN   2.09435                 NaN   4.62819                 NaN   6.96179        44.0091        42.1877       0.118842     
  1112.78        500.000                 NaN            NaN   2.09249                 NaN   4.61234                 NaN   6.96222        44.0104        42.1964       0.126177     
  1110.28        500.000                 NaN            NaN   2.08615                 NaN   4.61081                 NaN   6.96445        44.0051        42.2004       0.133077     
  1107.77        500.000                 NaN            NaN   2.07988                 NaN   4.60932                 NaN   6.96671        43.9998        42.2044       0.139887     
  1105.26        500.000                 NaN            NaN   2.07366                 NaN   4.60800                 NaN   6.96900        43.9943        42.2084       0.146603     
  1102.76        500.000                 NaN            NaN   2.06760                 NaN   4.60648                 NaN   6.97129        43.9889        42.2125       0.153230     
  1100.25        500.000                 NaN            NaN   2.06162                 NaN   4.60500                 NaN   6.97361        43.9835        42.2165       0.159764     
  1097.74        500.000                 NaN            NaN   2.05571                 NaN   4.60350                 NaN   6.97593        43.9781        42.2206       0.166210     
  1095.24        500.000                 NaN            NaN   2.07652                 NaN   2.49053        1.90659        6.97944        44.0580        42.2813       0.207625     
  1092.73        500.000                 NaN            NaN   2.04419                 NaN   4.60070                 NaN   6.98068        43.9669        42.2288       0.178811     
  1090.23        500.000                 NaN            NaN   2.03846                 NaN   4.59963                 NaN   6.98312        43.9611        42.2328       0.184976     
  1087.72        500.000                 NaN            NaN   2.03299                 NaN   4.59806                 NaN   6.98552        43.9554        42.2369       0.191054     
  1085.21        500.000                 NaN            NaN   2.02760                 NaN   4.59672                 NaN   6.98797        43.9497        42.2411       0.196993     
  1082.71        500.000                 NaN            NaN   2.02222                 NaN   4.59546                 NaN   6.99045        43.9438        42.2452       0.202880     
  1080.20        500.000                 NaN            NaN   2.01698                 NaN   4.59414                 NaN   6.99294        43.9379        42.2493       0.208680     
  1077.69        500.000                 NaN            NaN   2.01167                 NaN   4.59319                 NaN   6.99550        43.9319        42.2533       0.214409     
  1075.19        500.000                 NaN            NaN   2.00663                 NaN   4.59181                 NaN   6.99802        43.9260        42.2575       0.220025     
  1072.68        500.000                 NaN            NaN   2.00164                 NaN   4.59057                 NaN   7.00058        43.9199        42.2617       0.225546     
  1070.18        500.000                 NaN            NaN   1.99673                 NaN   4.58940                 NaN   7.00317        43.9139        42.2659       0.230979     
  1067.67        500.000                 NaN            NaN   1.99191                 NaN   4.58821                 NaN   7.00577        43.9077        42.2701       0.236323     
  1065.16        500.000                 NaN            NaN   1.98715                 NaN   4.58713                 NaN   7.00840        43.9015        42.2742       0.241582     
  1062.66        500.000                 NaN            NaN   1.96696                 NaN   4.60855                 NaN   7.02642        43.8772        42.2694       0.251460     
  1060.15        500.000                 NaN            NaN   1.97754                 NaN   4.58588                 NaN   7.01380        43.8888        42.2822       0.251803     
  1057.64        500.000                 NaN            NaN   1.97326                 NaN   4.58421                 NaN   7.01642        43.8827        42.2866       0.256820     
  1055.14        500.000                 NaN            NaN   1.98784                 NaN   2.51322        1.87477        7.00013        44.0145        42.3172       0.292394     
  1052.63        500.000                 NaN            NaN   1.96524                 NaN   4.58302                 NaN   7.02214        43.8682        42.2955       0.265840     
  1050.13        500.000                 NaN            NaN   1.96100                 NaN   4.58267                 NaN   7.02503        43.8611        42.2998       0.270455     
  1047.62        500.000                 NaN            NaN   1.95695                 NaN   4.58216                 NaN   7.02792        43.8540        42.3041       0.274930     
  1045.11        500.000                 NaN            NaN   1.95289                 NaN   4.58169                 NaN   7.03081        43.8469        42.3083       0.279392     
  1042.61        500.000                 NaN            NaN   1.94875                 NaN   4.58125                 NaN   7.03372        43.8400        42.3124       0.283862     
  1040.10        500.000                 NaN            NaN   1.93560                 NaN   4.60397                 NaN   7.03910        43.8261        42.3067       0.288533     
  1037.59        500.000                 NaN            NaN   1.93707                 NaN   4.58937                 NaN   7.04050        43.8234        42.3168       0.292790     
  1035.09        500.000                 NaN            NaN   1.93183                 NaN   4.59226                 NaN   7.04379        43.8155        42.3196       0.297111     
  1032.58        500.000                 NaN            NaN   1.92404                 NaN   4.60201                 NaN   7.04781        43.8054        42.3193       0.301379     
  1030.08        500.000                 NaN            NaN   1.92251                 NaN   4.59578                 NaN   7.05011        43.7999        42.3261       0.305535     
  1027.57        500.000                 NaN            NaN   1.91681                 NaN   4.60068                 NaN   7.05373        43.7912        42.3280       0.309548     
  1025.06        500.000                 NaN            NaN   1.91318                 NaN   4.60038                 NaN   7.05676        43.7839        42.3322       0.313536     
  1022.56        500.000                 NaN            NaN   1.90980                 NaN   4.59959                 NaN   7.05975        43.7767        42.3367       0.317454     
  1020.05        500.000                 NaN            NaN   1.90642                 NaN   4.59901                 NaN   7.06280        43.7694        42.3411       0.321313     
  1017.54        500.000                 NaN            NaN   1.90309                 NaN   4.59853                 NaN   7.06589        43.7620        42.3454       0.325081     
  1015.04        500.000                 NaN            NaN   1.89986                 NaN   4.59804                 NaN   7.06898        43.7545        42.3499       0.328785     
  1012.53        500.000                 NaN            NaN   1.89665                 NaN   4.59767                 NaN   7.07213        43.7468        42.3543       0.332429     
  1010.03        500.000                 NaN            NaN   1.89352                 NaN   4.59730                 NaN   7.07527        43.7392        42.3587       0.336006     
  1007.52        500.000                 NaN            NaN   1.89036                 NaN   4.59695                 NaN   7.07854        43.7314        42.3631       0.339583     
  1005.01        500.000                 NaN            NaN   1.88746                 NaN   4.59661                 NaN   7.08183        43.7237        42.3675       0.342885     
  1002.51        500.000                 NaN            NaN   1.88435                 NaN   4.59660                 NaN   7.08498        43.7157        42.3720       0.346395     
  1000.00        500.000                 NaN            NaN   1.88141                 NaN   4.59650                 NaN   7.08827        43.7077        42.3764       0.349719     
