|6.6.6
Archiving\03_Data\frac/QFM_m3.25/LAR/LAR_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1496.24        2500.00        99.0379                 NaN  0.641156E-002            NaN            NaN  0.955673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0357                 NaN  0.629529E-002            NaN            NaN  0.958044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0316                 NaN  0.616188E-002            NaN            NaN  0.962254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0219                 NaN  0.606594E-002            NaN            NaN  0.972056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0219                 NaN  0.586776E-002            NaN            NaN  0.972257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0080                 NaN  0.575661E-002            NaN            NaN  0.986232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9939                 NaN  0.560767E-002            NaN            NaN   1.00052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9724                 NaN  0.542208E-002            NaN            NaN   1.02222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9407                 NaN  0.518989E-002            NaN            NaN   1.05407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.8159                 NaN  0.413261E-002            NaN            NaN  0.306389       0.873615                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.6042                 NaN  0.192010E-002            NaN            NaN  0.319239        1.07460                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.6233                 NaN  0.178801E-002            NaN            NaN   1.05731       0.317632                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.6409                 NaN  0.166497E-002            NaN            NaN  0.317749        1.03973                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.6583                 NaN  0.153464E-002            NaN            NaN   1.02516       0.314971                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.6738                 NaN  0.142514E-002            NaN            NaN   1.01102       0.313721                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6903                 NaN  0.128669E-002            NaN            NaN  0.311108       0.997321                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.7082                 NaN  0.118755E-002            NaN            NaN  0.311856       0.978800                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.7226                 NaN  0.107453E-002  0.152641E-005            NaN  0.964915       0.311366                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.7360                 NaN  0.972586E-003            NaN            NaN  0.952345       0.310698                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.7508                 NaN  0.858622E-003            NaN            NaN  0.939527       0.308770                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.7632                 NaN  0.746969E-003            NaN            NaN  0.305131       0.930889                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7777                 NaN  0.667662E-003            NaN            NaN  0.305947       0.915730                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.7902                 NaN  0.566057E-003            NaN            NaN  0.904378       0.304815                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.8019                 NaN  0.475729E-003            NaN            NaN  0.894970       0.302615                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.8154                 NaN  0.396204E-003            NaN            NaN  0.301055       0.883147                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.8995                 NaN  0.429169E-003            NaN            NaN  0.811751       0.288333                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7646                 NaN  0.248534E-003            NaN            NaN  0.318968       0.916189                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.8471                 NaN  0.144985E-003  0.979787E-006            NaN  0.296508       0.856277                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.8568                 NaN  0.707295E-004            NaN            NaN  0.848198       0.294884                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.8662                 NaN            NaN            NaN            NaN  0.840643       0.293113                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.8758                 NaN  0.731706E-003            NaN            NaN  0.829601       0.293821                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8854                 NaN  0.244918E-003            NaN            NaN  0.823825       0.290556                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.8931                 NaN            NaN            NaN            NaN  0.286821       0.820068                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.9012                 NaN            NaN            NaN            NaN  0.284972       0.813790                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.9087                 NaN            NaN            NaN            NaN  0.282736       0.808552                 NaN            NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.9173                 NaN  0.939267E-003  0.367146E-005            NaN  0.795678       0.286069                 NaN            NaN            NaN            NaN            NaN            NaN
  1406.02        2500.00        97.4684                 NaN            NaN  0.357437                 NaN   1.01639       0.296371                 NaN            NaN  0.861367                 NaN            NaN            NaN
  1403.51        2500.00        97.3469                 NaN            NaN  0.456685                 NaN   1.08170       0.156304                 NaN            NaN  0.958415                 NaN            NaN            NaN
  1401.00        2500.00        97.4115                 NaN            NaN  0.453411                 NaN  0.124649        1.07448                 NaN            NaN  0.935919                 NaN            NaN            NaN
  1398.50        2500.00        97.4727                 NaN            NaN  0.449877                 NaN  0.948190E-001   1.06783                 NaN            NaN  0.914797                 NaN            NaN            NaN
  1395.99        2500.00        97.5351                 NaN            NaN  0.445649                 NaN   1.05751       0.689702E-001            NaN            NaN  0.892733                 NaN            NaN            NaN
  1393.48        2500.00        97.5898                 NaN            NaN  0.442009                 NaN   1.05678       0.388462E-001            NaN            NaN  0.872540                 NaN            NaN            NaN
  1390.98        2500.00        97.6420                 NaN            NaN  0.437912                 NaN  0.137104E-001   1.05270                 NaN            NaN  0.853718                 NaN            NaN            NaN
  1388.47        2500.00        97.6956                 NaN            NaN  0.430236                 NaN   1.04024                 NaN            NaN            NaN  0.833954                 NaN            NaN            NaN
  1385.96        2500.00        97.7494                 NaN            NaN  0.427289                 NaN   1.00838                 NaN            NaN            NaN  0.814978                 NaN            NaN            NaN
  1383.46        2500.00        97.7848                 NaN            NaN  0.393615                 NaN  0.965286       0.604739E-001            NaN            NaN  0.795850                 NaN            NaN            NaN
  1380.95        2500.00        97.8397                 NaN            NaN  0.404117                 NaN  0.977610                 NaN            NaN            NaN  0.778602                 NaN            NaN            NaN
  1378.45        2500.00        97.8753                 NaN            NaN  0.386561                 NaN  0.975852                 NaN            NaN            NaN  0.762331                 NaN            NaN            NaN
  1375.94        2500.00        97.9258                 NaN            NaN  0.386285                 NaN  0.943052                 NaN            NaN            NaN  0.744821                 NaN            NaN            NaN
  1373.43        2500.00        97.9645                 NaN            NaN  0.373124                 NaN  0.933805                 NaN            NaN            NaN  0.728619                 NaN            NaN            NaN
  1370.93        2500.00        98.0098                 NaN            NaN  0.371544                 NaN  0.905935                 NaN            NaN            NaN  0.712738                 NaN            NaN            NaN
  1368.42        2500.00        98.0487                 NaN            NaN  0.362827                 NaN  0.891264                 NaN            NaN            NaN  0.697241                 NaN            NaN            NaN
  1365.91        2500.00        98.0880                 NaN            NaN  0.354767                 NaN  0.875298                 NaN            NaN            NaN  0.681929                 NaN            NaN            NaN
  1363.41        2500.00        98.1205                 NaN            NaN  0.351538                 NaN  0.858385                 NaN            NaN            NaN  0.669617                 NaN            NaN            NaN
  1360.90        2500.00        98.1615                 NaN            NaN  0.337883                 NaN  0.848575                 NaN            NaN            NaN  0.652074                 NaN            NaN            NaN
  1358.40        2500.00        98.1933                 NaN            NaN  0.330736                 NaN  0.836154                 NaN            NaN            NaN  0.639835                 NaN            NaN            NaN
  1355.89        2500.00        98.2269                 NaN            NaN  0.323801                 NaN  0.822583                 NaN            NaN            NaN  0.626719                 NaN            NaN            NaN
  1353.38        2500.00        98.2611                 NaN            NaN  0.316395                 NaN  0.810282                 NaN            NaN            NaN  0.612257                 NaN            NaN            NaN
  1350.88        2500.00        98.2889                 NaN            NaN  0.309251                 NaN  0.800645                 NaN            NaN            NaN  0.601194                 NaN            NaN            NaN
  1348.37        2500.00        98.3201                 NaN            NaN  0.299254                 NaN  0.792410                 NaN            NaN            NaN  0.588231                 NaN            NaN            NaN
  1345.86        2500.00        98.3522                 NaN            NaN  0.293631                 NaN  0.778372                 NaN            NaN            NaN  0.575816                 NaN            NaN            NaN
  1343.36        2500.00        98.3795                 NaN            NaN  0.284894                 NaN  0.771186                 NaN            NaN            NaN  0.564404                 NaN            NaN            NaN
  1340.85        2500.00        98.4066                 NaN            NaN  0.273264                 NaN  0.767520                 NaN            NaN            NaN  0.552636                 NaN            NaN            NaN
  1338.35        2500.00        98.4326                 NaN            NaN  0.268615                 NaN  0.756720                 NaN            NaN            NaN  0.542078                 NaN            NaN            NaN
  1335.84        2500.00        98.4520                 NaN            NaN  0.279843                 NaN  0.726157                 NaN            NaN            NaN  0.541968                 NaN            NaN            NaN
  1333.33        2500.00        98.4974                 NaN            NaN  0.247747                 NaN  0.744086                 NaN            NaN            NaN  0.510790                 NaN            NaN            NaN
  1330.83        2500.00        98.5093                 NaN            NaN  0.246016                 NaN  0.733940                 NaN            NaN            NaN  0.510695                 NaN            NaN            NaN
  1328.32        2500.00        98.5110                 NaN            NaN  0.229739                 NaN  0.752164                 NaN            NaN            NaN  0.507123                 NaN            NaN            NaN
  1325.81        2500.00        98.5536                 NaN            NaN  0.224167                 NaN  0.733833                 NaN            NaN            NaN  0.488422                 NaN            NaN            NaN
  1323.31        2500.00        98.5759                 NaN            NaN  0.220178                 NaN  0.721667                 NaN            NaN            NaN  0.482298                 NaN            NaN            NaN
  1320.80        2500.00        98.6012                 NaN            NaN  0.212856                 NaN  0.712780                 NaN            NaN            NaN  0.473170                 NaN            NaN            NaN
  1318.30        2500.00        98.6161                 NaN            NaN  0.199209                 NaN  0.720890                 NaN            NaN            NaN  0.463811                 NaN            NaN            NaN
  1315.79        2500.00        98.6305                 NaN            NaN  0.187023                 NaN  0.725342                 NaN            NaN            NaN  0.457165                 NaN            NaN            NaN
  1313.28        2500.00        98.6516                 NaN            NaN  0.182492                 NaN  0.716880                 NaN            NaN            NaN  0.448992                 NaN            NaN            NaN
  1310.78        2500.00        98.6690                 NaN            NaN  0.173915                 NaN  0.715639                 NaN            NaN            NaN  0.441470                 NaN            NaN            NaN
  1308.27        2500.00        98.6891                 NaN            NaN  0.170684                 NaN  0.705949                 NaN            NaN            NaN  0.434218                 NaN            NaN            NaN
  1305.76        2500.00        98.7017                 NaN            NaN  0.155028                 NaN  0.716589                 NaN            NaN            NaN  0.426701                 NaN            NaN            NaN
  1303.26        2500.00        98.7169                 NaN            NaN  0.147424                 NaN  0.715053                 NaN            NaN            NaN  0.420637                 NaN            NaN            NaN
  1300.75        2500.00        98.7127                 NaN            NaN  0.134881                 NaN  0.720371                 NaN            NaN            NaN  0.420040       0.120144E-001            NaN            NaN
  1298.25        2500.00        98.6842                 NaN            NaN  0.117014                 NaN  0.730480                 NaN            NaN            NaN  0.427175       0.411255E-001            NaN            NaN
  1295.74        2500.00        71.6601                 NaN            NaN   1.16699                 NaN   5.71113                 NaN            NaN            NaN   3.98812       0.562107        16.9115                 NaN
  1293.23        2500.00        74.6853                 NaN            NaN   1.06490                 NaN   5.16151                 NaN            NaN            NaN   3.56693       0.489950        15.0314                 NaN
  1290.73        2500.00        78.0738                 NaN            NaN  0.910584                 NaN   4.56752                 NaN            NaN            NaN   3.10048       0.413828        12.9338                 NaN
  1288.22        2500.00        80.8464                 NaN            NaN  0.761760                 NaN   4.09630                 NaN            NaN            NaN   2.71729       0.352361        11.2259                 NaN
  1285.71        2500.00        83.0635                 NaN            NaN  0.634511                 NaN   3.72116                 NaN            NaN            NaN   2.40949       0.303896        9.86744                 NaN
  1283.21        2500.00        84.8407                 NaN            NaN  0.514802                 NaN   3.43752                 NaN            NaN            NaN   2.16109       0.264876        8.78097                 NaN
  1280.70        2500.00        86.2568                 NaN            NaN  0.409013                 NaN   3.22161                 NaN            NaN            NaN   1.96164       0.233454        7.91744                 NaN
  1278.20        2500.00        87.4217                 NaN            NaN  0.314466                 NaN   3.04943                 NaN            NaN            NaN   1.79618       0.207489        7.21072                 NaN
  1275.69        2500.00        88.2092                 NaN            NaN  0.141892                 NaN   3.07595                 NaN            NaN            NaN   1.68137       0.183885        6.70767                 NaN
  1273.18        2500.00        88.3466                 NaN            NaN  0.747315                 NaN   2.10122                 NaN            NaN            NaN   1.72756       0.226665        6.85061                 NaN
  1270.68        2500.00        89.5999                 NaN            NaN            NaN            NaN   2.88335                 NaN            NaN            NaN   1.37945       0.148706        5.98858                 NaN
  1268.17        2500.00        81.5144                 NaN            NaN  0.528679                 NaN   4.32393                 NaN            NaN            NaN   2.68505       0.285260        10.6626                 NaN
  1265.66        2500.00        97.2616                 NaN            NaN            NaN            NaN  0.332828                 NaN            NaN            NaN  0.234915       0.892280E-001   2.08139                 NaN
  1263.16        2500.00        95.9158                 NaN            NaN            NaN            NaN   1.53067                 NaN            NaN            NaN  0.713811       0.362671E-001   1.80343                 NaN
  1260.65        2500.00        96.5621                 NaN            NaN            NaN            NaN   1.16041                 NaN            NaN            NaN  0.550917       0.369325E-001   1.68962                 NaN
  1258.15        2500.00        91.4809                 NaN            NaN            NaN            NaN  0.396414        1.79477                 NaN            NaN   1.08231       0.117389        5.12827                 NaN
  1255.64        2500.00        92.7528                 NaN            NaN            NaN            NaN  0.987836       0.979093                 NaN            NaN   1.02701       0.937961E-001   4.15949                 NaN
  1253.13        2500.00        93.9833                 NaN            NaN            NaN            NaN   1.65405                 NaN            NaN            NaN  0.847671       0.766574E-001   3.43828                 NaN
  1250.63        2500.00        82.7217                 NaN            NaN            NaN            NaN  0.379674        3.67123                 NaN            NaN   2.36053       0.255324        10.6115                 NaN
  1248.12        2500.00        99.3874                 NaN            NaN            NaN            NaN  0.216472                 NaN            NaN            NaN  0.144931       0.198291E-001  0.231416                 NaN
  1245.61        2500.00        99.0755                 NaN            NaN            NaN            NaN  0.222977                 NaN            NaN            NaN  0.111493       0.128370E-001  0.577170                 NaN
  1243.11        2500.00        98.1002                 NaN            NaN            NaN            NaN  0.482807                 NaN            NaN            NaN  0.234814       0.101250E-001   1.17207                 NaN
  1240.60        2500.00        97.6932                 NaN            NaN            NaN            NaN  0.557476       0.616619                 NaN            NaN  0.555954       0.648275E-001  0.511970                 NaN
  1238.10        2500.00        95.2060                 NaN            NaN            NaN            NaN  0.540115       0.537694                 NaN            NaN  0.473220       0.111333E-002   3.24189                 NaN
  1235.59        2500.00        96.5012                 NaN            NaN            NaN            NaN  0.890988                 NaN            NaN            NaN  0.461607       0.480193E-001   2.09815                 NaN
  1233.08        2500.00        96.6069                 NaN            NaN            NaN            NaN  0.707402       0.112958                 NaN            NaN  0.432904       0.557627E-001   2.08403                 NaN
  1230.58        2500.00        88.1273                 NaN            NaN            NaN            NaN   1.74027                 NaN            NaN            NaN   1.12987       0.842561E-001   5.93933        2.97899     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4100                 NaN            NaN            NaN   8.27314       0.615781        46.4290        33.2721     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4045                 NaN            NaN            NaN   8.27472       0.616775        46.4319        33.2721     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   8.76605        2.64491                 NaN            NaN   8.28209       0.614820        46.4170        33.2751     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3997                 NaN            NaN            NaN   8.28672       0.617056        46.4231        33.2734     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4005                 NaN            NaN            NaN   8.29252       0.616602        46.4155        33.2749     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4037                 NaN            NaN            NaN   8.29853       0.615576        46.4052        33.2771     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   3.26658        2.07164        6.03938                 NaN   8.27108       0.620404        46.4574        33.2735     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4203                 NaN            NaN            NaN   8.31594       0.611148        46.3689        33.2838     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4314                 NaN            NaN            NaN   8.32363       0.608394        46.3486        33.2879     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4153                 NaN            NaN            NaN   8.32325       0.611716        46.3645        33.2853     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   3.34934        2.16163        5.87416                 NaN   8.29436       0.617594        46.4219        33.2810     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   8.68459        2.75149                 NaN            NaN   8.33904       0.606296        46.3254        33.2932     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4247                 NaN            NaN            NaN   8.34182       0.608653        46.3332        33.2916     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4286                 NaN            NaN            NaN   8.34801       0.607466        46.3221        33.2939     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4319                 NaN            NaN            NaN   8.35425       0.606393        46.3114        33.2961     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4345                 NaN            NaN            NaN   8.36042       0.605515        46.3016        33.2980     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4373                 NaN            NaN            NaN   8.36678       0.604570        46.2913        33.3000     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4411                 NaN            NaN            NaN   8.37286       0.603408        46.2803        33.3023     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4662                 NaN            NaN            NaN   8.38883       0.597468        46.2377        33.3098     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4483                 NaN            NaN            NaN   8.38524       0.601160        46.2585        33.3068     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4520                 NaN            NaN            NaN   8.39145       0.600020        46.2475        33.3090     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4753                 NaN            NaN            NaN   8.40676       0.594440        46.2076        33.3160     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4803                 NaN            NaN            NaN   8.41420       0.592993        46.1940        33.3185     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4840                 NaN            NaN            NaN   8.42052       0.591845        46.1829        33.3207     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4766                 NaN            NaN            NaN   8.42115       0.593283        46.1886        33.3204     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4916                 NaN            NaN            NaN   8.43313       0.589508        46.1606        33.3252     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4956                 NaN            NaN            NaN   8.43969       0.588269        46.1489        33.3275     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4847                 NaN            NaN            NaN   8.43781       0.590381        46.1608        33.3263     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5036                 NaN            NaN            NaN   8.45241       0.585831        46.1260        33.3321     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4247        1.07305                 NaN            NaN   8.45194       0.586713        46.1313        33.3322     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18295        6.52927        2.75261                 NaN   8.43225       0.594115        46.1825        33.3263     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   2.20434        6.49298        2.77142                 NaN   8.43816       0.592951        46.1715        33.3286     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   2.22569        6.45608        2.79093                 NaN   8.44406       0.591776        46.1605        33.3310     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   2.24626        6.41848        2.81199                 NaN   8.44996       0.590589        46.1494        33.3333     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5185                 NaN            NaN            NaN   8.50017       0.580729        46.0587        33.3419     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08640        6.31361        3.08615                 NaN   8.46304       0.587600        46.1258        33.3374     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5100                 NaN            NaN            NaN   8.48886       0.581869        46.0750        33.3443     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5406                 NaN            NaN            NaN   8.50809       0.574634        46.0235        33.3531     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5452                 NaN            NaN            NaN   8.51445       0.573278        46.0114        33.3556     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   4.82935        2.66940        3.97421       0.691283E-004   8.45593       0.589766        46.1379        33.3434     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   4.82565        2.85563        3.78902       0.865595E-005   8.45750       0.590229        46.1376        33.3444     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5583                 NaN            NaN            NaN   8.53370       0.569482        45.9758        33.3627     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   4.20380        2.28300        5.00884                 NaN   8.48336       0.583829        46.0847        33.3524     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   2.42177        5.99625        3.10202                 NaN   8.50903       0.578109        46.0351        33.3577     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   7.36345        4.09717                 NaN            NaN   8.44185       0.591133        46.1563        33.3501     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   1.32297        9.75110       0.459294                 NaN   8.52910       0.573670        45.9996        33.3642     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   4.24955        2.44667        4.81319                 NaN   8.50218       0.579474        46.0480        33.3610     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   4.24099        2.64435        4.61528       0.280089E-005   8.50075       0.581916        46.0549        33.3618     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   4.37787        2.64851        4.48705                 NaN   8.51270       0.578254        46.0294        33.3662     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36189        2.74633        4.39942       0.297381E-005   8.51258       0.579164        46.0341        33.3665     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   7.30020        4.17652       0.534937E-005            NaN   8.47395       0.586535        46.0992        33.3636     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   7.31423        4.16687       0.659401E-004            NaN   8.48007       0.585193        46.0874        33.3661     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   4.56188        2.60248        4.37058       0.288084E-005   8.53674       0.572536        45.9787        33.3770     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   4.56187        2.63046        4.34656       0.367615E-005   8.54199       0.571518        45.9680        33.3796     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   4.58654        2.67756        4.27861                 NaN   8.54740       0.570412        45.9573        33.3822     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   4.59454        2.74949        4.19376                 NaN   8.54889       0.571026        45.9595        33.3828     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   4.57206        2.83506        4.12857                 NaN   8.55067       0.571208        45.9586        33.3839     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   4.60135        2.86599        4.07287                 NaN   8.55540       0.570137        45.9478        33.3865     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   4.64139        2.90890        3.99268                 NaN   8.55965       0.569357        45.9391        33.3889     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   4.78560        2.97693        3.78274                 NaN   8.56436       0.568635        45.9304        33.3913     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   2.75427        4.97926        3.86808                 NaN   8.60577       0.555722        45.8350        33.4019     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   2.81076        4.90891        3.88614                 NaN   8.61058       0.554600        45.8245        33.4045     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN   2.85235        4.83364        3.92449                 NaN   8.61575       0.553367        45.8133        33.4071     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN   2.90070        4.75725        3.95701                 NaN   8.62073       0.552187        45.8024        33.4098     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   2.95188        4.67947        3.98793                 NaN   8.62565       0.551023        45.7916        33.4124     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   3.01460        4.60299        4.00582                 NaN   8.63028       0.549945        45.7814        33.4150     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   3.07469        4.52373        4.02923                 NaN   8.63498       0.548843        45.7709        33.4176     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   3.14266        4.44571        4.04332                 NaN   8.63951       0.547796        45.7608        33.4202     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   3.20887        4.36514        4.06181                 NaN   8.64407       0.546736        45.7505        33.4228     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   3.27778        4.28422        4.07788                 NaN   8.64857       0.545694        45.7404        33.4254     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN   7.55119        4.09271                 NaN            NaN   8.65303       0.544663        45.7303        33.4281     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   7.54235        4.10554                 NaN            NaN   8.65744       0.543650        45.7203        33.4307     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN   7.53533        4.11653                 NaN            NaN   8.66181       0.542648        45.7104        33.4333     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   7.52957        4.12623                 NaN            NaN   8.66616       0.541656        45.7005        33.4359     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN   7.52647        4.13324                 NaN            NaN   8.67046       0.540679        45.6906        33.4385     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0004       0.759762                 NaN            NaN   8.75630       0.513572        45.5131        33.4569     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4751        1.28593                 NaN            NaN   8.75822       0.513406        45.5081        33.4593     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1984        1.56568                 NaN            NaN   8.76177       0.512669        45.4996        33.4619     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   8.19932        3.16146                 NaN            NaN   8.51731       0.585484        46.1685        33.3679     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   8.18959        3.17351                 NaN            NaN   8.52167       0.584579        46.1608        33.3699     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN   8.17980        3.18562                 NaN            NaN   8.52601       0.583674        46.1531        33.3718     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   8.16996        3.19779                 NaN            NaN   8.53035       0.582767        46.1454        33.3737     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN   8.16007        3.21001                 NaN            NaN   8.53467       0.581860        46.1377        33.3757     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN   8.15015        3.22227                 NaN            NaN   8.53897       0.580952        46.1301        33.3776     
