|6.6.6
Archiving\03_Data\Dfrac/QFM_m4.5/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1503.76        2500.00        98.8839                 NaN            NaN            NaN            NaN            NaN   1.11609                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8845                 NaN            NaN            NaN            NaN            NaN   1.11554                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8811                 NaN            NaN            NaN            NaN            NaN   1.11893                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8797                 NaN            NaN            NaN            NaN            NaN   1.12035                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8722                 NaN            NaN            NaN            NaN            NaN   1.12778                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8604                 NaN            NaN            NaN            NaN            NaN   1.13959                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8555                 NaN            NaN            NaN            NaN            NaN   1.14452                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8439                 NaN            NaN            NaN            NaN            NaN   1.15609                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8180                 NaN            NaN            NaN            NaN            NaN   1.18200                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.7818                 NaN            NaN            NaN            NaN            NaN   1.21818                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.7868                 NaN            NaN            NaN            NaN            NaN   1.21317                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7030                 NaN            NaN            NaN            NaN            NaN   1.29700                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4703                 NaN            NaN            NaN            NaN            NaN  0.653806       0.875848                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2538                 NaN            NaN            NaN            NaN            NaN   1.53111       0.215046                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2734                 NaN            NaN            NaN            NaN            NaN   1.52236       0.204244                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2925                 NaN            NaN            NaN            NaN            NaN  0.206950        1.50056                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3106                 NaN            NaN            NaN            NaN            NaN  0.194246        1.49520                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3277                 NaN            NaN            NaN            NaN            NaN  0.193007        1.47926                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3440                 NaN            NaN            NaN            NaN            NaN  0.187099        1.46887                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3614                 NaN            NaN            NaN            NaN            NaN   1.45042       0.188210                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3758                 NaN            NaN            NaN            NaN            NaN   1.43885       0.185402                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3908                 NaN            NaN            NaN            NaN            NaN  0.179147        1.43003                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4029                 NaN            NaN            NaN            NaN            NaN  0.173573        1.42357                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4160                 NaN            NaN            NaN            NaN            NaN  0.165415        1.41856                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4279                 NaN            NaN            NaN            NaN            NaN   1.41059       0.161495                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        97.9624                 NaN            NaN            NaN            NaN            NaN   1.39395       0.435102                 NaN  0.208517                 NaN            NaN            NaN
  1438.60        2500.00        95.5529                 NaN            NaN            NaN            NaN            NaN   1.28077        1.88601                 NaN   1.28034                 NaN            NaN            NaN
  1436.09        2500.00        95.3859                 NaN            NaN  0.711761                 NaN            NaN  0.425179        2.04903                 NaN   1.42812                 NaN            NaN            NaN
  1433.58        2500.00        95.4994                 NaN            NaN  0.750335                 NaN            NaN   2.11083       0.241324                 NaN   1.39813                 NaN            NaN            NaN
  1431.08        2500.00        95.6319                 NaN            NaN  0.756163                 NaN            NaN  0.799230E-001   2.17424                 NaN   1.35780                 NaN            NaN            NaN
  1428.57        2500.00        95.7483                 NaN            NaN  0.746655                 NaN            NaN   2.18385                 NaN            NaN   1.32118                 NaN            NaN            NaN
  1426.07        2500.00        95.8567                 NaN            NaN  0.730897                 NaN            NaN   2.12630                 NaN            NaN   1.28612                 NaN            NaN            NaN
  1423.56        2500.00        95.9618                 NaN            NaN  0.745777                 NaN            NaN   2.03749                 NaN            NaN   1.25490                 NaN            NaN            NaN
  1421.05        2500.00        96.0553                 NaN            NaN  0.714489                 NaN            NaN   2.00762                 NaN            NaN   1.22262                 NaN            NaN            NaN
  1418.55        2500.00        96.1681                 NaN            NaN  0.699028                 NaN            NaN   1.94665                 NaN            NaN   1.18625                 NaN            NaN            NaN
  1416.04        2500.00        96.2601                 NaN            NaN  0.710118                 NaN            NaN   1.87068                 NaN            NaN   1.15914                 NaN            NaN            NaN
  1413.53        2500.00        96.3406                 NaN            NaN  0.688938                 NaN            NaN   1.83928                 NaN            NaN   1.13114                 NaN            NaN            NaN
  1411.03        2500.00        96.4245                 NaN            NaN  0.709649                 NaN            NaN   1.75984                 NaN            NaN   1.10604                 NaN            NaN            NaN
  1408.52        2500.00        96.5266                 NaN            NaN  0.674186                 NaN            NaN   1.72676                 NaN            NaN   1.07243                 NaN            NaN            NaN
  1406.02        2500.00        96.5936                 NaN            NaN  0.668834                 NaN            NaN   1.68764                 NaN            NaN   1.04991                 NaN            NaN            NaN
  1403.51        2500.00        94.8801                 NaN            NaN   1.14705                 NaN            NaN   2.38273                 NaN            NaN   1.59008                 NaN            NaN            NaN
  1401.00        2500.00        98.5678                 NaN            NaN  0.291173                 NaN            NaN  0.708812                 NaN            NaN  0.432232                 NaN            NaN            NaN
  1398.50        2500.00        96.8109                 NaN            NaN  0.667209                 NaN            NaN   1.54221                 NaN            NaN  0.979672                 NaN            NaN            NaN
  1395.99        2500.00        96.8797                 NaN            NaN  0.656133                 NaN            NaN   1.50767                 NaN            NaN  0.956500                 NaN            NaN            NaN
  1393.48        2500.00        96.9428                 NaN            NaN  0.644777                 NaN            NaN   1.47739                 NaN            NaN  0.935051                 NaN            NaN            NaN
  1390.98        2500.00        97.0006                 NaN            NaN  0.648124                 NaN            NaN   1.43507                 NaN            NaN  0.916216                 NaN            NaN            NaN
  1388.47        2500.00        97.0669                 NaN            NaN  0.634559                 NaN            NaN   1.40622                 NaN            NaN  0.892331                 NaN            NaN            NaN
  1385.96        2500.00        97.1182                 NaN            NaN  0.632882                 NaN            NaN   1.37322                 NaN            NaN  0.875711                 NaN            NaN            NaN
  1383.46        2500.00        97.1779                 NaN            NaN  0.627804                 NaN            NaN   1.33826                 NaN            NaN  0.856021                 NaN            NaN            NaN
  1380.95        2500.00        97.2289                 NaN            NaN  0.616097                 NaN            NaN   1.31740                 NaN            NaN  0.837617                 NaN            NaN            NaN
  1378.45        2500.00        97.2803                 NaN            NaN  0.612772                 NaN            NaN   1.28671                 NaN            NaN  0.820236                 NaN            NaN            NaN
  1375.94        2500.00        97.3308                 NaN            NaN  0.598891                 NaN            NaN   1.26841                 NaN            NaN  0.801911                 NaN            NaN            NaN
  1373.43        2500.00        97.3784                 NaN            NaN  0.591539                 NaN            NaN   1.24469                 NaN            NaN  0.785345                 NaN            NaN            NaN
  1370.93        2500.00        97.4176                 NaN            NaN  0.605091                 NaN            NaN   1.20324                 NaN            NaN  0.774030                 NaN            NaN            NaN
  1368.42        2500.00        97.4729                 NaN            NaN  0.571959                 NaN            NaN   1.20460                 NaN            NaN  0.750524                 NaN            NaN            NaN
  1365.91        2500.00        97.5154                 NaN            NaN  0.561917                 NaN            NaN   1.18582                 NaN            NaN  0.736827                 NaN            NaN            NaN
  1363.41        2500.00        97.5582                 NaN            NaN  0.550675                 NaN            NaN   1.17000                 NaN            NaN  0.721144                 NaN            NaN            NaN
  1360.90        2500.00        97.5968                 NaN            NaN  0.542346                 NaN            NaN   1.15394                 NaN            NaN  0.706964                 NaN            NaN            NaN
  1358.40        2500.00        97.6380                 NaN            NaN  0.533422                 NaN            NaN   1.13621                 NaN            NaN  0.692398                 NaN            NaN            NaN
  1355.89        2500.00        97.6762                 NaN            NaN  0.523773                 NaN            NaN   1.12156                 NaN            NaN  0.678450                 NaN            NaN            NaN
  1353.38        2500.00        97.7127                 NaN            NaN  0.512391                 NaN            NaN   1.11008                 NaN            NaN  0.664863                 NaN            NaN            NaN
  1350.88        2500.00        97.7533                 NaN            NaN  0.500502                 NaN            NaN   1.09552                 NaN            NaN  0.650672                 NaN            NaN            NaN
  1348.37        2500.00        97.7875                 NaN            NaN  0.491606                 NaN            NaN   1.08300                 NaN            NaN  0.637884                 NaN            NaN            NaN
  1345.86        2500.00        97.8247                 NaN            NaN  0.479538                 NaN            NaN   1.07106                 NaN            NaN  0.624667                 NaN            NaN            NaN
  1343.36        2500.00        97.8572                 NaN            NaN  0.468381                 NaN            NaN   1.06201                 NaN            NaN  0.612418                 NaN            NaN            NaN
  1340.85        2500.00        97.8943                 NaN            NaN  0.453811                 NaN            NaN   1.05251                 NaN            NaN  0.599417                 NaN            NaN            NaN
  1338.35        2500.00        97.9262                 NaN            NaN  0.444602                 NaN            NaN   1.04155                 NaN            NaN  0.587660                 NaN            NaN            NaN
  1335.84        2500.00        97.9547                 NaN            NaN  0.433921                 NaN            NaN   1.03475                 NaN            NaN  0.576643                 NaN            NaN            NaN
  1333.33        2500.00        97.9880                 NaN            NaN  0.422006                 NaN            NaN   1.02498                 NaN            NaN  0.564974                 NaN            NaN            NaN
  1330.83        2500.00        98.0203                 NaN            NaN  0.409374                 NaN            NaN   1.01679                 NaN            NaN  0.553502                 NaN            NaN            NaN
  1328.32        2500.00        98.0483                 NaN            NaN  0.395498                 NaN            NaN   1.01357                 NaN            NaN  0.542647                 NaN            NaN            NaN
  1325.81        2500.00        98.0796                 NaN            NaN  0.383087                 NaN            NaN   1.00574                 NaN            NaN  0.531596                 NaN            NaN            NaN
  1323.31        2500.00        98.1061                 NaN            NaN  0.372207                 NaN            NaN  0.999627                 NaN            NaN  0.522051                 NaN            NaN            NaN
  1320.80        2500.00        98.1371                 NaN            NaN  0.357754                 NaN            NaN  0.994016                 NaN            NaN  0.511153                 NaN            NaN            NaN
  1318.30        2500.00        98.1630                 NaN            NaN  0.344938                 NaN            NaN  0.990169                 NaN            NaN  0.501845                 NaN            NaN            NaN
  1315.79        2500.00        98.1926                 NaN            NaN  0.332999                 NaN            NaN  0.982971                 NaN            NaN  0.491469                 NaN            NaN            NaN
  1313.28        2500.00        98.2172                 NaN            NaN  0.319386                 NaN            NaN  0.980687                 NaN            NaN  0.482724                 NaN            NaN            NaN
  1310.78        2500.00        98.2450                 NaN            NaN  0.305708                 NaN            NaN  0.976289                 NaN            NaN  0.472969                 NaN            NaN            NaN
  1308.27        2500.00        98.2697                 NaN            NaN  0.291759                 NaN            NaN  0.974157                 NaN            NaN  0.464367                 NaN            NaN            NaN
  1305.76        2500.00        98.2964                 NaN            NaN  0.279155                 NaN            NaN  0.968887                 NaN            NaN  0.455528                 NaN            NaN            NaN
  1303.26        2500.00        98.3184                 NaN            NaN  0.265758                 NaN            NaN  0.968493                 NaN            NaN  0.447321                 NaN            NaN            NaN
  1300.75        2500.00        98.3429                 NaN            NaN  0.248573                 NaN            NaN  0.969322                 NaN            NaN  0.439230                 NaN            NaN            NaN
  1298.25        2500.00        98.3657                 NaN            NaN  0.237067                 NaN            NaN  0.965788                 NaN            NaN  0.431410                 NaN            NaN            NaN
  1295.74        2500.00        96.9551                 NaN            NaN  0.287084                 NaN            NaN   1.34130                 NaN            NaN  0.597870       0.818670                 NaN            NaN
  1293.23        2500.00        85.8127                 NaN            NaN  0.593395                 NaN            NaN   4.53001                 NaN            NaN   1.94481        7.11912                 NaN            NaN
  1290.73        2500.00        85.0618                 NaN            NaN  0.343551                 NaN            NaN   5.00922                 NaN            NaN   2.04752        7.38173       0.156195                 NaN
  1288.22        2500.00        83.5325                 NaN            NaN  0.149573                 NaN            NaN   5.57999                 NaN            NaN   2.25035        8.06785       0.419762                 NaN
  1285.71        2500.00        85.2937                 NaN            NaN  0.408492E-005            NaN            NaN   5.22089                 NaN            NaN   2.01454        7.11200       0.358830                 NaN
  1283.21        2500.00        86.8405                 NaN            NaN            NaN            NaN            NaN   4.72524                 NaN            NaN   1.81647        6.30690       0.310924                 NaN
  1280.70        2500.00        88.1276                 NaN            NaN            NaN            NaN            NaN   4.29698                 NaN            NaN   1.64852        5.65199       0.274869                 NaN
  1278.20        2500.00        85.9288                 NaN            NaN            NaN            NaN            NaN   5.16610                 NaN            NaN   2.04136        6.54453       0.319236                 NaN
  1275.69        2500.00        89.2125                 NaN            NaN            NaN            NaN            NaN   3.86446                 NaN            NaN   1.48681        5.20872       0.227519                 NaN
  1273.18        2500.00        95.2585                 NaN            NaN            NaN            NaN            NaN   1.87037                 NaN            NaN  0.609702        2.16006       0.101364                 NaN
  1270.68        2500.00        91.9816                 NaN            NaN            NaN            NaN            NaN   2.93128                 NaN            NaN   1.11762        3.78622       0.183226                 NaN
  1268.17        2500.00        91.8564                 NaN            NaN            NaN            NaN            NaN   2.77922                 NaN            NaN   1.12916        4.02892       0.206315                 NaN
  1265.66        2500.00        93.4930                 NaN            NaN            NaN            NaN            NaN   1.73820       0.280163                 NaN  0.787549        3.46563       0.235492                 NaN
  1263.16        2500.00        92.9574                 NaN            NaN            NaN            NaN            NaN   3.04148                 NaN            NaN   1.13449        2.82870       0.378993E-001            NaN
  1260.65        2500.00        95.2759                 NaN            NaN            NaN            NaN            NaN   1.77349                 NaN            NaN  0.648331        2.19735       0.104897                 NaN
  1258.15        2500.00        94.2774                 NaN            NaN            NaN            NaN            NaN   1.01571       0.957736                 NaN  0.814396        2.81461       0.120200                 NaN
  1255.64        2500.00        95.1543                 NaN            NaN            NaN            NaN            NaN   1.57278                 NaN            NaN  0.618702        2.51100       0.143183                 NaN
  1253.13        2500.00        86.8471                 NaN            NaN            NaN            NaN            NaN  0.826790        3.45514                 NaN   1.93922        6.60708       0.324689                 NaN
  1250.63        2500.00        99.7253                 NaN            NaN            NaN            NaN            NaN  0.274699                 NaN            NaN            NaN            NaN            NaN            NaN
  1248.12        2500.00        99.5062                 NaN            NaN            NaN            NaN            NaN  0.380962                 NaN            NaN  0.112831                 NaN            NaN            NaN
  1245.61        2500.00        98.4399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.485692E-001   1.30172       0.697046E-001  0.140116     
  1243.11        2500.00        91.2479                 NaN            NaN            NaN            NaN            NaN   2.99686                 NaN            NaN   1.08636        3.12625       0.505357E-001   1.49207     
  1240.60        2500.00        78.9640                 NaN            NaN            NaN            NaN            NaN   4.10393                 NaN            NaN   2.02150        8.32260       0.234698        6.35331     
  1238.10        2500.00        80.1536                 NaN            NaN            NaN            NaN            NaN   3.78986                 NaN            NaN   1.92844        7.91011       0.200577        6.01743     
  1235.59        2500.00        78.7107                 NaN            NaN            NaN            NaN            NaN   1.93261        2.08690                 NaN   1.98427        8.58231       0.230388        6.47279     
  1233.08        2500.00        73.8050                 NaN            NaN            NaN            NaN            NaN   3.47385        1.12495                 NaN   2.37396        10.8593       0.279685        8.08330     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.71881        13.6642       0.460865E-005   8.39310        43.3926        1.09253        31.7387     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0468        2.34703                 NaN   8.40577        43.3709        1.08902        31.7405     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3537        2.04429                 NaN   8.41192        43.3617        1.08733        31.7411     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.5903        1.81264                 NaN   8.41836        43.3517        1.08515        31.7418     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.668819E-001   13.8426        1.49593        8.42312        43.3451        1.08402        31.7424     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.32124        7.94493        1.14856        8.52425        43.2615        1.06195        31.7375     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1849        1.22874                 NaN   8.43604        43.3259        1.08070        31.7437     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.36502        11.0394                 NaN   8.42821        43.3453        1.08169        31.7404     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.36203        7.89605        1.15991        8.52949        43.2534        1.06094        31.7382     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.4300                 NaN            NaN   8.45748        43.2924        1.07391        31.7462     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0111       0.419959                 NaN   8.46233        43.2878        1.07280        31.7461     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2000       0.234470                 NaN   8.46883        43.2798        1.07055        31.7463     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.3698       0.699255E-001            NaN   8.47509        43.2685        1.06916        31.7475     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.523117        4.04904        10.8565        8.47427        43.2826        1.07074        31.7437     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.13927        4.34481        9.94871        8.48689        43.2687        1.06777        31.7439     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.43072        4.43023        9.57573        8.49550        43.2579        1.06560        31.7443     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.4495                 NaN            NaN   8.49591        43.2413        1.06443        31.7489     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.29787        11.1594                 NaN   8.49130        43.2372        1.06365        31.7506     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.227031        15.2167                 NaN   8.50171        43.2410        1.06571        31.7478     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.97099        11.5311                 NaN   8.51010        43.1784        1.05058        31.7589     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.04116        11.4315                 NaN   8.50801        43.2048        1.05917        31.7554     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.635318        14.8216                 NaN   8.52446        43.2096        1.05936        31.7496     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.48656        11.9942                 NaN   8.52377        43.1870        1.05368        31.7548     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.850129        14.6164                 NaN   8.53735        43.1899        1.05517        31.7511     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.794778        14.6764                 NaN   8.54236        43.1812        1.05336        31.7519     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.877951        14.5980                 NaN   8.54845        43.1716        1.05131        31.7527     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.952768        14.5280                 NaN   8.55441        43.1620        1.04927        31.7535     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.05015        14.4355                 NaN   8.56045        43.1524        1.04720        31.7543     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.18021        14.3103                 NaN   8.56659        43.1427        1.04510        31.7551     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.29352        14.2018                 NaN   8.57252        43.1332        1.04304        31.7559     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.61575        13.8842                 NaN   8.57930        43.1234        1.04084        31.7566     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.66728        13.8375                 NaN   8.58466        43.1143        1.03887        31.7574     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.43543        14.0748                 NaN   8.58897        43.1054        1.03701        31.7584     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.86569        13.6486                 NaN   8.59551        43.0963        1.03492        31.7590     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.94726        13.5718                 NaN   8.60077        43.0874        1.03295        31.7598     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.03323        13.4907                 NaN   8.60596        43.0785        1.03099        31.7606     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.11633        13.4124                 NaN   8.61108        43.0697        1.02904        31.7614     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.19999        13.3336                 NaN   8.61613        43.0610        1.02709        31.7623     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.30223        13.2362                 NaN   8.62115        43.0522        1.02515        31.7631     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.37845        13.1648                 NaN   8.62605        43.0436        1.02321        31.7639     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.45348        13.0946                 NaN   8.63088        43.0350        1.02129        31.7648     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.52213        13.0309                 NaN   8.63567        43.0264        1.01936        31.7656     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.48909        13.0691                 NaN   8.64053        43.0174        1.01732        31.7665     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.34511        13.2193                 NaN   8.64575        43.0071        1.01504        31.7676     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.70890        12.8587                 NaN   8.64971        43.0009        1.01358        31.7682     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.76228        12.8104                 NaN   8.65435        42.9923        1.01163        31.7691     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.80567        12.7721                 NaN   8.65899        42.9836        1.00966        31.7700     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.24368        5.25657        2.01784        8.62485        43.0695        1.02676        31.7608     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.86440        12.7240                 NaN   8.66835        42.9659        1.00562        31.7718     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.93328        12.6601                 NaN   8.67280        42.9574        1.00370        31.7727     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.96595        12.6328                 NaN   8.67742        42.9486        1.00167        31.7736     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.99127        12.6129                 NaN   8.68208        42.9396       0.999607        31.7746     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.01323        12.5964                 NaN   8.68675        42.9305       0.997522        31.7756     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.02701        12.5883                 NaN   8.69149        42.9212       0.995394        31.7766     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.03610        12.5849                 NaN   8.69628        42.9119       0.993230        31.7776     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.04110        12.5858                 NaN   8.70112        42.9024       0.991031        31.7786     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.03362        12.5993                 NaN   8.70609        42.8925       0.988759        31.7797     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.01721        12.6219                 NaN   8.71118        42.8825       0.986422        31.7808     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.98698        12.6587                 NaN   8.71646        42.8720       0.983986        31.7819     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.95785        12.6943                 NaN   8.72176        42.8615       0.981532        31.7830     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.89837        12.7608                 NaN   8.72746        42.8502       0.978887        31.7843     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.81309        12.8537                 NaN   8.73355        42.8381       0.976056        31.7856     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.72830        12.9460                 NaN   8.73972        42.8259       0.973182        31.7869     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.63856        13.0436                 NaN   8.74607        42.8133       0.970218        31.7882     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.47391        13.2173                 NaN   8.75347        42.7988       0.966775        31.7898     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.873570        14.8730                 NaN   8.80371        42.7058       0.944916        31.7990     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.07075        13.6403                 NaN   8.76979        42.7669       0.959194        31.7931     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.77404        13.9487                 NaN   8.77955        42.7480       0.954685        31.7951     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.42173        14.3138                 NaN   8.79035        42.7272       0.949710        31.7972     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.971682        14.7785                 NaN   8.80284        42.7033       0.943990        31.7996     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.447792        15.3186                 NaN   8.81676        42.6769       0.937640        31.8023     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.7914                 NaN            NaN   8.83619        42.6381       0.927810        31.8065     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.8065                 NaN            NaN   8.84525        42.6161       0.922602        31.8096     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6902        1.12833                 NaN   8.85597        42.5968       0.917258        31.8114     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.12309        13.6769                 NaN   8.84671        42.6216       0.922897        31.8089     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4348        2.39186                 NaN   8.86295        42.5828       0.914343        31.8132     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8877        2.94310                 NaN   8.86642        42.5757       0.912876        31.8142     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4033        3.43185                 NaN   8.86996        42.5684       0.911358        31.8151     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.9806        3.85905                 NaN   8.87359        42.5608       0.909777        31.8161     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6127        4.23180                 NaN   8.87734        42.5529       0.908126        31.8172     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2921        4.55726                 NaN   8.88116        42.5448       0.906426        31.8182     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0139        4.84055                 NaN   8.88506        42.5365       0.904677        31.8193     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7730        5.08669                 NaN   8.88901        42.5280       0.902892        31.8204     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5613        5.30365                 NaN   8.89302        42.5193       0.901075        31.8216     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.3793        5.49108                 NaN   8.89706        42.5106       0.899240        31.8227     
