|6.6.6
Archiving\03_Data\frac/QFM_m3.75/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1563.91        2500.00        98.8426                 NaN            NaN            NaN            NaN  0.126386        1.03101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8585                 NaN            NaN            NaN            NaN  0.120219        1.02125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8707                 NaN            NaN            NaN            NaN  0.118546        1.01078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8832                 NaN            NaN            NaN            NaN  0.113281        1.00356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8989                 NaN            NaN            NaN            NaN  0.112418       0.988677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9099                 NaN            NaN            NaN            NaN  0.110196       0.979904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9249                 NaN            NaN            NaN            NaN  0.108888       0.966249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9367                 NaN            NaN            NaN            NaN  0.104990       0.958268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9477                 NaN            NaN            NaN            NaN  0.102992       0.949308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9596                 NaN            NaN            NaN            NaN  0.100272       0.940170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9722                 NaN            NaN            NaN            NaN  0.990070E-001  0.928802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9826                 NaN            NaN            NaN            NaN  0.962403E-001  0.921143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.8317                 NaN            NaN            NaN            NaN  0.147151E-001  0.341239       0.812330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.7247                 NaN            NaN            NaN            NaN            NaN            NaN   1.27531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.7267                 NaN            NaN            NaN            NaN            NaN            NaN   1.27333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.7348                 NaN            NaN            NaN            NaN  0.293117E-005            NaN   1.26516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.7309                 NaN            NaN            NaN            NaN            NaN            NaN   1.26909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.7285                 NaN            NaN            NaN            NaN            NaN            NaN   1.27150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.7223                 NaN            NaN            NaN            NaN            NaN            NaN   1.27772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.7177                 NaN            NaN            NaN            NaN            NaN            NaN   1.28231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.7090                 NaN            NaN            NaN            NaN            NaN            NaN   1.29096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.6964                 NaN            NaN            NaN            NaN            NaN            NaN   1.30359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.6781                 NaN            NaN            NaN            NaN  0.482317E-004            NaN   1.32185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.6621                 NaN            NaN            NaN            NaN            NaN            NaN   1.33792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.6264                 NaN            NaN            NaN            NaN            NaN            NaN   1.37365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.5697                 NaN            NaN            NaN            NaN            NaN            NaN   1.43031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.1321                 NaN            NaN            NaN            NaN            NaN            NaN  0.903060       0.964833                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        97.9189                 NaN            NaN            NaN            NaN            NaN            NaN   1.51083       0.570310                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        97.9457                 NaN            NaN            NaN            NaN            NaN            NaN   1.48710       0.567206                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        97.9767                 NaN            NaN            NaN            NaN            NaN            NaN   1.46217       0.561151                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0040                 NaN            NaN            NaN            NaN            NaN            NaN   1.44224       0.553740                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.0332                 NaN            NaN            NaN            NaN            NaN            NaN  0.546630        1.42012                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.0571                 NaN            NaN            NaN            NaN            NaN            NaN  0.543912        1.39901                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.0837                 NaN            NaN            NaN            NaN            NaN            NaN  0.538429        1.37782                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.0954                 NaN            NaN            NaN            NaN            NaN            NaN   1.35715       0.547419                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1408                 NaN            NaN            NaN            NaN            NaN            NaN   1.33283       0.526405                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1505                 NaN            NaN            NaN            NaN            NaN            NaN   1.32752       0.521990                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.1721                 NaN            NaN            NaN            NaN            NaN            NaN  0.518154        1.30975                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.1930                 NaN            NaN            NaN            NaN            NaN            NaN   1.29357       0.513414                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2121                 NaN            NaN            NaN            NaN  0.758439E-004            NaN  0.507392        1.28046                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2318                 NaN            NaN            NaN            NaN  0.201326E-001            NaN  0.476282        1.27175                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2515                 NaN            NaN            NaN            NaN            NaN            NaN   1.25022       0.498249                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2637                 NaN            NaN            NaN            NaN            NaN            NaN   1.24284       0.493437                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.2809                 NaN            NaN            NaN            NaN            NaN            NaN   1.23061       0.488460                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.2938                 NaN            NaN            NaN            NaN            NaN            NaN  0.483619        1.22254                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3151                 NaN            NaN            NaN            NaN  0.322672E-001            NaN   1.22900       0.423671                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3312                 NaN            NaN            NaN            NaN  0.452436E-001            NaN  0.398576        1.22500                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3445                 NaN            NaN            NaN            NaN  0.423888E-001            NaN   1.21591       0.397240                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        95.6058                 NaN            NaN            NaN            NaN  0.614064                 NaN   1.72001       0.793914                 NaN            NaN   1.26618                 NaN            NaN            NaN
  1441.10        2500.00        95.3279                 NaN            NaN            NaN            NaN  0.698788                 NaN   1.76822       0.789037                 NaN            NaN   1.41608                 NaN            NaN            NaN
  1438.60        2500.00        95.4871                 NaN            NaN            NaN            NaN  0.695902                 NaN   1.73566       0.713699                 NaN            NaN   1.36769                 NaN            NaN            NaN
  1436.09        2500.00        95.6099                 NaN            NaN            NaN            NaN  0.695872                 NaN   1.71330       0.649376                 NaN            NaN   1.33153                 NaN            NaN            NaN
  1433.58        2500.00        95.7306                 NaN            NaN            NaN            NaN  0.695111                 NaN  0.585946        1.69317                 NaN            NaN   1.29516                 NaN            NaN            NaN
  1431.08        2500.00        95.8367                 NaN            NaN            NaN            NaN  0.698132                 NaN   1.68353       0.516950                 NaN            NaN   1.26467                 NaN            NaN            NaN
  1428.57        2500.00        95.9609                 NaN            NaN            NaN            NaN  0.692422                 NaN   1.65880       0.462779                 NaN            NaN   1.22510                 NaN            NaN            NaN
  1426.07        2500.00        96.0517                 NaN            NaN            NaN            NaN  0.696184                 NaN  0.403082        1.65082                 NaN            NaN   1.19820                 NaN            NaN            NaN
  1423.56        2500.00        96.1575                 NaN            NaN            NaN            NaN  0.694748                 NaN   1.63875       0.342483                 NaN            NaN   1.16653                 NaN            NaN            NaN
  1421.05        2500.00        96.2476                 NaN            NaN            NaN            NaN  0.695120                 NaN   1.63462       0.283678                 NaN            NaN   1.13901                 NaN            NaN            NaN
  1418.55        2500.00        96.3376                 NaN            NaN            NaN            NaN  0.695015                 NaN  0.228219        1.62745                 NaN            NaN   1.11171                 NaN            NaN            NaN
  1416.04        2500.00        96.4238                 NaN            NaN            NaN            NaN  0.694647                 NaN  0.173831        1.62228                 NaN            NaN   1.08546                 NaN            NaN            NaN
  1413.53        2500.00        96.5030                 NaN            NaN            NaN            NaN  0.694467                 NaN   1.62345       0.118184                 NaN            NaN   1.06085                 NaN            NaN            NaN
  1411.03        2500.00        96.5794                 NaN            NaN            NaN            NaN  0.693491                 NaN   1.62443       0.652678E-001            NaN            NaN   1.03738                 NaN            NaN            NaN
  1408.52        2500.00        96.6557                 NaN            NaN            NaN            NaN  0.692680                 NaN  0.125395E-001   1.62571                 NaN            NaN   1.01334                 NaN            NaN            NaN
  1406.02        2500.00        96.7091                 NaN            NaN            NaN            NaN  0.656989                 NaN  0.899569E-001   1.55304                 NaN            NaN  0.990912                 NaN            NaN            NaN
  1403.51        2500.00        96.7730                 NaN            NaN            NaN            NaN  0.616698                 NaN   1.47169       0.171863                 NaN            NaN  0.966782                 NaN            NaN            NaN
  1401.00        2500.00        96.8571                 NaN            NaN            NaN            NaN  0.669317                 NaN   1.52616                 NaN            NaN            NaN  0.947412                 NaN            NaN            NaN
  1398.50        2500.00        96.9123                 NaN            NaN            NaN            NaN  0.652412                 NaN   1.50769                 NaN            NaN            NaN  0.927560                 NaN            NaN            NaN
  1395.99        2500.00        96.9726                 NaN            NaN            NaN            NaN  0.642584                 NaN   1.47734                 NaN            NaN            NaN  0.907438                 NaN            NaN            NaN
  1393.48        2500.00        97.0273                 NaN            NaN            NaN            NaN  0.633565                 NaN   1.45049                 NaN            NaN            NaN  0.888676                 NaN            NaN            NaN
  1390.98        2500.00        97.0838                 NaN            NaN            NaN            NaN  0.625454                 NaN   1.42100                 NaN            NaN            NaN  0.869715                 NaN            NaN            NaN
  1388.47        2500.00        97.1336                 NaN            NaN            NaN            NaN  0.619868                 NaN   1.39383                 NaN            NaN            NaN  0.852716                 NaN            NaN            NaN
  1385.96        2500.00        97.1833                 NaN            NaN            NaN            NaN  0.613163                 NaN   1.36776                 NaN            NaN            NaN  0.835740                 NaN            NaN            NaN
  1383.46        2500.00        97.2379                 NaN            NaN            NaN            NaN  0.602876                 NaN   1.34190                 NaN            NaN            NaN  0.817347                 NaN            NaN            NaN
  1380.95        2500.00        97.2822                 NaN            NaN            NaN            NaN  0.596209                 NaN   1.31955                 NaN            NaN            NaN  0.802050                 NaN            NaN            NaN
  1378.45        2500.00        97.2872                 NaN            NaN            NaN            NaN  0.626202                 NaN   1.28275                 NaN            NaN            NaN  0.803872                 NaN            NaN            NaN
  1375.94        2500.00        97.4100                 NaN            NaN            NaN            NaN  0.565754                 NaN   1.26705                 NaN            NaN            NaN  0.757162                 NaN            NaN            NaN
  1373.43        2500.00        97.4172                 NaN            NaN            NaN            NaN  0.567591                 NaN   1.26084                 NaN            NaN            NaN  0.754375                 NaN            NaN            NaN
  1370.93        2500.00        97.4545                 NaN            NaN            NaN            NaN  0.559280                 NaN   1.24551                 NaN            NaN            NaN  0.740707                 NaN            NaN            NaN
  1368.42        2500.00        97.4911                 NaN            NaN            NaN            NaN  0.552655                 NaN   1.22868                 NaN            NaN            NaN  0.727578                 NaN            NaN            NaN
  1365.91        2500.00        97.5338                 NaN            NaN            NaN            NaN  0.541622                 NaN   1.21193                 NaN            NaN            NaN  0.712687                 NaN            NaN            NaN
  1363.41        2500.00        97.5596                 NaN            NaN            NaN            NaN  0.533949                 NaN   1.20370                 NaN            NaN            NaN  0.702723                 NaN            NaN            NaN
  1360.90        2500.00        97.6081                 NaN            NaN            NaN            NaN  0.523474                 NaN   1.18379                 NaN            NaN            NaN  0.684623                 NaN            NaN            NaN
  1358.40        2500.00        97.6381                 NaN            NaN            NaN            NaN  0.518404                 NaN   1.16865                 NaN            NaN            NaN  0.674871                 NaN            NaN            NaN
  1355.89        2500.00        97.6703                 NaN            NaN            NaN            NaN  0.504812                 NaN   1.16253                 NaN            NaN            NaN  0.662384                 NaN            NaN            NaN
  1353.38        2500.00        97.7016                 NaN            NaN            NaN            NaN  0.499577                 NaN   1.14672                 NaN            NaN            NaN  0.652130                 NaN            NaN            NaN
  1350.88        2500.00        97.3794                 NaN            NaN            NaN            NaN  0.470690                 NaN   1.29203                 NaN            NaN            NaN  0.712978       0.144911                 NaN            NaN
  1348.37        2500.00        97.3975                 NaN            NaN            NaN            NaN  0.462877                 NaN   1.28011                 NaN            NaN            NaN  0.705608       0.153894                 NaN            NaN
  1345.86        2500.00        97.4529                 NaN            NaN            NaN            NaN  0.458867                 NaN   1.24909                 NaN            NaN            NaN  0.690168       0.148966                 NaN            NaN
  1343.36        2500.00        97.5063                 NaN            NaN            NaN            NaN  0.451197                 NaN   1.22350                 NaN            NaN            NaN  0.674994       0.144016                 NaN            NaN
  1340.85        2500.00        97.5581                 NaN            NaN            NaN            NaN  0.443686                 NaN   1.19871                 NaN            NaN            NaN  0.660238       0.139242                 NaN            NaN
  1338.35        2500.00        97.6076                 NaN            NaN            NaN            NaN  0.433815                 NaN   1.17825                 NaN            NaN            NaN  0.645796       0.134512                 NaN            NaN
  1335.84        2500.00        97.6563                 NaN            NaN            NaN            NaN  0.425709                 NaN   1.15626                 NaN            NaN            NaN  0.631715       0.130008                 NaN            NaN
  1333.33        2500.00        97.7071                 NaN            NaN            NaN            NaN  0.413086                 NaN   1.13685                 NaN            NaN            NaN  0.617438       0.125509                 NaN            NaN
  1330.83        2500.00        97.7518                 NaN            NaN            NaN            NaN  0.408057                 NaN   1.11485                 NaN            NaN            NaN  0.604062       0.121283                 NaN            NaN
  1328.32        2500.00        97.7931                 NaN            NaN            NaN            NaN  0.400249                 NaN   1.09722                 NaN            NaN            NaN  0.592157       0.117292                 NaN            NaN
  1325.81        2500.00        97.8328                 NaN            NaN            NaN            NaN  0.386656                 NaN   1.08671                 NaN            NaN            NaN  0.580431       0.113422                 NaN            NaN
  1323.31        2500.00        97.8870                 NaN            NaN            NaN            NaN  0.378963                 NaN   1.06037                 NaN            NaN            NaN  0.564670       0.108997                 NaN            NaN
  1320.80        2500.00        97.9261                 NaN            NaN            NaN            NaN  0.369798                 NaN   1.04545                 NaN            NaN            NaN  0.553416       0.105278                 NaN            NaN
  1318.30        2500.00        97.9642                 NaN            NaN            NaN            NaN  0.356980                 NaN   1.03513                 NaN            NaN            NaN  0.542069       0.101570                 NaN            NaN
  1315.79        2500.00        98.0063                 NaN            NaN            NaN            NaN  0.346732                 NaN   1.01909                 NaN            NaN            NaN  0.530020       0.978951E-001            NaN            NaN
  1313.28        2500.00        98.0449                 NaN            NaN            NaN            NaN  0.336944                 NaN   1.00498                 NaN            NaN            NaN  0.518801       0.943918E-001            NaN            NaN
  1310.78        2500.00        98.0839                 NaN            NaN            NaN            NaN  0.325873                 NaN  0.991766                 NaN            NaN            NaN  0.507581       0.908430E-001            NaN            NaN
  1308.27        2500.00        98.1213                 NaN            NaN            NaN            NaN  0.314328                 NaN  0.980357                 NaN            NaN            NaN  0.496659       0.874062E-001            NaN            NaN
  1305.76        2500.00        98.1605                 NaN            NaN            NaN            NaN  0.303931                 NaN  0.965679                 NaN            NaN            NaN  0.485674       0.841740E-001            NaN            NaN
  1303.26        2500.00        98.1939                 NaN            NaN            NaN            NaN  0.295203                 NaN  0.954113                 NaN            NaN            NaN  0.475805       0.809677E-001            NaN            NaN
  1300.75        2500.00        98.2291                 NaN            NaN            NaN            NaN  0.283825                 NaN  0.943845                 NaN            NaN            NaN  0.465585       0.776912E-001            NaN            NaN
  1298.25        2500.00        72.4487                 NaN            NaN            NaN            NaN   1.92800                 NaN   6.99556                 NaN            NaN            NaN   3.76377       0.870844        13.9931                 NaN
  1295.74        2500.00        66.8499                 NaN            NaN            NaN            NaN   2.16094                 NaN   8.58801                 NaN            NaN            NaN   4.45420       0.999146        16.9478                 NaN
  1293.23        2500.00        73.5556                 NaN            NaN            NaN            NaN   1.62244                 NaN   7.15436                 NaN            NaN            NaN   3.57370       0.772122        13.3218                 NaN
  1290.73        2500.00        78.3118                 NaN            NaN            NaN            NaN   1.21217                 NaN   6.13597                 NaN            NaN            NaN   2.94696       0.615080        10.7781                 NaN
  1288.22        2500.00        81.5099                 NaN            NaN            NaN            NaN   1.17855                 NaN   5.06331                 NaN            NaN            NaN   2.52922       0.537126        9.18190                 NaN
  1285.71        2500.00        84.7970                 NaN            NaN            NaN            NaN  0.560862                 NaN   4.82600                 NaN            NaN            NaN   2.07669       0.400750        7.33869                 NaN
  1283.21        2500.00        78.7691                 NaN            NaN            NaN            NaN  0.570047                 NaN   6.99203                 NaN            NaN            NaN   2.94773       0.557891        10.1632                 NaN
  1280.70        2500.00        85.5826                 NaN            NaN            NaN            NaN  0.297731                 NaN   4.02036                 NaN            NaN            NaN   1.97645       0.415997        7.70690                 NaN
  1278.20        2500.00        98.5280                 NaN            NaN            NaN            NaN            NaN            NaN  0.795136                 NaN            NaN            NaN  0.389782                 NaN  0.287073                 NaN
  1275.69        2500.00        90.9032                 NaN            NaN            NaN            NaN            NaN            NaN   2.44761       0.941735                 NaN            NaN   1.10931       0.266598        4.33150                 NaN
  1273.18        2500.00        96.1274                 NaN            NaN            NaN            NaN            NaN            NaN  0.971653                 NaN            NaN            NaN  0.600865       0.164875        2.13523                 NaN
  1270.68        2500.00        89.6927                 NaN            NaN            NaN            NaN            NaN            NaN   4.71445                 NaN            NaN            NaN   1.29013       0.148400        4.15432                 NaN
  1268.17        2500.00        90.8653                 NaN            NaN            NaN            NaN            NaN            NaN   3.73776                 NaN            NaN            NaN   1.31603       0.154578        3.92635                 NaN
  1265.66        2500.00        90.2829                 NaN            NaN            NaN            NaN            NaN            NaN  0.421937        3.00223                 NaN            NaN   1.34724       0.281040        4.66461                 NaN
  1263.16        2500.00        48.8691        2.46959                 NaN            NaN            NaN   1.03376                 NaN   12.5012                 NaN            NaN            NaN   6.25984       0.867324        21.7605        6.23867     
  1260.65        2500.00        62.2978        6.04072                 NaN            NaN            NaN            NaN            NaN   1.55057        7.88444                 NaN            NaN   3.09488       0.236432        11.1606        7.73452     
  1258.15        2500.00        80.4040        19.1037                 NaN            NaN            NaN            NaN            NaN  0.489224E-001  0.669547E-001            NaN            NaN            NaN  0.100731E-001  0.366313                 NaN
  1255.64        2500.00        81.8086        17.9382                 NaN            NaN            NaN  0.449742E-001            NaN  0.123846                 NaN            NaN            NaN  0.214321E-002            NaN  0.822596E-001            NaN
  1253.13        2500.00        85.6519       0.407190E-005            NaN            NaN            NaN            NaN            NaN   1.13591        2.35191                 NaN            NaN   1.57745       0.153681        5.76073        3.36844     
  1250.63        2500.00        92.8618       0.467140E-005            NaN            NaN            NaN            NaN            NaN   1.06049       0.486988                 NaN            NaN  0.672517       0.857740E-001   3.19395        1.63851     
  1248.12        2500.00        99.7915                 NaN            NaN            NaN            NaN            NaN            NaN  0.104698       0.434221E-001            NaN            NaN            NaN            NaN  0.603467E-001            NaN
  1245.61        2500.00        99.7967                 NaN            NaN            NaN            NaN            NaN            NaN  0.984257E-001  0.666934E-001            NaN            NaN            NaN            NaN  0.381321E-001            NaN
  1243.11        2500.00        99.7918                 NaN            NaN            NaN            NaN            NaN            NaN  0.166093       0.133025E-002            NaN            NaN            NaN  0.217790E-002  0.385918E-001            NaN
  1240.60        2500.00        99.7846                 NaN            NaN            NaN            NaN            NaN            NaN  0.106877       0.728674E-001            NaN            NaN            NaN  0.474358E-002  0.309018E-001            NaN
  1238.10        2500.00        96.7821                 NaN            NaN            NaN            NaN            NaN            NaN  0.699686       0.267536                 NaN            NaN  0.375038       0.543100E-001   1.82129                 NaN
  1235.59        2500.00        97.3154                 NaN            NaN            NaN            NaN            NaN            NaN  0.943223                 NaN            NaN            NaN  0.376208       0.533752E-001   1.31177                 NaN
  1233.08        2500.00        97.0944                 NaN            NaN            NaN            NaN            NaN            NaN  0.413588       0.320253                 NaN            NaN  0.296271       0.365011E-001   1.25142       0.587595     
  1230.58        2500.00        75.7448                 NaN            NaN            NaN            NaN            NaN            NaN  0.961877        2.78518                 NaN            NaN   1.95278       0.254230        11.3063        6.99489     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1782                 NaN            NaN            NaN   8.34190        1.06645        43.5912        31.8223     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.06974        11.0772        1.03274                 NaN   8.35843        1.06743        43.5732        31.8212     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.08766        6.11108                 NaN            NaN   8.33079        1.06664        43.5776        31.8263     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.42750        6.76576                 NaN            NaN   8.33775        1.06765        43.5752        31.8262     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.84338        6.34736                 NaN            NaN   8.34254        1.06736        43.5734        31.8260     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.64220        6.56166                 NaN            NaN   8.34873        1.06404        43.5548        31.8286     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.67082        6.53444                 NaN            NaN   8.35546        1.06173        43.5494        31.8281     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.88431        6.32943                 NaN            NaN   8.36287        1.05849        43.5364        31.8285     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.40746        5.81256                 NaN            NaN   8.36867        1.05626        43.5263        31.8287     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1999       0.327435E-005            NaN            NaN   8.38860        1.05502        43.5315        31.8249     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.02876        11.1270        1.04769                 NaN   8.40049        1.05816        43.5120        31.8259     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2218                 NaN            NaN            NaN   8.39142        1.05135        43.5074        31.8280     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.01896        6.20261                 NaN            NaN   8.39396        1.04991        43.5074        31.8271     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.91902        12.3001                 NaN            NaN   8.42555        1.04929        43.4807        31.8254     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.92835        12.2931                 NaN            NaN   8.42891        1.04781        43.4762        31.8257     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2467                 NaN            NaN            NaN   8.42001        1.04192        43.4573        31.8341     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.8083       0.423378                 NaN            NaN   8.44255        1.04335        43.4527        31.8298     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2521       0.117973E-005            NaN            NaN   8.43296        1.03953        43.4408        31.8347     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.21539        6.04445                 NaN            NaN   8.42666        1.04002        43.4379        31.8356     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.94611        6.31633                 NaN            NaN   8.43176        1.03818        43.4319        31.8358     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.71074        6.55485                 NaN            NaN   8.43882        1.03587        43.4237        31.8361     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2714                 NaN            NaN            NaN   8.44611        1.03411        43.4100        31.8383     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.18217        14.0694                 NaN            NaN   8.48984        1.03224        43.3958        31.8305     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.3433       0.927208                 NaN            NaN   8.48108        1.02746        43.3835        31.8374     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.06905        14.1888                 NaN            NaN   8.49804        1.02952        43.3828        31.8317     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.88233        7.39727                 NaN            NaN   8.48736        1.02576        43.3701        31.8372     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.64347        6.63657                 NaN            NaN   8.47889        1.02735        43.3758        31.8379     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.13196        7.15519                 NaN            NaN   8.48175        1.02511        43.3648        31.8412     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.2231        3.07198                 NaN            NaN   8.51988        1.01621        43.3308        31.8380     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.1828        3.11672                 NaN            NaN   8.52465        1.01438        43.3226        31.8388     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.1855        1.11561                 NaN            NaN   8.51627        1.01330        43.3272        31.8422     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.44586        6.87117                 NaN            NaN   8.50784        1.01452        43.3144        31.8462     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.3386       0.947785                 NaN            NaN   8.53576        1.01632        43.3252        31.8364     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.08671        7.23402                 NaN            NaN   8.52488        1.01006        43.2999        31.8444     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.22621        7.09955                 NaN            NaN   8.53114        1.00791        43.2899        31.8453     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.04714        7.28207                 NaN            NaN   8.53610        1.00655        43.2822        31.8459     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1805        2.15482                 NaN            NaN   8.56750       0.999126        43.2507        31.8474     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.39618        6.93661                 NaN            NaN   8.55044        1.00420        43.2668        31.8457     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7705        3.56033                 NaN            NaN   8.56905        1.00250        43.2517        31.8459     
