|6.6.6
Archiving\03_Data\frac/QFM_m4.75/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1536.34        2500.00        98.7463                 NaN            NaN            NaN            NaN  0.422616E-002  0.489665E-001   1.20056                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.7189                 NaN            NaN            NaN            NaN            NaN  0.675179E-003   1.28047                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.7241                 NaN            NaN            NaN            NaN  0.143622E-005            NaN   1.27593                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.7253                 NaN            NaN            NaN            NaN            NaN            NaN   1.27469                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.7259                 NaN            NaN            NaN            NaN            NaN            NaN   1.27414                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.7214                 NaN            NaN            NaN            NaN            NaN            NaN   1.27863                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.7212                 NaN            NaN            NaN            NaN            NaN            NaN   1.27882                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.7160                 NaN            NaN            NaN            NaN            NaN            NaN   1.28403                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.7106                 NaN            NaN            NaN            NaN            NaN            NaN   1.28940                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.7012                 NaN            NaN            NaN            NaN            NaN            NaN   1.29883                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.6876                 NaN            NaN            NaN            NaN            NaN            NaN   1.31242                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.6675                 NaN            NaN            NaN            NaN            NaN            NaN   1.33247                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.6293                 NaN            NaN            NaN            NaN            NaN            NaN   1.37066                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.5984                 NaN            NaN            NaN            NaN            NaN            NaN   1.40156                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.3946                 NaN            NaN            NaN            NaN            NaN            NaN   1.26372       0.341656                 NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        97.8948                 NaN            NaN            NaN            NaN            NaN            NaN  0.579873        1.52536                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        97.9258                 NaN            NaN            NaN            NaN            NaN            NaN  0.572932        1.50127                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        97.9058                 NaN            NaN  0.206676E-001            NaN            NaN            NaN   1.53336       0.540161                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        97.7373                 NaN            NaN  0.981364E-001            NaN            NaN            NaN   1.72132       0.443263                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        97.7932                 NaN            NaN  0.932909E-001            NaN            NaN            NaN  0.448198        1.66535                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        97.8397                 NaN            NaN  0.908700E-001            NaN            NaN            NaN   1.62669       0.442752                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        97.8662                 NaN            NaN  0.886094E-001            NaN            NaN            NaN   1.59878       0.446439                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        97.9023                 NaN            NaN  0.859716E-001            NaN            NaN            NaN   1.56564       0.446093                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        97.9368                 NaN            NaN  0.831366E-001            NaN            NaN            NaN   1.53443       0.445585                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        97.9696                 NaN            NaN  0.806075E-001            NaN            NaN            NaN  0.443866        1.50596                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.0012                 NaN            NaN  0.779986E-001            NaN            NaN            NaN   1.47786       0.442917                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.0316                 NaN            NaN  0.756171E-001            NaN            NaN            NaN   1.45063       0.442149                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.0607                 NaN            NaN  0.731233E-001            NaN            NaN            NaN  0.438337        1.42780                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.0894                 NaN            NaN  0.709409E-001            NaN            NaN            NaN  0.436996        1.40264                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.1171                 NaN            NaN  0.687977E-001            NaN            NaN            NaN   1.37943       0.434710                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.1350                 NaN            NaN  0.667974E-001            NaN            NaN            NaN   1.36288       0.435338                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.1737                 NaN            NaN  0.640199E-001            NaN            NaN            NaN  0.426130        1.33618                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.1917                 NaN            NaN  0.623708E-001            NaN            NaN            NaN   1.32048       0.425460                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.2142                 NaN            NaN  0.601606E-001            NaN            NaN            NaN  0.420860        1.30476                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        93.4076                 NaN            NaN  0.381457                 NaN            NaN            NaN   1.96341        2.40991                 NaN   1.83761                 NaN            NaN            NaN
  1448.62        2500.00        92.7225                 NaN            NaN  0.426815                 NaN            NaN            NaN   2.18856        2.51162                 NaN   2.15051                 NaN            NaN            NaN
  1446.12        2500.00        93.2470                 NaN            NaN  0.392203                 NaN            NaN            NaN   2.34596        2.01761                 NaN   1.99726                 NaN            NaN            NaN
  1443.61        2500.00        93.7052                 NaN            NaN  0.361680                 NaN            NaN            NaN   2.19739        1.87339                 NaN   1.86236                 NaN            NaN            NaN
  1441.10        2500.00        94.1142                 NaN            NaN  0.334768                 NaN            NaN            NaN   1.74639        2.06214                 NaN   1.74255                 NaN            NaN            NaN
  1438.60        2500.00        94.4569                 NaN            NaN  0.312479                 NaN            NaN            NaN   1.63271        1.95527                 NaN   1.64266                 NaN            NaN            NaN
  1436.09        2500.00        94.7171                 NaN            NaN  0.298132                 NaN            NaN            NaN   1.55838        1.85636                 NaN   1.57004                 NaN            NaN            NaN
  1433.58        2500.00        95.1566                 NaN            NaN  0.264787                 NaN            NaN            NaN   1.72012        1.42626                 NaN   1.43221                 NaN            NaN            NaN
  1431.08        2500.00        95.3236                 NaN            NaN  0.253016                 NaN            NaN            NaN   1.66405        1.37421                 NaN   1.38514                 NaN            NaN            NaN
  1428.57        2500.00        95.5589                 NaN            NaN  0.237478                 NaN            NaN            NaN   1.58516        1.30279                 NaN   1.31565                 NaN            NaN            NaN
  1426.07        2500.00        95.7708                 NaN            NaN  0.222966                 NaN            NaN            NaN   1.51386        1.23934                 NaN   1.25304                 NaN            NaN            NaN
  1423.56        2500.00        95.9648                 NaN            NaN  0.209732                 NaN            NaN            NaN   1.18235        1.44766                 NaN   1.19545                 NaN            NaN            NaN
  1421.05        2500.00        96.1429                 NaN            NaN  0.197688                 NaN            NaN            NaN   1.13018        1.38674                 NaN   1.14246                 NaN            NaN            NaN
  1418.55        2500.00        96.3093                 NaN            NaN  0.186454                 NaN            NaN            NaN   1.32877        1.08274                 NaN   1.09269                 NaN            NaN            NaN
  1416.04        2500.00        96.4583                 NaN            NaN  0.175872                 NaN            NaN            NaN   1.27832        1.03952                 NaN   1.04799                 NaN            NaN            NaN
  1413.53        2500.00        96.5990                 NaN            NaN  0.166344                 NaN            NaN            NaN  0.999668        1.22921                 NaN   1.00578                 NaN            NaN            NaN
  1411.03        2500.00        96.7297                 NaN            NaN  0.157003                 NaN            NaN            NaN   1.18333       0.963288                 NaN  0.966666                 NaN            NaN            NaN
  1408.52        2500.00        96.8505                 NaN            NaN  0.148356                 NaN            NaN            NaN  0.930636        1.14024                 NaN  0.930242                 NaN            NaN            NaN
  1406.02        2500.00        96.9632                 NaN            NaN  0.140316                 NaN            NaN            NaN   1.10112       0.899139                 NaN  0.896272                 NaN            NaN            NaN
  1403.51        2500.00        97.0677                 NaN            NaN  0.132805                 NaN            NaN            NaN   1.06395       0.870980                 NaN  0.864592                 NaN            NaN            NaN
  1401.00        2500.00        97.1686                 NaN            NaN  0.125367                 NaN            NaN            NaN   1.02684       0.845172                 NaN  0.834009                 NaN            NaN            NaN
  1398.50        2500.00        97.2608                 NaN            NaN  0.118606                 NaN            NaN            NaN  0.993401       0.821117                 NaN  0.806122                 NaN            NaN            NaN
  1395.99        2500.00        97.3475                 NaN            NaN  0.112023                 NaN            NaN            NaN  0.961354       0.799668                 NaN  0.779430                 NaN            NaN            NaN
  1393.48        2500.00        97.4298                 NaN            NaN  0.105760                 NaN            NaN            NaN  0.930405       0.779646                 NaN  0.754378                 NaN            NaN            NaN
  1390.98        2500.00        97.5074                 NaN            NaN  0.998977E-001            NaN            NaN            NaN  0.760403       0.901627                 NaN  0.730673                 NaN            NaN            NaN
  1388.47        2500.00        97.5805                 NaN            NaN  0.941940E-001            NaN            NaN            NaN  0.873630       0.743432                 NaN  0.708224                 NaN            NaN            NaN
  1385.96        2500.00        97.6486                 NaN            NaN  0.887155E-001            NaN            NaN            NaN  0.727288       0.848166                 NaN  0.687236                 NaN            NaN            NaN
  1383.46        2500.00        97.7145                 NaN            NaN  0.831845E-001            NaN            NaN            NaN  0.714185       0.821254                 NaN  0.666873                 NaN            NaN            NaN
  1380.95        2500.00        97.7765                 NaN            NaN  0.782171E-001            NaN            NaN            NaN  0.796946       0.700773                 NaN  0.647607                 NaN            NaN            NaN
  1378.45        2500.00        97.8353                 NaN            NaN  0.733466E-001            NaN            NaN            NaN  0.689025       0.772932                 NaN  0.629438                 NaN            NaN            NaN
  1375.94        2500.00        97.8901                 NaN            NaN  0.685548E-001            NaN            NaN            NaN  0.678500       0.750582                 NaN  0.612246                 NaN            NaN            NaN
  1373.43        2500.00        97.9420                 NaN            NaN  0.640271E-001            NaN            NaN            NaN  0.729765       0.668192                 NaN  0.595993                 NaN            NaN            NaN
  1370.93        2500.00        97.9923                 NaN            NaN  0.592564E-001            NaN            NaN            NaN  0.707419       0.660938                 NaN  0.580128                 NaN            NaN            NaN
  1368.42        2500.00        98.0401                 NaN            NaN  0.550379E-001            NaN            NaN            NaN  0.685605       0.654093                 NaN  0.565153                 NaN            NaN            NaN
  1365.91        2500.00        98.0846                 NaN            NaN  0.507353E-001            NaN            NaN            NaN  0.666126       0.647424                 NaN  0.551076                 NaN            NaN            NaN
  1363.41        2500.00        98.1275                 NaN            NaN  0.466459E-001            NaN            NaN            NaN  0.646546       0.641806                 NaN  0.537487                 NaN            NaN            NaN
  1360.90        2500.00        98.1677                 NaN            NaN  0.425268E-001            NaN            NaN            NaN  0.638513       0.626641                 NaN  0.524658                 NaN            NaN            NaN
  1358.40        2500.00        98.2065                 NaN            NaN  0.384590E-001            NaN            NaN            NaN  0.636524       0.605895                 NaN  0.512574                 NaN            NaN            NaN
  1355.89        2500.00        98.2437                 NaN            NaN  0.342476E-001            NaN            NaN            NaN  0.585928       0.635960                 NaN  0.500138                 NaN            NaN            NaN
  1353.38        2500.00        98.2770                 NaN            NaN  0.303227E-001            NaN            NaN            NaN  0.567281       0.635979                 NaN  0.489432                 NaN            NaN            NaN
  1350.88        2500.00        98.3108                 NaN            NaN  0.267333E-001            NaN            NaN            NaN  0.636513       0.547343                 NaN  0.478644                 NaN            NaN            NaN
  1348.37        2500.00        98.3417                 NaN            NaN  0.227848E-001            NaN            NaN            NaN  0.525505       0.641518                 NaN  0.468541                 NaN            NaN            NaN
  1345.86        2500.00        98.3709                 NaN            NaN  0.188393E-001            NaN            NaN            NaN  0.503292       0.648096                 NaN  0.458874                 NaN            NaN            NaN
  1343.36        2500.00        98.3988                 NaN            NaN  0.152497E-001            NaN            NaN            NaN  0.480395       0.655897                 NaN  0.449693                 NaN            NaN            NaN
  1340.85        2500.00        98.4249                 NaN            NaN  0.113386E-001            NaN            NaN            NaN  0.453190       0.669546                 NaN  0.441001                 NaN            NaN            NaN
  1338.35        2500.00        98.4497                 NaN            NaN  0.764016E-002            NaN            NaN            NaN  0.687430       0.422480                 NaN  0.432782                 NaN            NaN            NaN
  1335.84        2500.00        98.4730                 NaN            NaN  0.396921E-002            NaN            NaN            NaN  0.386762       0.711239                 NaN  0.424982                 NaN            NaN            NaN
  1333.33        2500.00        98.4947                 NaN            NaN  0.977162E-004            NaN            NaN            NaN  0.755058       0.332552                 NaN  0.417604                 NaN            NaN            NaN
  1330.83        2500.00        98.5128                 NaN            NaN  0.437871E-004            NaN            NaN            NaN  0.802794       0.272083                 NaN  0.412302                 NaN            NaN            NaN
  1328.32        2500.00        98.5294                 NaN            NaN            NaN            NaN            NaN            NaN   1.06318                 NaN            NaN  0.407404                 NaN            NaN            NaN
  1325.81        2500.00        98.5490                 NaN            NaN            NaN            NaN            NaN            NaN   1.04992                 NaN            NaN  0.401102                 NaN            NaN            NaN
  1323.31        2500.00        98.5655                 NaN            NaN            NaN            NaN            NaN            NaN   1.03790                 NaN            NaN  0.396618                 NaN            NaN            NaN
  1320.80        2500.00        98.5837                 NaN            NaN            NaN            NaN            NaN            NaN   1.02535                 NaN            NaN  0.390928                 NaN            NaN            NaN
  1318.30        2500.00        98.6003                 NaN            NaN            NaN            NaN            NaN            NaN   1.01316                 NaN            NaN  0.386526                 NaN            NaN            NaN
  1315.79        2500.00        98.6171                 NaN            NaN            NaN            NaN            NaN            NaN   1.00144                 NaN            NaN  0.381456                 NaN            NaN            NaN
  1313.28        2500.00        98.6323                 NaN            NaN            NaN            NaN            NaN            NaN  0.989973                 NaN            NaN  0.377713                 NaN            NaN            NaN
  1310.78        2500.00        98.6492                 NaN            NaN            NaN            NaN            NaN            NaN  0.978582                 NaN            NaN  0.372232                 NaN            NaN            NaN
  1308.27        2500.00        98.6655                 NaN            NaN            NaN            NaN            NaN            NaN  0.966603                 NaN            NaN  0.367936                 NaN            NaN            NaN
  1305.76        2500.00        98.5816                 NaN            NaN            NaN            NaN            NaN            NaN  0.945766                 NaN            NaN  0.389364       0.832961E-001            NaN            NaN
  1303.26        2500.00        98.6043                 NaN            NaN            NaN            NaN            NaN            NaN  0.930336                 NaN            NaN  0.382141       0.831864E-001            NaN            NaN
  1300.75        2500.00        79.7745                 NaN            NaN            NaN            NaN            NaN            NaN   5.78738                 NaN            NaN   2.63671       0.794944        11.0064                 NaN
  1298.25        2500.00        83.3255                 NaN            NaN            NaN            NaN            NaN            NaN   4.80907                 NaN            NaN   2.18845       0.651716        9.02523                 NaN
  1295.74        2500.00        86.0013                 NaN            NaN            NaN            NaN            NaN            NaN   4.06633                 NaN            NaN   1.84929       0.545824        7.53724                 NaN
  1293.23        2500.00        87.8926                 NaN            NaN            NaN            NaN            NaN            NaN   3.54669                 NaN            NaN   1.61275       0.466747        6.48124                 NaN
  1290.73        2500.00        89.3825                 NaN            NaN            NaN            NaN            NaN            NaN   3.12555                 NaN            NaN   1.42075       0.408291        5.66292                 NaN
  1288.22        2500.00        90.5368                 NaN            NaN            NaN            NaN            NaN            NaN   2.79625                 NaN            NaN   1.26997       0.363308        5.03367                 NaN
  1285.71        2500.00        91.4584                 NaN            NaN            NaN            NaN            NaN            NaN   2.53747                 NaN            NaN   1.15291       0.323782        4.52748                 NaN
  1283.21        2500.00        92.2370                 NaN            NaN            NaN            NaN            NaN            NaN   2.31110                 NaN            NaN   1.04819       0.293848        4.10987                 NaN
  1280.70        2500.00        92.8632                 NaN            NaN            NaN            NaN            NaN            NaN   2.13575                 NaN            NaN  0.966860       0.266222        3.76797                 NaN
  1278.20        2500.00        93.4160                 NaN            NaN            NaN            NaN            NaN            NaN   1.97599                 NaN            NaN  0.892358       0.243396        3.47228                 NaN
  1275.69        2500.00        93.8951                 NaN            NaN            NaN            NaN            NaN            NaN   1.83611                 NaN            NaN  0.827687       0.223219        3.21793                 NaN
  1273.18        2500.00        94.3108                 NaN            NaN            NaN            NaN            NaN            NaN   1.71760                 NaN            NaN  0.771660       0.204723        2.99519                 NaN
  1270.68        2500.00        94.6682                 NaN            NaN            NaN            NaN            NaN            NaN   1.61671                 NaN            NaN  0.722779       0.188445        2.80390                 NaN
  1268.17        2500.00        94.9992                 NaN            NaN            NaN            NaN            NaN            NaN   1.51905                 NaN            NaN  0.676513       0.174295        2.63099                 NaN
  1265.66        2500.00        95.2987                 NaN            NaN            NaN            NaN            NaN            NaN   1.43111                 NaN            NaN  0.634517       0.161080        2.47459                 NaN
  1263.16        2500.00        95.5627                 NaN            NaN            NaN            NaN            NaN            NaN   1.35457                 NaN            NaN  0.596820       0.149347        2.33660                 NaN
  1260.65        2500.00        95.7973                 NaN            NaN            NaN            NaN            NaN            NaN   1.28634                 NaN            NaN  0.563884       0.138417        2.21407                 NaN
  1258.15        2500.00        95.9347                 NaN            NaN            NaN            NaN            NaN            NaN   1.13556                 NaN            NaN  0.574982       0.129227        2.22552                 NaN
  1255.64        2500.00        69.2608                 NaN            NaN            NaN            NaN            NaN            NaN   4.08806                 NaN            NaN   3.02756       0.659891        13.9069        9.05681     
  1253.13        2500.00        94.9088                 NaN            NaN            NaN            NaN            NaN            NaN   3.80054                 NaN            NaN  0.608584                 NaN  0.682026                 NaN
  1250.63        2500.00        44.4952                 NaN            NaN            NaN            NaN            NaN            NaN   10.0357                 NaN            NaN   5.26741       0.661321        22.2472        17.2931     
  1248.12        2500.00        94.8875                 NaN            NaN            NaN            NaN            NaN            NaN  0.831076                 NaN            NaN  0.259036       0.128861        2.65779        1.23574     
  1245.61        2500.00        98.3923                 NaN            NaN            NaN            NaN            NaN            NaN   1.17632                 NaN            NaN  0.364839                 NaN  0.664948E-001            NaN
  1243.11        2500.00        78.7688                 NaN            NaN            NaN            NaN            NaN            NaN   3.39192                 NaN            NaN   1.83413       0.284194        8.90531        6.81566     
  1240.60        2500.00        85.7914                 NaN            NaN            NaN            NaN            NaN            NaN   1.52549        1.29948                 NaN   1.33738       0.160599        5.81561        4.07005     
  1238.10        2500.00        77.8844                 NaN            NaN            NaN            NaN            NaN            NaN   5.16256       0.911227E-005            NaN   2.36190       0.117167        8.14334        6.33068     
  1235.59        2500.00        78.9952                 NaN            NaN            NaN            NaN            NaN            NaN   4.13703                 NaN            NaN   2.03016       0.190535        8.37955        6.26757     
  1233.08        2500.00        74.9640                 NaN            NaN            NaN            NaN            NaN            NaN   1.67699        2.50037                 NaN   2.22548       0.279246        10.5210        7.83297     
  1230.58        2500.00        47.0460                 NaN            NaN            NaN            NaN   2.52433                 NaN  0.215604E-005   2.65278                 NaN   3.86122       0.780290        24.5473        18.5880     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   4.51220                 NaN  0.215134E-005   12.1952                 NaN   8.93769        1.30687        42.8954        30.1527     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   4.52757                 NaN  0.215137E-005   12.1739                 NaN   8.93789        1.30708        42.8966        30.1570     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.62490        11.4561                 NaN   9.22290        1.02072        41.6417        29.0337     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   4.65692                 NaN   12.0044                 NaN            NaN   8.94365        1.30795        42.8923        30.1948     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   4.66871                 NaN   11.9908                 NaN            NaN   8.93820        1.30791        42.8954        30.1990     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   4.67043                 NaN   11.9893                 NaN            NaN   8.94432        1.30665        42.8902        30.1992     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   4.68559                 NaN   11.9685                 NaN            NaN   8.94401        1.30713        42.8911        30.2036     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   4.70025                 NaN   11.9493                 NaN            NaN   8.94374        1.30744        42.8911        30.2081     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   4.71506                 NaN   11.9293                 NaN            NaN   8.94344        1.30786        42.8919        30.2125     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   4.72976                 NaN   11.9096                 NaN            NaN   8.94312        1.30828        42.8924        30.2169     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   4.74427                 NaN   11.8903                 NaN            NaN   8.94285        1.30863        42.8927        30.2212     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   4.75854                 NaN   11.8716                 NaN            NaN   8.94264        1.30893        42.8928        30.2255     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   4.77349                 NaN   11.8517                 NaN            NaN   8.94214        1.30943        42.8932        30.2301     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   4.78691                 NaN   11.8342                 NaN            NaN   8.94211        1.30960        42.8930        30.2342     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   4.80000                 NaN   11.8171                 NaN            NaN   8.94218        1.30972        42.8929        30.2381     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   4.81295                 NaN   11.8003                 NaN            NaN   8.94227        1.30982        42.8927        30.2420     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   4.82738                 NaN   11.7813                 NaN            NaN   8.94177        1.31030        42.8928        30.2465     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   4.84066                 NaN   11.7640                 NaN            NaN   8.94165        1.31053        42.8927        30.2505     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   4.85385                 NaN   11.7468                 NaN            NaN   8.94153        1.31076        42.8925        30.2546     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   4.86680                 NaN   11.7300                 NaN            NaN   8.94148        1.31095        42.8922        30.2585     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   4.87967                 NaN   11.7133                 NaN            NaN   8.94141        1.31114        42.8920        30.2625     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   4.89239                 NaN   11.6968                 NaN            NaN   8.94137        1.31132        42.8917        30.2664     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.46403        11.8684                 NaN   9.50541       0.911651        41.1809        29.0696     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.55199        11.7826       0.138958E-005   9.50727       0.909895        41.1783        29.0700     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.63805        11.7014                 NaN   9.51344       0.907937        41.1684        29.0708     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.72430        11.6201                 NaN   9.51961       0.905953        41.1583        29.0717     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.81102        11.5383                 NaN   9.52580       0.903952        41.1483        29.0726     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.89889        11.4555                 NaN   9.53198       0.901939        41.1382        29.0735     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.98141        11.3781                 NaN   9.53819       0.899893        41.1280        29.0744     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.06247        11.3023                 NaN   9.54446       0.897808        41.1176        29.0754     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.14094        11.2291                 NaN   9.55073       0.895699        41.1072        29.0763     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.21973        11.1557                 NaN   9.55700       0.893578        41.0967        29.0773     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.28544        11.0956                 NaN   9.56333       0.891397        41.0859        29.0783     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.36225        11.0243                 NaN   9.56965       0.889223        41.0753        29.0793     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.43736        10.9548                 NaN   9.57597       0.887027        41.0645        29.0803     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.51145        10.8864                 NaN   9.58231       0.884804        41.0537        29.0814     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.58407        10.8195                 NaN   9.58867       0.882559        41.0428        29.0824     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.64699        10.7625                 NaN   9.59504       0.880278        41.0317        29.0835     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.72466        10.6906                 NaN   9.60143       0.877997        41.0208        29.0845     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.78192        10.6394                 NaN   9.60783       0.875663        41.0095        29.0857     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.84303        10.5845                 NaN   9.61430       0.873298        40.9981        29.0868     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.92721        10.5061                 NaN   9.62067       0.870984        40.9871        29.0879     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.99189        10.4477                 NaN   9.62711       0.868587        40.9757        29.0890     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.05345        10.3924                 NaN   9.63356       0.866183        40.9643        29.0902     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.11397        10.3382                 NaN   9.64000       0.863752        40.9528        29.0913     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.17256        10.2860                 NaN   9.64646       0.861307        40.9412        29.0925     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.20512        10.2602                 NaN   9.65291       0.858798        40.9292        29.0938     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.25932        10.2125                 NaN   9.65937       0.856311        40.9175        29.0950     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.29648        10.1822                 NaN   9.66586       0.853768        40.9054        29.0963     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.37895        10.1061                 NaN   9.67235       0.851282        40.8939        29.0974     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.43410        10.0576                 NaN   9.67887       0.848733        40.8820        29.0987     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.47462        10.0241                 NaN   9.68543       0.846112        40.8698        29.1000     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.53293        9.97242                 NaN   9.69187       0.843570        40.8580        29.1012     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.57845        9.93388                 NaN   9.69837       0.840957        40.8458        29.1025     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.62135        9.89801                 NaN   9.70490       0.838327        40.8335        29.1039     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.66598        9.86044                 NaN   9.71141       0.835682        40.8213        29.1052     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.69394        9.83983                 NaN   9.71799       0.832977        40.8087        29.1066     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.72359        9.81739                 NaN   9.72440       0.830332        40.7963        29.1080     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.76318        9.78503                 NaN   9.73091       0.827642        40.7839        29.1093     
