|6.6.6
Archiving\03_Data\frac/QFM_m3.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1508.77        2500.00        98.1072                 NaN  0.415982E-002  0.194301                 NaN   1.69438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.1439                 NaN  0.391909E-002  0.191616                 NaN   1.66058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.1718                 NaN  0.376010E-002  0.182366                 NaN   1.64211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.2108                 NaN  0.349375E-002  0.181215                 NaN   1.60445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.2322                 NaN  0.365748E-002  0.159603                 NaN   1.60451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.2825                 NaN  0.301868E-002  0.183301                 NaN   1.53118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.3075                 NaN  0.283744E-002  0.179695                 NaN   1.50999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.3352                 NaN  0.265567E-002  0.174340                 NaN   1.48778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3621                 NaN  0.247244E-002  0.171136                 NaN   1.46431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3229                 NaN  0.331384E-002  0.266739                 NaN   1.40706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4906                 NaN  0.917303E-003  0.820844E-001            NaN   1.42641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.4371                 NaN  0.197604E-002  0.159496                 NaN   1.40139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4628                 NaN  0.179802E-002  0.158847                 NaN   1.37657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4833                 NaN  0.165479E-002  0.154269                 NaN   1.36075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.5031                 NaN  0.153940E-002  0.147342                 NaN   1.34802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.5255                 NaN  0.136802E-002  0.147459                 NaN   1.32566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5443                 NaN  0.124185E-002  0.143736                 NaN   1.31072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5616                 NaN  0.113596E-002  0.136923                 NaN   1.30033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5746                 NaN  0.102057E-002  0.132107                 NaN   1.29229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.6028                 NaN  0.857040E-003  0.133592                 NaN   1.26279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6155                 NaN  0.749092E-003  0.129541                 NaN   1.25418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6297                 NaN  0.628989E-003  0.127339                 NaN   1.24229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6494                 NaN  0.524053E-003  0.122341                 NaN   1.22769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6613                 NaN  0.440290E-003  0.116486                 NaN   1.22173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6778                 NaN  0.277915E-003  0.122315                 NaN   1.19963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6919                 NaN  0.197192E-003  0.115562                 NaN   1.19238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7016                 NaN  0.123382E-003  0.109850                 NaN   1.18841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.7138                 NaN  0.156213E-004  0.108187                 NaN   1.17802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7241                 NaN  0.253851E-004  0.102736                 NaN   1.17318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.7146                 NaN  0.688432E-005  0.606146E-001            NaN   1.07674       0.148087                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7483                 NaN  0.338270E-003  0.992068E-001            NaN   1.15220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7546                 NaN            NaN  0.928169E-001            NaN   1.15262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7623                 NaN            NaN  0.886467E-001            NaN   1.14079       0.825069E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7681                 NaN            NaN  0.792392E-001            NaN   1.11457       0.381321E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7712                 NaN  0.167953E-002  0.616127E-001            NaN   1.05580       0.109707                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7766                 NaN            NaN  0.600229E-001            NaN  0.985183E-001   1.06491                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.7835                 NaN            NaN  0.574206E-001            NaN   1.05829       0.100835                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        96.7250                 NaN            NaN  0.552865                 NaN   1.47828       0.700579E-001            NaN            NaN   1.17383                 NaN            NaN            NaN
  1413.53        2500.00        96.7541                 NaN            NaN  0.562741                 NaN  0.108933E-001   1.49679                 NaN            NaN   1.17548                 NaN            NaN            NaN
  1411.03        2500.00        96.8404                 NaN            NaN  0.552612                 NaN   1.46341                 NaN            NaN            NaN   1.14359                 NaN            NaN            NaN
  1408.52        2500.00        96.8996                 NaN            NaN  0.542540                 NaN   1.43657                 NaN            NaN            NaN   1.12128                 NaN            NaN            NaN
  1406.02        2500.00        96.9364                 NaN            NaN  0.570720                 NaN   1.37860                 NaN            NaN            NaN   1.11432                 NaN            NaN            NaN
  1403.51        2500.00        97.0947                 NaN            NaN  0.524650                 NaN   1.33334                 NaN            NaN            NaN   1.04728                 NaN            NaN            NaN
  1401.00        2500.00        97.1190                 NaN            NaN  0.511295                 NaN   1.33009                 NaN            NaN            NaN   1.03961                 NaN            NaN            NaN
  1398.50        2500.00        97.1667                 NaN            NaN  0.534708                 NaN   1.26939                 NaN            NaN            NaN   1.02916                 NaN            NaN            NaN
  1395.99        2500.00        97.2448                 NaN            NaN  0.485261                 NaN   1.27983                 NaN            NaN            NaN  0.990098                 NaN            NaN            NaN
  1393.48        2500.00        97.2988                 NaN            NaN  0.479920                 NaN   1.25044                 NaN            NaN            NaN  0.970883                 NaN            NaN            NaN
  1390.98        2500.00        97.3564                 NaN            NaN  0.474087                 NaN   1.21994                 NaN            NaN            NaN  0.949538                 NaN            NaN            NaN
  1388.47        2500.00        97.4094                 NaN            NaN  0.468898                 NaN   1.19203                 NaN            NaN            NaN  0.929639                 NaN            NaN            NaN
  1385.96        2500.00        97.4674                 NaN            NaN  0.459477                 NaN   1.16565                 NaN            NaN            NaN  0.907486                 NaN            NaN            NaN
  1383.46        2500.00        97.5171                 NaN            NaN  0.451105                 NaN   1.14409                 NaN            NaN            NaN  0.887727                 NaN            NaN            NaN
  1380.95        2500.00        97.5671                 NaN            NaN  0.470268                 NaN   1.08387                 NaN            NaN            NaN  0.878743                 NaN            NaN            NaN
  1378.45        2500.00        97.6249                 NaN            NaN  0.430626                 NaN   1.10237                 NaN            NaN            NaN  0.842101                 NaN            NaN            NaN
  1375.94        2500.00        97.6210                 NaN            NaN  0.420107                 NaN   1.11526                 NaN            NaN            NaN  0.843648                 NaN            NaN            NaN
  1373.43        2500.00        97.7266                 NaN            NaN  0.422032                 NaN   1.04525                 NaN            NaN            NaN  0.806095                 NaN            NaN            NaN
  1370.93        2500.00        97.7499                 NaN            NaN  0.412661                 NaN   1.04058                 NaN            NaN            NaN  0.796882                 NaN            NaN            NaN
  1368.42        2500.00        97.7908                 NaN            NaN  0.412457                 NaN   1.01544                 NaN            NaN            NaN  0.781302                 NaN            NaN            NaN
  1365.91        2500.00        97.8316                 NaN            NaN  0.401197                 NaN   1.00272                 NaN            NaN            NaN  0.764439                 NaN            NaN            NaN
  1363.41        2500.00        97.8745                 NaN            NaN  0.397836                 NaN  0.979046                 NaN            NaN            NaN  0.748607                 NaN            NaN            NaN
  1360.90        2500.00        97.9086                 NaN            NaN  0.384365                 NaN  0.974102                 NaN            NaN            NaN  0.732956                 NaN            NaN            NaN
  1358.40        2500.00        97.9447                 NaN            NaN  0.375946                 NaN  0.961151                 NaN            NaN            NaN  0.718226                 NaN            NaN            NaN
  1355.89        2500.00        97.9778                 NaN            NaN  0.368244                 NaN  0.949715                 NaN            NaN            NaN  0.704233                 NaN            NaN            NaN
  1353.38        2500.00        98.0150                 NaN            NaN  0.357605                 NaN  0.938746                 NaN            NaN            NaN  0.688648                 NaN            NaN            NaN
  1350.88        2500.00        98.0469                 NaN            NaN  0.351243                 NaN  0.926004                 NaN            NaN            NaN  0.675875                 NaN            NaN            NaN
  1348.37        2500.00        98.0814                 NaN            NaN  0.342271                 NaN  0.914638                 NaN            NaN            NaN  0.661716                 NaN            NaN            NaN
  1345.86        2500.00        98.1108                 NaN            NaN  0.332929                 NaN  0.907304                 NaN            NaN            NaN  0.648991                 NaN            NaN            NaN
  1343.36        2500.00        98.1399                 NaN            NaN  0.322809                 NaN  0.900981                 NaN            NaN            NaN  0.636328                 NaN            NaN            NaN
  1340.85        2500.00        98.1682                 NaN            NaN  0.313831                 NaN  0.893717                 NaN            NaN            NaN  0.624300                 NaN            NaN            NaN
  1338.35        2500.00        98.1948                 NaN            NaN  0.303104                 NaN  0.889739                 NaN            NaN            NaN  0.612350                 NaN            NaN            NaN
  1335.84        2500.00        98.0483                 NaN            NaN  0.285150                 NaN  0.952648                 NaN            NaN            NaN  0.650449       0.634634E-001            NaN            NaN
  1333.33        2500.00        98.0551                 NaN            NaN  0.276073                 NaN  0.949213                 NaN            NaN            NaN  0.645410       0.742262E-001            NaN            NaN
  1330.83        2500.00        98.0993                 NaN            NaN  0.268417                 NaN  0.930822                 NaN            NaN            NaN  0.629905       0.715189E-001            NaN            NaN
  1328.32        2500.00        98.1422                 NaN            NaN  0.261928                 NaN  0.911921                 NaN            NaN            NaN  0.614973       0.689349E-001            NaN            NaN
  1325.81        2500.00        98.1857                 NaN            NaN  0.255565                 NaN  0.892397                 NaN            NaN            NaN  0.599932       0.664103E-001            NaN            NaN
  1323.31        2500.00        98.2276                 NaN            NaN  0.247533                 NaN  0.875648                 NaN            NaN            NaN  0.585355       0.639087E-001            NaN            NaN
  1320.80        2500.00        98.2661                 NaN            NaN  0.239818                 NaN  0.860338                 NaN            NaN            NaN  0.572141       0.615893E-001            NaN            NaN
  1318.30        2500.00        98.3064                 NaN            NaN  0.233256                 NaN  0.844261                 NaN            NaN            NaN  0.557009       0.590974E-001            NaN            NaN
  1315.79        2500.00        98.3436                 NaN            NaN  0.224287                 NaN  0.831047                 NaN            NaN            NaN  0.544204       0.568410E-001            NaN            NaN
  1313.28        2500.00        98.3804                 NaN            NaN  0.216437                 NaN  0.817429                 NaN            NaN            NaN  0.531091       0.546234E-001            NaN            NaN
  1310.78        2500.00        98.4172                 NaN            NaN  0.209762                 NaN  0.802145                 NaN            NaN            NaN  0.518373       0.525045E-001            NaN            NaN
  1308.27        2500.00        98.4525                 NaN            NaN  0.200882                 NaN  0.790590                 NaN            NaN            NaN  0.505717       0.503130E-001            NaN            NaN
  1305.76        2500.00        98.4865                 NaN            NaN  0.192912                 NaN  0.778648                 NaN            NaN            NaN  0.493642       0.482621E-001            NaN            NaN
  1303.26        2500.00        98.5201                 NaN            NaN  0.185055                 NaN  0.766803                 NaN            NaN            NaN  0.481829       0.462333E-001            NaN            NaN
  1300.75        2500.00        98.5520                 NaN            NaN  0.177580                 NaN  0.755596                 NaN            NaN            NaN  0.470520       0.442860E-001            NaN            NaN
  1298.25        2500.00        92.4539                 NaN            NaN  0.414103                 NaN   1.94401                 NaN            NaN            NaN   1.28658       0.157327        3.74407                 NaN
  1295.74        2500.00        71.1121                 NaN            NaN   1.15118                 NaN   6.34341                 NaN            NaN            NaN   4.14073       0.533748        16.7188                 NaN
  1293.23        2500.00        77.0743                 NaN            NaN  0.820860                 NaN   5.28813                 NaN            NaN            NaN   3.31507       0.410507        13.0912                 NaN
  1290.73        2500.00        81.1606                 NaN            NaN  0.567507                 NaN   4.58268                 NaN            NaN            NaN   2.74480       0.326383        10.6180                 NaN
  1288.22        2500.00        84.0086                 NaN            NaN  0.359061                 NaN   4.12575                 NaN            NaN            NaN   2.34337       0.266580        8.89662                 NaN
  1285.71        2500.00        84.5039                 NaN            NaN  0.752701                 NaN   3.23111                 NaN            NaN            NaN   2.30257       0.305037        8.90464                 NaN
  1283.21        2500.00        86.8358                 NaN            NaN  0.179896                 NaN   3.69919                 NaN            NaN            NaN   2.01498       0.177243        7.09289                 NaN
  1280.70        2500.00        88.1879                 NaN            NaN            NaN            NaN   2.12857        1.37257                 NaN            NaN   1.68030       0.204142        6.42651                 NaN
  1278.20        2500.00        85.9727                 NaN            NaN            NaN            NaN  0.589436E-001   4.20084                 NaN            NaN   2.11794       0.195794        7.45376                 NaN
  1275.69        2500.00        99.4107                 NaN            NaN  0.170504                 NaN            NaN            NaN            NaN            NaN  0.109706       0.815443E-002  0.300975                 NaN
  1273.18        2500.00        93.8408                 NaN            NaN            NaN            NaN   1.99631                 NaN            NaN            NaN  0.932493       0.699127E-001   3.16046                 NaN
  1270.68        2500.00        89.6871                 NaN            NaN            NaN            NaN   1.08565        1.84606                 NaN            NaN   1.55491       0.144168        5.68213                 NaN
  1268.17        2500.00        96.7748                 NaN            NaN            NaN            NaN   1.15917                 NaN            NaN            NaN  0.497336       0.367814E-001   1.53187                 NaN
  1265.66        2500.00        94.0380                 NaN            NaN            NaN            NaN   1.81066                 NaN            NaN            NaN  0.886753       0.844124E-001   3.18017                 NaN
  1263.16        2500.00        94.4420                 NaN            NaN            NaN            NaN  0.324335        1.24051                 NaN            NaN  0.824664       0.943151E-001   3.07415                 NaN
  1260.65        2500.00        95.5110                 NaN            NaN            NaN            NaN   1.13678                 NaN            NaN            NaN  0.548238       0.905979E-001   2.71340                 NaN
  1258.15        2500.00        95.0962                 NaN            NaN            NaN            NaN  0.724706E-002   1.63633                 NaN            NaN  0.852070       0.307700E-001   2.37734                 NaN
  1255.64        2500.00        92.1425                 NaN            NaN            NaN            NaN   2.09089                 NaN            NaN            NaN   1.32459       0.126672        4.31531                 NaN
  1253.13        2500.00        98.2977                 NaN            NaN  0.107607                 NaN            NaN            NaN            NaN            NaN            NaN  0.224370E-001   1.38913       0.183133     
  1250.63        2500.00        52.9160                 NaN            NaN            NaN            NaN   2.37874        5.71113                 NaN            NaN   4.85747       0.316647        19.4080        14.4121     
  1248.12        2500.00        89.9140                 NaN            NaN            NaN            NaN  0.696482        1.02765                 NaN            NaN  0.974747       0.671798E-001   4.29010        3.02983     
  1245.61        2500.00        98.2541                 NaN            NaN            NaN            NaN  0.224270       0.240448                 NaN            NaN  0.998473E-001            NaN   1.18134                 NaN
  1243.11        2500.00        89.0376                 NaN            NaN            NaN            NaN   1.88313                 NaN            NaN            NaN   1.11877       0.803811E-001   4.73104        3.14907     
  1240.60        2500.00        74.0079                 NaN            NaN            NaN            NaN   1.47306        2.33165                 NaN            NaN   2.54203       0.172801        11.1920        8.28048     
  1238.10        2500.00        83.1792                 NaN            NaN            NaN            NaN   1.08206        1.37009                 NaN            NaN   1.58613       0.972595E-001   6.99614        5.68909     
  1235.59        2500.00        79.2187                 NaN            NaN            NaN            NaN   3.03922                 NaN            NaN            NaN   1.97865       0.118716        9.07311        6.57164     
  1233.08        2500.00        69.2618                 NaN            NaN            NaN            NaN  0.871755E-001   4.02076                 NaN            NaN   2.80728       0.212645        13.1610        10.4494     
  1230.58        2500.00        35.3138                 NaN            NaN            NaN            NaN   1.61487        5.79070                 NaN            NaN   5.26555       0.394126        30.7809        20.8401     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   6.19147        5.10769                 NaN            NaN   8.16806       0.614091        46.4793        33.4394     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   6.38598        4.91772                 NaN            NaN   8.17317       0.612469        46.4685        33.4422     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   6.74879        4.56117                 NaN            NaN   8.17984       0.610625        46.4564        33.4432     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   7.24422        4.06082                 NaN            NaN   8.18512       0.611602        46.4465        33.4518     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2880                 NaN            NaN            NaN   8.20160       0.611513        46.4528        33.4461     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN  0.121146        11.1973                 NaN            NaN   8.21303       0.605423        46.4088        33.4543     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   2.14328       0.772151        8.38969                 NaN   8.23132       0.607390        46.4149        33.4413     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   2.09949       0.773315        8.43475                 NaN   8.23604       0.606858        46.4063        33.4433     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   2.12849        8.41398       0.774441                 NaN   8.24277       0.605294        46.3859        33.4491     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   2.16658        8.37919       0.774375                 NaN   8.24416       0.604564        46.3794        33.4517     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3116       0.971304E-006            NaN            NaN   8.23948       0.603796        46.3870        33.4581     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3084                 NaN            NaN            NaN   8.24389       0.604804        46.3840        33.4589     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   2.06955        9.24241                 NaN            NaN   8.25686       0.603590        46.3754        33.4522     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   2.14664        9.18160                 NaN            NaN   8.27310       0.601217        46.3397        33.4577     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   2.15923        9.17098                 NaN            NaN   8.27658       0.600432        46.3330        33.4597     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   7.67143        3.63724                 NaN            NaN   8.27862       0.604358        46.3382        33.4701     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3256                 NaN            NaN            NaN   8.29328       0.598151        46.3140        33.4690     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3514                 NaN            NaN            NaN   8.27878       0.595402        46.2975        33.4769     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   6.98861        4.36841                 NaN            NaN   8.27277       0.597027        46.2950        33.4782     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   6.86873        4.47593                 NaN            NaN   8.28603       0.595722        46.2949        33.4787     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   3.62134        1.25926        6.43475                 NaN   8.29052       0.598242        46.3260        33.4699     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3453                 NaN            NaN            NaN   8.32162       0.592582        46.2599        33.4806     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   6.14129        5.22751                 NaN            NaN   8.30086       0.591814        46.2521        33.4864     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN  0.784535        10.5707                 NaN            NaN   8.34126       0.590241        46.2329        33.4804     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   2.15145        9.17863                 NaN            NaN   8.31337       0.593163        46.2796        33.4838     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3584                 NaN            NaN            NaN   8.35110       0.587350        46.2139        33.4892     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   7.31571        4.05948                 NaN            NaN   8.33176       0.586862        46.2097        33.4965     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   3.84979       0.674939        6.80616                 NaN   8.30764       0.594187        46.2800        33.4873     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2520        1.12774                 NaN            NaN   8.36774       0.582203        46.1714        33.4989     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   9.25127        2.13016                 NaN            NaN   8.36805       0.581444        46.1671        33.5019     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3956       0.854690E-004            NaN            NaN   8.35211       0.581008        46.1605        33.5106     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   7.01885        4.38019                 NaN            NaN   8.36287       0.579499        46.1481        33.5105     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   6.97944        4.42536                 NaN            NaN   8.37025       0.577692        46.1338        33.5134     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   6.91156        4.49202                 NaN            NaN   8.37115       0.577896        46.1327        33.5146     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   9.01128        2.37815                 NaN            NaN   8.38461       0.578929        46.1352        33.5119     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   8.89375        2.49873                 NaN            NaN   8.38853       0.577588        46.1268        33.5146     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   9.78779        1.62827                 NaN            NaN   8.41257       0.572133        46.0792        33.5201     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   8.88675        2.51010                 NaN            NaN   8.39460       0.576660        46.1130        33.5189     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   6.31542        5.10810                 NaN            NaN   8.40131       0.571860        46.0763        33.5270     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   6.19361        5.23524                 NaN            NaN   8.40800       0.570557        46.0630        33.5296     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   8.78297        2.62270                 NaN            NaN   8.40537       0.574137        46.0891        33.5258     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   8.93358        2.47879                 NaN            NaN   8.41322       0.573150        46.0719        33.5294     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3852                 NaN            NaN            NaN   8.40753       0.577021        46.1071        33.5232     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   7.06409        4.38207                 NaN            NaN   8.42941       0.565488        46.0193        33.5396     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   5.99240        5.46341                 NaN            NaN   8.43911       0.563584        45.9977        33.5438     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   8.49345        2.92447                 NaN            NaN   8.42438       0.569508        46.0518        33.5364     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   8.88616        2.47591                 NaN            NaN   8.39923       0.580056        46.1373        33.5213     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   8.49789        2.93095                 NaN            NaN   8.43100       0.567229        46.0303        33.5426     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   8.02569        3.35055                 NaN            NaN   8.40904       0.577038        46.1089        33.5288     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0118       0.423954                 NaN            NaN   8.44739       0.563846        46.0110        33.5420     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   9.91969        1.55492                 NaN            NaN   8.47670       0.554868        45.9425        33.5514     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4785       0.148516       0.680974       0.132894E-004   8.37834       0.587306        46.2084        33.5180     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   9.82812        1.65499                 NaN            NaN   8.48636       0.552416        45.9217        33.5564     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4874                 NaN            NaN            NaN   8.49218       0.551596        45.9103        33.5585     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   9.65104        1.83607                 NaN            NaN   8.49276       0.550291        45.9098        33.5600     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   9.52419        1.96417                 NaN            NaN   8.49690       0.549372        45.9038        33.5615     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   2.32031        9.16362                 NaN            NaN   8.50103       0.549600        45.9050        33.5605     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5374                 NaN            NaN            NaN   8.52869       0.540818        45.8130        33.5801     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   9.17054        2.32353                 NaN            NaN   8.51110       0.546584        45.8814        33.5669     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   9.12977        2.36917                 NaN            NaN   8.51592       0.545313        45.8703        33.5696     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   9.33021        2.19097                 NaN            NaN   8.52730       0.541928        45.8334        33.5762     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   6.75149        4.77587                 NaN            NaN   8.50625       0.547712        45.8322        33.5865     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN   9.59203        1.94530                 NaN            NaN   8.54263       0.538133        45.7973        33.5846     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN   9.24713        2.27981                 NaN            NaN   8.53992       0.539078        45.8116        33.5824     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   9.43917        2.09659                 NaN            NaN   8.54569       0.537560        45.7952        33.5858     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   6.34895        5.20292                 NaN            NaN   8.51713       0.539553        45.7948        33.5966     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   4.12565        7.41508                 NaN            NaN   8.54633       0.537979        45.7803        33.5947     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   4.12373        7.42336                 NaN            NaN   8.55143       0.536492        45.7676        33.5974     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   3.82511        7.78292                 NaN            NaN   8.60213       0.521496        45.6561        33.6123     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   2.65701        8.94984                 NaN            NaN   8.60794       0.521325        45.6497        33.6141     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN   3.45507        8.12068                 NaN            NaN   8.57990       0.529271        45.7072        33.6079     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   5.58669        5.95138                 NaN            NaN   8.55132       0.538021        45.7689        33.6037     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6036       0.739054E-003            NaN            NaN   8.60649       0.520972        45.6533        33.6150     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6109       0.937779E-003            NaN            NaN   8.61488       0.518676        45.6364        33.6182     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN   6.03917        5.51096                 NaN            NaN   8.55972       0.535001        45.7432        33.6119     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   2.99958        8.64349                 NaN            NaN   8.63745       0.512449        45.5757        33.6313     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   3.00983        8.64105                 NaN            NaN   8.64291       0.510684        45.5611        33.6345     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN  0.900016        10.7806                 NaN            NaN   8.67020       0.503075        45.5024        33.6437     
