|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.25/WD94/WD94_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1431.08        2500.00        98.3808       0.145417                 NaN            NaN            NaN  0.205334        1.26841                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.3850       0.134877                 NaN            NaN            NaN   1.25457       0.225530                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.3911       0.131135                 NaN            NaN            NaN   1.24728       0.230524                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.3990       0.126740                 NaN            NaN            NaN   1.23760       0.236676                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.4035       0.122810                 NaN            NaN            NaN   1.23176       0.241908                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.4063       0.119143                 NaN            NaN            NaN  0.248943        1.22558                 NaN            NaN            NaN            NaN
  1416.04        2500.00        97.9782       0.250223                 NaN            NaN            NaN  0.288156        1.27220       0.211233                 NaN            NaN            NaN
  1413.53        2500.00        96.1532       0.830286                 NaN            NaN            NaN  0.457561        1.42476        1.13417                 NaN            NaN            NaN
  1411.03        2500.00        96.1953       0.850783                 NaN            NaN            NaN   1.42437       0.405930        1.12367                 NaN            NaN            NaN
  1408.52        2500.00        96.2735       0.858546                 NaN            NaN            NaN  0.356621        1.41055        1.10080                 NaN            NaN            NaN
  1406.02        2500.00        96.3411       0.867421                 NaN            NaN            NaN   1.40022       0.311609        1.07967                 NaN            NaN            NaN
  1403.51        2500.00        96.3921       0.879560                 NaN            NaN            NaN   1.39820       0.266361        1.06381                 NaN            NaN            NaN
  1401.00        2500.00        96.4851       0.881715                 NaN            NaN            NaN  0.223567        1.37356        1.03602                 NaN            NaN            NaN
  1398.50        2500.00        96.5369       0.892369                 NaN            NaN            NaN   1.36984       0.180224        1.02062                 NaN            NaN            NaN
  1395.99        2500.00        96.5979       0.900025                 NaN            NaN            NaN   1.36015       0.140122        1.00181                 NaN            NaN            NaN
  1393.48        2500.00        96.6533       0.909458                 NaN            NaN            NaN  0.101403        1.35063       0.985214                 NaN            NaN            NaN
  1390.98        2500.00        96.7129       0.914207                 NaN            NaN            NaN   1.34230       0.640690E-001  0.966515                 NaN            NaN            NaN
  1388.47        2500.00        96.7595       0.922978                 NaN            NaN            NaN   1.33799       0.279489E-001  0.951579                 NaN            NaN            NaN
  1385.96        2500.00        96.8153       0.925475                 NaN            NaN            NaN   1.32491                 NaN  0.934278                 NaN            NaN            NaN
  1383.46        2500.00        96.8606       0.918483                 NaN            NaN            NaN   1.30257                 NaN  0.918339                 NaN            NaN            NaN
  1380.95        2500.00        96.9063       0.911645                 NaN            NaN            NaN   1.28000                 NaN  0.902105                 NaN            NaN            NaN
  1378.45        2500.00        96.9489       0.907693                 NaN            NaN            NaN   1.25636                 NaN  0.887070                 NaN            NaN            NaN
  1375.94        2500.00        96.9922       0.904129                 NaN            NaN            NaN   1.23167                 NaN  0.872037                 NaN            NaN            NaN
  1373.43        2500.00        96.9036       0.740396                 NaN            NaN            NaN   1.00115       0.478750       0.876103                 NaN            NaN            NaN
  1370.93        2500.00        97.1565       0.868675                 NaN            NaN            NaN   1.16288                 NaN  0.811939                 NaN            NaN            NaN
  1368.42        2500.00        97.1127       0.895067                 NaN            NaN            NaN   1.16333                 NaN  0.828903                 NaN            NaN            NaN
  1365.91        2500.00        96.9312       0.767870       0.140765                 NaN            NaN   1.32707                 NaN  0.833088                 NaN            NaN            NaN
  1363.41        2500.00        96.0708       0.197808       0.739202                 NaN            NaN   2.10983                 NaN  0.882334                 NaN            NaN            NaN
  1360.90        2500.00        95.9742                 NaN  0.746613                 NaN            NaN  0.708119        1.68093       0.890173                 NaN            NaN            NaN
  1358.40        2500.00        96.1041                 NaN  0.722769                 NaN            NaN  0.700605        1.60677       0.865766                 NaN            NaN            NaN
  1355.89        2500.00        96.2358                 NaN  0.700817                 NaN            NaN   1.55506       0.668389       0.839967                 NaN            NaN            NaN
  1353.38        2500.00        96.3647                 NaN  0.678553                 NaN            NaN   1.50045       0.641630       0.814687                 NaN            NaN            NaN
  1350.88        2500.00        96.4872                 NaN  0.657231                 NaN            NaN  0.616415        1.44867       0.790511                 NaN            NaN            NaN
  1348.37        2500.00        96.6057                 NaN  0.635951                 NaN            NaN   1.39875       0.592469       0.767153                 NaN            NaN            NaN
  1345.86        2500.00        96.7150                 NaN  0.616809                 NaN            NaN  0.567313        1.35530       0.745558                 NaN            NaN            NaN
  1343.36        2500.00        96.8254                 NaN  0.596655                 NaN            NaN   1.30576       0.548763       0.723390                 NaN            NaN            NaN
  1340.85        2500.00        96.9280                 NaN  0.577577                 NaN            NaN  0.531062        1.26043       0.702939                 NaN            NaN            NaN
  1338.35        2500.00        97.0269                 NaN  0.560139                 NaN            NaN   1.21798       0.511915       0.683044                 NaN            NaN            NaN
  1335.84        2500.00        97.1205                 NaN  0.542018                 NaN            NaN   1.17571       0.497368       0.664379                 NaN            NaN            NaN
  1333.33        2500.00        97.2109                 NaN  0.525124                 NaN            NaN   1.13534       0.482324       0.646317                 NaN            NaN            NaN
  1330.83        2500.00        97.2987                 NaN  0.508922                 NaN            NaN  0.465776        1.09860       0.628008                 NaN            NaN            NaN
  1328.32        2500.00        97.3800                 NaN  0.493219                 NaN            NaN   1.06220       0.452977       0.611622                 NaN            NaN            NaN
  1325.81        2500.00        97.4587                 NaN  0.477624                 NaN            NaN   1.02611       0.442067       0.595535                 NaN            NaN            NaN
  1323.31        2500.00        97.5356                 NaN  0.462919                 NaN            NaN  0.429697       0.991994       0.579756                 NaN            NaN            NaN
  1320.80        2500.00        97.6090                 NaN  0.448568                 NaN            NaN  0.419101       0.958891       0.564442                 NaN            NaN            NaN
  1318.30        2500.00        97.6799                 NaN  0.434418                 NaN            NaN  0.408488       0.927468       0.549759                 NaN            NaN            NaN
  1315.79        2500.00        97.7474                 NaN  0.421199                 NaN            NaN  0.896552       0.399052       0.535783                 NaN            NaN            NaN
  1313.28        2500.00        97.8129                 NaN  0.407077                 NaN            NaN  0.866641       0.391438       0.521946                 NaN            NaN            NaN
  1310.78        2500.00        97.8763                 NaN  0.394524                 NaN            NaN  0.838077       0.382456       0.508662                 NaN            NaN            NaN
  1308.27        2500.00        97.9376                 NaN  0.382268                 NaN            NaN  0.374353       0.810101       0.495666                 NaN            NaN            NaN
  1305.76        2500.00        97.9966                 NaN  0.370033                 NaN            NaN  0.783941       0.366360       0.483042                 NaN            NaN            NaN
  1303.26        2500.00        98.0522                 NaN  0.357898                 NaN            NaN  0.360607       0.758032       0.471237                 NaN            NaN            NaN
  1300.75        2500.00        98.1079                 NaN  0.346452                 NaN            NaN  0.353785       0.732683       0.459229                 NaN            NaN            NaN
  1298.25        2500.00        98.1615                 NaN  0.335396                 NaN            NaN  0.347161       0.708167       0.447806                 NaN            NaN            NaN
  1295.74        2500.00        98.2124                 NaN  0.324342                 NaN            NaN  0.685069       0.341695       0.436543                 NaN            NaN            NaN
  1293.23        2500.00        98.2623                 NaN  0.313377                 NaN            NaN  0.661726       0.336806       0.425820                 NaN            NaN            NaN
  1290.73        2500.00        98.3100                 NaN  0.302850                 NaN            NaN  0.640146       0.331782       0.415191                 NaN            NaN            NaN
  1288.22        2500.00        98.3564                 NaN  0.292377                 NaN            NaN  0.618147       0.327984       0.405049                 NaN            NaN            NaN
  1285.71        2500.00        98.4020                 NaN  0.282435                 NaN            NaN  0.323054       0.597733       0.394821                 NaN            NaN            NaN
  1283.21        2500.00        98.4459                 NaN  0.272510                 NaN            NaN  0.577403       0.319111       0.385081                 NaN            NaN            NaN
  1280.70        2500.00        92.3193                 NaN  0.846479E-001  0.431627                 NaN   1.08127        1.52363        1.12100        3.43854                 NaN            NaN
  1278.20        2500.00        90.6344                 NaN  0.563408                 NaN            NaN   1.95260        1.01973        1.27242        4.55747                 NaN            NaN
  1275.69        2500.00        90.2813                 NaN  0.547605                 NaN            NaN   1.04975        2.07698        1.34254        4.70179                 NaN            NaN
  1273.18        2500.00        91.6268                 NaN  0.564956                 NaN            NaN   1.02475        1.50657        1.14415        4.13277                 NaN            NaN
  1270.68        2500.00        93.1410                 NaN  0.383188                 NaN            NaN   1.53372       0.710652       0.943155        3.28828                 NaN            NaN
  1268.17        2500.00        92.2883                 NaN  0.456847                 NaN            NaN   1.59930       0.829465        1.07165        3.75445                 NaN            NaN
  1265.66        2500.00        93.7189                 NaN  0.348065                 NaN            NaN  0.731602        1.25902       0.867717        3.07467                 NaN            NaN
  1263.16        2500.00        92.6516                 NaN  0.540189                 NaN            NaN  0.881487        1.34471        1.02671        3.55530                 NaN            NaN
  1260.65        2500.00        95.9243                 NaN  0.220518                 NaN            NaN  0.395880        1.00974       0.565388        1.88417                 NaN            NaN
  1258.15        2500.00        94.6304                 NaN  0.336064                 NaN            NaN  0.616184        1.07222       0.748117        2.59703                 NaN            NaN
  1255.64        2500.00        94.0334                 NaN  0.400667                 NaN            NaN   1.06158       0.716032       0.834087        2.95428                 NaN            NaN
  1253.13        2500.00        95.9447                 NaN  0.209121                 NaN            NaN  0.451364       0.939093       0.557739        1.89801                 NaN            NaN
  1250.63        2500.00        95.5032                 NaN  0.295960                 NaN            NaN  0.863934       0.513769       0.624700        2.19841                 NaN            NaN
  1248.12        2500.00        95.9025                 NaN  0.280509                 NaN            NaN  0.770677       0.493297       0.566540        1.98651                 NaN            NaN
  1245.61        2500.00        95.8859                 NaN  0.259520                 NaN            NaN  0.458711       0.817420       0.568285        2.01021                 NaN            NaN
  1243.11        2500.00        89.8021                 NaN  0.767421                 NaN            NaN  0.364323        1.34456        1.11170        4.33188        2.27798                 NaN
  1240.60        2500.00        71.7273                 NaN   2.09112                 NaN            NaN   3.34346                 NaN   2.76233        11.2134        8.86236                 NaN
  1238.10        2500.00        75.4484                 NaN   1.78260                 NaN            NaN   2.87320                 NaN   2.38304        9.80055        7.71221                 NaN
  1235.59        2500.00        77.6019                 NaN   1.63958                 NaN            NaN   2.58937                 NaN   2.15673        8.92387        7.08855                 NaN
  1233.08        2500.00        77.5096                 NaN   1.68591                 NaN            NaN   2.42109                 NaN   2.14516        9.05467        7.18357                 NaN
  1230.58        2500.00        84.2339                 NaN   1.17389                 NaN            NaN   1.67900                 NaN   1.48302        6.38672        5.04343                 NaN
  1228.07        2500.00        80.4109                 NaN   1.39315                 NaN            NaN   2.08707                 NaN   1.82084        8.04089        6.24717                 NaN
  1225.56        2500.00        71.7361                 NaN   1.91410                 NaN            NaN   2.72490                 NaN   2.51811        11.9417        9.16515                 NaN
  1223.06        2500.00                 NaN            NaN   6.43466                 NaN            NaN   8.21644                 NaN   8.35880        43.8340        33.1561                 NaN
  1220.55        2500.00                 NaN            NaN   6.38664                 NaN            NaN   8.31172                 NaN   8.35152        43.8294        33.1207                 NaN
  1218.05        2500.00                 NaN            NaN   6.05033       0.442243                 NaN   8.09360                 NaN   8.37135        43.8482        33.1943                 NaN
  1215.54        2500.00                 NaN            NaN   6.40196                 NaN            NaN   8.28281                 NaN   8.35978        43.8224        33.1331                 NaN
  1213.03        2500.00                 NaN            NaN   5.29944        1.08011                 NaN   8.29733                 NaN   8.36511        43.8512        33.1068                 NaN
  1210.53        2500.00                 NaN            NaN   6.41648                 NaN            NaN   8.25130                 NaN   8.37107        43.8165        33.1447                 NaN
  1208.02        2500.00                 NaN            NaN   6.42221                 NaN            NaN   8.24356                 NaN   8.37270        43.8119        33.1497                 NaN
  1205.51        2500.00                 NaN            NaN   5.68069       0.743307                 NaN   8.22290                 NaN   8.37645        43.8320        33.1446                 NaN
  1203.01        2500.00                 NaN            NaN   5.82327       0.615723                 NaN   8.19766                 NaN   8.38061        43.8260        33.1567                 NaN
  1200.50        2500.00                 NaN            NaN   6.47313                 NaN            NaN   8.14105                 NaN   8.39255        43.8032        33.1901                 NaN
  1197.99        2500.00                 NaN            NaN   6.52299                 NaN            NaN   8.05018                 NaN   8.39196        43.8088        33.2261                 NaN
  1195.49        2500.00                 NaN            NaN   6.51464                 NaN            NaN   8.06567                 NaN   8.39700        43.8010        33.2217                 NaN
  1192.98        2500.00                 NaN            NaN   6.51605                 NaN            NaN   8.06226                 NaN   8.40064        43.7987        33.2224                 NaN
  1190.48        2500.00                 NaN            NaN   6.49216                 NaN            NaN   8.11263                 NaN   8.40438        43.7834        33.2075                 NaN
  1187.97        2500.00                 NaN            NaN   6.50404                 NaN            NaN   8.09314                 NaN   8.40749        43.7777        33.2176                 NaN
  1185.46        2500.00                 NaN            NaN   6.49981                 NaN            NaN   8.10135                 NaN   8.40955        43.7745        33.2148                 NaN
  1182.96        2500.00                 NaN            NaN   6.50945                 NaN            NaN   8.08601                 NaN   8.41231        43.7690        33.2232                 NaN
  1180.45        2500.00                 NaN            NaN   6.57760                 NaN            NaN   7.96337                 NaN   8.41332        43.7732        33.2725                 NaN
  1177.94        2500.00                 NaN            NaN   6.57528                 NaN            NaN   7.96974                 NaN   8.41766        43.7642        33.2731                 NaN
  1175.44        2500.00                 NaN            NaN   6.57280                 NaN            NaN   7.97634                 NaN   8.42212        43.7551        33.2736                 NaN
  1172.93        2500.00                 NaN            NaN   6.57010                 NaN            NaN   7.98324                 NaN   8.42671        43.7459        33.2740                 NaN
  1170.43        2500.00                 NaN            NaN   6.57285                 NaN            NaN   7.97951                 NaN   8.42954        43.7409        33.2772                 NaN
  1167.92        2500.00                 NaN            NaN   6.53425                 NaN            NaN   8.05154                 NaN   8.42533        43.7418        33.2470                 NaN
  1165.41        2500.00                 NaN            NaN   6.53546                 NaN            NaN   8.05076                 NaN   8.42726        43.7379        33.2487                 NaN
  1162.91        2500.00                 NaN            NaN   6.55571                 NaN            NaN   7.99223                 NaN   8.45106        43.7362        33.2648                 NaN
  1160.40        2500.00                 NaN            NaN   6.53822                 NaN            NaN   8.04868                 NaN   8.43108        43.7299        33.2522                 NaN
  1157.89        2500.00                 NaN            NaN   6.58930                 NaN            NaN   7.95262                 NaN   8.42249        43.7524        33.2832                 NaN
  1155.39        2500.00                 NaN            NaN   6.60617                 NaN            NaN   7.92245                 NaN   8.42375        43.7520        33.2956                 NaN
  1152.88        2500.00                 NaN            NaN   6.66904                 NaN            NaN   7.80655                 NaN   8.42097        43.7648        33.3387                 NaN
  1150.38        2500.00                 NaN            NaN   6.64034                 NaN            NaN   7.86108                 NaN   8.42628        43.7515        33.3208                 NaN
  1147.87        2500.00                 NaN            NaN   6.65773                 NaN            NaN   7.82970                 NaN   8.42755        43.7515        33.3336                 NaN
  1145.36        2500.00                 NaN            NaN   6.67539                 NaN            NaN   7.79769                 NaN   8.42881        43.7516        33.3465                 NaN
  1142.86        2500.00                 NaN            NaN   6.59308                 NaN            NaN   7.91868                 NaN   8.48532        43.7023        33.3006                 NaN
  1140.35        2500.00                 NaN            NaN   6.59008                 NaN            NaN   7.92575                 NaN   8.48659        43.6989        33.2987                 NaN
  1137.84        2500.00                 NaN            NaN   6.60214                 NaN            NaN   7.90350                 NaN   8.49338        43.6910        33.3100                 NaN
  1135.34        2500.00                 NaN            NaN   6.60772                 NaN            NaN   7.89388                 NaN   8.49747        43.6854        33.3156                 NaN
  1132.83        2500.00                 NaN            NaN   6.64661                 NaN            NaN   7.84235                 NaN   8.47128        43.6990        33.3407                 NaN
  1130.33        2500.00                 NaN            NaN   6.61359                 NaN            NaN   7.88287                 NaN   8.50441        43.6773        33.3218                 NaN
  1127.82        2500.00                 NaN            NaN   6.67359                 NaN            NaN   7.76706                 NaN   8.49562        43.7057        33.3580                 NaN
  1125.31        2500.00                 NaN            NaN   6.67097                 NaN            NaN   7.77278                 NaN   8.50186        43.6955        33.3589                 NaN
  1122.81        2500.00                 NaN            NaN   6.66833                 NaN            NaN   7.77855                 NaN   8.50817        43.6851        33.3599                 NaN
  1120.30        2500.00                 NaN            NaN   6.66564                 NaN            NaN   7.78439       0.814179E-004   8.51456        43.6745        33.3608                 NaN
  1117.79        2500.00                 NaN            NaN   6.63931                 NaN            NaN   7.83307                 NaN   8.52934        43.6500        33.3483                 NaN
  1115.29        2500.00                 NaN            NaN   6.57684                 NaN            NaN  0.189877        7.75106        8.54321        43.6304        33.3086                 NaN
  1112.78        2500.00                 NaN            NaN   6.61051                 NaN            NaN  0.109521        7.76887        8.54687        43.6313        33.3329                 NaN
  1110.28        2500.00                 NaN            NaN   6.64893                 NaN            NaN  0.197342E-001   7.79713        8.54215        43.6312        33.3609                 NaN
  1107.77        2500.00                 NaN            NaN   6.58662                 NaN            NaN  0.196421        7.72836        8.55579        43.6118        33.3210                 NaN
  1105.26        2500.00                 NaN            NaN   6.55448                 NaN            NaN  0.298266        7.67923        8.56799        43.5984        33.3017                 NaN
  1102.76        2500.00                 NaN            NaN   6.51621                 NaN            NaN  0.416136        7.62474        8.58119        43.5834        33.2783                 NaN
  1100.25        2500.00                 NaN            NaN   6.46876                 NaN            NaN  0.554382        7.56773        8.59394        43.5665        33.2487                 NaN
  1097.74        2500.00                 NaN            NaN   6.41580                 NaN            NaN  0.708036        7.50552        8.60718        43.5479        33.2155                 NaN
  1095.24        2500.00                 NaN            NaN   6.31666                 NaN            NaN  0.955453        7.41810        8.61991        43.5205        33.1586       0.108340E-001
  1092.73        2500.00                 NaN            NaN   6.11513                 NaN            NaN   1.24595        7.31780        8.63339        43.5046        33.0798       0.103366     
  1090.23        2500.00                 NaN            NaN   6.06091                 NaN            NaN   1.50011        7.22112        8.65624        43.4676        33.0265       0.675200E-001
  1087.72        2500.00                 NaN            NaN   5.92593                 NaN            NaN   1.78842        7.12051        8.67571        43.4389        32.9553       0.952084E-001
  1085.21        2500.00                 NaN            NaN   5.78717                 NaN            NaN   2.08543        7.01863        8.69585        43.4093        32.8812       0.122377     
  1082.71        2500.00                 NaN            NaN   5.64706                 NaN            NaN   2.38586        6.91708        8.71636        43.3792        32.8057       0.148701     
  1080.20        2500.00                 NaN            NaN   5.50045                 NaN            NaN   6.81515        2.69555        8.73681        43.3490        32.7265       0.176619     
  1077.69        2500.00                 NaN            NaN   5.21960                 NaN            NaN   3.34580        6.59837        8.77763        43.2892        32.5606       0.208785     
  1075.19        2500.00                 NaN            NaN   5.19679                 NaN            NaN   3.35709        6.60079        8.78293        43.2817        32.5566       0.224121     
  1072.68        2500.00                 NaN            NaN   5.03207                 NaN            NaN   3.71566        6.48768        8.80744        43.2459        32.4630       0.248274     
  1070.18        2500.00                 NaN            NaN   4.86082                 NaN            NaN   4.08967        6.37152        8.83302        43.2085        32.3647       0.271817     
  1067.67        2500.00                 NaN            NaN   4.64998                 NaN            NaN   4.53000        6.24851        8.86175        43.1708        32.2397       0.299295     
  1065.16        2500.00                 NaN            NaN   4.44647                 NaN            NaN   4.97654        6.11511        8.89179        43.1276        32.1194       0.323108     
  1062.66        2500.00                 NaN            NaN   4.38541                 NaN            NaN   5.04012        6.12386        8.89640        43.1110        32.0945       0.348673     
  1060.15        2500.00                 NaN            NaN   4.06520                 NaN            NaN   5.81289        5.87093        8.94926        43.0444        31.8925       0.364739     
  1057.64        2500.00                 NaN            NaN   3.84534                 NaN            NaN   6.29836        5.73242        8.98213        42.9968        31.7593       0.385590     
  1055.14        2500.00                 NaN            NaN   3.61859                 NaN            NaN   6.79986        5.59125        9.01615        42.9477        31.6209       0.405580     
  1052.63        2500.00                 NaN            NaN   3.38979                 NaN            NaN   7.30545        5.45184        9.05056        42.8976        31.4804       0.424396     
  1050.13        2500.00                 NaN            NaN   3.11032                 NaN            NaN   7.92762        5.28169        9.09156        42.8380        31.3064       0.444432     
  1047.62        2500.00                 NaN            NaN   2.87186                 NaN            NaN   8.46115        5.13485        9.12867        42.7852        31.1574       0.460838     
  1045.11        2500.00                 NaN            NaN   4.59993                 NaN            NaN   6.37627        4.32513        8.90128        43.1074        32.2903       0.399768     
  1042.61        2500.00                 NaN            NaN  0.234024                 NaN            NaN   3.39089        14.6430        9.49937        42.2231        29.4516       0.558002     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1709        3.25845        9.53688        42.1679        29.3004       0.565418     
  1037.59        2500.00                 NaN            NaN   4.89702                 NaN            NaN   6.54148        3.64222        8.85149        43.1226        32.5246       0.420528     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0784        3.33465        9.55072        42.1664        29.3003       0.569554     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0333        3.39393        9.55323        42.1477        29.3054       0.566397     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   3.36562        15.0602        9.56011        42.1442        29.3044       0.565506     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1124        3.32658        9.58098        42.1151        29.3056       0.559370     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1434        3.30522        9.59290        42.0961        29.3070       0.555332     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1451        3.29484        9.58687        42.1111        29.3045       0.557469     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0370        3.39905        9.59572        42.1009        29.3080       0.559382     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN   3.45936        14.9732        9.60315        42.0922        29.3110       0.561187     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1965        3.23335        9.57750        42.1364        29.2990       0.557255     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN   3.33548        15.0921        9.58945        42.1211        29.3008       0.561079     
  1010.03        2500.00                 NaN   4.59542        2.63489                 NaN            NaN   6.99705                 NaN   8.92077        43.6151        32.3499       0.886857     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0989        3.37089        9.65321        42.0159        29.3161       0.544946     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN   3.32921        15.0900        9.60890        42.1054        29.3035       0.563017     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN   3.58712        14.8677        9.64419        42.0256        29.3219       0.553443     
  1000.00        2500.00                 NaN   7.80705                 NaN            NaN            NaN   6.75034                 NaN   9.06433        43.7688        31.4643        1.14519     
