|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.5/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1378.45        500.000        97.3440       0.128274                 NaN            NaN  0.687062       0.950327       0.890363                 NaN            NaN            NaN
  1375.94        500.000        97.3845       0.426929                 NaN            NaN   1.25416                 NaN  0.934390                 NaN            NaN            NaN
  1373.43        500.000        97.4513       0.424283                 NaN            NaN   1.21298                 NaN  0.911440                 NaN            NaN            NaN
  1370.93        500.000        97.5149       0.422130                 NaN            NaN   1.17407                 NaN  0.888859                 NaN            NaN            NaN
  1368.42        500.000        97.5731       0.419698                 NaN            NaN   1.13908                 NaN  0.868155                 NaN            NaN            NaN
  1365.91        500.000        97.6330       0.417650                 NaN            NaN   1.10235                 NaN  0.846999                 NaN            NaN            NaN
  1363.41        500.000        97.6840       0.400210                 NaN            NaN   1.08950                 NaN  0.826260                 NaN            NaN            NaN
  1360.90        500.000        97.7451       0.405724                 NaN            NaN   1.04339                 NaN  0.805806                 NaN            NaN            NaN
  1358.40        500.000        97.7962       0.402960                 NaN            NaN   1.01356                 NaN  0.787318                 NaN            NaN            NaN
  1355.89        500.000        97.8439       0.399215                 NaN            NaN  0.987038                 NaN  0.769895                 NaN            NaN            NaN
  1353.38        500.000        97.8979       0.392307                 NaN            NaN  0.960526                 NaN  0.749220                 NaN            NaN            NaN
  1350.88        500.000        97.9459       0.386717                 NaN            NaN  0.936092                 NaN  0.731282                 NaN            NaN            NaN
  1348.37        500.000        97.9893       0.377965                 NaN            NaN  0.917868                 NaN  0.714891                 NaN            NaN            NaN
  1345.86        500.000        98.0356       0.375192                 NaN            NaN  0.892353                 NaN  0.696832                 NaN            NaN            NaN
  1343.36        500.000        98.0782       0.369516                 NaN            NaN  0.871534                 NaN  0.680741                 NaN            NaN            NaN
  1340.85        500.000        98.1192       0.363836                 NaN            NaN  0.852166                 NaN  0.664818                 NaN            NaN            NaN
  1338.35        500.000        98.1389       0.368427                 NaN            NaN  0.834856                 NaN  0.657803                 NaN            NaN            NaN
  1335.84        500.000        98.2105       0.344901                 NaN            NaN  0.816340                 NaN  0.628281                 NaN            NaN            NaN
  1333.33        500.000        97.6163       0.489368                 NaN            NaN   1.04465                 NaN  0.849652                 NaN            NaN            NaN
  1330.83        500.000        97.2386       0.588468                 NaN            NaN   1.18236                 NaN  0.990528                 NaN            NaN            NaN
  1328.32        500.000        97.6895       0.493959                 NaN            NaN  0.992727                 NaN  0.823783                 NaN            NaN            NaN
  1325.81        500.000        98.0188       0.423772                 NaN            NaN  0.854951                 NaN  0.702445                 NaN            NaN            NaN
  1323.31        500.000        98.2617       0.372267                 NaN            NaN  0.753170                 NaN  0.612861                 NaN            NaN            NaN
  1320.80        500.000        98.4494       0.331190                 NaN            NaN  0.675718                 NaN  0.543657                 NaN            NaN            NaN
  1318.30        500.000        98.5993       0.298315                 NaN            NaN  0.614016                 NaN  0.488364                 NaN            NaN            NaN
  1315.79        500.000        98.6987       0.277574                 NaN            NaN  0.572445                 NaN  0.451320                 NaN            NaN            NaN
  1313.28        500.000        98.8165       0.249578                 NaN            NaN  0.526386                 NaN  0.407529                 NaN            NaN            NaN
  1310.78        500.000        98.8847       0.234211                 NaN            NaN  0.498619                 NaN  0.382512                 NaN            NaN            NaN
  1308.27        500.000        98.9450       0.220829                 NaN            NaN  0.474449                 NaN  0.359742                 NaN            NaN            NaN
  1305.76        500.000        98.9908       0.210068                 NaN            NaN  0.457058                 NaN  0.342111                 NaN            NaN            NaN
  1303.26        500.000        99.0297       0.200642                 NaN            NaN  0.442587                 NaN  0.327034                 NaN            NaN            NaN
  1300.75        500.000        99.0581       0.193096                 NaN            NaN  0.433325                 NaN  0.315488                 NaN            NaN            NaN
  1298.25        500.000        99.0753       0.187909                 NaN            NaN  0.428567                 NaN  0.308199                 NaN            NaN            NaN
  1295.74        500.000        99.0866       0.183500                 NaN            NaN  0.428272                 NaN  0.301586                 NaN            NaN            NaN
  1293.23        500.000        99.0816       0.183193                 NaN            NaN  0.433561                 NaN  0.301633                 NaN            NaN            NaN
  1290.73        500.000        99.0664       0.183811                 NaN            NaN  0.445288                 NaN  0.304459                 NaN            NaN            NaN
  1288.22        500.000        99.0323       0.187885                 NaN            NaN  0.466532                 NaN  0.313285                 NaN            NaN            NaN
  1285.71        500.000        98.9803       0.194531                 NaN            NaN  0.497515                 NaN  0.327650                 NaN            NaN            NaN
  1283.21        500.000        98.8996       0.205007                 NaN            NaN  0.544844                 NaN  0.350566                 NaN            NaN            NaN
  1280.70        500.000        98.7795       0.221250                 NaN            NaN  0.613482                 NaN  0.385730                 NaN            NaN            NaN
  1278.20        500.000        98.5970       0.244730                 NaN            NaN  0.718760                 NaN  0.439518                 NaN            NaN            NaN
  1275.69        500.000        98.3104       0.279656                 NaN            NaN  0.885516                 NaN  0.524381                 NaN            NaN            NaN
  1273.18        500.000        98.5564       0.232961                 NaN            NaN  0.758302                 NaN  0.452290                 NaN            NaN            NaN
  1270.68        500.000        98.9749       0.167653                 NaN            NaN  0.529686                 NaN  0.327744                 NaN            NaN            NaN
  1268.17        500.000        98.9985       0.158655                 NaN            NaN  0.523760                 NaN  0.319049                 NaN            NaN            NaN
  1265.66        500.000        99.0175       0.154392                 NaN            NaN  0.516719                 NaN  0.311426                 NaN            NaN            NaN
  1263.16        500.000        99.0379       0.145131                 NaN            NaN  0.510926                 NaN  0.304370       0.162764E-002            NaN            NaN
  1260.65        500.000        99.0146       0.136016                 NaN            NaN  0.519319                 NaN  0.309782       0.202666E-001            NaN            NaN
  1258.15        500.000        99.0174       0.126818                 NaN            NaN  0.516255                 NaN  0.308505       0.310345E-001            NaN            NaN
  1255.64        500.000        99.0461       0.121470                 NaN            NaN  0.503797                 NaN  0.298950       0.296971E-001            NaN            NaN
  1253.13        500.000        99.0715       0.117110                 NaN            NaN  0.492812                 NaN  0.290124       0.284122E-001            NaN            NaN
  1250.63        500.000        99.0979       0.111962                 NaN            NaN  0.481732                 NaN  0.281218       0.271758E-001            NaN            NaN
  1248.12        500.000        99.1225       0.107099                 NaN            NaN  0.471668                 NaN  0.272771       0.259539E-001            NaN            NaN
  1245.61        500.000        98.0884       0.126400                 NaN            NaN  0.623415                 NaN  0.370061       0.412899E-001  0.750396                 NaN
  1243.11        500.000        95.2420       0.178463                 NaN            NaN   1.05875                 NaN  0.640677       0.831717E-001   2.79691                 NaN
  1240.60        500.000        95.5511       0.160439                 NaN            NaN  0.998949                 NaN  0.597228       0.759832E-001   2.61630                 NaN
  1238.10        500.000        95.8250       0.144037                 NaN            NaN  0.947640                 NaN  0.558118       0.695051E-001   2.45572                 NaN
  1235.59        500.000        96.0761       0.127532                 NaN            NaN  0.901534                 NaN  0.522099       0.635369E-001   2.30924                 NaN
  1233.08        500.000        96.3040       0.111235                 NaN            NaN  0.861133                 NaN  0.489295       0.580324E-001   2.17633                 NaN
  1230.58        500.000        96.5091       0.961381E-001            NaN            NaN  0.825902                 NaN  0.459468       0.529885E-001   2.05635                 NaN
  1228.07        500.000        96.6993       0.773740E-001            NaN            NaN  0.798575                 NaN  0.432022       0.481471E-001   1.94455                 NaN
  1225.56        500.000        96.8661       0.598612E-001            NaN            NaN  0.777740                 NaN  0.407614       0.437452E-001   1.84497                 NaN
  1223.06        500.000        97.0171       0.328481E-001            NaN            NaN  0.773138                 NaN  0.385938       0.391284E-001   1.75187                 NaN
  1220.55        500.000        97.1457       0.281917E-002            NaN            NaN  0.780755                 NaN  0.367045       0.347030E-001   1.66900                 NaN
  1218.05        500.000        97.2811                 NaN            NaN            NaN  0.748094                 NaN  0.353121       0.303047E-001   1.58740                 NaN
  1215.54        500.000        97.4219                 NaN            NaN            NaN  0.708196                 NaN  0.328539       0.287033E-001   1.51267                 NaN
  1213.03        500.000        77.5284                 NaN            NaN            NaN   2.90306                 NaN   1.93695       0.998654E-001   8.96639        8.56530     
  1210.53        500.000        69.0819       0.206581E-001            NaN            NaN   3.78506                 NaN   2.60714       0.121737        12.0229        12.3606     
  1208.02        500.000        74.4409       0.123168                 NaN            NaN   2.92855                 NaN   2.14544       0.102929        9.97487        10.2842     
  1205.51        500.000        76.9201       0.134530                 NaN            NaN   2.62131       0.224025E-001   1.92887       0.905403E-001   9.00498        9.27723     
  1203.01        500.000        78.6391       0.113789                 NaN            NaN   2.38645       0.253302E-001   1.77588       0.818504E-001   8.35238        8.62522     
  1200.50        500.000        83.4756       0.872248E-001            NaN            NaN   1.82472       0.290163E-001   1.36821       0.626933E-001   6.51554        6.63703     
  1197.99        500.000        79.4691       0.257983                 NaN            NaN   1.96572       0.260316E-005   1.68787       0.728837E-001   8.10705        8.43934     
  1195.49        500.000        87.6815                 NaN            NaN            NaN   1.42717                 NaN   1.00552       0.410184E-001   4.99905        4.84579     
  1192.98        500.000        83.5378                 NaN            NaN            NaN   1.68538       0.138019        1.30485       0.562098E-001   6.67546        6.60233     
  1190.48        500.000        72.0370                 NaN            NaN            NaN  0.605718        2.19180        2.12429       0.930311E-001   11.6408        11.3073     
  1187.97        500.000                 NaN            NaN            NaN            NaN   8.83198                 NaN   7.24587       0.321069        42.8382        40.7629     
  1185.46        500.000                 NaN            NaN            NaN            NaN   8.83857                 NaN   7.25389       0.319110        42.8228        40.7656     
  1182.96        500.000                 NaN            NaN            NaN            NaN   8.84385                 NaN   7.26034       0.317509        42.8100        40.7682     
  1180.45        500.000                 NaN            NaN            NaN            NaN   2.74350        6.11037        7.27298       0.314569        42.7868        40.7718     
  1177.94        500.000                 NaN            NaN            NaN            NaN   2.42974        6.42613        7.27578       0.313869        42.7806        40.7739     
  1175.44        500.000                 NaN            NaN            NaN            NaN   2.20791        6.64922        7.27769       0.313381        42.7759        40.7759     
  1172.93        500.000                 NaN            NaN            NaN            NaN   8.85790                 NaN   7.27907       0.313018        42.7721        40.7779     
  1170.43        500.000                 NaN            NaN            NaN            NaN   8.85772                 NaN   7.27937       0.312940        42.7703        40.7796     
  1167.92        500.000                 NaN            NaN            NaN            NaN   8.85759                 NaN   7.27972       0.312854        42.7684        40.7814     
  1165.41        500.000                 NaN            NaN            NaN            NaN   8.85753                 NaN   7.28015       0.312757        42.7664        40.7831     
  1162.91        500.000                 NaN            NaN            NaN            NaN   8.84082                 NaN   7.26281       0.317737        42.7975        40.7811     
  1160.40        500.000                 NaN            NaN            NaN            NaN   8.88133                 NaN   7.30670       0.306157        42.7157        40.7901     
  1157.89        500.000                 NaN            NaN            NaN            NaN   8.88088                 NaN   7.30668       0.306136        42.7144        40.7919     
  1155.39        500.000                 NaN            NaN            NaN            NaN   8.88042                 NaN   7.30664       0.306119        42.7132        40.7936     
  1152.88        500.000                 NaN            NaN            NaN            NaN   8.87998                 NaN   7.30661       0.306095        42.7120        40.7953     
  1150.38        500.000                 NaN            NaN            NaN            NaN   8.87951                 NaN   7.30656       0.306081        42.7108        40.7971     
  1147.87        500.000                 NaN            NaN            NaN            NaN   8.87903                 NaN   7.30651       0.306066        42.7096        40.7988     
  1145.36        500.000                 NaN            NaN            NaN            NaN   8.87856                 NaN   7.30645       0.306052        42.7084        40.8005     
  1142.86        500.000                 NaN            NaN            NaN            NaN   8.87829                 NaN   7.30651       0.305985        42.7069        40.8023     
  1140.35        500.000                 NaN            NaN            NaN            NaN  0.510675E-003   8.87730        7.30644       0.305973        42.7057        40.8040     
  1137.84        500.000                 NaN            NaN            NaN            NaN  0.510563E-003   8.87682        7.30638       0.305961        42.7046        40.8058     
  1135.34        500.000                 NaN            NaN            NaN            NaN  0.509982E-003   8.87634        7.30632       0.305948        42.7034        40.8075     
  1132.83        500.000                 NaN            NaN            NaN            NaN   8.87597       0.405238E-003   7.30625       0.305935        42.7022        40.8092     
  1130.33        500.000                 NaN            NaN            NaN            NaN   8.87549       0.406453E-003   7.30619       0.305923        42.7011        40.8109     
  1127.82        500.000                 NaN            NaN            NaN            NaN   8.87544                 NaN   7.30615       0.305904        42.6998        40.8127     
  1125.31        500.000                 NaN            NaN            NaN            NaN   8.87496                 NaN   7.30609       0.305891        42.6987        40.8144     
  1122.81        500.000                 NaN  0.470381E-001            NaN            NaN   8.81040                 NaN   7.31586       0.304788        42.6838        40.8381     
  1120.30        500.000                 NaN  0.470359E-001            NaN            NaN   8.80993                 NaN   7.31580       0.304776        42.6827        40.8398     
  1117.79        500.000                 NaN  0.470336E-001            NaN            NaN   8.80945                 NaN   7.31574       0.304763        42.6815        40.8415     
  1115.29        500.000                 NaN  0.470314E-001            NaN            NaN   8.80898                 NaN   7.31568       0.304751        42.6803        40.8432     
  1112.78        500.000                 NaN  0.470291E-001            NaN            NaN   8.80851                 NaN   7.31561       0.304738        42.6792        40.8450     
  1110.28        500.000                 NaN  0.520257                 NaN            NaN   2.93449        5.05352        7.22722       0.339267        42.8799        41.0453     
  1107.77        500.000                 NaN  0.520232                 NaN            NaN   2.93433        5.05324        7.22716       0.339253        42.8788        41.0470     
  1105.26        500.000                 NaN   1.17206                 NaN            NaN   6.86848                 NaN   7.11379       0.384851        43.1360        41.3248     
  1102.76        500.000                 NaN   1.14129                 NaN            NaN   6.91445                 NaN   7.11416       0.383982        43.1338        41.3123     
  1100.25        500.000                 NaN   1.13666                 NaN            NaN   6.92032                 NaN   7.11367       0.383983        43.1335        41.3118     
  1097.74        500.000                 NaN   1.15049                 NaN            NaN   6.89653                 NaN   7.11159       0.384882        43.1369        41.3196     
  1095.24        500.000                 NaN   1.59902                 NaN            NaN   6.16139                 NaN   7.06206       0.409817        43.2474        41.5203     
  1092.73        500.000                 NaN   1.74350                 NaN            NaN   5.87136                 NaN   7.01398       0.427600        43.3676        41.5760     
  1090.23        500.000                 NaN   1.66397                 NaN            NaN   6.05036                 NaN   7.05210       0.414281        43.2668        41.5525     
  1087.72        500.000                 NaN   1.69383                 NaN            NaN   5.99932                 NaN   7.04758       0.416333        43.2755        41.5674     
  1085.21        500.000                 NaN   1.72142                 NaN            NaN   5.95226                 NaN   7.04351       0.418207        43.2831        41.5815     
  1082.71        500.000                 NaN   1.74715                 NaN            NaN   5.90848                 NaN   7.03981       0.419933        43.2899        41.5947     
  1080.20        500.000                 NaN   1.77124                 NaN            NaN   5.86754                 NaN   7.03644       0.421533        43.2960        41.6073     
  1077.69        500.000                 NaN   1.80126                 NaN            NaN   5.81547                 NaN   7.03152       0.423761        43.3057        41.6222     
  1075.19        500.000                 NaN   1.82151                 NaN            NaN   5.78142                 NaN   7.02897       0.425036        43.3099        41.6332     
  1072.68        500.000                 NaN   1.84087                 NaN            NaN   5.74893                 NaN   7.02659       0.426245        43.3136        41.6438     
  1070.18        500.000                 NaN   1.86093                 NaN            NaN   5.71430                 NaN   7.02478       0.427610        43.3179        41.6545     
  1067.67        500.000                 NaN   1.93328                 NaN            NaN   5.55468                 NaN   6.99285       0.438754        43.4003        41.6802     
  1065.16        500.000                 NaN   1.94030                 NaN            NaN   5.54216                 NaN   6.99170       0.439262        43.4016        41.6850     
  1062.66        500.000                 NaN   1.94624                 NaN            NaN   5.53211                 NaN   6.99106       0.439591        43.4015        41.6895     
  1060.15        500.000                 NaN   1.95200                 NaN            NaN   5.52237                 NaN   6.99045       0.439906        43.4013        41.6940     
  1057.64        500.000                 NaN   1.95761                 NaN            NaN   5.51290                 NaN   6.98988       0.440211        43.4010        41.6984     
  1055.14        500.000                 NaN   1.96306                 NaN            NaN   5.50370                 NaN   6.98935       0.440504        43.4007        41.7027     
  1052.63        500.000                 NaN   1.96838                 NaN            NaN   5.49475                 NaN   6.98883       0.440786        43.4003        41.7070     
  1050.13        500.000                 NaN   1.97355                 NaN            NaN   5.48605                 NaN   6.98836       0.441057        43.3998        41.7112     
  1047.62        500.000                 NaN   1.97860                 NaN            NaN   5.47759                 NaN   6.98791       0.441318        43.3992        41.7154     
  1045.11        500.000                 NaN   1.98352                 NaN            NaN   5.46934                 NaN   6.98748       0.441570        43.3986        41.7195     
  1042.61        500.000                 NaN   1.98832                 NaN            NaN   5.46131                 NaN   6.98709       0.441813        43.3979        41.7235     
  1040.10        500.000                 NaN   1.99300                 NaN            NaN   5.45348                 NaN   6.98671       0.442047        43.3972        41.7275     
  1037.59        500.000                 NaN   1.99758                 NaN            NaN   5.44585                 NaN   6.98637       0.442273        43.3964        41.7315     
  1035.09        500.000                 NaN   2.05202                 NaN            NaN   5.40390                 NaN   7.00767       0.437607        43.3286        41.7702     
  1032.58        500.000                 NaN   2.05908                 NaN            NaN   5.39365                 NaN   7.00818       0.437992        43.3249        41.7761     
  1030.08        500.000                 NaN   2.08088                 NaN            NaN   5.35147                 NaN   6.99943       0.441340        43.3390        41.7878     
  1027.57        500.000                 NaN   2.08021                 NaN            NaN   5.36208                 NaN   7.00663       0.439413        43.3198        41.7919     
  1025.06        500.000                 NaN   2.09301                 NaN            NaN   5.33734                 NaN   7.00397       0.439746        43.3289        41.7970     
  1022.56        500.000                 NaN   2.10948                 NaN            NaN   5.30930                 NaN   7.00314       0.441151        43.3300        41.8069     
  1020.05        500.000                 NaN   2.11938                 NaN            NaN   5.29363                 NaN   7.00272       0.441622        43.3290        41.8136     
  1017.54        500.000                 NaN   2.12913                 NaN            NaN   5.27817                 NaN   7.00232       0.442088        43.3280        41.8203     
  1015.04        500.000                 NaN   2.03434                 NaN            NaN   5.38507                 NaN   6.98422       0.443971        43.3869        41.7655     
  1012.53        500.000                 NaN   2.04063                 NaN            NaN   5.37526                 NaN   6.98435       0.444155        43.3851        41.7705     
  1010.03        500.000                 NaN   2.15677                 NaN            NaN   5.23487                 NaN   7.00154       0.443334        43.3238        41.8397     
  1007.52        500.000                 NaN   2.04659                 NaN            NaN   5.36547                 NaN   6.98180       0.444831        43.3844        41.7769     
  1005.01        500.000                 NaN   2.05611                 NaN            NaN   5.35272                 NaN   6.98570       0.444435        43.3766        41.7845     
  1002.51        500.000                 NaN   2.18276                 NaN            NaN   5.19458                 NaN   7.00116       0.444450        43.3187        41.8584     
  1000.00        500.000                 NaN   2.06003                 NaN            NaN   5.34431                 NaN   6.98444       0.444748        43.3772        41.7892     
