|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.5/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1378.45        500.000        96.9835       0.175615                 NaN            NaN  0.841660        1.14769       0.851517                 NaN            NaN            NaN
  1375.94        500.000        97.0001       0.586896                 NaN            NaN   1.51816                 NaN  0.894838                 NaN            NaN            NaN
  1373.43        500.000        97.0678       0.585868                 NaN            NaN   1.47205                 NaN  0.874314                 NaN            NaN            NaN
  1370.93        500.000        97.1320       0.585455                 NaN            NaN   1.42842                 NaN  0.854113                 NaN            NaN            NaN
  1368.42        500.000        97.1900       0.584641                 NaN            NaN   1.38965                 NaN  0.835683                 NaN            NaN            NaN
  1365.91        500.000        97.2507       0.584340                 NaN            NaN   1.34821                 NaN  0.816794                 NaN            NaN            NaN
  1363.41        500.000        97.3022       0.562269                 NaN            NaN   1.33726                 NaN  0.798257                 NaN            NaN            NaN
  1360.90        500.000        97.3643       0.572507                 NaN            NaN   1.28325                 NaN  0.779965                 NaN            NaN            NaN
  1358.40        500.000        97.4155       0.571077                 NaN            NaN   1.24990                 NaN  0.763535                 NaN            NaN            NaN
  1355.89        500.000        97.4631       0.568196                 NaN            NaN   1.22061                 NaN  0.748101                 NaN            NaN            NaN
  1353.38        500.000        97.5184       0.560778                 NaN            NaN   1.19132                 NaN  0.729470                 NaN            NaN            NaN
  1350.88        500.000        97.5672       0.555171                 NaN            NaN   1.16415                 NaN  0.713449                 NaN            NaN            NaN
  1348.37        500.000        97.6113       0.544868                 NaN            NaN   1.14491                 NaN  0.698890                 NaN            NaN            NaN
  1345.86        500.000        97.6579       0.543135                 NaN            NaN   1.11630                 NaN  0.682654                 NaN            NaN            NaN
  1343.36        500.000        97.7011       0.537217                 NaN            NaN   1.09337                 NaN  0.668301                 NaN            NaN            NaN
  1340.85        500.000        97.7426       0.531207                 NaN            NaN   1.07215                 NaN  0.654067                 NaN            NaN            NaN
  1338.35        500.000        97.7578       0.540375                 NaN            NaN   1.05325                 NaN  0.648557                 NaN            NaN            NaN
  1335.84        500.000        97.8379       0.507846                 NaN            NaN   1.03338                 NaN  0.620845                 NaN            NaN            NaN
  1333.33        500.000        97.1108       0.723221                 NaN            NaN   1.32497                 NaN  0.840984                 NaN            NaN            NaN
  1330.83        500.000        96.6391       0.874013                 NaN            NaN   1.50379                 NaN  0.983095                 NaN            NaN            NaN
  1328.32        500.000        97.1726       0.738230                 NaN            NaN   1.26818                 NaN  0.820959                 NaN            NaN            NaN
  1325.81        500.000        97.5643       0.636781                 NaN            NaN   1.09646                 NaN  0.702491                 NaN            NaN            NaN
  1323.31        500.000        97.8537       0.562136                 NaN            NaN  0.969396                 NaN  0.614774                 NaN            NaN            NaN
  1320.80        500.000        98.0782       0.502381                 NaN            NaN  0.872557                 NaN  0.546842                 NaN            NaN            NaN
  1318.30        500.000        98.2579       0.454375                 NaN            NaN  0.795313                 NaN  0.492439                 NaN            NaN            NaN
  1315.79        500.000        98.3755       0.424532                 NaN            NaN  0.743886                 NaN  0.456109                 NaN            NaN            NaN
  1313.28        500.000        98.5185       0.383026                 NaN            NaN  0.685692                 NaN  0.412743                 NaN            NaN            NaN
  1310.78        500.000        98.6000       0.360637                 NaN            NaN  0.651235                 NaN  0.388164                 NaN            NaN            NaN
  1308.27        500.000        98.6718       0.341196                 NaN            NaN  0.621284                 NaN  0.365741                 NaN            NaN            NaN
  1305.76        500.000        98.7277       0.325170                 NaN            NaN  0.599181                 NaN  0.347967                 NaN            NaN            NaN
  1303.26        500.000        98.7730       0.311678                 NaN            NaN  0.581930                 NaN  0.333378                 NaN            NaN            NaN
  1300.75        500.000        98.8053       0.300982                 NaN            NaN  0.571444                 NaN  0.322319                 NaN            NaN            NaN
  1298.25        500.000        98.8236       0.293960                 NaN            NaN  0.566831                 NaN  0.315568                 NaN            NaN            NaN
  1295.74        500.000        98.8344       0.287974                 NaN            NaN  0.568148                 NaN  0.309485                 NaN            NaN            NaN
  1293.23        500.000        98.8243       0.288495                 NaN            NaN  0.576941                 NaN  0.310239                 NaN            NaN            NaN
  1290.73        500.000        98.8012       0.290472                 NaN            NaN  0.594457                 NaN  0.313894                 NaN            NaN            NaN
  1288.22        500.000        98.7570       0.297087                 NaN            NaN  0.623084                 NaN  0.322848                 NaN            NaN            NaN
  1285.71        500.000        98.6871       0.308420                 NaN            NaN  0.666268                 NaN  0.338254                 NaN            NaN            NaN
  1283.21        500.000        98.5797       0.325911                 NaN            NaN  0.731754                 NaN  0.362596                 NaN            NaN            NaN
  1280.70        500.000        98.4209       0.352742                 NaN            NaN  0.826550                 NaN  0.399787                 NaN            NaN            NaN
  1278.20        500.000        98.1802       0.391327                 NaN            NaN  0.971875                 NaN  0.456574                 NaN            NaN            NaN
  1275.69        500.000        97.8029       0.448659                 NaN            NaN   1.20226                 NaN  0.546155                 NaN            NaN            NaN
  1273.18        500.000        98.1170       0.375436                 NaN            NaN   1.03468                 NaN  0.472847                 NaN            NaN            NaN
  1270.68        500.000        98.6592       0.271368                 NaN            NaN  0.725647                 NaN  0.343819                 NaN            NaN            NaN
  1268.17        500.000        98.6873       0.257549                 NaN            NaN  0.719767                 NaN  0.335427                 NaN            NaN            NaN
  1265.66        500.000        98.7085       0.251431                 NaN            NaN  0.711959                 NaN  0.328117                 NaN            NaN            NaN
  1263.16        500.000        98.7325       0.237022                 NaN            NaN  0.706120                 NaN  0.321370       0.294591E-002            NaN            NaN
  1260.65        500.000        98.6931       0.222818                 NaN            NaN  0.719566                 NaN  0.327772       0.367594E-001            NaN            NaN
  1258.15        500.000        98.6907       0.208364                 NaN            NaN  0.717357                 NaN  0.327165       0.564205E-001            NaN            NaN
  1255.64        500.000        98.7259       0.200175                 NaN            NaN  0.702013                 NaN  0.317780       0.541182E-001            NaN            NaN
  1253.13        500.000        98.7568       0.193595                 NaN            NaN  0.688606                 NaN  0.309111       0.518981E-001            NaN            NaN
  1250.63        500.000        98.7893       0.185619                 NaN            NaN  0.674991                 NaN  0.300305       0.497544E-001            NaN            NaN
  1248.12        500.000        98.8197       0.178062                 NaN            NaN  0.662697                 NaN  0.291937       0.476253E-001            NaN            NaN
  1245.61        500.000        97.6918       0.210625                 NaN            NaN  0.877750                 NaN  0.396608       0.758738E-001  0.747334                 NaN
  1243.11        500.000        94.5838       0.297722                 NaN            NaN   1.49288                 NaN  0.686748       0.152865        2.78599                 NaN
  1240.60        500.000        94.9189       0.268795                 NaN            NaN   1.41517                 NaN  0.642289       0.140119        2.61472                 NaN
  1238.10        500.000        95.2162       0.242312                 NaN            NaN   1.34859                 NaN  0.602166       0.128591        2.46219                 NaN
  1235.59        500.000        95.4901       0.215406                 NaN            NaN   1.28880                 NaN  0.565087       0.117925        2.32268                 NaN
  1233.08        500.000        95.7397       0.188601                 NaN            NaN   1.23661                 NaN  0.531221       0.108045        2.19580                 NaN
  1230.58        500.000        95.9648       0.163610                 NaN            NaN   1.19131                 NaN  0.500341       0.989553E-001   2.08103                 NaN
  1228.07        500.000        96.1748       0.132150                 NaN            NaN   1.15733                 NaN  0.471839       0.901817E-001   1.97370                 NaN
  1225.56        500.000        96.3584       0.102587                 NaN            NaN   1.13238                 NaN  0.446451       0.821732E-001   1.87800                 NaN
  1223.06        500.000        96.5259       0.564797E-001            NaN            NaN   1.13180                 NaN  0.423882       0.737070E-001   1.78820                 NaN
  1220.55        500.000        96.6679       0.486298E-002            NaN            NaN   1.14929                 NaN  0.404210       0.655479E-001   1.70819                 NaN
  1218.05        500.000        96.8158                 NaN            NaN            NaN   1.10789                 NaN  0.389908       0.573941E-001   1.62902                 NaN
  1215.54        500.000        96.9752                 NaN            NaN            NaN   1.05017                 NaN  0.363722       0.545062E-001   1.55644                 NaN
  1213.03        500.000        75.7172                 NaN            NaN            NaN   4.22831                 NaN   2.10706       0.186347        9.06398        8.69706     
  1210.53        500.000        66.9214       0.350484E-001            NaN            NaN   5.47027                 NaN   2.81670       0.225611        12.0668        12.4641     
  1208.02        500.000        72.5110       0.210507                 NaN            NaN   4.23851                 NaN   2.33346       0.192042        10.0751        10.4394     
  1205.51        500.000        75.0882       0.230779                 NaN            NaN   3.79667       0.328134E-001   2.10562       0.169554        9.12500        9.45140     
  1203.01        500.000        76.9005       0.195839                 NaN            NaN   3.46566       0.372489E-001   1.94488       0.153781        8.48695        8.81511     
  1200.50        500.000        82.0314       0.151068                 NaN            NaN   2.66465       0.429329E-001   1.50782       0.118532        6.65825        6.82535     
  1197.99        500.000        77.7844       0.445808                 NaN            NaN   2.85808       0.384094E-005   1.85585       0.137488        8.25984        8.65854     
  1195.49        500.000        86.5511                 NaN            NaN            NaN   2.09767                 NaN   1.11623       0.781243E-001   5.13768        5.01922     
  1192.98        500.000        82.1289                 NaN            NaN            NaN   2.46761       0.200464        1.44446       0.106763        6.83261        6.81918     
  1190.48        500.000        70.0958                 NaN            NaN            NaN  0.881913        3.16502        2.33029       0.175105        11.7795        11.5724     
  1187.97        500.000                 NaN            NaN            NaN            NaN   12.0233                 NaN   7.47814       0.568580        40.6826        39.2474     
  1185.46        500.000                 NaN            NaN            NaN            NaN   12.0309                 NaN   7.48647       0.565133        40.6691        39.2484     
  1182.96        500.000                 NaN            NaN            NaN            NaN   12.0372                 NaN   7.49320       0.562321        40.6581        39.2492     
  1180.45        500.000                 NaN            NaN            NaN            NaN   3.72651        8.32228        7.50629       0.557136        40.6370        39.2507     
  1177.94        500.000                 NaN            NaN            NaN            NaN   3.29870        8.75282        7.50924       0.555920        40.6322        39.2511     
  1175.44        500.000                 NaN            NaN            NaN            NaN   2.99625        9.05716        7.51127       0.555079        40.6289        39.2514     
  1172.93        500.000                 NaN            NaN            NaN            NaN   12.0548                 NaN   7.51275       0.554457        40.6264        39.2516     
  1170.43        500.000                 NaN            NaN            NaN            NaN   12.0551                 NaN   7.51313       0.554343        40.6258        39.2516     
  1167.92        500.000                 NaN            NaN            NaN            NaN   12.0554                 NaN   7.51357       0.554214        40.6252        39.2516     
  1165.41        500.000                 NaN            NaN            NaN            NaN   12.0558                 NaN   7.51409       0.554065        40.6244        39.2517     
  1162.91        500.000                 NaN            NaN            NaN            NaN   12.0359                 NaN   7.49641       0.562923        40.6560        39.2488     
  1160.40        500.000                 NaN            NaN            NaN            NaN   12.0823                 NaN   7.54162       0.542419        40.5786        39.2550     
  1157.89        500.000                 NaN            NaN            NaN            NaN   12.0824                 NaN   7.54167       0.542405        40.5785        39.2550     
  1155.39        500.000                 NaN            NaN            NaN            NaN   12.0824                 NaN   7.54170       0.542395        40.5785        39.2550     
  1152.88        500.000                 NaN            NaN            NaN            NaN   12.0824                 NaN   7.54173       0.542377        40.5784        39.2551     
  1150.38        500.000                 NaN            NaN            NaN            NaN   12.0824                 NaN   7.54175       0.542374        40.5784        39.2551     
  1147.87        500.000                 NaN            NaN            NaN            NaN   12.0825                 NaN   7.54176       0.542371        40.5784        39.2551     
  1145.36        500.000                 NaN            NaN            NaN            NaN   12.0825                 NaN   7.54177       0.542368        40.5784        39.2551     
  1142.86        500.000                 NaN            NaN            NaN            NaN   12.0827                 NaN   7.54189       0.542272        40.5780        39.2551     
  1140.35        500.000                 NaN            NaN            NaN            NaN  0.689823E-003   12.0820        7.54189       0.542273        40.5780        39.2551     
  1137.84        500.000                 NaN            NaN            NaN            NaN  0.689708E-003   12.0820        7.54189       0.542273        40.5780        39.2551     
  1135.34        500.000                 NaN            NaN            NaN            NaN  0.688959E-003   12.0820        7.54189       0.542273        40.5780        39.2551     
  1132.83        500.000                 NaN            NaN            NaN            NaN   12.0822       0.545951E-003   7.54189       0.542273        40.5780        39.2551     
  1130.33        500.000                 NaN            NaN            NaN            NaN   12.0822       0.547622E-003   7.54189       0.542273        40.5780        39.2551     
  1127.82        500.000                 NaN            NaN            NaN            NaN   12.0827                 NaN   7.54192       0.542261        40.5780        39.2551     
  1125.31        500.000                 NaN            NaN            NaN            NaN   12.0827                 NaN   7.54192       0.542261        40.5780        39.2551     
  1122.81        500.000                 NaN  0.764091E-001            NaN            NaN   11.9864                 NaN   7.55237       0.540349        40.5667        39.2778     
  1120.30        500.000                 NaN  0.764091E-001            NaN            NaN   11.9864                 NaN   7.55237       0.540349        40.5667        39.2778     
  1117.79        500.000                 NaN  0.764091E-001            NaN            NaN   11.9864                 NaN   7.55237       0.540349        40.5667        39.2778     
  1115.29        500.000                 NaN  0.764092E-001            NaN            NaN   11.9864                 NaN   7.55237       0.540349        40.5667        39.2778     
  1112.78        500.000                 NaN  0.764093E-001            NaN            NaN   11.9864                 NaN   7.55237       0.540349        40.5667        39.2778     
  1110.28        500.000                 NaN  0.845617                 NaN            NaN   3.95691        6.87601        7.46384       0.601813        40.7730        39.4829     
  1107.77        500.000                 NaN  0.845617                 NaN            NaN   3.95692        6.87601        7.46384       0.601813        40.7730        39.4829     
  1105.26        500.000                 NaN   1.90619                 NaN            NaN   9.25280                 NaN   7.35051       0.683072        41.0391        39.7683     
  1102.76        500.000                 NaN   1.85619                 NaN            NaN   9.32090                 NaN   7.35076       0.681539        41.0370        39.7536     
  1100.25        500.000                 NaN   1.84874                 NaN            NaN   9.33036                 NaN   7.35029       0.681567        41.0377        39.7514     
  1097.74        500.000                 NaN   1.87134                 NaN            NaN   9.29702                 NaN   7.34829       0.683198        41.0425        39.7576     
  1095.24        500.000                 NaN   2.60200                 NaN            NaN   8.24183                 NaN   7.29990       0.727761        41.1645        39.9640     
  1092.73        500.000                 NaN   2.83760                 NaN            NaN   7.84588                 NaN   7.25117       0.759467        41.2849        40.0210     
  1090.23        500.000                 NaN   2.70811                 NaN            NaN   8.08466                 NaN   7.29012       0.735788        41.1875        39.9938     
  1087.72        500.000                 NaN   2.75690                 NaN            NaN   8.01238                 NaN   7.28570       0.739482        41.1980        40.0076     
  1085.21        500.000                 NaN   2.80202                 NaN            NaN   7.94569                 NaN   7.28172       0.742858        41.2073        40.0204     
  1082.71        500.000                 NaN   2.84410                 NaN            NaN   7.88362                 NaN   7.27813       0.745971        41.2158        40.0323     
  1080.20        500.000                 NaN   2.88351                 NaN            NaN   7.82557                 NaN   7.27485       0.748860        41.2236        40.0436     
  1077.69        500.000                 NaN   2.93261                 NaN            NaN   7.75194                 NaN   7.27002       0.752868        41.2352        40.0574     
  1075.19        500.000                 NaN   2.96578                 NaN            NaN   7.70351                 NaN   7.26757       0.755177        41.2409        40.0670     
  1072.68        500.000                 NaN   2.99750                 NaN            NaN   7.65727                 NaN   7.26530       0.757369        41.2463        40.0762     
  1070.18        500.000                 NaN   3.03037                 NaN            NaN   7.60821                 NaN   7.26363       0.759840        41.2523        40.0856     
  1067.67        500.000                 NaN   3.14854                 NaN            NaN   7.39473                 NaN   7.23116       0.779726        41.3345        40.1114     
  1065.16        500.000                 NaN   3.16016                 NaN            NaN   7.37731                 NaN   7.23008       0.780666        41.3371        40.1147     
  1062.66        500.000                 NaN   3.17000                 NaN            NaN   7.36319                 NaN   7.22952       0.781287        41.3384        40.1176     
  1060.15        500.000                 NaN   3.17955                 NaN            NaN   7.34950                 NaN   7.22900       0.781884        41.3396        40.1205     
  1057.64        500.000                 NaN   3.18886                 NaN            NaN   7.33618                 NaN   7.22851       0.782461        41.3407        40.1233     
  1055.14        500.000                 NaN   3.19792                 NaN            NaN   7.32324                 NaN   7.22806       0.783017        41.3418        40.1260     
  1052.63        500.000                 NaN   3.20675                 NaN            NaN   7.31066                 NaN   7.22763       0.783554        41.3428        40.1287     
  1050.13        500.000                 NaN   3.21536                 NaN            NaN   7.29841                 NaN   7.22723       0.784072        41.3437        40.1313     
  1047.62        500.000                 NaN   3.22375                 NaN            NaN   7.28650                 NaN   7.22686       0.784572        41.3445        40.1338     
  1045.11        500.000                 NaN   3.23194                 NaN            NaN   7.27489                 NaN   7.22652       0.785056        41.3453        40.1363     
  1042.61        500.000                 NaN   3.23993                 NaN            NaN   7.26358                 NaN   7.22620       0.785523        41.3460        40.1388     
  1040.10        500.000                 NaN   3.24774                 NaN            NaN   7.25255                 NaN   7.22592       0.785975        41.3466        40.1412     
  1037.59        500.000                 NaN   3.25536                 NaN            NaN   7.24180                 NaN   7.22565       0.786411        41.3472        40.1436     
  1035.09        500.000                 NaN   3.34427                 NaN            NaN   7.16266                 NaN   7.24805       0.778180        41.2859        40.1809     
  1032.58        500.000                 NaN   3.35572                 NaN            NaN   7.14770                 NaN   7.24868       0.778900        41.2838        40.1852     
  1030.08        500.000                 NaN   3.39185                 NaN            NaN   7.08847                 NaN   7.23984       0.784902        41.2993        40.1956     
  1027.57        500.000                 NaN   3.39070                 NaN            NaN   7.10106                 NaN   7.24730       0.781501        41.2818        40.1976     
  1025.06        500.000                 NaN   3.41200                 NaN            NaN   7.06670                 NaN   7.24476       0.782142        41.2926        40.2018     
  1022.56        500.000                 NaN   3.43907                 NaN            NaN   7.02659                 NaN   7.24407       0.784682        41.2954        40.2102     
  1020.05        500.000                 NaN   3.45540                 NaN            NaN   7.00385                 NaN   7.24377       0.785560        41.2960        40.2154     
  1017.54        500.000                 NaN   3.47151                 NaN            NaN   6.98142                 NaN   7.24348       0.786427        41.2966        40.2206     
  1015.04        500.000                 NaN   3.31685                 NaN            NaN   7.15600                 NaN   7.22425       0.789746        41.3501        40.1631     
  1012.53        500.000                 NaN   3.32729                 NaN            NaN   7.14186                 NaN   7.22449       0.790110        41.3497        40.1665     
  1010.03        500.000                 NaN   3.51718                 NaN            NaN   6.91835                 NaN   7.24306       0.788761        41.2972        40.2354     
  1007.52        500.000                 NaN   3.33734                 NaN            NaN   7.12798                 NaN   7.22201       0.791380        41.3516        40.1697     
  1005.01        500.000                 NaN   3.35307                 NaN            NaN   7.10848                 NaN   7.22618       0.790716        41.3458        40.1758     
  1002.51        500.000                 NaN   3.56017                 NaN            NaN   6.85945                 NaN   7.24303       0.790860        41.2969        40.2496     
  1000.00        500.000                 NaN   3.35980                 NaN            NaN   7.09774                 NaN   7.22503       0.791340        41.3489        40.1772     
