|6.6.6
Archiving\03_Data\fracLP/QFM/YM20/YM20_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1423.56        500.000        98.9066                 NaN            NaN            NaN  0.378011       0.715404                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.6034                 NaN            NaN            NaN  0.482065       0.914566                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.6215                 NaN            NaN            NaN  0.474948       0.903590                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.6365                 NaN            NaN            NaN  0.469489       0.894003                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.6518                 NaN            NaN            NaN  0.464485       0.883704                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.6687                 NaN            NaN            NaN  0.457865       0.873465                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.6823                 NaN            NaN            NaN  0.452169       0.865530                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.6969                 NaN            NaN            NaN  0.447142       0.855915                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.6880                 NaN            NaN            NaN  0.168942       0.808241       0.334795                 NaN            NaN            NaN            NaN
  1401.00        500.000        97.1411                 NaN            NaN            NaN            NaN  0.880464        1.25472       0.723724                 NaN            NaN            NaN
  1398.50        500.000        96.9901                 NaN            NaN            NaN            NaN  0.870138        1.32965       0.810083                 NaN            NaN            NaN
  1395.99        500.000        97.0722                 NaN            NaN            NaN            NaN  0.845935        1.29492       0.786951                 NaN            NaN            NaN
  1393.48        500.000        97.1480                 NaN            NaN            NaN            NaN  0.823490        1.26275       0.765769                 NaN            NaN            NaN
  1390.98        500.000        97.2192                 NaN            NaN            NaN            NaN  0.802781        1.23261       0.745377                 NaN            NaN            NaN
  1388.47        500.000        97.2898                 NaN            NaN            NaN            NaN  0.781424        1.20287       0.725919                 NaN            NaN            NaN
  1385.96        500.000        97.3559                 NaN            NaN            NaN            NaN   1.17560       0.761310       0.707179                 NaN            NaN            NaN
  1383.46        500.000        97.8536       0.187867                 NaN            NaN  0.387052       0.972746                 NaN  0.598726                 NaN            NaN            NaN
  1380.95        500.000        97.0742       0.140294E-001            NaN            NaN            NaN   1.54662       0.588109       0.777074                 NaN            NaN            NaN
  1378.45        500.000        97.5437       0.447304E-001            NaN            NaN            NaN  0.715121        1.03590       0.660525                 NaN            NaN            NaN
  1375.94        500.000        97.8278       0.601015                 NaN            NaN            NaN  0.913048                 NaN  0.658100                 NaN            NaN            NaN
  1373.43        500.000        97.4255       0.121628E-005            NaN            NaN            NaN  0.588288        1.30505       0.681140                 NaN            NaN            NaN
  1370.93        500.000        97.9127       0.582947                 NaN            NaN            NaN  0.873602                 NaN  0.630736                 NaN            NaN            NaN
  1368.42        500.000        97.9411       0.578715                 NaN            NaN            NaN  0.858729                 NaN  0.621419                 NaN            NaN            NaN
  1365.91        500.000        97.4239                 NaN            NaN            NaN            NaN   1.42763       0.471136       0.677363                 NaN            NaN            NaN
  1363.41        500.000        98.1289       0.467819                 NaN            NaN            NaN  0.846471                 NaN  0.556807                 NaN            NaN            NaN
  1360.90        500.000        97.6240                 NaN            NaN            NaN            NaN  0.482783        1.26918       0.623996                 NaN            NaN            NaN
  1358.40        500.000        98.1316       0.510986                 NaN            NaN            NaN  0.799260                 NaN  0.558176                 NaN            NaN            NaN
  1355.89        500.000        97.7930       0.705214E-004            NaN            NaN            NaN   1.13819       0.490058       0.578656                 NaN            NaN            NaN
  1353.38        500.000        98.0241       0.330221                 NaN            NaN            NaN  0.441231       0.644829       0.559604                 NaN            NaN            NaN
  1350.88        500.000        98.0625       0.333717                 NaN            NaN            NaN  0.419635       0.635152       0.548954                 NaN            NaN            NaN
  1348.37        500.000        98.1003       0.337114                 NaN            NaN            NaN  0.625402       0.398844       0.538304                 NaN            NaN            NaN
  1345.86        500.000        98.1353       0.340411                 NaN            NaN            NaN  0.379143       0.616246       0.528860                 NaN            NaN            NaN
  1343.36        500.000        98.1538       0.483055                 NaN            NaN            NaN  0.649239       0.173479       0.540405                 NaN            NaN            NaN
  1340.85        500.000        98.2287       0.203080                 NaN            NaN            NaN  0.529506       0.553431       0.485245                 NaN            NaN            NaN
  1338.35        500.000        98.2399       0.347522                 NaN            NaN            NaN  0.589912       0.323544       0.499126                 NaN            NaN            NaN
  1335.84        500.000        98.2732       0.350162                 NaN            NaN            NaN  0.305526       0.581328       0.489827                 NaN            NaN            NaN
  1333.33        500.000        98.3032       0.351346                 NaN            NaN            NaN  0.573770       0.290685       0.481039                 NaN            NaN            NaN
  1330.83        500.000        98.3340       0.354900                 NaN            NaN            NaN  0.565850       0.272553       0.472732                 NaN            NaN            NaN
  1328.32        500.000        98.3648       0.352711                 NaN            NaN            NaN  0.557453       0.261842       0.463233                 NaN            NaN            NaN
  1325.81        500.000        98.3888       0.356515                 NaN            NaN            NaN  0.245947       0.552024       0.456705                 NaN            NaN            NaN
  1323.31        500.000        98.4225       0.353514                 NaN            NaN            NaN  0.235547       0.542127       0.446339                 NaN            NaN            NaN
  1320.80        500.000        98.4444       0.356287                 NaN            NaN            NaN  0.536647       0.222555       0.440118                 NaN            NaN            NaN
  1318.30        500.000        98.4741       0.355027                 NaN            NaN            NaN  0.211043       0.528370       0.431476                 NaN            NaN            NaN
  1315.79        500.000        98.4990       0.355171                 NaN            NaN            NaN  0.521848       0.199713       0.424308                 NaN            NaN            NaN
  1313.28        500.000        98.5228       0.353581                 NaN            NaN            NaN  0.515070       0.191648       0.416859                 NaN            NaN            NaN
  1310.78        500.000        98.5415       0.353059                 NaN            NaN            NaN  0.509053       0.185403       0.410969                 NaN            NaN            NaN
  1308.27        500.000        98.5713       0.348716                 NaN            NaN            NaN  0.500769       0.177260       0.401973                 NaN            NaN            NaN
  1305.76        500.000        98.5934       0.348477                 NaN            NaN            NaN  0.494608       0.167790       0.395676                 NaN            NaN            NaN
  1303.26        500.000        98.6161       0.345501                 NaN            NaN            NaN  0.487639       0.161998       0.388726                 NaN            NaN            NaN
  1300.75        500.000        98.6367       0.342388                 NaN            NaN            NaN  0.157667       0.480999       0.382256                 NaN            NaN            NaN
  1298.25        500.000        98.6571       0.339559                 NaN            NaN            NaN  0.474433       0.152852       0.376031                 NaN            NaN            NaN
  1295.74        500.000        98.6794       0.334110                 NaN            NaN            NaN  0.150403       0.467224       0.368843                 NaN            NaN            NaN
  1293.23        500.000        98.6978       0.330482                 NaN            NaN            NaN  0.147525       0.461097       0.363073                 NaN            NaN            NaN
  1290.73        500.000        98.7169       0.325732                 NaN            NaN            NaN  0.454371       0.145989       0.357031                 NaN            NaN            NaN
  1288.22        500.000        98.7364       0.320508                 NaN            NaN            NaN  0.447867       0.144411       0.350780                 NaN            NaN            NaN
  1285.71        500.000        98.7552       0.315222                 NaN            NaN            NaN  0.440821       0.143824       0.344913                 NaN            NaN            NaN
  1283.21        500.000        98.7743       0.310166                 NaN            NaN            NaN  0.434281       0.142248       0.338965                 NaN            NaN            NaN
  1280.70        500.000        98.7915       0.303668                 NaN            NaN            NaN  0.144129       0.427325       0.333365                 NaN            NaN            NaN
  1278.20        500.000        98.8070       0.297365                 NaN            NaN            NaN  0.146419       0.420951       0.328232                 NaN            NaN            NaN
  1275.69        500.000        98.8251       0.290087                 NaN            NaN            NaN  0.413130       0.149268       0.322452                 NaN            NaN            NaN
  1273.18        500.000        98.7461       0.100777                 NaN  0.867908E-001            NaN  0.406008       0.337875       0.322488                 NaN            NaN            NaN
  1270.68        500.000        82.4621                 NaN            NaN   1.10249                 NaN   2.92243        2.22119        2.12756        9.16429                 NaN            NaN
  1268.17        500.000        82.2663                 NaN            NaN   1.07656                 NaN   2.18245        2.93993        2.13157        9.40324                 NaN            NaN
  1265.66        500.000        85.3817                 NaN            NaN  0.902414                 NaN   1.81967        2.39336        1.77347        7.72936                 NaN            NaN
  1263.16        500.000        87.5578                 NaN            NaN  0.786712                 NaN   1.57099        1.99713        1.52144        6.56590                 NaN            NaN
  1260.65        500.000        89.1634                 NaN            NaN  0.704271                 NaN   1.39096        1.69637        1.33401        5.71101                 NaN            NaN
  1258.15        500.000        90.4034                 NaN            NaN  0.644216                 NaN   1.25448        1.45524        1.18804        5.05460                 NaN            NaN
  1255.64        500.000        91.3843                 NaN            NaN  0.597614                 NaN   1.14801        1.26025        1.07149        4.53838                 NaN            NaN
  1253.13        500.000        92.1824                 NaN            NaN  0.560179                 NaN   1.09854        1.06192       0.975526        4.12142                 NaN            NaN
  1250.63        500.000        92.8479                 NaN            NaN  0.529845                 NaN  0.990916       0.960743       0.894741        3.77588                 NaN            NaN
  1248.12        500.000        93.4097                 NaN            NaN  0.503626                 NaN  0.930537       0.843939       0.825655        3.48654                 NaN            NaN
  1245.61        500.000        93.8951                 NaN            NaN  0.480803                 NaN  0.877879       0.742260       0.765395        3.23856                 NaN            NaN
  1243.11        500.000        94.3169                 NaN            NaN  0.459532                 NaN  0.831791       0.654989       0.712023        3.02473                 NaN            NaN
  1240.60        500.000        94.6925                 NaN            NaN  0.440012                 NaN  0.579177       0.788811       0.664405        2.83513                 NaN            NaN
  1238.10        500.000        95.0241                 NaN            NaN  0.421749                 NaN  0.750661       0.512465       0.621583        2.66939                 NaN            NaN
  1235.59        500.000        89.4463                 NaN            NaN  0.751206                 NaN   1.43251        1.20835        1.37255        5.78909                 NaN            NaN
  1233.08        500.000        99.6090                 NaN            NaN  0.567710E-001            NaN  0.217535                 NaN  0.826157E-001  0.340374E-001            NaN            NaN
  1230.58        500.000        97.5057                 NaN            NaN  0.283560                 NaN  0.538133                 NaN  0.210390        1.46220                 NaN            NaN
  1228.07        500.000        96.5865                 NaN            NaN  0.333994                 NaN  0.256778       0.573580       0.415424        1.83371                 NaN            NaN
  1225.56        500.000        96.2862                 NaN            NaN  0.338265                 NaN  0.586775       0.287768       0.455027        2.04597                 NaN            NaN
  1223.06        500.000        96.4408                 NaN            NaN  0.323694                 NaN  0.264049       0.562200       0.433728        1.97549                 NaN            NaN
  1220.55        500.000        96.7242                 NaN            NaN  0.305205                 NaN  0.222353       0.527576       0.395630        1.82501                 NaN            NaN
  1218.05        500.000        96.7833                 NaN            NaN  0.295922                 NaN  0.214638       0.512403       0.386879        1.80682                 NaN            NaN
  1215.54        500.000        93.5571                 NaN            NaN  0.539261                 NaN  0.444486        1.00605       0.769071        3.65254       0.314550E-001            NaN
  1213.03        500.000        99.8071                 NaN            NaN  0.349422E-001            NaN  0.368657E-001            NaN  0.176474E-001  0.103487                 NaN            NaN
  1210.53        500.000        99.3099                 NaN            NaN            NaN            NaN  0.571798E-001            NaN  0.103513       0.455347       0.741075E-001            NaN
  1208.02        500.000        95.0265                 NaN            NaN  0.686042E-001            NaN  0.732986       0.500810       0.566449        2.92693       0.177705                 NaN
  1205.51        500.000        90.4310                 NaN            NaN  0.560531                 NaN  0.883664                 NaN  0.770670        3.75877                 NaN   3.59539     
  1203.01        500.000        73.9491                 NaN            NaN   1.37710                 NaN   2.11807                 NaN   2.14676        10.1296                 NaN   10.2794     
  1200.50        500.000       100.0000                 NaN            NaN  0.180765E-005            NaN  0.191916E-005            NaN  0.213133E-005  0.107810E-004            NaN  0.109560E-004
  1197.99        500.000        72.3581                 NaN            NaN   1.20641                 NaN   2.25204                 NaN   2.21953        10.9682       0.579941E-001   10.9378     
  1195.49        500.000        84.6768                 NaN            NaN  0.748957                 NaN   1.20131                 NaN   1.25298        6.09570       0.904102E-001   5.93387     
  1192.98        500.000        79.9252                 NaN            NaN  0.975891                 NaN  0.102348E-001   1.50689        1.58890        8.09218                 NaN   7.90071     
  1190.48        500.000        88.9794                 NaN            NaN  0.495278                 NaN  0.770065                 NaN  0.851410        4.48550                 NaN   4.41838     
  1187.97        500.000        54.1305                 NaN            NaN   1.79342                 NaN  0.655937        2.56286        3.47234        19.0967       0.288278E-001   18.2594     
  1185.46        500.000                 NaN            NaN            NaN   3.88676                 NaN   5.70817                 NaN   7.07074        42.8205       0.169581        40.3443     
  1182.96        500.000                 NaN            NaN            NaN   3.87180                 NaN   5.71491                 NaN   7.06686        42.8234       0.182627        40.3404     
  1180.45        500.000                 NaN            NaN            NaN   3.87486                 NaN   5.69378                 NaN   7.06644        42.8224       0.192229        40.3503     
  1177.94        500.000                 NaN            NaN            NaN   3.84513                 NaN   5.71492                 NaN   7.07213        42.8159       0.209822        40.3421     
  1175.44        500.000                 NaN            NaN            NaN   3.83268                 NaN   5.71552                 NaN   7.07393        42.8118       0.222916        40.3431     
  1172.93        500.000                 NaN            NaN            NaN   3.81424                 NaN   5.71898                 NaN   7.07391        42.8092       0.241392        40.3422     
  1170.43        500.000                 NaN            NaN            NaN   3.81698                 NaN   5.69829                 NaN   7.07666        42.8091       0.249068        40.3499     
  1167.92        500.000                 NaN            NaN            NaN   3.79788                 NaN   5.71160                 NaN   7.07903        42.8020       0.262215        40.3473     
  1165.41        500.000                 NaN            NaN            NaN   3.78000                 NaN   5.71408                 NaN   7.08173        42.7993       0.279090        40.3458     
  1162.91        500.000                 NaN            NaN            NaN   3.77138                 NaN   5.71100                 NaN   7.08304        42.7958       0.290330        40.3485     
  1160.40        500.000                 NaN            NaN            NaN   3.75307                 NaN   5.68969                 NaN   7.09489        42.7806       0.321379        40.3604     
  1157.89        500.000                 NaN            NaN            NaN   3.74799                 NaN   5.70858                 NaN   7.08667        42.7892       0.316526        40.3511     
  1155.39        500.000                 NaN            NaN            NaN   3.76804                 NaN   5.69228                 NaN   7.09012        42.7741       0.310282        40.3652     
  1152.88        500.000                 NaN            NaN            NaN   3.71846                 NaN   5.70923                 NaN   7.09131        42.7836       0.346583        40.3508     
  1150.38        500.000                 NaN            NaN            NaN   3.72013                 NaN   5.68341                 NaN   7.10258        42.7656       0.360806        40.3675     
  1147.87        500.000                 NaN            NaN            NaN   3.69756                 NaN   5.70564                 NaN   7.09471        42.7767       0.371060        40.3543     
  1145.36        500.000                 NaN            NaN            NaN   3.69971                 NaN   5.67989                 NaN   7.10629        42.7580       0.384803        40.3713     
  1142.86        500.000                 NaN            NaN            NaN   3.67592                 NaN   5.70243                 NaN   7.09835        42.7700       0.395929        40.3574     
  1140.35        500.000                 NaN            NaN            NaN   3.67639                 NaN   5.67498                 NaN   7.10978        42.7542       0.411454        40.3732     
  1137.84        500.000                 NaN            NaN            NaN   3.65272                 NaN   5.70057                 NaN   7.10236        42.7631       0.421520        40.3598     
  1135.34        500.000                 NaN            NaN            NaN   3.63800                 NaN   5.70076                 NaN   7.10490        42.7606       0.436393        40.3593     
  1132.83        500.000                 NaN            NaN            NaN   3.62642                 NaN   5.69908                 NaN   7.10698        42.7577       0.449382        40.3604     
  1130.33        500.000                 NaN            NaN            NaN   3.61816                 NaN   5.69676                 NaN   7.10852        42.7535       0.459958        40.3631     
  1127.82        500.000                 NaN            NaN            NaN   3.60557                 NaN   5.69639                 NaN   7.11088        42.7506       0.473177        40.3634     
  1125.31        500.000                 NaN            NaN            NaN   3.59584                 NaN   5.69400                 NaN   7.11272        42.7474       0.484863        40.3652     
  1122.81        500.000                 NaN            NaN            NaN   3.58250                 NaN   5.69333                 NaN   7.11521        42.7448       0.498785        40.3653     
  1120.30        500.000                 NaN            NaN            NaN   3.57468                 NaN   5.69082                 NaN   7.11690        42.7408       0.508913        40.3679     
  1117.79        500.000                 NaN            NaN            NaN   3.56614                 NaN   5.68791                 NaN   7.11867        42.7373       0.519781        40.3702     
  1115.29        500.000                 NaN            NaN            NaN   3.55477                 NaN   5.68710                 NaN   7.12099        42.7341       0.532070        40.3710     
  1112.78        500.000                 NaN            NaN            NaN   3.55853                 NaN   5.68091                 NaN   7.12072        42.7221       0.537431        40.3803     
  1110.28        500.000                 NaN            NaN            NaN   3.53543                 NaN   5.68320                 NaN   7.12513        42.7274       0.554718        40.3741     
  1107.77        500.000                 NaN            NaN            NaN   3.52805                 NaN   5.67983                 NaN   7.12689        42.7238       0.564671        40.3768     
  1105.26        500.000                 NaN            NaN            NaN   3.51959                 NaN   5.67759                 NaN   7.12890        42.7200       0.575096        40.3789     
  1102.76        500.000                 NaN            NaN            NaN   3.51698                 NaN   5.66425                 NaN   7.12962        42.7190       0.585791        40.3844     
  1100.25        500.000                 NaN            NaN            NaN   3.50558                 NaN   5.66281                 NaN   7.14014        42.7022       0.598877        40.3904     
  1097.74        500.000                 NaN            NaN            NaN   3.49431                 NaN   5.66832                 NaN   7.14175        42.6958       0.609202        40.3907     
  1095.24        500.000                 NaN            NaN            NaN   3.48848                 NaN   5.65818                 NaN   7.14449        42.6951       0.619661        40.3941     
  1092.73        500.000                 NaN            NaN            NaN   3.48250                 NaN   5.65375                 NaN   7.13746        42.7069       0.627957        40.3915     
  1090.23        500.000                 NaN            NaN            NaN   3.47256                 NaN   5.65297                 NaN   7.14880        42.6880       0.639548        40.3981     
  1087.72        500.000                 NaN            NaN            NaN   3.46148                 NaN   5.65734                 NaN   7.15161        42.6832       0.648997        40.3973     
  1085.21        500.000                 NaN            NaN            NaN   3.44278                 NaN   5.62390                 NaN   7.14146        42.7144       0.679719        40.3978     
  1082.71        500.000                 NaN            NaN            NaN   3.44979                 NaN   5.64773                 NaN   7.15614        42.6751       0.667701        40.4035     
  1080.20        500.000                 NaN            NaN            NaN   3.44220                 NaN   5.64248                 NaN   7.15775        42.6732       0.677902        40.4065     
  1077.69        500.000                 NaN            NaN            NaN   3.42706                 NaN   5.65210                 NaN   7.15297        42.6822       0.687401        40.3982     
  1075.19        500.000                 NaN            NaN            NaN   3.42035                 NaN   5.64885                 NaN   7.15498        42.6789       0.696396        40.4005     
  1072.68        500.000                 NaN            NaN            NaN   3.41286                 NaN   5.64665                 NaN   7.15732        42.6752       0.705631        40.4023     
  1070.18        500.000                 NaN            NaN            NaN   3.40828                 NaN   5.64267                 NaN   7.15918        42.6710       0.713187        40.4057     
  1067.67        500.000                 NaN            NaN            NaN   3.40068                 NaN   5.64027                 NaN   7.16155        42.6675       0.722535        40.4074     
  1065.16        500.000                 NaN            NaN            NaN   3.39395                 NaN   5.63778                 NaN   7.16384        42.6637       0.731194        40.4096     
  1062.66        500.000                 NaN            NaN            NaN   3.38749                 NaN   5.63441                 NaN   7.16604        42.6605       0.739884        40.4117     
  1060.15        500.000                 NaN            NaN            NaN   3.37108                 NaN   5.62361       0.244330E-001   7.17049        42.6535       0.749017        40.4079     
  1057.64        500.000                 NaN            NaN            NaN   3.37147                 NaN   5.62553       0.830092E-002   7.17134        42.6523       0.757048        40.4140     
  1055.14        500.000                 NaN            NaN            NaN   3.34295                 NaN   5.60351       0.653793E-001   7.17856        42.6406       0.766190        40.4028     
  1052.63        500.000                 NaN            NaN            NaN   3.31911                 NaN   5.58489       0.111064        7.18479        42.6307       0.775076        40.3944     
  1050.13        500.000                 NaN            NaN            NaN   3.29006                 NaN  0.177588        5.55248        7.19215        42.6208       0.784362        40.3825     
  1047.62        500.000                 NaN            NaN            NaN   3.27351                 NaN   5.54945       0.198267        7.19705        42.6112       0.792103        40.3784     
  1045.11        500.000                 NaN            NaN            NaN   3.25088                 NaN   5.53199       0.241843        7.20324        42.6014       0.800300        40.3704     
  1042.61        500.000                 NaN            NaN            NaN   3.22839                 NaN   5.51481       0.285326        7.20950        42.5914       0.808275        40.3623     
  1040.10        500.000                 NaN            NaN            NaN   3.21283                 NaN   5.49703       0.316697        7.21433        42.5849       0.816016        40.3582     
  1037.59        500.000                 NaN            NaN            NaN   3.18378                 NaN   5.48097       0.372123        7.22212        42.5713       0.823616        40.3460     
  1035.09        500.000                 NaN            NaN            NaN   3.16602                 NaN   5.46287       0.408546        7.22762        42.5635       0.831006        40.3404     
  1032.58        500.000                 NaN            NaN            NaN   3.14297                 NaN   5.44621       0.453992        7.23430        42.5527       0.838186        40.3316     
  1030.08        500.000                 NaN            NaN            NaN   3.12013                 NaN   5.42980       0.499176        7.24102        42.5419       0.845163        40.3228     
  1027.57        500.000                 NaN            NaN            NaN   3.09752                 NaN   5.41367       0.544038        7.24776        42.5310       0.851938        40.3141     
  1025.06        500.000                 NaN            NaN            NaN   3.07511                 NaN   5.39779       0.588648        7.25453        42.5200       0.858518        40.3054     
  1022.56        500.000                 NaN            NaN            NaN   3.07005                 NaN   5.39544       0.589992        7.25747        42.5151       0.864619        40.3073     
  1020.05        500.000                 NaN            NaN            NaN   3.03076                 NaN   5.36671       0.677403        7.26820        42.4978       0.871109        40.2880     
  1017.54        500.000                 NaN            NaN            NaN   3.02266                 NaN   5.36164       0.686933        7.27176        42.4922       0.877008        40.2878     
  1015.04        500.000                 NaN            NaN            NaN   2.99992                 NaN   5.34590       0.733280        7.27890        42.4806       0.882892        40.2785     
  1012.53        500.000                 NaN            NaN            NaN   2.96587                 NaN   5.32265       0.807526        7.28937        42.4637       0.888656        40.2622     
  1010.03        500.000                 NaN            NaN            NaN   2.94504                 NaN   5.30738       0.850468        7.29555        42.4536       0.894123        40.2538     
  1007.52        500.000                 NaN            NaN            NaN   2.92475                 NaN   5.29411       0.891110        7.30237        42.4424       0.899417        40.2459     
  1005.01        500.000                 NaN            NaN            NaN   2.90737                 NaN   5.28241       0.925228        7.30858        42.4322       0.904575        40.2396     
  1002.51        500.000                 NaN            NaN            NaN   2.88470                 NaN   5.26721       0.972549        7.31608        42.4200       0.909550        40.2300     
  1000.00        500.000                 NaN            NaN            NaN   2.86179                 NaN   5.25208        1.02056        7.32371        42.4074       0.914344        40.2201     
