|6.6.6
Archiving\03_Data\fracLP/QFM/YM20/YM20_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1423.56        500.000        99.0693                 NaN            NaN            NaN  0.318439       0.612239                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.8117                 NaN            NaN            NaN  0.405867       0.782392                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.8283                 NaN            NaN            NaN  0.399390       0.772281                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.8423                 NaN            NaN            NaN  0.394323       0.763332                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.8565                 NaN            NaN            NaN  0.389677       0.753863                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.8719                 NaN            NaN            NaN  0.383679       0.744435                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.8847                 NaN            NaN            NaN  0.378410       0.736904                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.8982                 NaN            NaN            NaN  0.373756       0.728025                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.8911                 NaN            NaN            NaN  0.141032       0.686776       0.281058                 NaN            NaN            NaN            NaN
  1401.00        500.000        97.4537                 NaN            NaN            NaN            NaN  0.747996        1.05277       0.745531                 NaN            NaN            NaN
  1398.50        500.000        97.3138                 NaN            NaN            NaN            NaN  0.738282        1.11387       0.834067                 NaN            NaN            NaN
  1395.99        500.000        97.3908                 NaN            NaN            NaN            NaN  0.716682        1.08280       0.809683                 NaN            NaN            NaN
  1393.48        500.000        97.4621                 NaN            NaN            NaN            NaN  0.696606        1.05395       0.787329                 NaN            NaN            NaN
  1390.98        500.000        97.5293                 NaN            NaN            NaN            NaN  0.678057        1.02683       0.765808                 NaN            NaN            NaN
  1388.47        500.000        97.5955                 NaN            NaN            NaN            NaN  0.658994        1.00022       0.745261                 NaN            NaN            NaN
  1385.96        500.000        97.6578                 NaN            NaN            NaN            NaN  0.975703       0.641063       0.725475                 NaN            NaN            NaN
  1383.46        500.000        98.1051       0.145570                 NaN            NaN  0.318501       0.817324                 NaN  0.613465                 NaN            NaN            NaN
  1380.95        500.000        97.4197       0.108412E-001            NaN            NaN            NaN   1.27938       0.493890       0.796204                 NaN            NaN            NaN
  1378.45        500.000        97.8356       0.344458E-001            NaN            NaN            NaN  0.599291       0.854845       0.675860                 NaN            NaN            NaN
  1375.94        500.000        98.1032       0.461078                 NaN            NaN            NaN  0.763349                 NaN  0.672417                 NaN            NaN            NaN
  1373.43        500.000        97.7407       0.929875E-006            NaN            NaN            NaN  0.491269        1.07242       0.695597                 NaN            NaN            NaN
  1370.93        500.000        98.1851       0.444158                 NaN            NaN            NaN  0.727706                 NaN  0.643009                 NaN            NaN            NaN
  1368.42        500.000        98.2142       0.439405                 NaN            NaN            NaN  0.713740                 NaN  0.632685                 NaN            NaN            NaN
  1365.91        500.000        97.7542                 NaN            NaN            NaN            NaN   1.16536       0.391201       0.689286                 NaN            NaN            NaN
  1363.41        500.000        98.3810       0.352637                 NaN            NaN            NaN  0.700828                 NaN  0.565486                 NaN            NaN            NaN
  1360.90        500.000        97.9359                 NaN            NaN            NaN            NaN  0.399296        1.03137       0.633429                 NaN            NaN            NaN
  1358.40        500.000        98.3926       0.382518                 NaN            NaN            NaN  0.659296                 NaN  0.565580                 NaN            NaN            NaN
  1355.89        500.000        98.0896       0.526259E-004            NaN            NaN            NaN  0.920688       0.403717       0.585926                 NaN            NaN            NaN
  1353.38        500.000        98.3026       0.245540                 NaN            NaN            NaN  0.356037       0.530059       0.565803                 NaN            NaN            NaN
  1350.88        500.000        98.3396       0.247266                 NaN            NaN            NaN  0.337837       0.521034       0.554306                 NaN            NaN            NaN
  1348.37        500.000        98.3759       0.248925                 NaN            NaN            NaN  0.511988       0.320328       0.542829                 NaN            NaN            NaN
  1345.86        500.000        98.4096       0.250455                 NaN            NaN            NaN  0.303845       0.503518       0.532585                 NaN            NaN            NaN
  1343.36        500.000        98.4345       0.353919                 NaN            NaN            NaN  0.529418       0.138714       0.543425                 NaN            NaN            NaN
  1340.85        500.000        98.4918       0.148371                 NaN            NaN            NaN  0.422286       0.450257       0.487280                 NaN            NaN            NaN
  1338.35        500.000        98.5100       0.253015                 NaN            NaN            NaN  0.478969       0.257437       0.500561                 NaN            NaN            NaN
  1335.84        500.000        98.5418       0.254055                 NaN            NaN            NaN  0.242551       0.471052       0.490540                 NaN            NaN            NaN
  1333.33        500.000        98.5708       0.254009                 NaN            NaN            NaN  0.463915       0.230203       0.481053                 NaN            NaN            NaN
  1330.83        500.000        98.6003       0.255737                 NaN            NaN            NaN  0.456565       0.215361       0.472064                 NaN            NaN            NaN
  1328.32        500.000        98.6296       0.253249                 NaN            NaN            NaN  0.448827       0.206399       0.461906                 NaN            NaN            NaN
  1325.81        500.000        98.6533       0.255127                 NaN            NaN            NaN  0.193390       0.443440       0.454732                 NaN            NaN            NaN
  1323.31        500.000        98.6847       0.252056                 NaN            NaN            NaN  0.184797       0.434663       0.443751                 NaN            NaN            NaN
  1320.80        500.000        98.7065       0.253122                 NaN            NaN            NaN  0.429330       0.174161       0.436918                 NaN            NaN            NaN
  1318.30        500.000        98.7342       0.251402                 NaN            NaN            NaN  0.164803       0.421856       0.427696                 NaN            NaN            NaN
  1315.79        500.000        98.7580       0.250688                 NaN            NaN            NaN  0.415715       0.155591       0.419959                 NaN            NaN            NaN
  1313.28        500.000        98.7810       0.248656                 NaN            NaN            NaN  0.409450       0.148938       0.411963                 NaN            NaN            NaN
  1310.78        500.000        98.7997       0.247308                 NaN            NaN            NaN  0.403769       0.143732       0.405527                 NaN            NaN            NaN
  1308.27        500.000        98.8269       0.243577                 NaN            NaN            NaN  0.396366       0.137105       0.396040                 NaN            NaN            NaN
  1305.76        500.000        98.8480       0.242638                 NaN            NaN            NaN  0.390646       0.129479       0.389239                 NaN            NaN            NaN
  1303.26        500.000        98.8694       0.239758                 NaN            NaN            NaN  0.384334       0.124724       0.381815                 NaN            NaN            NaN
  1300.75        500.000        98.8890       0.236778                 NaN            NaN            NaN  0.121105       0.378282       0.374883                 NaN            NaN            NaN
  1298.25        500.000        98.9083       0.234004                 NaN            NaN            NaN  0.372398       0.117114       0.368209                 NaN            NaN            NaN
  1295.74        500.000        98.9290       0.229547                 NaN            NaN            NaN  0.114993       0.365879       0.360612                 NaN            NaN            NaN
  1293.23        500.000        98.9464       0.226298                 NaN            NaN            NaN  0.112526       0.360304       0.354424                 NaN            NaN            NaN
  1290.73        500.000        98.9643       0.222316                 NaN            NaN            NaN  0.354291       0.111099       0.347987                 NaN            NaN            NaN
  1288.22        500.000        98.9825       0.218056                 NaN            NaN            NaN  0.348478       0.109648       0.341366                 NaN            NaN            NaN
  1285.71        500.000        98.9998       0.213798                 NaN            NaN            NaN  0.342273       0.108963       0.335138                 NaN            NaN            NaN
  1283.21        500.000        99.0174       0.209735                 NaN            NaN            NaN  0.336489       0.107525       0.328850                 NaN            NaN            NaN
  1280.70        500.000        99.0333       0.204664                 NaN            NaN            NaN  0.108706       0.330415       0.322921                 NaN            NaN            NaN
  1278.20        500.000        99.0478       0.199770                 NaN            NaN            NaN  0.110186       0.324774       0.317461                 NaN            NaN            NaN
  1275.69        500.000        99.0642       0.194297                 NaN            NaN            NaN  0.318079       0.112078       0.311394                 NaN            NaN            NaN
  1273.18        500.000        99.0093       0.673109E-001            NaN  0.471723E-001            NaN  0.312012       0.253204       0.310987                 NaN            NaN            NaN
  1270.68        500.000        83.7768                 NaN            NaN  0.605890                 NaN   2.20862        1.72240        2.07328        9.61305                 NaN            NaN
  1268.17        500.000        83.6026                 NaN            NaN  0.590624                 NaN   1.68527        2.21110        2.07183        9.83859                 NaN            NaN
  1265.66        500.000        86.5650                 NaN            NaN  0.492857                 NaN   1.39568        1.78694        1.71467        8.04480                 NaN            NaN
  1263.16        500.000        88.6257                 NaN            NaN  0.428051                 NaN   1.19788        1.48165        1.46421        6.80252                 NaN            NaN
  1260.65        500.000        90.1416                 NaN            NaN  0.381915                 NaN   1.05489        1.25121        1.27840        5.89197                 NaN            NaN
  1258.15        500.000        91.3093                 NaN            NaN  0.348245                 NaN  0.946677        1.06765        1.13398        5.19412                 NaN            NaN
  1255.64        500.000        92.2309                 NaN            NaN  0.322081                 NaN  0.862243       0.919915        1.01884        4.64599                 NaN            NaN
  1253.13        500.000        92.9791                 NaN            NaN  0.301057                 NaN  0.798002       0.793962       0.924174        4.20368                 NaN            NaN
  1250.63        500.000        93.6016                 NaN            NaN  0.283943                 NaN  0.737702       0.694673       0.844598        3.83749                 NaN            NaN
  1248.12        500.000        94.1258                 NaN            NaN  0.269171                 NaN  0.689855       0.607508       0.776648        3.53104                 NaN            NaN
  1245.61        500.000        94.5774                 NaN            NaN  0.256285                 NaN  0.648193       0.532025       0.717485        3.26865                 NaN            NaN
  1243.11        500.000        94.9687                 NaN            NaN  0.244291                 NaN  0.611716       0.467476       0.665201        3.04258                 NaN            NaN
  1240.60        500.000        95.3160                 NaN            NaN  0.233286                 NaN  0.411685       0.577900       0.618658        2.84245                 NaN            NaN
  1238.10        500.000        95.6217                 NaN            NaN  0.223023                 NaN  0.547881       0.362811       0.576906        2.66763                 NaN            NaN
  1235.59        500.000        90.6401                 NaN            NaN  0.400658                 NaN   1.04136       0.856018        1.27494        5.78695                 NaN            NaN
  1233.08        500.000        99.7093                 NaN            NaN  0.296689E-001            NaN  0.151716                 NaN  0.757470E-001  0.336016E-001            NaN            NaN
  1230.58        500.000        97.8259                 NaN            NaN  0.148838                 NaN  0.387764                 NaN  0.193017        1.44452                 NaN            NaN
  1228.07        500.000        97.0435                 NaN            NaN  0.174561                 NaN  0.179015       0.412687       0.380702        1.80955                 NaN            NaN
  1225.56        500.000        96.7721                 NaN            NaN  0.176400                 NaN  0.421115       0.200061       0.416014        2.01428                 NaN            NaN
  1223.06        500.000        96.9116                 NaN            NaN  0.168428                 NaN  0.182904       0.402091       0.395439        1.93955                 NaN            NaN
  1220.55        500.000        97.1657                 NaN            NaN  0.158369                 NaN  0.153468       0.376132       0.359690        1.78663                 NaN            NaN
  1218.05        500.000        97.2192                 NaN            NaN  0.153341                 NaN  0.147772       0.364431       0.350838        1.76440                 NaN            NaN
  1215.54        500.000        94.4225                 NaN            NaN  0.279031                 NaN  0.305743       0.715119       0.697088        3.56389       0.166218E-001            NaN
  1213.03        500.000        99.8414                 NaN            NaN  0.178420E-001            NaN  0.248182E-001            NaN  0.158509E-001  0.100086                 NaN            NaN
  1210.53        500.000        99.3876                 NaN            NaN            NaN            NaN  0.402031E-001            NaN  0.929842E-001  0.440422       0.388076E-001            NaN
  1208.02        500.000        95.6643                 NaN            NaN  0.353283E-001            NaN  0.517027       0.341474       0.510111        2.83844       0.932885E-001            NaN
  1205.51        500.000        91.2679                 NaN            NaN  0.286973                 NaN  0.625031                 NaN  0.695001        3.65085                 NaN   3.47425     
  1203.01        500.000        75.7623                 NaN            NaN  0.710172                 NaN   1.52829                 NaN   1.96156        9.97292                 NaN   10.0648     
  1200.50        500.000       100.0000                 NaN            NaN  0.914315E-006            NaN  0.134463E-005            NaN  0.190089E-005  0.103661E-004            NaN  0.104713E-004
  1197.99        500.000        74.1850                 NaN            NaN  0.627705                 NaN   1.61742                 NaN   2.02727        10.8053       0.308746E-001   10.7064     
  1195.49        500.000        85.9062                 NaN            NaN  0.383887                 NaN  0.855930                 NaN   1.13067        5.93702       0.475514E-001   5.73878     
  1192.98        500.000        81.4143                 NaN            NaN  0.498672                 NaN  0.701017E-002   1.07365        1.43737        7.90861                 NaN   7.66038     
  1190.48        500.000        89.8443                 NaN            NaN  0.252199                 NaN  0.546490                 NaN  0.763157        4.34892                 NaN   4.24494     
  1187.97        500.000        56.3412                 NaN            NaN  0.939516                 NaN  0.460593        1.87946        3.20320        19.1052       0.154983E-001   18.0553     
  1185.46        500.000                 NaN            NaN            NaN   2.12785                 NaN   4.37826                 NaN   6.81746        44.8828       0.952862E-001   41.6983     
  1182.96        500.000                 NaN            NaN            NaN   2.11855                 NaN   4.38299                 NaN   6.81376        44.8853       0.102614        41.6968     
  1180.45        500.000                 NaN            NaN            NaN   2.11990                 NaN   4.36828                 NaN   6.81320        44.8825       0.108003        41.7081     
  1177.94        500.000                 NaN            NaN            NaN   2.10260                 NaN   4.38248                 NaN   6.81880        44.8756       0.117886        41.7026     
  1175.44        500.000                 NaN            NaN            NaN   2.09507                 NaN   4.38325                 NaN   6.82051        44.8704       0.125238        41.7056     
  1172.93        500.000                 NaN            NaN            NaN   2.08368                 NaN   4.38632                 NaN   6.82050        44.8670       0.135614        41.7069     
  1170.43        500.000                 NaN            NaN            NaN   2.08469                 NaN   4.37206                 NaN   6.82295        44.8646       0.139918        41.7158     
  1167.92        500.000                 NaN            NaN            NaN   2.07375                 NaN   4.38123                 NaN   6.82530        44.8569       0.147300        41.7156     
  1165.41        500.000                 NaN            NaN            NaN   2.06259                 NaN   4.38363                 NaN   6.82788        44.8530       0.156773        41.7161     
  1162.91        500.000                 NaN            NaN            NaN   2.05740                 NaN   4.38151                 NaN   6.82909        44.8482       0.163081        41.7207     
  1160.40        500.000                 NaN            NaN            NaN   2.04517                 NaN   4.37092                 NaN   6.84025        44.8296       0.180508        41.7335     
  1157.89        500.000                 NaN            NaN            NaN   2.04302                 NaN   4.38038                 NaN   6.83251        44.8392       0.177781        41.7271     
  1155.39        500.000                 NaN            NaN            NaN   2.05410                 NaN   4.37209                 NaN   6.83564        44.8212       0.174264        41.7427     
  1152.88        500.000                 NaN            NaN            NaN   2.02460                 NaN   4.38177                 NaN   6.83692        44.8313       0.194649        41.7308     
  1150.38        500.000                 NaN            NaN            NaN   2.02490                 NaN   4.36765                 NaN   6.84746        44.8092       0.202620        41.7481     
  1147.87        500.000                 NaN            NaN            NaN   2.01178                 NaN   4.37977                 NaN   6.84010        44.8219       0.208379        41.7381     
  1145.36        500.000                 NaN            NaN            NaN   2.01228                 NaN   4.36587                 NaN   6.85094        44.7991       0.216079        41.7558     
  1142.86        500.000                 NaN            NaN            NaN   1.99846                 NaN   4.37810                 NaN   6.84353        44.8126       0.222328        41.7450     
  1140.35        500.000                 NaN            NaN            NaN   1.99785                 NaN   4.36089                 NaN   6.85432        44.7937       0.231031        41.7622     
  1137.84        500.000                 NaN            NaN            NaN   1.98414                 NaN   4.37751                 NaN   6.84731        44.8032       0.236680        41.7512     
  1135.34        500.000                 NaN            NaN            NaN   1.97485                 NaN   4.37817                 NaN   6.84972        44.7996       0.245021        41.7527     
  1132.83        500.000                 NaN            NaN            NaN   1.96762                 NaN   4.37734                 NaN   6.85168        44.7954       0.252305        41.7556     
  1130.33        500.000                 NaN            NaN            NaN   1.96263                 NaN   4.37598                 NaN   6.85311        44.7898       0.258232        41.7602     
  1127.82        500.000                 NaN            NaN            NaN   1.95472                 NaN   4.37620                 NaN   6.85534        44.7857       0.265643        41.7624     
  1125.31        500.000                 NaN            NaN            NaN   1.94867                 NaN   4.37482                 NaN   6.85707        44.7812       0.272193        41.7661     
  1122.81        500.000                 NaN            NaN            NaN   1.94025                 NaN   4.37476                 NaN   6.85943        44.7775       0.279998        41.7681     
  1120.30        500.000                 NaN            NaN            NaN   1.93547                 NaN   4.37332                 NaN   6.86100        44.7720       0.285672        41.7725     
  1117.79        500.000                 NaN            NaN            NaN   1.93019                 NaN   4.37154                 NaN   6.86265        44.7672       0.291761        41.7767     
  1115.29        500.000                 NaN            NaN            NaN   1.92303                 NaN   4.37146                 NaN   6.86484        44.7627       0.298647        41.7793     
  1112.78        500.000                 NaN            NaN            NaN   1.92445                 NaN   4.37134                 NaN   6.86442        44.7481       0.301639        41.7900     
  1110.28        500.000                 NaN            NaN            NaN   1.91093                 NaN   4.36948                 NaN   6.86873        44.7534       0.311334        41.7862     
  1107.77        500.000                 NaN            NaN            NaN   1.90635                 NaN   4.36738                 NaN   6.87036        44.7484       0.316907        41.7906     
  1105.26        500.000                 NaN            NaN            NaN   1.90109                 NaN   4.36620                 NaN   6.87224        44.7432       0.322744        41.7945     
  1102.76        500.000                 NaN            NaN            NaN   1.89875                 NaN   4.35836                 NaN   6.87276        44.7401       0.328728        41.8013     
  1100.25        500.000                 NaN            NaN            NaN   1.89189                 NaN   4.35910                 NaN   6.88281        44.7211       0.336056        41.8091     
  1097.74        500.000                 NaN            NaN            NaN   1.88486                 NaN   4.36549                 NaN   6.88426        44.7127       0.341834        41.8108     
  1095.24        500.000                 NaN            NaN            NaN   1.88111                 NaN   4.35664                 NaN   6.88689        44.7112       0.347690        41.8164     
  1092.73        500.000                 NaN            NaN            NaN   1.87699                 NaN   4.35235                 NaN   6.88009        44.7226       0.352332        41.8157     
  1090.23        500.000                 NaN            NaN            NaN   1.87103                 NaN   4.35380                 NaN   6.89092        44.7014       0.358819        41.8240     
  1087.72        500.000                 NaN            NaN            NaN   1.86407                 NaN   4.35842                 NaN   6.89356        44.6950       0.364105        41.8249     
  1085.21        500.000                 NaN            NaN            NaN   1.85266                 NaN   4.32593                 NaN   6.88390        44.7280       0.381335        41.8282     
  1082.71        500.000                 NaN            NaN            NaN   1.85629                 NaN   4.35275                 NaN   6.89779        44.6839       0.374567        41.8347     
  1080.20        500.000                 NaN            NaN            NaN   1.85176                 NaN   4.34817                 NaN   6.89930        44.6809       0.380275        41.8396     
  1077.69        500.000                 NaN            NaN            NaN   1.84242                 NaN   4.35301                 NaN   6.89481        44.6904       0.385597        41.8338     
  1075.19        500.000                 NaN            NaN            NaN   1.83813                 NaN   4.35105                 NaN   6.89667        44.6857       0.390627        41.8378     
  1072.68        500.000                 NaN            NaN            NaN   1.83333                 NaN   4.35001                 NaN   6.89887        44.6805       0.395791        41.8414     
  1070.18        500.000                 NaN            NaN            NaN   1.83046                 NaN   4.34756                 NaN   6.90059        44.6748       0.400012        41.8466     
  1067.67        500.000                 NaN            NaN            NaN   1.82556                 NaN   4.34641                 NaN   6.90281        44.6700       0.405238        41.8500     
  1065.16        500.000                 NaN            NaN            NaN   1.82124                 NaN   4.34508                 NaN   6.90496        44.6647       0.410078        41.8539     
  1062.66        500.000                 NaN            NaN            NaN   1.81703                 NaN   4.34310                 NaN   6.90701        44.6601       0.414934        41.8578     
  1060.15        500.000                 NaN            NaN            NaN   1.80746                 NaN   4.33551       0.178920E-001   6.91129        44.6519       0.420042        41.8559     
  1057.64        500.000                 NaN            NaN            NaN   1.80698                 NaN   4.33763       0.607802E-002   6.91200        44.6491       0.424525        41.8637     
  1055.14        500.000                 NaN            NaN            NaN   1.79100                 NaN   4.32143       0.478671E-001   6.91903        44.6364       0.429643        41.8546     
  1052.63        500.000                 NaN            NaN            NaN   1.77754                 NaN   4.30781       0.813072E-001   6.92507        44.6255       0.434614        41.8482     
  1050.13        500.000                 NaN            NaN            NaN   1.76126                 NaN  0.130012        4.28364        6.93223        44.6147       0.439811        41.8383     
  1047.62        500.000                 NaN            NaN            NaN   1.75177                 NaN   4.28200       0.145122        6.93696        44.6038       0.444138        41.8362     
  1045.11        500.000                 NaN            NaN            NaN   1.73900                 NaN   4.26925       0.177002        6.94296        44.5930       0.448722        41.8301     
  1042.61        500.000                 NaN            NaN            NaN   1.72632                 NaN   4.25677       0.208810        6.94903        44.5819       0.453181        41.8240     
  1040.10        500.000                 NaN            NaN            NaN   1.71735                 NaN   4.24397       0.231773        6.95366        44.5741       0.457505        41.8217     
  1037.59        500.000                 NaN            NaN            NaN   1.70121                 NaN   4.23213       0.272284        6.96127        44.5596       0.461758        41.8117     
  1035.09        500.000                 NaN            NaN            NaN   1.69109                 NaN   4.21911       0.298940        6.96656        44.5505       0.465885        41.8079     
  1032.58        500.000                 NaN            NaN            NaN   1.67816                 NaN   4.20701       0.332164        6.97304        44.5386       0.469899        41.8011     
  1030.08        500.000                 NaN            NaN            NaN   1.66537                 NaN   4.19511       0.365193        6.97955        44.5267       0.473798        41.7943     
  1027.57        500.000                 NaN            NaN            NaN   1.65271                 NaN   4.18342       0.397980        6.98609        44.5147       0.477583        41.7875     
  1025.06        500.000                 NaN            NaN            NaN   1.64018                 NaN   4.17194       0.430580        6.99266        44.5026       0.481259        41.7808     
  1022.56        500.000                 NaN            NaN            NaN   1.63692                 NaN   4.17091       0.431538        6.99542        44.4962       0.484659        41.7844     
  1020.05        500.000                 NaN            NaN            NaN   1.61539                 NaN   4.14951       0.495426        7.00591        44.4782       0.488292        41.7673     
  1017.54        500.000                 NaN            NaN            NaN   1.61053                 NaN   4.14607       0.502341        7.00931        44.4713       0.491580        41.7689     
  1015.04        500.000                 NaN            NaN            NaN   1.59787                 NaN   4.13472       0.536194        7.01623        44.4585       0.494866        41.7616     
  1012.53        500.000                 NaN            NaN            NaN   1.57919                 NaN   4.11781       0.590543        7.02643        44.4406       0.498088        41.7473     
  1010.03        500.000                 NaN            NaN            NaN   1.56757                 NaN   4.10659       0.621793        7.03244        44.4295       0.501140        41.7410     
  1007.52        500.000                 NaN            NaN            NaN   1.55626                 NaN   4.09717       0.651463        7.03904        44.4171       0.504094        41.7349     
  1005.01        500.000                 NaN            NaN            NaN   1.54650                 NaN   4.08895       0.676370        7.04504        44.4057       0.506969        41.7305     
  1002.51        500.000                 NaN            NaN            NaN   1.53394                 NaN   4.07805       0.710919        7.05231        44.3922       0.509744        41.7228     
  1000.00        500.000                 NaN            NaN            NaN   1.52127                 NaN   4.06720       0.745969        7.05971        44.3786       0.512418        41.7149     
