|6.6.6
Archiving\03_Data\fracLP/QFM/TAY13/TAY13_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1426.07        500.000        99.3791                 NaN            NaN            NaN  0.620867                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        99.3812                 NaN            NaN            NaN  0.618847                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        99.3832                 NaN            NaN            NaN  0.616772                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.3888                 NaN            NaN            NaN  0.611249                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        99.3925                 NaN            NaN            NaN  0.607464                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        99.2803                 NaN            NaN            NaN  0.551760       0.167984                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.8310                 NaN            NaN            NaN  0.332777       0.836173                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.8448                 NaN            NaN            NaN  0.329141       0.826017                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.8599                 NaN            NaN            NaN  0.325134       0.815004                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.8730                 NaN            NaN            NaN  0.320330       0.806711                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.8838                 NaN            NaN            NaN  0.317297       0.798942                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        98.8985                 NaN            NaN            NaN  0.312394       0.789079                 NaN            NaN            NaN            NaN            NaN
  1395.99        500.000        98.9105                 NaN            NaN            NaN  0.308893       0.780633                 NaN            NaN            NaN            NaN            NaN
  1393.48        500.000        98.9183                 NaN            NaN            NaN  0.268782       0.478436E-001  0.765094                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.9240                 NaN            NaN            NaN  0.163065       0.182279       0.730705                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.9287                 NaN            NaN            NaN  0.984028E-001  0.709368       0.263510                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.9396                 NaN            NaN            NaN  0.936544E-001  0.700876       0.265895                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.9500                 NaN            NaN            NaN  0.907437E-001  0.693125       0.266145                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.9597                 NaN            NaN            NaN  0.872202E-001  0.685758       0.267311                 NaN            NaN            NaN            NaN
  1378.45        500.000        97.7719                 NaN            NaN            NaN            NaN  0.912493       0.670530       0.645104                 NaN            NaN            NaN
  1375.94        500.000        97.6236       0.106250                 NaN            NaN            NaN  0.690221       0.824389       0.755555                 NaN            NaN            NaN
  1373.43        500.000        97.6641       0.351840                 NaN            NaN            NaN  0.760891       0.435395       0.787817                 NaN            NaN            NaN
  1370.93        500.000        97.7404       0.343860                 NaN            NaN            NaN  0.739074       0.416876       0.759815                 NaN            NaN            NaN
  1368.42        500.000        97.7832       0.355872                 NaN            NaN            NaN  0.379515       0.732343       0.749038                 NaN            NaN            NaN
  1365.91        500.000        97.8258       0.365377                 NaN            NaN            NaN  0.351469       0.719248       0.738121                 NaN            NaN            NaN
  1363.41        500.000        97.9034       0.364014                 NaN            NaN            NaN  0.315239       0.706005       0.711313                 NaN            NaN            NaN
  1360.90        500.000        97.9359       0.368137                 NaN            NaN            NaN  0.295302       0.698694       0.701928                 NaN            NaN            NaN
  1358.40        500.000        97.9812       0.374125                 NaN            NaN            NaN  0.266396       0.689927       0.688353                 NaN            NaN            NaN
  1355.89        500.000        98.0237       0.380025                 NaN            NaN            NaN  0.239141       0.681353       0.675812                 NaN            NaN            NaN
  1353.38        500.000        98.0701       0.380219                 NaN            NaN            NaN  0.670648       0.218671       0.660350                 NaN            NaN            NaN
  1350.88        500.000        98.1105       0.385195                 NaN            NaN            NaN  0.662445       0.193743       0.648123                 NaN            NaN            NaN
  1348.37        500.000        98.1535       0.388517                 NaN            NaN            NaN  0.169969       0.653145       0.634843                 NaN            NaN            NaN
  1345.86        500.000        98.1924       0.391478                 NaN            NaN            NaN  0.148275       0.645192       0.622669                 NaN            NaN            NaN
  1343.36        500.000        98.2304       0.393838                 NaN            NaN            NaN  0.128339       0.636780       0.610647                 NaN            NaN            NaN
  1340.85        500.000        98.2692       0.396221                 NaN            NaN            NaN  0.628379       0.107655       0.598553                 NaN            NaN            NaN
  1338.35        500.000        98.3037       0.397120                 NaN            NaN            NaN  0.910963E-001  0.620979       0.587087                 NaN            NaN            NaN
  1335.84        500.000        98.3393       0.398241                 NaN            NaN            NaN  0.612510       0.742908E-001  0.575624                 NaN            NaN            NaN
  1333.33        500.000        98.3733       0.399005                 NaN            NaN            NaN  0.604978       0.580789E-001  0.564673                 NaN            NaN            NaN
  1330.83        500.000        98.4062       0.399249                 NaN            NaN            NaN  0.597003       0.437644E-001  0.553825                 NaN            NaN            NaN
  1328.32        500.000        98.4386       0.398601                 NaN            NaN            NaN  0.589077       0.305851E-001  0.543090                 NaN            NaN            NaN
  1325.81        500.000        98.4709       0.398802                 NaN            NaN            NaN  0.165085E-001  0.581322       0.532492                 NaN            NaN            NaN
  1323.31        500.000        98.5006       0.396984                 NaN            NaN            NaN  0.573519       0.649418E-002  0.522390                 NaN            NaN            NaN
  1320.80        500.000        98.5254       0.394457                 NaN            NaN            NaN  0.566620                 NaN  0.513505                 NaN            NaN            NaN
  1318.30        500.000        98.5573       0.386701                 NaN            NaN            NaN  0.554346                 NaN  0.501628                 NaN            NaN            NaN
  1315.79        500.000        98.5745       0.364726                 NaN            NaN            NaN  0.358865E-001  0.532897       0.491958                 NaN            NaN            NaN
  1313.28        500.000        98.6020       0.356178                 NaN            NaN            NaN  0.520804       0.394609E-001  0.481586                 NaN            NaN            NaN
  1310.78        500.000        98.6357       0.369084                 NaN            NaN            NaN  0.522252                 NaN  0.472920                 NaN            NaN            NaN
  1308.27        500.000        98.6601       0.362748                 NaN            NaN            NaN  0.513471                 NaN  0.463644                 NaN            NaN            NaN
  1305.76        500.000        98.5940       0.262039                 NaN  0.800619E-001            NaN  0.589131       0.695679E-002  0.467810                 NaN            NaN            NaN
  1303.26        500.000        98.3680                 NaN            NaN  0.228676                 NaN  0.292348       0.615538       0.495418                 NaN            NaN            NaN
  1300.75        500.000        98.4169                 NaN            NaN  0.221178                 NaN  0.284210       0.595511       0.482173                 NaN            NaN            NaN
  1298.25        500.000        98.4678                 NaN            NaN  0.214475                 NaN  0.576999       0.272706       0.468026                 NaN            NaN            NaN
  1295.74        500.000        98.5184                 NaN            NaN  0.207469                 NaN  0.557733       0.262496       0.453879                 NaN            NaN            NaN
  1293.23        500.000        98.5670                 NaN            NaN  0.200445                 NaN  0.253725       0.538644       0.440232                 NaN            NaN            NaN
  1290.73        500.000        98.6135                 NaN            NaN  0.194029                 NaN  0.521031       0.244337       0.427153                 NaN            NaN            NaN
  1288.22        500.000        98.6585                 NaN            NaN  0.187397                 NaN  0.236533       0.503130       0.414451                 NaN            NaN            NaN
  1285.71        500.000        98.7017                 NaN            NaN  0.181168                 NaN  0.486364       0.228688       0.402061                 NaN            NaN            NaN
  1283.21        500.000        98.7430                 NaN            NaN  0.175082                 NaN  0.470120       0.221531       0.390268                 NaN            NaN            NaN
  1280.70        500.000        98.7826                 NaN            NaN  0.169076                 NaN  0.454397       0.215061       0.378830                 NaN            NaN            NaN
  1278.20        500.000        98.8214                 NaN            NaN  0.163640                 NaN  0.439338       0.207820       0.367768                 NaN            NaN            NaN
  1275.69        500.000        98.8583                 NaN            NaN  0.157741                 NaN  0.424416       0.202552       0.357004                 NaN            NaN            NaN
  1273.18        500.000        98.8932                 NaN            NaN  0.152242                 NaN  0.197392       0.410253       0.346904                 NaN            NaN            NaN
  1270.68        500.000        98.9273                 NaN            NaN  0.146957                 NaN  0.396634       0.192250       0.336879                 NaN            NaN            NaN
  1268.17        500.000        98.9602                 NaN            NaN  0.141811                 NaN  0.187316       0.383387       0.327280                 NaN            NaN            NaN
  1265.66        500.000        98.9918                 NaN            NaN  0.136850                 NaN  0.370850       0.182552       0.317954                 NaN            NaN            NaN
  1263.16        500.000        97.3083                 NaN            NaN  0.177157                 NaN  0.493230       0.398623       0.500009        1.12266                 NaN            NaN
  1260.65        500.000        90.6216                 NaN            NaN  0.337808                 NaN   1.25924       0.983373        1.22813        5.56986                 NaN            NaN
  1258.15        500.000        91.7100                 NaN            NaN  0.309256                 NaN  0.887134        1.07882        1.09200        4.92274                 NaN            NaN
  1255.64        500.000        92.5751                 NaN            NaN  0.287041                 NaN  0.810629       0.933058       0.982843        4.41136                 NaN            NaN
  1253.13        500.000        93.2803                 NaN            NaN  0.269569                 NaN  0.811525       0.748891       0.892854        3.99688                 NaN            NaN
  1250.63        500.000        93.8716                 NaN            NaN  0.254802                 NaN  0.697118       0.708919       0.816399        3.65113                 NaN            NaN
  1248.12        500.000        94.3732                 NaN            NaN  0.242616                 NaN  0.652940       0.620797       0.750557        3.35987                 NaN            NaN
  1245.61        500.000        94.8042                 NaN            NaN  0.231703                 NaN  0.614979       0.544565       0.693566        3.11101                 NaN            NaN
  1243.11        500.000        95.1800                 NaN            NaN  0.221624                 NaN  0.479191       0.580967       0.642813        2.89537                 NaN            NaN
  1240.60        500.000        95.5114                 NaN            NaN  0.212658                 NaN  0.421714       0.550267       0.597617        2.70636                 NaN            NaN
  1238.10        500.000        95.8075                 NaN            NaN  0.204078                 NaN  0.371159       0.522124       0.556797        2.53832                 NaN            NaN
  1235.59        500.000        96.0735                 NaN            NaN  0.195574                 NaN  0.327922       0.495354       0.519667        2.38802                 NaN            NaN
  1233.08        500.000        96.3131                 NaN            NaN  0.187629                 NaN  0.289136       0.471063       0.485693        2.25342                 NaN            NaN
  1230.58        500.000        96.5335                 NaN            NaN  0.179715                 NaN  0.447654       0.255536       0.454280        2.12931                 NaN            NaN
  1228.07        500.000        96.7332                 NaN            NaN  0.171664                 NaN  0.226573       0.425454       0.425603        2.01750                 NaN            NaN
  1225.56        500.000        96.4901                 NaN            NaN  0.993983E-001            NaN  0.623323       0.176233       0.470717        2.14022                 NaN            NaN
  1223.06        500.000        95.3481                 NaN            NaN            NaN            NaN  0.437211       0.529682       0.565939        3.11903                 NaN            NaN
  1220.55        500.000        98.4987                 NaN            NaN  0.318620                 NaN  0.311992                 NaN  0.229221       0.641466                 NaN            NaN
  1218.05        500.000        97.9694                 NaN            NaN  0.141205                 NaN  0.271380                 NaN  0.245248        1.37277                 NaN            NaN
  1215.54        500.000        97.1138                 NaN            NaN  0.192032                 NaN  0.462903                 NaN  0.374709        1.85657                 NaN            NaN
  1213.03        500.000        98.2842                 NaN            NaN  0.117229                 NaN  0.300990                 NaN  0.185361        1.11225                 NaN            NaN
  1210.53        500.000        90.4796                 NaN            NaN  0.345475                 NaN  0.764907                 NaN  0.839547        4.31179        3.25870                 NaN
  1208.02        500.000        75.0492                 NaN            NaN  0.734777                 NaN  0.541894E-001   1.55126        2.02962        10.2671        10.3139                 NaN
  1205.51        500.000        78.6080                 NaN            NaN  0.629668                 NaN   1.35210                 NaN   1.72817        8.80498        8.87707                 NaN
  1203.01        500.000        75.5639                 NaN            NaN  0.716720                 NaN   1.49132                 NaN   1.95645        10.0292        10.2424                 NaN
  1200.50        500.000        98.1354                 NaN            NaN  0.431041E-001            NaN  0.133983                 NaN  0.147215       0.775323       0.765000                 NaN
  1197.99        500.000        75.4256                 NaN            NaN  0.701736                 NaN   1.54500                 NaN   1.94864        10.1633        10.2157                 NaN
  1195.49        500.000        85.3509                 NaN            NaN  0.408876                 NaN  0.897926                 NaN   1.15271        6.10127        6.08835                 NaN
  1192.98        500.000        85.1655                 NaN            NaN  0.397009                 NaN  0.858168                 NaN   1.14878        6.23395        6.19661                 NaN
  1190.48        500.000        82.6103                 NaN            NaN  0.469270                 NaN  0.862482                 NaN   1.34846        7.11078        7.59870                 NaN
  1187.97        500.000        74.1369                 NaN            NaN  0.630550                 NaN   1.42137                 NaN   1.84731        11.5042        10.4597                 NaN
  1185.46        500.000                 NaN            NaN            NaN   2.20671                 NaN   4.50720                 NaN   6.87248        44.4994        41.8915       0.226753E-001
  1182.96        500.000                 NaN            NaN            NaN   2.19787                 NaN   4.50494                 NaN   6.87282        44.4961        41.8956       0.326930E-001
  1180.45        500.000                 NaN            NaN            NaN   2.19088                 NaN   4.50229                 NaN   6.87406        44.4927        41.8995       0.405486E-001
  1177.94        500.000                 NaN            NaN            NaN   2.17091                 NaN   4.53864                 NaN   6.88095        44.4711        41.8908       0.476725E-001
  1175.44        500.000                 NaN            NaN            NaN   2.17138                 NaN   4.51043                 NaN   6.87897        44.4795        41.9027       0.569320E-001
  1172.93        500.000                 NaN            NaN            NaN   2.15399                 NaN   4.53474                 NaN   6.88486        44.4630        41.8978       0.655956E-001
  1170.43        500.000                 NaN            NaN            NaN   2.14827                 NaN   4.52761                 NaN   6.88500        44.4631        41.9025       0.735304E-001
  1167.92        500.000                 NaN            NaN            NaN   2.13702                 NaN   4.53741                 NaN   6.88807        44.4542        41.9021       0.811870E-001
  1165.41        500.000                 NaN            NaN            NaN   2.14375                 NaN   4.50734                 NaN   6.88590        44.4591        41.9177       0.861611E-001
  1162.91        500.000                 NaN            NaN            NaN   2.19548                 NaN   4.43772                 NaN   6.92475        44.3898        41.9826       0.697334E-001
  1160.40        500.000                 NaN            NaN            NaN   2.11340                 NaN   4.53658                 NaN   6.89388        44.4397        41.9116       0.104857     
  1157.89        500.000                 NaN            NaN            NaN   2.10710                 NaN   4.53601                 NaN   6.89556        44.4342        41.9155       0.111634     
  1155.39        500.000                 NaN            NaN            NaN   2.10115                 NaN   4.53561                 NaN   6.89718        44.4282        41.9197       0.118133     
  1152.88        500.000                 NaN            NaN            NaN   2.10289                 NaN   4.50663                 NaN   6.89545        44.4351        41.9332       0.126790     
  1150.38        500.000                 NaN            NaN            NaN   2.08085                 NaN   4.53639                 NaN   6.90211        44.4207        41.9232       0.136764     
  1147.87        500.000                 NaN            NaN            NaN   2.07694                 NaN   4.53400                 NaN   6.90317        44.4147        41.9290       0.142260     
  1145.36        500.000                 NaN            NaN            NaN   2.06750                 NaN   4.53427                 NaN   6.90565        44.4108        41.9307       0.151031     
  1142.86        500.000                 NaN            NaN            NaN   2.06257                 NaN   4.53307                 NaN   6.90705        44.4048        41.9356       0.156978     
  1140.35        500.000                 NaN            NaN            NaN   2.05518                 NaN   4.53261                 NaN   6.90902        44.3999        41.9388       0.164453     
  1137.84        500.000                 NaN            NaN            NaN   2.04626                 NaN   4.53238                 NaN   6.91149        44.3958        41.9411       0.172908     
  1135.34        500.000                 NaN            NaN            NaN   2.03959                 NaN   4.53095                 NaN   6.91336        44.3911        41.9449       0.180094     
  1132.83        500.000                 NaN            NaN            NaN   2.03561                 NaN   4.52366                 NaN   6.91441        44.3884        41.9510       0.186829     
  1130.33        500.000                 NaN            NaN            NaN   2.02151                 NaN   4.52295                 NaN   6.92537        44.3849        41.9486       0.196762     
  1127.82        500.000                 NaN            NaN            NaN   2.02620                 NaN   4.51265                 NaN   6.91705        44.3818        41.9619       0.200396     
  1125.31        500.000                 NaN            NaN            NaN   2.05307                 NaN   4.43264                 NaN   6.92901        44.3746        42.0063       0.204297     
  1122.81        500.000                 NaN            NaN            NaN   2.00390                 NaN   4.53098                 NaN   6.92406        44.3645        41.9610       0.215572     
  1120.30        500.000                 NaN            NaN            NaN   1.99856                 NaN   4.52848                 NaN   6.92586        44.3598        41.9654       0.221919     
  1117.79        500.000                 NaN            NaN            NaN   1.99204                 NaN   4.52784                 NaN   6.92798        44.3546        41.9689       0.228656     
  1115.29        500.000                 NaN            NaN            NaN   1.98447                 NaN   4.52789                 NaN   6.93023        44.3498        41.9717       0.235949     
  1112.78        500.000                 NaN            NaN            NaN   1.97931                 NaN   4.52638                 NaN   6.93224        44.3441        41.9761       0.241882     
  1110.28        500.000                 NaN            NaN            NaN   1.97115                 NaN   4.52605                 NaN   6.93463        44.3402        41.9783       0.249623     
  1107.77        500.000                 NaN            NaN            NaN   1.96697                 NaN   4.52478                 NaN   6.93654        44.3336        41.9833       0.254793     
  1105.26        500.000                 NaN            NaN            NaN   1.96094                 NaN   4.52396                 NaN   6.93871        44.3284        41.9869       0.261119     
  1102.76        500.000                 NaN            NaN            NaN   1.95482                 NaN   4.52368                 NaN   6.94101        44.3227        41.9904       0.267364     
  1100.25        500.000                 NaN            NaN            NaN   1.94816                 NaN   4.52297                 NaN   6.94326        44.3180        41.9936       0.274068     
  1097.74        500.000                 NaN            NaN            NaN   1.94338                 NaN   4.52145                 NaN   6.94534        44.3123        41.9979       0.279607     
  1095.24        500.000                 NaN            NaN            NaN   1.93676                 NaN   4.52093                 NaN   6.94766        44.3075        42.0010       0.286194     
  1092.73        500.000                 NaN            NaN            NaN   1.93122                 NaN   4.51995                 NaN   6.94990        44.3021        42.0047       0.292107     
  1090.23        500.000                 NaN            NaN            NaN   1.92631                 NaN   4.51947                 NaN   6.95214        44.2958        42.0088       0.297452     
  1087.72        500.000                 NaN            NaN            NaN   1.92458                 NaN   4.48464                 NaN   6.95001        44.3147        42.0179       0.308229     
  1085.21        500.000                 NaN            NaN            NaN   1.93949                 NaN   4.42763                 NaN   6.93807        44.3526        42.0320       0.310166     
  1082.71        500.000                 NaN            NaN            NaN   1.91067                 NaN   4.51578                 NaN   6.95888        44.2798        42.0204       0.314485     
  1080.20        500.000                 NaN            NaN            NaN   1.90573                 NaN   4.51419                 NaN   6.96119        44.2746        42.0243       0.320000     
  1077.69        500.000                 NaN            NaN            NaN   1.90218                 NaN   4.51293                 NaN   6.96321        44.2680        42.0292       0.324499     
  1075.19        500.000                 NaN            NaN            NaN   1.89719                 NaN   4.51203                 NaN   6.96562        44.2623        42.0330       0.329848     
  1072.68        500.000                 NaN            NaN            NaN   1.90851                 NaN   4.42777                 NaN   6.94275        44.3417        42.0406       0.338608     
  1070.18        500.000                 NaN            NaN            NaN   1.90257                 NaN   4.42791                 NaN   6.94385        44.3391        42.0425       0.344048     
  1067.67        500.000                 NaN            NaN            NaN   1.88176                 NaN   4.50925                 NaN   6.97297        44.2461        42.0438       0.346090     
  1065.16        500.000                 NaN            NaN            NaN   1.87851                 NaN   4.50802                 NaN   6.97515        44.2393        42.0487       0.350290     
  1062.66        500.000                 NaN            NaN            NaN   1.87289                 NaN   4.50714                 NaN   6.97777        44.2344        42.0519       0.355942     
  1060.15        500.000                 NaN            NaN            NaN   1.88578                 NaN   4.44568                 NaN   6.97504        44.2579        42.0733       0.362287     
  1057.64        500.000                 NaN            NaN            NaN   1.86620                 NaN   4.50434                 NaN   6.98243        44.2210        42.0616       0.364483     
  1055.14        500.000                 NaN            NaN            NaN   1.87566                 NaN   4.44489                 NaN   6.97726        44.2527        42.0776       0.371895     
  1052.63        500.000                 NaN            NaN            NaN   1.87072                 NaN   4.44450                 NaN   6.97842        44.2500        42.0798       0.376596     
  1050.13        500.000                 NaN            NaN            NaN   1.86586                 NaN   4.44414                 NaN   6.97963        44.2472        42.0820       0.381227     
  1047.62        500.000                 NaN            NaN            NaN   1.86108                 NaN   4.44378                 NaN   6.98088        44.2442        42.0843       0.385790     
  1045.11        500.000                 NaN            NaN            NaN   1.85638                 NaN   4.44345                 NaN   6.98217        44.2412        42.0866       0.390284     
  1042.61        500.000                 NaN            NaN            NaN   1.85177                 NaN   4.44312                 NaN   6.98350        44.2380        42.0889       0.394704     
  1040.10        500.000                 NaN            NaN            NaN   1.84730                 NaN   4.44278                 NaN   6.98488        44.2347        42.0913       0.399011     
  1037.59        500.000                 NaN            NaN            NaN   1.84146                 NaN   4.41218                 NaN   6.99168        44.2344        42.1063       0.414051     
  1035.09        500.000                 NaN            NaN            NaN   1.84053                 NaN   4.44502                 NaN   6.99359        44.2118        42.1023       0.406750     
  1032.58        500.000                 NaN            NaN            NaN   1.83632                 NaN   4.44453                 NaN   6.99505        44.2084        42.1049       0.410871     
  1030.08        500.000                 NaN            NaN            NaN   1.83220                 NaN   4.44405                 NaN   6.99654        44.2048        42.1075       0.414929     
  1027.57        500.000                 NaN            NaN            NaN   1.82814                 NaN   4.44359                 NaN   6.99807        44.2012        42.1101       0.418924     
  1025.06        500.000                 NaN            NaN            NaN   1.82418                 NaN   4.44313                 NaN   6.99964        44.1974        42.1128       0.422842     
  1022.56        500.000                 NaN            NaN            NaN   1.82031                 NaN   4.44267                 NaN   7.00126        44.1935        42.1155       0.426681     
  1020.05        500.000                 NaN            NaN            NaN   1.81089                 NaN   4.48956                 NaN   7.02140        44.1275        42.1233       0.427360     
  1017.54        500.000                 NaN            NaN            NaN   1.80777                 NaN   4.48880                 NaN   7.02420        44.1207        42.1275       0.430993     
  1015.04        500.000                 NaN            NaN            NaN   1.80478                 NaN   4.48778                 NaN   7.02695        44.1140        42.1319       0.434585     
  1012.53        500.000                 NaN            NaN            NaN   1.80218                 NaN   4.48671                 NaN   7.02974        44.1069        42.1365       0.437922     
  1010.03        500.000                 NaN            NaN            NaN   1.82279                 NaN   4.41092                 NaN   6.99041        44.2206        42.1248       0.430498     
  1007.52        500.000                 NaN            NaN            NaN   1.79721                 NaN   4.48447                 NaN   7.03536        44.0925        42.1460       0.444433     
  1005.01        500.000                 NaN            NaN            NaN   1.82219                 NaN   4.41047                 NaN   6.99034        44.2182        42.1281       0.430755     
  1002.51        500.000                 NaN            NaN            NaN   1.79148                 NaN   4.48255                 NaN   7.04089        44.0788        42.1548       0.451422     
  1000.00        500.000                 NaN            NaN            NaN   1.78847                 NaN   4.48248                 NaN   7.04397        44.0719        42.1586       0.454580     
