|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.25/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1473.68        2500.00        98.9232                 NaN            NaN            NaN            NaN   1.07682                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.8935                 NaN            NaN            NaN            NaN   1.10647                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.7308                 NaN            NaN            NaN            NaN  0.933450       0.335730                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4274                 NaN  0.134602E-005            NaN            NaN   1.26116       0.311399                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4443                 NaN  0.173866E-005            NaN            NaN   1.25051       0.305228                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4591                 NaN            NaN            NaN            NaN  0.303823        1.23707                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4778                 NaN  0.257553E-005            NaN            NaN   1.22298       0.299257                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4979                 NaN  0.431629E-001            NaN            NaN   1.24203       0.216856                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5219                 NaN  0.117265                 NaN            NaN   1.28764       0.731936E-001            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5423                 NaN  0.112332                 NaN            NaN  0.810729E-001   1.26425                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5511                 NaN  0.109609                 NaN            NaN   1.25397       0.853279E-001            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5654                 NaN  0.105874                 NaN            NaN  0.910595E-001   1.23767                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5764                 NaN  0.102529                 NaN            NaN  0.949911E-001   1.22610                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5880                 NaN  0.989457E-001            NaN            NaN  0.102250        1.21078                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5994                 NaN  0.100024                 NaN            NaN   1.20179       0.987904E-001            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6071                 NaN  0.877372E-001            NaN            NaN  0.119226        1.18595                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6164                 NaN  0.891178E-001            NaN            NaN   1.17821       0.116251                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6256                 NaN  0.854475E-001            NaN            NaN   1.16746       0.121461                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6290                 NaN  0.830721E-001            NaN            NaN   1.16791       0.119987                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        97.1112                 NaN  0.411694                 NaN            NaN  0.297617        1.35059                 NaN  0.828857                 NaN            NaN            NaN
  1423.56        2500.00        96.1125                 NaN  0.648159                 NaN            NaN   1.48530       0.367348                 NaN   1.38669                 NaN            NaN            NaN
  1421.05        2500.00        96.2099                 NaN  0.649665                 NaN            NaN   1.47481       0.311813                 NaN   1.35379                 NaN            NaN            NaN
  1418.55        2500.00        96.3066                 NaN  0.650726                 NaN            NaN   1.46422       0.256781                 NaN   1.32167                 NaN            NaN            NaN
  1416.04        2500.00        96.4025                 NaN  0.651520                 NaN            NaN   1.44991       0.207156                 NaN   1.28890                 NaN            NaN            NaN
  1413.53        2500.00        96.4826                 NaN  0.654125                 NaN            NaN   1.44749       0.153637                 NaN   1.26219                 NaN            NaN            NaN
  1411.03        2500.00        96.5728                 NaN  0.653483                 NaN            NaN  0.104448        1.43800                 NaN   1.23122                 NaN            NaN            NaN
  1408.52        2500.00        96.6455                 NaN  0.655331                 NaN            NaN   1.43516       0.579552E-001            NaN   1.20608                 NaN            NaN            NaN
  1406.02        2500.00        96.7290                 NaN  0.655426                 NaN            NaN   1.42814       0.955040E-002            NaN   1.17786                 NaN            NaN            NaN
  1403.51        2500.00        96.7914                 NaN  0.650858                 NaN            NaN   1.40198                 NaN            NaN   1.15572                 NaN            NaN            NaN
  1401.00        2500.00        96.8496                 NaN  0.639377                 NaN            NaN   1.37789                 NaN            NaN   1.13310                 NaN            NaN            NaN
  1398.50        2500.00        96.9426                 NaN  0.634766                 NaN            NaN   1.32240                 NaN            NaN   1.10026                 NaN            NaN            NaN
  1395.99        2500.00        96.9941                 NaN  0.626252                 NaN            NaN   1.29895                 NaN            NaN   1.08072                 NaN            NaN            NaN
  1393.48        2500.00        97.0544                 NaN  0.618450                 NaN            NaN   1.26907                 NaN            NaN   1.05808                 NaN            NaN            NaN
  1390.98        2500.00        97.1117                 NaN  0.607496                 NaN            NaN   1.24448                 NaN            NaN   1.03628                 NaN            NaN            NaN
  1388.47        2500.00        97.1730                 NaN  0.603719                 NaN            NaN   1.20990                 NaN            NaN   1.01343                 NaN            NaN            NaN
  1385.96        2500.00        97.2306                 NaN  0.600497                 NaN            NaN   1.17632                 NaN            NaN  0.992555                 NaN            NaN            NaN
  1383.46        2500.00        97.2820                 NaN  0.592350                 NaN            NaN   1.15319                 NaN            NaN  0.972436                 NaN            NaN            NaN
  1380.95        2500.00        97.3369                 NaN  0.585850                 NaN            NaN   1.12546                 NaN            NaN  0.951804                 NaN            NaN            NaN
  1378.45        2500.00        97.3854                 NaN  0.578400                 NaN            NaN   1.10345                 NaN            NaN  0.932725                 NaN            NaN            NaN
  1375.94        2500.00        97.4344                 NaN  0.566758                 NaN            NaN   1.08568                 NaN            NaN  0.913172                 NaN            NaN            NaN
  1373.43        2500.00        97.4788                 NaN  0.568102                 NaN            NaN   1.05686                 NaN            NaN  0.896283                 NaN            NaN            NaN
  1370.93        2500.00        97.5304                 NaN  0.559583                 NaN            NaN   1.03357                 NaN            NaN  0.876409                 NaN            NaN            NaN
  1368.42        2500.00        97.5730                 NaN  0.543794                 NaN            NaN   1.02372                 NaN            NaN  0.859509                 NaN            NaN            NaN
  1365.91        2500.00        97.6136                 NaN  0.538949                 NaN            NaN   1.00656                 NaN            NaN  0.840932                 NaN            NaN            NaN
  1363.41        2500.00        97.6614                 NaN  0.536953                 NaN            NaN  0.977776                 NaN            NaN  0.823899                 NaN            NaN            NaN
  1360.90        2500.00        97.7013                 NaN  0.527463                 NaN            NaN  0.963050                 NaN            NaN  0.808181                 NaN            NaN            NaN
  1358.40        2500.00        97.7418                 NaN  0.522489                 NaN            NaN  0.943659                 NaN            NaN  0.792080                 NaN            NaN            NaN
  1355.89        2500.00        97.7790                 NaN  0.515704                 NaN            NaN  0.928225                 NaN            NaN  0.777043                 NaN            NaN            NaN
  1353.38        2500.00        97.8175                 NaN  0.504349                 NaN            NaN  0.917310                 NaN            NaN  0.760881                 NaN            NaN            NaN
  1350.88        2500.00        97.8543                 NaN  0.496480                 NaN            NaN  0.903322                 NaN            NaN  0.745897                 NaN            NaN            NaN
  1348.37        2500.00        97.8906                 NaN  0.487408                 NaN            NaN  0.891088                 NaN            NaN  0.730876                 NaN            NaN            NaN
  1345.86        2500.00        97.9259                 NaN  0.479447                 NaN            NaN  0.877939                 NaN            NaN  0.716719                 NaN            NaN            NaN
  1343.36        2500.00        97.9627                 NaN  0.470064                 NaN            NaN  0.865280                 NaN            NaN  0.701950                 NaN            NaN            NaN
  1340.85        2500.00        97.9939                 NaN  0.461781                 NaN            NaN  0.855594                 NaN            NaN  0.688713                 NaN            NaN            NaN
  1338.35        2500.00        98.0272                 NaN  0.454039                 NaN            NaN  0.843072                 NaN            NaN  0.675709                 NaN            NaN            NaN
  1335.84        2500.00        98.0620                 NaN  0.441389                 NaN            NaN  0.835910                 NaN            NaN  0.660666                 NaN            NaN            NaN
  1333.33        2500.00        98.0953                 NaN  0.432502                 NaN            NaN  0.824510                 NaN            NaN  0.647715                 NaN            NaN            NaN
  1330.83        2500.00        98.1246                 NaN  0.424987                 NaN            NaN  0.814734                 NaN            NaN  0.635680                 NaN            NaN            NaN
  1328.32        2500.00        98.1549                 NaN  0.413864                 NaN            NaN  0.808196                 NaN            NaN  0.623077                 NaN            NaN            NaN
  1325.81        2500.00        98.1859                 NaN  0.403933                 NaN            NaN  0.799653                 NaN            NaN  0.610514                 NaN            NaN            NaN
  1323.31        2500.00        98.2160                 NaN  0.397786                 NaN            NaN  0.786824                 NaN            NaN  0.599392                 NaN            NaN            NaN
  1320.80        2500.00        98.2480                 NaN  0.383202                 NaN            NaN  0.783183                 NaN            NaN  0.585572                 NaN            NaN            NaN
  1318.30        2500.00        98.2741                 NaN  0.376567                 NaN            NaN  0.773707                 NaN            NaN  0.575613                 NaN            NaN            NaN
  1315.79        2500.00        98.3052                 NaN  0.363692                 NaN            NaN  0.768032                 NaN            NaN  0.563113                 NaN            NaN            NaN
  1313.28        2500.00        98.3334                 NaN  0.354560                 NaN            NaN  0.759880                 NaN            NaN  0.552175                 NaN            NaN            NaN
  1310.78        2500.00        98.3112                 NaN  0.318839       0.331980E-001            NaN  0.785008                 NaN            NaN  0.551713                 NaN            NaN            NaN
  1308.27        2500.00        98.2283                 NaN  0.247952       0.110989                 NaN  0.848681                 NaN            NaN  0.564111                 NaN            NaN            NaN
  1305.76        2500.00        98.2743                 NaN  0.240247       0.106563                 NaN  0.829271                 NaN            NaN  0.549617                 NaN            NaN            NaN
  1303.26        2500.00        98.3198                 NaN  0.232280       0.102260                 NaN  0.810304                 NaN            NaN  0.535350                 NaN            NaN            NaN
  1300.75        2500.00        98.3626                 NaN  0.227511       0.982106E-001            NaN  0.789448                 NaN            NaN  0.522189                 NaN            NaN            NaN
  1298.25        2500.00        98.3473                 NaN  0.221000       0.984437E-001            NaN  0.804345                 NaN            NaN  0.528941                 NaN            NaN            NaN
  1295.74        2500.00        98.4915                 NaN  0.205347       0.853047E-001            NaN  0.740577                 NaN            NaN  0.477289                 NaN            NaN            NaN
  1293.23        2500.00        98.4855                 NaN  0.200743       0.860788E-001            NaN  0.745321                 NaN            NaN  0.482328                 NaN            NaN            NaN
  1290.73        2500.00        98.5243                 NaN  0.195217       0.824856E-001            NaN  0.727681                 NaN            NaN  0.470314                 NaN            NaN            NaN
  1288.22        2500.00        98.5627                 NaN  0.187582       0.787446E-001            NaN  0.712959                 NaN            NaN  0.457977                 NaN            NaN            NaN
  1285.71        2500.00        98.5972                 NaN  0.175263       0.751366E-001            NaN  0.706032                 NaN            NaN  0.446416                 NaN            NaN            NaN
  1283.21        2500.00        88.3906                 NaN  0.447064       0.407905                 NaN   2.66282                 NaN            NaN   1.77158        6.32007                 NaN            NaN
  1280.70        2500.00        86.4199                 NaN  0.188471       0.436715                 NaN   3.48941                 NaN            NaN   1.99948        7.46604                 NaN            NaN
  1278.20        2500.00        87.4808                 NaN            NaN  0.356993                 NaN   3.55003                 NaN            NaN   1.85270        6.75837       0.109128E-002            NaN
  1275.69        2500.00        87.9522                 NaN            NaN            NaN            NaN   3.64557                 NaN            NaN   1.77377        6.43518       0.193253                 NaN
  1273.18        2500.00        80.7803                 NaN   1.07696                 NaN            NaN   1.47926        1.67472                 NaN   3.10823        11.4163       0.464260                 NaN
  1270.68        2500.00        94.9049                 NaN            NaN            NaN            NaN   2.04699                 NaN            NaN  0.755388        2.20933       0.834002E-001            NaN
  1268.17        2500.00        98.9633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.221291E-002   1.03445                 NaN            NaN
  1265.66        2500.00        96.4379                 NaN  0.628023                 NaN            NaN  0.850046                 NaN            NaN  0.537159        1.48398       0.628444E-001            NaN
  1263.16        2500.00        93.7480                 NaN  0.826684                 NaN            NaN  0.477956                 NaN            NaN  0.879098        3.93889       0.129366                 NaN
  1260.65        2500.00        89.1841                 NaN            NaN            NaN            NaN  0.610165        3.07910                 NaN   1.69630        5.27550       0.154800                 NaN
  1258.15        2500.00        50.1775        3.28813        3.72593                 NaN            NaN   6.21859                 NaN            NaN   6.48532        22.6754       0.696812        6.73232     
  1255.64        2500.00        43.0733        55.6666                 NaN            NaN            NaN  0.118116                 NaN            NaN            NaN   1.05421       0.348640E-001  0.529695E-001
  1253.13        2500.00        41.7199        57.8481                 NaN            NaN            NaN  0.334613                 NaN            NaN  0.973921E-001            NaN            NaN            NaN
  1250.63        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1248.12        2500.00        98.2635                 NaN  0.929297E-002            NaN            NaN  0.328993                 NaN            NaN            NaN   1.36419       0.340453E-001            NaN
  1245.61        2500.00        51.4130        48.1790                 NaN            NaN            NaN  0.104818                 NaN            NaN  0.173742                 NaN  0.364144E-001  0.929710E-001
  1243.11        2500.00        99.6467                 NaN            NaN            NaN            NaN  0.101450       0.247267                 NaN            NaN            NaN  0.457263E-002            NaN
  1240.60        2500.00        97.0867                 NaN            NaN            NaN            NaN  0.927961       0.290659                 NaN  0.526181        1.16450       0.398392E-002            NaN
  1238.10        2500.00        97.8902                 NaN            NaN            NaN            NaN  0.213648       0.100414                 NaN  0.158343E-001   1.77988                 NaN            NaN
  1235.59        2500.00        93.0250                 NaN            NaN            NaN            NaN   1.61800                 NaN            NaN  0.934251        2.98845       0.186103E-001   1.41573     
  1233.08        2500.00        76.7729                 NaN  0.560894                 NaN            NaN   2.75315       0.275679E-005            NaN   2.38464        10.0280       0.158628        7.34180     
  1230.58        2500.00        86.9696                 NaN            NaN            NaN            NaN   1.90250       0.108895                 NaN   1.09565        5.74074       0.144466        4.03815     
  1228.07        2500.00        76.0604                 NaN            NaN            NaN            NaN   3.33894       0.163441       0.418801E-004   2.24504        10.5506       0.156426        7.48517     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1890       0.384157       0.126897E-003   8.67654        46.1202       0.657844        31.9721     
  1223.06        2500.00                 NaN            NaN   4.18002                 NaN            NaN  0.262960E-005   5.35168       0.974162E-006   8.44450        47.3213       0.921394        33.7811     
  1220.55        2500.00                 NaN            NaN   4.17984                 NaN            NaN  0.262938E-005   5.35143       0.909528E-006   8.44446        47.3202       0.921359        33.7827     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN  0.331874        12.2459       0.155318E-003   8.70262        46.0850       0.655510        31.9789     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0802       0.502284       0.718690E-003   8.70712        46.0765       0.654080        31.9791     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0475       0.537249       0.823305E-003   8.71457        46.0657       0.653159        31.9809     
  1210.53        2500.00                 NaN            NaN   4.17909                 NaN            NaN  0.262881E-005   5.35044                 NaN   8.44430        47.3159       0.921222        33.7891     
  1208.02        2500.00                 NaN            NaN   4.17891                 NaN            NaN  0.262878E-005   5.35020                 NaN   8.44426        47.3148       0.921188        33.7907     
  1205.51        2500.00                 NaN            NaN   4.17871                 NaN            NaN  0.185475E-004   5.34994       0.558821E-005   8.44423        47.3137       0.921153        33.7923     
  1203.01        2500.00                 NaN            NaN   4.17853                 NaN            NaN  0.185449E-004   5.34969       0.479068E-005   8.44419        47.3126       0.921119        33.7938     
  1200.50        2500.00                 NaN            NaN   4.17834                 NaN            NaN  0.227371E-004   5.34945                 NaN   8.44415        47.3115       0.921085        33.7954     
  1197.99        2500.00                 NaN            NaN   4.17816                 NaN            NaN  0.220344E-004   5.34920                 NaN   8.44411        47.3104       0.921051        33.7970     
  1195.49        2500.00                 NaN            NaN   4.17798                 NaN            NaN  0.215012E-004   5.34895                 NaN   8.44407        47.3093       0.921017        33.7986     
  1192.98        2500.00                 NaN            NaN   4.17779                 NaN            NaN  0.209985E-004   5.34871                 NaN   8.44404        47.3082       0.920983        33.8002     
  1190.48        2500.00                 NaN            NaN   4.17761                 NaN            NaN  0.200436E-004   5.34846                 NaN   8.44400        47.3072       0.920949        33.8018     
  1187.97        2500.00                 NaN            NaN   4.17743                 NaN            NaN  0.262763E-005   5.34822                 NaN   8.44396        47.3061       0.920916        33.8034     
  1185.46        2500.00                 NaN            NaN   4.17724                 NaN            NaN  0.262746E-005   5.34797                 NaN   8.44393        47.3050       0.920882        33.8050     
  1182.96        2500.00                 NaN            NaN   4.17706                 NaN            NaN  0.262738E-005   5.34772                 NaN   8.44389        47.3039       0.920848        33.8066     
  1180.45        2500.00                 NaN            NaN   4.17687                 NaN            NaN  0.262725E-005   5.34748                 NaN   8.44385        47.3028       0.920814        33.8082     
  1177.94        2500.00                 NaN            NaN   4.17669                 NaN            NaN  0.262704E-005   5.34723                 NaN   8.44382        47.3017       0.920781        33.8097     
  1175.44        2500.00                 NaN            NaN   4.17651                 NaN            NaN  0.262693E-005   5.34699                 NaN   8.44378        47.3006       0.920747        33.8113     
  1172.93        2500.00                 NaN            NaN   4.17632                 NaN            NaN  0.262686E-005   5.34674                 NaN   8.44375        47.2996       0.920713        33.8129     
  1170.43        2500.00                 NaN            NaN   4.17614                 NaN            NaN  0.262668E-005   5.34649                 NaN   8.44371        47.2985       0.920680        33.8145     
  1167.92        2500.00                 NaN            NaN   4.17595                 NaN            NaN  0.262655E-005   5.34625                 NaN   8.44367        47.2974       0.920646        33.8161     
  1165.41        2500.00                 NaN            NaN   4.17577                 NaN            NaN  0.262637E-005   5.34600                 NaN   8.44364        47.2963       0.920613        33.8177     
  1162.91        2500.00                 NaN            NaN   4.17559                 NaN            NaN  0.262629E-005   5.34575                 NaN   8.44360        47.2952       0.920579        33.8192     
  1160.40        2500.00                 NaN            NaN   4.17540                 NaN            NaN  0.262620E-005   5.34551                 NaN   8.44357        47.2941       0.920546        33.8208     
  1157.89        2500.00                 NaN            NaN   4.17522                 NaN            NaN  0.262602E-005   5.34526                 NaN   8.44353        47.2931       0.920512        33.8224     
  1155.39        2500.00                 NaN            NaN   4.17503                 NaN            NaN  0.262594E-005   5.34502                 NaN   8.44350        47.2920       0.920479        33.8240     
  1152.88        2500.00                 NaN            NaN   4.17485                 NaN            NaN  0.262576E-005   5.34477                 NaN   8.44347        47.2909       0.920445        33.8256     
  1150.38        2500.00                 NaN            NaN   4.17467                 NaN            NaN  0.262565E-005   5.34452                 NaN   8.44343        47.2898       0.920412        33.8271     
  1147.87        2500.00                 NaN            NaN   4.17448                 NaN            NaN  0.262544E-005   5.34428                 NaN   8.44340        47.2887       0.920379        33.8287     
  1145.36        2500.00                 NaN            NaN   4.17430                 NaN            NaN  0.262538E-005   5.34403                 NaN   8.44336        47.2877       0.920345        33.8303     
  1142.86        2500.00                 NaN            NaN   4.17412                 NaN            NaN  0.262523E-005   5.34379                 NaN   8.44333        47.2866       0.920312        33.8319     
  1140.35        2500.00                 NaN            NaN   4.17393                 NaN            NaN  0.262505E-005   5.34354                 NaN   8.44330        47.2855       0.920279        33.8335     
  1137.84        2500.00                 NaN            NaN   4.17375                 NaN            NaN  0.262486E-005   5.34330                 NaN   8.44326        47.2844       0.920246        33.8350     
  1135.34        2500.00                 NaN            NaN   4.17357                 NaN            NaN  0.262481E-005   5.34305                 NaN   8.44323        47.2833       0.920213        33.8366     
  1132.83        2500.00                 NaN            NaN   4.17339                 NaN            NaN  0.262459E-005   5.34281                 NaN   8.44320        47.2823       0.920180        33.8382     
  1130.33        2500.00                 NaN            NaN   4.17320                 NaN            NaN  0.262458E-005   5.34256                 NaN   8.44316        47.2812       0.920146        33.8397     
  1127.82        2500.00                 NaN            NaN   4.17302                 NaN            NaN  0.262447E-005   5.34232                 NaN   8.44313        47.2801       0.920113        33.8413     
  1125.31        2500.00                 NaN            NaN   4.17284                 NaN            NaN  0.262430E-005   5.34207                 NaN   8.44310        47.2790       0.920080        33.8429     
  1122.81        2500.00                 NaN            NaN   4.17265                 NaN            NaN  0.262412E-005   5.34183                 NaN   8.44307        47.2779       0.920047        33.8445     
  1120.30        2500.00                 NaN            NaN   4.17247                 NaN            NaN  0.262404E-005   5.34158                 NaN   8.44303        47.2769       0.920015        33.8460     
  1117.79        2500.00                 NaN            NaN   4.17229                 NaN            NaN  0.262392E-005   5.34134                 NaN   8.44300        47.2758       0.919982        33.8476     
  1115.29        2500.00                 NaN            NaN   4.17211                 NaN            NaN  0.262373E-005   5.34109                 NaN   8.44297        47.2747       0.919949        33.8492     
  1112.78        2500.00                 NaN            NaN   4.17193                 NaN            NaN  0.262356E-005   5.34085                 NaN   8.44294        47.2736       0.919916        33.8507     
  1110.28        2500.00                 NaN            NaN   4.17174                 NaN            NaN  0.262352E-005   5.34061                 NaN   8.44291        47.2726       0.919883        33.8523     
  1107.77        2500.00                 NaN            NaN   4.17156                 NaN            NaN  0.262340E-005   5.34036                 NaN   8.44288        47.2715       0.919850        33.8539     
  1105.26        2500.00                 NaN            NaN   4.17138                 NaN            NaN  0.262323E-005   5.34012                 NaN   8.44284        47.2704       0.919818        33.8554     
  1102.76        2500.00                 NaN            NaN   4.17120                 NaN            NaN  0.262307E-005   5.33987                 NaN   8.44281        47.2693       0.919785        33.8570     
  1100.25        2500.00                 NaN            NaN   4.17102                 NaN            NaN  0.262294E-005   5.33963                 NaN   8.44278        47.2683       0.919752        33.8585     
  1097.74        2500.00                 NaN            NaN   4.17083                 NaN            NaN  0.262285E-005   5.33939                 NaN   8.44275        47.2672       0.919720        33.8601     
  1095.24        2500.00                 NaN            NaN   4.17065                 NaN            NaN  0.262266E-005   5.33914                 NaN   8.44272        47.2661       0.919687        33.8617     
  1092.73        2500.00                 NaN            NaN   4.17047                 NaN            NaN  0.262260E-005   5.33890                 NaN   8.44269        47.2651       0.919655        33.8632     
  1090.23        2500.00                 NaN            NaN   4.17029                 NaN            NaN  0.262242E-005   5.33865                 NaN   8.44266        47.2640       0.919622        33.8648     
  1087.72        2500.00                 NaN            NaN   4.17011                 NaN            NaN  0.262235E-005   5.33841                 NaN   8.44263        47.2629       0.919590        33.8663     
  1085.21        2500.00                 NaN            NaN   4.16993                 NaN            NaN  0.262215E-005   5.33817                 NaN   8.44260        47.2618       0.919557        33.8679     
  1082.71        2500.00                 NaN            NaN   4.16975                 NaN            NaN  0.262208E-005   5.33792                 NaN   8.44257        47.2608       0.919525        33.8695     
  1080.20        2500.00                 NaN            NaN   4.16956                 NaN            NaN  0.262187E-005   5.33768                 NaN   8.44254        47.2597       0.919492        33.8710     
  1077.69        2500.00                 NaN            NaN   4.16938                 NaN            NaN  0.262181E-005   5.33744                 NaN   8.44251        47.2586       0.919460        33.8726     
  1075.19        2500.00                 NaN            NaN   4.16920                 NaN            NaN  0.262165E-005   5.33719                 NaN   8.44248        47.2576       0.919428        33.8741     
  1072.68        2500.00                 NaN            NaN   4.16902                 NaN            NaN  0.262151E-005   5.33695                 NaN   8.44245        47.2565       0.919395        33.8757     
  1070.18        2500.00                 NaN            NaN   4.16884                 NaN            NaN  0.262129E-005   5.33671                 NaN   8.44243        47.2554       0.919363        33.8772     
  1067.67        2500.00                 NaN            NaN   4.16866                 NaN            NaN  0.262113E-005   5.33647                 NaN   8.44240        47.2544       0.919331        33.8788     
  1065.16        2500.00                 NaN            NaN   4.16848                 NaN            NaN  0.262110E-005   5.33622                 NaN   8.44237        47.2533       0.919299        33.8803     
  1062.66        2500.00                 NaN            NaN   4.16830                 NaN            NaN  0.262098E-005   5.33598                 NaN   8.44234        47.2522       0.919267        33.8819     
  1060.15        2500.00                 NaN            NaN   4.16812                 NaN            NaN  0.262088E-005   5.33574                 NaN   8.44231        47.2512       0.919234        33.8834     
  1057.64        2500.00                 NaN            NaN   4.16794                 NaN            NaN  0.262069E-005   5.33549                 NaN   8.44228        47.2501       0.919202        33.8850     
  1055.14        2500.00                 NaN            NaN   4.16776                 NaN            NaN  0.262048E-005   5.33525                 NaN   8.44226        47.2490       0.919170        33.8865     
  1052.63        2500.00                 NaN            NaN   4.16758                 NaN            NaN  0.262046E-005   5.33501                 NaN   8.44223        47.2480       0.919138        33.8881     
  1050.13        2500.00                 NaN            NaN   4.16740                 NaN            NaN  0.262032E-005   5.33477                 NaN   8.44220        47.2469       0.919106        33.8896     
  1047.62        2500.00                 NaN            NaN   4.16722                 NaN            NaN  0.262022E-005   5.33453                 NaN   8.44217        47.2458       0.919074        33.8912     
  1045.11        2500.00                 NaN            NaN   4.16704                 NaN            NaN  0.262007E-005   5.33428                 NaN   8.44215        47.2448       0.919042        33.8927     
  1042.61        2500.00                 NaN            NaN   4.16686                 NaN            NaN  0.261990E-005   5.33404                 NaN   8.44212        47.2437       0.919010        33.8943     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   3.88880        8.86829                 NaN   9.10677        45.3745       0.607131        32.1545     
  1037.59        2500.00                 NaN            NaN   4.16650                 NaN            NaN  0.261968E-005   5.33356                 NaN   8.44207        47.2416       0.918947        33.8974     
  1035.09        2500.00                 NaN            NaN   4.16631                 NaN            NaN  0.179930E-004   5.33331                 NaN   8.44204        47.2405       0.918915        33.8989     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   3.28191        9.57068                 NaN   9.20096        45.1970       0.581119        32.1683     
  1030.08        2500.00                 NaN            NaN   4.16595                 NaN            NaN  0.179910E-004   5.33283                 NaN   8.44199        47.2384       0.918851        33.9020     
  1027.57        2500.00                 NaN            NaN   4.16577                 NaN            NaN  0.179906E-004   5.33259                 NaN   8.44196        47.2373       0.918819        33.9035     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   3.70226        9.10097                 NaN   9.17813        45.2489       0.594045        32.1757     
  1022.56        2500.00                 NaN            NaN   4.16542                 NaN            NaN  0.179884E-004   5.33210                 NaN   8.44191        47.2352       0.918756        33.9066     
  1020.05        2500.00                 NaN            NaN   4.16524                 NaN            NaN  0.261880E-005   5.33187                 NaN   8.44188        47.2341       0.918725        33.9081     
  1017.54        2500.00                 NaN            NaN   4.16506                 NaN            NaN  0.261858E-005   5.33163                 NaN   8.44186        47.2331       0.918693        33.9097     
  1015.04        2500.00                 NaN            NaN   4.16488                 NaN            NaN  0.261842E-005   5.33138                 NaN   8.44183        47.2320       0.918662        33.9112     
  1012.53        2500.00                 NaN            NaN   4.16471                 NaN            NaN  0.261833E-005   5.33114                 NaN   8.44181        47.2310       0.918630        33.9128     
  1010.03        2500.00                 NaN            NaN   4.16453                 NaN            NaN  0.261822E-005   5.33090                 NaN   8.44178        47.2299       0.918599        33.9143     
  1007.52        2500.00                 NaN            NaN   4.16435                 NaN            NaN  0.261807E-005   5.33066                 NaN   8.44176        47.2288       0.918567        33.9158     
  1005.01        2500.00                 NaN            NaN   4.16417                 NaN            NaN  0.261793E-005   5.33042                 NaN   8.44173        47.2278       0.918536        33.9174     
  1002.51        2500.00                 NaN            NaN   4.16399                 NaN            NaN  0.261775E-005   5.33018                 NaN   8.44171        47.2267       0.918505        33.9189     
  1000.00        2500.00                 NaN            NaN   4.16381                 NaN            NaN  0.261768E-005   5.32994                 NaN   8.44168        47.2257       0.918473        33.9204     
