|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.25/WD94/WD94_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1473.68        2500.00        98.7754                 NaN            NaN            NaN            NaN   1.22456                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.7415                 NaN            NaN            NaN            NaN   1.25854                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5599                 NaN            NaN            NaN            NaN   1.06199       0.378136                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2249                 NaN  0.164802E-005            NaN            NaN   1.42065       0.354431                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2427                 NaN  0.213103E-005            NaN            NaN   1.40962       0.347703                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2583                 NaN            NaN            NaN            NaN  0.346383        1.39528                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2782                 NaN  0.316628E-005            NaN            NaN   1.38033       0.341453                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.2964                 NaN  0.531453E-001            NaN            NaN   1.40276       0.247666                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3163                 NaN  0.144554                 NaN            NaN   1.45544       0.836657E-001            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3384                 NaN  0.138770                 NaN            NaN  0.927733E-001   1.43006                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3469                 NaN  0.135673                 NaN            NaN   1.41964       0.977459E-001            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3618                 NaN  0.131250                 NaN            NaN  0.104425        1.40248                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3729                 NaN  0.127334                 NaN            NaN  0.109050        1.39070                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3849                 NaN  0.123115                 NaN            NaN  0.117518        1.37444                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.3962                 NaN  0.124667                 NaN            NaN   1.36544       0.113655                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4044                 NaN  0.109547                 NaN            NaN  0.137317        1.34873                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4132                 NaN  0.111485                 NaN            NaN   1.34127       0.134053                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.4225                 NaN  0.107096                 NaN            NaN   1.33021       0.140206                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4247                 NaN  0.104328                 NaN            NaN   1.33236       0.138658                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        96.8334                 NaN  0.518077                 NaN            NaN  0.344179        1.54129                 NaN  0.763088                 NaN            NaN            NaN
  1423.56        2500.00        95.7832                 NaN  0.818220                 NaN            NaN   1.69702       0.425335                 NaN   1.27627                 NaN            NaN            NaN
  1421.05        2500.00        95.8806                 NaN  0.823369                 NaN            NaN   1.68791       0.361686                 NaN   1.24642                 NaN            NaN            NaN
  1418.55        2500.00        95.9778                 NaN  0.827669                 NaN            NaN   1.67879       0.298428                 NaN   1.21735                 NaN            NaN            NaN
  1416.04        2500.00        96.0738                 NaN  0.831910                 NaN            NaN   1.66527       0.241225                 NaN   1.18775                 NaN            NaN            NaN
  1413.53        2500.00        96.1527                 NaN  0.838508                 NaN            NaN   1.66574       0.179254                 NaN   1.16379                 NaN            NaN            NaN
  1411.03        2500.00        96.2430                 NaN  0.840833                 NaN            NaN  0.122099        1.65811                 NaN   1.13596                 NaN            NaN            NaN
  1408.52        2500.00        96.3137                 NaN  0.846683                 NaN            NaN   1.65815       0.678994E-001            NaN   1.11354                 NaN            NaN            NaN
  1406.02        2500.00        96.3971                 NaN  0.849958                 NaN            NaN   1.65341       0.112125E-001            NaN   1.08833                 NaN            NaN            NaN
  1403.51        2500.00        96.4573                 NaN  0.847439                 NaN            NaN   1.62645                 NaN            NaN   1.06877                 NaN            NaN            NaN
  1401.00        2500.00        96.5129                 NaN  0.836181                 NaN            NaN   1.60214                 NaN            NaN   1.04877                 NaN            NaN            NaN
  1398.50        2500.00        96.6074                 NaN  0.832907                 NaN            NaN   1.54025                 NaN            NaN   1.01939                 NaN            NaN            NaN
  1395.99        2500.00        96.6563                 NaN  0.825046                 NaN            NaN   1.51640                 NaN            NaN   1.00229                 NaN            NaN            NaN
  1393.48        2500.00        96.7149                 NaN  0.818053                 NaN            NaN   1.48470                 NaN            NaN  0.982343                 NaN            NaN            NaN
  1390.98        2500.00        96.7708                 NaN  0.806715                 NaN            NaN   1.45934                 NaN            NaN  0.963187                 NaN            NaN            NaN
  1388.47        2500.00        96.8304                 NaN  0.804826                 NaN            NaN   1.42166                 NaN            NaN  0.943073                 NaN            NaN            NaN
  1385.96        2500.00        96.8866                 NaN  0.803668                 NaN            NaN   1.38497                 NaN            NaN  0.924798                 NaN            NaN            NaN
  1383.46        2500.00        96.9359                 NaN  0.796000                 NaN            NaN   1.36088                 NaN            NaN  0.907226                 NaN            NaN            NaN
  1380.95        2500.00        96.9894                 NaN  0.790350                 NaN            NaN   1.33107                 NaN            NaN  0.889181                 NaN            NaN            NaN
  1378.45        2500.00        97.0358                 NaN  0.783421                 NaN            NaN   1.30818                 NaN            NaN  0.872578                 NaN            NaN            NaN
  1375.94        2500.00        97.0835                 NaN  0.770675                 NaN            NaN   1.29027                 NaN            NaN  0.855525                 NaN            NaN            NaN
  1373.43        2500.00        97.1245                 NaN  0.775744                 NaN            NaN   1.25883                 NaN            NaN  0.840958                 NaN            NaN            NaN
  1370.93        2500.00        97.1756                 NaN  0.766977                 NaN            NaN   1.23380                 NaN            NaN  0.823598                 NaN            NaN            NaN
  1368.42        2500.00        97.2172                 NaN  0.747938                 NaN            NaN   1.22584                 NaN            NaN  0.809006                 NaN            NaN            NaN
  1365.91        2500.00        97.2547                 NaN  0.744603                 NaN            NaN   1.20791                 NaN            NaN  0.792807                 NaN            NaN            NaN
  1363.41        2500.00        97.3012                 NaN  0.744748                 NaN            NaN   1.17594                 NaN            NaN  0.778065                 NaN            NaN            NaN
  1360.90        2500.00        97.3398                 NaN  0.734370                 NaN            NaN   1.16124                 NaN            NaN  0.764543                 NaN            NaN            NaN
  1358.40        2500.00        97.3785                 NaN  0.730312                 NaN            NaN   1.14057                 NaN            NaN  0.750639                 NaN            NaN            NaN
  1355.89        2500.00        97.4137                 NaN  0.723740                 NaN            NaN   1.12481                 NaN            NaN  0.737722                 NaN            NaN            NaN
  1353.38        2500.00        97.4511                 NaN  0.710510                 NaN            NaN   1.11471                 NaN            NaN  0.723717                 NaN            NaN            NaN
  1350.88        2500.00        97.4865                 NaN  0.702166                 NaN            NaN   1.10054                 NaN            NaN  0.710804                 NaN            NaN            NaN
  1348.37        2500.00        97.5215                 NaN  0.692020                 NaN            NaN   1.08865                 NaN            NaN  0.697827                 NaN            NaN            NaN
  1345.86        2500.00        97.5556                 NaN  0.683287                 NaN            NaN   1.07550                 NaN            NaN  0.685650                 NaN            NaN            NaN
  1343.36        2500.00        97.5919                 NaN  0.672453                 NaN            NaN   1.06282                 NaN            NaN  0.672858                 NaN            NaN            NaN
  1340.85        2500.00        97.6214                 NaN  0.663238                 NaN            NaN   1.05382                 NaN            NaN  0.661497                 NaN            NaN            NaN
  1338.35        2500.00        97.6538                 NaN  0.654601                 NaN            NaN   1.04124                 NaN            NaN  0.650337                 NaN            NaN            NaN
  1335.84        2500.00        97.6887                 NaN  0.638652                 NaN            NaN   1.03545                 NaN            NaN  0.637179                 NaN            NaN            NaN
  1333.33        2500.00        97.7217                 NaN  0.628098                 NaN            NaN   1.02419                 NaN            NaN  0.625997                 NaN            NaN            NaN
  1330.83        2500.00        97.7500                 NaN  0.619580                 NaN            NaN   1.01480                 NaN            NaN  0.615664                 NaN            NaN            NaN
  1328.32        2500.00        97.7799                 NaN  0.605594                 NaN            NaN   1.00978                 NaN            NaN  0.604750                 NaN            NaN            NaN
  1325.81        2500.00        97.8110                 NaN  0.593247                 NaN            NaN   1.00195                 NaN            NaN  0.593837                 NaN            NaN            NaN
  1323.31        2500.00        97.8409                 NaN  0.586211                 NaN            NaN  0.988558                 NaN            NaN  0.584289                 NaN            NaN            NaN
  1320.80        2500.00        97.8740                 NaN  0.566861                 NaN            NaN  0.987041                 NaN            NaN  0.572072                 NaN            NaN            NaN
  1318.30        2500.00        97.8995                 NaN  0.559126                 NaN            NaN  0.977774                 NaN            NaN  0.563580                 NaN            NaN            NaN
  1315.79        2500.00        97.9320                 NaN  0.541821                 NaN            NaN  0.973580                 NaN            NaN  0.552569                 NaN            NaN            NaN
  1313.28        2500.00        97.9608                 NaN  0.530120                 NaN            NaN  0.965990                 NaN            NaN  0.543041                 NaN            NaN            NaN
  1310.78        2500.00        97.9215                 NaN  0.478346       0.555071E-001            NaN   1.00086                 NaN            NaN  0.543792                 NaN            NaN            NaN
  1308.27        2500.00        97.7980                 NaN  0.373322       0.186080                 NaN   1.08528                 NaN            NaN  0.557343                 NaN            NaN            NaN
  1305.76        2500.00        97.8490                 NaN  0.363132       0.179218                 NaN   1.06405                 NaN            NaN  0.544567                 NaN            NaN            NaN
  1303.26        2500.00        97.8999                 NaN  0.352423       0.172519                 NaN   1.04326                 NaN            NaN  0.531930                 NaN            NaN            NaN
  1300.75        2500.00        97.9474                 NaN  0.346558       0.166206                 NaN   1.01954                 NaN            NaN  0.520306                 NaN            NaN            NaN
  1298.25        2500.00        97.9233                 NaN  0.338195       0.167111                 NaN   1.04294                 NaN            NaN  0.528474                 NaN            NaN            NaN
  1295.74        2500.00        98.0981                 NaN  0.315156       0.145254                 NaN  0.963194                 NaN            NaN  0.478265                 NaN            NaN            NaN
  1293.23        2500.00        98.0867                 NaN  0.309130       0.146989                 NaN  0.972586                 NaN            NaN  0.484575                 NaN            NaN            NaN
  1290.73        2500.00        98.1308                 NaN  0.301729       0.141274                 NaN  0.952383                 NaN            NaN  0.473778                 NaN            NaN            NaN
  1288.22        2500.00        98.1750                 NaN  0.290924       0.135257                 NaN  0.936222                 NaN            NaN  0.462580                 NaN            NaN            NaN
  1285.71        2500.00        98.2152                 NaN  0.272722       0.129418                 NaN  0.930547                 NaN            NaN  0.452086                 NaN            NaN            NaN
  1283.21        2500.00        87.3870                 NaN  0.693915       0.699445                 NaN   3.50675                 NaN            NaN   1.78565        5.92725                 NaN            NaN
  1280.70        2500.00        85.2904                 NaN  0.293647       0.749880                 NaN   4.63904                 NaN            NaN   2.01760        7.00947                 NaN            NaN
  1278.20        2500.00        86.3731                 NaN            NaN  0.615214                 NaN   4.76737                 NaN            NaN   1.87590        6.36652       0.189181E-002            NaN
  1275.69        2500.00        86.8520                 NaN            NaN            NaN            NaN   4.93134                 NaN            NaN   1.80123        6.07943       0.336007                 NaN
  1273.18        2500.00        79.3697                 NaN   1.67668                 NaN            NaN   1.94257        2.28267                 NaN   3.15238        10.7697       0.806218                 NaN
  1270.68        2500.00        94.2124                 NaN            NaN            NaN            NaN   2.75237                 NaN            NaN  0.775950        2.11260       0.146694                 NaN
  1268.17        2500.00        99.0020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.228859E-002  0.995682                 NaN            NaN
  1265.66        2500.00        95.7362                 NaN   1.01684                 NaN            NaN   1.15714                 NaN            NaN  0.554338        1.42447       0.111057                 NaN
  1263.16        2500.00        93.0718                 NaN   1.34333                 NaN            NaN  0.652408                 NaN            NaN  0.910450        3.79259       0.229437                 NaN
  1260.65        2500.00        87.8312                 NaN            NaN            NaN            NaN  0.830936        4.24148                 NaN   1.75269        5.06974       0.273912                 NaN
  1258.15        2500.00        47.1757        3.12166        5.92389                 NaN            NaN   8.23602                 NaN            NaN   6.57121        21.3833        1.20915        6.37908     
  1255.64        2500.00        42.8244        55.8418                 NaN            NaN            NaN  0.162588                 NaN            NaN            NaN   1.05358       0.642491E-001  0.532974E-001
  1253.13        2500.00        41.4841        57.9414                 NaN            NaN            NaN  0.469703                 NaN            NaN  0.104821                 NaN            NaN            NaN
  1250.63        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1248.12        2500.00        98.0807                 NaN  0.157001E-001            NaN            NaN  0.476809                 NaN            NaN            NaN   1.36406       0.627748E-001            NaN
  1245.61        2500.00        51.4318        48.0753                 NaN            NaN            NaN  0.144593                 NaN            NaN  0.187318                 NaN  0.672468E-001  0.937105E-001
  1243.11        2500.00        99.4902                 NaN            NaN            NaN            NaN  0.143291       0.358022                 NaN            NaN            NaN  0.844794E-002            NaN
  1240.60        2500.00        96.5118                 NaN            NaN            NaN            NaN   1.33817       0.410514                 NaN  0.566899        1.16524       0.735245E-002            NaN
  1238.10        2500.00        97.7461                 NaN            NaN            NaN            NaN  0.302671       0.145338                 NaN  0.171355E-001   1.78874                 NaN            NaN
  1235.59        2500.00        92.1608                 NaN            NaN            NaN            NaN   2.38226                 NaN            NaN   1.00669        2.98999       0.343531E-001   1.42589     
  1233.08        2500.00        75.0697                 NaN  0.939364                 NaN            NaN   3.91133       0.401710E-005            NaN   2.54417        9.92441       0.289932        7.32110     
  1230.58        2500.00        85.9376                 NaN            NaN            NaN            NaN   2.65192       0.153453                 NaN   1.18189        5.73707       0.266979        4.07111     
  1228.07        2500.00        74.4069                 NaN            NaN            NaN            NaN   4.74963       0.228125       0.591007E-004   2.40200        10.4422       0.286734        7.48437     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   16.3980       0.499575       0.166938E-003   8.77193        42.9841        1.13949        30.2068     
  1223.06        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358065E-005   6.86761       0.131628E-005   8.56908        44.2690        1.60198        32.0328     
  1220.55        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358054E-005   6.86761       0.122903E-005   8.56908        44.2690        1.60198        32.0328     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN  0.424350        16.4773       0.202135E-003   8.79852        42.9549        1.13558        30.2092     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2551       0.653051       0.945043E-003   8.80297        42.9473        1.13313        30.2075     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2123       0.698472       0.108157E-002   8.81054        42.9382        1.13158        30.2078     
  1210.53        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358051E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1208.02        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358064E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1205.51        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.252647E-004   6.86760       0.754671E-005   8.56908        44.2690        1.60198        32.0328     
  1203.01        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.252624E-004   6.86760       0.647020E-005   8.56908        44.2690        1.60198        32.0328     
  1200.50        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.309264E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1197.99        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.299789E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1195.49        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.292603E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1192.98        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.285828E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1190.48        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.272933E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1187.97        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358056E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1185.46        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358051E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1182.96        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358058E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1180.45        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358060E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1177.94        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358049E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1175.44        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358053E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1172.93        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358061E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1170.43        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358055E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1167.92        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358055E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1165.41        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358050E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1162.91        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358057E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1160.40        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358063E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1157.89        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358057E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1155.39        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358064E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1152.88        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358059E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1150.38        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358061E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1147.87        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358051E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1145.36        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358061E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1142.86        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358059E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1140.35        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358053E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1137.84        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358046E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1135.34        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358057E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1132.83        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358045E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1130.33        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358062E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1127.82        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358064E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1125.31        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358061E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1122.81        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358053E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1120.30        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358062E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1117.79        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358062E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1115.29        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358055E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1112.78        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358051E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1110.28        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358063E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1107.77        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358065E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1105.26        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358060E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1102.76        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358056E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1100.25        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358056E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1097.74        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358063E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1095.24        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358055E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1092.73        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358065E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1090.23        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358059E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1087.72        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358068E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1085.21        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358058E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1082.71        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358066E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1080.20        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358056E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1077.69        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358065E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1075.19        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358062E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1072.68        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358061E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1070.18        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358049E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1067.67        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358045E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1065.16        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358059E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1062.66        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358062E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1060.15        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358066E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1057.64        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358057E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1055.14        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358047E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1052.63        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358062E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1050.13        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358061E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1047.62        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358065E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1045.11        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358062E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1042.61        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358058E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   5.03161        12.0670                 NaN   9.20945        42.3630        1.05443        30.2745     
  1037.59        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358063E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1035.09        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.245945E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   4.23828        12.9689                 NaN   9.30422        42.1979        1.00930        30.2815     
  1030.08        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.245943E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1027.57        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.245949E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   4.77725        12.3740                 NaN   9.28149        42.2502        1.03189        30.2852     
  1022.56        2500.00                 NaN            NaN   6.65946                 NaN            NaN  0.245943E-004   6.86760                 NaN   8.56908        44.2690        1.60198        32.0328     
  1020.05        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358069E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1017.54        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358058E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1015.04        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358053E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1012.53        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358058E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1010.03        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358062E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1007.52        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358059E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1005.01        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358058E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1002.51        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358051E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
  1000.00        2500.00                 NaN            NaN   6.65947                 NaN            NaN  0.358059E-005   6.86761                 NaN   8.56908        44.2690        1.60198        32.0328     
