|6.6.6
Archiving\03_Data\frac/QFM_m1.75/LAR/LAR_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1493.73        2500.00        98.9051                 NaN            NaN            NaN            NaN   1.09485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8997                 NaN            NaN            NaN            NaN   1.10032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8893                 NaN            NaN            NaN            NaN   1.11070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8873                 NaN            NaN            NaN            NaN   1.11265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8596                 NaN  0.774838E-002            NaN            NaN   1.13262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8432                 NaN  0.880538E-002            NaN            NaN   1.14800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8179                 NaN  0.854227E-002            NaN            NaN   1.17355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7970                 NaN  0.828187E-002            NaN            NaN   1.19468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7583                 NaN  0.796025E-002            NaN            NaN   1.23370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4073                 NaN  0.392408E-002            NaN            NaN  0.534706        1.05402                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3817                 NaN  0.320776E-002            NaN            NaN   1.17678       0.438338                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4003                 NaN  0.302580E-002            NaN            NaN   1.15915       0.437550                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4190                 NaN  0.280225E-002            NaN            NaN  0.436933        1.14122                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4381                 NaN  0.262808E-002            NaN            NaN   1.12570       0.433574                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4551                 NaN  0.243976E-002            NaN            NaN   1.11017       0.432240                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4721                 NaN  0.221974E-002            NaN            NaN  0.430519        1.09520                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4870                 NaN  0.202667E-002            NaN            NaN  0.428441        1.08257                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5063                 NaN  0.191731E-002            NaN            NaN  0.427951        1.06382                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5201                 NaN  0.173576E-002            NaN            NaN   1.05303       0.425123                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5337                 NaN  0.157432E-002            NaN            NaN  0.423199        1.04153                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5484                 NaN  0.141666E-002            NaN            NaN   1.02794       0.422251                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5612                 NaN  0.127312E-002            NaN            NaN   1.01719       0.420353                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5759                 NaN  0.107119E-002  0.135438E-001            NaN   1.01453       0.394985                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5974                 NaN  0.745274E-003  0.918608E-001            NaN  0.254078        1.05588                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6156                 NaN  0.586068E-003  0.104470                 NaN   1.04763       0.231679                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6256                 NaN  0.462526E-003  0.101401                 NaN   1.03632       0.236231                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6365                 NaN  0.347489E-003  0.980364E-001            NaN  0.240713        1.02441                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6465                 NaN  0.236580E-003  0.949537E-001            NaN   1.01313       0.245139                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6521                 NaN  0.118553E-003  0.915988E-001            NaN   1.00969       0.246507                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6690                 NaN  0.208425E-004  0.884574E-001            NaN  0.253075       0.989422                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6746                 NaN  0.232269E-003  0.852229E-001            NaN  0.981417       0.258512                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6836                 NaN  0.528287E-003  0.820454E-001            NaN  0.263584       0.970212                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6896                 NaN            NaN  0.789770E-001            NaN  0.265303       0.966076                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.6990                 NaN            NaN  0.760347E-001            NaN  0.269066       0.955926                 NaN            NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.6937                 NaN            NaN  0.713651E-001            NaN  0.959693       0.275254                 NaN            NaN            NaN            NaN            NaN            NaN
  1406.02        2500.00        98.7233                 NaN            NaN  0.705973E-001            NaN  0.933107       0.272957                 NaN            NaN            NaN            NaN            NaN            NaN
  1403.51        2500.00        98.7188                 NaN            NaN  0.667613E-001            NaN  0.932767       0.281640                 NaN            NaN            NaN            NaN            NaN            NaN
  1401.00        2500.00        97.1953                 NaN            NaN  0.571281                 NaN   1.13649       0.285121                 NaN            NaN  0.811805                 NaN            NaN            NaN
  1398.50        2500.00        97.1262                 NaN            NaN  0.614607                 NaN   1.13706       0.256166                 NaN            NaN  0.865957                 NaN            NaN            NaN
  1395.99        2500.00        97.1462                 NaN            NaN  0.621583                 NaN  0.229688        1.14193                 NaN            NaN  0.860565                 NaN            NaN            NaN
  1393.48        2500.00        97.2681                 NaN            NaN  0.608492                 NaN  0.188891        1.11319                 NaN            NaN  0.821366                 NaN            NaN            NaN
  1390.98        2500.00        97.2959                 NaN            NaN  0.613055                 NaN  0.169162        1.10787                 NaN            NaN  0.814027                 NaN            NaN            NaN
  1388.47        2500.00        97.3460                 NaN            NaN  0.611650                 NaN   1.10100       0.143256                 NaN            NaN  0.798054                 NaN            NaN            NaN
  1385.96        2500.00        97.3963                 NaN            NaN  0.609942                 NaN  0.117511        1.09378                 NaN            NaN  0.782448                 NaN            NaN            NaN
  1383.46        2500.00        97.4448                 NaN            NaN  0.607500                 NaN   1.08589       0.949468E-001            NaN            NaN  0.766889                 NaN            NaN            NaN
  1380.95        2500.00        97.4927                 NaN            NaN  0.604705                 NaN  0.734269E-001   1.07758                 NaN            NaN  0.751594                 NaN            NaN            NaN
  1378.45        2500.00        97.5366                 NaN            NaN  0.602214                 NaN  0.502283E-001   1.07346                 NaN            NaN  0.737458                 NaN            NaN            NaN
  1375.94        2500.00        97.5825                 NaN            NaN  0.599006                 NaN   1.06529       0.301831E-001            NaN            NaN  0.722973                 NaN            NaN            NaN
  1373.43        2500.00        97.6271                 NaN            NaN  0.593776                 NaN  0.177380E-001   1.05349                 NaN            NaN  0.707946                 NaN            NaN            NaN
  1370.93        2500.00        97.6647                 NaN            NaN  0.586453                 NaN   1.04522       0.867896E-002            NaN            NaN  0.694981                 NaN            NaN            NaN
  1368.42        2500.00        97.6795                 NaN            NaN  0.521093                 NaN  0.954015       0.165322                 NaN            NaN  0.680055                 NaN            NaN            NaN
  1365.91        2500.00        97.7433                 NaN            NaN  0.570811                 NaN   1.01770                 NaN            NaN            NaN  0.668148                 NaN            NaN            NaN
  1363.41        2500.00        97.7771                 NaN            NaN  0.559986                 NaN   1.00713                 NaN            NaN            NaN  0.655802                 NaN            NaN            NaN
  1360.90        2500.00        97.8116                 NaN            NaN  0.553248                 NaN  0.991208                 NaN            NaN            NaN  0.643898                 NaN            NaN            NaN
  1358.40        2500.00        97.8460                 NaN            NaN  0.544012                 NaN  0.978196                 NaN            NaN            NaN  0.631785                 NaN            NaN            NaN
  1355.89        2500.00        97.8789                 NaN            NaN  0.533855                 NaN  0.967275                 NaN            NaN            NaN  0.619933                 NaN            NaN            NaN
  1353.38        2500.00        97.9109                 NaN            NaN  0.525331                 NaN  0.955265                 NaN            NaN            NaN  0.608458                 NaN            NaN            NaN
  1350.88        2500.00        97.9357                 NaN            NaN  0.540939                 NaN  0.919416                 NaN            NaN            NaN  0.603994                 NaN            NaN            NaN
  1348.37        2500.00        97.9900                 NaN            NaN  0.503307                 NaN  0.925823                 NaN            NaN            NaN  0.580911                 NaN            NaN            NaN
  1345.86        2500.00        98.0027                 NaN            NaN  0.496707                 NaN  0.925199                 NaN            NaN            NaN  0.575401                 NaN            NaN            NaN
  1343.36        2500.00        98.0319                 NaN            NaN  0.487364                 NaN  0.915736                 NaN            NaN            NaN  0.564965                 NaN            NaN            NaN
  1340.85        2500.00        98.0604                 NaN            NaN  0.475333                 NaN  0.909488                 NaN            NaN            NaN  0.554815                 NaN            NaN            NaN
  1338.35        2500.00        98.0841                 NaN            NaN  0.468990                 NaN  0.901168                 NaN            NaN            NaN  0.545725                 NaN            NaN            NaN
  1335.84        2500.00        98.1118                 NaN            NaN  0.456772                 NaN  0.895879                 NaN            NaN            NaN  0.535594                 NaN            NaN            NaN
  1333.33        2500.00        98.1380                 NaN            NaN  0.447357                 NaN  0.888318                 NaN            NaN            NaN  0.526285                 NaN            NaN            NaN
  1330.83        2500.00        98.1633                 NaN            NaN  0.436587                 NaN  0.883034                 NaN            NaN            NaN  0.517093                 NaN            NaN            NaN
  1328.32        2500.00        98.1868                 NaN            NaN  0.426841                 NaN  0.877980                 NaN            NaN            NaN  0.508410                 NaN            NaN            NaN
  1325.81        2500.00        98.2096                 NaN            NaN  0.415486                 NaN  0.875036                 NaN            NaN            NaN  0.499887                 NaN            NaN            NaN
  1323.31        2500.00        98.2319                 NaN            NaN  0.401609                 NaN  0.874997                 NaN            NaN            NaN  0.491504                 NaN            NaN            NaN
  1320.80        2500.00        98.2529                 NaN            NaN  0.394621                 NaN  0.868680                 NaN            NaN            NaN  0.483774                 NaN            NaN            NaN
  1318.30        2500.00        98.2744                 NaN            NaN  0.380271                 NaN  0.869942                 NaN            NaN            NaN  0.475421                 NaN            NaN            NaN
  1315.79        2500.00        98.2935                 NaN            NaN  0.372685                 NaN  0.865202                 NaN            NaN            NaN  0.468591                 NaN            NaN            NaN
  1313.28        2500.00        98.3145                 NaN            NaN  0.357477                 NaN  0.867412                 NaN            NaN            NaN  0.460610                 NaN            NaN            NaN
  1310.78        2500.00        98.3284                 NaN            NaN  0.342324                 NaN  0.874961                 NaN            NaN            NaN  0.454312                 NaN            NaN            NaN
  1308.27        2500.00        98.3490                 NaN            NaN  0.324969                 NaN  0.878936                 NaN            NaN            NaN  0.447081                 NaN            NaN            NaN
  1305.76        2500.00        98.3251                 NaN            NaN  0.310152                 NaN  0.892455                 NaN            NaN            NaN  0.448553       0.237532E-001            NaN            NaN
  1303.26        2500.00        98.2377                 NaN            NaN  0.290215                 NaN  0.915732                 NaN            NaN            NaN  0.464598       0.917810E-001            NaN            NaN
  1300.75        2500.00        98.2703                 NaN            NaN  0.287136                 NaN  0.897928                 NaN            NaN            NaN  0.455572       0.891029E-001            NaN            NaN
  1298.25        2500.00        98.3040                 NaN            NaN  0.283639                 NaN  0.879049                 NaN            NaN            NaN  0.446971       0.863472E-001            NaN            NaN
  1295.74        2500.00        98.3342                 NaN            NaN  0.278240                 NaN  0.865249                 NaN            NaN            NaN  0.438704       0.835664E-001            NaN            NaN
  1293.23        2500.00        84.6233                 NaN            NaN   1.37215                 NaN   3.64450                 NaN            NaN            NaN   2.18946       0.558897        7.61171                 NaN
  1290.73        2500.00        71.4819                 NaN            NaN   2.47175                 NaN   6.31350                 NaN            NaN            NaN   3.85183       0.989711        14.8913                 NaN
  1288.22        2500.00        75.6037                 NaN            NaN   2.12935                 NaN   5.50180                 NaN            NaN            NaN   3.30822       0.827600        12.6293                 NaN
  1285.71        2500.00        78.9271                 NaN            NaN   1.81312                 NaN   4.87176                 NaN            NaN            NaN   2.86790       0.699062        10.8210                 NaN
  1283.21        2500.00        81.4898                 NaN            NaN   1.54555                 NaN   4.40542                 NaN            NaN            NaN   2.52618       0.600429        9.43258                 NaN
  1280.70        2500.00        83.4313                 NaN            NaN   1.32517                 NaN   4.05880                 NaN            NaN            NaN   2.26584       0.526163        8.39271                 NaN
  1278.20        2500.00        85.1794                 NaN            NaN   1.12656                 NaN   3.73973                 NaN            NaN            NaN   2.03145       0.461461        7.46137                 NaN
  1275.69        2500.00        86.5278                 NaN            NaN  0.860054                 NaN   3.65196                 NaN            NaN            NaN   1.84503       0.401338        6.71385                 NaN
  1273.18        2500.00        87.4227                 NaN            NaN  0.684357                 NaN   3.57719                 NaN            NaN            NaN   1.72206       0.362169        6.23154                 NaN
  1270.68        2500.00        85.5516                 NaN            NaN  0.888642                 NaN   3.17787       0.764644                 NaN            NaN   2.03156       0.448790        7.13688                 NaN
  1268.17        2500.00        92.1682                 NaN            NaN  0.114890E-005            NaN   2.81007                 NaN            NaN            NaN   1.00309       0.161167        3.85751                 NaN
  1265.66        2500.00        87.3209                 NaN            NaN  0.254945                 NaN   4.01490                 NaN            NaN            NaN   1.73575       0.318248        6.35527                 NaN
  1263.16        2500.00        88.5445                 NaN            NaN  0.124205                 NaN   4.18827                 NaN            NaN            NaN   1.59222       0.311039        5.23972                 NaN
  1260.65        2500.00        92.2581                 NaN            NaN            NaN            NaN   2.73977                 NaN            NaN            NaN  0.992928       0.156865        3.85234                 NaN
  1258.15        2500.00        91.5522                 NaN            NaN            NaN            NaN   2.93068                 NaN            NaN            NaN   1.14485       0.185065        4.18716                 NaN
  1255.64        2500.00        91.5920                 NaN            NaN            NaN            NaN   2.88227                 NaN            NaN            NaN   1.11162       0.170178        4.24395                 NaN
  1253.13        2500.00        94.8385                 NaN            NaN            NaN            NaN  0.436764E-001   1.03321       0.405487                 NaN  0.543618       0.205374        2.93015                 NaN
  1250.63        2500.00        89.8204                 NaN            NaN            NaN            NaN   2.20710        1.62742                 NaN            NaN   1.46524       0.162637        4.71717                 NaN
  1248.12        2500.00        93.3704                 NaN            NaN            NaN            NaN   2.53567                 NaN            NaN            NaN  0.872804       0.146685        3.07441                 NaN
  1245.61        2500.00        93.6512                 NaN            NaN            NaN            NaN   2.24731                 NaN            NaN            NaN  0.840885       0.129423        3.13117                 NaN
  1243.11        2500.00        93.7841                 NaN            NaN            NaN            NaN   2.14924                 NaN            NaN            NaN  0.819712       0.132369        3.11453                 NaN
  1240.60        2500.00        94.3670                 NaN            NaN            NaN            NaN   1.87901                 NaN            NaN            NaN  0.738248       0.125198        2.89058                 NaN
  1238.10        2500.00        92.8359                 NaN            NaN            NaN            NaN   2.29376                 NaN            NaN            NaN  0.984055       0.167938        3.71832                 NaN
  1235.59        2500.00        96.7790                 NaN            NaN            NaN            NaN   1.27251                 NaN            NaN            NaN  0.377111       0.429213E-001   1.52846                 NaN
  1233.08        2500.00        95.4259                 NaN            NaN            NaN            NaN   1.51018                 NaN            NaN            NaN  0.580962       0.102420        2.38057                 NaN
  1230.58        2500.00        95.5187                 NaN            NaN            NaN            NaN  0.945566       0.498753                 NaN            NaN  0.537805       0.112430        2.38677                 NaN
  1228.07        2500.00        88.2498                 NaN            NaN            NaN            NaN   2.49317                 NaN            NaN            NaN   1.17434       0.157295        5.36992        2.55548     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   16.0721                 NaN            NaN            NaN   8.62917        1.07802        43.3589        30.8619     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   1.74796        14.3265                 NaN            NaN   8.63773        1.07650        43.3495        30.8618     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1039                 NaN            NaN            NaN   8.65468        1.06711        43.3076        30.8667     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   1.14699        14.9329                 NaN            NaN   8.64574        1.07966        43.3256        30.8691     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   1.16200        14.9191                 NaN            NaN   8.65296        1.07882        43.3179        30.8691     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   1.81791        14.2598                 NaN            NaN   8.63931        1.07974        43.3365        30.8667     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8802       0.232521                 NaN            NaN   8.68531        1.06088        43.2746        30.8664     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN  0.679405        15.3297       0.189330E-004            NaN   8.66289        1.08989        43.3926        30.8455     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1347        3.90411                 NaN            NaN   8.67564        1.08235        43.3513        30.8519     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   3.23283        1.99630        10.7683       0.372725E-004   8.62540        1.09783        43.4244        30.8549     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1209                 NaN            NaN            NaN   8.72006        1.05503        43.2383        30.8657     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   3.22382        2.00430        10.7725       0.250427E-004   8.63715        1.09565        43.4118        30.8547     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   3.22233        2.00626        10.7735       0.210195E-004   8.64320        1.09458        43.4054        30.8547     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   3.21975        2.00867        10.7753       0.175630E-004   8.64907        1.09346        43.3991        30.8546     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   3.21780        2.01054        10.7770                 NaN   8.65498        1.09238        43.3927        30.8546     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   3.21719        10.7787        2.01113                 NaN   8.66084        1.09127        43.3864        30.8545     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   3.21679        2.01151        10.7804                 NaN   8.66669        1.09014        43.3800        30.8545     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   5.06062        3.04856        7.93931                 NaN   8.69798        1.07886        43.3142        30.8605     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   3.24833        1.94368        10.8191                 NaN   8.67761        1.08886        43.3677        30.8547     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   4.42548        8.47595        3.19073                 NaN   8.73346        1.06264        43.2482        30.8636     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   2.76009        13.3622                 NaN            NaN   8.78099        1.04696        43.1876        30.8621     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   8.90270        7.22299                 NaN            NaN   8.77302        1.04466        43.1921        30.8645     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   8.89459        7.23478                 NaN            NaN   8.78073        1.04278        43.1824        30.8648     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   8.63493        7.46714                 NaN            NaN   8.76438        1.05397        43.2169        30.8627     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   8.61239        7.49328                 NaN            NaN   8.77176        1.05225        43.2074        30.8629     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   13.2797        2.91977                 NaN            NaN   8.71788        1.01441        43.1931        30.8752     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   13.1849        3.02018                 NaN            NaN   8.72472        1.01186        43.1828        30.8755     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   8.96878        7.17906                 NaN            NaN   8.81697        1.03342        43.1354        30.8663     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1896                 NaN            NaN            NaN   8.86879        1.01814        43.0537        30.8697     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   9.78045        6.38366                 NaN            NaN   8.84898        1.02828        43.0899        30.8687     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   6.58931        9.58789                 NaN            NaN   8.85876        1.02388        43.0702        30.8699     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2023                 NaN            NaN            NaN   8.89162        1.01179        43.0234        30.8709     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   13.0980        3.05707                 NaN            NaN   8.82844        1.02662        43.1235        30.8664     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   1.19949        14.9951                 NaN            NaN   8.89660        1.01367        43.0241        30.8710     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   1.31867        14.8813                 NaN            NaN   8.90154        1.01162        43.0148        30.8720     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   1.05039        15.1509                 NaN            NaN   8.91185        1.00946        43.0065        30.8709     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0992        1.10048                 NaN            NaN   8.91939        1.00950        43.0023        30.8692     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   15.4495       0.754795                 NaN            NaN   8.92808        1.00706        42.9911        30.8695     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8067       0.402292                 NaN            NaN   8.93682        1.00457        42.9798        30.8698     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2070       0.551202E-002            NaN            NaN   8.94613        1.00234        42.9693        30.8697     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2192                 NaN            NaN            NaN   8.95373       0.999474        42.9570        30.8707     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2243                 NaN            NaN            NaN   8.96140       0.997018        42.9460        30.8712     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2299                 NaN            NaN            NaN   8.97000       0.994294        42.9341        30.8717     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2332                 NaN            NaN            NaN   8.97772       0.992389        42.9249        30.8718     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2381                 NaN            NaN            NaN   8.98662       0.989775        42.9134        30.8721     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2604                 NaN            NaN            NaN   9.00104       0.981062        42.8820        30.8754     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2423       0.304972E-001            NaN            NaN   9.01136       0.976031        42.8626        30.8772     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   16.0905       0.185733                 NaN            NaN   9.01734       0.974383        42.8541        30.8780     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7357       0.521608                 NaN            NaN   9.01300       0.981158        42.8727        30.8759     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6248       0.636457                 NaN            NaN   9.01918       0.979312        42.8635        30.8767     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5263       0.739169                 NaN            NaN   9.02546       0.977390        42.8540        30.8776     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   15.4227       0.846696                 NaN            NaN   9.03153       0.975592        42.8450        30.8785     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   15.3247       0.952758                 NaN            NaN   9.03902       0.972310        42.8307        30.8805     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1070        1.16779                 NaN            NaN   9.04234       0.973028        42.8295        30.8804     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0957        1.20226                 NaN            NaN   9.05565       0.964438        42.7974        30.8845     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   14.9039        1.37772                 NaN            NaN   9.05309       0.970124        42.8127        30.8825     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8451        1.44091                 NaN            NaN   9.05882       0.968124        42.8036        30.8834     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   1.34715        14.9440                 NaN            NaN   9.06755       0.965222        42.7919        30.8842     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   2.57217        13.6838                 NaN            NaN   9.04259       0.980857        42.8346        30.8860     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   13.7383        2.54844                 NaN            NaN   9.06018       0.969430        42.7942        30.8894     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   13.9147        2.38213                 NaN            NaN   9.07028       0.965795        42.7758        30.8913     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN   13.7335        2.56130                 NaN            NaN   9.07317       0.965658        42.7750        30.8913     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6131        2.68306                 NaN            NaN   9.07674       0.965188        42.7696        30.8923     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3573        1.91128                 NaN            NaN   9.03061       0.971424        42.8470        30.8824     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   12.9918        3.22589                 NaN            NaN   9.03779       0.993132        42.8632        30.8882     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   12.9992        3.21982                 NaN            NaN   9.04235       0.992192        42.8576        30.8889     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3612        2.92778                 NaN            NaN   9.08900       0.967084        42.7612        30.8938     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   13.0725        3.14482                 NaN            NaN   9.04689       0.991519        42.8554        30.8889     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   13.7103        2.61818                 NaN            NaN   9.12060       0.950883        42.7009        30.8991     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62183        13.7125                 NaN            NaN   9.12818       0.948182        42.6892        30.9001     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   2.68987        13.6473                 NaN            NaN   9.13303       0.947017        42.6814        30.9013     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN   2.74418        13.5963                 NaN            NaN   9.13825       0.945662        42.6731        30.9025     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   2.79162        13.5524                 NaN            NaN   9.14364       0.944213        42.6645        30.9037     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN   2.83506        13.5125                 NaN            NaN   9.14912       0.942712        42.6557        30.9049     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   2.87517        13.4762                 NaN            NaN   9.15468       0.941165        42.6467        30.9061     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   2.91274        13.4424                 NaN            NaN   9.16030       0.939579        42.6376        30.9073     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN   2.94829        13.4108                 NaN            NaN   9.16597       0.937963        42.6284        30.9086     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   3.24550        13.1061                 NaN            NaN   9.16355       0.940145        42.6376        30.9071     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   3.27945        13.0737                 NaN            NaN   9.16792       0.939386        42.6313        30.9082     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN   3.31258        13.0423                 NaN            NaN   9.17234       0.938601        42.6249        30.9093     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   3.34479        13.0118                 NaN            NaN   9.17680       0.937792        42.6184        30.9104     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN   3.37601        12.9824                 NaN            NaN   9.18129       0.936957        42.6118        30.9115     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN   3.39727        12.9641                 NaN            NaN   9.18651       0.935681        42.6036        30.9128     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN   3.41198        12.9532                 NaN            NaN   9.19224       0.934085        42.5944        30.9141     
