|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.25/YM20/YM20_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1458.65        500.000        99.2208                 NaN            NaN            NaN            NaN  0.779242                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2265                 NaN            NaN            NaN            NaN  0.773471                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0635                 NaN            NaN            NaN            NaN  0.715922       0.220604                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.3853                 NaN            NaN            NaN            NaN  0.488964        1.12576                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.4112                 NaN            NaN            NaN            NaN  0.479364        1.10943                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.4311                 NaN            NaN            NaN            NaN  0.470469        1.09847                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.4538                 NaN            NaN            NaN            NaN  0.460164        1.08603                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.4535                 NaN            NaN            NaN            NaN  0.250738       0.257389        1.03841                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.4452                 NaN            NaN            NaN            NaN            NaN  0.571700       0.983119                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.4655                 NaN            NaN            NaN            NaN            NaN  0.562880       0.971618                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.4860                 NaN            NaN            NaN            NaN            NaN  0.960455       0.553589                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5056                 NaN            NaN            NaN            NaN            NaN  0.948727       0.545711                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5233                 NaN            NaN            NaN            NaN            NaN  0.538085       0.938585                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5420                 NaN            NaN            NaN            NaN            NaN  0.927382       0.530571                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5586                 NaN            NaN            NaN            NaN            NaN  0.918636       0.522801                 NaN            NaN            NaN            NaN
  1421.05        500.000        96.0476       0.139658E-005            NaN            NaN            NaN            NaN   1.18148        1.57882        1.19208                 NaN            NaN            NaN
  1418.55        500.000        95.9502                 NaN            NaN            NaN            NaN            NaN   1.16837        1.62175        1.25968                 NaN            NaN            NaN
  1416.04        500.000        96.0809                 NaN            NaN            NaN            NaN            NaN   1.56852        1.13206        1.21855                 NaN            NaN            NaN
  1413.53        500.000        96.2046                 NaN            NaN            NaN            NaN            NaN   1.09846        1.51803        1.17889                 NaN            NaN            NaN
  1411.03        500.000        96.3021                 NaN            NaN            NaN            NaN            NaN   1.48174        1.06792        1.14826                 NaN            NaN            NaN
  1408.52        500.000        96.4378                 NaN            NaN            NaN            NaN            NaN   1.42423        1.03341        1.10455                 NaN            NaN            NaN
  1406.02        500.000        96.5330                 NaN            NaN            NaN            NaN            NaN   1.38597        1.00614        1.07486                 NaN            NaN            NaN
  1403.51        500.000        96.6094       0.174550                 NaN            NaN            NaN            NaN   1.03313        1.09916        1.08374                 NaN            NaN            NaN
  1401.00        500.000        96.6866       0.341765                 NaN            NaN            NaN            NaN  0.821387        1.05951        1.09070                 NaN            NaN            NaN
  1398.50        500.000        96.8042       0.343148                 NaN            NaN            NaN            NaN   1.02855       0.770630        1.05346                 NaN            NaN            NaN
  1395.99        500.000        96.8881       0.350430                 NaN            NaN            NaN            NaN   1.00965       0.723201        1.02862                 NaN            NaN            NaN
  1393.48        500.000        96.9635       0.358705                 NaN            NaN            NaN            NaN  0.992519       0.678912        1.00639                 NaN            NaN            NaN
  1390.98        500.000        97.0445       0.365565                 NaN            NaN            NaN            NaN  0.973633       0.634228       0.982088                 NaN            NaN            NaN
  1388.47        500.000        97.1189       0.372219                 NaN            NaN            NaN            NaN  0.958122       0.591545       0.959238                 NaN            NaN            NaN
  1385.96        500.000        95.6293       0.545563                 NaN            NaN            NaN            NaN  0.944904        1.43458        1.44569                 NaN            NaN            NaN
  1383.46        500.000        98.8381       0.219182                 NaN            NaN            NaN            NaN  0.427635       0.115501       0.399590                 NaN            NaN            NaN
  1380.95        500.000        97.3297       0.392504                 NaN            NaN            NaN            NaN  0.912159       0.469711       0.895886                 NaN            NaN            NaN
  1378.45        500.000        97.4003       0.397789                 NaN            NaN            NaN            NaN  0.895771       0.431808       0.874308                 NaN            NaN            NaN
  1375.94        500.000        97.4578       0.404311                 NaN            NaN            NaN            NaN  0.883205       0.397666       0.856980                 NaN            NaN            NaN
  1373.43        500.000        97.5174       0.410602                 NaN            NaN            NaN            NaN  0.362449       0.870591       0.838912                 NaN            NaN            NaN
  1370.93        500.000        97.5722       0.416202                 NaN            NaN            NaN            NaN  0.860413       0.329069       0.822076                 NaN            NaN            NaN
  1368.42        500.000        97.6294       0.421499                 NaN            NaN            NaN            NaN  0.847514       0.296986       0.804627                 NaN            NaN            NaN
  1365.91        500.000        97.6843       0.426984                 NaN            NaN            NaN            NaN  0.836226       0.264441       0.788002                 NaN            NaN            NaN
  1363.41        500.000        97.7325       0.433012                 NaN            NaN            NaN            NaN  0.827862       0.233049       0.773526                 NaN            NaN            NaN
  1360.90        500.000        97.7876       0.435422                 NaN            NaN            NaN            NaN  0.814012       0.207137       0.755804                 NaN            NaN            NaN
  1358.40        500.000        97.8313       0.440351                 NaN            NaN            NaN            NaN  0.805958       0.179939       0.742466                 NaN            NaN            NaN
  1355.89        500.000        97.8795       0.444917                 NaN            NaN            NaN            NaN  0.151973       0.796096       0.727525                 NaN            NaN            NaN
  1353.38        500.000        97.9223       0.446486                 NaN            NaN            NaN            NaN  0.787492       0.130178       0.713510                 NaN            NaN            NaN
  1350.88        500.000        97.9672       0.449912                 NaN            NaN            NaN            NaN  0.105412       0.777919       0.699594                 NaN            NaN            NaN
  1348.37        500.000        98.0094       0.452511                 NaN            NaN            NaN            NaN  0.769054       0.828030E-001  0.686220                 NaN            NaN            NaN
  1345.86        500.000        98.0497       0.453586                 NaN            NaN            NaN            NaN  0.760162       0.634692E-001  0.673039                 NaN            NaN            NaN
  1343.36        500.000        98.0927       0.456174                 NaN            NaN            NaN            NaN  0.750330       0.411940E-001  0.659648                 NaN            NaN            NaN
  1340.85        500.000        98.1294       0.455394                 NaN            NaN            NaN            NaN  0.742141       0.260026E-001  0.647026                 NaN            NaN            NaN
  1338.35        500.000        98.1663       0.455632                 NaN            NaN            NaN            NaN  0.733992       0.915959E-002  0.634884                 NaN            NaN            NaN
  1335.84        500.000        98.1978       0.444642                 NaN            NaN            NaN            NaN  0.182607E-001  0.717075       0.622210                 NaN            NaN            NaN
  1333.33        500.000        98.2350       0.448830                 NaN            NaN            NaN            NaN  0.705503                 NaN  0.610690                 NaN            NaN            NaN
  1330.83        500.000        98.2666       0.438607                 NaN            NaN            NaN            NaN  0.696531                 NaN  0.598214                 NaN            NaN            NaN
  1328.32        500.000        98.2983       0.432264                 NaN            NaN            NaN            NaN  0.683024                 NaN  0.586441                 NaN            NaN            NaN
  1325.81        500.000        98.3203       0.431314                 NaN            NaN            NaN            NaN  0.669238                 NaN  0.579156                 NaN            NaN            NaN
  1323.31        500.000        98.3653       0.416113                 NaN            NaN            NaN            NaN  0.658127                 NaN  0.560423                 NaN            NaN            NaN
  1320.80        500.000        98.3894       0.410832                 NaN            NaN            NaN            NaN  0.647571                 NaN  0.552182                 NaN            NaN            NaN
  1318.30        500.000        98.4175       0.405264                 NaN            NaN            NaN            NaN  0.635631                 NaN  0.541610                 NaN            NaN            NaN
  1315.79        500.000        98.4435       0.399041                 NaN            NaN            NaN            NaN  0.625876                 NaN  0.531592                 NaN            NaN            NaN
  1313.28        500.000        98.3159       0.285465       0.109689                 NaN            NaN            NaN  0.740247                 NaN  0.548662                 NaN            NaN            NaN
  1310.78        500.000        98.1787       0.154767       0.234583                 NaN            NaN            NaN  0.864768                 NaN  0.567146                 NaN            NaN            NaN
  1308.27        500.000        98.1674       0.150009E-001  0.240649                 NaN            NaN            NaN  0.751169       0.278244       0.547567                 NaN            NaN            NaN
  1305.76        500.000        98.2175       0.254297E-002  0.235552                 NaN            NaN            NaN  0.720872       0.291448       0.532051                 NaN            NaN            NaN
  1303.26        500.000        98.2720                 NaN  0.229730                 NaN            NaN            NaN  0.697594       0.283738       0.516945                 NaN            NaN            NaN
  1300.75        500.000        98.3243       0.181715E-005  0.223649                 NaN            NaN            NaN  0.676313       0.273084       0.502690                 NaN            NaN            NaN
  1298.25        500.000        98.3746       0.803569E-005  0.217192                 NaN            NaN            NaN  0.264276       0.654973       0.488933                 NaN            NaN            NaN
  1295.74        500.000        98.4234                 NaN  0.211676                 NaN            NaN            NaN  0.635441       0.253998       0.475473                 NaN            NaN            NaN
  1293.23        500.000        98.4794       0.248436E-001  0.201839                 NaN            NaN            NaN  0.206413       0.623624       0.463925                 NaN            NaN            NaN
  1290.73        500.000        98.5177                 NaN  0.199761                 NaN            NaN            NaN  0.595968       0.237071       0.449481                 NaN            NaN            NaN
  1288.22        500.000        98.5638                 NaN  0.193967                 NaN            NaN            NaN  0.576602       0.228928       0.436691                 NaN            NaN            NaN
  1285.71        500.000        98.6071                 NaN  0.188174                 NaN            NaN            NaN  0.558337       0.221778       0.424578                 NaN            NaN            NaN
  1283.21        500.000        98.6485                 NaN  0.182777                 NaN            NaN            NaN  0.540523       0.215119       0.413094                 NaN            NaN            NaN
  1280.70        500.000        98.6907                 NaN  0.176951                 NaN            NaN            NaN  0.522799       0.208663       0.400849                 NaN            NaN            NaN
  1278.20        500.000        98.7301                 NaN  0.172053                 NaN            NaN            NaN  0.201495       0.506308       0.390010                 NaN            NaN            NaN
  1275.69        500.000        98.7680                 NaN  0.166642                 NaN            NaN            NaN  0.196260       0.489901       0.379214                 NaN            NaN            NaN
  1273.18        500.000        98.8054                 NaN  0.161546                 NaN            NaN            NaN  0.473775       0.190736       0.368534                 NaN            NaN            NaN
  1270.68        500.000        98.8417                 NaN  0.156418                 NaN            NaN            NaN  0.185556       0.458126       0.358160                 NaN            NaN            NaN
  1268.17        500.000        98.8759                 NaN  0.151159                 NaN            NaN            NaN  0.443187       0.181511       0.348251                 NaN            NaN            NaN
  1265.66        500.000        98.9097       0.748292E-006  0.146314                 NaN            NaN            NaN  0.176801       0.428624       0.338512                 NaN            NaN            NaN
  1263.16        500.000        98.9426                 NaN  0.141618                 NaN            NaN            NaN  0.172627       0.414133       0.328979                 NaN            NaN            NaN
  1260.65        500.000        98.9739                 NaN  0.136816                 NaN            NaN            NaN  0.400636       0.168807       0.319821                 NaN            NaN            NaN
  1258.15        500.000        98.4963                 NaN  0.147296                 NaN            NaN            NaN  0.429813       0.224094       0.367470       0.335075                 NaN            NaN
  1255.64        500.000        91.9294                 NaN  0.329277                 NaN            NaN            NaN  0.946212       0.990950        1.08353        4.72065                 NaN            NaN
  1253.13        500.000        92.7321                 NaN  0.303990                 NaN            NaN            NaN  0.866351       0.865486       0.979801        4.25222                 NaN            NaN
  1250.63        500.000        93.3992                 NaN  0.283389                 NaN            NaN            NaN  0.800925       0.758205       0.892620        3.86562                 NaN            NaN
  1248.12        500.000        93.9575                 NaN  0.265495                 NaN            NaN            NaN  0.744814       0.669567       0.818529        3.54408                 NaN            NaN
  1245.61        500.000        94.4379                 NaN  0.249887                 NaN            NaN            NaN  0.696439       0.592935       0.754070        3.26878                 NaN            NaN
  1243.11        500.000        94.8551                 NaN  0.236047                 NaN            NaN            NaN  0.653851       0.526570       0.697355        3.03104                 NaN            NaN
  1240.60        500.000        95.2208                 NaN  0.223185                 NaN            NaN            NaN  0.614797       0.469878       0.647002        2.82434                 NaN            NaN
  1238.10        500.000        95.5460                 NaN  0.211298                 NaN            NaN            NaN  0.420461       0.580215       0.601591        2.64045                 NaN            NaN
  1235.59        500.000        95.8352                 NaN  0.198276                 NaN            NaN            NaN  0.382864       0.543544       0.560873        2.47920                 NaN            NaN
  1233.08        500.000        94.5774                 NaN  0.219167                 NaN            NaN            NaN  0.687092       0.434545       0.724657        3.35717                 NaN            NaN
  1230.58        500.000        97.8734                 NaN  0.147552                 NaN            NaN            NaN  0.210075       0.316351       0.285063        1.16759                 NaN            NaN
  1228.07        500.000        96.5338                 NaN  0.170340                 NaN            NaN            NaN  0.384522       0.313289       0.465695        2.13235                 NaN            NaN
  1225.56        500.000        95.8290                 NaN  0.214029       0.301026E-001  0.955690E-004            NaN  0.756707                 NaN  0.537986        2.63212                 NaN            NaN
  1223.06        500.000        97.7202                 NaN  0.158105                 NaN            NaN            NaN  0.504485                 NaN  0.279154        1.33806                 NaN            NaN
  1220.55        500.000        97.1304                 NaN  0.299307E-002            NaN            NaN            NaN  0.823486                 NaN  0.395530        1.64759                 NaN            NaN
  1218.05        500.000        97.3298                 NaN  0.137047                 NaN            NaN            NaN  0.361732       0.187893       0.345273        1.63826                 NaN            NaN
  1215.54        500.000        96.4576                 NaN  0.827986E-001            NaN            NaN            NaN  0.493965       0.242684       0.436409        2.28653                 NaN            NaN
  1213.03        500.000        97.4114                 NaN  0.145888                 NaN            NaN            NaN  0.518304       0.544621E-001  0.381728        1.48822                 NaN            NaN
  1210.53        500.000        98.6572                 NaN  0.897012E-001            NaN            NaN            NaN  0.277541                 NaN  0.142715       0.832796                 NaN            NaN
  1208.02        500.000        77.8074                 NaN  0.668984                 NaN            NaN            NaN   1.60103                 NaN   1.84284        9.10957        8.97018                 NaN
  1205.51        500.000        77.2789                 NaN  0.691577                 NaN            NaN            NaN   1.63149                 NaN   1.86166        9.15464        9.38171                 NaN
  1203.01        500.000        77.2310                 NaN  0.693378                 NaN            NaN            NaN   1.44134                 NaN   1.84930        9.20970        9.57525                 NaN
  1200.50        500.000        83.3124                 NaN  0.490014                 NaN            NaN            NaN   1.25396                 NaN   1.35734        6.69037        6.89591                 NaN
  1197.99        500.000        82.9617                 NaN  0.506426                 NaN            NaN            NaN   1.13825                 NaN   1.37456        6.86963        7.14941                 NaN
  1195.49        500.000        84.6915                 NaN  0.454727                 NaN            NaN            NaN  0.946472                 NaN   1.22208        6.22474        6.46044                 NaN
  1192.98        500.000        82.3301                 NaN  0.509468                 NaN            NaN            NaN   1.15860                 NaN   1.39883        7.14392        7.45909                 NaN
  1190.48        500.000        86.6443                 NaN  0.379227                 NaN            NaN            NaN  0.836237                 NaN   1.04136        5.51066        5.58823                 NaN
  1187.97        500.000        80.3335                 NaN  0.532973                 NaN            NaN            NaN   1.13843                 NaN   1.48821        8.23242        8.27451                 NaN
  1185.46        500.000        34.9869                 NaN   1.57458                 NaN            NaN            NaN   3.23995                 NaN   4.60177        28.1774        27.4194                 NaN
  1182.96        500.000                 NaN            NaN   2.32915                 NaN            NaN            NaN   4.68846                 NaN   6.90416        43.7299        42.3483                 NaN
  1180.45        500.000                 NaN            NaN   2.33078                 NaN            NaN            NaN   4.68566                 NaN   6.90644        43.7242        42.3529                 NaN
  1177.94        500.000                 NaN            NaN   2.33426                 NaN            NaN            NaN   4.67289                 NaN   6.89995        43.7359        42.3570                 NaN
  1175.44        500.000                 NaN            NaN   2.33124                 NaN            NaN            NaN   4.67945                 NaN   6.91107        43.7201        42.3581                 NaN
  1172.93        500.000                 NaN            NaN   2.33506                 NaN            NaN            NaN   4.67180                 NaN   6.91315        43.7130        42.3669                 NaN
  1170.43        500.000                 NaN            NaN   2.33678                 NaN            NaN            NaN   4.66727                 NaN   6.91607        43.7074        42.3725                 NaN
  1167.92        500.000                 NaN            NaN   2.36820                 NaN            NaN            NaN   4.59600                 NaN   6.90992        43.7160        42.4099                 NaN
  1165.41        500.000                 NaN            NaN   2.34244                 NaN            NaN            NaN   4.65413                 NaN   6.92148        43.6951        42.3869                 NaN
  1162.91        500.000                 NaN            NaN   2.36448                 NaN            NaN            NaN   4.61377                 NaN   6.90867        43.7002        42.4129                 NaN
  1160.40        500.000                 NaN            NaN   2.34488                 NaN            NaN            NaN   4.64749                 NaN   6.92609        43.6861        42.3954                 NaN
  1157.89        500.000                 NaN            NaN   2.34557                 NaN            NaN            NaN   4.64464                 NaN   6.92856        43.6820        42.3993                 NaN
  1155.39        500.000                 NaN            NaN   2.34935                 NaN            NaN            NaN   4.63635                 NaN   6.93213        43.6736        42.4086                 NaN
  1152.88        500.000                 NaN            NaN   2.34821                 NaN            NaN            NaN   4.63757                 NaN   6.93212        43.6741        42.4080                 NaN
  1150.38        500.000                 NaN            NaN   2.35062                 NaN            NaN            NaN   4.63081                 NaN   6.93640        43.6672        42.4150                 NaN
  1147.87        500.000                 NaN            NaN   2.36715                 NaN            NaN            NaN   4.59427                 NaN   6.93397        43.6686        42.4361                 NaN
  1145.36        500.000                 NaN            NaN   2.35355                 NaN            NaN            NaN   4.62354                 NaN   6.94185        43.6557        42.4253                 NaN
  1142.86        500.000                 NaN            NaN   2.35514                 NaN            NaN            NaN   4.61891                 NaN   6.94435        43.6513        42.4303                 NaN
  1140.35        500.000                 NaN            NaN   2.35680                 NaN            NaN            NaN   4.61420                 NaN   6.94759        43.6456        42.4358                 NaN
  1137.84        500.000                 NaN            NaN   2.35955                 NaN            NaN            NaN   4.60874                 NaN   6.95101        43.6370        42.4437                 NaN
  1135.34        500.000                 NaN            NaN   2.35956                 NaN            NaN            NaN   4.60735                 NaN   6.95239        43.6351        42.4456                 NaN
  1132.83        500.000                 NaN            NaN   2.36207                 NaN            NaN            NaN   4.60178                 NaN   6.95506        43.6286        42.4525                 NaN
  1130.33        500.000                 NaN            NaN   2.36276                 NaN            NaN            NaN   4.59869                 NaN   6.95847        43.6237        42.4564                 NaN
  1127.82        500.000                 NaN            NaN   2.36392                 NaN            NaN            NaN   4.59634                 NaN   6.96100        43.6174        42.4613                 NaN
  1125.31        500.000                 NaN            NaN   2.36363                 NaN            NaN            NaN   4.59497                 NaN   6.96206        43.6170        42.4624                 NaN
  1122.81        500.000                 NaN            NaN   2.36685                 NaN            NaN            NaN   4.58864                 NaN   6.96659        43.6062        42.4717                 NaN
  1120.30        500.000                 NaN            NaN   2.36976                 NaN            NaN            NaN   4.58114                 NaN   6.97234        43.5962        42.4805                 NaN
  1117.79        500.000                 NaN            NaN   2.36991                 NaN            NaN            NaN   4.58042                 NaN   6.97096        43.5972        42.4815                 NaN
  1115.29        500.000                 NaN            NaN   2.37072                 NaN            NaN            NaN   4.57821                 NaN   6.97458        43.5902        42.4863                 NaN
  1112.78        500.000                 NaN            NaN   2.37100                 NaN            NaN            NaN   4.57656                 NaN   6.97696        43.5862        42.4892                 NaN
  1110.28        500.000                 NaN            NaN   2.37355                 NaN            NaN            NaN   4.57110                 NaN   6.98069        43.5777        42.4970                 NaN
  1107.77        500.000                 NaN            NaN   2.37498                 NaN            NaN            NaN   4.56717                 NaN   6.98384        43.5724        42.5016                 NaN
  1105.26        500.000                 NaN            NaN   2.37506                 NaN            NaN            NaN   4.56553                 NaN   6.98514        43.5702        42.5041                 NaN
  1102.76        500.000                 NaN            NaN   2.37693                 NaN            NaN            NaN   4.56250                 NaN   6.98833        43.5613        42.5109                 NaN
  1100.25        500.000                 NaN            NaN   2.37799                 NaN            NaN            NaN   4.55958                 NaN   6.99131        43.5555        42.5156                 NaN
  1097.74        500.000                 NaN            NaN   2.37913                 NaN            NaN            NaN   4.55641                 NaN   6.99460        43.5493        42.5206                 NaN
  1095.24        500.000                 NaN            NaN   2.38049                 NaN            NaN            NaN   4.55318                 NaN   6.99780        43.5426        42.5260                 NaN
  1092.73        500.000                 NaN            NaN   2.38208                 NaN            NaN            NaN   4.54970                 NaN   7.00145        43.5346        42.5321                 NaN
  1090.23        500.000                 NaN            NaN   2.38374                 NaN            NaN            NaN   4.54545                 NaN   7.00370        43.5298        42.5373                 NaN
  1087.72        500.000                 NaN            NaN   2.38468                 NaN            NaN            NaN   4.54354                 NaN   7.00667        43.5229        42.5422                 NaN
  1085.21        500.000                 NaN            NaN   2.38550                 NaN            NaN            NaN   4.54117                 NaN   7.01129        43.5146        42.5475                 NaN
  1082.71        500.000                 NaN            NaN   2.38699                 NaN            NaN            NaN   4.53751                 NaN   7.01318        43.5101        42.5523                 NaN
  1080.20        500.000                 NaN            NaN   2.38683                 NaN            NaN            NaN   4.53346                 NaN   7.01977        43.5045        42.5554                 NaN
  1077.69        500.000                 NaN            NaN   2.38751                 NaN            NaN            NaN   4.53330                 NaN   7.01358        43.5101        42.5555                 NaN
  1075.19        500.000                 NaN            NaN   2.38981                 NaN            NaN            NaN   4.52606                 NaN   7.01907        43.5029        42.5622                 NaN
  1072.68        500.000                 NaN            NaN   2.38958                 NaN            NaN            NaN   4.52705                 NaN   7.02183        43.4956        42.5659                 NaN
  1070.18        500.000                 NaN            NaN   2.39184                 NaN            NaN            NaN   4.52583                 NaN   7.03019        43.4749        42.5772                 NaN
  1067.67        500.000                 NaN            NaN   2.39325                 NaN            NaN            NaN   4.51796                 NaN   7.03413        43.4736        42.5810                 NaN
  1065.16        500.000                 NaN            NaN   2.39319                 NaN            NaN            NaN   4.52220                 NaN   7.03481        43.4653        42.5845                 NaN
  1062.66        500.000                 NaN            NaN   2.39444                 NaN            NaN            NaN   4.51824                 NaN   7.03904        43.4579        42.5904                 NaN
  1060.15        500.000                 NaN            NaN   2.39538                 NaN            NaN            NaN   4.51722                 NaN   7.04521        43.4448        42.5974                 NaN
  1057.64        500.000                 NaN            NaN   2.43455                 NaN            NaN            NaN   4.44471                 NaN   7.10707        43.3258        42.6879                 NaN
  1055.14        500.000                 NaN            NaN   2.39720                 NaN            NaN            NaN   4.51290                 NaN   7.05119        43.4320        42.6068                 NaN
  1052.63        500.000                 NaN            NaN   2.39813                 NaN            NaN            NaN   4.51016                 NaN   7.05368        43.4271        42.6109                 NaN
  1050.13        500.000                 NaN            NaN   2.39892                 NaN            NaN            NaN   4.50751                 NaN   7.05813        43.4196        42.6159                 NaN
  1047.62        500.000                 NaN            NaN   2.39973                 NaN            NaN            NaN   4.50717                 NaN   7.06153        43.4102        42.6214                 NaN
  1045.11        500.000                 NaN            NaN   2.40042                 NaN            NaN            NaN   4.50465                 NaN   7.06340        43.4069        42.6246                 NaN
  1042.61        500.000                 NaN            NaN   2.40972                 NaN            NaN            NaN   4.48625                 NaN   7.07432        43.3827        42.6470       0.281723E-004
  1040.10        500.000                 NaN            NaN   2.40223                 NaN            NaN            NaN   4.48570                 NaN   7.07600        43.3795        42.6494       0.723608E-002
  1037.59        500.000                 NaN            NaN   2.39648                 NaN            NaN            NaN   4.48810                 NaN   7.08181        43.3705        42.6516       0.115274E-001
  1035.09        500.000                 NaN            NaN   2.38499                 NaN            NaN            NaN   4.48456                 NaN   7.08319        43.3724        42.6524       0.224230E-001
  1032.58        500.000                 NaN            NaN   2.38040                 NaN            NaN            NaN   4.48501                 NaN   7.08155        43.3678        42.6570       0.282614E-001
  1030.08        500.000                 NaN  0.116601        2.28319                 NaN            NaN            NaN   4.48399                 NaN   7.09144        43.3726        42.6046       0.475496E-001
  1027.57        500.000                 NaN  0.321098        2.12483                 NaN            NaN            NaN   4.46877                 NaN   7.10830        43.3813        42.5205       0.752496E-001
  1025.06        500.000                 NaN  0.736990        1.80944                 NaN            NaN            NaN   4.43854                 NaN   7.13906        43.4075        42.3441       0.124337     
  1022.56        500.000                 NaN   1.19491        1.46435                 NaN            NaN            NaN   4.40662                 NaN   7.17211        43.4373        42.1488       0.175831     
  1020.05        500.000                 NaN  0.829763        1.73241                 NaN            NaN            NaN   4.42893                 NaN   7.15083        43.4019        42.3129       0.143262     
  1017.54        500.000                 NaN   1.05236        1.56416                 NaN            NaN            NaN   4.41240                 NaN   7.16831        43.4127        42.2207       0.169422     
  1015.04        500.000                 NaN   3.16090                 NaN            NaN            NaN            NaN   4.28307                 NaN   7.30518        43.5783        41.2972       0.375301     
  1012.53        500.000                 NaN   3.16453                 NaN            NaN            NaN            NaN   4.27895                 NaN   7.30754        43.5714        41.3023       0.375321     
  1010.03        500.000                 NaN   3.16697                 NaN            NaN            NaN            NaN   4.27682                 NaN   7.30965        43.5648        41.3065       0.375257     
  1007.52        500.000                 NaN  0.376831E-001   2.32099                 NaN            NaN            NaN   4.42461                 NaN   7.11968        43.3083        42.7050       0.837003E-001
  1005.01        500.000                 NaN   3.16678                 NaN            NaN            NaN            NaN   4.27964                 NaN   7.31378        43.5525        41.3122       0.375070     
  1002.51        500.000                 NaN   3.17500                 NaN            NaN            NaN            NaN   4.26907                 NaN   7.31692        43.5435        41.3202       0.375290     
  1000.00        500.000                 NaN   3.17175                 NaN            NaN            NaN            NaN   4.27488                 NaN   7.31892        43.5378        41.3215       0.375154     
