|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.25/YM20/YM20_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1458.65        500.000        99.1010                 NaN            NaN            NaN            NaN  0.899002                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1072                 NaN            NaN            NaN            NaN  0.892775                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9224                 NaN            NaN            NaN            NaN  0.826524       0.251110                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.1544                 NaN            NaN            NaN            NaN  0.564497        1.28113                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.1828                 NaN            NaN            NaN            NaN  0.553874        1.26331                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.2041                 NaN            NaN            NaN            NaN  0.544125        1.25177                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.2288                 NaN            NaN            NaN            NaN  0.532739        1.23851                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.2275                 NaN            NaN            NaN            NaN  0.290558       0.296977        1.18499                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.2171                 NaN            NaN            NaN            NaN            NaN  0.660219        1.12264                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.2388                 NaN            NaN            NaN            NaN            NaN  0.650785        1.11041                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.2607                 NaN            NaN            NaN            NaN            NaN   1.09857       0.640706                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.2818                 NaN            NaN            NaN            NaN            NaN   1.08595       0.632206                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3007                 NaN            NaN            NaN            NaN            NaN  0.624063        1.07525                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3207                 NaN            NaN            NaN            NaN            NaN   1.06329       0.616024                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.3381                 NaN            NaN            NaN            NaN            NaN   1.05420       0.607686                 NaN            NaN            NaN            NaN
  1421.05        500.000        95.6869       0.172916E-005            NaN            NaN            NaN            NaN   1.35479        1.83459        1.12377                 NaN            NaN            NaN
  1418.55        500.000        95.5851                 NaN            NaN            NaN            NaN            NaN   1.34094        1.88683        1.18712                 NaN            NaN            NaN
  1416.04        500.000        95.7238                 NaN            NaN            NaN            NaN            NaN   1.82745        1.30058        1.14820                 NaN            NaN            NaN
  1413.53        500.000        95.8549                 NaN            NaN            NaN            NaN            NaN   1.26326        1.77111        1.11071                 NaN            NaN            NaN
  1411.03        500.000        95.9572                 NaN            NaN            NaN            NaN            NaN   1.73155        1.22954        1.08173                 NaN            NaN            NaN
  1408.52        500.000        96.1020                 NaN            NaN            NaN            NaN            NaN   1.66651        1.19099        1.04051                 NaN            NaN            NaN
  1406.02        500.000        96.2027                 NaN            NaN            NaN            NaN            NaN   1.62403        1.16080        1.01250                 NaN            NaN            NaN
  1403.51        500.000        96.2749       0.220384                 NaN            NaN            NaN            NaN   1.19355        1.29019        1.02098                 NaN            NaN            NaN
  1401.00        500.000        96.3476       0.432958                 NaN            NaN            NaN            NaN  0.965835        1.22567        1.02793                 NaN            NaN            NaN
  1398.50        500.000        96.4706       0.436230                 NaN            NaN            NaN            NaN   1.19185       0.907999       0.993362                 NaN            NaN            NaN
  1395.99        500.000        96.5567       0.447206                 NaN            NaN            NaN            NaN   1.17183       0.853806       0.970484                 NaN            NaN            NaN
  1393.48        500.000        96.6334       0.459472                 NaN            NaN            NaN            NaN   1.15389       0.803181       0.950079                 NaN            NaN            NaN
  1390.98        500.000        96.7165       0.469957                 NaN            NaN            NaN            NaN   1.13391       0.751843       0.927763                 NaN            NaN            NaN
  1388.47        500.000        96.7921       0.480353                 NaN            NaN            NaN            NaN   1.11792       0.702816       0.906829                 NaN            NaN            NaN
  1385.96        500.000        95.1279       0.707185                 NaN            NaN            NaN            NaN   1.12439        1.67474        1.36578                 NaN            NaN            NaN
  1383.46        500.000        98.6955       0.285563                 NaN            NaN            NaN            NaN  0.501772       0.138093       0.379091                 NaN            NaN            NaN
  1380.95        500.000        97.0067       0.512191                 NaN            NaN            NaN            NaN   1.07039       0.561696       0.849067                 NaN            NaN            NaN
  1378.45        500.000        97.0787       0.521157                 NaN            NaN            NaN            NaN   1.05314       0.517632       0.829395                 NaN            NaN            NaN
  1375.94        500.000        97.1362       0.531796                 NaN            NaN            NaN            NaN   1.04048       0.477816       0.813754                 NaN            NaN            NaN
  1373.43        500.000        97.1962       0.542139                 NaN            NaN            NaN            NaN  0.436516        1.02769       0.797424                 NaN            NaN            NaN
  1370.93        500.000        97.2508       0.551732                 NaN            NaN            NaN            NaN   1.01797       0.397275       0.782268                 NaN            NaN            NaN
  1368.42        500.000        97.3083       0.560891                 NaN            NaN            NaN            NaN   1.00478       0.359450       0.766538                 NaN            NaN            NaN
  1365.91        500.000        97.3637       0.570362                 NaN            NaN            NaN            NaN  0.993498       0.320839       0.751594                 NaN            NaN            NaN
  1363.41        500.000        97.4114       0.580690                 NaN            NaN            NaN            NaN  0.985750       0.283458       0.738698                 NaN            NaN            NaN
  1360.90        500.000        97.4670       0.586266                 NaN            NaN            NaN            NaN  0.971449       0.252589       0.722704                 NaN            NaN            NaN
  1358.40        500.000        97.5098       0.595285                 NaN            NaN            NaN            NaN  0.964025       0.219986       0.710891                 NaN            NaN            NaN
  1355.89        500.000        97.5580       0.603757                 NaN            NaN            NaN            NaN  0.186267       0.954405       0.697546                 NaN            NaN            NaN
  1353.38        500.000        97.6001       0.608323                 NaN            NaN            NaN            NaN  0.946492       0.160000       0.685080                 NaN            NaN            NaN
  1350.88        500.000        97.6449       0.615333                 NaN            NaN            NaN            NaN  0.129911       0.937189       0.672704                 NaN            NaN            NaN
  1348.37        500.000        97.6868       0.621359                 NaN            NaN            NaN            NaN  0.928710       0.102322       0.660840                 NaN            NaN            NaN
  1345.86        500.000        97.7266       0.625306                 NaN            NaN            NaN            NaN  0.920264       0.786445E-001  0.649149                 NaN            NaN            NaN
  1343.36        500.000        97.7698       0.631191                 NaN            NaN            NaN            NaN  0.910558       0.511808E-001  0.637247                 NaN            NaN            NaN
  1340.85        500.000        97.8059       0.632714                 NaN            NaN            NaN            NaN  0.902898       0.323987E-001  0.626068                 NaN            NaN            NaN
  1338.35        500.000        97.8424       0.635491                 NaN            NaN            NaN            NaN  0.895313       0.114443E-001  0.615340                 NaN            NaN            NaN
  1335.84        500.000        97.8735       0.622630                 NaN            NaN            NaN            NaN  0.228803E-001  0.876915       0.604071                 NaN            NaN            NaN
  1333.33        500.000        97.9104       0.630951                 NaN            NaN            NaN            NaN  0.864771                 NaN  0.593909                 NaN            NaN            NaN
  1330.83        500.000        97.9422       0.618924                 NaN            NaN            NaN            NaN  0.856126                 NaN  0.582792                 NaN            NaN            NaN
  1328.32        500.000        97.9736       0.612420                 NaN            NaN            NaN            NaN  0.841656                 NaN  0.572334                 NaN            NaN            NaN
  1325.81        500.000        97.9935       0.613397                 NaN            NaN            NaN            NaN  0.826891                 NaN  0.566234                 NaN            NaN            NaN
  1323.31        500.000        98.0417       0.594041                 NaN            NaN            NaN            NaN  0.815294                 NaN  0.548928                 NaN            NaN            NaN
  1320.80        500.000        98.0652       0.588728                 NaN            NaN            NaN            NaN  0.804252                 NaN  0.541842                 NaN            NaN            NaN
  1318.30        500.000        98.0931       0.582982                 NaN            NaN            NaN            NaN  0.791486                 NaN  0.532452                 NaN            NaN            NaN
  1315.79        500.000        98.1187       0.576278                 NaN            NaN            NaN            NaN  0.781462                 NaN  0.523580                 NaN            NaN            NaN
  1313.28        500.000        97.9296       0.413620       0.188801                 NaN            NaN            NaN  0.926633                 NaN  0.541369                 NaN            NaN            NaN
  1310.78        500.000        97.7233       0.225064       0.405028                 NaN            NaN            NaN   1.08564                 NaN  0.560937                 NaN            NaN            NaN
  1308.27        500.000        97.7115       0.219062E-001  0.417101                 NaN            NaN            NaN  0.946318       0.359981       0.543191                 NaN            NaN            NaN
  1305.76        500.000        97.7672       0.372996E-002  0.409838                 NaN            NaN            NaN  0.911337       0.378466       0.529399                 NaN            NaN            NaN
  1303.26        500.000        97.8281                 NaN  0.401259                 NaN            NaN            NaN  0.884975       0.369780       0.515922                 NaN            NaN            NaN
  1300.75        500.000        97.8865       0.268920E-005  0.392134                 NaN            NaN            NaN  0.860971       0.357193       0.503202                 NaN            NaN            NaN
  1298.25        500.000        97.9432       0.119364E-004  0.382258                 NaN            NaN            NaN  0.346939       0.836710       0.490891                 NaN            NaN            NaN
  1295.74        500.000        97.9981                 NaN  0.373941                 NaN            NaN            NaN  0.814515       0.334620       0.478791                 NaN            NaN            NaN
  1293.23        500.000        98.0614       0.372040E-001  0.357893                 NaN            NaN            NaN  0.272889       0.802028       0.468546                 NaN            NaN            NaN
  1290.73        500.000        98.1057                 NaN  0.355510                 NaN            NaN            NaN  0.769049       0.314512       0.455277                 NaN            NaN            NaN
  1288.22        500.000        98.1588                 NaN  0.346387                 NaN            NaN            NaN  0.746454       0.304732       0.443598                 NaN            NaN            NaN
  1285.71        500.000        98.2089                 NaN  0.337188                 NaN            NaN            NaN  0.725144       0.296212       0.432523                 NaN            NaN            NaN
  1283.21        500.000        98.2567                 NaN  0.328693                 NaN            NaN            NaN  0.704280       0.288288       0.422010                 NaN            NaN            NaN
  1280.70        500.000        98.3063                 NaN  0.319267                 NaN            NaN            NaN  0.683287       0.280539       0.410643                 NaN            NaN            NaN
  1278.20        500.000        98.3523                 NaN  0.311524                 NaN            NaN            NaN  0.271767       0.663745       0.400637                 NaN            NaN            NaN
  1275.69        500.000        98.3969                 NaN  0.302702                 NaN            NaN            NaN  0.265547       0.644202       0.390604                 NaN            NaN            NaN
  1273.18        500.000        98.4413                 NaN  0.294405                 NaN            NaN            NaN  0.624839       0.258874       0.380619                 NaN            NaN            NaN
  1270.68        500.000        98.4846                 NaN  0.285965                 NaN            NaN            NaN  0.252621       0.605943       0.370881                 NaN            NaN            NaN
  1268.17        500.000        98.5255                 NaN  0.277203                 NaN            NaN            NaN  0.587917       0.247857       0.361555                 NaN            NaN            NaN
  1265.66        500.000        98.5662       0.116699E-005  0.269154                 NaN            NaN            NaN  0.242139       0.570204       0.352342                 NaN            NaN            NaN
  1263.16        500.000        98.6059                 NaN  0.261295                 NaN            NaN            NaN  0.237095       0.552434       0.343281                 NaN            NaN            NaN
  1260.65        500.000        98.6439                 NaN  0.253178                 NaN            NaN            NaN  0.535893       0.232512       0.334549                 NaN            NaN            NaN
  1258.15        500.000        98.1296                 NaN  0.273218                 NaN            NaN            NaN  0.576265       0.309422       0.385170       0.326328                 NaN            NaN
  1255.64        500.000        91.0405                 NaN  0.608841                 NaN            NaN            NaN   1.26675        1.36671        1.13256        4.58466                 NaN            NaN
  1253.13        500.000        91.8962                 NaN  0.564070                 NaN            NaN            NaN   1.16571        1.20015        1.02812        4.14577                 NaN            NaN
  1250.63        500.000        92.6094                 NaN  0.527599                 NaN            NaN            NaN   1.08285        1.05682       0.940189        3.78312                 NaN            NaN
  1248.12        500.000        93.2078                 NaN  0.495913                 NaN            NaN            NaN   1.01174       0.937928       0.865332        3.48125                 NaN            NaN
  1245.61        500.000        93.7243                 NaN  0.468273                 NaN            NaN            NaN  0.950323       0.834589       0.800069        3.22245                 NaN            NaN
  1243.11        500.000        94.1742                 NaN  0.443806                 NaN            NaN            NaN  0.896133       0.744682       0.742514        2.99867                 NaN            NaN
  1240.60        500.000        94.5702                 NaN  0.420912                 NaN            NaN            NaN  0.846175       0.667536       0.691288        2.80388                 NaN            NaN
  1238.10        500.000        94.9231                 NaN  0.399797                 NaN            NaN            NaN  0.600000       0.801893       0.644949        2.63023                 NaN            NaN
  1235.59        500.000        95.2394                 NaN  0.376374                 NaN            NaN            NaN  0.548797       0.754354       0.603289        2.47781                 NaN            NaN
  1233.08        500.000        93.8615                 NaN  0.415626                 NaN            NaN            NaN  0.955162       0.623992       0.781078        3.36260                 NaN            NaN
  1230.58        500.000        97.4855                 NaN  0.281798                 NaN            NaN            NaN  0.304082       0.443185       0.309094        1.17639                 NaN            NaN
  1228.07        500.000        96.0244                 NaN  0.325091                 NaN            NaN            NaN  0.539469       0.454187       0.505648        2.15121                 NaN            NaN
  1225.56        500.000        95.2235                 NaN  0.407329       0.578276E-001  0.182755E-003            NaN   1.06391                 NaN  0.585461        2.66181                 NaN            NaN
  1223.06        500.000        97.3179                 NaN  0.303261                 NaN            NaN            NaN  0.714379                 NaN  0.305185        1.35929                 NaN            NaN
  1220.55        500.000        96.6751                 NaN  0.579256E-002            NaN            NaN            NaN   1.20941                 NaN  0.433147        1.67656                 NaN            NaN
  1218.05        500.000        96.8925                 NaN  0.265688                 NaN            NaN            NaN  0.514415       0.276722       0.379134        1.67155                 NaN            NaN
  1215.54        500.000        95.9576                 NaN  0.161650                 NaN            NaN            NaN  0.704797       0.358807       0.480024        2.33707                 NaN            NaN
  1213.03        500.000        96.9244                 NaN  0.282475                 NaN            NaN            NaN  0.767636       0.779753E-001  0.421276        1.52623                 NaN            NaN
  1210.53        500.000        98.4103                 NaN  0.175465                 NaN            NaN            NaN  0.398596                 NaN  0.158137       0.857465                 NaN            NaN
  1208.02        500.000        76.1240                 NaN   1.29118                 NaN            NaN            NaN   2.26049                 NaN   2.00526        9.20929        9.10980                 NaN
  1205.51        500.000        75.5479                 NaN   1.33605                 NaN            NaN            NaN   2.29769                 NaN   2.02706        9.25779        9.53347                 NaN
  1203.01        500.000        75.5466                 NaN   1.34274                 NaN            NaN            NaN   2.02645                 NaN   2.01660        9.32355        9.74409                 NaN
  1200.50        500.000        81.8978                 NaN  0.959070                 NaN            NaN            NaN   1.77715                 NaN   1.48966        6.81393        7.06235                 NaN
  1197.99        500.000        81.5512                 NaN  0.993853                 NaN            NaN            NaN   1.61172                 NaN   1.51049        7.00185        7.33092                 NaN
  1195.49        500.000        83.4145                 NaN  0.894760                 NaN            NaN            NaN   1.34028                 NaN   1.34695        6.35961        6.64391                 NaN
  1192.98        500.000        80.8699                 NaN   1.00899                 NaN            NaN            NaN   1.63524                 NaN   1.53999        7.28414        7.66175                 NaN
  1190.48        500.000        85.4943                 NaN  0.749293                 NaN            NaN            NaN   1.18588                 NaN   1.15294        5.64530        5.77230                 NaN
  1187.97        500.000        78.8167                 NaN   1.04908                 NaN            NaN            NaN   1.60201                 NaN   1.64039        8.38301        8.50878                 NaN
  1185.46        500.000        33.0276                 NaN   2.98919                 NaN            NaN            NaN   4.38264                 NaN   4.88663        27.5518        27.1622                 NaN
  1182.96        500.000                 NaN            NaN   4.30287                 NaN            NaN            NaN   6.16068                 NaN   7.13542        41.5744        40.8266                 NaN
  1180.45        500.000                 NaN            NaN   4.30614                 NaN            NaN            NaN   6.15496                 NaN   7.13797        41.5709        40.8300                 NaN
  1177.94        500.000                 NaN            NaN   4.31304                 NaN            NaN            NaN   6.14078                 NaN   7.13129        41.5828        40.8321                 NaN
  1175.44        500.000                 NaN            NaN   4.30854                 NaN            NaN            NaN   6.14749                 NaN   7.14291        41.5694        40.8317                 NaN
  1172.93        500.000                 NaN            NaN   4.31600                 NaN            NaN            NaN   6.13584                 NaN   7.14518        41.5641        40.8388                 NaN
  1170.43        500.000                 NaN            NaN   4.31989                 NaN            NaN            NaN   6.12884                 NaN   7.14832        41.5602        40.8427                 NaN
  1167.92        500.000                 NaN            NaN   4.37945                 NaN            NaN            NaN   6.02078                 NaN   7.14289        41.5749        40.8820                 NaN
  1165.41        500.000                 NaN            NaN   4.33137                 NaN            NaN            NaN   6.10904                 NaN   7.15418        41.5515        40.8539                 NaN
  1162.91        500.000                 NaN            NaN   4.37236                 NaN            NaN            NaN   6.04472                 NaN   7.14155        41.5610        40.8804                 NaN
  1160.40        500.000                 NaN            NaN   4.33695                 NaN            NaN            NaN   6.09838                 NaN   7.15921        41.5461        40.8594                 NaN
  1157.89        500.000                 NaN            NaN   4.33902                 NaN            NaN            NaN   6.09436                 NaN   7.16184        41.5433        40.8615                 NaN
  1155.39        500.000                 NaN            NaN   4.34656                 NaN            NaN            NaN   6.08168                 NaN   7.16567        41.5369        40.8692                 NaN
  1152.88        500.000                 NaN            NaN   4.34463                 NaN            NaN            NaN   6.08406                 NaN   7.16574        41.5386        40.8670                 NaN
  1150.38        500.000                 NaN            NaN   4.35028                 NaN            NaN            NaN   6.07341                 NaN   7.17030        41.5335        40.8725                 NaN
  1147.87        500.000                 NaN            NaN   4.38181                 NaN            NaN            NaN   6.01687                 NaN   7.16835        41.5391        40.8939                 NaN
  1145.36        500.000                 NaN            NaN   4.35691                 NaN            NaN            NaN   6.06179                 NaN   7.17618        41.5255        40.8796                 NaN
  1142.86        500.000                 NaN            NaN   4.36048                 NaN            NaN            NaN   6.05487                 NaN   7.17888        41.5228        40.8830                 NaN
  1140.35        500.000                 NaN            NaN   4.36440                 NaN            NaN            NaN   6.04747                 NaN   7.18236        41.5189        40.8869                 NaN
  1137.84        500.000                 NaN            NaN   4.36996                 NaN            NaN            NaN   6.03866                 NaN   7.18603        41.5122        40.8932                 NaN
  1135.34        500.000                 NaN            NaN   4.37052                 NaN            NaN            NaN   6.03671                 NaN   7.18756        41.5117        40.8935                 NaN
  1132.83        500.000                 NaN            NaN   4.37556                 NaN            NaN            NaN   6.02825                 NaN   7.19044        41.5070        40.8988                 NaN
  1130.33        500.000                 NaN            NaN   4.37789                 NaN            NaN            NaN   6.02313                 NaN   7.19409        41.5037        40.9012                 NaN
  1127.82        500.000                 NaN            NaN   4.38044                 NaN            NaN            NaN   6.01915                 NaN   7.19681        41.4992        40.9044                 NaN
  1125.31        500.000                 NaN            NaN   4.38052                 NaN            NaN            NaN   6.01749                 NaN   7.19800        41.5001        40.9039                 NaN
  1122.81        500.000                 NaN            NaN   4.38717                 NaN            NaN            NaN   6.00698                 NaN   7.20283        41.4914        40.9116                 NaN
  1120.30        500.000                 NaN            NaN   4.39383                 NaN            NaN            NaN   5.99486                 NaN   7.20891        41.4835        40.9189                 NaN
  1117.79        500.000                 NaN            NaN   4.39387                 NaN            NaN            NaN   5.99455                 NaN   7.20759        41.4858        40.9182                 NaN
  1115.29        500.000                 NaN            NaN   4.39619                 NaN            NaN            NaN   5.99049                 NaN   7.21144        41.4805        40.9214                 NaN
  1112.78        500.000                 NaN            NaN   4.39738                 NaN            NaN            NaN   5.98773                 NaN   7.21401        41.4781        40.9228                 NaN
  1110.28        500.000                 NaN            NaN   4.40272                 NaN            NaN            NaN   5.97895                 NaN   7.21799        41.4714        40.9289                 NaN
  1107.77        500.000                 NaN            NaN   4.40634                 NaN            NaN            NaN   5.97185                 NaN   7.22141        41.4681        40.9323                 NaN
  1105.26        500.000                 NaN            NaN   4.40676                 NaN            NaN            NaN   5.97038                 NaN   7.22282        41.4671        40.9329                 NaN
  1102.76        500.000                 NaN            NaN   4.41058                 NaN            NaN            NaN   5.96502                 NaN   7.22623        41.4601        40.9380                 NaN
  1100.25        500.000                 NaN            NaN   4.41327                 NaN            NaN            NaN   5.96014                 NaN   7.22943        41.4560        40.9412                 NaN
  1097.74        500.000                 NaN            NaN   4.41611                 NaN            NaN            NaN   5.95488                 NaN   7.23295        41.4515        40.9445                 NaN
  1095.24        500.000                 NaN            NaN   4.41926                 NaN            NaN            NaN   5.94946                 NaN   7.23637        41.4466        40.9484                 NaN
  1092.73        500.000                 NaN            NaN   4.42284                 NaN            NaN            NaN   5.94352                 NaN   7.24027        41.4405        40.9529                 NaN
  1090.23        500.000                 NaN            NaN   4.42638                 NaN            NaN            NaN   5.93703                 NaN   7.24272        41.4373        40.9565                 NaN
  1087.72        500.000                 NaN            NaN   4.42874                 NaN            NaN            NaN   5.93343                 NaN   7.24590        41.4322        40.9598                 NaN
  1085.21        500.000                 NaN            NaN   4.43120                 NaN            NaN            NaN   5.92890                 NaN   7.25078        41.4256        40.9635                 NaN
  1082.71        500.000                 NaN            NaN   4.43436                 NaN            NaN            NaN   5.92326                 NaN   7.25286        41.4228        40.9667                 NaN
  1080.20        500.000                 NaN            NaN   4.43568                 NaN            NaN            NaN   5.91685                 NaN   7.25982        41.4191        40.9685                 NaN
  1077.69        500.000                 NaN            NaN   4.43591                 NaN            NaN            NaN   5.91832                 NaN   7.25347        41.4254        40.9669                 NaN
  1075.19        500.000                 NaN            NaN   4.44165                 NaN            NaN            NaN   5.90614                 NaN   7.25934        41.4205        40.9724                 NaN
  1072.68        500.000                 NaN            NaN   4.44155                 NaN            NaN            NaN   5.90744                 NaN   7.26224        41.4146        40.9741                 NaN
  1070.18        500.000                 NaN            NaN   4.44664                 NaN            NaN            NaN   5.90223                 NaN   7.27102        41.3964        40.9837                 NaN
  1067.67        500.000                 NaN            NaN   4.45040                 NaN            NaN            NaN   5.89116                 NaN   7.27526        41.3969        40.9863                 NaN
  1065.16        500.000                 NaN            NaN   4.45037                 NaN            NaN            NaN   5.89526                 NaN   7.27604        41.3903        40.9880                 NaN
  1062.66        500.000                 NaN            NaN   4.45355                 NaN            NaN            NaN   5.88926                 NaN   7.28051        41.3845        40.9922                 NaN
  1060.15        500.000                 NaN            NaN   4.45595                 NaN            NaN            NaN   5.88599                 NaN   7.28701        41.3735        40.9976                 NaN
  1057.64        500.000                 NaN            NaN   4.53290                 NaN            NaN            NaN   5.76075                 NaN   7.35194        41.2665        41.0879                 NaN
  1055.14        500.000                 NaN            NaN   4.46069                 NaN            NaN            NaN   5.87812                 NaN   7.29341        41.3640        41.0037                 NaN
  1052.63        500.000                 NaN            NaN   4.46296                 NaN            NaN            NaN   5.87369                 NaN   7.29610        41.3609        41.0064                 NaN
  1050.13        500.000                 NaN            NaN   4.46522                 NaN            NaN            NaN   5.86897                 NaN   7.30083        41.3552        41.0098                 NaN
  1047.62        500.000                 NaN            NaN   4.46729                 NaN            NaN            NaN   5.86709                 NaN   7.30444        41.3476        41.0136                 NaN
  1045.11        500.000                 NaN            NaN   4.46915                 NaN            NaN            NaN   5.86313                 NaN   7.30649        41.3459        41.0154                 NaN
  1042.61        500.000                 NaN            NaN   4.48760                 NaN            NaN            NaN   5.83418                 NaN   7.31796        41.3244        41.0358       0.500996E-004
  1040.10        500.000                 NaN            NaN   4.47547                 NaN            NaN            NaN   5.83314                 NaN   7.31974        41.3224        41.0363       0.128686E-001
  1037.59        500.000                 NaN            NaN   4.46643                 NaN            NaN            NaN   5.83477                 NaN   7.32586        41.3153        41.0371       0.205012E-001
  1035.09        500.000                 NaN            NaN   4.44751                 NaN            NaN            NaN   5.83115                 NaN   7.32732        41.3181        41.0360       0.398804E-001
  1032.58        500.000                 NaN            NaN   4.44014                 NaN            NaN            NaN   5.83075                 NaN   7.32566        41.3146        41.0386       0.502659E-001
  1030.08        500.000                 NaN  0.189150        4.26022                 NaN            NaN            NaN   5.82873                 NaN   7.33549        41.3179        40.9840       0.845702E-001
  1027.57        500.000                 NaN  0.521605        3.96592                 NaN            NaN            NaN   5.80704                 NaN   7.35217        41.3227        40.8968       0.133827     
  1025.06        500.000                 NaN   1.19770        3.37798                 NaN            NaN            NaN   5.76533                 NaN   7.38237        41.3393        40.7162       0.221084     
  1022.56        500.000                 NaN   1.94207        2.73427                 NaN            NaN            NaN   5.72131                 NaN   7.41474        41.3584        40.5166       0.312581     
  1020.05        500.000                 NaN   1.34862        3.23664                 NaN            NaN            NaN   5.75045                 NaN   7.39431        41.3343        40.6810       0.254743     
  1017.54        500.000                 NaN   1.71047        2.92314                 NaN            NaN            NaN   5.72710                 NaN   7.41156        41.3407        40.5858       0.301237     
  1015.04        500.000                 NaN   5.13678                 NaN            NaN            NaN            NaN   5.55152                 NaN   7.54428        41.4509        39.6500       0.666538     
  1012.53        500.000                 NaN   5.14281                 NaN            NaN            NaN            NaN   5.54463                 NaN   7.54683        41.4457        39.6534       0.666605     
  1010.03        500.000                 NaN   5.14716                 NaN            NaN            NaN            NaN   5.54040                 NaN   7.54910        41.4407        39.6561       0.666521     
  1007.52        500.000                 NaN  0.611624E-001   4.34470                 NaN            NaN            NaN   5.73916                 NaN   7.36596        41.2706        41.0695       0.148935     
  1005.01        500.000                 NaN   5.14790                 NaN            NaN            NaN            NaN   5.54228                 NaN   7.55352        41.4315        39.6585       0.666244     
  1002.51        500.000                 NaN   5.16092                 NaN            NaN            NaN            NaN   5.52591                 NaN   7.55691        41.4245        39.6651       0.666669     
  1000.00        500.000                 NaN   5.15611                 NaN            NaN            NaN            NaN   5.53338                 NaN   7.55905        41.4203        39.6647       0.666456     
