|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.25/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1423.56        500.000        98.5421                 NaN            NaN            NaN            NaN   1.02061       0.437243                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.5541                 NaN            NaN            NaN            NaN   1.01140       0.434461                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.5777                 NaN            NaN            NaN            NaN  0.993324       0.429005                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5895                 NaN            NaN            NaN            NaN  0.985193       0.425317                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6039                 NaN            NaN            NaN            NaN  0.974036       0.422080                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6190                 NaN            NaN            NaN            NaN  0.962964       0.418067                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6302                 NaN            NaN            NaN            NaN  0.415135       0.954615                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6454                 NaN            NaN            NaN            NaN  0.942936       0.411639                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6569                 NaN            NaN            NaN            NaN  0.934753       0.408359                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6688                 NaN            NaN            NaN            NaN  0.925117       0.406046                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6808                 NaN            NaN            NaN            NaN  0.403304       0.915924                 NaN            NaN            NaN            NaN
  1395.99        500.000        96.7783       0.180541E-001            NaN            NaN            NaN   1.24803       0.990554       0.965109                 NaN            NaN            NaN
  1393.48        500.000        96.6086       0.475843                 NaN            NaN            NaN  0.598188        1.17656        1.14085                 NaN            NaN            NaN
  1390.98        500.000        96.6932       0.487097                 NaN            NaN            NaN   1.16206       0.542331        1.11534                 NaN            NaN            NaN
  1388.47        500.000        96.7747       0.498221                 NaN            NaN            NaN  0.487256        1.14883        1.09095                 NaN            NaN            NaN
  1385.96        500.000        96.8540       0.509298                 NaN            NaN            NaN   1.13591       0.433519        1.06722                 NaN            NaN            NaN
  1383.46        500.000        96.9314       0.519889                 NaN            NaN            NaN   1.12351       0.381325        1.04392                 NaN            NaN            NaN
  1380.95        500.000        97.0033       0.530705                 NaN            NaN            NaN  0.330213        1.11334        1.02241                 NaN            NaN            NaN
  1378.45        500.000        97.0717       0.541066                 NaN            NaN            NaN   1.10278       0.282978        1.00152                 NaN            NaN            NaN
  1375.94        500.000        97.1394       0.550977                 NaN            NaN            NaN   1.09407       0.234464       0.981112                 NaN            NaN            NaN
  1373.43        500.000        97.2028       0.565501                 NaN            NaN            NaN   1.08095       0.186339       0.964370                 NaN            NaN            NaN
  1370.93        500.000        97.2761       0.565469                 NaN            NaN            NaN   1.07141       0.149342       0.937638                 NaN            NaN            NaN
  1368.42        500.000        97.3273       0.579277                 NaN            NaN            NaN  0.102119        1.06720       0.924121                 NaN            NaN            NaN
  1365.91        500.000        97.3862       0.586136                 NaN            NaN            NaN   1.05992       0.625146E-001  0.905281                 NaN            NaN            NaN
  1363.41        500.000        97.4220       0.592483                 NaN            NaN            NaN   1.05553       0.356482E-001  0.894378                 NaN            NaN            NaN
  1360.90        500.000        97.5004       0.572163                 NaN            NaN            NaN  0.510618E-001   1.01137       0.865035                 NaN            NaN            NaN
  1358.40        500.000        97.5428       0.591961                 NaN            NaN            NaN   1.01162                 NaN  0.853566                 NaN            NaN            NaN
  1355.89        500.000        97.5884       0.582479                 NaN            NaN            NaN  0.992494                 NaN  0.836640                 NaN            NaN            NaN
  1353.38        500.000        97.6346       0.573009                 NaN            NaN            NaN  0.972814                 NaN  0.819538                 NaN            NaN            NaN
  1350.88        500.000        97.6734       0.576651                 NaN            NaN            NaN  0.943171                 NaN  0.806740                 NaN            NaN            NaN
  1348.37        500.000        97.7268       0.558496                 NaN            NaN            NaN  0.929260                 NaN  0.785456                 NaN            NaN            NaN
  1345.86        500.000        97.7634       0.554465                 NaN            NaN            NaN  0.910372                 NaN  0.771736                 NaN            NaN            NaN
  1343.36        500.000        97.8022       0.548546                 NaN            NaN            NaN  0.892105                 NaN  0.757111                 NaN            NaN            NaN
  1340.85        500.000        97.8442       0.540124                 NaN            NaN            NaN  0.874411                 NaN  0.741234                 NaN            NaN            NaN
  1338.35        500.000        97.8837       0.533187                 NaN            NaN            NaN  0.856699                 NaN  0.726395                 NaN            NaN            NaN
  1335.84        500.000        97.9199       0.527889                 NaN            NaN            NaN  0.839770                 NaN  0.712444                 NaN            NaN            NaN
  1333.33        500.000        97.9560       0.521616                 NaN            NaN            NaN  0.823751                 NaN  0.698614                 NaN            NaN            NaN
  1330.83        500.000        97.9924       0.514274                 NaN            NaN            NaN  0.808725                 NaN  0.684584                 NaN            NaN            NaN
  1328.32        500.000        98.0305       0.505153                 NaN            NaN            NaN  0.794127                 NaN  0.670192                 NaN            NaN            NaN
  1325.81        500.000        97.8554       0.369154       0.134257                 NaN            NaN  0.947146                 NaN  0.694013                 NaN            NaN            NaN
  1323.31        500.000        97.6341       0.183344       0.310851                 NaN            NaN   1.14625                 NaN  0.725470                 NaN            NaN            NaN
  1320.80        500.000        97.7073       0.171384       0.305293                 NaN            NaN   1.11214                 NaN  0.703876                 NaN            NaN            NaN
  1318.30        500.000        97.7780       0.158680       0.298925                 NaN            NaN   1.08196                 NaN  0.682479                 NaN            NaN            NaN
  1315.79        500.000        97.8478       0.149088       0.292288                 NaN            NaN   1.04868                 NaN  0.662113                 NaN            NaN            NaN
  1313.28        500.000        97.9157       0.140663       0.284491                 NaN            NaN   1.01704                 NaN  0.642136                 NaN            NaN            NaN
  1310.78        500.000        97.9861       0.134204       0.276544                 NaN            NaN  0.981142                 NaN  0.622002                 NaN            NaN            NaN
  1308.27        500.000        98.0512       0.126395       0.269619                 NaN            NaN  0.949848                 NaN  0.602965                 NaN            NaN            NaN
  1305.76        500.000        98.0583       0.676285E-001  0.295386                 NaN            NaN  0.980725                 NaN  0.597913                 NaN            NaN            NaN
  1303.26        500.000        98.2281       0.183526       0.216454                 NaN            NaN  0.814545                 NaN  0.557357                 NaN            NaN            NaN
  1300.75        500.000        98.2365       0.107662       0.248123                 NaN            NaN  0.859099                 NaN  0.548620                 NaN            NaN            NaN
  1298.25        500.000        98.2950       0.102248       0.240892                 NaN            NaN  0.830414                 NaN  0.531479                 NaN            NaN            NaN
  1295.74        500.000        98.3515       0.973602E-001  0.233932                 NaN            NaN  0.802416                 NaN  0.514820                 NaN            NaN            NaN
  1293.23        500.000        98.4069       0.929274E-001  0.227238                 NaN            NaN  0.774365                 NaN  0.498531                 NaN            NaN            NaN
  1290.73        500.000        98.4599       0.876248E-001  0.220772                 NaN            NaN  0.748999                 NaN  0.482660                 NaN            NaN            NaN
  1288.22        500.000        98.5118       0.848459E-001  0.213802                 NaN            NaN  0.722231                 NaN  0.467341                 NaN            NaN            NaN
  1285.71        500.000        98.5616       0.813987E-001  0.207554                 NaN            NaN  0.696910                 NaN  0.452520                 NaN            NaN            NaN
  1283.21        500.000        98.6059       0.670991E-001  0.201241                 NaN            NaN  0.224984E-001  0.665522       0.437702                 NaN            NaN            NaN
  1280.70        500.000        98.6575       0.743242E-001  0.194576                 NaN            NaN  0.649966                 NaN  0.423620                 NaN            NaN            NaN
  1278.20        500.000        98.7028       0.720584E-001  0.188183                 NaN            NaN  0.626892                 NaN  0.410018                 NaN            NaN            NaN
  1275.69        500.000        98.7474       0.684565E-001  0.182250                 NaN            NaN  0.605496                 NaN  0.396407                 NaN            NaN            NaN
  1273.18        500.000        98.7847       0.511420E-001  0.177862                 NaN            NaN  0.572709       0.304487E-001  0.383167                 NaN            NaN            NaN
  1270.68        500.000        98.8230       0.412023E-001  0.172863                 NaN            NaN  0.546569       0.458475E-001  0.370490                 NaN            NaN            NaN
  1268.17        500.000        98.8627       0.377284E-001  0.167155                 NaN            NaN  0.526069       0.482045E-001  0.358149                 NaN            NaN            NaN
  1265.66        500.000        98.9013       0.351078E-001  0.161865                 NaN            NaN  0.489661E-001  0.506419       0.346339                 NaN            NaN            NaN
  1263.16        500.000        98.9385       0.319917E-001  0.156338                 NaN            NaN  0.516869E-001  0.486726       0.334756                 NaN            NaN            NaN
  1260.65        500.000        98.9742       0.282931E-001  0.151290                 NaN            NaN  0.467710       0.549690E-001  0.323577                 NaN            NaN            NaN
  1258.15        500.000        99.0085       0.251047E-001  0.146323                 NaN            NaN  0.576400E-001  0.449597       0.312837                 NaN            NaN            NaN
  1255.64        500.000        99.0421       0.220283E-001  0.141446                 NaN            NaN  0.431759       0.604099E-001  0.302219                 NaN            NaN            NaN
  1253.13        500.000        99.0735       0.188133E-001  0.136524                 NaN            NaN  0.414871       0.639692E-001  0.292357                 NaN            NaN            NaN
  1250.63        500.000        99.1048       0.157716E-001  0.131977                 NaN            NaN  0.667936E-001  0.398182       0.282454                 NaN            NaN            NaN
  1248.12        500.000        99.1342       0.124129E-001  0.127587                 NaN            NaN  0.382040       0.706288E-001  0.273158                 NaN            NaN            NaN
  1245.61        500.000        99.1632       0.969247E-002  0.122867                 NaN            NaN  0.747533E-001  0.365683       0.263772                 NaN            NaN            NaN
  1243.11        500.000        99.1908       0.673447E-002  0.119155                 NaN            NaN  0.766297E-001  0.351400       0.255316                 NaN            NaN            NaN
  1240.60        500.000        99.2171       0.380994E-002  0.114888                 NaN            NaN  0.337926       0.797034E-001  0.246580                 NaN            NaN            NaN
  1238.10        500.000        99.2419       0.471003E-003  0.110732                 NaN            NaN  0.854709E-001  0.322857       0.238593                 NaN            NaN            NaN
  1235.59        500.000        96.3904                 NaN  0.170471                 NaN            NaN  0.380442       0.488641       0.508481        2.06160                 NaN            NaN
  1233.08        500.000        96.1573                 NaN  0.171852                 NaN            NaN  0.489912       0.392736       0.519143        2.26901                 NaN            NaN
  1230.58        500.000        96.3911                 NaN  0.163208                 NaN            NaN  0.463449       0.357441       0.485255        2.13952                 NaN            NaN
  1228.07        500.000        96.6022                 NaN  0.154541                 NaN            NaN  0.327554       0.438198       0.454337        2.02313                 NaN            NaN
  1225.56        500.000        96.7966                 NaN  0.146251                 NaN            NaN  0.414323       0.301766       0.425721        1.91537                 NaN            NaN
  1223.06        500.000        96.9756                 NaN  0.138457                 NaN            NaN  0.391760       0.277522       0.399160        1.81752                 NaN            NaN
  1220.55        500.000        96.4182                 NaN  0.736029E-001            NaN            NaN  0.675663       0.214653       0.486250        2.13164                 NaN            NaN
  1218.05        500.000        97.5636                 NaN  0.411389E-001  0.136256                 NaN  0.498384                 NaN  0.317246        1.44333                 NaN            NaN
  1215.54        500.000        97.5541                 NaN  0.765497E-001  0.796634E-001            NaN  0.449110                 NaN  0.295559        1.54497                 NaN            NaN
  1213.03        500.000        97.7034                 NaN  0.322128E-001            NaN            NaN  0.411702E-001  0.537252       0.306010        1.37994                 NaN            NaN
  1210.53        500.000        69.6500                 NaN  0.963319       0.221377E-004            NaN   2.21093                 NaN   2.53653        12.2627        12.3765                 NaN
  1208.02        500.000        71.0463                 NaN  0.908370                 NaN            NaN   2.04308                 NaN   2.38401        11.5576        12.0606                 NaN
  1205.51        500.000        73.1356                 NaN  0.837795                 NaN            NaN   1.77204                 NaN   2.20400        10.6960        11.3546                 NaN
  1203.01        500.000        78.9381                 NaN  0.647512                 NaN            NaN   1.52929                 NaN   1.72404        8.38499        8.77607                 NaN
  1200.50        500.000        80.5995                 NaN  0.590253                 NaN            NaN   1.36683                 NaN   1.57584        7.74458        8.12299                 NaN
  1197.99        500.000        81.5796                 NaN  0.553654                 NaN            NaN   1.18948                 NaN   1.48710        7.37782        7.81238                 NaN
  1195.49        500.000        84.2222                 NaN  0.470494                 NaN            NaN   1.07515                 NaN   1.26391        6.33685        6.63145                 NaN
  1192.98        500.000        85.5187                 NaN  0.421379                 NaN            NaN  0.953403                 NaN   1.14536        5.89346        6.06766                 NaN
  1190.48        500.000        88.1204                 NaN  0.339574                 NaN            NaN  0.708279                 NaN  0.921523        4.86491        5.04534                 NaN
  1187.97        500.000        75.1196                 NaN  0.677644                 NaN            NaN   1.44523                 NaN   1.88047        10.3943        10.4828                 NaN
  1185.46        500.000        38.1381                 NaN   1.50550                 NaN            NaN   3.10836                 NaN   4.38307        26.7315        26.1335                 NaN
  1182.96        500.000                 NaN            NaN   2.35076                 NaN            NaN   4.69233                 NaN   6.90750        43.6175        42.4319                 NaN
  1180.45        500.000                 NaN            NaN   2.35330                 NaN            NaN   4.68581                 NaN   6.91043        43.6119        42.4385                 NaN
  1177.94        500.000                 NaN            NaN   2.35501                 NaN            NaN   4.68106                 NaN   6.91280        43.6076        42.4435                 NaN
  1175.44        500.000                 NaN            NaN   2.35668                 NaN            NaN   4.67626                 NaN   6.91532        43.6032        42.4486                 NaN
  1172.93        500.000                 NaN            NaN   2.35893                 NaN            NaN   4.67045                 NaN   6.91807        43.5979        42.4547                 NaN
  1170.43        500.000                 NaN            NaN   2.35895                 NaN            NaN   4.66837                 NaN   6.91965        43.5967        42.4563                 NaN
  1167.92        500.000                 NaN            NaN   2.36091                 NaN            NaN   4.66324                 NaN   6.92230        43.5916        42.4619                 NaN
  1165.41        500.000                 NaN            NaN   2.36284                 NaN            NaN   4.65813                 NaN   6.92496        43.5865        42.4675                 NaN
  1162.91        500.000                 NaN            NaN   2.39264                 NaN            NaN   4.57612                 NaN   6.92679        43.6040        42.5005                 NaN
  1160.40        500.000                 NaN            NaN   2.36716                 NaN            NaN   4.64630                 NaN   6.93013        43.5772        42.4792                 NaN
  1157.89        500.000                 NaN            NaN   2.37111                 NaN            NaN   4.63773                 NaN   6.93547        43.5660        42.4896                 NaN
  1155.39        500.000                 NaN            NaN   2.37251                 NaN            NaN   4.63375                 NaN   6.93769        43.5618        42.4942                 NaN
  1152.88        500.000                 NaN            NaN   2.37396                 NaN            NaN   4.62966                 NaN   6.93997        43.5575        42.4989                 NaN
  1150.38        500.000                 NaN            NaN   2.37522                 NaN            NaN   4.62619                 NaN   6.94225        43.5529        42.5034                 NaN
  1147.87        500.000                 NaN            NaN   2.39771                 NaN            NaN   4.57107                 NaN   6.93509        43.5696        42.5265                 NaN
  1145.36        500.000                 NaN            NaN   2.38190                 NaN            NaN   4.60768                 NaN   6.94734        43.5452        42.5178                 NaN
  1142.86        500.000                 NaN            NaN   2.38222                 NaN            NaN   4.60675                 NaN   6.95037        43.5390        42.5216                 NaN
  1140.35        500.000                 NaN            NaN   2.38534                 NaN            NaN   4.59854                 NaN   6.95271        43.5348        42.5286                 NaN
  1137.84        500.000                 NaN            NaN   2.38589                 NaN            NaN   4.59703                 NaN   6.95572        43.5286        42.5327                 NaN
  1135.34        500.000                 NaN            NaN   2.38639                 NaN            NaN   4.59565                 NaN   6.95876        43.5224        42.5368                 NaN
  1132.83        500.000                 NaN            NaN   2.38685                 NaN            NaN   4.59439                 NaN   6.96183        43.5161        42.5408                 NaN
  1130.33        500.000                 NaN            NaN   2.40813                 NaN            NaN   4.54517                 NaN   6.95451        43.5286        42.5636                 NaN
  1127.82        500.000                 NaN            NaN   2.38980                 NaN            NaN   4.58652                 NaN   6.96701        43.5058        42.5509                 NaN
  1125.31        500.000                 NaN            NaN   2.39127                 NaN            NaN   4.58261                 NaN   6.96963        43.5005        42.5560                 NaN
  1122.81        500.000                 NaN            NaN   2.39273                 NaN            NaN   4.57874                 NaN   6.97228        43.4952        42.5610                 NaN
  1120.30        500.000                 NaN            NaN   2.40697                 NaN            NaN   4.54750                 NaN   6.96728        43.5006        42.5777                 NaN
  1117.79        500.000                 NaN            NaN   2.39561                 NaN            NaN   4.57109                 NaN   6.97765        43.4844        42.5712                 NaN
  1115.29        500.000                 NaN            NaN   2.39704                 NaN            NaN   4.56733                 NaN   6.98037        43.4790        42.5763                 NaN
  1112.78        500.000                 NaN            NaN   2.39845                 NaN            NaN   4.56360                 NaN   6.98311        43.4735        42.5814                 NaN
  1110.28        500.000                 NaN            NaN   2.39984                 NaN            NaN   4.55992                 NaN   6.98587        43.4679        42.5865                 NaN
  1107.77        500.000                 NaN            NaN   2.40505                 NaN            NaN   4.55018                 NaN   6.98479        43.4649        42.5951                 NaN
  1105.26        500.000                 NaN            NaN   2.40457                 NaN            NaN   4.55071                 NaN   6.98857        43.4576        42.5986                 NaN
  1102.76        500.000                 NaN            NaN   2.40390                 NaN            NaN   4.54963                 NaN   6.99623        43.4473        42.6029                 NaN
  1100.25        500.000                 NaN            NaN   2.40487                 NaN            NaN   4.54729                 NaN   6.99786        43.4432        42.6068                 NaN
  1097.74        500.000                 NaN            NaN   2.40603                 NaN            NaN   4.54391                 NaN   7.00061        43.4381        42.6114                 NaN
  1095.24        500.000                 NaN            NaN   2.40760                 NaN            NaN   4.53962                 NaN   7.00391        43.4319        42.6170                 NaN
  1092.73        500.000                 NaN            NaN   2.40943                 NaN            NaN   4.53635                 NaN   7.00572        43.4267        42.6218                 NaN
  1090.23        500.000                 NaN            NaN   2.41051                 NaN            NaN   4.53346                 NaN   7.01003        43.4187        42.6273                 NaN
  1087.72        500.000                 NaN            NaN   2.41947                 NaN            NaN   4.51670                 NaN   7.00918        43.4163        42.6384                 NaN
  1085.21        500.000                 NaN            NaN   2.41823                 NaN            NaN   4.51847                 NaN   7.01389        43.4078        42.6416                 NaN
  1082.71        500.000                 NaN            NaN   2.41361                 NaN            NaN   4.52428                 NaN   7.01925        43.4007        42.6422                 NaN
  1080.20        500.000                 NaN            NaN   2.41444                 NaN            NaN   4.52256                 NaN   7.02281        43.3930        42.6472                 NaN
  1077.69        500.000                 NaN            NaN   2.41557                 NaN            NaN   4.51962                 NaN   7.02608        43.3865        42.6522                 NaN
  1075.19        500.000                 NaN            NaN   2.41680                 NaN            NaN   4.51629                 NaN   7.02924        43.3804        42.6573                 NaN
  1072.68        500.000                 NaN            NaN   2.41833                 NaN            NaN   4.51645                 NaN   7.03568        43.3660        42.6636                 NaN
  1070.18        500.000                 NaN            NaN   2.41869                 NaN            NaN   4.51130                 NaN   7.03973        43.3611        42.6691                 NaN
  1067.67        500.000                 NaN            NaN   2.41972                 NaN            NaN   4.50877                 NaN   7.04286        43.3546        42.6740                 NaN
  1065.16        500.000                 NaN            NaN   2.42083                 NaN            NaN   4.50680                 NaN   7.04585        43.3478        42.6787                 NaN
  1062.66        500.000                 NaN            NaN   2.42204                 NaN            NaN   4.50558                 NaN   7.04866        43.3404        42.6833                 NaN
  1060.15        500.000                 NaN            NaN   2.42323                 NaN            NaN   4.50442                 NaN   7.05148        43.3330        42.6878                 NaN
  1057.64        500.000                 NaN            NaN   2.42439                 NaN            NaN   4.50340                 NaN   7.05431        43.3255        42.6924                 NaN
  1055.14        500.000                 NaN            NaN   2.43135                 NaN            NaN   4.48595                 NaN   7.05882        43.3179        42.7060                 NaN
  1052.63        500.000                 NaN            NaN   2.42631                 NaN            NaN   4.49887                 NaN   7.06095        43.3117        42.7022                 NaN
  1050.13        500.000                 NaN            NaN   2.44006                 NaN            NaN   4.45847                 NaN   7.05968        43.3203        42.7215                 NaN
  1047.62        500.000                 NaN            NaN   2.42820                 NaN            NaN   4.49411                 NaN   7.06780        43.2977        42.7121                 NaN
  1045.11        500.000                 NaN            NaN   2.42902                 NaN            NaN   4.49143                 NaN   7.07137        43.2910        42.7171                 NaN
  1042.61        500.000                 NaN            NaN   2.42982                 NaN            NaN   4.48867                 NaN   7.07495        43.2844        42.7222                 NaN
  1040.10        500.000                 NaN            NaN   2.43052                 NaN            NaN   4.48898                 NaN   7.07942        43.2742        42.7269                 NaN
  1037.59        500.000                 NaN            NaN   2.45346                 NaN            NaN   4.43812                 NaN   7.09421        43.2440        42.7702                 NaN
  1035.09        500.000                 NaN  0.549613E-001   2.39711                 NaN            NaN   4.47471                 NaN   7.08982        43.2695        42.7139                 NaN
  1032.58        500.000                 NaN  0.990098E-001   2.36921                 NaN            NaN   4.47134                 NaN   7.09758        43.2632        42.6996                 NaN
  1030.08        500.000                 NaN  0.127761        2.35132                 NaN            NaN   4.46836                 NaN   7.10407        43.2563        42.6922                 NaN
  1027.57        500.000                 NaN  0.108081        2.36556                 NaN            NaN   4.47131                 NaN   7.10662        43.2422        42.7062                 NaN
  1025.06        500.000                 NaN  0.213472        2.29782                 NaN            NaN   4.45977                 NaN   7.11887        43.2447        42.6653                 NaN
  1022.56        500.000                 NaN  0.447409        2.12395                 NaN            NaN   4.44249                 NaN   7.13826        43.2551        42.5684       0.243482E-001
  1020.05        500.000                 NaN  0.650615        1.96503                 NaN            NaN   4.42814                 NaN   7.15573        43.2597        42.4863       0.544597E-001
  1017.54        500.000                 NaN   1.20331        1.55419                 NaN            NaN   4.39419                 NaN   7.19443        43.2977        42.2470       0.109171     
  1015.04        500.000                 NaN   2.06343       0.913653                 NaN            NaN   4.34188                 NaN   7.25133        43.3626        41.8717       0.195367     
  1012.53        500.000                 NaN   1.26631        1.50410                 NaN            NaN   4.38198                 NaN   7.20598        43.2853        42.2334       0.122842     
  1010.03        500.000                 NaN   3.10562       0.144027                 NaN            NaN   4.27619                 NaN   7.32170        43.4345        41.4225       0.295401     
  1007.52        500.000                 NaN   3.30325                 NaN            NaN            NaN   4.26070                 NaN   7.33430        43.4490        41.3394       0.313288     
  1005.01        500.000                 NaN   3.30572                 NaN            NaN            NaN   4.25708                 NaN   7.33551        43.4452        41.3433       0.313219     
  1002.51        500.000                 NaN   3.31044                 NaN            NaN            NaN   4.25233                 NaN   7.34116        43.4306        41.3517       0.313757     
  1000.00        500.000                 NaN   3.31129                 NaN            NaN            NaN   4.25198                 NaN   7.34116        43.4291        41.3532       0.313243     
