|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.5/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1378.45        500.000        96.7710       0.701082                 NaN            NaN   1.31407       0.283209       0.930636                 NaN            NaN            NaN
  1375.94        500.000        96.8397       0.715454                 NaN            NaN   1.30618       0.227021       0.911684                 NaN            NaN            NaN
  1373.43        500.000        96.9028       0.730170                 NaN            NaN   1.30003       0.172498       0.894460                 NaN            NaN            NaN
  1370.93        500.000        96.9612       0.742229                 NaN            NaN  0.123899        1.29548       0.877230                 NaN            NaN            NaN
  1368.42        500.000        97.0264       0.755188                 NaN            NaN   1.28712       0.716211E-001  0.859648                 NaN            NaN            NaN
  1365.91        500.000        97.0841       0.768281                 NaN            NaN   1.28002       0.240984E-001  0.843456                 NaN            NaN            NaN
  1363.41        500.000        97.1372       0.770434                 NaN            NaN   1.26509                 NaN  0.827300                 NaN            NaN            NaN
  1360.90        500.000        97.1833       0.762600                 NaN            NaN   1.24224                 NaN  0.811840                 NaN            NaN            NaN
  1358.40        500.000        97.2331       0.757393                 NaN            NaN   1.21362                 NaN  0.795839                 NaN            NaN            NaN
  1355.89        500.000        97.2783       0.749605                 NaN            NaN   1.19140                 NaN  0.780706                 NaN            NaN            NaN
  1353.38        500.000        97.3238       0.744177                 NaN            NaN   1.16621                 NaN  0.765808                 NaN            NaN            NaN
  1350.88        500.000        97.3668       0.737985                 NaN            NaN   1.14373                 NaN  0.751521                 NaN            NaN            NaN
  1348.37        500.000        97.4104       0.731232                 NaN            NaN   1.12156                 NaN  0.736818                 NaN            NaN            NaN
  1345.86        500.000        97.4420       0.724246                 NaN            NaN   1.10826                 NaN  0.725493                 NaN            NaN            NaN
  1343.36        500.000        97.4968       0.715503                 NaN            NaN   1.07998                 NaN  0.707674                 NaN            NaN            NaN
  1340.85        500.000        97.5316       0.709779                 NaN            NaN   1.06269                 NaN  0.695944                 NaN            NaN            NaN
  1338.35        500.000        97.5696       0.706874                 NaN            NaN   1.04038                 NaN  0.683119                 NaN            NaN            NaN
  1335.84        500.000        97.6049       0.698270                 NaN            NaN   1.02618                 NaN  0.670667                 NaN            NaN            NaN
  1333.33        500.000        97.6432       0.692154                 NaN            NaN   1.00688                 NaN  0.657812                 NaN            NaN            NaN
  1330.83        500.000        97.6635       0.685554                 NaN            NaN   1.00105                 NaN  0.649904                 NaN            NaN            NaN
  1328.32        500.000        97.7273       0.673629                 NaN            NaN  0.969812                 NaN  0.629256                 NaN            NaN            NaN
  1325.81        500.000        97.7483       0.669170                 NaN            NaN  0.960971                 NaN  0.621569                 NaN            NaN            NaN
  1323.31        500.000        97.7727       0.667769                 NaN            NaN  0.947126                 NaN  0.612446                 NaN            NaN            NaN
  1320.80        500.000        97.8157       0.654948                 NaN            NaN  0.930830                 NaN  0.598515                 NaN            NaN            NaN
  1318.30        500.000        97.8465       0.646825                 NaN            NaN  0.918845                 NaN  0.587875                 NaN            NaN            NaN
  1315.79        500.000        97.8799       0.638588                 NaN            NaN  0.904720                 NaN  0.576764                 NaN            NaN            NaN
  1313.28        500.000        97.9085       0.630677                 NaN            NaN  0.894369                 NaN  0.566434                 NaN            NaN            NaN
  1310.78        500.000        97.9387       0.622682                 NaN            NaN  0.882535                 NaN  0.556116                 NaN            NaN            NaN
  1308.27        500.000        97.8767       0.558110       0.751200E-001            NaN  0.930176                 NaN  0.559914                 NaN            NaN            NaN
  1305.76        500.000        97.6028       0.355554       0.328999                 NaN   1.11699                 NaN  0.595677                 NaN            NaN            NaN
  1303.26        500.000        97.6645       0.348390       0.320256                 NaN   1.08595                 NaN  0.580921                 NaN            NaN            NaN
  1300.75        500.000        97.7194       0.341341       0.312284                 NaN   1.05982                 NaN  0.567177                 NaN            NaN            NaN
  1298.25        500.000        97.7810       0.331805       0.303709                 NaN   1.03147                 NaN  0.552053                 NaN            NaN            NaN
  1295.74        500.000        98.4145       0.437932                 NaN            NaN  0.617392                 NaN  0.530192                 NaN            NaN            NaN
  1293.23        500.000        97.2590       0.264391       0.572304                 NaN   1.35769                 NaN  0.546632                 NaN            NaN            NaN
  1290.73        500.000        97.9544       0.308198       0.278509                 NaN  0.948791                 NaN  0.510082                 NaN            NaN            NaN
  1288.22        500.000        98.0099       0.299929       0.270380                 NaN  0.923296                 NaN  0.496466                 NaN            NaN            NaN
  1285.71        500.000        98.0639       0.292065       0.262932                 NaN  0.897747                 NaN  0.483372                 NaN            NaN            NaN
  1283.21        500.000        98.1154       0.286027       0.254496                 NaN  0.873550                 NaN  0.470489                 NaN            NaN            NaN
  1280.70        500.000        98.1657       0.279567       0.246745                 NaN  0.849986                 NaN  0.458047                 NaN            NaN            NaN
  1278.20        500.000        98.2160       0.272673       0.239102                 NaN  0.826613                 NaN  0.445645                 NaN            NaN            NaN
  1275.69        500.000        98.2645       0.266195       0.231906                 NaN  0.803786                 NaN  0.433632                 NaN            NaN            NaN
  1273.18        500.000        98.3146       0.258949       0.224200                 NaN  0.780996                 NaN  0.421285                 NaN            NaN            NaN
  1270.68        500.000        98.3613       0.252452       0.217504                 NaN  0.759053                 NaN  0.409723                 NaN            NaN            NaN
  1268.17        500.000        98.4068       0.246902       0.209915                 NaN  0.738110                 NaN  0.398262                 NaN            NaN            NaN
  1265.66        500.000        98.4535       0.238718       0.203225                 NaN  0.717896                 NaN  0.386632                 NaN            NaN            NaN
  1263.16        500.000        98.4968       0.233972       0.196254                 NaN  0.697134                 NaN  0.375847                 NaN            NaN            NaN
  1260.65        500.000        98.5413       0.228373       0.189151                 NaN  0.676155                 NaN  0.365033                 NaN            NaN            NaN
  1258.15        500.000        98.5844       0.221981       0.182727                 NaN  0.656692                 NaN  0.354205                 NaN            NaN            NaN
  1255.64        500.000        98.6247       0.217071       0.176155                 NaN  0.637668                 NaN  0.344370                 NaN            NaN            NaN
  1253.13        500.000        98.6664       0.211244       0.169048                 NaN  0.619635                 NaN  0.333677                 NaN            NaN            NaN
  1250.63        500.000        98.7047       0.206510       0.162848                 NaN  0.601786                 NaN  0.324109                 NaN            NaN            NaN
  1248.12        500.000        98.7434       0.200516       0.157308                 NaN  0.584290                 NaN  0.314516                 NaN            NaN            NaN
  1245.61        500.000        98.7829       0.194128       0.151625                 NaN  0.566405                 NaN  0.304908                 NaN            NaN            NaN
  1243.11        500.000        98.8170       0.190779       0.145133                 NaN  0.550969                 NaN  0.296100                 NaN            NaN            NaN
  1240.60        500.000        98.7188       0.191803       0.147231                 NaN  0.554357                 NaN  0.300432       0.873448E-001            NaN            NaN
  1238.10        500.000        94.8755       0.350399       0.365427                 NaN   1.12970                 NaN  0.666245        2.61276                 NaN            NaN
  1235.59        500.000        95.1760       0.325966       0.342559                 NaN   1.06256                 NaN  0.625248        2.46770                 NaN            NaN
  1233.08        500.000        95.4478       0.306281       0.320541                 NaN   1.00160                 NaN  0.587776        2.33596                 NaN            NaN
  1230.58        500.000        95.7026       0.285501       0.300096                 NaN  0.945271                 NaN  0.552407        2.21413                 NaN            NaN
  1228.07        500.000        95.9218       0.268146       0.283002                 NaN  0.885527                 NaN  0.522462        2.11907                 NaN            NaN
  1225.56        500.000        96.1401       0.301304       0.243574                 NaN  0.821179                 NaN  0.494999        1.99884                 NaN            NaN
  1223.06        500.000        96.3919       0.186348       0.262078                 NaN  0.822436                 NaN  0.450706        1.88648                 NaN            NaN
  1220.55        500.000        96.5400       0.228011       0.227250                 NaN  0.755246                 NaN  0.434545        1.81494                 NaN            NaN
  1218.05        500.000        96.6623       0.127353       0.205128                 NaN  0.627954       0.218236       0.414770        1.74422                 NaN            NaN
  1215.54        500.000        96.5119                 NaN  0.172864                 NaN  0.415102       0.646179       0.436602        1.81737                 NaN            NaN
  1213.03        500.000        95.6680       0.624468       0.173808                 NaN  0.582916                 NaN  0.584198        2.36658                 NaN            NaN
  1210.53        500.000        96.4851                 NaN  0.543713E-001            NaN  0.752812                 NaN  0.292058        1.47822       0.861659       0.757684E-001
  1208.02        500.000        67.4995       0.886207        1.07666                 NaN   3.23750                 NaN   2.77939        12.1172        12.4036                 NaN
  1205.51        500.000        70.7094       0.782314       0.989029                 NaN   2.84415                 NaN   2.49262        10.9086        11.2739                 NaN
  1203.01        500.000        71.3850       0.979388       0.860814                 NaN   2.66361                 NaN   2.44106        10.6098        11.0603                 NaN
  1200.50        500.000        74.5193       0.747774       0.838405                 NaN   2.34779                 NaN   2.17984        9.60647        9.76039                 NaN
  1197.99        500.000        88.2451       0.784188E-001  0.487471                 NaN   1.24578                 NaN  0.931987        4.34629        4.66498                 NaN
  1195.49        500.000        81.6477       0.861418       0.412757                 NaN   1.65418                 NaN   1.56664        6.83297        7.02432                 NaN
  1192.98        500.000        82.9723       0.489344       0.509024                 NaN   1.55435                 NaN   1.41841        6.44582        6.61075                 NaN
  1190.48        500.000        83.8223       0.460929       0.482706                 NaN   1.44174                 NaN   1.33096        6.17885        6.28250                 NaN
  1187.97        500.000        81.8436       0.490424       0.528867                 NaN   1.52122                 NaN   1.46530        7.04605        7.10452                 NaN
  1185.46        500.000        70.1790       0.719374       0.842828                 NaN   2.27958                 NaN   2.31359        11.9060        11.7596                 NaN
  1182.96        500.000                 NaN   2.02898        2.79010                 NaN   6.72913                 NaN   7.36322        41.2276        39.8609                 NaN
  1180.45        500.000                 NaN   2.06699        2.77397                 NaN   6.70450                 NaN   7.36730        41.2269        39.8603                 NaN
  1177.94        500.000                 NaN   2.10291        2.75774                 NaN   6.68356                 NaN   7.37130        41.2253        39.8592                 NaN
  1175.44        500.000                 NaN   2.20430        2.68447                 NaN   6.67244                 NaN   7.37978        41.2241        39.8349                 NaN
  1172.93        500.000                 NaN   2.18434        2.71331                 NaN   6.64824                 NaN   7.38058        41.2227        39.8509                 NaN
  1170.43        500.000                 NaN   2.20617        2.70585                 NaN   6.63224                 NaN   7.38394        41.2195        39.8523                 NaN
  1167.92        500.000                 NaN   2.30156        2.64650                 NaN   6.60375                 NaN   7.39107        41.2210        39.8361                 NaN
  1165.41        500.000                 NaN   2.27299        2.67713                 NaN   6.58998                 NaN   7.39146        41.2169        39.8516                 NaN
  1162.91        500.000                 NaN   2.29090        2.66765                 NaN   6.58259                 NaN   7.39537        41.2128        39.8506                 NaN
  1160.40        500.000                 NaN   2.34032        2.64359                 NaN   6.55608                 NaN   7.40023        41.2122        39.8476                 NaN
  1157.89        500.000                 NaN   2.39738        2.60810                 NaN   6.53329                 NaN   7.40494        41.2219        39.8344                 NaN
  1155.39        500.000                 NaN   2.52669        2.62722                 NaN   6.31197                 NaN   7.40259        41.2518        39.8798                 NaN
  1152.88        500.000                 NaN   2.44743        2.58825                 NaN   6.50620                 NaN   7.41266        41.2057        39.8397                 NaN
  1150.38        500.000                 NaN   2.47838        2.57276                 NaN   6.49091                 NaN   7.41674        41.2032        39.8380                 NaN
  1147.87        500.000                 NaN   2.54978        2.59854                 NaN   6.33766                 NaN   7.41141        41.2325        39.8701                 NaN
  1145.36        500.000                 NaN   2.52708        2.55624                 NaN   6.45043                 NaN   7.42280        41.2031        39.8404                 NaN
  1142.86        500.000                 NaN   2.58662        2.51896                 NaN   6.43580                 NaN   7.42914        41.1982        39.8313                 NaN
  1140.35        500.000                 NaN   3.67673        1.34700                 NaN   6.35389                 NaN   7.48294        41.2307        39.5347       0.374060     
  1137.84        500.000                 NaN   4.93622                 NaN            NaN   6.24327                 NaN   7.54191        41.2740        39.1967       0.807889     
  1135.34        500.000                 NaN   4.94539                 NaN            NaN   6.23152                 NaN   7.54348        41.2713        39.2002       0.808090     
  1132.83        500.000                 NaN   4.95793                 NaN            NaN   6.21397                 NaN   7.54467        41.2702        39.2045       0.808678     
  1130.33        500.000                 NaN   4.97542                 NaN            NaN   6.18730                 NaN   7.54603        41.2722        39.2092       0.809904     
  1127.82        500.000                 NaN   4.98679                 NaN            NaN   6.16516                 NaN   7.54693        41.2763        39.2130       0.811815     
  1125.31        500.000                 NaN   4.99593                 NaN            NaN   6.16044                 NaN   7.54820        41.2672        39.2177       0.810553     
  1122.81        500.000                 NaN   5.00583                 NaN            NaN   6.14719                 NaN   7.54958        41.2651        39.2213       0.810905     
  1120.30        500.000                 NaN   5.01760                 NaN            NaN   6.12999                 NaN   7.55068        41.2646        39.2255       0.811646     
  1117.79        500.000                 NaN   5.03471                 NaN            NaN   6.09734                 NaN   7.55222        41.2693        39.2314       0.815065     
  1115.29        500.000                 NaN   5.04653                 NaN            NaN   6.08028                 NaN   7.55379        41.2697        39.2346       0.815016     
  1112.78        500.000                 NaN   5.05054                 NaN            NaN   6.08459                 NaN   7.55478        41.2593        39.2377       0.813121     
  1110.28        500.000                 NaN   5.15357                 NaN            NaN   5.93141                 NaN   7.56310        41.2549        39.2757       0.821387     
  1107.77        500.000                 NaN   5.07058                 NaN            NaN   6.05740                 NaN   7.55759        41.2552        39.2453       0.813940     
  1105.26        500.000                 NaN   5.09017                 NaN            NaN   6.02962                 NaN   7.55996        41.2531        39.2521       0.815086     
  1102.76        500.000                 NaN   5.09023                 NaN            NaN   6.03129                 NaN   7.56033        41.2510        39.2526       0.814589     
  1100.25        500.000                 NaN   5.10060                 NaN            NaN   6.01536                 NaN   7.56347        41.2493        39.2559       0.815429     
  1097.74        500.000                 NaN   5.11437                 NaN            NaN   5.99699                 NaN   7.56582        41.2461        39.2609       0.815796     
  1095.24        500.000                 NaN   5.13527                 NaN            NaN   5.96380                 NaN   7.55989        41.2553        39.2675       0.818311     
  1092.73        500.000                 NaN   5.13845                 NaN            NaN   5.93901                 NaN   7.55962        41.2720        39.2678       0.823184     
  1090.23        500.000                 NaN   5.14570                 NaN            NaN   5.92975                 NaN   7.56120        41.2691        39.2708       0.823371     
  1087.72        500.000                 NaN   5.15283                 NaN            NaN   5.92067                 NaN   7.56278        41.2663        39.2739       0.823549     
  1085.21        500.000                 NaN   5.15986                 NaN            NaN   5.91176                 NaN   7.56439        41.2633        39.2769       0.823720     
  1082.71        500.000                 NaN   5.16679                 NaN            NaN   5.90302                 NaN   7.56601        41.2604        39.2799       0.823884     
  1080.20        500.000                 NaN   5.17362                 NaN            NaN   5.89444                 NaN   7.56764        41.2573        39.2829       0.824039     
  1077.69        500.000                 NaN   5.18034                 NaN            NaN   5.88603                 NaN   7.56929        41.2542        39.2859       0.824188     
  1075.19        500.000                 NaN   5.18698                 NaN            NaN   5.87777                 NaN   7.57096        41.2511        39.2889       0.824329     
  1072.68        500.000                 NaN   5.19351                 NaN            NaN   5.86967                 NaN   7.57265        41.2479        39.2918       0.824462     
  1070.18        500.000                 NaN   5.19996                 NaN            NaN   5.86173                 NaN   7.57435        41.2446        39.2948       0.824589     
  1067.67        500.000                 NaN   5.20631                 NaN            NaN   5.85393                 NaN   7.57607        41.2413        39.2977       0.824708     
  1065.16        500.000                 NaN   5.21257                 NaN            NaN   5.84628                 NaN   7.57781        41.2379        39.3006       0.824820     
  1062.66        500.000                 NaN   5.21875                 NaN            NaN   5.83878                 NaN   7.57956        41.2345        39.3035       0.824926     
  1060.15        500.000                 NaN   5.22483                 NaN            NaN   5.83143                 NaN   7.58134        41.2310        39.3064       0.825024     
  1057.64        500.000                 NaN   5.23084                 NaN            NaN   5.82422                 NaN   7.58313        41.2274        39.3093       0.825115     
  1055.14        500.000                 NaN   5.23676                 NaN            NaN   5.81714                 NaN   7.58494        41.2238        39.3121       0.825200     
  1052.63        500.000                 NaN   5.24260                 NaN            NaN   5.81021                 NaN   7.58677        41.2201        39.3150       0.825278     
  1050.13        500.000                 NaN   5.24836                 NaN            NaN   5.80341                 NaN   7.58863        41.2164        39.3178       0.825349     
  1047.62        500.000                 NaN   5.25404                 NaN            NaN   5.79675                 NaN   7.59050        41.2126        39.3207       0.825413     
  1045.11        500.000                 NaN   5.25965                 NaN            NaN   5.79021                 NaN   7.59239        41.2088        39.3235       0.825471     
  1042.61        500.000                 NaN   5.26517                 NaN            NaN   5.78381                 NaN   7.59431        41.2049        39.3263       0.825522     
  1040.10        500.000                 NaN   5.27063                 NaN            NaN   5.77754                 NaN   7.59624        41.2009        39.3291       0.825567     
  1037.59        500.000                 NaN   5.27601                 NaN            NaN   5.77140                 NaN   7.59820        41.1968        39.3320       0.825605     
  1035.09        500.000                 NaN   5.32868                 NaN            NaN   5.70405                 NaN   7.60018        41.1927        39.3487       0.825636     
  1032.58        500.000                 NaN   5.30344                 NaN            NaN   5.75440                 NaN   7.60569        41.1695        39.3446       0.822334     
  1030.08        500.000                 NaN   5.31021                 NaN            NaN   5.74580                 NaN   7.60739        41.1663        39.3478       0.822531     
  1027.57        500.000                 NaN   5.31735                 NaN            NaN   5.73645                 NaN   7.60910        41.1633        39.3510       0.822784     
  1025.06        500.000                 NaN   5.33284                 NaN            NaN   5.71201                 NaN   7.61000        41.1664        39.3554       0.823378     
  1022.56        500.000                 NaN   5.33906                 NaN            NaN   5.70429                 NaN   7.61194        41.1627        39.3585       0.823545     
  1020.05        500.000                 NaN   5.34521                 NaN            NaN   5.69669                 NaN   7.61390        41.1589        39.3616       0.823707     
  1017.54        500.000                 NaN   5.35127                 NaN            NaN   5.68923                 NaN   7.61588        41.1551        39.3646       0.823863     
  1015.04        500.000                 NaN   5.35725                 NaN            NaN   5.68191                 NaN   7.61790        41.1512        39.3677       0.824012     
  1012.53        500.000                 NaN   5.36314                 NaN            NaN   5.67473                 NaN   7.61994        41.1473        39.3708       0.824154     
  1010.03        500.000                 NaN   5.36860                 NaN            NaN   5.66838                 NaN   7.62207        41.1430        39.3737       0.824236     
  1007.52        500.000                 NaN   5.37346                 NaN            NaN   5.66318                 NaN   7.62429        41.1382        39.3766       0.824231     
  1005.01        500.000                 NaN   5.37826                 NaN            NaN   5.65809                 NaN   7.62654        41.1335        39.3794       0.824219     
  1002.51        500.000                 NaN   5.38299                 NaN            NaN   5.65312                 NaN   7.62882        41.1286        39.3823       0.824201     
  1000.00        500.000                 NaN   5.38767                 NaN            NaN   5.64825                 NaN   7.63113        41.1237        39.3851       0.824178     
