|6.6.6
Archiving\03_Data\DfracLP/QFM_m4/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1463.66        500.000        98.9812                 NaN            NaN            NaN            NaN   1.01880                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9784                 NaN            NaN            NaN            NaN   1.02165                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9782                 NaN            NaN            NaN            NaN   1.02180                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9751                 NaN            NaN            NaN            NaN   1.02492                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9680                 NaN            NaN            NaN            NaN   1.03201                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9649                 NaN            NaN            NaN            NaN   1.03508                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9524                 NaN            NaN            NaN            NaN   1.04758                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9373                 NaN            NaN            NaN            NaN   1.06266                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9179                 NaN            NaN            NaN            NaN   1.08215                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8907                 NaN            NaN            NaN            NaN   1.10927                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.7745                 NaN            NaN            NaN            NaN  0.200068        1.02547                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4197                 NaN            NaN            NaN            NaN   1.25952       0.320735                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4366                 NaN            NaN            NaN            NaN   1.24807       0.315283                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4607                 NaN            NaN            NaN            NaN   1.22885       0.310483                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.4791                 NaN            NaN            NaN            NaN   1.21285       0.308076                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.4980                 NaN            NaN            NaN            NaN   1.20008       0.301960                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.5165                 NaN            NaN            NaN            NaN  0.298683        1.18479                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        97.1523                 NaN            NaN            NaN            NaN   1.29367       0.971302                 NaN  0.582727                 NaN            NaN            NaN
  1418.55        500.000        95.5198                 NaN            NaN            NaN            NaN   1.78523        1.40665                 NaN   1.28830                 NaN            NaN            NaN
  1416.04        500.000        95.6642                 NaN            NaN            NaN            NaN   1.36493        1.72480                 NaN   1.24605                 NaN            NaN            NaN
  1413.53        500.000        95.8022                 NaN            NaN            NaN            NaN   1.32537        1.66713                 NaN   1.20527                 NaN            NaN            NaN
  1411.03        500.000        95.9316                 NaN            NaN            NaN            NaN   1.28874        1.61266                 NaN   1.16695                 NaN            NaN            NaN
  1408.52        500.000        96.0536                 NaN            NaN            NaN            NaN   1.56290        1.25263                 NaN   1.13085                 NaN            NaN            NaN
  1406.02        500.000        96.1682                 NaN            NaN            NaN            NaN   1.21886        1.51646                 NaN   1.09648                 NaN            NaN            NaN
  1403.51        500.000        96.2761                 NaN            NaN            NaN            NaN   1.47199        1.18777                 NaN   1.06411                 NaN            NaN            NaN
  1401.00        500.000        96.3763                 NaN            NaN            NaN            NaN   1.15974        1.43012                 NaN   1.03380                 NaN            NaN            NaN
  1398.50        500.000        96.4676                 NaN            NaN            NaN            NaN   1.39620        1.13006                 NaN   1.00609                 NaN            NaN            NaN
  1395.99        500.000        96.5656                 NaN            NaN            NaN            NaN   1.35821        1.09936                 NaN  0.976801                 NaN            NaN            NaN
  1393.48        500.000        96.6523                 NaN            NaN            NaN            NaN   1.32169        1.07554                 NaN  0.950426                 NaN            NaN            NaN
  1390.98        500.000        96.7333                 NaN            NaN            NaN            NaN   1.05087        1.29015                 NaN  0.925649                 NaN            NaN            NaN
  1388.47        500.000        96.8089                 NaN            NaN            NaN            NaN   1.02803        1.26091                 NaN  0.902201                 NaN            NaN            NaN
  1385.96        500.000        96.8819                 NaN            NaN            NaN            NaN   1.00419        1.23429                 NaN  0.879591                 NaN            NaN            NaN
  1383.46        500.000        96.9516                 NaN            NaN            NaN            NaN   1.20824       0.982185                 NaN  0.858000                 NaN            NaN            NaN
  1380.95        500.000        97.0167                 NaN            NaN            NaN            NaN   1.17799       0.967701                 NaN  0.837599                 NaN            NaN            NaN
  1378.45        500.000        97.0821                 NaN            NaN            NaN            NaN   1.16190       0.938974                 NaN  0.817037                 NaN            NaN            NaN
  1375.94        500.000        97.1391                 NaN            NaN            NaN            NaN  0.927561        1.13432                 NaN  0.799031                 NaN            NaN            NaN
  1373.43        500.000        97.1956                 NaN            NaN            NaN            NaN  0.900825        1.12283                 NaN  0.780754                 NaN            NaN            NaN
  1370.93        500.000        97.2489                 NaN  0.572002E-001            NaN            NaN   1.00485       0.918613                 NaN  0.770428                 NaN            NaN            NaN
  1368.42        500.000        97.2575                 NaN  0.485232                 NaN            NaN   1.43732                 NaN            NaN  0.819896                 NaN            NaN            NaN
  1365.91        500.000        97.3148                 NaN  0.485734                 NaN            NaN   1.39829                 NaN            NaN  0.801191                 NaN            NaN            NaN
  1363.41        500.000        97.3653                 NaN  0.500690                 NaN            NaN   1.34768                 NaN            NaN  0.786334                 NaN            NaN            NaN
  1360.90        500.000        97.4392                 NaN  0.496214                 NaN            NaN   1.30177                 NaN            NaN  0.762792                 NaN            NaN            NaN
  1358.40        500.000        97.4855                 NaN  0.499489                 NaN            NaN   1.26711                 NaN            NaN  0.747919                 NaN            NaN            NaN
  1355.89        500.000        97.4538                 NaN  0.513297                 NaN            NaN   1.26519                 NaN            NaN  0.767685                 NaN            NaN            NaN
  1353.38        500.000        97.6933                 NaN  0.466928                 NaN            NaN   1.16759                 NaN            NaN  0.672231                 NaN            NaN            NaN
  1350.88        500.000        97.6355                 NaN  0.492376                 NaN            NaN   1.17344                 NaN            NaN  0.698640                 NaN            NaN            NaN
  1348.37        500.000        97.6838                 NaN  0.486751                 NaN            NaN   1.14708                 NaN            NaN  0.682373                 NaN            NaN            NaN
  1345.86        500.000        97.7296                 NaN  0.482662                 NaN            NaN   1.12071                 NaN            NaN  0.667007                 NaN            NaN            NaN
  1343.36        500.000        97.7719                 NaN  0.475139                 NaN            NaN   1.10074                 NaN            NaN  0.652197                 NaN            NaN            NaN
  1340.85        500.000        97.8157                 NaN  0.472120                 NaN            NaN   1.07480                 NaN            NaN  0.637362                 NaN            NaN            NaN
  1338.35        500.000        97.8589                 NaN  0.464569                 NaN            NaN   1.05372                 NaN            NaN  0.622769                 NaN            NaN            NaN
  1335.84        500.000        97.8991                 NaN  0.459669                 NaN            NaN   1.03227                 NaN            NaN  0.609006                 NaN            NaN            NaN
  1333.33        500.000        8.28030        88.0062        1.49411                 NaN            NaN  0.810721                 NaN            NaN   1.40870                 NaN            NaN            NaN
  1330.83        500.000        15.0012        81.9680        1.19340                 NaN            NaN  0.710869                 NaN            NaN   1.12653                 NaN            NaN            NaN
  1328.32        500.000        20.0849        77.4473       0.924990                 NaN            NaN  0.656558                 NaN            NaN  0.886313                 NaN            NaN            NaN
  1325.81        500.000        23.9937        73.9228       0.744544                 NaN            NaN  0.614954                 NaN            NaN  0.723940                 NaN            NaN            NaN
  1323.31        500.000        26.9913        71.2049       0.611745                 NaN            NaN  0.586737                 NaN            NaN  0.605384                 NaN            NaN            NaN
  1320.80        500.000        98.3950                 NaN  0.514211                 NaN            NaN  0.571498                 NaN            NaN  0.519286                 NaN            NaN            NaN
  1318.30        500.000        98.5424                 NaN  0.438367                 NaN            NaN  0.565636                 NaN            NaN  0.453550                 NaN            NaN            NaN
  1315.79        500.000        98.6532                 NaN  0.377764                 NaN            NaN  0.566872                 NaN            NaN  0.402188                 NaN            NaN            NaN
  1313.28        500.000        98.7336                 NaN  0.325866                 NaN            NaN  0.579821                 NaN            NaN  0.360712                 NaN            NaN            NaN
  1310.78        500.000        98.7863                 NaN  0.283551                 NaN            NaN  0.601430                 NaN            NaN  0.328766                 NaN            NaN            NaN
  1308.27        500.000        98.8190                 NaN  0.246612                 NaN            NaN  0.631424                 NaN            NaN  0.303013                 NaN            NaN            NaN
  1305.76        500.000        98.8276                 NaN  0.212073                 NaN            NaN  0.677667                 NaN            NaN  0.282701                 NaN            NaN            NaN
  1303.26        500.000        98.8152                 NaN  0.179842                 NaN            NaN  0.738011                 NaN            NaN  0.266960                 NaN            NaN            NaN
  1300.75        500.000        98.7779                 NaN  0.147735                 NaN            NaN  0.818466                 NaN            NaN  0.255888                 NaN            NaN            NaN
  1298.25        500.000        98.7080                 NaN  0.110964                 NaN            NaN  0.932630                 NaN            NaN  0.248396                 NaN            NaN            NaN
  1295.74        500.000        98.5961                 NaN  0.681667E-001            NaN            NaN   1.08993                 NaN            NaN  0.245801                 NaN            NaN            NaN
  1293.23        500.000        98.4124                 NaN  0.154197E-002            NaN            NaN   1.33952                 NaN            NaN  0.246523                 NaN            NaN            NaN
  1290.73        500.000        98.1375                 NaN            NaN            NaN            NaN   1.58650                 NaN            NaN  0.276038                 NaN            NaN            NaN
  1288.22        500.000        97.7397                 NaN  0.199138E-003            NaN            NaN   1.94047                 NaN            NaN  0.319580                 NaN            NaN            NaN
  1285.71        500.000        97.4673                 NaN            NaN            NaN            NaN   2.16585                 NaN            NaN  0.366819                 NaN            NaN            NaN
  1283.21        500.000        98.7769                 NaN            NaN            NaN            NaN  0.924520                 NaN            NaN  0.298570                 NaN            NaN            NaN
  1280.70        500.000        98.7142                 NaN  0.109817                 NaN            NaN  0.851644                 NaN            NaN  0.324306                 NaN            NaN            NaN
  1278.20        500.000        98.6751                 NaN  0.225559                 NaN            NaN  0.754139                 NaN            NaN  0.345171                 NaN            NaN            NaN
  1275.69        500.000        98.6994                 NaN  0.215933                 NaN            NaN  0.747455                 NaN            NaN  0.337166                 NaN            NaN            NaN
  1273.18        500.000        98.7132                 NaN  0.209668                 NaN            NaN  0.744042                 NaN            NaN  0.333131                 NaN            NaN            NaN
  1270.68        500.000        98.7470                 NaN  0.199753                 NaN            NaN  0.733933                 NaN            NaN  0.319352                 NaN            NaN            NaN
  1268.17        500.000        98.7670                 NaN  0.185188                 NaN            NaN  0.733291                 NaN            NaN  0.314502                 NaN            NaN            NaN
  1265.66        500.000        98.7910                 NaN  0.179417                 NaN            NaN  0.722255                 NaN            NaN  0.307339                 NaN            NaN            NaN
  1263.16        500.000        98.8113                 NaN  0.171221                 NaN            NaN  0.717114                 NaN            NaN  0.300367                 NaN            NaN            NaN
  1260.65        500.000        98.8322                 NaN  0.162000                 NaN            NaN  0.712024                 NaN            NaN  0.293777                 NaN            NaN            NaN
  1258.15        500.000        98.8512                 NaN  0.152603                 NaN            NaN  0.708749                 NaN            NaN  0.287474                 NaN            NaN            NaN
  1255.64        500.000        98.8704                 NaN  0.141960                 NaN            NaN  0.706296                 NaN            NaN  0.281314                 NaN            NaN            NaN
  1253.13        500.000        98.8911                 NaN  0.129112                 NaN            NaN  0.704649                 NaN            NaN  0.275108                 NaN            NaN            NaN
  1250.63        500.000        98.9034                 NaN  0.121787                 NaN            NaN  0.704223                 NaN            NaN  0.270628                 NaN            NaN            NaN
  1248.12        500.000        98.9252                 NaN  0.104169                 NaN            NaN  0.706518                 NaN            NaN  0.264112                 NaN            NaN            NaN
  1245.61        500.000        96.0033                 NaN  0.949035E-001            NaN            NaN   1.39806                 NaN            NaN  0.534991        1.92279       0.459204E-001            NaN
  1243.11        500.000        94.9331                 NaN  0.562443E-001            NaN            NaN   1.63784                 NaN            NaN  0.637821        2.61007       0.124938                 NaN
  1240.60        500.000        95.2193                 NaN  0.372271E-001            NaN            NaN   1.57027                 NaN            NaN  0.599813        2.45932       0.114056                 NaN
  1238.10        500.000        95.4816                 NaN  0.129838E-001            NaN            NaN   1.51448                 NaN            NaN  0.564826        2.32234       0.103784                 NaN
  1235.59        500.000        95.7099                 NaN  0.481539E-003            NaN            NaN   1.45967                 NaN            NaN  0.533314        2.20154       0.951410E-001            NaN
  1233.08        500.000        95.9425                 NaN  0.192286E-002            NaN            NaN   1.38222                 NaN            NaN  0.504440        2.08260       0.863408E-001            NaN
  1230.58        500.000        96.1560                 NaN            NaN            NaN            NaN   1.31285                 NaN            NaN  0.474617        1.97686       0.796573E-001            NaN
  1228.07        500.000        96.3518                 NaN            NaN            NaN            NaN   1.24811                 NaN            NaN  0.448499        1.87860       0.729823E-001            NaN
  1225.56        500.000        96.5408                 NaN            NaN            NaN            NaN   1.18359                 NaN            NaN  0.423464        1.78523       0.668712E-001            NaN
  1223.06        500.000        96.7129                 NaN            NaN            NaN            NaN   1.12467                 NaN            NaN  0.399735        1.70109       0.615657E-001            NaN
  1220.55        500.000        96.8789                 NaN            NaN            NaN            NaN   1.06629                 NaN            NaN  0.376107        1.62163       0.571107E-001            NaN
  1218.05        500.000        97.0370                 NaN            NaN            NaN            NaN   1.00857                 NaN            NaN  0.354007        1.54737       0.530641E-001            NaN
  1215.54        500.000        88.3756                 NaN            NaN            NaN            NaN   2.25176                 NaN            NaN   1.05152        4.61945       0.105602        3.59607     
  1213.03        500.000        64.5101                 NaN            NaN            NaN            NaN   5.72954                 NaN            NaN   2.97571        13.0086       0.241761        13.5343     
  1210.53        500.000        70.5020                 NaN            NaN            NaN            NaN   4.80283                 NaN            NaN   2.49165        10.7845       0.180782        11.2382     
  1208.02        500.000        75.0134                 NaN            NaN            NaN            NaN   2.00855        1.88612       0.261715E-003   2.02633        9.25035       0.184878        9.63008     
  1205.51        500.000        78.7571                 NaN            NaN            NaN            NaN   1.33962        1.89096                 NaN   1.78092        7.88147       0.129102        8.22084     
  1203.01        500.000        66.9786                 NaN  0.159170                 NaN            NaN   5.29121                 NaN            NaN   2.88956        12.1604       0.146798        12.3742     
  1200.50        500.000        88.9391                 NaN            NaN            NaN            NaN   1.66825                 NaN            NaN  0.771062        3.92827       0.932323E-001   4.60009     
  1197.99        500.000        86.8323                 NaN            NaN            NaN            NaN   2.02051                 NaN            NaN  0.968650        5.06601       0.119919        4.99262     
  1195.49        500.000        85.1160                 NaN            NaN            NaN            NaN   1.91453                 NaN            NaN   1.19359        5.79132       0.101257        5.88331     
  1192.98        500.000        76.5695                 NaN  0.966158E-001            NaN            NaN   3.51156                 NaN            NaN   1.92641        8.89311       0.921912E-001   8.91063     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN   11.7790                 NaN            NaN   7.27893        40.7790       0.608034        39.5550     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN   5.96407        5.78792                 NaN   7.26056        40.8194       0.616680        39.5514     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   6.07792        5.64733       0.302613E-001   7.26512        40.8123       0.615291        39.5518     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN   8.02136        3.72117                 NaN   7.28260        40.8029       0.620782        39.5512     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   11.7941                 NaN            NaN   7.29266        40.7537       0.602116        39.5574     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN   1.25535        10.5381                 NaN   7.29544        40.7521       0.601773        39.5572     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   7.55791        4.19246                 NaN   7.29455        40.7892       0.614997        39.5509     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN   11.8045                 NaN            NaN   7.30476        40.7332       0.598090        39.5595     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN   1.46609        10.3385                 NaN   7.30666        40.7325       0.597284        39.5590     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   1.43675        10.3716                 NaN   7.31117        40.7266       0.595013        39.5589     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   2.04526        9.76532                 NaN   7.31343        40.7216       0.594518        39.5599     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   1.62396        10.1922                 NaN   7.31842        40.7128       0.592261        39.5604     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN   1.15941        10.6624                 NaN   7.32316        40.7031       0.590236        39.5617     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN   4.49838        7.26548                 NaN   7.30191        40.7743       0.608809        39.5511     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN   6.32564        5.48254       0.464922E-005   7.31751        40.7197       0.594376        39.5603     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN   5.49911        6.31074                 NaN   7.31295        40.7281       0.593048        39.5561     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN   6.03765        5.77206                 NaN   7.32113        40.7160       0.592869        39.5603     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN   5.72670        6.09197                 NaN   7.32186        40.7122       0.589432        39.5578     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN   6.32957        5.48810       0.173519E-005   7.32854        40.7021       0.590216        39.5615     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN   6.60115        5.22042       0.279004E-005   7.33196        40.6960       0.588531        39.5619     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN   6.67595        5.15046       0.138441E-005   7.33638        40.6875       0.586783        39.5630     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN   5.62744        6.20448                 NaN   7.34135        40.6842       0.582279        39.5602     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN   6.09874        5.73868                 NaN   7.34335        40.6765       0.581783        39.5610     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN  0.129659E-003   2.96054        8.92166        7.37658        40.5984       0.567424        39.5752     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN  0.326616       0.891123E-001   11.5392        7.31497        40.5774       0.562215        39.5904     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN   3.87747        7.98230                 NaN   7.36345        40.6347       0.574246        39.5679     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN   11.9584       0.348307E-003            NaN   7.30780        40.5804       0.563099        39.5900     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN   2.02047        8.77812        1.09062        7.38561        40.5866       0.563486        39.5751     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN   2.40087        9.09756       0.398519        7.39195        40.5737       0.560673        39.5767     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN  0.595027E-004   2.58239        9.32156        7.39772        40.5623       0.557950        39.5780     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN  0.549574E-004   2.50667        9.40122        7.40138        40.5559       0.556253        39.5785     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN  0.571528E-004   2.42556        9.48635        7.40507        40.5494       0.554519        39.5790     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN  0.496480E-004   2.33805        9.57800        7.40881        40.5428       0.552747        39.5795     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN  0.491780E-004   2.24290        9.67739        7.41260        40.5361       0.550934        39.5801     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN  0.480837E-004   2.13857        9.78607        7.41643        40.5292       0.549078        39.5806     
  1102.76        500.000                 NaN            NaN   1.51167                 NaN            NaN   9.14116       0.457230                 NaN   7.18932        41.0445       0.689952        39.9662     
  1100.25        500.000                 NaN            NaN   1.68340                 NaN            NaN  0.318837E-001   9.30358                 NaN   7.15888        41.1018       0.708799        40.0117     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN   4.31836        7.61137                 NaN   7.41929        40.5246       0.546705        39.5797     
  1095.24        500.000                 NaN            NaN   1.76219                 NaN            NaN  0.570720E-003   9.22892                 NaN   7.16096        41.1056       0.707952        40.0338     
  1092.73        500.000                 NaN            NaN   1.78180                 NaN            NaN  0.460788E-003   9.20452                 NaN   7.16096        41.1049       0.707797        40.0396     
  1090.23        500.000                 NaN            NaN   1.81172                 NaN            NaN  0.374254E-003   9.16266                 NaN   7.15900        41.1090       0.709163        40.0481     
  1087.72        500.000                 NaN            NaN   1.80333                 NaN            NaN  0.305407E-003   9.17996                 NaN   7.16324        41.0987       0.707225        40.0472     
  1085.21        500.000                 NaN            NaN   1.86171                 NaN            NaN   9.09111       0.434813E-005            NaN   7.15396        41.1171       0.713205        40.0629     
  1082.71        500.000                 NaN            NaN   1.89911                 NaN            NaN   9.03903       0.706851E-005            NaN   7.15267        41.1220       0.713952        40.0732     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN  0.352069E-003   3.21682        8.72554        7.43845        40.4971       0.539442        39.5823     
  1077.69        500.000                 NaN            NaN   1.95310                 NaN            NaN  0.461849E-004   8.96387                 NaN   7.14931        41.1286       0.716365        40.0888     
  1075.19        500.000                 NaN            NaN   1.97280                 NaN            NaN  0.630315E-001   8.87463                 NaN   7.14877        41.1293       0.716815        40.0946     
  1072.68        500.000                 NaN            NaN   2.00678                 NaN            NaN   8.88899       0.475955E-004            NaN   7.14579        41.1354       0.718829        40.1042     
  1070.18        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1067.67        500.000                 NaN            NaN   2.04914                 NaN            NaN   8.83165                 NaN            NaN   7.14363        41.1388       0.720272        40.1165     
  1065.16        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1062.66        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1060.15        500.000                 NaN            NaN   2.04768                 NaN            NaN   8.03618       0.813370                 NaN   7.15399        41.1145       0.715003        40.1193     
  1057.64        500.000                 NaN            NaN   2.13823                 NaN            NaN   8.65977       0.500147E-001            NaN   7.13960        41.1456       0.723821        40.1430     
  1055.14        500.000                 NaN            NaN   2.35280                 NaN            NaN   8.44168       0.373291E-004            NaN   7.14291        41.1244       0.725420        40.2127     
  1052.63        500.000                 NaN            NaN   1.33583                 NaN            NaN   10.0105                 NaN            NaN   7.30384        40.7786       0.625130        39.9460     
  1050.13        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1047.62        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1045.11        500.000                 NaN            NaN   2.28629                 NaN            NaN   8.52223       0.145893E-005            NaN   7.14087        41.1377       0.724158        40.1887     
  1042.61        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1040.10        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1037.59        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1035.09        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1032.58        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1030.08        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1027.57        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1025.06        500.000                 NaN            NaN   2.40187                 NaN            NaN   8.35618                 NaN            NaN   7.13019        41.1552       0.733091        40.2235     
  1022.56        500.000                 NaN            NaN   2.42832                 NaN            NaN   8.31752                 NaN            NaN   7.12735        41.1608       0.735084        40.2309     
  1020.05        500.000                 NaN            NaN   2.43161                 NaN            NaN   8.31218                 NaN            NaN   7.12761        41.1639       0.734277        40.2304     
  1017.54        500.000                 NaN            NaN   2.44053                 NaN            NaN   8.30260                 NaN            NaN   7.12891        41.1602       0.733901        40.2339     
  1015.04        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1012.53        500.000                 NaN            NaN   2.49817                 NaN            NaN   8.22207                 NaN            NaN   7.12261        41.1668       0.738607        40.2517     
  1010.03        500.000                 NaN            NaN   2.41376                 NaN            NaN   8.35038                 NaN            NaN   7.13537        41.1409       0.730417        40.2291     
  1007.52        500.000                 NaN            NaN   2.42503                 NaN            NaN   8.33473                 NaN            NaN   7.13464        41.1422       0.730984        40.2324     
  1005.01        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1002.51        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
  1000.00        500.000                 NaN            NaN   2.35281                 NaN            NaN   8.44171                 NaN            NaN   7.14291        41.1244       0.725420        40.2127     
