|6.6.6
Archiving\03_Data\fracLP/QFM_m4.5/GRV/GRV_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           ilm            San(TH)        q             
  1526.32        500.000        98.1317                 NaN            NaN  0.176334E-001            NaN            NaN   1.85068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        97.9786                 NaN            NaN  0.176051E-001            NaN            NaN   2.00377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.1797                 NaN            NaN  0.166646E-001            NaN            NaN  0.818072        1.98556                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.1135                 NaN            NaN  0.159234E-001            NaN            NaN   2.31764       0.552912                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.1923                 NaN            NaN  0.152487E-001            NaN            NaN   2.26194       0.530508                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.2635                 NaN            NaN  0.146622E-001            NaN            NaN   2.20965       0.512220                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.3387                 NaN            NaN  0.140310E-001            NaN            NaN  0.496263        2.15101                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.4028                 NaN            NaN  0.135094E-001            NaN            NaN   2.10154       0.482159                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.4690                 NaN            NaN  0.129336E-001            NaN            NaN   2.04978       0.468239                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.5295                 NaN            NaN  0.123857E-001            NaN            NaN   2.00502       0.453122                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        97.5884                 NaN            NaN  0.118781E-001            NaN            NaN  0.441851        1.95788                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        97.6461                 NaN            NaN  0.113708E-001            NaN            NaN   1.91088       0.431682                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        97.7001                 NaN            NaN  0.108686E-001            NaN            NaN   1.87025       0.418791                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        97.7515                 NaN            NaN  0.103968E-001            NaN            NaN   1.82923       0.408824                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        97.7996                 NaN            NaN  0.992804E-002            NaN            NaN   1.79615       0.394274                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        97.8535                 NaN            NaN  0.949780E-002            NaN            NaN   1.73879       0.398166                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        97.8972                 NaN            NaN  0.906593E-002            NaN            NaN   1.71072       0.383040                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        97.9430                 NaN            NaN  0.866263E-002            NaN            NaN   1.66882       0.379527                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        97.9842                 NaN            NaN  0.828653E-002            NaN            NaN  0.376819        1.63069                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.0223                 NaN            NaN  0.791391E-002            NaN            NaN   1.60284       0.366978                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.0647                 NaN            NaN  0.748886E-002            NaN            NaN   1.57677       0.351008                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.1059                 NaN            NaN  0.714412E-002            NaN            NaN  0.353507        1.53343                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.1405                 NaN            NaN  0.680358E-002            NaN            NaN   1.50542       0.347261                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.1768                 NaN            NaN  0.646150E-002            NaN            NaN   1.47352       0.343249                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.2106                 NaN            NaN  0.615018E-002            NaN            NaN   1.44595       0.337271                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.2419                 NaN            NaN  0.583320E-002            NaN            NaN  0.331423        1.42083                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.2746                 NaN            NaN  0.553823E-002            NaN            NaN  0.328394        1.39145                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.3059                 NaN            NaN  0.525350E-002            NaN            NaN  0.327119        1.36173                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.3379                 NaN            NaN  0.494996E-002            NaN            NaN  0.318919        1.33822                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.3626                 NaN            NaN  0.468566E-002            NaN            NaN  0.314549        1.31816                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.3935                 NaN            NaN  0.441673E-002            NaN            NaN  0.311561        1.29049                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.4189                 NaN            NaN  0.416094E-002            NaN            NaN  0.306703        1.27022                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.4433                 NaN            NaN  0.393450E-002            NaN            NaN   1.24832       0.304425                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.4641                 NaN            NaN  0.368473E-002            NaN            NaN  0.301560        1.23065                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.5000                 NaN            NaN  0.343551E-002            NaN            NaN   1.19981       0.296743                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.5180                 NaN            NaN  0.322921E-002            NaN            NaN  0.293333        1.18548                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.5410                 NaN            NaN  0.300615E-002            NaN            NaN   1.16454       0.291472                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.5624                 NaN            NaN  0.279226E-002            NaN            NaN   1.14697       0.287805                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.5835                 NaN            NaN  0.259130E-002            NaN            NaN   1.12871       0.285193                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.6036                 NaN            NaN  0.240236E-002            NaN            NaN  0.282485        1.11150                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.6236                 NaN            NaN  0.220663E-002            NaN            NaN  0.279349        1.09486                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.6425                 NaN            NaN  0.201838E-002            NaN            NaN  0.276900        1.07855                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.6626                 NaN            NaN  0.184689E-002            NaN            NaN   1.06071       0.274834                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.6795                 NaN            NaN  0.166634E-002            NaN            NaN  0.270995        1.04785                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.6970                 NaN            NaN  0.149509E-002            NaN            NaN  0.269217        1.03226                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.7139                 NaN            NaN  0.133983E-002            NaN            NaN  0.266918        1.01787                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.7310                 NaN            NaN  0.117871E-002            NaN            NaN   1.00381       0.264055                 NaN            NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.7463                 NaN            NaN  0.102330E-002            NaN            NaN  0.261751       0.990889                 NaN            NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.7621                 NaN            NaN  0.871586E-003            NaN            NaN  0.260125       0.976894                 NaN            NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.7761                 NaN            NaN  0.733336E-003            NaN            NaN  0.965715       0.257405                 NaN            NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.7912                 NaN            NaN  0.591095E-003            NaN            NaN  0.951747       0.256455                 NaN            NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        98.8059                 NaN            NaN  0.453676E-003            NaN            NaN  0.253597       0.940064                 NaN            NaN            NaN            NaN            NaN            NaN
  1395.99        500.000        97.6841                 NaN            NaN  0.148850E-003            NaN            NaN  0.997209       0.789828                 NaN  0.528686                 NaN            NaN            NaN            NaN
  1393.48        500.000        97.0101                 NaN            NaN            NaN            NaN            NaN   1.01796        1.11711                 NaN  0.854817                 NaN            NaN            NaN            NaN
  1390.98        500.000        97.0900                 NaN            NaN            NaN            NaN            NaN  0.995555        1.08305                 NaN  0.831436                 NaN            NaN            NaN            NaN
  1388.47        500.000        97.1682                 NaN            NaN            NaN            NaN            NaN   1.05251       0.970942                 NaN  0.808296                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.2396                 NaN            NaN            NaN            NaN            NaN  0.952610        1.02079                 NaN  0.786985                 NaN            NaN            NaN            NaN
  1383.46        500.000        97.3060                 NaN            NaN            NaN            NaN            NaN  0.933948       0.992875                 NaN  0.767137                 NaN            NaN            NaN            NaN
  1380.95        500.000        97.3725                 NaN            NaN            NaN            NaN            NaN  0.915194       0.965343                 NaN  0.746989                 NaN            NaN            NaN            NaN
  1378.45        500.000        97.4348                 NaN            NaN            NaN            NaN            NaN  0.939789       0.897120                 NaN  0.728282                 NaN            NaN            NaN            NaN
  1375.94        500.000        97.4941                 NaN            NaN            NaN            NaN            NaN  0.916407       0.879220                 NaN  0.710298                 NaN            NaN            NaN            NaN
  1373.43        500.000        97.5484                 NaN            NaN            NaN            NaN            NaN  0.865617       0.892706                 NaN  0.693273                 NaN            NaN            NaN            NaN
  1370.93        500.000        97.6015                 NaN            NaN            NaN            NaN            NaN  0.871363       0.850017                 NaN  0.677081                 NaN            NaN            NaN            NaN
  1368.42        500.000        97.6565                 NaN            NaN            NaN            NaN            NaN  0.836244       0.846876                 NaN  0.660372                 NaN            NaN            NaN            NaN
  1365.91        500.000        14.8607        76.7972                 NaN            NaN            NaN            NaN   2.42611        3.47768                 NaN   2.43832                 NaN            NaN            NaN            NaN
  1363.41        500.000        27.8192        65.6984                 NaN            NaN            NaN            NaN   2.76013        1.84228                 NaN   1.88002                 NaN            NaN            NaN            NaN
  1360.90        500.000        36.5343        59.2938                 NaN            NaN            NaN            NaN   1.78135        1.19247                 NaN   1.19801                 NaN            NaN            NaN            NaN
  1358.40        500.000        43.2916        53.4353                 NaN            NaN            NaN            NaN   1.42388       0.924746                 NaN  0.924501                 NaN            NaN            NaN            NaN
  1355.89        500.000        49.4796        47.6573                 NaN            NaN            NaN            NaN  0.769003        1.29888                 NaN  0.795254                 NaN            NaN            NaN            NaN
  1353.38        500.000        54.4445        43.2968                 NaN            NaN            NaN            NaN   1.06330       0.572938                 NaN  0.622470                 NaN            NaN            NaN            NaN
  1350.88        500.000        58.3649        39.7970                 NaN            NaN            NaN            NaN  0.844132       0.491801                 NaN  0.502193                 NaN            NaN            NaN            NaN
  1348.37        500.000        66.9409        29.3419                 NaN            NaN            NaN            NaN   2.13779                 NaN            NaN   1.11671       0.462618                 NaN            NaN            NaN
  1345.86        500.000        73.1071        24.9612                 NaN            NaN            NaN            NaN   1.12315                 NaN            NaN  0.575562       0.232944                 NaN            NaN            NaN
  1343.36        500.000        76.5513        22.2438                 NaN            NaN  0.623188E-002            NaN  0.709562                 NaN            NaN  0.355839       0.133311                 NaN            NaN            NaN
  1340.85        500.000        99.1689                 NaN            NaN            NaN  0.130897                 NaN  0.411375                 NaN            NaN  0.248086       0.407033E-001            NaN            NaN            NaN
  1338.35        500.000        99.3463                 NaN            NaN            NaN  0.134348                 NaN  0.310157                 NaN            NaN  0.193763       0.154149E-001            NaN            NaN            NaN
  1335.84        500.000        99.4571                 NaN            NaN            NaN  0.135742                 NaN  0.247554                 NaN            NaN  0.159648                 NaN            NaN            NaN            NaN
  1333.33        500.000        82.3955        16.9326                 NaN            NaN  0.159831                 NaN  0.315312                 NaN            NaN  0.196775                 NaN            NaN            NaN            NaN
  1330.83        500.000        84.1711        14.9001                 NaN            NaN  0.208209                 NaN  0.449865                 NaN            NaN  0.270704                 NaN            NaN            NaN            NaN
  1328.32        500.000        85.7947        13.4987                 NaN            NaN  0.152171                 NaN  0.350534                 NaN            NaN  0.203969                 NaN            NaN            NaN            NaN
  1325.81        500.000        87.9511        11.1466                 NaN            NaN  0.232089                 NaN  0.389014                 NaN            NaN  0.281147                 NaN            NaN            NaN            NaN
  1323.31        500.000        88.3845        11.2772                 NaN            NaN  0.178626E-001            NaN  0.248140                 NaN            NaN  0.723500E-001            NaN            NaN            NaN            NaN
  1320.80        500.000        90.9225        8.52114                 NaN  0.322192E-002  0.251557                 NaN  0.750798E-001            NaN            NaN  0.226506                 NaN            NaN            NaN            NaN
  1318.30        500.000        88.7622        10.6779                 NaN            NaN            NaN            NaN  0.415383                 NaN            NaN  0.144425                 NaN            NaN            NaN            NaN
  1315.79        500.000        89.0185        10.9211                 NaN  0.505539E-003            NaN            NaN  0.292909E-001            NaN            NaN  0.305232E-001            NaN            NaN            NaN            NaN
  1313.28        500.000        99.4211       0.391993                 NaN            NaN  0.820211E-001            NaN            NaN            NaN            NaN  0.104893                 NaN            NaN            NaN            NaN
  1310.78        500.000        97.7980        2.09157                 NaN            NaN            NaN            NaN  0.110425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1308.27        500.000        99.7977                 NaN            NaN            NaN  0.202272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1305.76        500.000        94.2391        5.66923                 NaN            NaN            NaN            NaN  0.876804E-001            NaN            NaN  0.400115E-002            NaN            NaN            NaN            NaN
  1303.26        500.000        93.9250        6.04158                 NaN            NaN            NaN            NaN  0.239480E-001            NaN            NaN  0.947898E-002            NaN            NaN            NaN            NaN
  1300.75        500.000        99.8250                 NaN            NaN  0.122779E-002            NaN            NaN  0.133040                 NaN            NaN  0.407642E-001            NaN            NaN            NaN            NaN
  1298.25        500.000        99.6260                 NaN            NaN            NaN  0.881763E-001            NaN  0.161079                 NaN            NaN  0.124754                 NaN            NaN            NaN            NaN
  1295.74        500.000        99.8810                 NaN            NaN            NaN            NaN            NaN  0.118990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1293.23        500.000        99.8403                 NaN            NaN            NaN            NaN            NaN  0.134844                 NaN            NaN  0.248886E-001            NaN            NaN            NaN            NaN
  1290.73        500.000        99.7915                 NaN            NaN            NaN            NaN            NaN  0.163238                 NaN            NaN  0.452489E-001            NaN            NaN            NaN            NaN
  1288.22        500.000        99.7401                 NaN            NaN            NaN            NaN            NaN  0.197399                 NaN            NaN  0.558005E-001            NaN  0.669142E-002            NaN            NaN
  1285.71        500.000        99.6265                 NaN            NaN            NaN            NaN            NaN  0.272320                 NaN            NaN  0.798497E-001            NaN  0.213315E-001            NaN            NaN
  1283.21        500.000        99.5006                 NaN            NaN            NaN            NaN            NaN  0.366287                 NaN            NaN  0.107664                 NaN  0.254617E-001            NaN            NaN
  1280.70        500.000        99.3125                 NaN            NaN            NaN            NaN            NaN  0.503700                 NaN            NaN  0.150504                 NaN  0.332929E-001            NaN            NaN
  1278.20        500.000        83.4572        15.4769                 NaN            NaN            NaN            NaN  0.776537                 NaN            NaN  0.235910                 NaN  0.534159E-001            NaN            NaN
  1275.69        500.000        73.7638        23.0793                 NaN            NaN            NaN            NaN   2.27336                 NaN            NaN  0.712208                 NaN  0.171266                 NaN            NaN
  1273.18        500.000        62.8679        33.7826                 NaN            NaN            NaN            NaN   2.41044                 NaN            NaN  0.783114                 NaN  0.155907                 NaN            NaN
  1270.68        500.000        87.1585                 NaN            NaN            NaN            NaN            NaN   9.42614                 NaN            NaN   2.98002                 NaN  0.435290                 NaN            NaN
  1268.17        500.000        98.8479                 NaN            NaN            NaN            NaN            NaN  0.804207                 NaN            NaN  0.290767                 NaN  0.571695E-001            NaN            NaN
  1265.66        500.000        98.8662                 NaN            NaN            NaN            NaN            NaN  0.793391                 NaN            NaN  0.287613                 NaN  0.527903E-001            NaN            NaN
  1263.16        500.000        98.8842                 NaN            NaN            NaN            NaN            NaN  0.782963                 NaN            NaN  0.283370                 NaN  0.494230E-001            NaN            NaN
  1260.65        500.000        98.9088                 NaN            NaN            NaN            NaN            NaN  0.767739                 NaN            NaN  0.275701                 NaN  0.477716E-001            NaN            NaN
  1258.15        500.000        98.9292                 NaN            NaN            NaN            NaN            NaN  0.755106                 NaN            NaN  0.270709                 NaN  0.449466E-001            NaN            NaN
  1255.64        500.000        98.9527                 NaN            NaN            NaN            NaN            NaN  0.740607                 NaN            NaN  0.262729                 NaN  0.439735E-001            NaN            NaN
  1253.13        500.000        98.9714                 NaN            NaN            NaN            NaN            NaN  0.729025                 NaN            NaN  0.259111                 NaN  0.404993E-001            NaN            NaN
  1250.63        500.000        98.9922                 NaN            NaN            NaN            NaN            NaN  0.716435                 NaN            NaN  0.252337                 NaN  0.390689E-001            NaN            NaN
  1248.12        500.000        99.0146                 NaN            NaN            NaN            NaN            NaN  0.702098                 NaN            NaN  0.245836                 NaN  0.374492E-001            NaN            NaN
  1245.61        500.000        99.0310                 NaN            NaN            NaN            NaN            NaN  0.692075                 NaN            NaN  0.242203                 NaN  0.347497E-001            NaN            NaN
  1243.11        500.000        99.0504                 NaN            NaN            NaN            NaN            NaN  0.679606                 NaN            NaN  0.237373                 NaN  0.326524E-001            NaN            NaN
  1240.60        500.000        97.9557                 NaN            NaN            NaN            NaN            NaN  0.893197                 NaN            NaN  0.331189                 NaN  0.568945E-001  0.763011                 NaN
  1238.10        500.000        96.0048                 NaN            NaN            NaN            NaN            NaN   1.27125                 NaN            NaN  0.495379                 NaN  0.995029E-001   2.12907                 NaN
  1235.59        500.000        96.2154                 NaN            NaN            NaN            NaN            NaN   1.20686                 NaN            NaN  0.466525                 NaN  0.917491E-001   2.01945                 NaN
  1233.08        500.000        96.4016                 NaN            NaN            NaN            NaN            NaN   1.15098                 NaN            NaN  0.440493                 NaN  0.847916E-001   1.92210                 NaN
  1230.58        500.000        96.5762                 NaN            NaN            NaN            NaN            NaN   1.09908                 NaN            NaN  0.417018                 NaN  0.778725E-001   1.82978                 NaN
  1228.07        500.000        96.7393                 NaN            NaN            NaN            NaN            NaN   1.04835                 NaN            NaN  0.392583                 NaN  0.727045E-001   1.74711                 NaN
  1225.56        500.000        96.8946                 NaN            NaN            NaN            NaN            NaN  0.999164                 NaN            NaN  0.370212                 NaN  0.675672E-001   1.66843                 NaN
  1223.06        500.000        97.0341                 NaN            NaN            NaN            NaN            NaN  0.957114                 NaN            NaN  0.351095                 NaN  0.622405E-001   1.59550                 NaN
  1220.55        500.000        76.2996                 NaN            NaN            NaN            NaN            NaN   3.96637                 NaN            NaN   2.03622                 NaN  0.215610        9.13809        8.34412     
  1218.05        500.000        37.0423                 NaN            NaN            NaN            NaN            NaN   10.0888                 NaN            NaN   5.25203                 NaN  0.457866        23.1047        24.0542     
  1215.54        500.000        51.4790                 NaN            NaN            NaN            NaN            NaN   7.90821                 NaN            NaN   4.06141                 NaN  0.329115        17.7174        18.5049     
  1213.03        500.000        62.6763                 NaN            NaN            NaN            NaN            NaN   6.09433                 NaN            NaN   3.12559                 NaN  0.243304        13.6220        14.2385     
  1210.53        500.000        70.3422                 NaN            NaN            NaN            NaN            NaN   4.80950                 NaN            NaN   2.48398                 NaN  0.188098        10.8484        11.3278     
  1208.02        500.000        75.3421                 NaN            NaN            NaN  0.318381                 NaN   3.41523       0.230901E-005            NaN   1.99522                 NaN  0.191014        9.16552        9.57257     
  1205.51        500.000        77.8113                 NaN            NaN            NaN  0.250156                 NaN   3.21146       0.203427E-005            NaN   1.81455                 NaN  0.148716        8.19676        8.56706     
  1203.01        500.000        80.1572                 NaN            NaN            NaN            NaN            NaN   2.64012       0.522926                 NaN   1.64116                 NaN  0.118031        7.32977        7.59083     
  1200.50        500.000        65.8389                 NaN            NaN            NaN   1.76720                 NaN   1.44258                 NaN            NaN   2.75549                 NaN  0.307904        13.1249        14.7631     
  1197.99        500.000        81.2913                 NaN            NaN            NaN  0.675848                 NaN   2.02282                 NaN            NaN   1.38722                 NaN  0.163232        7.41621        7.04332     
  1195.49        500.000        90.4611                 NaN            NaN            NaN  0.438570                 NaN  0.826263                 NaN            NaN  0.723544                 NaN  0.898594E-001   3.83636        3.62429     
  1192.98        500.000        92.3821                 NaN            NaN            NaN            NaN            NaN   2.38710                 NaN            NaN  0.449417                 NaN  0.607502E-001   3.17448        1.54616     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.9844       0.182309                 NaN   7.32404                 NaN  0.555717        40.5793        39.3743     
  1187.97        500.000                 NaN            NaN            NaN            NaN   1.38001                 NaN   3.38731        6.63703                 NaN   7.14352                 NaN  0.673376        41.0591        39.7197     
  1185.46        500.000                 NaN            NaN            NaN            NaN   1.47153                 NaN   3.14972        6.74538                 NaN   7.13582                 NaN  0.679828        41.0720        39.7457     
  1182.96        500.000                 NaN            NaN            NaN            NaN   1.45050                 NaN   3.19495        6.73220                 NaN   7.14049                 NaN  0.676497        41.0655        39.7398     
  1180.45        500.000                 NaN            NaN            NaN            NaN   1.50054                 NaN   2.99136        6.87956                 NaN   7.14675                 NaN  0.674063        41.0517        39.7560     
  1177.94        500.000                 NaN            NaN            NaN            NaN   3.33202                 NaN   7.02732       0.781378E-002            NaN   6.90684                 NaN  0.829627        41.6805        40.2159     
  1175.44        500.000                 NaN            NaN            NaN            NaN   1.59434                 NaN   3.05827        6.67166                 NaN   7.14260                 NaN  0.679215        41.0740        39.7799     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.7237        1.50679                 NaN   7.30982                 NaN  0.544518        40.5190        39.3962     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.64609        3.56191                 NaN   7.35580                 NaN  0.541167        40.5134        39.3817     
  1167.92        500.000                 NaN            NaN            NaN            NaN   2.28872                 NaN   4.41826        4.25102                 NaN   7.05656                 NaN  0.734976        41.2935        39.9569     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.2331                 NaN            NaN   7.37153                 NaN  0.532581        40.4760        39.3868     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.2374                 NaN            NaN   7.37917                 NaN  0.530264        40.4662        39.3869     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.2447                 NaN            NaN   7.38470                 NaN  0.527642        40.4547        39.3882     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.2521                 NaN            NaN   7.39035                 NaN  0.525013        40.4430        39.3896     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.2471                 NaN            NaN   7.38912                 NaN  0.526892        40.4482        39.3887     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.271245        11.9717                 NaN   7.38791                 NaN  0.528389        40.4527        39.3880     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.748072        11.4982                 NaN   7.39069                 NaN  0.527056        40.4473        39.3886     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.60630        3.65145                 NaN   7.39921                 NaN  0.522432        40.4301        39.3905     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.99672        8.25573                 NaN   7.39760                 NaN  0.524330        40.4360        39.3896     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.01734        10.2546                 NaN   7.41216                 NaN  0.516058        40.4073        39.3926     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.44660        10.8319                 NaN   7.41757                 NaN  0.513569        40.3967        39.3937     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.12353        11.1552                 NaN   7.41926                 NaN  0.513433        40.3949        39.3937     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.02779        11.2446                 NaN   7.41698                 NaN  0.515764        40.4022        39.3926     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.05938       0.419166        10.7959        7.41912                 NaN  0.514932        40.3985        39.3930     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.12241       0.891979        10.2637        7.42228                 NaN  0.513431        40.3925        39.3937     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.3084                 NaN            NaN   7.44294                 NaN  0.501830        40.3483        39.3986     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.25230        1.88121        9.15199        7.42871                 NaN  0.510397        40.3804        39.3950     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.322423        11.9784                 NaN   7.44003                 NaN  0.504585        40.3575        39.3970     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.38525        2.80705        8.10096        7.43558                 NaN  0.507199        40.3676        39.3964     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.3268                 NaN            NaN   7.45979                 NaN  0.494113        40.3178        39.4015     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.3316                 NaN            NaN   7.46387                 NaN  0.492266        40.3100        39.4023     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.3386                 NaN            NaN   7.46974                 NaN  0.489517        40.2986        39.4036     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.82985        5.50988                 NaN   7.47068                 NaN  0.489200        40.2965        39.4039     
  1107.77        500.000                 NaN            NaN            NaN            NaN   1.72498                 NaN   9.76619                 NaN            NaN   7.18676                 NaN  0.631687        40.8290        39.8614     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.89380        7.45742                 NaN   7.48119                 NaN  0.484299        40.2776        39.4057     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.89572        5.46121                 NaN   7.48601                 NaN  0.481982        40.2685        39.4066     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.703452        5.01055        6.63891        7.48546                 NaN  0.482776        40.2729        39.4059     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.04682        7.32015                 NaN   7.49476                 NaN  0.477809        40.2522        39.4083     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4159       0.949028                 NaN   7.49509                 NaN  0.478108        40.2539        39.4079     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.37113        5.98472                 NaN   7.48828                 NaN  0.482109        40.2669        39.4069     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.3781                 NaN            NaN   7.50566                 NaN  0.473283        40.2330        39.4100     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.3715                 NaN            NaN   7.50202                 NaN  0.475786        40.2417        39.4090     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.32249        3.06125                 NaN   7.51453                 NaN  0.470805        40.2197        39.4112     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.02446        8.33139                 NaN   7.49412                 NaN  0.481086        40.2613        39.4076     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.86054        8.50240                 NaN   7.49993                 NaN  0.478192        40.2502        39.4088     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.64969        8.72046                 NaN   7.50733                 NaN  0.475111        40.2376        39.4099     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.48120        3.91845                 NaN   7.52492                 NaN  0.464199        40.1972        39.4141     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.55148        1.77512        5.08927        7.53681                 NaN  0.457780        40.1730        39.4165     
