|6.6.6
Archiving\03_Data\DfracLP/QFM_m4.25/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1466.17        500.000        98.9807                 NaN            NaN            NaN            NaN   1.01932                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9837                 NaN            NaN            NaN            NaN   1.01627                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9828                 NaN            NaN            NaN            NaN   1.01717                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9801                 NaN            NaN            NaN            NaN   1.01993                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9770                 NaN            NaN            NaN            NaN   1.02296                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9665                 NaN            NaN            NaN            NaN   1.03352                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9621                 NaN            NaN            NaN            NaN   1.03792                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9532                 NaN            NaN            NaN            NaN   1.04680                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9390                 NaN            NaN            NaN            NaN   1.06099                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9192                 NaN            NaN            NaN            NaN   1.08082                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8893                 NaN            NaN            NaN            NaN   1.11071                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.7601                 NaN            NaN            NaN            NaN  0.250742       0.989150                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4219                 NaN            NaN            NaN            NaN   1.26367       0.314453                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4434                 NaN            NaN            NaN            NaN   1.24891       0.307683                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4628                 NaN            NaN            NaN            NaN   1.22953       0.307694                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.4855                 NaN            NaN            NaN            NaN   1.21197       0.302549                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.5008                 NaN            NaN            NaN            NaN   1.20082       0.298337                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.5206                 NaN            NaN            NaN            NaN  0.291292        1.18815                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        96.8117                 NaN            NaN            NaN            NaN   1.32690        1.13338                 NaN  0.728059                 NaN            NaN            NaN
  1418.55        500.000        95.5255                 NaN            NaN            NaN            NaN   1.40654        1.77932                 NaN   1.28860                 NaN            NaN            NaN
  1416.04        500.000        95.6582                 NaN            NaN            NaN            NaN   1.72262        1.37014                 NaN   1.24905                 NaN            NaN            NaN
  1413.53        500.000        95.8269                 NaN            NaN            NaN            NaN   1.65532        1.31824                 NaN   1.19952                 NaN            NaN            NaN
  1411.03        500.000        95.9299                 NaN            NaN            NaN            NaN   1.28917        1.61180                 NaN   1.16911                 NaN            NaN            NaN
  1408.52        500.000        96.0640                 NaN            NaN            NaN            NaN   1.55416        1.25229                 NaN   1.12959                 NaN            NaN            NaN
  1406.02        500.000        96.1795                 NaN            NaN            NaN            NaN   1.50620        1.21955                 NaN   1.09470                 NaN            NaN            NaN
  1403.51        500.000        96.2843                 NaN            NaN            NaN            NaN   1.19206        1.45996                 NaN   1.06365                 NaN            NaN            NaN
  1401.00        500.000        96.3878                 NaN            NaN            NaN            NaN   1.15848        1.42149                 NaN   1.03225                 NaN            NaN            NaN
  1398.50        500.000        96.4883                 NaN            NaN            NaN            NaN   1.12237        1.38612                 NaN   1.00321                 NaN            NaN            NaN
  1395.99        500.000        96.5757                 NaN            NaN            NaN            NaN   1.10084        1.34806                 NaN  0.975416                 NaN            NaN            NaN
  1393.48        500.000        96.6545                 NaN            NaN            NaN            NaN   1.07785        1.31666                 NaN  0.950966                 NaN            NaN            NaN
  1390.98        500.000        96.7394                 NaN            NaN            NaN            NaN   1.04835        1.28700                 NaN  0.925278                 NaN            NaN            NaN
  1388.47        500.000        96.8171                 NaN            NaN            NaN            NaN   1.02725        1.25433                 NaN  0.901355                 NaN            NaN            NaN
  1385.96        500.000        96.8875                 NaN            NaN            NaN            NaN   1.22967        1.00337                 NaN  0.879493                 NaN            NaN            NaN
  1383.46        500.000        96.9600                 NaN            NaN            NaN            NaN   1.19686       0.986064                 NaN  0.857066                 NaN            NaN            NaN
  1380.95        500.000        97.0265                 NaN            NaN            NaN            NaN   1.17470       0.962392                 NaN  0.836443                 NaN            NaN            NaN
  1378.45        500.000        97.0851                 NaN            NaN            NaN            NaN  0.960851        1.13668                 NaN  0.817400                 NaN            NaN            NaN
  1375.94        500.000        97.1457                 NaN            NaN            NaN            NaN   1.11088       0.945188                 NaN  0.798250                 NaN            NaN            NaN
  1373.43        500.000        97.1996                 NaN            NaN            NaN            NaN   1.12789       0.891276                 NaN  0.781276                 NaN            NaN            NaN
  1370.93        500.000        97.2606                 NaN            NaN            NaN            NaN   1.08561       0.891489                 NaN  0.762329                 NaN            NaN            NaN
  1368.42        500.000        97.2710                 NaN  0.454792                 NaN            NaN   1.46098                 NaN            NaN  0.813266                 NaN            NaN            NaN
  1365.91        500.000        97.3225                 NaN  0.481788                 NaN            NaN   1.39581                 NaN            NaN  0.799951                 NaN            NaN            NaN
  1363.41        500.000        97.3760                 NaN  0.477631                 NaN            NaN   1.36416                 NaN            NaN  0.782193                 NaN            NaN            NaN
  1360.90        500.000        97.4402                 NaN  0.485009                 NaN            NaN   1.31233                 NaN            NaN  0.762417                 NaN            NaN            NaN
  1358.40        500.000        97.4890                 NaN  0.486739                 NaN            NaN   1.27757                 NaN            NaN  0.746704                 NaN            NaN            NaN
  1355.89        500.000        97.5447                 NaN  0.490501                 NaN            NaN   1.23528                 NaN            NaN  0.729482                 NaN            NaN            NaN
  1353.38        500.000        97.5777                 NaN  0.494810                 NaN            NaN   1.20853                 NaN            NaN  0.718920                 NaN            NaN            NaN
  1350.88        500.000        97.6562                 NaN  0.485159                 NaN            NaN   1.16661                 NaN            NaN  0.692031                 NaN            NaN            NaN
  1348.37        500.000        97.6898                 NaN  0.483815                 NaN            NaN   1.14449                 NaN            NaN  0.681863                 NaN            NaN            NaN
  1345.86        500.000        97.7411                 NaN  0.474016                 NaN            NaN   1.12103                 NaN            NaN  0.663845                 NaN            NaN            NaN
  1343.36        500.000        97.7818                 NaN  0.468224                 NaN            NaN   1.10003                 NaN            NaN  0.649931                 NaN            NaN            NaN
  1340.85        500.000        97.8246                 NaN  0.465272                 NaN            NaN   1.07468                 NaN            NaN  0.635431                 NaN            NaN            NaN
  1338.35        500.000        97.8649                 NaN  0.458455                 NaN            NaN   1.05547                 NaN            NaN  0.621175                 NaN            NaN            NaN
  1335.84        500.000       0.327565        97.5106       0.494557                 NaN            NaN   1.02673                 NaN            NaN  0.640516                 NaN            NaN            NaN
  1333.33        500.000        9.01503        87.2222        1.52985                 NaN            NaN  0.794384                 NaN            NaN   1.43858                 NaN            NaN            NaN
  1330.83        500.000        15.4786        81.5717        1.14434                 NaN            NaN  0.714877                 NaN            NaN   1.09042                 NaN            NaN            NaN
  1328.32        500.000        20.3763        77.2119       0.893304                 NaN            NaN  0.655633                 NaN            NaN  0.862884                 NaN            NaN            NaN
  1325.81        500.000        24.1375        73.8217       0.720335                 NaN            NaN  0.613818                 NaN            NaN  0.706623                 NaN            NaN            NaN
  1323.31        500.000        27.0237        71.2010       0.593841                 NaN            NaN  0.587965                 NaN            NaN  0.593502                 NaN            NaN            NaN
  1320.80        500.000        98.4147                 NaN  0.500557                 NaN            NaN  0.574076                 NaN            NaN  0.510705                 NaN            NaN            NaN
  1318.30        500.000        98.5579                 NaN  0.427466                 NaN            NaN  0.567614                 NaN            NaN  0.447059                 NaN            NaN            NaN
  1315.79        500.000        98.6636                 NaN  0.368575                 NaN            NaN  0.570559                 NaN            NaN  0.397314                 NaN            NaN            NaN
  1313.28        500.000        98.7411                 NaN  0.318786                 NaN            NaN  0.582768                 NaN            NaN  0.357336                 NaN            NaN            NaN
  1310.78        500.000        98.7911                 NaN  0.278391                 NaN            NaN  0.603924                 NaN            NaN  0.326596                 NaN            NaN            NaN
  1308.27        500.000        98.8206                 NaN  0.241966                 NaN            NaN  0.635811                 NaN            NaN  0.301648                 NaN            NaN            NaN
  1305.76        500.000        98.8289                 NaN  0.208497                 NaN            NaN  0.680793                 NaN            NaN  0.281800                 NaN            NaN            NaN
  1303.26        500.000        98.5003                 NaN  0.331033                 NaN            NaN  0.746171                 NaN            NaN  0.422515                 NaN            NaN            NaN
  1300.75        500.000        99.1336                 NaN  0.196670E-005            NaN            NaN  0.772354                 NaN            NaN  0.940114E-001            NaN            NaN            NaN
  1298.25        500.000        98.7052                 NaN  0.897549E-001            NaN            NaN  0.961351                 NaN            NaN  0.243674                 NaN            NaN            NaN
  1295.74        500.000        98.5854                 NaN  0.630969E-001            NaN            NaN   1.10478                 NaN            NaN  0.246713                 NaN            NaN            NaN
  1293.23        500.000        98.4014                 NaN  0.969757E-003            NaN            NaN   1.34860                 NaN            NaN  0.248987                 NaN            NaN            NaN
  1290.73        500.000        98.1205                 NaN            NaN            NaN            NaN   1.60009                 NaN            NaN  0.279375                 NaN            NaN            NaN
  1288.22        500.000        97.7248                 NaN            NaN            NaN            NaN   1.95212                 NaN            NaN  0.323124                 NaN            NaN            NaN
  1285.71        500.000        97.5684                 NaN            NaN            NaN            NaN   2.07013                 NaN            NaN  0.361512                 NaN            NaN            NaN
  1283.21        500.000        98.7700                 NaN            NaN            NaN            NaN  0.929915                 NaN            NaN  0.300109                 NaN            NaN            NaN
  1280.70        500.000        98.7080                 NaN  0.123555                 NaN            NaN  0.841215                 NaN            NaN  0.327226                 NaN            NaN            NaN
  1278.20        500.000        98.6808                 NaN  0.221347                 NaN            NaN  0.754296                 NaN            NaN  0.343544                 NaN            NaN            NaN
  1275.69        500.000        98.7053                 NaN  0.213940                 NaN            NaN  0.745314                 NaN            NaN  0.335432                 NaN            NaN            NaN
  1273.18        500.000        98.7290                 NaN  0.205971                 NaN            NaN  0.737426                 NaN            NaN  0.327554                 NaN            NaN            NaN
  1270.68        500.000        98.7523                 NaN  0.192890                 NaN            NaN  0.734785                 NaN            NaN  0.320057                 NaN            NaN            NaN
  1268.17        500.000        98.7733                 NaN  0.186661                 NaN            NaN  0.727169                 NaN            NaN  0.312835                 NaN            NaN            NaN
  1265.66        500.000        98.7939                 NaN  0.176822                 NaN            NaN  0.723339                 NaN            NaN  0.305931                 NaN            NaN            NaN
  1263.16        500.000        98.8125                 NaN  0.181698                 NaN            NaN  0.704238                 NaN            NaN  0.301603                 NaN            NaN            NaN
  1260.65        500.000        98.8435                 NaN  0.141865                 NaN            NaN  0.725606                 NaN            NaN  0.289076                 NaN            NaN            NaN
  1258.15        500.000        98.8591                 NaN  0.147438                 NaN            NaN  0.707896                 NaN            NaN  0.285609                 NaN            NaN            NaN
  1255.64        500.000        98.8777                 NaN  0.137028                 NaN            NaN  0.705777                 NaN            NaN  0.279450                 NaN            NaN            NaN
  1253.13        500.000        98.8952                 NaN  0.126771                 NaN            NaN  0.704359                 NaN            NaN  0.273710                 NaN            NaN            NaN
  1250.63        500.000        98.9125                 NaN  0.114709                 NaN            NaN  0.704535                 NaN            NaN  0.268218                 NaN            NaN            NaN
  1248.12        500.000        98.9308                 NaN  0.104235                 NaN            NaN  0.702419                 NaN            NaN  0.262576                 NaN            NaN            NaN
  1245.61        500.000        96.0588                 NaN  0.901292E-001            NaN            NaN   1.40661                 NaN            NaN  0.520654        1.91612       0.766439E-002            NaN
  1243.11        500.000        94.9589                 NaN  0.408549E-001            NaN            NaN   1.64743                 NaN            NaN  0.634150        2.59603       0.122643                 NaN
  1240.60        500.000        95.2399                 NaN  0.223669E-001            NaN            NaN   1.58124                 NaN            NaN  0.596452        2.44793       0.112082                 NaN
  1238.10        500.000        95.4987                 NaN  0.498331E-002            NaN            NaN   1.51966                 NaN            NaN  0.561935        2.31248       0.102211                 NaN
  1235.59        500.000        95.7387                 NaN            NaN            NaN            NaN   1.44924                 NaN            NaN  0.529901        2.18857       0.936109E-001            NaN
  1233.08        500.000        95.9715                 NaN            NaN            NaN            NaN   1.37223                 NaN            NaN  0.499767        2.07107       0.853962E-001            NaN
  1230.58        500.000        96.1771                 NaN            NaN            NaN            NaN   1.30555                 NaN            NaN  0.472130        1.96693       0.783378E-001            NaN
  1228.07        500.000        96.3798                 NaN            NaN            NaN            NaN   1.23605                 NaN            NaN  0.443964        1.86780       0.724024E-001            NaN
  1225.56        500.000        96.5614                 NaN            NaN            NaN            NaN   1.17513                 NaN            NaN  0.420205        1.77708       0.661442E-001            NaN
  1223.06        500.000        96.7369                 NaN            NaN            NaN            NaN   1.11440                 NaN            NaN  0.394742        1.69248       0.614518E-001            NaN
  1220.55        500.000        96.8994                 NaN            NaN            NaN            NaN   1.05782                 NaN            NaN  0.374020        1.61265       0.560986E-001            NaN
  1218.05        500.000        97.0471                 NaN            NaN            NaN            NaN   1.00664                 NaN            NaN  0.352567        1.54158       0.521535E-001            NaN
  1215.54        500.000        85.8432                 NaN            NaN            NaN            NaN   2.62259                 NaN            NaN   1.25711        5.51939       0.120215        4.63753     
  1213.03        500.000        64.7011                 NaN            NaN            NaN            NaN   5.69351                 NaN            NaN   2.95416        12.9357       0.238433        13.4771     
  1210.53        500.000        71.4065                 NaN            NaN            NaN            NaN   1.48708        3.02147                 NaN   2.36221        10.5261       0.196979        10.9997     
  1208.02        500.000        74.5394                 NaN  0.686718E-002            NaN            NaN   1.89981        2.23504                 NaN   2.12727        9.32802       0.159044        9.70457     
  1205.51        500.000        78.5661                 NaN  0.165507                 NaN            NaN   2.30765       0.902582                 NaN   1.77260        7.92638       0.141527        8.21771     
  1203.01        500.000        80.3858                 NaN  0.193640                 NaN            NaN   2.41055       0.417677                 NaN   1.61158        7.29010       0.130383        7.56032     
  1200.50        500.000        81.8152                 NaN            NaN            NaN            NaN   2.18228       0.645303                 NaN   1.50107        6.76513       0.106887        6.98417     
  1197.99        500.000        82.5859                 NaN            NaN            NaN            NaN   1.05105        1.41857                 NaN   1.44100        6.57799       0.101375        6.82409     
  1195.49        500.000        81.3724                 NaN            NaN            NaN            NaN   1.07833        1.93167                 NaN   1.53966        6.97883       0.820040E-001   7.01708     
  1192.98        500.000        76.4220                 NaN            NaN            NaN            NaN   3.21370                 NaN            NaN   1.83381        9.19246       0.137471        9.20053     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN   10.6210        1.13709                 NaN   7.35266        40.6932       0.575166        39.6210     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN   11.7426                 NaN            NaN   7.35005        40.7113       0.578639        39.6175     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN  0.170591        10.8529       0.691480        7.38394        40.7103       0.581701        39.6091     
  1182.96        500.000                 NaN            NaN  0.249191                 NaN            NaN   10.8404       0.518085                 NaN   7.32870        40.7866       0.597712        39.6794     
  1180.45        500.000                 NaN            NaN  0.348354                 NaN            NaN   10.6953       0.512416                 NaN   7.31159        40.8187       0.608151        39.7054     
  1177.94        500.000                 NaN            NaN  0.409104                 NaN            NaN   10.6126       0.509229                 NaN   7.30928        40.8268       0.610783        39.7221     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   7.62266        4.15882                 NaN   7.37696        40.6516       0.565306        39.6246     
  1172.93        500.000                 NaN            NaN  0.529294                 NaN            NaN   10.4582       0.492747                 NaN   7.30369        40.8446       0.616335        39.7550     
  1170.43        500.000                 NaN            NaN  0.588734                 NaN            NaN   10.3806       0.485955                 NaN   7.30087        40.8534       0.619075        39.7713     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   9.99790        1.75908                 NaN   7.37484        40.6780       0.570840        39.6194     
  1165.41        500.000                 NaN            NaN  0.705364                 NaN            NaN   10.2287       0.472243                 NaN   7.29506        40.8708       0.624507        39.8033     
  1162.91        500.000                 NaN            NaN  0.764844                 NaN            NaN   10.1511       0.465127                 NaN   7.29181        40.8801       0.627374        39.8196     
  1160.40        500.000                 NaN            NaN  0.624392                 NaN            NaN   9.58888        1.23715                 NaN   7.30660        40.8427       0.617087        39.7832     
  1157.89        500.000                 NaN            NaN  0.680501                 NaN            NaN   9.52750        1.21898                 NaN   7.30390        40.8509       0.619654        39.7986     
  1155.39        500.000                 NaN            NaN  0.738885                 NaN            NaN   9.46373        1.19972                 NaN   7.30081        40.8598       0.622434        39.8146     
  1152.88        500.000                 NaN            NaN  0.796436                 NaN            NaN   9.40098        1.18061                 NaN   7.29767        40.8687       0.625194        39.8304     
  1150.38        500.000                 NaN            NaN  0.853073                 NaN            NaN   9.33967        1.16136                 NaN   7.29453        40.8775       0.627922        39.8460     
  1147.87        500.000                 NaN            NaN  0.904962                 NaN            NaN   9.26995        1.15748                 NaN   7.29174        40.8852       0.630357        39.8603     
  1145.36        500.000                 NaN            NaN  0.954988                 NaN            NaN   9.19929        1.15725                 NaN   7.28906        40.8927       0.632691        39.8741     
  1142.86        500.000                 NaN            NaN   1.24987                 NaN            NaN   9.72122       0.202070                 NaN   7.26109        40.9612       0.652114        39.9525     
  1140.35        500.000                 NaN            NaN   1.30059                 NaN            NaN   9.65816       0.192852                 NaN   7.25776        40.9695       0.654689        39.9664     
  1137.84        500.000                 NaN            NaN   3.18229                 NaN            NaN   6.57089       0.304333                 NaN   6.94386        41.7174       0.847651        40.4336     
  1135.34        500.000                 NaN            NaN   3.18337                 NaN            NaN   6.56984       0.303922                 NaN   6.94385        41.7175       0.847677        40.4339     
  1132.83        500.000                 NaN            NaN   3.18437                 NaN            NaN   6.56918       0.303553                 NaN   6.94356        41.7175       0.847620        40.4342     
  1130.33        500.000                 NaN            NaN   3.18549                 NaN            NaN   6.56804       0.303173                 NaN   6.94355        41.7176       0.847651        40.4345     
  1127.82        500.000                 NaN            NaN   3.18662                 NaN            NaN   6.56687       0.302801                 NaN   6.94354        41.7176       0.847684        40.4349     
  1125.31        500.000                 NaN            NaN   3.18778                 NaN            NaN   6.56566       0.302440                 NaN   6.94352        41.7177       0.847718        40.4352     
  1122.81        500.000                 NaN            NaN   3.18894                 NaN            NaN   6.56441       0.302089                 NaN   6.94349        41.7178       0.847754        40.4355     
  1120.30        500.000                 NaN            NaN   3.11867                 NaN            NaN   6.66758       0.357809                 NaN   6.94613        41.6307       0.846150        40.4330     
  1117.79        500.000                 NaN            NaN   1.44436                 NaN            NaN   8.50896        1.15524                 NaN   7.26127        40.9647       0.655631        40.0098     
  1115.29        500.000                 NaN            NaN   1.48206                 NaN            NaN   8.45592        1.15528                 NaN   7.25920        40.9699       0.657323        40.0204     
  1112.78        500.000                 NaN            NaN   1.51973                 NaN            NaN   8.40292        1.15527                 NaN   7.25706        40.9751       0.659040        40.0309     
  1110.28        500.000                 NaN            NaN   1.55618                 NaN            NaN   8.35165        1.15533                 NaN   7.25504        40.9800       0.660674        40.0411     
  1107.77        500.000                 NaN            NaN   1.59172                 NaN            NaN   8.30168        1.15544                 NaN   7.25308        40.9847       0.662254        40.0511     
  1105.26        500.000                 NaN            NaN   1.62648                 NaN            NaN   8.25282        1.15558                 NaN   7.25118        40.9893       0.663786        40.0609     
  1102.76        500.000                 NaN            NaN   1.66008                 NaN            NaN   8.20560        1.15581                 NaN   7.24940        40.9935       0.665235        40.0704     
  1100.25        500.000                 NaN            NaN   1.69354                 NaN            NaN   8.15856        1.15602                 NaN   7.24759        40.9978       0.666697        40.0798     
  1097.74        500.000                 NaN            NaN   1.72609                 NaN            NaN   8.11281        1.15631                 NaN   7.24586        41.0018       0.668095        40.0890     
  1095.24        500.000                 NaN            NaN   1.75777                 NaN            NaN   8.06827        1.15668                 NaN   7.24422        41.0056       0.669434        40.0980     
  1092.73        500.000                 NaN            NaN   1.78891                 NaN            NaN   8.02447        1.15710                 NaN   7.24262        41.0093       0.670742        40.1068     
  1090.23        500.000                 NaN            NaN   1.81852                 NaN            NaN   7.98285        1.15768                 NaN   7.24121        41.0125       0.671921        40.1153     
  1087.72        500.000                 NaN            NaN   1.84905                 NaN            NaN   7.93980        1.15820                 NaN   7.23961        41.0162       0.673211        40.1240     
  1085.21        500.000                 NaN            NaN   1.87834                 NaN            NaN   7.89850        1.15889                 NaN   7.23817        41.0194       0.674396        40.1323     
  1082.71        500.000                 NaN            NaN   1.83770                 NaN            NaN   7.63977        1.48514                 NaN   7.24782        40.9979       0.668720        40.1229     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN   2.23524        9.69259                 NaN   7.52366        40.3978       0.502414        39.6483     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN   7.16870        4.78845                 NaN   7.54186        40.3562       0.492156        39.6527     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   1.78810        10.1570                 NaN   7.53706        40.3713       0.495594        39.6510     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN   1.51490        10.4397                 NaN   7.54426        40.3568       0.491859        39.6524     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN   1.18137        10.7834       0.271937E-003   7.55201        40.3411       0.487783        39.6540     
  1067.67        500.000                 NaN            NaN   2.34216                 NaN            NaN   8.37827       0.576065E-003            NaN   7.18855        41.1261       0.706257        40.2581     
  1065.16        500.000                 NaN            NaN   2.36573                 NaN            NaN   8.34602       0.270847E-003            NaN   7.18731        41.1285       0.707250        40.2649     
  1062.66        500.000                 NaN            NaN   2.38863                 NaN            NaN   8.31464       0.132215E-003            NaN   7.18613        41.1307       0.708190        40.2716     
  1060.15        500.000                 NaN            NaN   2.41120                 NaN            NaN   8.28367       0.615483E-004            NaN   7.18500        41.1328       0.709113        40.2782     
  1057.64        500.000                 NaN            NaN   2.43265                 NaN            NaN   8.25442       0.155756E-004            NaN   7.18403        41.1345       0.709930        40.2844     
  1055.14        500.000                 NaN            NaN   2.45436                 NaN            NaN   8.22466       0.100166E-004            NaN   7.18299        41.1364       0.710794        40.2908     
  1052.63        500.000                 NaN            NaN   2.47586                 NaN            NaN   8.19521       0.732047E-005            NaN   7.18196        41.1382       0.711650        40.2971     
  1050.13        500.000                 NaN            NaN   2.49614                 NaN            NaN   8.16766       0.567213E-005            NaN   7.18113        41.1396       0.712387        40.3031     
  1047.62        500.000                 NaN            NaN   2.51631                 NaN            NaN   8.14026       0.454171E-005            NaN   7.18029        41.1409       0.713126        40.3091     
  1045.11        500.000                 NaN            NaN   2.53647                 NaN            NaN   8.11283       0.379656E-005            NaN   7.17943        41.1424       0.713880        40.3150     
  1042.61        500.000                 NaN            NaN   2.55560                 NaN            NaN   8.08704       0.323460E-005            NaN   7.17874        41.1434       0.714529        40.3207     
  1040.10        500.000                 NaN            NaN   2.57466                 NaN            NaN   8.06133       0.281124E-005            NaN   7.17804        41.1444       0.715184        40.3264     
  1037.59        500.000                 NaN            NaN   3.17614                 NaN            NaN   6.13209       0.775964                 NaN   6.95851        41.6811       0.839782        40.4364     
  1035.09        500.000                 NaN            NaN   3.17836                 NaN            NaN   6.13112       0.773902                 NaN   6.95841        41.6813       0.839873        40.4371     
  1032.58        500.000                 NaN            NaN   3.18054                 NaN            NaN   6.13023       0.771812                 NaN   6.95831        41.6815       0.839962        40.4377     
  1030.08        500.000                 NaN            NaN   3.18268                 NaN            NaN   6.12941       0.769696                 NaN   6.95821        41.6816       0.840049        40.4383     
  1027.57        500.000                 NaN            NaN   3.18480                 NaN            NaN   6.12866       0.767554                 NaN   6.95812        41.6818       0.840135        40.4390     
  1025.06        500.000                 NaN            NaN   3.18697                 NaN            NaN   6.12761       0.765241                 NaN   6.95836        41.6820       0.840321        40.4395     
  1022.56        500.000                 NaN            NaN   3.18902                 NaN            NaN   6.12700       0.763045                 NaN   6.95828        41.6821       0.840406        40.4401     
  1020.05        500.000                 NaN            NaN   2.71469                 NaN            NaN   7.87478                 NaN            NaN   7.17417        41.1481       0.719406        40.3689     
  1017.54        500.000                 NaN            NaN   2.73091                 NaN            NaN   7.85344                 NaN            NaN   7.17386        41.1481       0.719829        40.3739     
  1015.04        500.000                 NaN            NaN   3.10654                 NaN            NaN   5.88031        1.25716                 NaN   6.97670        41.4978       0.829831        40.4517     
  1012.53        500.000                 NaN            NaN   2.76220                 NaN            NaN   7.81260                 NaN            NaN   7.17345        41.1476       0.720561        40.3836     
  1010.03        500.000                 NaN            NaN   2.77736                 NaN            NaN   7.79296                 NaN            NaN   7.17333        41.1472       0.720879        40.3883     
  1007.52        500.000                 NaN            NaN   2.79235                 NaN            NaN   7.77355                 NaN            NaN   7.17323        41.1467       0.721188        40.3930     
  1005.01        500.000                 NaN            NaN   2.80733                 NaN            NaN   7.75416                 NaN            NaN   7.17311        41.1462       0.721502        40.3977     
  1002.51        500.000                 NaN            NaN   2.82167                 NaN            NaN   7.73582                 NaN            NaN   7.17313        41.1454       0.721740        40.4022     
  1000.00        500.000                 NaN            NaN   2.83573                 NaN            NaN   7.71794                 NaN            NaN   7.17320        41.1445       0.721949        40.4067     
