|6.6.6
Archiving\03_Data\frac/QFM_m0.5/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1436.09        2500.00        98.8253       0.108673                 NaN            NaN            NaN  0.157901       0.908101                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.8358       0.106385                 NaN            NaN            NaN  0.898496       0.159320                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.8481       0.102351                 NaN            NaN            NaN  0.884457       0.165048                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.8577       0.999424E-001            NaN            NaN            NaN  0.874410       0.167965                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.8682       0.970790E-001            NaN            NaN            NaN  0.169471       0.865234                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.8784       0.936142E-001            NaN            NaN            NaN  0.852995       0.174982                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.8874       0.911473E-001            NaN            NaN            NaN  0.179612       0.841804                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8971       0.879751E-001            NaN            NaN            NaN  0.833889       0.181061                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.9070       0.851739E-001            NaN            NaN            NaN  0.824180       0.183679                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.9144       0.823203E-001            NaN            NaN            NaN  0.815233       0.188033                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.9217       0.797602E-001            NaN            NaN            NaN  0.807841       0.190733                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.9296       0.765461E-001            NaN            NaN            NaN  0.800071       0.193768                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.9364       0.739008E-001            NaN            NaN            NaN  0.197187       0.792531                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.9427       0.711728E-001            NaN            NaN            NaN  0.785530       0.200592                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.7879       0.109941                 NaN            NaN            NaN  0.219087       0.786490       0.965989E-001            NaN            NaN            NaN
  1398.50        2500.00        97.4847       0.452124                 NaN            NaN            NaN  0.839456       0.331924       0.891806                 NaN            NaN            NaN
  1395.99        2500.00        97.5373       0.454562                 NaN            NaN            NaN  0.303564       0.829602       0.874977                 NaN            NaN            NaN
  1393.48        2500.00        97.6024       0.448946                 NaN            NaN            NaN  0.811479       0.285817       0.851407                 NaN            NaN            NaN
  1390.98        2500.00        97.6554       0.450812                 NaN            NaN            NaN  0.259265       0.800151       0.834383                 NaN            NaN            NaN
  1388.47        2500.00        97.7068       0.450266                 NaN            NaN            NaN  0.789317       0.236613       0.816973                 NaN            NaN            NaN
  1385.96        2500.00        97.7589       0.449131                 NaN            NaN            NaN  0.777738       0.215008       0.799249                 NaN            NaN            NaN
  1383.46        2500.00        97.8079       0.448534                 NaN            NaN            NaN  0.766106       0.194985       0.782479                 NaN            NaN            NaN
  1380.95        2500.00        97.8552       0.447495                 NaN            NaN            NaN  0.755663       0.175363       0.766291                 NaN            NaN            NaN
  1378.45        2500.00        97.9007       0.446315                 NaN            NaN            NaN  0.744954       0.157438       0.750599                 NaN            NaN            NaN
  1375.94        2500.00        97.9454       0.444908                 NaN            NaN            NaN  0.735236       0.139262       0.735206                 NaN            NaN            NaN
  1373.43        2500.00        97.9888       0.443468                 NaN            NaN            NaN  0.725037       0.122478       0.720180                 NaN            NaN            NaN
  1370.93        2500.00        98.0301       0.441027                 NaN            NaN            NaN  0.716169       0.106985       0.705672                 NaN            NaN            NaN
  1368.42        2500.00        98.0681       0.439321                 NaN            NaN            NaN  0.932463E-001  0.707126       0.692215                 NaN            NaN            NaN
  1365.91        2500.00        98.1092       0.436787                 NaN            NaN            NaN  0.696815       0.792648E-001  0.677930                 NaN            NaN            NaN
  1363.41        2500.00        98.1398       0.435236                 NaN            NaN            NaN  0.691512E-001  0.688905       0.666897                 NaN            NaN            NaN
  1360.90        2500.00        98.1853       0.431241                 NaN            NaN            NaN  0.548648E-001  0.678009       0.650585                 NaN            NaN            NaN
  1358.40        2500.00        98.2210       0.427561                 NaN            NaN            NaN  0.442429E-001  0.669316       0.637880                 NaN            NaN            NaN
  1355.89        2500.00        98.2550       0.424510                 NaN            NaN            NaN  0.660207       0.345739E-001  0.625697                 NaN            NaN            NaN
  1353.38        2500.00        98.2874       0.420832                 NaN            NaN            NaN  0.263286E-001  0.651589       0.613814                 NaN            NaN            NaN
  1350.88        2500.00        98.3204       0.416895                 NaN            NaN            NaN  0.642078       0.188543E-001  0.601788                 NaN            NaN            NaN
  1348.37        2500.00        98.3530       0.412303                 NaN            NaN            NaN  0.633981       0.108657E-001  0.589862                 NaN            NaN            NaN
  1345.86        2500.00        98.3833       0.407661                 NaN            NaN            NaN  0.624822       0.578556E-002  0.578450                 NaN            NaN            NaN
  1343.36        2500.00        98.4123       0.402139                 NaN            NaN            NaN  0.238471E-002  0.615785       0.567393                 NaN            NaN            NaN
  1340.85        2500.00        98.4430       0.396204                 NaN            NaN            NaN  0.604926                 NaN  0.555841                 NaN            NaN            NaN
  1338.35        2500.00        98.4707       0.390351                 NaN            NaN            NaN  0.593792                 NaN  0.545205                 NaN            NaN            NaN
  1335.84        2500.00        98.4966       0.382029                 NaN            NaN            NaN  0.586284       0.409039E-003  0.534693                 NaN            NaN            NaN
  1333.33        2500.00        98.5231       0.375949                 NaN            NaN            NaN  0.576645                 NaN  0.524281                 NaN            NaN            NaN
  1330.83        2500.00        98.5502       0.369916                 NaN            NaN            NaN  0.565901                 NaN  0.514024                 NaN            NaN            NaN
  1328.32        2500.00        98.5718       0.355119                 NaN            NaN            NaN  0.550394       0.188613E-001  0.503804                 NaN            NaN            NaN
  1325.81        2500.00        98.6010       0.356167                 NaN            NaN            NaN  0.548843                 NaN  0.494022                 NaN            NaN            NaN
  1323.31        2500.00        98.6248       0.349386                 NaN            NaN            NaN  0.541032                 NaN  0.484735                 NaN            NaN            NaN
  1320.80        2500.00        98.6484       0.341484                 NaN            NaN            NaN  0.384681E-002  0.531015       0.475280                 NaN            NaN            NaN
  1318.30        2500.00        98.6723       0.336345                 NaN            NaN            NaN  0.525250                 NaN  0.466077                 NaN            NaN            NaN
  1315.79        2500.00        98.6952       0.329623                 NaN            NaN            NaN  0.517861                 NaN  0.457279                 NaN            NaN            NaN
  1313.28        2500.00        98.7176       0.322250                 NaN            NaN            NaN  0.226974E-002  0.509623       0.448232                 NaN            NaN            NaN
  1310.78        2500.00        98.7396       0.316904                 NaN            NaN            NaN  0.503599                 NaN  0.439908                 NaN            NaN            NaN
  1308.27        2500.00        98.7625       0.308810                 NaN            NaN            NaN  0.492613       0.486391E-002  0.431214                 NaN            NaN            NaN
  1305.76        2500.00        98.7777       0.289990                 NaN            NaN            NaN  0.354354E-001  0.474828       0.421997                 NaN            NaN            NaN
  1303.26        2500.00        98.7964       0.282282                 NaN            NaN            NaN  0.465573       0.411277E-001  0.414625                 NaN            NaN            NaN
  1300.75        2500.00        98.8148       0.272856                 NaN            NaN            NaN  0.495407E-001  0.456071       0.406746                 NaN            NaN            NaN
  1298.25        2500.00        98.8318       0.263571                 NaN            NaN            NaN  0.446147       0.590571E-001  0.399413                 NaN            NaN            NaN
  1295.74        2500.00        98.8056       0.231146                 NaN            NaN            NaN  0.400126       0.160307       0.402780                 NaN            NaN            NaN
  1293.23        2500.00        90.1423       0.776806                 NaN            NaN            NaN   1.25459       0.759789        1.50508        5.56146                 NaN            NaN
  1290.73        2500.00        77.5369                 NaN            NaN  0.735644                 NaN   3.48541        2.23186        3.04508        12.9651                 NaN            NaN
  1288.22        2500.00        77.8621                 NaN            NaN  0.952189                 NaN   2.43252        3.01928        3.05412        12.6798                 NaN            NaN
  1285.71        2500.00        82.1755                 NaN            NaN  0.739508                 NaN   1.88117        2.56749        2.49106        10.1452                 NaN            NaN
  1283.21        2500.00        85.0891                 NaN            NaN  0.600742                 NaN   2.24608        1.51701        2.10715        8.43997                 NaN            NaN
  1280.70        2500.00        87.1775                 NaN            NaN  0.502805                 NaN   1.25534        2.01083        1.82971        7.22386                 NaN            NaN
  1278.20        2500.00        88.7676                 NaN            NaN  0.431799                 NaN   1.81837        1.06601        1.61669        6.29948                 NaN            NaN
  1275.69        2500.00        90.0075                 NaN            NaN  0.377468                 NaN   1.66490       0.916532        1.44896        5.58466                 NaN            NaN
  1273.18        2500.00        90.8823                 NaN            NaN  0.340781                 NaN   1.53322       0.821713        1.33467        5.08727                 NaN            NaN
  1270.68        2500.00        91.4337                 NaN            NaN  0.352571                 NaN  0.838331        1.24261        1.26073        4.87205                 NaN            NaN
  1268.17        2500.00        92.0857                 NaN            NaN  0.447701                 NaN  0.774829        1.03536        1.17208        4.48433                 NaN            NaN
  1265.66        2500.00        93.5246                 NaN            NaN  0.975478E-001            NaN   1.58921       0.339100       0.947607        3.50190                 NaN            NaN
  1263.16        2500.00        94.2037                 NaN            NaN  0.135593                 NaN   1.56796       0.173565       0.856135        3.06301                 NaN            NaN
  1260.65        2500.00        93.8078                 NaN            NaN  0.204814                 NaN  0.429060        1.22608       0.922535        3.40972                 NaN            NaN
  1258.15        2500.00        94.6242                 NaN            NaN  0.186780                 NaN  0.396815        1.02477       0.799611        2.96778                 NaN            NaN
  1255.64        2500.00        94.1786                 NaN            NaN  0.204509                 NaN  0.313613        1.19992       0.887634        3.21572                 NaN            NaN
  1253.13        2500.00        94.6240                 NaN            NaN  0.237599                 NaN  0.847829       0.497687       0.781132        3.01171                 NaN            NaN
  1250.63        2500.00        96.3734                 NaN            NaN  0.863645E-001            NaN  0.812644E-001  0.949988       0.528805        1.98018                 NaN            NaN
  1248.12        2500.00        95.6445                 NaN            NaN  0.135314                 NaN  0.961176       0.198316       0.651705        2.40896                 NaN            NaN
  1245.61        2500.00        95.9331                 NaN            NaN  0.135672                 NaN  0.812773       0.251491       0.604119        2.26283                 NaN            NaN
  1243.11        2500.00        96.1129                 NaN            NaN  0.124165                 NaN  0.221791       0.803594       0.576343        2.16122                 NaN            NaN
  1240.60        2500.00        95.7494                 NaN            NaN  0.849371E-001            NaN  0.114946        1.09195       0.645709        2.31308                 NaN            NaN
  1238.10        2500.00        96.7015                 NaN            NaN            NaN            NaN  0.663780       0.260334       0.452377        1.86620       0.558079E-001            NaN
  1235.59        2500.00        96.4080                 NaN            NaN  0.227806                 NaN  0.227363       0.533601       0.537023        2.06623                 NaN            NaN
  1233.08        2500.00        95.9425                 NaN            NaN            NaN            NaN  0.630983       0.137229       0.443387        2.17127       0.700095E-001  0.604674     
  1230.58        2500.00        84.3635                 NaN            NaN  0.538725E-001            NaN   1.97237       0.224849        1.56928        6.76851       0.882859E-001   4.95937     
  1228.07        2500.00        76.9019                 NaN            NaN  0.272275                 NaN   1.06712        2.54984        2.30651        9.98310       0.808800E-001   6.83835     
  1225.56        2500.00        83.1185                 NaN            NaN  0.499095E-002            NaN  0.200232        2.31761        1.63347        7.52112       0.137435        5.06664     
  1223.06        2500.00        11.1107                 NaN            NaN   1.95776                 NaN   4.98596        3.96019        7.71682        41.0812                 NaN   29.1873     
  1220.55        2500.00                 NaN            NaN            NaN   2.32340                 NaN   3.99205        5.22139        8.37788        46.7881                 NaN   33.2971     
  1218.05        2500.00                 NaN            NaN            NaN   1.16636                 NaN   3.48978        7.58080        8.57143        46.5855       0.331764        32.2743     
  1215.54        2500.00                 NaN            NaN            NaN   2.30446                 NaN   4.03551        5.22191        8.38477        46.7819                 NaN   33.2715     
  1213.03        2500.00                 NaN            NaN            NaN   2.18194                 NaN   4.17923        5.39294        8.42980        46.6703                 NaN   33.1458     
  1210.53        2500.00                 NaN            NaN            NaN   2.21636                 NaN   4.60316        4.87147        8.48883        46.6243                 NaN   33.1959     
  1208.02        2500.00                 NaN            NaN            NaN   2.18275                 NaN   5.09615        4.46668        8.48699        46.6130                 NaN   33.1544     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   1.04824        12.0573        8.78132        46.2253       0.624071        31.2638     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6640       0.460794        8.81507        46.1830       0.617105        31.2600     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   1.07267        12.0431        8.81173        46.1900       0.619726        31.2628     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN  0.840637        12.2793        8.82358        46.1740       0.618246        31.2642     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   1.15700        11.9572        8.82148        46.1759       0.619429        31.2690     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5160        1.54442        8.81180        46.2338       0.633042        31.2609     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   2.23346        10.8726        8.75832        46.2358       0.620291        31.2795     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   2.36638        10.7323        8.76173        46.2363       0.621639        31.2816     
  1185.46        2500.00                 NaN            NaN            NaN   1.94017                 NaN   5.66511        4.07499        8.49411        46.6646       0.138442        33.0226     
  1182.96        2500.00                 NaN            NaN            NaN   1.85365                 NaN   5.50301        4.37484        8.50903        46.6445       0.164115        32.9509     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   2.59391        10.4825        8.80359        46.2170       0.624619        31.2783     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   2.83144        10.2552        8.76388        46.2344       0.623992        31.2911     
  1175.44        2500.00                 NaN  0.955908                 NaN   2.69197                 NaN   6.88894                 NaN   8.34300        46.9732                 NaN   34.1470     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   2.96666        10.1132        8.76710        46.2323       0.625157        31.2956     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   3.00872        10.0630        8.78263        46.2241       0.626536        31.2950     
  1167.92        2500.00                 NaN  0.926148                 NaN   2.76194                 NaN   6.76615                 NaN   8.36991        46.9521                 NaN   34.2238     
  1165.41        2500.00                 NaN  0.561748                 NaN   3.00493                 NaN   6.76479                 NaN   8.34799        46.9184                 NaN   34.4022     
  1162.91        2500.00                 NaN            NaN            NaN   1.48420                 NaN   4.90907        5.55988        8.60007        46.5125       0.272077        32.6622     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   3.43755        9.58444        8.80733        46.2287       0.642061        31.2999     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   3.44762        9.57765        8.81609        46.2161       0.640496        31.3021     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   3.44482        9.58131        8.82277        46.2078       0.639535        31.3038     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   3.41038        9.61662        8.83261        46.1965       0.638791        31.3051     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   3.36764        9.66087        8.84382        46.1831       0.637880        31.3066     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   3.32493        9.70400        8.85458        46.1716       0.637198        31.3077     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   3.29047        9.73950        8.86507        46.1596       0.636395        31.3090     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   1.69067        11.4364        9.00695        45.9641       0.606173        31.2958     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   1.91601        11.1994        9.00374        45.9736       0.609182        31.2980     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   3.20425        9.82909        8.89492        46.1247       0.634076        31.3129     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   1.95552        11.1612        9.01986        45.9539       0.608066        31.3014     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   1.97278        11.1447        9.02802        45.9439       0.607494        31.3031     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99246        11.1258        9.03597        45.9341       0.606928        31.3048     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   2.01274        11.1064        9.04387        45.9241       0.606355        31.3066     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03196        11.0880        9.05179        45.9141       0.605790        31.3084     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0861        2.03721        9.05928        45.9021       0.604612        31.3107     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8284        2.28164        9.04711        45.9186       0.608750        31.3154     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   3.01064        10.0350        8.97777        46.0258       0.626984        31.3238     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8641        2.25202        9.06885        45.8905       0.606251        31.3183     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8841        2.23534        9.08001        45.8758       0.604899        31.3198     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9013        2.22138        9.09089        45.8615       0.603597        31.3213     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9189        2.20723        9.10184        45.8469       0.602258        31.3228     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   2.88480        10.1942        9.00288        45.9679       0.614530        31.3356     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   3.25320        9.84173        9.03598        45.9210       0.614107        31.3340     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9901        2.14776        9.13517        45.8013       0.597870        31.3278     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   2.92624        10.1345        9.05273        45.9290       0.620111        31.3374     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   3.15662        9.93554        9.06949        45.8857       0.613966        31.3387     
  1092.73        2500.00                 NaN   4.17114                 NaN            NaN            NaN   5.96975                 NaN   8.74536        47.1023       0.871424        33.1400     
  1090.23        2500.00                 NaN   4.17423                 NaN            NaN            NaN   5.96445                 NaN   8.74559        47.1022       0.871299        33.1422     
  1087.72        2500.00                 NaN   4.21003                 NaN            NaN            NaN   5.90331                 NaN   8.74665        47.1024       0.873996        33.1637     
  1085.21        2500.00                 NaN   4.22637                 NaN            NaN            NaN   5.87558                 NaN   8.74737        47.1018       0.875019        33.1739     
  1082.71        2500.00                 NaN   4.23105                 NaN            NaN            NaN   5.86725                 NaN   8.74734        47.1025       0.875065        33.1768     
  1080.20        2500.00                 NaN   4.26245                 NaN            NaN            NaN   5.81239                 NaN   8.75486        47.0987       0.877266        33.1943     
  1077.69        2500.00                 NaN   4.26028                 NaN            NaN            NaN   5.81798                 NaN   8.74902        47.1002       0.876836        33.1957     
  1075.19        2500.00                 NaN   4.27457                 NaN            NaN            NaN   5.79414                 NaN   8.74999        47.0986       0.877699        33.2050     
  1072.68        2500.00                 NaN   4.28891                 NaN            NaN            NaN   5.77012                 NaN   8.75101        47.0969       0.878577        33.2145     
  1070.18        2500.00                 NaN   4.45032                 NaN            NaN            NaN   5.48413                 NaN   8.76109        47.1085       0.891891        33.3040     
  1067.67        2500.00                 NaN   4.45704                 NaN            NaN            NaN   5.47175                 NaN   8.75909        47.1126       0.891839        33.3077     
  1065.16        2500.00                 NaN   4.32699                 NaN            NaN            NaN   5.70763                 NaN   8.75487        47.0887       0.880763        33.2411     
  1062.66        2500.00                 NaN   4.33816                 NaN            NaN            NaN   5.68963                 NaN   8.75630        47.0853       0.881358        33.2492     
  1060.15        2500.00                 NaN   4.33766                 NaN            NaN            NaN   5.69637                 NaN   8.76034        47.0716       0.880645        33.2534     
  1057.64        2500.00                 NaN   4.46823                 NaN            NaN            NaN   5.45416                 NaN   8.76219        47.1016       0.892146        33.3217     
  1055.14        2500.00                 NaN   4.62544                 NaN            NaN            NaN   3.03495        2.03557        8.70671        47.3385       0.909753        33.3491     
  1052.63        2500.00                 NaN   4.37132                 NaN            NaN            NaN   5.64179                 NaN   8.76465        47.0616       0.882514        33.2781     
  1050.13        2500.00                 NaN   4.39666                 NaN            NaN            NaN   5.59500                 NaN   8.76858        47.0619       0.884815        33.2930     
  1047.62        2500.00                 NaN   4.45926                 NaN            NaN            NaN   5.46679                 NaN   8.75789        47.1043       0.891277        33.3205     
  1045.11        2500.00                 NaN   4.46554                 NaN            NaN            NaN   5.45852                 NaN   8.75918        47.0994       0.891287        33.3261     
  1042.61        2500.00                 NaN   4.42472                 NaN            NaN            NaN   5.55101                 NaN   8.77248        47.0512       0.886007        33.3146     
  1040.10        2500.00                 NaN   4.43177                 NaN            NaN            NaN   5.54066                 NaN   8.77398        47.0462       0.886386        33.3210     
  1037.59        2500.00                 NaN   4.43941                 NaN            NaN            NaN   5.53027                 NaN   8.77683        47.0388       0.886457        33.3282     
  1035.09        2500.00                 NaN   4.44606                 NaN            NaN            NaN   5.52046                 NaN   8.77745        47.0347       0.886836        33.3345     
  1032.58        2500.00                 NaN   4.45322                 NaN            NaN            NaN   5.51079                 NaN   8.77801        47.0294       0.886959        33.3416     
  1030.08        2500.00                 NaN   4.46056                 NaN            NaN            NaN   5.49952                 NaN   8.77971        47.0250       0.887279        33.3480     
  1027.57        2500.00                 NaN   4.46760                 NaN            NaN            NaN   5.48923                 NaN   8.78166        47.0194       0.887580        33.3545     
  1025.06        2500.00                 NaN   4.47412                 NaN            NaN            NaN   5.48039                 NaN   8.78391        47.0129       0.887712        33.3609     
  1022.56        2500.00                 NaN   4.48081                 NaN            NaN            NaN   5.47079                 NaN   8.78595        47.0072       0.887943        33.3673     
  1020.05        2500.00                 NaN   4.48621                 NaN            NaN            NaN   5.46412                 NaN   8.78830        47.0001       0.888013        33.3733     
  1017.54        2500.00                 NaN   4.52025                 NaN            NaN            NaN   5.39105                 NaN   8.78344        47.0254       0.891826        33.3880     
  1015.04        2500.00                 NaN   4.51955                 NaN            NaN            NaN   5.38178                 NaN   8.77833        47.0426       0.892254        33.3855     
  1012.53        2500.00                 NaN   4.53225                 NaN            NaN            NaN   5.37405                 NaN   8.78763        47.0137       0.892218        33.4002     
  1010.03        2500.00                 NaN   4.53840                 NaN            NaN            NaN   5.36526                 NaN   8.78971        47.0079       0.892443        33.4063     
  1007.52        2500.00                 NaN   4.54462                 NaN            NaN            NaN   5.35612                 NaN   8.79170        47.0023       0.892717        33.4125     
  1005.01        2500.00                 NaN   4.52227                 NaN            NaN            NaN   5.41465                 NaN   8.80130        46.9626       0.889046        33.4101     
  1002.51        2500.00                 NaN   4.52936                 NaN            NaN            NaN   5.36832                 NaN   8.78344        47.0246       0.892309        33.4020     
  1000.00        2500.00                 NaN   4.53081                 NaN            NaN            NaN   5.36688                 NaN   8.78464        47.0202       0.892253        33.4052     
