|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.5/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1431.08        2500.00        98.3899       0.129068                 NaN            NaN            NaN  0.200682        1.28039                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.3965       0.125381                 NaN            NaN            NaN   1.27021       0.207953                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4043       0.121150                 NaN            NaN            NaN  0.213329        1.26117                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.4108       0.117092                 NaN            NaN            NaN  0.219169        1.25298                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.4168       0.112964                 NaN            NaN            NaN  0.223630        1.24664                 NaN            NaN            NaN            NaN
  1418.55        2500.00        97.0623       0.510293                 NaN            NaN            NaN   1.39412       0.368777       0.664499                 NaN            NaN            NaN
  1416.04        2500.00        96.0373       0.838553                 NaN            NaN            NaN  0.442892        1.50195        1.17933                 NaN            NaN            NaN
  1413.53        2500.00        96.1246       0.845058                 NaN            NaN            NaN   1.48718       0.389918        1.15328                 NaN            NaN            NaN
  1411.03        2500.00        95.4032        1.36907                 NaN            NaN            NaN   1.88790                 NaN   1.33978                 NaN            NaN            NaN
  1408.52        2500.00        97.0358       0.338129                 NaN            NaN            NaN  0.950397       0.764002       0.911651                 NaN            NaN            NaN
  1406.02        2500.00        96.3593       0.864467                 NaN            NaN            NaN   1.44885       0.245392        1.08196                 NaN            NaN            NaN
  1403.51        2500.00        96.4292       0.870884                 NaN            NaN            NaN   1.44032       0.199119        1.06051                 NaN            NaN            NaN
  1401.00        2500.00        96.4890       0.881655                 NaN            NaN            NaN  0.150936        1.43538        1.04305                 NaN            NaN            NaN
  1398.50        2500.00        96.5344       0.890875                 NaN            NaN            NaN   1.43744       0.107612        1.02966                 NaN            NaN            NaN
  1395.99        2500.00        96.6366       0.890813                 NaN            NaN            NaN   1.41032       0.652403E-001  0.997000                 NaN            NaN            NaN
  1393.48        2500.00        96.6736       0.900356                 NaN            NaN            NaN  0.277138E-001   1.41262       0.985720                 NaN            NaN            NaN
  1390.98        2500.00        96.7228       0.893026                 NaN            NaN            NaN   1.38901       0.266874E-001  0.968430                 NaN            NaN            NaN
  1388.47        2500.00        96.7777       0.895650                 NaN            NaN            NaN   1.37582                 NaN  0.950817                 NaN            NaN            NaN
  1385.96        2500.00        96.8254       0.895046                 NaN            NaN            NaN   1.34463                 NaN  0.934870                 NaN            NaN            NaN
  1383.46        2500.00        96.8785       0.885842                 NaN            NaN            NaN   1.31933                 NaN  0.916293                 NaN            NaN            NaN
  1380.95        2500.00        96.9223       0.868448                 NaN            NaN            NaN   1.30463       0.451302E-002  0.900083                 NaN            NaN            NaN
  1378.45        2500.00        96.9716       0.874893                 NaN            NaN            NaN   1.26982                 NaN  0.883655                 NaN            NaN            NaN
  1375.94        2500.00        97.0130       0.870257                 NaN            NaN            NaN   1.24758                 NaN  0.869177                 NaN            NaN            NaN
  1373.43        2500.00        97.0533       0.868518                 NaN            NaN            NaN   1.22357                 NaN  0.854573                 NaN            NaN            NaN
  1370.93        2500.00        97.0966       0.858383                 NaN            NaN            NaN   1.20608                 NaN  0.838952                 NaN            NaN            NaN
  1368.42        2500.00        97.1344       0.852112                 NaN            NaN            NaN   1.18819                 NaN  0.825290                 NaN            NaN            NaN
  1365.91        2500.00        97.1752       0.847349                 NaN            NaN            NaN   1.16708                 NaN  0.810389                 NaN            NaN            NaN
  1363.41        2500.00        97.2170       0.837238                 NaN            NaN            NaN   1.15115                 NaN  0.794600                 NaN            NaN            NaN
  1360.90        2500.00        97.2482       0.837621                 NaN            NaN            NaN   1.13056                 NaN  0.783636                 NaN            NaN            NaN
  1358.40        2500.00        97.2867       0.828962                 NaN            NaN            NaN   1.11359                 NaN  0.770789                 NaN            NaN            NaN
  1355.89        2500.00        97.3287       0.818760                 NaN            NaN            NaN   1.09946                 NaN  0.753075                 NaN            NaN            NaN
  1353.38        2500.00        97.3583       0.808087                 NaN            NaN            NaN   1.09123                 NaN  0.742410                 NaN            NaN            NaN
  1350.88        2500.00        97.3919       0.808447                 NaN            NaN            NaN   1.06884                 NaN  0.730802                 NaN            NaN            NaN
  1348.37        2500.00        97.3781       0.770072       0.329274E-001            NaN            NaN   1.09504                 NaN  0.723831                 NaN            NaN            NaN
  1345.86        2500.00        96.8060       0.380226       0.485177                 NaN            NaN   1.56357                 NaN  0.765026                 NaN            NaN            NaN
  1343.36        2500.00        96.8794       0.366000       0.477739                 NaN            NaN   1.52851                 NaN  0.748346                 NaN            NaN            NaN
  1340.85        2500.00        96.9598       0.347019       0.465852                 NaN            NaN   1.49813                 NaN  0.729178                 NaN            NaN            NaN
  1338.35        2500.00        97.0372       0.331783       0.454503                 NaN            NaN   1.46537                 NaN  0.711115                 NaN            NaN            NaN
  1335.84        2500.00        97.1160       0.318213       0.442996                 NaN            NaN   1.42985                 NaN  0.692974                 NaN            NaN            NaN
  1333.33        2500.00        97.1913       0.302386       0.431193                 NaN            NaN   1.39951                 NaN  0.675581                 NaN            NaN            NaN
  1330.83        2500.00        97.2634       0.295462       0.420439                 NaN            NaN   1.36159                 NaN  0.659146                 NaN            NaN            NaN
  1328.32        2500.00        97.3367       0.271243       0.410084                 NaN            NaN   1.34069                 NaN  0.641290                 NaN            NaN            NaN
  1325.81        2500.00        97.4076       0.260999       0.398513                 NaN            NaN   1.30747                 NaN  0.625401                 NaN            NaN            NaN
  1323.31        2500.00        97.4674       0.246153       0.389534                 NaN            NaN   1.28479                 NaN  0.612151                 NaN            NaN            NaN
  1320.80        2500.00        97.5134       0.148133       0.385050                 NaN            NaN   1.13864       0.224951       0.589795                 NaN            NaN            NaN
  1318.30        2500.00        97.5625       0.102099       0.381690                 NaN            NaN   1.06352       0.314226       0.575973                 NaN            NaN            NaN
  1315.79        2500.00        97.6256       0.942932E-001  0.372764                 NaN            NaN  0.316767        1.02872       0.561844                 NaN            NaN            NaN
  1313.28        2500.00        97.6860       0.832971E-001  0.362640                 NaN            NaN  0.330366       0.989747       0.547961                 NaN            NaN            NaN
  1310.78        2500.00        97.7418       0.723724E-001  0.353513                 NaN            NaN  0.953684       0.343606       0.535038                 NaN            NaN            NaN
  1308.27        2500.00        97.7985       0.620222E-001  0.344727                 NaN            NaN  0.918679       0.354176       0.521927                 NaN            NaN            NaN
  1305.76        2500.00        97.8529       0.516530E-001  0.336205                 NaN            NaN  0.365644       0.884232       0.509393                 NaN            NaN            NaN
  1303.26        2500.00        97.9079       0.426987E-001  0.328318                 NaN            NaN  0.850588       0.373416       0.497111                 NaN            NaN            NaN
  1300.75        2500.00        97.9574       0.310872E-001  0.318875                 NaN            NaN  0.816709       0.390965       0.484997                 NaN            NaN            NaN
  1298.25        2500.00        98.0089       0.233509E-001  0.311175                 NaN            NaN  0.784472       0.398390       0.473700                 NaN            NaN            NaN
  1295.74        2500.00        98.0584       0.127258E-001  0.303190                 NaN            NaN  0.754425       0.409602       0.461642                 NaN            NaN            NaN
  1293.23        2500.00        98.1028       0.999319E-003  0.295046                 NaN            NaN  0.720571       0.429497       0.451101                 NaN            NaN            NaN
  1290.73        2500.00        98.1524       0.218615E-004  0.285989                 NaN            NaN  0.426133       0.694994       0.440499                 NaN            NaN            NaN
  1288.22        2500.00        98.1988       0.114385E-005  0.276299                 NaN            NaN  0.423574       0.670725       0.430599                 NaN            NaN            NaN
  1285.71        2500.00        98.2443                 NaN  0.266474                 NaN            NaN  0.422351       0.646065       0.420830                 NaN            NaN            NaN
  1283.21        2500.00        98.2887                 NaN  0.256945                 NaN            NaN  0.622953       0.420148       0.411246                 NaN            NaN            NaN
  1280.70        2500.00        90.2222                 NaN  0.618997                 NaN            NaN   1.18849        2.16771        1.37537        4.42724                 NaN            NaN
  1278.20        2500.00        88.0239                 NaN  0.663845                 NaN            NaN   1.21096        2.78371        1.62811        5.68949                 NaN            NaN
  1275.69        2500.00        89.2080                 NaN  0.582589                 NaN            NaN   2.56607        1.06393        1.47813        5.10132                 NaN            NaN
  1273.18        2500.00        88.2208                 NaN  0.666416                 NaN            NaN   2.48351        1.37297        1.63588        5.62042                 NaN            NaN
  1270.68        2500.00        93.2370                 NaN  0.279128                 NaN            NaN  0.446392        2.05435       0.921730        3.06137                 NaN            NaN
  1268.17        2500.00        90.2085                 NaN  0.697537                 NaN            NaN   1.07190        1.84483        1.36294        4.81433                 NaN            NaN
  1265.66        2500.00        82.5816       0.752931       0.108094                 NaN            NaN   1.32909        5.06940        2.52451        7.63434                 NaN            NaN
  1263.16        2500.00        99.5656                 NaN  0.960738E-001            NaN            NaN  0.128996                 NaN  0.478343E-001  0.161525                 NaN            NaN
  1260.65        2500.00        96.4844                 NaN  0.294420E-001            NaN            NaN  0.467545E-001   1.35862       0.480174        1.60061                 NaN            NaN
  1258.15        2500.00        94.6483                 NaN  0.171119                 NaN            NaN   1.96784                 NaN  0.755670        2.45705                 NaN            NaN
  1255.64        2500.00        94.2238       0.126341E-004  0.192163                 NaN            NaN  0.974491E-002   2.09177       0.816976        2.66558                 NaN            NaN
  1253.13        2500.00        94.6985       0.633047E-005  0.148894       0.264067                 NaN   1.10709       0.193794       0.774404        2.81324                 NaN            NaN
  1250.63        2500.00        94.4756       0.729016E-005  0.570693E-001            NaN            NaN  0.422495        2.07829       0.740799        2.22575                 NaN            NaN
  1248.12        2500.00        95.2851       0.522234E-005  0.185025                 NaN            NaN  0.206451        1.48167       0.655176        2.18657                 NaN            NaN
  1245.61        2500.00        94.6179       0.407874E-005  0.239430                 NaN            NaN  0.294378        1.53409       0.750939        2.56326                 NaN            NaN
  1243.11        2500.00        95.9034                 NaN  0.316777                 NaN            NaN  0.878917       0.350778       0.544786        2.00530                 NaN            NaN
  1240.60        2500.00        95.7682                 NaN  0.563005E-001            NaN            NaN   1.62641                 NaN  0.561002        1.81295       0.175180                 NaN
  1238.10        2500.00        72.1144                 NaN   1.60668                 NaN            NaN   3.94990                 NaN   2.70529        11.0898        8.53395                 NaN
  1235.59        2500.00        79.0417                 NaN  0.456681                 NaN            NaN   4.73173                 NaN   2.20110        7.87021        5.69854                 NaN
  1233.08        2500.00        72.0307                 NaN  0.985673                 NaN            NaN   2.67790        2.51425        2.78725        10.9135        8.09068                 NaN
  1230.58        2500.00        86.4799                 NaN  0.436986                 NaN            NaN  0.586862        1.95862        1.33744        5.24280        3.95742                 NaN
  1228.07        2500.00        80.7276                 NaN  0.784410                 NaN            NaN   1.68154        1.45668        1.86776        7.74039        5.74160                 NaN
  1225.56        2500.00        76.7656                 NaN  0.849791                 NaN            NaN   2.43588        1.36547        2.20685        9.46051        6.91595                 NaN
  1223.06        2500.00        20.7202                 NaN   3.12258                 NaN            NaN   5.25958        5.33502        6.95595        34.0423        24.5643                 NaN
  1220.55        2500.00                 NaN            NaN   3.94092                 NaN            NaN   5.93695        6.75353        8.52273        43.4844        31.3614                 NaN
  1218.05        2500.00                 NaN            NaN   3.91558                 NaN            NaN   5.88495        6.85047        8.52770        43.4762        31.3450                 NaN
  1215.54        2500.00                 NaN            NaN   3.90800                 NaN            NaN   6.81180        5.93208        8.53522        43.4727        31.3402                 NaN
  1213.03        2500.00                 NaN            NaN   3.89087                 NaN            NaN   6.84343        5.92830        8.54160        43.4666        31.3292                 NaN
  1210.53        2500.00                 NaN            NaN   3.64922                 NaN            NaN   4.85091        8.37561        8.62272        43.3171        31.1845                 NaN
  1208.02        2500.00                 NaN            NaN   3.74540                 NaN            NaN   7.25894        5.79518        8.60418        43.3501        31.2462                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   17.2373       0.619670        8.89545        42.8441        29.3878        1.01571     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   17.3140       0.551678        8.91024        42.8263        29.3874        1.01042     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   17.5835       0.295369        8.92749        42.8028        29.3865        1.00431     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   16.9159       0.948829        8.92431        42.8134        29.3883        1.00922     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN  0.663730        17.2130        8.94022        42.7914        29.3876        1.00403     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN  0.788761        17.0878        8.94802        42.7841        29.3879        1.00345     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   17.0661       0.808482        8.95932        42.7771        29.3864        1.00254     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   16.9344       0.941914        8.96456        42.7693        29.3876        1.00226     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6895        1.16275        8.96966        42.7840        29.3845        1.00955     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   16.7516        1.12339        8.98088        42.7555        29.3875        1.00107     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6679        1.20658        8.98905        42.7485        29.3875        1.00045     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   16.3281        1.53366        8.99193        42.7552        29.3875        1.00358     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2188        1.64121        8.99874        42.7499        29.3878        1.00351     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1659        1.69408        9.00717        42.7423        29.3878        1.00273     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1152        1.74470        9.01558        42.7347        29.3878        1.00193     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   16.0668        1.79320        9.02399        42.7271        29.3879        1.00112     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   16.0202        1.83979        9.03239        42.7194        29.3879        1.00030     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   15.9756        1.88454        9.04078        42.7116        29.3880       0.999475     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2927        1.57517        9.05854        42.6914        29.3859       0.996316     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99089        15.8488        9.05623        42.7140        29.3848        1.00530     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8520        2.00880        9.06589        42.6881        29.3883       0.996920     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8143        2.04678        9.07427        42.6802        29.3884       0.996037     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7780        2.08348        9.08263        42.6722        29.3886       0.995142     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7429        2.11897        9.09098        42.6641        29.3888       0.994236     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6340        2.21418        9.09621        42.6696        29.3875       0.998507     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7505        2.11669        9.10904        42.6438        29.3892       0.990710     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   2.28679        15.5737        9.10958        42.6479        29.3903       0.991795     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6560        2.20891        9.12560        42.6301        29.3895       0.989923     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3489        3.45198        9.05500        42.7230        29.4008        1.02028     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3650        3.43704        9.06482        42.7134        29.4007        1.01895     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5346        2.33221        9.14934        42.6059        29.3906       0.987402     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3944        3.40998        9.08436        42.6942        29.4007        1.01630     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4071        3.39851        9.09416        42.6845        29.4008        1.01500     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4201        3.38677        9.10376        42.6749        29.4008        1.01363     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4770        3.34085        9.10970        42.6549        29.4045        1.01309     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4155        3.39361        9.12190        42.6564        29.4012        1.01130     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4036        3.40661        9.13055        42.6474        29.4016        1.01025     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   15.3111        2.56036        9.20422        42.5491        29.3940       0.981298     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   15.2826        2.58973        9.21200        42.5407        29.3945       0.980378     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61525        15.2580        9.21963        42.5328        29.3950       0.979427     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   2.64270        15.2316        9.22755        42.5241        29.3956       0.978447     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   2.66843        15.2071        9.23552        42.5153        29.3963       0.977437     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   2.69334        15.1834        9.24349        42.5064        29.3969       0.976418     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1139        2.76056        9.24789        42.5027        29.3980       0.976996     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0374        2.83399        9.25162        42.5000        29.3991       0.977901     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   14.9838        2.88611        9.25696        42.4950        29.4000       0.978084     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   14.9465        2.92318        9.26346        42.4884        29.4008       0.977735     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   14.9128        2.95681        9.27018        42.4814        29.4016       0.977290     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8825        2.98723        9.27709        42.4741        29.4023       0.976751     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8554        3.01476        9.28419        42.4665        29.4031       0.976123     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8310        3.03970        9.29147        42.4586        29.4039       0.975413     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8092        3.06226        9.29889        42.4505        29.4046       0.974624     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7897        3.08259        9.30647        42.4421        29.4054       0.973758     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN   3.03542        14.8542        9.32280        42.4165        29.4048       0.966365     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN   3.04830        14.8420        9.33178        42.4071        29.4056       0.965267     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7566        3.12669        9.33511        42.4073        29.4065       0.967719     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   3.13630        14.7483        9.34331        42.3980        29.4074       0.966664     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   3.14362        14.7426        9.35125        42.3888        29.4082       0.965472     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7350        3.15261        9.35922        42.3798        29.4090       0.964368     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7282        3.16104        9.36718        42.3705        29.4099       0.963134     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   3.15969        14.7330        9.37666        42.3588        29.4108       0.961057     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN   3.15557        14.7388        9.38659        42.3479        29.4114       0.959726     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   3.15596        14.7411        9.39479        42.3376        29.4123       0.958218     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN   3.15513        14.7450        9.40281        42.3273        29.4132       0.956551     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   3.10326        14.8144        9.41854        42.2981        29.4157       0.950019     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN   3.15488        14.7511        9.42057        42.3053        29.4150       0.953130     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   3.22892        14.6628        9.42819        42.3069        29.4155       0.957680     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7376        3.17553        9.43764        42.2818        29.4174       0.950076     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN   3.18945        14.7119        9.44229        42.2880        29.4161       0.952249     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7401        3.18049        9.45572        42.2581        29.4193       0.946197     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7534        3.18139        9.46642        42.2350        29.4224       0.941420     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7384        3.18021        9.47262        42.2453        29.4188       0.944636     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7420        3.19051        9.48266        42.2220        29.4225       0.940331     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7425        3.19407        9.49161        42.2098        29.4237       0.938348     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7429        3.19776        9.50054        42.1976        29.4248       0.936352     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7433        3.20160        9.50946        42.1854        29.4260       0.934343     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7435        3.20557        9.51836        42.1730        29.4272       0.932320     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7413        3.21208        9.52712        42.1606        29.4285       0.930368     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7441        3.21376        9.53615        42.1482        29.4297       0.928226     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7443        3.21797        9.54503        42.1356        29.4309       0.926154     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7377        3.22942        9.55295        42.1231        29.4326       0.924246     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN   3.30571        14.6664        9.55579        42.1111        29.4370       0.924034     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6596        3.31632        9.56414        42.0990        29.4386       0.922349     
