|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/GRV/GRV_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1526.32        500.000        98.1373                 NaN            NaN            NaN  0.176096E-001            NaN            NaN   1.84512                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        97.9938                 NaN            NaN            NaN  0.175677E-001            NaN            NaN   1.98867                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.2140                 NaN            NaN            NaN  0.167281E-001            NaN            NaN   1.88046       0.888800                 NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.1090                 NaN            NaN            NaN  0.159247E-001            NaN            NaN   2.31342       0.561661                 NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.1860                 NaN            NaN            NaN  0.152937E-001            NaN            NaN   2.25886       0.539806                 NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.2601                 NaN            NaN            NaN  0.146852E-001            NaN            NaN   2.20432       0.520914                 NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.3309                 NaN            NaN            NaN  0.140892E-001            NaN            NaN  0.504852        2.15018                 NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.3973                 NaN            NaN            NaN  0.135119E-001            NaN            NaN   2.09956       0.489585                 NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.4620                 NaN            NaN            NaN  0.129610E-001            NaN            NaN   2.05070       0.474333                 NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.5236                 NaN            NaN            NaN  0.124345E-001            NaN            NaN   2.00228       0.461642                 NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        97.5852                 NaN            NaN            NaN  0.118819E-001            NaN            NaN  0.446877        1.95603                 NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        97.6398                 NaN            NaN            NaN  0.113950E-001            NaN            NaN  0.436556        1.91227                 NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        97.6964                 NaN            NaN            NaN  0.108864E-001            NaN            NaN   1.86360       0.429074                 NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        97.7467                 NaN            NaN            NaN  0.104101E-001            NaN            NaN  0.414755        1.82809                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        97.8082                 NaN            NaN            NaN  0.981035E-002            NaN            NaN  0.311425        1.87054                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        97.8296                 NaN            NaN            NaN  0.970133E-002            NaN            NaN   1.67877       0.481896                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        97.8927                 NaN            NaN            NaN  0.907489E-002            NaN            NaN   1.70755       0.390633                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        97.9373                 NaN            NaN            NaN  0.867286E-002            NaN            NaN   1.66841       0.385590                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        97.9799                 NaN            NaN            NaN  0.828247E-002            NaN            NaN  0.376590        1.63525                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.0209                 NaN            NaN            NaN  0.789560E-002            NaN            NaN   1.60091       0.370312                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.0605                 NaN            NaN            NaN  0.751699E-002            NaN            NaN   1.56847       0.363532                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.0991                 NaN            NaN            NaN  0.716402E-002            NaN            NaN  0.358720        1.53506                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.1355                 NaN            NaN            NaN  0.682429E-002            NaN            NaN   1.50379       0.353856                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.1705                 NaN            NaN            NaN  0.649164E-002            NaN            NaN  0.347540        1.47550                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.2057                 NaN            NaN            NaN  0.616545E-002            NaN            NaN   1.44419       0.343905                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.2402                 NaN            NaN            NaN  0.584170E-002            NaN            NaN   1.41564       0.338350                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.2703                 NaN            NaN            NaN  0.553911E-002            NaN            NaN   1.39168       0.332434                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.3013                 NaN            NaN            NaN  0.524830E-002            NaN            NaN  0.327642        1.36582                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.3315                 NaN            NaN            NaN  0.496644E-002            NaN            NaN   1.33901       0.324538                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.3588                 NaN            NaN            NaN  0.469787E-002            NaN            NaN  0.319610        1.31694                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.3870                 NaN            NaN            NaN  0.442600E-002            NaN            NaN  0.315174        1.29339                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.4140                 NaN            NaN            NaN  0.418556E-002            NaN            NaN  0.313614        1.26816                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.4394                 NaN            NaN            NaN  0.393534E-002            NaN            NaN   1.24759       0.309077                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.4654                 NaN            NaN            NaN  0.368672E-002            NaN            NaN  0.304842        1.22604                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.4891                 NaN            NaN            NaN  0.345256E-002            NaN            NaN   1.20640       0.301091                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.5122                 NaN            NaN            NaN  0.323124E-002            NaN            NaN   1.18578       0.298745                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.5356                 NaN            NaN            NaN  0.301694E-002            NaN            NaN   1.16599       0.295438                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.5582                 NaN            NaN            NaN  0.280165E-002            NaN            NaN  0.293196        1.14583                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.5782                 NaN            NaN            NaN  0.260318E-002            NaN            NaN   1.12955       0.289598                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.5991                 NaN            NaN            NaN  0.240325E-002            NaN            NaN   1.11156       0.286928                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.6188                 NaN            NaN            NaN  0.221173E-002            NaN            NaN  0.283879        1.09515                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.6388                 NaN            NaN            NaN  0.202340E-002            NaN            NaN   1.07818       0.281024                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.6562                 NaN            NaN            NaN  0.184939E-002            NaN            NaN   1.06357       0.278328                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.6753                 NaN            NaN            NaN  0.167201E-002            NaN            NaN  0.275987        1.04705                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.6922                 NaN            NaN            NaN  0.150035E-002            NaN            NaN   1.03314       0.273182                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.7100                 NaN            NaN            NaN  0.133562E-002            NaN            NaN  0.271307        1.01737                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.7249                 NaN            NaN            NaN  0.117880E-002            NaN            NaN   1.00697       0.266903                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.7422                 NaN            NaN            NaN  0.102371E-002            NaN            NaN  0.990446       0.266372                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.7570                 NaN            NaN            NaN  0.870790E-003            NaN            NaN  0.263807       0.978318                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.7721                 NaN            NaN            NaN  0.721573E-003            NaN            NaN  0.261478       0.965730                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.7871                 NaN            NaN            NaN  0.587684E-003            NaN            NaN  0.952348       0.259928                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        98.8001                 NaN            NaN            NaN  0.452748E-003            NaN            NaN  0.941816       0.257660                 NaN            NaN            NaN            NaN            NaN
  1395.99        500.000        97.9015                 NaN            NaN            NaN            NaN            NaN            NaN  0.687269       0.986696                 NaN  0.424565                 NaN            NaN            NaN
  1393.48        500.000        97.0008                 NaN            NaN            NaN            NaN            NaN            NaN   1.12482        1.01798                 NaN  0.856363                 NaN            NaN            NaN
  1390.98        500.000        97.0808                 NaN            NaN            NaN            NaN            NaN            NaN  0.993899        1.09248                 NaN  0.832775                 NaN            NaN            NaN
  1388.47        500.000        97.1556                 NaN            NaN            NaN            NaN            NaN            NaN   1.06130       0.972538                 NaN  0.810554                 NaN            NaN            NaN
  1385.96        500.000        97.2264                 NaN            NaN            NaN            NaN            NaN            NaN   1.03047       0.953814                 NaN  0.789314                 NaN            NaN            NaN
  1383.46        500.000        97.2971                 NaN            NaN            NaN            NaN            NaN            NaN  0.999988       0.934657                 NaN  0.768280                 NaN            NaN            NaN
  1380.95        500.000        97.3617                 NaN            NaN            NaN            NaN            NaN            NaN  0.975937       0.913347                 NaN  0.748985                 NaN            NaN            NaN
  1378.45        500.000        97.4180                 NaN            NaN            NaN            NaN            NaN            NaN  0.899261       0.951209                 NaN  0.731577                 NaN            NaN            NaN
  1375.94        500.000        97.4863                 NaN            NaN            NaN            NaN            NaN            NaN  0.923706       0.879068                 NaN  0.710894                 NaN            NaN            NaN
  1373.43        500.000        97.5384                 NaN            NaN            NaN            NaN            NaN            NaN  0.901272       0.865180                 NaN  0.695178                 NaN            NaN            NaN
  1370.93        500.000       0.211133        97.3009                 NaN            NaN            NaN            NaN            NaN  0.897804       0.888592                 NaN  0.701540                 NaN            NaN            NaN
  1368.42        500.000        14.6726        77.8356                 NaN            NaN            NaN            NaN            NaN   3.59988        1.76129                 NaN   2.13070                 NaN            NaN            NaN
  1365.91        500.000        22.7697        71.4464                 NaN            NaN            NaN            NaN            NaN   1.71938        2.32928                 NaN   1.73517                 NaN            NaN            NaN
  1363.41        500.000        34.0879        60.4195                 NaN            NaN            NaN            NaN            NaN   1.23211        2.65186                 NaN   1.60866                 NaN            NaN            NaN
  1360.90        500.000        45.9698        49.4487                 NaN            NaN            NaN            NaN            NaN   2.47299       0.681038                 NaN   1.42742                 NaN            NaN            NaN
  1358.40        500.000        53.5101        43.6900                 NaN            NaN            NaN            NaN            NaN  0.463111        1.48658                 NaN  0.850196                 NaN            NaN            NaN
  1355.89        500.000        58.4129        39.5795                 NaN            NaN            NaN            NaN            NaN   1.05506       0.356998                 NaN  0.595454                 NaN            NaN            NaN
  1353.38        500.000        61.8991        36.5400                 NaN            NaN            NaN            NaN            NaN  0.804493       0.302778                 NaN  0.453586                 NaN            NaN            NaN
  1350.88        500.000        65.2840        33.1781                 NaN            NaN            NaN  0.304146                 NaN  0.747923                 NaN            NaN  0.485855                 NaN            NaN            NaN
  1348.37        500.000        68.1391        30.5781                 NaN            NaN            NaN  0.296510                 NaN  0.581843                 NaN            NaN  0.404485                 NaN            NaN            NaN
  1345.86        500.000        70.3418        28.6176                 NaN            NaN            NaN  0.243284                 NaN  0.473188                 NaN            NaN  0.324070                 NaN            NaN            NaN
  1343.36        500.000        72.0178        27.1077                 NaN            NaN            NaN  0.205040                 NaN  0.401839                 NaN            NaN  0.267656                 NaN            NaN            NaN
  1340.85        500.000        73.3250        25.9176                 NaN            NaN            NaN  0.177161                 NaN  0.351841                 NaN            NaN  0.228318                 NaN            NaN            NaN
  1338.35        500.000        74.3603        24.9685                 NaN            NaN            NaN  0.157318                 NaN  0.314146                 NaN            NaN  0.199686                 NaN            NaN            NaN
  1335.84        500.000        54.8605        21.5106        22.7070                 NaN            NaN  0.207202                 NaN  0.429469                 NaN            NaN  0.285225                 NaN            NaN            NaN
  1333.33        500.000        56.1113        42.8520                 NaN            NaN            NaN  0.229168                 NaN  0.480780                 NaN            NaN  0.326715                 NaN            NaN            NaN
  1330.83        500.000        57.2516        41.9824                 NaN            NaN            NaN  0.174563                 NaN  0.357308                 NaN            NaN  0.234127                 NaN            NaN            NaN
  1328.32        500.000        58.1397        41.2483                 NaN            NaN            NaN  0.140239                 NaN  0.290019                 NaN            NaN  0.181766                 NaN            NaN            NaN
  1325.81        500.000        58.8727        40.6152                 NaN            NaN            NaN  0.118936                 NaN  0.245827                 NaN            NaN  0.147328                 NaN            NaN            NaN
  1323.31        500.000        74.1940        25.3596                 NaN            NaN            NaN  0.105118                 NaN  0.217512                 NaN            NaN  0.123788                 NaN            NaN            NaN
  1320.80        500.000        74.3461        25.2483                 NaN            NaN            NaN  0.968887E-001            NaN  0.200874                 NaN            NaN  0.107866                 NaN            NaN            NaN
  1318.30        500.000        74.6652        24.9511                 NaN            NaN            NaN  0.929437E-001            NaN  0.192992                 NaN            NaN  0.977859E-001            NaN            NaN            NaN
  1315.79        500.000        75.1703        24.4511                 NaN            NaN            NaN  0.926310E-001            NaN  0.194201                 NaN            NaN  0.917910E-001            NaN            NaN            NaN
  1313.28        500.000        75.8720        23.7404                 NaN            NaN            NaN  0.957135E-001            NaN  0.202295                 NaN            NaN  0.896285E-001            NaN            NaN            NaN
  1310.78        500.000        76.8128        22.7738                 NaN            NaN            NaN  0.102298                 NaN  0.220076                 NaN            NaN  0.909840E-001            NaN            NaN            NaN
  1308.27        500.000        78.0816        21.4571                 NaN            NaN            NaN  0.113553                 NaN  0.251470                 NaN            NaN  0.963467E-001            NaN            NaN            NaN
  1305.76        500.000        61.4164        37.3458                 NaN            NaN            NaN  0.299436                 NaN  0.761407                 NaN            NaN  0.176917                 NaN            NaN            NaN
  1303.26        500.000        97.9531                 NaN            NaN            NaN  0.257271E-001  0.469352                 NaN   1.41401                 NaN            NaN  0.137839                 NaN            NaN            NaN
  1300.75        500.000        67.7794        28.1516                 NaN            NaN            NaN            NaN            NaN   2.69090                 NaN            NaN   1.25581       0.122269                 NaN            NaN
  1298.25        500.000        79.6869        20.2810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.320697E-001            NaN            NaN
  1295.74        500.000        83.6401        14.3789                 NaN            NaN            NaN            NaN            NaN   1.67136                 NaN            NaN  0.279929       0.297749E-001            NaN            NaN
  1293.23        500.000        85.8557        13.3877                 NaN            NaN            NaN            NaN            NaN  0.531383                 NaN            NaN  0.185471       0.397410E-001            NaN            NaN
  1290.73        500.000        87.3437        11.8430                 NaN            NaN            NaN            NaN            NaN  0.576528                 NaN            NaN  0.196884       0.399593E-001            NaN            NaN
  1288.22        500.000        89.3254        9.76463                 NaN            NaN            NaN            NaN            NaN  0.651311                 NaN            NaN  0.217734       0.409560E-001            NaN            NaN
  1285.71        500.000        92.3100        6.50987                 NaN            NaN            NaN            NaN            NaN  0.860461                 NaN            NaN  0.271594       0.480453E-001            NaN            NaN
  1283.21        500.000        97.7808                 NaN            NaN            NaN            NaN            NaN            NaN   1.66231                 NaN            NaN  0.478708       0.782212E-001            NaN            NaN
  1280.70        500.000        98.5954                 NaN            NaN            NaN            NaN            NaN            NaN   1.03051                 NaN            NaN  0.317587       0.564731E-001            NaN            NaN
  1278.20        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1275.69        500.000        91.9113                 NaN            NaN            NaN            NaN            NaN            NaN   6.04544                 NaN            NaN   1.72635       0.316909                 NaN            NaN
  1273.18        500.000        98.7264                 NaN            NaN            NaN            NaN            NaN            NaN  0.891540                 NaN            NaN  0.325483       0.565359E-001            NaN            NaN
  1270.68        500.000        98.7500                 NaN            NaN            NaN            NaN            NaN            NaN  0.877740                 NaN            NaN  0.317137       0.551355E-001            NaN            NaN
  1268.17        500.000        98.7729                 NaN            NaN            NaN            NaN            NaN            NaN  0.864206                 NaN            NaN  0.309941       0.529911E-001            NaN            NaN
  1265.66        500.000        98.7986                 NaN            NaN            NaN            NaN            NaN            NaN  0.848028                 NaN            NaN  0.302523       0.508005E-001            NaN            NaN
  1263.16        500.000        98.8231                 NaN            NaN            NaN            NaN            NaN            NaN  0.833137                 NaN            NaN  0.294488       0.492550E-001            NaN            NaN
  1260.65        500.000        98.8429                 NaN            NaN            NaN            NaN            NaN            NaN  0.821284                 NaN            NaN  0.289766       0.460348E-001            NaN            NaN
  1258.15        500.000        98.8665                 NaN            NaN            NaN            NaN            NaN            NaN  0.806542                 NaN            NaN  0.282779       0.441556E-001            NaN            NaN
  1255.64        500.000        98.8896                 NaN            NaN            NaN            NaN            NaN            NaN  0.791553                 NaN            NaN  0.277151       0.417093E-001            NaN            NaN
  1253.13        500.000        98.9132                 NaN            NaN            NaN            NaN            NaN            NaN  0.777071                 NaN            NaN  0.269658       0.400784E-001            NaN            NaN
  1250.63        500.000        98.9317                 NaN            NaN            NaN            NaN            NaN            NaN  0.765714                 NaN            NaN  0.264932       0.376535E-001            NaN            NaN
  1248.12        500.000        98.9551                 NaN            NaN            NaN            NaN            NaN            NaN  0.750706                 NaN            NaN  0.257949       0.362190E-001            NaN            NaN
  1245.61        500.000        98.9767                 NaN            NaN            NaN            NaN            NaN            NaN  0.736825                 NaN            NaN  0.252424       0.340835E-001            NaN            NaN
  1243.11        500.000        98.9942                 NaN            NaN            NaN            NaN            NaN            NaN  0.726090                 NaN            NaN  0.247811       0.319265E-001            NaN            NaN
  1240.60        500.000        96.8563                 NaN            NaN            NaN            NaN            NaN            NaN   1.16733                 NaN            NaN  0.439118       0.780724E-001   1.45916                 NaN
  1238.10        500.000        95.8498                 NaN            NaN            NaN            NaN            NaN            NaN   1.35743                 NaN            NaN  0.519776       0.979201E-001   2.17511                 NaN
  1235.59        500.000        96.0624                 NaN            NaN            NaN            NaN            NaN            NaN   1.29232                 NaN            NaN  0.489205       0.906963E-001   2.06537                 NaN
  1233.08        500.000        96.2664                 NaN            NaN            NaN            NaN            NaN            NaN   1.22732                 NaN            NaN  0.460431       0.838303E-001   1.96199                 NaN
  1230.58        500.000        96.4492                 NaN            NaN            NaN            NaN            NaN            NaN   1.17078                 NaN            NaN  0.435135       0.772268E-001   1.86766                 NaN
  1228.07        500.000        96.6239                 NaN            NaN            NaN            NaN            NaN            NaN   1.11491                 NaN            NaN  0.411265       0.710540E-001   1.77888                 NaN
  1225.56        500.000        96.7829                 NaN            NaN            NaN            NaN            NaN            NaN   1.06452                 NaN            NaN  0.387582       0.661307E-001   1.69891                 NaN
  1223.06        500.000        96.9357                 NaN            NaN            NaN            NaN            NaN            NaN   1.01419                 NaN            NaN  0.365806       0.612763E-001   1.62307                 NaN
  1220.55        500.000        89.4810                 NaN            NaN            NaN            NaN            NaN            NaN   2.09277                 NaN            NaN  0.969419       0.113404        4.31926        3.02410     
  1218.05        500.000        33.6645                 NaN            NaN            NaN            NaN            NaN            NaN   10.7066                 NaN            NaN   5.55155       0.477408        24.3001        25.2999     
  1215.54        500.000        50.0684                 NaN            NaN            NaN            NaN            NaN            NaN   8.17977                 NaN            NaN   4.19023       0.336964        18.2103        19.0144     
  1213.03        500.000        61.8098                 NaN            NaN            NaN            NaN            NaN            NaN   6.26606                 NaN            NaN   3.20417       0.248388        13.9227        14.5489     
  1210.53        500.000        69.6120                 NaN            NaN            NaN            NaN            NaN            NaN   4.96018                 NaN            NaN   2.54975       0.191725        11.0972        11.5892     
  1208.02        500.000        49.9514                 NaN            NaN            NaN            NaN   2.24872                 NaN   3.61493                 NaN            NaN   3.68333       0.458550        19.1888        20.8543     
  1205.51        500.000        96.6487                 NaN            NaN            NaN            NaN            NaN            NaN  0.169486        1.80397                 NaN  0.876097                 NaN  0.501725                 NaN
  1203.01        500.000        97.4789                 NaN            NaN            NaN            NaN            NaN            NaN   1.18909                 NaN            NaN  0.237981       0.207369E-001   1.07327                 NaN
  1200.50        500.000        83.0144                 NaN            NaN            NaN            NaN            NaN            NaN  0.967189        1.64979                 NaN   1.38890       0.109028        6.37550        6.49521     
  1197.99        500.000        55.3668                 NaN            NaN            NaN            NaN   2.02902                 NaN  0.412151E-003   1.48171                 NaN   3.51712       0.417555        17.4497        19.7377     
  1195.49        500.000        93.1326                 NaN            NaN            NaN            NaN            NaN            NaN   1.30397        3.14941                 NaN  0.438599                 NaN   1.97546                 NaN
  1192.98        500.000        81.7461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.449073       0.170130        9.08567        8.54898     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.62427        11.5076                 NaN   8.09332       0.580953        40.1122        37.0816     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.01592        12.1072                 NaN   8.13555       0.580815        40.0824        37.0781     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8938        2.27762                 NaN   8.15577       0.566832        40.0200        37.0860     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN   3.12766                 NaN   9.27973       0.234341E-003            NaN   7.70058       0.842215        41.1846        37.8650     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   3.13766                 NaN   9.26697       0.224569E-003            NaN   7.70002       0.842243        41.1849        37.8680     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN   3.14652                 NaN   9.25608       0.124572E-005            NaN   7.70049       0.842380        41.1833        37.8713     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   3.15526                 NaN   9.24453       0.206582E-003            NaN   7.70077       0.842385        41.1829        37.8739     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN   3.16353                 NaN   9.23319       0.198637E-003            NaN   7.70108       0.842291        41.1837        37.8760     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN   3.17044                 NaN   9.22388       0.189948E-003            NaN   7.70128       0.841877        41.1841        37.8782     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   3.18521                 NaN   9.20152       0.191540E-003            NaN   7.69989       0.842870        41.1883        37.8821     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   3.18978                 NaN   9.19989                 NaN            NaN   7.70199       0.842431        41.1816        37.8843     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   3.19825                 NaN   9.18890       0.175838E-003            NaN   7.70237       0.842435        41.1809        37.8870     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN   3.20669                 NaN   9.17781       0.164593E-003            NaN   7.70254       0.842475        41.1808        37.8895     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN   3.21491                 NaN   9.16728       0.158715E-003            NaN   7.70288       0.842535        41.1800        37.8922     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN   3.22432                 NaN   9.15505       0.158844E-003            NaN   7.70329       0.842602        41.1794        37.8952     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN   3.23304                 NaN   9.14375       0.153966E-003            NaN   7.70358       0.842653        41.1789        37.8979     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN   3.24133                 NaN   9.13316       0.148673E-003            NaN   7.70392       0.842645        41.1782        37.9006     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN   3.24956                 NaN   9.12266       0.143940E-003            NaN   7.70426       0.842629        41.1776        37.9031     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN   3.25792                 NaN   9.11201       0.139498E-003            NaN   7.70465       0.842574        41.1770        37.9057     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN   3.26655                 NaN   9.10097       0.131592E-003            NaN   7.70478       0.842625        41.1765        37.9084     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.8528        1.43526       0.198804E-005   8.21076       0.525153        39.8681        37.1080     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN   2.78703                 NaN   7.57219        2.29510                 NaN   7.78178       0.795192        40.9766        37.7921     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN   3.28841                 NaN   9.07345       0.121551E-003            NaN   7.70620       0.842518        41.1738        37.9155     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN   3.29676                 NaN   9.06286       0.118084E-003            NaN   7.70636       0.842603        41.1732        37.9181     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN   3.30620                 NaN   9.05010       0.116067E-003            NaN   7.70702       0.842642        41.1727        37.9212     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN   3.31446                 NaN   9.03913       0.110993E-003            NaN   7.70742       0.842733        41.1722        37.9240     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN   3.32247                 NaN   9.02909       0.108067E-003            NaN   7.70819       0.842538        41.1710        37.9266     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN   3.32803                 NaN   9.02334       0.102841E-003            NaN   7.70839       0.842245        41.1697        37.9282     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN   3.33353                 NaN   9.01738       0.980828E-004            NaN   7.70896       0.841918        41.1682        37.9299     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN   3.34434                 NaN   9.00206       0.986257E-004            NaN   7.71072       0.841835        41.1672        37.9337     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN   3.35055                 NaN   8.99500       0.944072E-004            NaN   7.70824       0.842825        41.1678        37.9355     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN   3.35681                 NaN   8.98843       0.907175E-004            NaN   7.71117       0.841677        41.1639        37.9379     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN   3.36524                 NaN   8.97655       0.896090E-004            NaN   7.71062       0.842402        41.1645        37.9406     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN   3.36921                 NaN   8.97201       0.854100E-004            NaN   7.71091       0.842159        41.1637        37.9420     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN   3.37941                 NaN   8.95939       0.844383E-004            NaN   7.71098       0.842234        41.1629        37.9450     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN   3.38863                 NaN   8.94454       0.850694E-004            NaN   7.71196       0.842633        41.1639        37.9483     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN   3.39460                 NaN   8.93970       0.809847E-004            NaN   7.71124       0.842239        41.1625        37.9496     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN   3.39660                 NaN   8.93607       0.775650E-004            NaN   7.71262       0.842324        41.1616        37.9508     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN   3.40597                 NaN   8.92520       0.758303E-004            NaN   7.71195       0.842697        41.1601        37.9540     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.34537        6.03557                 NaN   8.28547       0.490409        39.7182        37.1250     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN   3.42223                 NaN   8.90742                 NaN            NaN   7.71404       0.841604        41.1554        37.9593     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   3.42983                 NaN   8.89804       0.239574E-005            NaN   7.71459       0.841467        41.1543        37.9618     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN   3.43648                 NaN   8.88798       0.675935E-004            NaN   7.71473       0.841356        41.1560        37.9633     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN  0.952466E-005            NaN  0.419123        14.0451                 NaN   8.32437       0.466643        39.6078        37.1370     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN   3.43762                 NaN   8.80249       0.907477E-001            NaN   7.71833       0.839490        41.1462        37.9651     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN   3.45157                 NaN   8.87408                 NaN            NaN   7.71393       0.841727        41.1481        37.9706     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   3.46127                 NaN   8.86099       0.589868E-004            NaN   7.71560       0.841652        41.1478        37.9726     
