|6.6.6
Archiving\03_Data\DfracLP/QFM_m1/YM20/YM20_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1431.08        500.000        98.3447                 NaN            NaN            NaN            NaN   1.08070       0.574636                 NaN            NaN            NaN            NaN
  1428.57        500.000        96.8372                 NaN            NaN            NaN            NaN   1.26301        1.27283       0.626963                 NaN            NaN            NaN
  1426.07        500.000        95.1667                 NaN            NaN            NaN            NaN   1.46563        2.03355        1.33416                 NaN            NaN            NaN
  1423.56        500.000        95.3342                 NaN            NaN            NaN            NaN   1.96016        1.41923        1.28644                 NaN            NaN            NaN
  1421.05        500.000        95.4926                 NaN            NaN            NaN            NaN   1.89425        1.37104        1.24208                 NaN            NaN            NaN
  1418.55        500.000        95.6352                 NaN            NaN            NaN            NaN   1.83446        1.32891        1.20145                 NaN            NaN            NaN
  1416.04        500.000        95.7739                 NaN            NaN            NaN            NaN   1.77614        1.28802        1.16196                 NaN            NaN            NaN
  1413.53        500.000        95.9037                 NaN            NaN            NaN            NaN   1.25006        1.72132        1.12492                 NaN            NaN            NaN
  1411.03        500.000        96.0266                 NaN            NaN            NaN            NaN   1.66993        1.21378        1.08966                 NaN            NaN            NaN
  1408.52        500.000        96.1426                 NaN            NaN            NaN            NaN   1.62205        1.17911        1.05628                 NaN            NaN            NaN
  1406.02        500.000        96.2516                 NaN            NaN            NaN            NaN   1.14593        1.57732        1.02512                 NaN            NaN            NaN
  1403.51        500.000        96.3547                 NaN            NaN            NaN            NaN   1.11524        1.53500       0.995077                 NaN            NaN            NaN
  1401.00        500.000        96.4463                 NaN  0.920850E-001            NaN            NaN   1.36078        1.12041       0.980453                 NaN            NaN            NaN
  1398.50        500.000        96.5211                 NaN  0.437036                 NaN            NaN   1.22678       0.811453        1.00362                 NaN            NaN            NaN
  1395.99        500.000        96.5848                 NaN  0.454169                 NaN            NaN  0.760057        1.21268       0.988261                 NaN            NaN            NaN
  1393.48        500.000        96.7366                 NaN  0.450186                 NaN            NaN   1.17544       0.696041       0.941711                 NaN            NaN            NaN
  1390.98        500.000        96.7851                 NaN  0.467447                 NaN            NaN   1.16904       0.647545       0.930890                 NaN            NaN            NaN
  1388.47        500.000        96.8640                 NaN  0.475956                 NaN            NaN   1.15271       0.598504       0.908797                 NaN            NaN            NaN
  1385.96        500.000        96.9392                 NaN  0.485557                 NaN            NaN  0.549441        1.13764       0.888139                 NaN            NaN            NaN
  1383.46        500.000        97.0113                 NaN  0.496002                 NaN            NaN  0.500271        1.12401       0.868385                 NaN            NaN            NaN
  1380.95        500.000        97.0823                 NaN  0.503426                 NaN            NaN   1.10959       0.456444       0.848190                 NaN            NaN            NaN
  1378.45        500.000        97.1474                 NaN  0.512738                 NaN            NaN  0.410828        1.09869       0.830321                 NaN            NaN            NaN
  1375.94        500.000        97.2122                 NaN  0.521221                 NaN            NaN   1.08566       0.368771       0.812132                 NaN            NaN            NaN
  1373.43        500.000        97.2747                 NaN  0.530798                 NaN            NaN   1.07422       0.325420       0.794838                 NaN            NaN            NaN
  1370.93        500.000        96.9556                 NaN  0.803957                 NaN            NaN   1.27806                 NaN  0.962363                 NaN            NaN            NaN
  1368.42        500.000        97.7215                 NaN  0.266380                 NaN            NaN  0.844148       0.585449       0.582522                 NaN            NaN            NaN
  1365.91        500.000        97.4463                 NaN  0.553483                 NaN            NaN   1.04698       0.205959       0.747239                 NaN            NaN            NaN
  1363.41        500.000        97.5036                 NaN  0.554924                 NaN            NaN   1.03121       0.180746       0.729568                 NaN            NaN            NaN
  1360.90        500.000        97.5534                 NaN  0.563666                 NaN            NaN   1.02410       0.142969       0.715871                 NaN            NaN            NaN
  1358.40        500.000        97.6027                 NaN  0.569076                 NaN            NaN  0.111066        1.01552       0.701634                 NaN            NaN            NaN
  1355.89        500.000        97.6496                 NaN  0.572822                 NaN            NaN   1.00696       0.828537E-001  0.687799                 NaN            NaN            NaN
  1353.38        500.000        97.6957                 NaN  0.576260                 NaN            NaN  0.998048       0.556775E-001  0.674313                 NaN            NaN            NaN
  1350.88        500.000        97.7429                 NaN  0.580010                 NaN            NaN  0.989047       0.273405E-001  0.660713                 NaN            NaN            NaN
  1348.37        500.000        97.7844                 NaN  0.575995                 NaN            NaN  0.973398       0.184177E-001  0.647809                 NaN            NaN            NaN
  1345.86        500.000        97.8003                 NaN  0.523456                 NaN            NaN  0.130404       0.909431       0.636408                 NaN            NaN            NaN
  1343.36        500.000        97.8687                 NaN  0.561154                 NaN            NaN  0.944714       0.575427E-002  0.619717                 NaN            NaN            NaN
  1340.85        500.000        97.9011                 NaN  0.558080                 NaN            NaN  0.931155                 NaN  0.609623                 NaN            NaN            NaN
  1338.35        500.000        97.9368                 NaN  0.551770                 NaN            NaN  0.913375                 NaN  0.598010                 NaN            NaN            NaN
  1335.84        500.000        97.9701                 NaN  0.546794                 NaN            NaN  0.896243                 NaN  0.586844                 NaN            NaN            NaN
  1333.33        500.000        98.0068                 NaN  0.537302                 NaN            NaN  0.880964                 NaN  0.574946                 NaN            NaN            NaN
  1330.83        500.000        98.0394                 NaN  0.530701                 NaN            NaN  0.866116                 NaN  0.563799                 NaN            NaN            NaN
  1328.32        500.000        98.0737                 NaN  0.521780                 NaN            NaN  0.852084                 NaN  0.552401                 NaN            NaN            NaN
  1325.81        500.000        98.1050                 NaN  0.513199                 NaN            NaN  0.839949                 NaN  0.541890                 NaN            NaN            NaN
  1323.31        500.000        97.2991                 NaN  0.768610                 NaN            NaN   1.09199                 NaN  0.840269                 NaN            NaN            NaN
  1320.80        500.000        99.0649                 NaN  0.232090                 NaN            NaN  0.504024                 NaN  0.199031                 NaN            NaN            NaN
  1318.30        500.000        98.1988                 NaN  0.492312                 NaN            NaN  0.798195                 NaN  0.510706                 NaN            NaN            NaN
  1315.79        500.000        98.2291                 NaN  0.485110                 NaN            NaN  0.785137                 NaN  0.500636                 NaN            NaN            NaN
  1313.28        500.000        98.2584                 NaN  0.476046                 NaN            NaN  0.774546                 NaN  0.490975                 NaN            NaN            NaN
  1310.78        500.000        98.2896                 NaN  0.468026                 NaN            NaN  0.761683                 NaN  0.480656                 NaN            NaN            NaN
  1308.27        500.000        98.3141                 NaN  0.461188                 NaN            NaN  0.752631                 NaN  0.472082                 NaN            NaN            NaN
  1305.76        500.000        98.3439                 NaN  0.452332                 NaN            NaN  0.741186                 NaN  0.462545                 NaN            NaN            NaN
  1303.26        500.000        98.3714                 NaN  0.444723                 NaN            NaN  0.730408                 NaN  0.453421                 NaN            NaN            NaN
  1300.75        500.000        98.4038                 NaN  0.447060                 NaN            NaN  0.704511                 NaN  0.444627                 NaN            NaN            NaN
  1298.25        500.000        98.4247                 NaN  0.427962                 NaN            NaN  0.711733                 NaN  0.435575                 NaN            NaN            NaN
  1295.74        500.000        98.4486                 NaN  0.421550                 NaN            NaN  0.701927                 NaN  0.427953                 NaN            NaN            NaN
  1293.23        500.000        98.4746                 NaN  0.412518                 NaN            NaN  0.693809                 NaN  0.419113                 NaN            NaN            NaN
  1290.73        500.000        98.4994                 NaN  0.404282                 NaN            NaN  0.685160                 NaN  0.411181                 NaN            NaN            NaN
  1288.22        500.000        98.5239                 NaN  0.395890                 NaN            NaN  0.676918                 NaN  0.403285                 NaN            NaN            NaN
  1285.71        500.000        98.5491                 NaN  0.386530                 NaN            NaN  0.669481                 NaN  0.394933                 NaN            NaN            NaN
  1283.21        500.000        98.5732                 NaN  0.377921                 NaN            NaN  0.661582                 NaN  0.387289                 NaN            NaN            NaN
  1280.70        500.000        98.5970                 NaN  0.369428                 NaN            NaN  0.653833                 NaN  0.379704                 NaN            NaN            NaN
  1278.20        500.000        98.6196                 NaN  0.360118                 NaN            NaN  0.647907                 NaN  0.372362                 NaN            NaN            NaN
  1275.69        500.000        98.6426                 NaN  0.353157                 NaN            NaN  0.639139                 NaN  0.365112                 NaN            NaN            NaN
  1273.18        500.000        98.6641                 NaN  0.345370                 NaN            NaN  0.632245                 NaN  0.358296                 NaN            NaN            NaN
  1270.68        500.000        98.6869                 NaN  0.335218                 NaN            NaN  0.626756                 NaN  0.351100                 NaN            NaN            NaN
  1268.17        500.000        98.7085                 NaN  0.330547                 NaN            NaN  0.616065                 NaN  0.344860                 NaN            NaN            NaN
  1265.66        500.000        98.7215                 NaN  0.315123                 NaN            NaN  0.619970                 NaN  0.343448                 NaN            NaN            NaN
  1263.16        500.000        98.7548                 NaN  0.300313       0.733412E-002            NaN  0.611690                 NaN  0.325823                 NaN            NaN            NaN
  1260.65        500.000        98.6762                 NaN  0.221034       0.103596                 NaN  0.657824                 NaN  0.341369                 NaN            NaN            NaN
  1258.15        500.000        94.3133                 NaN  0.593935                 NaN            NaN   1.43776                 NaN  0.819370        2.62471       0.210955                 NaN
  1255.64        500.000        90.6285                 NaN  0.828892                 NaN            NaN   2.11798                 NaN   1.21038        4.87635       0.337935                 NaN
  1253.13        500.000        91.4806                 NaN  0.743189                 NaN            NaN   1.95165                 NaN   1.10416        4.41706       0.303296                 NaN
  1250.63        500.000        92.1566                 NaN  0.607521                 NaN            NaN   1.71121       0.191334        1.01770        4.04516       0.270530                 NaN
  1248.12        500.000        92.7294                 NaN  0.472236                 NaN            NaN  0.439599        1.44420       0.943641        3.72975       0.241198                 NaN
  1245.61        500.000        93.2687                 NaN  0.445160                 NaN            NaN   1.35264       0.389105       0.874535        3.44907       0.220770                 NaN
  1243.11        500.000        93.7359                 NaN  0.421557                 NaN            NaN   1.27134       0.346580       0.814103        3.20767       0.202842                 NaN
  1240.60        500.000        94.1541                 NaN  0.398878                 NaN            NaN  0.311556        1.19614       0.759161        2.99351       0.186659                 NaN
  1238.10        500.000        94.5251                 NaN  0.375481                 NaN            NaN   1.12190       0.291196       0.709810        2.80456       0.171994                 NaN
  1235.59        500.000        94.8611                 NaN  0.349126                 NaN            NaN   1.04666       0.286190       0.664527        2.63401       0.158342                 NaN
  1233.08        500.000        95.1641                 NaN  0.323540                 NaN            NaN  0.973512       0.288669       0.623508        2.48071       0.145929                 NaN
  1230.58        500.000        95.4344                 NaN  0.293722                 NaN            NaN  0.898994       0.308845       0.586015        2.34391       0.134161                 NaN
  1228.07        500.000        95.6840                 NaN  0.262676                 NaN            NaN  0.822158       0.338905       0.551389        2.21757       0.123275                 NaN
  1225.56        500.000        95.9106                 NaN  0.228895                 NaN            NaN  0.744214       0.381375       0.519681        2.10220       0.113007                 NaN
  1223.06        500.000        96.0906                 NaN  0.138736                 NaN            NaN  0.575301       0.600383       0.493889        2.00093       0.100181                 NaN
  1220.55        500.000        96.3252                 NaN  0.206857                 NaN            NaN  0.666182       0.344075       0.461366        1.89944       0.969103E-001            NaN
  1218.05        500.000        96.5211                 NaN            NaN            NaN            NaN  0.540910       0.560606       0.422111        1.86479       0.905244E-001            NaN
  1215.54        500.000        96.5016                 NaN            NaN            NaN            NaN  0.174493        1.04319       0.442934        1.76911       0.686477E-001            NaN
  1213.03        500.000        96.9646                 NaN  0.321273                 NaN            NaN  0.726933                 NaN  0.371398        1.53769       0.781536E-001            NaN
  1210.53        500.000        96.8999                 NaN            NaN            NaN            NaN  0.279081       0.798103       0.379043        1.58198       0.618716E-001            NaN
  1208.02        500.000        90.0667                 NaN  0.639196                 NaN            NaN   1.08188                 NaN  0.927118        4.07815       0.139342        3.06762     
  1205.51        500.000        72.9533                 NaN   1.23804                 NaN            NaN   2.98515                 NaN   2.31368        10.0442       0.279024        10.1867     
  1203.01        500.000        76.5342                 NaN   1.08386                 NaN            NaN   2.51265                 NaN   2.00381        8.73772       0.237303        8.89050     
  1200.50        500.000        76.8796                 NaN   1.15755                 NaN            NaN   2.30020                 NaN   1.97028        8.64118       0.234752        8.81648     
  1197.99        500.000        79.7018                 NaN  0.924326                 NaN            NaN   1.99729                 NaN   1.71572        7.56180       0.202783        7.89630     
  1195.49        500.000        87.4261                 NaN  0.591772                 NaN            NaN   1.37215                 NaN   1.05029        4.83524       0.123891        4.60051     
  1192.98        500.000        83.0012                 NaN  0.765271                 NaN            NaN   1.71947                 NaN   1.41719        6.44591       0.160236        6.49076     
  1190.48        500.000        79.0201                 NaN  0.904829                 NaN            NaN   2.03227                 NaN   1.71338        8.02461       0.184371        8.12041     
  1187.97        500.000        70.1494                 NaN   1.38248                 NaN            NaN   2.20503                 NaN   2.36895        11.8911       0.276867        11.7262     
  1185.46        500.000        27.3617                 NaN   2.85740                 NaN            NaN   5.45039                 NaN   5.37585        30.0583       0.652368        28.2440     
  1182.96        500.000                 NaN            NaN   3.87722                 NaN            NaN   7.09692                 NaN   7.31519        41.4282       0.882211        39.4002     
  1180.45        500.000                 NaN            NaN   3.89730                 NaN            NaN   7.06810                 NaN   7.31573        41.4292       0.883279        39.4064     
  1177.94        500.000                 NaN            NaN   3.87856                 NaN            NaN   7.10118                 NaN   7.31949        41.4179       0.880690        39.4022     
  1175.44        500.000                 NaN            NaN   3.92178                 NaN            NaN   7.03546                 NaN   7.31806        41.4261       0.883963        39.4147     
  1172.93        500.000                 NaN            NaN   3.94048                 NaN            NaN   7.00876                 NaN   7.31865        41.4267       0.884934        39.4205     
  1170.43        500.000                 NaN            NaN   3.95871                 NaN            NaN   6.98277                 NaN   7.31926        41.4271       0.885873        39.4263     
  1167.92        500.000                 NaN            NaN   3.97654                 NaN            NaN   6.95729                 NaN   7.31985        41.4276       0.886798        39.4319     
  1165.41        500.000                 NaN            NaN   3.99384                 NaN            NaN   6.93280                 NaN   7.32053        41.4278       0.887663        39.4374     
  1162.91        500.000                 NaN            NaN   4.74920                 NaN            NaN  0.902826E-005   5.61246        7.20965        41.8558       0.972126        39.6008     
  1160.40        500.000                 NaN            NaN   4.02756                 NaN            NaN   6.88494                 NaN   7.32184        41.4281       0.889364        39.4482     
  1157.89        500.000                 NaN            NaN   3.98279                 NaN            NaN   6.94746                 NaN   7.32659        41.4199       0.884848        39.4384     
  1155.39        500.000                 NaN            NaN   4.07118                 NaN            NaN   6.82079                 NaN   7.32212        41.4322       0.892116        39.4616     
  1152.88        500.000                 NaN            NaN   4.03053                 NaN            NaN   6.87149                 NaN   7.32278        41.4323       0.892882        39.4500     
  1150.38        500.000                 NaN            NaN   4.10117                 NaN            NaN   6.77861                 NaN   7.32361        41.4317       0.893552        39.4714     
  1147.87        500.000                 NaN            NaN   4.08387                 NaN            NaN   6.78832                 NaN   7.32071        41.4446       0.897644        39.4649     
  1145.36        500.000                 NaN            NaN   4.12944                 NaN            NaN   6.73901                 NaN   7.32518        41.4308       0.894863        39.4807     
  1142.86        500.000                 NaN            NaN   4.14379                 NaN            NaN   6.71894                 NaN   7.32596        41.4303       0.895543        39.4855     
  1140.35        500.000                 NaN            NaN   4.15741                 NaN            NaN   6.69994                 NaN   7.32678        41.4297       0.896167        39.4900     
  1137.84        500.000                 NaN            NaN   4.17073                 NaN            NaN   6.68141                 NaN   7.32762        41.4290       0.896768        39.4945     
  1135.34        500.000                 NaN            NaN   4.13016                 NaN            NaN   6.73146                 NaN   7.32826        41.4295       0.897563        39.4830     
  1132.83        500.000                 NaN            NaN   4.19587                 NaN            NaN   6.64665                 NaN   7.32938        41.4271       0.897848        39.5031     
  1130.33        500.000                 NaN            NaN   4.20823                 NaN            NaN   6.62963                 NaN   7.33029        41.4261       0.898374        39.5073     
  1127.82        500.000                 NaN            NaN   4.22145                 NaN            NaN   6.61121                 NaN   7.33112        41.4254       0.898994        39.5118     
  1125.31        500.000                 NaN            NaN   4.23354                 NaN            NaN   6.59457                 NaN   7.33204        41.4243       0.899510        39.5160     
  1122.81        500.000                 NaN            NaN   4.22467                 NaN            NaN   6.58869                 NaN   7.33323        41.4370       0.904666        39.5118     
  1120.30        500.000                 NaN            NaN   4.25617                 NaN            NaN   6.56372                 NaN   7.33399        41.4217       0.900404        39.5240     
  1117.79        500.000                 NaN            NaN   4.26843                 NaN            NaN   6.54678                 NaN   7.33489        41.4207       0.900956        39.5282     
  1115.29        500.000                 NaN            NaN   4.27987                 NaN            NaN   6.53111                 NaN   7.33585        41.4195       0.901433        39.5323     
  1112.78        500.000                 NaN            NaN   4.29151                 NaN            NaN   6.51507                 NaN   7.33678        41.4183       0.901943        39.5364     
  1110.28        500.000                 NaN            NaN   4.30160                 NaN            NaN   6.50164                 NaN   7.33788        41.4165       0.902284        39.5401     
  1107.77        500.000                 NaN            NaN   4.31220                 NaN            NaN   6.48732                 NaN   7.33892        41.4150       0.902689        39.5439     
  1105.26        500.000                 NaN            NaN   4.28523                 NaN            NaN   6.51282                 NaN   7.34123        41.4200       0.905269        39.5355     
  1102.76        500.000                 NaN            NaN   4.33419                 NaN            NaN   6.45723                 NaN   7.34088        41.4123       0.903620        39.5518     
  1100.25        500.000                 NaN            NaN   4.29220                 NaN            NaN   6.50987                 NaN   7.34159        41.4121       0.904238        39.5400     
  1097.74        500.000                 NaN            NaN   4.35325                 NaN            NaN   6.43205                 NaN   7.34319        41.4083       0.904237        39.5589     
  1095.24        500.000                 NaN            NaN   4.36259                 NaN            NaN   6.41977                 NaN   7.34437        41.4063       0.904532        39.5625     
  1092.73        500.000                 NaN            NaN   4.35064                 NaN            NaN   6.41719                 NaN   7.33953        41.4238       0.910897        39.5580     
  1090.23        500.000                 NaN            NaN   4.33394                 NaN            NaN   6.44872                 NaN   7.34523        41.4096       0.907920        39.5546     
  1087.72        500.000                 NaN            NaN   4.39090                 NaN            NaN   6.38226                 NaN   7.34786        41.4003       0.905493        39.5732     
  1085.21        500.000                 NaN            NaN   4.40004                 NaN            NaN   6.37024                 NaN   7.34906        41.3982       0.905790        39.5767     
  1082.71        500.000                 NaN            NaN   4.40856                 NaN            NaN   6.35919                 NaN   7.35030        41.3959       0.906028        39.5801     
  1080.20        500.000                 NaN            NaN   4.41802                 NaN            NaN   6.34631                 NaN   7.35135        41.3943       0.906408        39.5836     
  1077.69        500.000                 NaN            NaN   4.40576                 NaN            NaN   6.34709                 NaN   7.34886        41.4088       0.910773        39.5787     
  1075.19        500.000                 NaN            NaN   4.43532                 NaN            NaN   6.32382                 NaN   7.35387        41.3896       0.906927        39.5904     
  1072.68        500.000                 NaN            NaN   4.44379                 NaN            NaN   6.31286                 NaN   7.35516        41.3872       0.907173        39.5938     
  1070.18        500.000                 NaN            NaN   4.45212                 NaN            NaN   6.30211                 NaN   7.35647        41.3847       0.907408        39.5971     
  1067.67        500.000                 NaN            NaN   4.46031                 NaN            NaN   6.29161                 NaN   7.35780        41.3822       0.907631        39.6005     
  1065.16        500.000                 NaN            NaN   4.46839                 NaN            NaN   6.28127                 NaN   7.35915        41.3796       0.907845        39.6038     
  1062.66        500.000                 NaN            NaN   4.87962                 NaN            NaN  0.106422E-004   5.46897        7.25668        41.7594       0.969097        39.6662     
  1060.15        500.000                 NaN            NaN   4.48530                 NaN            NaN   6.25921                 NaN   7.36174        41.3748       0.908392        39.6105     
  1057.64        500.000                 NaN            NaN   4.49194                 NaN            NaN   6.25142                 NaN   7.36333        41.3714       0.908429        39.6135     
  1055.14        500.000                 NaN            NaN   4.50034                 NaN            NaN   6.24041                 NaN   7.36463        41.3690       0.908713        39.6169     
  1052.63        500.000                 NaN            NaN   4.50774                 NaN            NaN   6.23120                 NaN   7.36610        41.3660       0.908866        39.6201     
  1050.13        500.000                 NaN            NaN   4.51506                 NaN            NaN   6.22213                 NaN   7.36759        41.3630       0.909011        39.6232     
  1047.62        500.000                 NaN            NaN   4.52157                 NaN            NaN   6.21453                 NaN   7.36921        41.3594       0.909049        39.6262     
  1045.11        500.000                 NaN            NaN   4.52874                 NaN            NaN   6.20570                 NaN   7.37073        41.3563       0.909184        39.6293     
  1042.61        500.000                 NaN            NaN   4.48322                 NaN            NaN   6.27567                 NaN   7.37812        41.3355       0.907232        39.6203     
  1040.10        500.000                 NaN            NaN   4.49014                 NaN            NaN   6.26706                 NaN   7.37941        41.3328       0.907357        39.6232     
  1037.59        500.000                 NaN            NaN   4.54995                 NaN            NaN   6.17967                 NaN   7.37540        41.3467       0.909572        39.6387     
  1035.09        500.000                 NaN            NaN   4.52304                 NaN            NaN   6.20707                 NaN   7.37104        41.3570       0.912164        39.6297     
  1032.58        500.000                 NaN            NaN   4.55421                 NaN            NaN   6.18076                 NaN   7.38031        41.3334       0.908404        39.6429     
  1030.08        500.000                 NaN            NaN   4.56173                 NaN            NaN   6.17123                 NaN   7.38182        41.3305       0.908612        39.6461     
  1027.57        500.000                 NaN            NaN   4.56914                 NaN            NaN   6.16186                 NaN   7.38335        41.3275       0.908811        39.6494     
  1025.06        500.000                 NaN            NaN   4.57646                 NaN            NaN   6.15267                 NaN   7.38491        41.3244       0.909002        39.6526     
  1022.56        500.000                 NaN            NaN   4.58367                 NaN            NaN   6.14364                 NaN   7.38649        41.3212       0.909183        39.6558     
  1020.05        500.000                 NaN            NaN   4.59078                 NaN            NaN   6.13477                 NaN   7.38808        41.3180       0.909358        39.6590     
  1017.54        500.000                 NaN            NaN   4.60003                 NaN            NaN   6.12411                 NaN   7.39135        41.3115       0.909189        39.6638     
  1015.04        500.000                 NaN            NaN   4.63062                 NaN            NaN   6.04091                 NaN   7.37094        41.3735       0.920425        39.6636     
  1012.53        500.000                 NaN            NaN   4.59614                 NaN            NaN   6.13908                 NaN   7.39627        41.2957       0.907353        39.6654     
  1010.03        500.000                 NaN            NaN   4.57098                 NaN            NaN   6.16141                 NaN   7.39504        41.3043       0.910140        39.6581     
  1007.52        500.000                 NaN            NaN   4.33513                 NaN            NaN   6.57212                 NaN   7.38893        41.2584       0.874809        39.5706     
  1005.01        500.000                 NaN            NaN   4.58423                 NaN            NaN   6.14584                 NaN   7.39853        41.2970       0.910151        39.6643     
  1002.51        500.000                 NaN            NaN   4.63102                 NaN            NaN   6.09234                 NaN   7.40063        41.2856       0.909749        39.6806     
  1000.00        500.000                 NaN            NaN   4.61608                 NaN            NaN   6.12507                 NaN   7.40791        41.2666       0.905750        39.6786     
