|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/TAY13/TAY13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1426.07        500.000        99.1926                 NaN            NaN            NaN  0.236437       0.571007                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        99.0905                 NaN            NaN            NaN            NaN  0.909500                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        99.0832       0.190287E-005            NaN            NaN            NaN  0.916774                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.0668                 NaN            NaN            NaN            NaN  0.933163                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        99.0660                 NaN            NaN            NaN            NaN  0.934018                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.9481                 NaN            NaN            NaN            NaN  0.220701       0.831193                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6471                 NaN            NaN            NaN            NaN  0.450826       0.902040                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6630                 NaN            NaN            NaN            NaN  0.890432       0.446532                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6764                 NaN            NaN            NaN            NaN  0.881562       0.442021                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6906                 NaN            NaN            NaN            NaN  0.871312       0.438110                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.7053                 NaN            NaN            NaN            NaN  0.434400       0.860332                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.7177                 NaN            NaN            NaN            NaN  0.852418       0.429884                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.7315                 NaN            NaN            NaN            NaN  0.842068       0.426451                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.7431                 NaN            NaN            NaN            NaN  0.422407       0.834462                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.7554                 NaN            NaN            NaN            NaN  0.419203       0.825397                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.7676                 NaN            NaN            NaN            NaN  0.415685       0.816698                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.5069                 NaN            NaN            NaN            NaN   1.06198       0.830803       0.600278                 NaN            NaN            NaN
  1383.46        500.000        97.1812                 NaN            NaN            NaN            NaN  0.817568        1.23458       0.766657                 NaN            NaN            NaN
  1380.95        500.000        97.2428                 NaN            NaN            NaN            NaN   1.20975       0.798797       0.748687                 NaN            NaN            NaN
  1378.45        500.000        97.3098                 NaN            NaN            NaN            NaN   1.18342       0.777618       0.729134                 NaN            NaN            NaN
  1375.94        500.000        97.3471       0.288618E-001            NaN            NaN            NaN   1.12560       0.777777       0.720682                 NaN            NaN            NaN
  1373.43        500.000        97.4250       0.386268                 NaN            NaN            NaN  0.559008       0.889019       0.740734                 NaN            NaN            NaN
  1370.93        500.000        97.4687       0.465006                 NaN            NaN            NaN  0.908653       0.420381       0.737302                 NaN            NaN            NaN
  1368.42        500.000        97.5231       0.470740                 NaN            NaN            NaN  0.896101       0.388503       0.721596                 NaN            NaN            NaN
  1365.91        500.000        97.5737       0.479578                 NaN            NaN            NaN  0.887803       0.350954       0.707934                 NaN            NaN            NaN
  1363.41        500.000        97.6351       0.483763                 NaN            NaN            NaN  0.872767       0.317992       0.690404                 NaN            NaN            NaN
  1360.90        500.000        97.6816       0.492888                 NaN            NaN            NaN  0.864400       0.283479       0.677672                 NaN            NaN            NaN
  1358.40        500.000        97.7299       0.499369                 NaN            NaN            NaN  0.251047       0.855615       0.664023                 NaN            NaN            NaN
  1355.89        500.000        97.7796       0.505607                 NaN            NaN            NaN  0.845506       0.218932       0.650357                 NaN            NaN            NaN
  1353.38        500.000        97.8180       0.508867                 NaN            NaN            NaN  0.195235       0.839263       0.638681                 NaN            NaN            NaN
  1350.88        500.000        97.8683       0.515962                 NaN            NaN            NaN  0.828247       0.162922       0.624581                 NaN            NaN            NaN
  1348.37        500.000        97.9091       0.520222                 NaN            NaN            NaN  0.137960       0.819723       0.613010                 NaN            NaN            NaN
  1345.86        500.000        97.9500       0.524416                 NaN            NaN            NaN  0.811940       0.112390       0.601216                 NaN            NaN            NaN
  1343.36        500.000        97.9914       0.528313                 NaN            NaN            NaN  0.802026       0.888883E-001  0.589399                 NaN            NaN            NaN
  1340.85        500.000        98.0290       0.530479                 NaN            NaN            NaN  0.794752       0.676696E-001  0.578145                 NaN            NaN            NaN
  1338.35        500.000        98.0672       0.532840                 NaN            NaN            NaN  0.785667       0.472741E-001  0.566973                 NaN            NaN            NaN
  1335.84        500.000        98.1036       0.534358                 NaN            NaN            NaN  0.284959E-001  0.777379       0.556182                 NaN            NaN            NaN
  1333.33        500.000        98.1390       0.535380                 NaN            NaN            NaN  0.769125       0.108665E-001  0.545620                 NaN            NaN            NaN
  1330.83        500.000        98.1654       0.508371                 NaN            NaN            NaN  0.740304       0.514032E-001  0.534539                 NaN            NaN            NaN
  1328.32        500.000        98.2034       0.526523                 NaN            NaN            NaN  0.745017                 NaN  0.525030                 NaN            NaN            NaN
  1325.81        500.000        98.2346       0.518537                 NaN            NaN            NaN  0.732162                 NaN  0.514697                 NaN            NaN            NaN
  1323.31        500.000        98.2661       0.511759                 NaN            NaN            NaN  0.717680                 NaN  0.504418                 NaN            NaN            NaN
  1320.80        500.000        98.2957       0.505532                 NaN            NaN            NaN  0.703922                 NaN  0.494895                 NaN            NaN            NaN
  1318.30        500.000        98.3258       0.497210                 NaN            NaN            NaN  0.691926                 NaN  0.485044                 NaN            NaN            NaN
  1315.79        500.000        98.3490       0.456450                 NaN            NaN            NaN  0.653618       0.661204E-001  0.474790                 NaN            NaN            NaN
  1313.28        500.000        98.3810       0.483474                 NaN            NaN            NaN  0.669155                 NaN  0.466323                 NaN            NaN            NaN
  1310.78        500.000        98.4090       0.477270                 NaN            NaN            NaN  0.656255                 NaN  0.457430                 NaN            NaN            NaN
  1308.27        500.000        98.4363       0.469646                 NaN            NaN            NaN  0.645461                 NaN  0.448585                 NaN            NaN            NaN
  1305.76        500.000        98.4622       0.459820                 NaN            NaN            NaN  0.638185                 NaN  0.439822                 NaN            NaN            NaN
  1303.26        500.000        98.4880       0.455479                 NaN            NaN            NaN  0.624994                 NaN  0.431534                 NaN            NaN            NaN
  1300.75        500.000        98.5145       0.447151                 NaN            NaN            NaN  0.615465                 NaN  0.422879                 NaN            NaN            NaN
  1298.25        500.000        98.5396       0.439548                 NaN            NaN            NaN  0.606194                 NaN  0.414617                 NaN            NaN            NaN
  1295.74        500.000        98.5634       0.433048                 NaN            NaN            NaN  0.596734                 NaN  0.406799                 NaN            NaN            NaN
  1293.23        500.000        98.5889       0.425184                 NaN            NaN            NaN  0.587323                 NaN  0.398611                 NaN            NaN            NaN
  1290.73        500.000        98.6133       0.418224                 NaN            NaN            NaN  0.577699                 NaN  0.390797                 NaN            NaN            NaN
  1288.22        500.000        98.6350       0.411209                 NaN            NaN            NaN  0.570179                 NaN  0.383646                 NaN            NaN            NaN
  1285.71        500.000        98.6601       0.404001                 NaN            NaN            NaN  0.560397                 NaN  0.375459                 NaN            NaN            NaN
  1283.21        500.000        98.6829       0.396306                 NaN            NaN            NaN  0.552617                 NaN  0.368223                 NaN            NaN            NaN
  1280.70        500.000        98.7063       0.389096                 NaN            NaN            NaN  0.543723                 NaN  0.360916                 NaN            NaN            NaN
  1278.20        500.000        98.7272       0.382308                 NaN            NaN            NaN  0.536426                 NaN  0.354027                 NaN            NaN            NaN
  1275.69        500.000        98.7490       0.375415                 NaN            NaN            NaN  0.528431                 NaN  0.347160                 NaN            NaN            NaN
  1273.18        500.000        98.7714       0.367035                 NaN            NaN            NaN  0.521619                 NaN  0.339904                 NaN            NaN            NaN
  1270.68        500.000        98.7929       0.360389                 NaN            NaN            NaN  0.513443                 NaN  0.333294                 NaN            NaN            NaN
  1268.17        500.000        98.8136       0.352869                 NaN            NaN            NaN  0.506755                 NaN  0.326792                 NaN            NaN            NaN
  1265.66        500.000        98.8347       0.346336                 NaN            NaN            NaN  0.498253                 NaN  0.320666                 NaN            NaN            NaN
  1263.16        500.000        94.7829       0.772388                 NaN            NaN            NaN   1.13747                 NaN  0.748656        2.55858                 NaN            NaN
  1260.65        500.000        91.3250       0.190047                 NaN            NaN            NaN  0.893667        1.94479        1.09142        4.55505                 NaN            NaN
  1258.15        500.000        91.8965       0.139058                 NaN            NaN            NaN  0.799064        1.92372        1.02451        4.21717                 NaN            NaN
  1255.64        500.000        92.4368       0.121413                 NaN            NaN            NaN  0.735097        1.84012       0.961415        3.90516                 NaN            NaN
  1253.13        500.000        91.8236                 NaN            NaN  0.409616                 NaN   1.09421        1.46776        1.03827        4.16650                 NaN            NaN
  1250.63        500.000        92.1320                 NaN            NaN  0.523914                 NaN   1.18213        1.16303        1.00291        3.99603                 NaN            NaN
  1248.12        500.000        92.7793                 NaN            NaN  0.484210                 NaN   1.09620        1.05096       0.922394        3.66690                 NaN            NaN
  1245.61        500.000        93.3289                 NaN            NaN  0.449428                 NaN   1.02134       0.959045       0.853319        3.38796                 NaN            NaN
  1243.11        500.000        93.8129                 NaN            NaN  0.418463                 NaN  0.953889       0.877223       0.791771        3.14576                 NaN            NaN
  1240.60        500.000        94.2399                 NaN            NaN  0.390709                 NaN  0.804810       0.893992       0.736786        2.93378                 NaN            NaN
  1238.10        500.000        94.6147                 NaN            NaN  0.364972                 NaN  0.839199       0.744900       0.687838        2.74844                 NaN            NaN
  1235.59        500.000        94.9508                 NaN            NaN  0.341262                 NaN  0.788446       0.693551       0.643874        2.58205                 NaN            NaN
  1233.08        500.000        95.2564                 NaN            NaN  0.318681                 NaN  0.647380       0.741334       0.603120        2.43312                 NaN            NaN
  1230.58        500.000        95.5311                 NaN            NaN  0.297752                 NaN  0.609162       0.697134       0.566396        2.29842                 NaN            NaN
  1228.07        500.000        95.7813                 NaN            NaN  0.277705                 NaN  0.654848       0.577050       0.532746        2.17631                 NaN            NaN
  1225.56        500.000        96.0132                 NaN            NaN  0.258654                 NaN  0.547979       0.615627       0.501153        2.06341                 NaN            NaN
  1223.06        500.000        96.2252                 NaN            NaN  0.241046                 NaN  0.578240       0.522506       0.472222        1.96079                 NaN            NaN
  1220.55        500.000        96.4175                 NaN            NaN  0.223050                 NaN  0.505601       0.541688       0.445867        1.86634                 NaN            NaN
  1218.05        500.000        96.6043                 NaN            NaN  0.207741                 NaN  0.483008       0.508554       0.419979        1.77639                 NaN            NaN
  1215.54        500.000        96.7726                 NaN            NaN  0.192612                 NaN  0.466295       0.476859       0.396854        1.69480                 NaN            NaN
  1213.03        500.000        96.9295                 NaN            NaN  0.177808                 NaN  0.445831       0.453430       0.375173        1.61824                 NaN            NaN
  1210.53        500.000        97.0712                 NaN            NaN  0.163443                 NaN  0.445103       0.416536       0.355575        1.54810                 NaN            NaN
  1208.02        500.000        97.2074                 NaN            NaN  0.150722                 NaN  0.433986       0.389595       0.336610        1.48164                 NaN            NaN
  1205.51        500.000        77.7407                 NaN            NaN  0.824816                 NaN  0.737579        2.01926        1.88941        8.43420        8.35401                 NaN
  1203.01        500.000        76.5509       0.509632                 NaN  0.807366                 NaN   2.28833                 NaN   1.98642        8.80560        9.05175                 NaN
  1200.50        500.000        78.7016       0.615201                 NaN  0.672018                 NaN   2.04048                 NaN   1.80639        7.96446        8.19987                 NaN
  1197.99        500.000        80.1646       0.561321                 NaN  0.618867                 NaN   1.84212                 NaN   1.67167        7.44975        7.69163                 NaN
  1195.49        500.000        83.0156       0.453378                 NaN  0.544352                 NaN   1.59061                 NaN   1.42204        6.40728        6.56670                 NaN
  1192.98        500.000        84.0373       0.336423                 NaN  0.551309                 NaN   1.48860                 NaN   1.31976        6.06475        6.20182                 NaN
  1190.48        500.000        81.1094       0.588584                 NaN  0.543949                 NaN   1.60681                 NaN   1.55706        7.18290        7.41127                 NaN
  1187.97        500.000        84.3458       0.327995                 NaN  0.509417                 NaN   1.37837                 NaN   1.25462        6.11398        6.06984                 NaN
  1185.46        500.000        70.6667       0.835316                 NaN  0.764220                 NaN   2.22922                 NaN   2.28775        11.6897        11.5271                 NaN
  1182.96        500.000                 NaN   2.16336                 NaN   2.79377                 NaN   6.49656                 NaN   7.36229        41.2764        39.9076                 NaN
  1180.45        500.000                 NaN   2.08272                 NaN   2.80347                 NaN   6.60394                 NaN   7.36470        41.2456        39.8996                 NaN
  1177.94        500.000                 NaN   2.11704                 NaN   2.78633                 NaN   6.58662                 NaN   7.36891        41.2437        39.8974                 NaN
  1175.44        500.000                 NaN   2.23745                 NaN   2.74739                 NaN   6.47464                 NaN   7.37419        41.2697        39.8967                 NaN
  1172.93        500.000                 NaN   2.18493                 NaN   2.75257                 NaN   6.55208                 NaN   7.37723        41.2400        39.8932                 NaN
  1170.43        500.000                 NaN   2.23124                 NaN   2.68959                 NaN   6.60772                 NaN   7.39014        41.2137        39.8676                 NaN
  1167.92        500.000                 NaN   2.25113                 NaN   2.69153                 NaN   6.57557                 NaN   7.39224        41.2150        39.8745                 NaN
  1165.41        500.000                 NaN   2.29270                 NaN   2.66137                 NaN   6.57278                 NaN   7.39759        41.2099        39.8656                 NaN
  1162.91        500.000                 NaN   2.30138                 NaN   2.66690                 NaN   6.55089                 NaN   7.40001        41.2081        39.8727                 NaN
  1160.40        500.000                 NaN   2.40345                 NaN   2.67680                 NaN   6.37018                 NaN   7.39719        41.2555        39.8968                 NaN
  1157.89        500.000                 NaN   2.36211                 NaN   2.63494                 NaN   6.52298                 NaN   7.41080        41.2004        39.8687                 NaN
  1155.39        500.000                 NaN   2.42935                 NaN   2.59849                 NaN   6.49381                 NaN   7.41298        41.2046        39.8608                 NaN
  1152.88        500.000                 NaN   2.50807                 NaN   2.60087                 NaN   6.35988                 NaN   7.40878        41.2498        39.8726                 NaN
  1150.38        500.000                 NaN   2.49131                 NaN   2.59154                 NaN   6.41228                 NaN   7.41565        41.2202        39.8690                 NaN
  1147.87        500.000                 NaN   2.50959                 NaN   2.58485                 NaN   6.39980                 NaN   7.41847        41.2170        39.8703                 NaN
  1145.36        500.000                 NaN   2.54085                 NaN   2.56845                 NaN   6.38569                 NaN   7.42253        41.2145        39.8680                 NaN
  1142.86        500.000                 NaN   2.57183                 NaN   2.55212                 NaN   6.37186                 NaN   7.42659        41.2119        39.8658                 NaN
  1140.35        500.000                 NaN   4.92870                 NaN            NaN            NaN   6.23668                 NaN   7.54465        41.2702        39.2128       0.807020     
  1137.84        500.000                 NaN   4.94145                 NaN            NaN            NaN   6.21768                 NaN   7.54592        41.2708        39.2168       0.807336     
  1135.34        500.000                 NaN   4.98809                 NaN            NaN            NaN   6.12181                 NaN   7.53716        41.3112        39.2254       0.816378     
  1132.83        500.000                 NaN   4.97945                 NaN            NaN            NaN   6.15135                 NaN   7.54388        41.2865        39.2266       0.812147     
  1130.33        500.000                 NaN   4.99036                 NaN            NaN            NaN   6.13652                 NaN   7.54522        41.2848        39.2306       0.812564     
  1127.82        500.000                 NaN   5.02106                 NaN            NaN            NaN   6.07525                 NaN   7.54107        41.3059        39.2380       0.818776     
  1125.31        500.000                 NaN   5.03088                 NaN            NaN            NaN   6.06144                 NaN   7.54226        41.3050        39.2413       0.819097     
  1122.81        500.000                 NaN   5.02209                 NaN            NaN            NaN   6.09354                 NaN   7.54930        41.2791        39.2422       0.813762     
  1120.30        500.000                 NaN   5.04592                 NaN            NaN            NaN   6.04591                 NaN   7.54715        41.2958        39.2472       0.818027     
  1117.79        500.000                 NaN   5.04202                 NaN            NaN            NaN   6.06695                 NaN   7.55213        41.2748        39.2497       0.814432     
  1115.29        500.000                 NaN   5.06333                 NaN            NaN            NaN   6.02284                 NaN   7.54979        41.2915        39.2539       0.818604     
  1112.78        500.000                 NaN   5.06154                 NaN            NaN            NaN   6.04092                 NaN   7.55498        41.2704        39.2570       0.815103     
  1110.28        500.000                 NaN   5.09981                 NaN            NaN            NaN   5.97272                 NaN   7.55130        41.2890        39.2670       0.820187     
  1107.77        500.000                 NaN   5.08707                 NaN            NaN            NaN   5.99102                 NaN   7.55288        41.2855        39.2637       0.819861     
  1105.26        500.000                 NaN   5.09530                 NaN            NaN            NaN   5.98025                 NaN   7.55432        41.2832        39.2669       0.820081     
  1102.76        500.000                 NaN   5.12584                 NaN            NaN            NaN   5.93746                 NaN   7.55596        41.2820        39.2773       0.821410     
  1100.25        500.000                 NaN   5.10786                 NaN            NaN            NaN   5.97955                 NaN   7.56225        41.2587        39.2750       0.816644     
  1097.74        500.000                 NaN   5.11983                 NaN            NaN            NaN   5.94717                 NaN   7.55799        41.2778        39.2763       0.820942     
  1095.24        500.000                 NaN   5.15021                 NaN            NaN            NaN   5.90683                 NaN   7.56041        41.2740        39.2869       0.821599     
  1092.73        500.000                 NaN   5.13374                 NaN            NaN            NaN   5.94590                 NaN   7.56684        41.2508        39.2853       0.817393     
  1090.23        500.000                 NaN   5.14216                 NaN            NaN            NaN   5.93498                 NaN   7.56839        41.2481        39.2888       0.817638     
  1087.72        500.000                 NaN   5.15050                 NaN            NaN            NaN   5.92406                 NaN   7.56987        41.2456        39.2921       0.817893     
  1085.21        500.000                 NaN   5.15893                 NaN            NaN            NaN   5.91316                 NaN   7.57208        41.2423        39.2955       0.818098     
  1082.71        500.000                 NaN   5.16679                 NaN            NaN            NaN   5.90299                 NaN   7.57360        41.2395        39.2988       0.818340     
  1080.20        500.000                 NaN   5.19606                 NaN            NaN            NaN   5.84781                 NaN   7.56969        41.2576        39.3060       0.822832     
  1077.69        500.000                 NaN   5.18233                 NaN            NaN            NaN   5.88346                 NaN   7.57633        41.2337        39.3055       0.818709     
  1075.19        500.000                 NaN   5.19030                 NaN            NaN            NaN   5.87286                 NaN   7.57783        41.2313        39.3087       0.819014     
  1072.68        500.000                 NaN   5.19763                 NaN            NaN            NaN   5.86401                 NaN   7.57960        41.2277        39.3120       0.819099     
  1070.18        500.000                 NaN   5.20503                 NaN            NaN            NaN   5.85485                 NaN   7.58132        41.2243        39.3152       0.819242     
  1067.67        500.000                 NaN   5.21267                 NaN            NaN            NaN   5.84459                 NaN   7.58291        41.2219        39.3184       0.819551     
  1065.16        500.000                 NaN   5.21977                 NaN            NaN            NaN   5.83610                 NaN   7.58466        41.2182        39.3217       0.819649     
  1062.66        500.000                 NaN   5.22689                 NaN            NaN            NaN   5.82731                 NaN   7.58635        41.2148        39.3248       0.819784     
  1060.15        500.000                 NaN   5.22618                 NaN            NaN            NaN   5.81668                 NaN   7.58510        41.2237        39.3249       0.823391     
  1057.64        500.000                 NaN   5.24084                 NaN            NaN            NaN   5.81018                 NaN   7.58992        41.2078        39.3312       0.820050     
  1055.14        500.000                 NaN   5.24743                 NaN            NaN            NaN   5.80219                 NaN   7.59173        41.2043        39.3342       0.820163     
  1052.63        500.000                 NaN   5.25473                 NaN            NaN            NaN   5.79864                 NaN   7.59413        41.1934        39.3397       0.819373     
  1050.13        500.000                 NaN   5.26046                 NaN            NaN            NaN   5.78610                 NaN   7.59528        41.1974        39.3403       0.820466     
  1047.62        500.000                 NaN   5.29110                 NaN            NaN            NaN   5.73990                 NaN   7.59690        41.1982        39.3514       0.822500     
  1045.11        500.000                 NaN   5.27439                 NaN            NaN            NaN   5.77508                 NaN   7.60231        41.1794        39.3493       0.819520     
  1042.61        500.000                 NaN   5.28075                 NaN            NaN            NaN   5.76734                 NaN   7.60418        41.1757        39.3523       0.819649     
  1040.10        500.000                 NaN   5.28701                 NaN            NaN            NaN   5.75980                 NaN   7.60607        41.1720        39.3554       0.819768     
  1037.59        500.000                 NaN   5.29317                 NaN            NaN            NaN   5.75242                 NaN   7.60800        41.1681        39.3584       0.819877     
  1035.09        500.000                 NaN   5.30138                 NaN            NaN            NaN   5.74186                 NaN   7.61015        41.1641        39.3624       0.820166     
  1032.58        500.000                 NaN   5.30639                 NaN            NaN            NaN   5.73620                 NaN   7.61213        41.1600        39.3651       0.820215     
  1030.08        500.000                 NaN   5.31263                 NaN            NaN            NaN   5.72777                 NaN   7.61270        41.1596        39.3669       0.820412     
  1027.57        500.000                 NaN   5.31842                 NaN            NaN            NaN   5.72103                 NaN   7.61472        41.1554        39.3699       0.820489     
  1025.06        500.000                 NaN   5.32413                 NaN            NaN            NaN   5.71444                 NaN   7.61678        41.1512        39.3729       0.820558     
  1022.56        500.000                 NaN   5.32974                 NaN            NaN            NaN   5.70801                 NaN   7.61886        41.1469        39.3759       0.820618     
  1020.05        500.000                 NaN   5.33527                 NaN            NaN            NaN   5.70172                 NaN   7.62097        41.1425        39.3789       0.820670     
  1017.54        500.000                 NaN   5.34480                 NaN            NaN            NaN   5.66834                 NaN   7.61483        41.1686        39.3780       0.825448     
  1015.04        500.000                 NaN   5.34950                 NaN            NaN            NaN   5.66313                 NaN   7.61689        41.1643        39.3807       0.825478     
  1012.53        500.000                 NaN   5.35413                 NaN            NaN            NaN   5.65805                 NaN   7.61898        41.1600        39.3833       0.825502     
  1010.03        500.000                 NaN   5.35866                 NaN            NaN            NaN   5.65313                 NaN   7.62109        41.1556        39.3860       0.825521     
  1007.52        500.000                 NaN   5.36309                 NaN            NaN            NaN   5.64835                 NaN   7.62323        41.1511        39.3887       0.825535     
  1005.01        500.000                 NaN   5.36746                 NaN            NaN            NaN   5.64369                 NaN   7.62539        41.1466        39.3913       0.825543     
  1002.51        500.000                 NaN   5.37175                 NaN            NaN            NaN   5.63916                 NaN   7.62757        41.1420        39.3940       0.825545     
  1000.00        500.000                 NaN   5.37592                 NaN            NaN            NaN   5.63483                 NaN   7.62978        41.1374        39.3966       0.825542     
