|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/TAY13/TAY13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1426.07        500.000        99.3209                 NaN            NaN            NaN  0.198144       0.480998                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        99.2343                 NaN            NaN            NaN            NaN  0.765654                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        99.2291       0.148997E-005            NaN            NaN            NaN  0.770880                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.2159                 NaN            NaN            NaN            NaN  0.784149                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        99.2157                 NaN            NaN            NaN            NaN  0.784343                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        99.1148                 NaN            NaN            NaN            NaN  0.187830       0.697410                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8549                 NaN            NaN            NaN            NaN  0.377930       0.767207                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8695                 NaN            NaN            NaN            NaN  0.756629       0.373896                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8823                 NaN            NaN            NaN            NaN  0.748168       0.369558                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8954                 NaN            NaN            NaN            NaN  0.738722       0.365830                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.9091                 NaN            NaN            NaN            NaN  0.362284       0.728606                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.9209                 NaN            NaN            NaN            NaN  0.721110       0.357969                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.9338                 NaN            NaN            NaN            NaN  0.711587       0.354650                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.9449                 NaN            NaN            NaN            NaN  0.350794       0.704340                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.9564                 NaN            NaN            NaN            NaN  0.347625       0.695949                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.9680                 NaN            NaN            NaN            NaN  0.344244       0.687773                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.8000                 NaN            NaN            NaN            NaN  0.878670       0.699196       0.622127                 NaN            NaN            NaN
  1383.46        500.000        97.4989                 NaN            NaN            NaN            NaN  0.687117        1.01978       0.794218                 NaN            NaN            NaN
  1380.95        500.000        97.5576                 NaN            NaN            NaN            NaN  0.997187       0.670187       0.775020                 NaN            NaN            NaN
  1378.45        500.000        97.6210                 NaN            NaN            NaN            NaN  0.973526       0.651291       0.754191                 NaN            NaN            NaN
  1375.94        500.000        97.6594       0.217225E-001            NaN            NaN            NaN  0.923869       0.650112       0.744859                 NaN            NaN            NaN
  1373.43        500.000        97.7460       0.289730                 NaN            NaN            NaN  0.457853       0.741719       0.764728                 NaN            NaN            NaN
  1370.93        500.000        97.7924       0.347527                 NaN            NaN            NaN  0.756431       0.343448       0.760198                 NaN            NaN            NaN
  1368.42        500.000        97.8459       0.350326                 NaN            NaN            NaN  0.744251       0.316559       0.742981                 NaN            NaN            NaN
  1365.91        500.000        97.8958       0.355432                 NaN            NaN            NaN  0.735657       0.285248       0.727884                 NaN            NaN            NaN
  1363.41        500.000        97.9546       0.357245                 NaN            NaN            NaN  0.721521       0.257781       0.708822                 NaN            NaN            NaN
  1360.90        500.000        98.0006       0.362532                 NaN            NaN            NaN  0.712963       0.229196       0.694720                 NaN            NaN            NaN
  1358.40        500.000        98.0480       0.365892                 NaN            NaN            NaN  0.202431       0.703956       0.679692                 NaN            NaN            NaN
  1355.89        500.000        98.0962       0.369061                 NaN            NaN            NaN  0.694039       0.176069       0.664667                 NaN            NaN            NaN
  1353.38        500.000        98.1348       0.369857                 NaN            NaN            NaN  0.156602       0.687023       0.651705                 NaN            NaN            NaN
  1350.88        500.000        98.1833       0.373558                 NaN            NaN            NaN  0.676514       0.130310       0.636281                 NaN            NaN            NaN
  1348.37        500.000        98.2234       0.375183                 NaN            NaN            NaN  0.110042       0.667907       0.623466                 NaN            NaN            NaN
  1345.86        500.000        98.2635       0.376738                 NaN            NaN            NaN  0.659904       0.894024E-001  0.610447                 NaN            NaN            NaN
  1343.36        500.000        98.3037       0.378070                 NaN            NaN            NaN  0.650251       0.705122E-001  0.597429                 NaN            NaN            NaN
  1340.85        500.000        98.3407       0.378102                 NaN            NaN            NaN  0.642694       0.535306E-001  0.585010                 NaN            NaN            NaN
  1338.35        500.000        98.3779       0.378326                 NaN            NaN            NaN  0.633763       0.372932E-001  0.572700                 NaN            NaN            NaN
  1335.84        500.000        98.4134       0.377927                 NaN            NaN            NaN  0.224155E-001  0.625470       0.560804                 NaN            NaN            NaN
  1333.33        500.000        98.4479       0.377166                 NaN            NaN            NaN  0.617282       0.852438E-002  0.549166                 NaN            NaN            NaN
  1330.83        500.000        98.4733       0.356779                 NaN            NaN            NaN  0.592642       0.402117E-001  0.537049                 NaN            NaN            NaN
  1328.32        500.000        98.5105       0.368049                 NaN            NaN            NaN  0.594884                 NaN  0.526532                 NaN            NaN            NaN
  1325.81        500.000        98.5406       0.361127                 NaN            NaN            NaN  0.583100                 NaN  0.515221                 NaN            NaN            NaN
  1323.31        500.000        98.5708       0.355047                 NaN            NaN            NaN  0.570143                 NaN  0.503997                 NaN            NaN            NaN
  1320.80        500.000        98.5992       0.349430                 NaN            NaN            NaN  0.557819                 NaN  0.493564                 NaN            NaN            NaN
  1318.30        500.000        98.6278       0.342465                 NaN            NaN            NaN  0.546862                 NaN  0.482836                 NaN            NaN            NaN
  1315.79        500.000        98.6485       0.313356                 NaN            NaN            NaN  0.515472       0.508869E-001  0.471754                 NaN            NaN            NaN
  1313.28        500.000        98.6808       0.330435                 NaN            NaN            NaN  0.526245                 NaN  0.462477                 NaN            NaN            NaN
  1310.78        500.000        98.7074       0.325004                 NaN            NaN            NaN  0.514800                 NaN  0.452801                 NaN            NaN            NaN
  1308.27        500.000        98.7330       0.318702                 NaN            NaN            NaN  0.505067                 NaN  0.443206                 NaN            NaN            NaN
  1305.76        500.000        98.7574       0.310907                 NaN            NaN            NaN  0.497978                 NaN  0.433727                 NaN            NaN            NaN
  1303.26        500.000        98.7819       0.306863                 NaN            NaN            NaN  0.486533                 NaN  0.424747                 NaN            NaN            NaN
  1300.75        500.000        98.8065       0.300182                 NaN            NaN            NaN  0.477917                 NaN  0.415439                 NaN            NaN            NaN
  1298.25        500.000        98.8299       0.294047                 NaN            NaN            NaN  0.469523                 NaN  0.406550                 NaN            NaN            NaN
  1295.74        500.000        98.8522       0.288662                 NaN            NaN            NaN  0.461031                 NaN  0.398128                 NaN            NaN            NaN
  1293.23        500.000        98.8755       0.282462                 NaN            NaN            NaN  0.452647                 NaN  0.389376                 NaN            NaN            NaN
  1290.73        500.000        98.8980       0.276886                 NaN            NaN            NaN  0.444144                 NaN  0.381020                 NaN            NaN            NaN
  1288.22        500.000        98.9181       0.271312                 NaN            NaN            NaN  0.437230                 NaN  0.373344                 NaN            NaN            NaN
  1285.71        500.000        98.9409       0.265632                 NaN            NaN            NaN  0.428731                 NaN  0.364688                 NaN            NaN            NaN
  1283.21        500.000        98.9616       0.259720                 NaN            NaN            NaN  0.421736                 NaN  0.356988                 NaN            NaN            NaN
  1280.70        500.000        98.9826       0.254176                 NaN            NaN            NaN  0.413969                 NaN  0.349249                 NaN            NaN            NaN
  1278.20        500.000        99.0018       0.248882                 NaN            NaN            NaN  0.407400                 NaN  0.341945                 NaN            NaN            NaN
  1275.69        500.000        99.0214       0.243613                 NaN            NaN            NaN  0.400335                 NaN  0.334690                 NaN            NaN            NaN
  1273.18        500.000        99.0413       0.237422                 NaN            NaN            NaN  0.394215                 NaN  0.327089                 NaN            NaN            NaN
  1270.68        500.000        99.0603       0.232365                 NaN            NaN            NaN  0.387169                 NaN  0.320139                 NaN            NaN            NaN
  1268.17        500.000        99.0787       0.226828                 NaN            NaN            NaN  0.381180                 NaN  0.313320                 NaN            NaN            NaN
  1265.66        500.000        99.0973       0.221953                 NaN            NaN            NaN  0.373892                 NaN  0.306888                 NaN            NaN            NaN
  1263.16        500.000        95.2967       0.494148                 NaN            NaN            NaN  0.853232                 NaN  0.717328        2.63861                 NaN            NaN
  1260.65        500.000        92.0393       0.121316                 NaN            NaN            NaN  0.669822        1.41781        1.04729        4.70444                 NaN            NaN
  1258.15        500.000        92.5863       0.882937E-001            NaN            NaN            NaN  0.596802        1.39723       0.981766        4.34962                 NaN            NaN
  1255.64        500.000        93.1026       0.766896E-001            NaN            NaN            NaN  0.547114        1.33165       0.919965        4.02196                 NaN            NaN
  1253.13        500.000        92.6248                 NaN            NaN  0.224928                 NaN  0.812250        1.05915       0.992425        4.28644                 NaN            NaN
  1250.63        500.000        92.9496                 NaN            NaN  0.286797                 NaN  0.873780       0.835420       0.955735        4.09871                 NaN            NaN
  1248.12        500.000        93.5553                 NaN            NaN  0.264098                 NaN  0.806356       0.751112       0.875795        3.74738                 NaN            NaN
  1245.61        500.000        94.0688                 NaN            NaN  0.244203                 NaN  0.747766       0.682001       0.807314        3.44995                 NaN            NaN
  1243.11        500.000        94.5188                 NaN            NaN  0.226584                 NaN  0.695231       0.620834       0.746453        3.19207                 NaN            NaN
  1240.60        500.000        94.9145                 NaN            NaN  0.210822                 NaN  0.566971       0.648752       0.692224        2.96673                 NaN            NaN
  1238.10        500.000        95.2610                 NaN            NaN  0.196256                 NaN  0.606388       0.522372       0.644063        2.76996                 NaN            NaN
  1235.59        500.000        95.5709                 NaN            NaN  0.182866                 NaN  0.567355       0.484226       0.600913        2.59370                 NaN            NaN
  1233.08        500.000        95.8511                 NaN            NaN  0.170223                 NaN  0.450046       0.531332       0.561063        2.43622                 NaN            NaN
  1230.58        500.000        96.1027                 NaN            NaN  0.158517                 NaN  0.421686       0.497732       0.525244        2.29410                 NaN            NaN
  1228.07        500.000        96.3310                 NaN            NaN  0.147370                 NaN  0.465754       0.397845       0.492522        2.16556                 NaN            NaN
  1225.56        500.000        96.5416                 NaN            NaN  0.136843                 NaN  0.376299       0.436270       0.461926        2.04705                 NaN            NaN
  1223.06        500.000        96.7335                 NaN            NaN  0.127140                 NaN  0.408338       0.357434       0.433990        1.93956                 NaN            NaN
  1220.55        500.000        96.9075                 NaN            NaN  0.117302                 NaN  0.344548       0.381203       0.408607        1.84089                 NaN            NaN
  1218.05        500.000        97.0752                 NaN            NaN  0.108937                 NaN  0.327968       0.356732       0.383815        1.74730                 NaN            NaN
  1215.54        500.000        97.2261                 NaN            NaN  0.100731                 NaN  0.315526       0.333424       0.361708        1.66256                 NaN            NaN
  1213.03        500.000        97.3663                 NaN            NaN  0.927453E-001            NaN  0.310803       0.305781       0.341055        1.58331                 NaN            NaN
  1210.53        500.000        97.4930                 NaN            NaN  0.850363E-001            NaN  0.299162       0.289491       0.322423        1.51084                 NaN            NaN
  1208.02        500.000        97.6141                 NaN            NaN  0.782211E-001            NaN  0.290770       0.269999       0.304475        1.44243                 NaN            NaN
  1205.51        500.000        79.3447                 NaN            NaN  0.433315                 NaN  0.501274        1.42101        1.73567        8.34091        8.22307                 NaN
  1203.01        500.000        78.2173       0.298955                 NaN  0.423252                 NaN   1.61178                 NaN   1.82502        8.71225        8.91149                 NaN
  1200.50        500.000        80.2881       0.359808                 NaN  0.350902                 NaN   1.43686                 NaN   1.65474        7.86005        8.04950                 NaN
  1197.99        500.000        81.6602       0.327397                 NaN  0.322267                 NaN   1.29658                 NaN   1.52720        7.33581        7.53059                 NaN
  1195.49        500.000        84.3497       0.263212                 NaN  0.282141                 NaN   1.11674                 NaN   1.29421        6.28880        6.40517                 NaN
  1192.98        500.000        85.2975       0.195016                 NaN  0.284586                 NaN   1.04484                 NaN   1.19848        5.94335        6.03622                 NaN
  1190.48        500.000        82.5510       0.340757                 NaN  0.280924                 NaN   1.13329                 NaN   1.41586        7.05479        7.22339                 NaN
  1187.97        500.000        85.5677       0.189173                 NaN  0.262096                 NaN  0.967748                 NaN   1.13590        5.98674        5.89060                 NaN
  1185.46        500.000        72.5412       0.486462                 NaN  0.397400                 NaN   1.58612                 NaN   2.09283        11.5923        11.3037                 NaN
  1182.96        500.000                 NaN   1.33561                 NaN   1.54091                 NaN   4.92233                 NaN   7.14534        43.5348        41.5210                 NaN
  1180.45        500.000                 NaN   1.28582                 NaN   1.54584                 NaN   5.00140                 NaN   7.14792        43.5029        41.5161                 NaN
  1177.94        500.000                 NaN   1.30694                 NaN   1.53651                 NaN   4.98954                 NaN   7.15192        43.4996        41.5155                 NaN
  1175.44        500.000                 NaN   1.38115                 NaN   1.51564                 NaN   4.90753                 NaN   7.15670        43.5241        41.5149                 NaN
  1172.93        500.000                 NaN   1.34871                 NaN   1.51815                 NaN   4.96586                 NaN   7.15983        43.4930        41.5145                 NaN
  1170.43        500.000                 NaN   1.37768                 NaN   1.48407                 NaN   5.00873                 NaN   7.17258        43.4657        41.4912                 NaN
  1167.92        500.000                 NaN   1.39005                 NaN   1.48496                 NaN   4.98591                 NaN   7.17444        43.4651        41.4995                 NaN
  1165.41        500.000                 NaN   1.41550                 NaN   1.46870                 NaN   4.98475                 NaN   7.17964        43.4589        41.4925                 NaN
  1162.91        500.000                 NaN   1.42069                 NaN   1.47146                 NaN   4.96975                 NaN   7.18182        43.4553        41.5010                 NaN
  1160.40        500.000                 NaN   1.48314                 NaN   1.47682                 NaN   4.83637                 NaN   7.17844        43.5007        41.5245                 NaN
  1157.89        500.000                 NaN   1.45823                 NaN   1.45410                 NaN   4.95108                 NaN   7.19212        43.4444        41.5001                 NaN
  1155.39        500.000                 NaN   1.49955                 NaN   1.43453                 NaN   4.93028                 NaN   7.19419        43.4477        41.4937                 NaN
  1152.88        500.000                 NaN   1.54750                 NaN   1.43595                 NaN   4.82981                 NaN   7.18962        43.4918        41.5054                 NaN
  1150.38        500.000                 NaN   1.53713                 NaN   1.43069                 NaN   4.87075                 NaN   7.19642        43.4605        41.5045                 NaN
  1147.87        500.000                 NaN   1.54833                 NaN   1.42698                 NaN   4.86244                 NaN   7.19907        43.4557        41.5075                 NaN
  1145.36        500.000                 NaN   1.56753                 NaN   1.41808                 NaN   4.85292                 NaN   7.20293        43.4518        41.5068                 NaN
  1142.86        500.000                 NaN   1.58656                 NaN   1.40920                 NaN   4.84360                 NaN   7.20679        43.4477        41.5061                 NaN
  1140.35        500.000                 NaN   3.04413                 NaN            NaN            NaN   4.74767                 NaN   7.32884        43.5528        40.8700       0.456583     
  1137.84        500.000                 NaN   3.05180                 NaN            NaN            NaN   4.73419                 NaN   7.32994        43.5518        40.8756       0.456739     
  1135.34        500.000                 NaN   3.07972                 NaN            NaN            NaN   4.66111                 NaN   7.32108        43.5917        40.8846       0.461817     
  1132.83        500.000                 NaN   3.07428                 NaN            NaN            NaN   4.68553                 NaN   7.32763        43.5650        40.8882       0.459411     
  1130.33        500.000                 NaN   3.08084                 NaN            NaN            NaN   4.67545                 NaN   7.32882        43.5615        40.8937       0.459625     
  1127.82        500.000                 NaN   3.09955                 NaN            NaN            NaN   4.62949                 NaN   7.32451        43.5814        40.9019       0.463105     
  1125.31        500.000                 NaN   3.10543                 NaN            NaN            NaN   4.62001                 NaN   7.32555        43.5789        40.9068       0.463265     
  1122.81        500.000                 NaN   3.09991                 NaN            NaN            NaN   4.64632                 NaN   7.33243        43.5510        40.9101       0.460235     
  1120.30        500.000                 NaN   3.11439                 NaN            NaN            NaN   4.61043                 NaN   7.33011        43.5664        40.9161       0.462617     
  1117.79        500.000                 NaN   3.11186                 NaN            NaN            NaN   4.62844                 NaN   7.33496        43.5434        40.9208       0.460570     
  1115.29        500.000                 NaN   3.12479                 NaN            NaN            NaN   4.59495                 NaN   7.33245        43.5589        40.9260       0.462900     
  1112.78        500.000                 NaN   3.12356                 NaN            NaN            NaN   4.61094                 NaN   7.33749        43.5358        40.9313       0.460905     
  1110.28        500.000                 NaN   3.14694                 NaN            NaN            NaN   4.56050                 NaN   7.33365        43.5529        40.9422       0.463747     
  1107.77        500.000                 NaN   3.13893                 NaN            NaN            NaN   4.57349                 NaN   7.33515        43.5482        40.9407       0.463546     
  1105.26        500.000                 NaN   3.14384                 NaN            NaN            NaN   4.56633                 NaN   7.33644        43.5443        40.9455       0.463649     
  1102.76        500.000                 NaN   3.16247                 NaN            NaN            NaN   4.53686                 NaN   7.33784        43.5411        40.9573       0.464373     
  1100.25        500.000                 NaN   3.15127                 NaN            NaN            NaN   4.56990                 NaN   7.34400        43.5159        40.9572       0.461667     
  1097.74        500.000                 NaN   3.15845                 NaN            NaN            NaN   4.54413                 NaN   7.33967        43.5341        40.9596       0.464070     
  1095.24        500.000                 NaN   3.17699                 NaN            NaN            NaN   4.51676                 NaN   7.34184        43.5282        40.9717       0.464414     
  1092.73        500.000                 NaN   3.16672                 NaN            NaN            NaN   4.54765                 NaN   7.34813        43.5030        40.9724       0.462025     
  1090.23        500.000                 NaN   3.17174                 NaN            NaN            NaN   4.54043                 NaN   7.34953        43.4987        40.9774       0.462142     
  1087.72        500.000                 NaN   3.17671                 NaN            NaN            NaN   4.53308                 NaN   7.35087        43.4946        40.9824       0.462265     
  1085.21        500.000                 NaN   3.18173                 NaN            NaN            NaN   4.52601                 NaN   7.35290        43.4897        40.9873       0.462359     
  1082.71        500.000                 NaN   3.18641                 NaN            NaN            NaN   4.51929                 NaN   7.35427        43.4852        40.9923       0.462474     
  1080.20        500.000                 NaN   3.20422                 NaN            NaN            NaN   4.47805                 NaN   7.35022        43.5021        41.0004       0.464982     
  1077.69        500.000                 NaN   3.19565                 NaN            NaN            NaN   4.50660                 NaN   7.35672        43.4762        41.0022       0.462640     
  1075.19        500.000                 NaN   3.20039                 NaN            NaN            NaN   4.49954                 NaN   7.35806        43.4722        41.0071       0.462790     
  1072.68        500.000                 NaN   3.20474                 NaN            NaN            NaN   4.49393                 NaN   7.35968        43.4669        41.0119       0.462817     
  1070.18        500.000                 NaN   3.20912                 NaN            NaN            NaN   4.48805                 NaN   7.36125        43.4619        41.0168       0.462877     
  1067.67        500.000                 NaN   3.21366                 NaN            NaN            NaN   4.48124                 NaN   7.36269        43.4578        41.0215       0.463030     
  1065.16        500.000                 NaN   3.21786                 NaN            NaN            NaN   4.47588                 NaN   7.36429        43.4525        41.0264       0.463064     
  1062.66        500.000                 NaN   3.22208                 NaN            NaN            NaN   4.47028                 NaN   7.36582        43.4475        41.0312       0.463119     
  1060.15        500.000                 NaN   3.22144                 NaN            NaN            NaN   4.46138                 NaN   7.36445        43.4551        41.0325       0.465132     
  1057.64        500.000                 NaN   3.23033                 NaN            NaN            NaN   4.45940                 NaN   7.36908        43.4372        41.0407       0.463227     
  1055.14        500.000                 NaN   3.23421                 NaN            NaN            NaN   4.45437                 NaN   7.37074        43.4320        41.0454       0.463269     
  1052.63        500.000                 NaN   3.23888                 NaN            NaN            NaN   4.45348                 NaN   7.37299        43.4192        41.0527       0.462803     
  1050.13        500.000                 NaN   3.24189                 NaN            NaN            NaN   4.44420                 NaN   7.37399        43.4218        41.0547       0.463398     
  1047.62        500.000                 NaN   3.26142                 NaN            NaN            NaN   4.41147                 NaN   7.37531        43.4204        41.0669       0.464517     
  1045.11        500.000                 NaN   3.25083                 NaN            NaN            NaN   4.43865                 NaN   7.38062        43.4001        41.0670       0.462822     
  1042.61        500.000                 NaN   3.25458                 NaN            NaN            NaN   4.43380                 NaN   7.38233        43.3947        41.0717       0.462874     
  1040.10        500.000                 NaN   3.25826                 NaN            NaN            NaN   4.42910                 NaN   7.38407        43.3893        41.0764       0.462920     
  1037.59        500.000                 NaN   3.26188                 NaN            NaN            NaN   4.42454                 NaN   7.38584        43.3838        41.0810       0.462961     
  1035.09        500.000                 NaN   3.26693                 NaN            NaN            NaN   4.41761                 NaN   7.38782        43.3780        41.0865       0.463102     
  1032.58        500.000                 NaN   3.26984                 NaN            NaN            NaN   4.41427                 NaN   7.38965        43.3723        41.0909       0.463110     
  1030.08        500.000                 NaN   3.27302                 NaN            NaN            NaN   4.40908                 NaN   7.39010        43.3704        41.0942       0.463200     
  1027.57        500.000                 NaN   3.27642                 NaN            NaN            NaN   4.40500                 NaN   7.39197        43.3646        41.0988       0.463222     
  1025.06        500.000                 NaN   3.27977                 NaN            NaN            NaN   4.40104                 NaN   7.39386        43.3586        41.1034       0.463240     
  1022.56        500.000                 NaN   3.28307                 NaN            NaN            NaN   4.39719                 NaN   7.39579        43.3527        41.1080       0.463253     
  1020.05        500.000                 NaN   3.28631                 NaN            NaN            NaN   4.39347                 NaN   7.39774        43.3466        41.1126       0.463262     
  1017.54        500.000                 NaN   3.29153                 NaN            NaN            NaN   4.36624                 NaN   7.39157        43.3722        41.1125       0.465932     
  1015.04        500.000                 NaN   3.29425                 NaN            NaN            NaN   4.36326                 NaN   7.39348        43.3663        41.1168       0.465928     
  1012.53        500.000                 NaN   3.29693                 NaN            NaN            NaN   4.36038                 NaN   7.39541        43.3603        41.1211       0.465920     
  1010.03        500.000                 NaN   3.29954                 NaN            NaN            NaN   4.35762                 NaN   7.39737        43.3542        41.1253       0.465911     
  1007.52        500.000                 NaN   3.30210                 NaN            NaN            NaN   4.35498                 NaN   7.39935        43.3481        41.1296       0.465897     
  1005.01        500.000                 NaN   3.30461                 NaN            NaN            NaN   4.35242                 NaN   7.40135        43.3419        41.1338       0.465881     
  1002.51        500.000                 NaN   3.30708                 NaN            NaN            NaN   4.34997                 NaN   7.40337        43.3356        41.1381       0.465862     
  1000.00        500.000                 NaN   3.30947                 NaN            NaN            NaN   4.34766                 NaN   7.40542        43.3293        41.1423       0.465840     
