|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/ALH/ALH_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1428.57        500.000        98.6532                 NaN            NaN  0.184072E-002            NaN  0.917287       0.427623                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6705                 NaN            NaN  0.170510E-002            NaN  0.905024       0.422803                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.6891                 NaN            NaN  0.157928E-002            NaN  0.891363       0.417993                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7059                 NaN            NaN  0.144804E-002            NaN  0.413734       0.878925                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7209                 NaN            NaN  0.133101E-002            NaN  0.409680       0.868075                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7389                 NaN            NaN  0.120747E-002            NaN  0.405523       0.854366                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7549                 NaN            NaN  0.108332E-002            NaN  0.842391       0.401616                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.7695                 NaN            NaN  0.977150E-003            NaN  0.831941       0.397535                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7842                 NaN            NaN  0.861831E-003            NaN  0.394206       0.820782                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.7979                 NaN            NaN  0.755458E-003            NaN  0.810820       0.390517                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8117                 NaN            NaN  0.650205E-003            NaN  0.800479       0.387152                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8256                 NaN            NaN  0.553040E-003            NaN  0.790076       0.383765                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8374                 NaN            NaN  0.443128E-003            NaN  0.380461       0.781713                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.8524                 NaN            NaN  0.354426E-003            NaN  0.770520       0.376754                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.8630                 NaN            NaN  0.256706E-003            NaN  0.373695       0.763069                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.8752                 NaN            NaN  0.161069E-003            NaN  0.754120       0.370553                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.5236                 NaN            NaN  0.340358E-004            NaN  0.520429       0.766608       0.189290                 NaN            NaN            NaN
  1385.96        500.000        97.2888                 NaN            NaN            NaN            NaN   1.04540       0.819980       0.845827                 NaN            NaN            NaN
  1383.46        500.000        97.3513                 NaN            NaN            NaN            NaN   1.02317       0.800357       0.825210                 NaN            NaN            NaN
  1380.95        500.000        97.4100                 NaN            NaN            NaN            NaN  0.782915        1.00147       0.805570                 NaN            NaN            NaN
  1378.45        500.000        97.4691                 NaN            NaN            NaN            NaN  0.764011       0.980273       0.786651                 NaN            NaN            NaN
  1375.94        500.000        97.5249                 NaN            NaN            NaN            NaN  0.960105       0.747195       0.767765                 NaN            NaN            NaN
  1373.43        500.000        97.5737                 NaN            NaN            NaN            NaN  0.732950       0.941900       0.751492                 NaN            NaN            NaN
  1370.93        500.000        97.6252                 NaN            NaN            NaN            NaN  0.924664       0.715737       0.734365                 NaN            NaN            NaN
  1368.42        500.000        97.6715                 NaN            NaN            NaN            NaN  0.700760       0.909008       0.718691                 NaN            NaN            NaN
  1365.91        500.000        97.7157                 NaN            NaN            NaN            NaN  0.687386       0.893004       0.703954                 NaN            NaN            NaN
  1363.41        500.000        97.7593                 NaN            NaN            NaN            NaN  0.672671       0.879344       0.688711                 NaN            NaN            NaN
  1360.90        500.000        97.8001                 NaN            NaN            NaN            NaN  0.865436       0.659485       0.675007                 NaN            NaN            NaN
  1358.40        500.000        97.8388                 NaN            NaN            NaN            NaN  0.853191       0.646416       0.661628                 NaN            NaN            NaN
  1355.89        500.000        97.8756                 NaN            NaN            NaN            NaN  0.841193       0.634359       0.648880                 NaN            NaN            NaN
  1353.38        500.000        97.9099                 NaN            NaN            NaN            NaN  0.623064       0.830129       0.636887                 NaN            NaN            NaN
  1350.88        500.000        97.9460                 NaN  0.466728E-001            NaN            NaN  0.641336       0.732075       0.633909                 NaN            NaN            NaN
  1348.37        500.000        97.9769                 NaN  0.427740                 NaN            NaN  0.875979       0.182324E-001  0.701150                 NaN            NaN            NaN
  1345.86        500.000        98.0202                 NaN  0.421991                 NaN            NaN  0.112639E-001  0.861119       0.685403                 NaN            NaN            NaN
  1343.36        500.000        98.0601                 NaN  0.420159                 NaN            NaN  0.847897                 NaN  0.671869                 NaN            NaN            NaN
  1340.85        500.000        98.0970                 NaN  0.413841                 NaN            NaN  0.831254                 NaN  0.657872                 NaN            NaN            NaN
  1338.35        500.000        98.1324                 NaN  0.404433                 NaN            NaN  0.819268                 NaN  0.643880                 NaN            NaN            NaN
  1335.84        500.000        98.1689                 NaN  0.394778                 NaN            NaN  0.806328                 NaN  0.629951                 NaN            NaN            NaN
  1333.33        500.000        98.2021                 NaN  0.390856                 NaN            NaN  0.788813                 NaN  0.618278                 NaN            NaN            NaN
  1330.83        500.000        98.2351                 NaN  0.379991                 NaN            NaN  0.780566                 NaN  0.604334                 NaN            NaN            NaN
  1328.32        500.000        98.2737                 NaN  0.371495                 NaN            NaN  0.765228                 NaN  0.589564                 NaN            NaN            NaN
  1325.81        500.000        98.3001                 NaN  0.366137                 NaN            NaN  0.754165                 NaN  0.579628                 NaN            NaN            NaN
  1323.31        500.000        98.3319                 NaN  0.357969                 NaN            NaN  0.743010                 NaN  0.567137                 NaN            NaN            NaN
  1320.80        500.000        98.3636                 NaN  0.351030                 NaN            NaN  0.730142                 NaN  0.555269                 NaN            NaN            NaN
  1318.30        500.000        98.3930                 NaN  0.340783                 NaN            NaN  0.721333                 NaN  0.544861                 NaN            NaN            NaN
  1315.79        500.000        98.4263                 NaN  0.334362                 NaN            NaN  0.709133                 NaN  0.530238                 NaN            NaN            NaN
  1313.28        500.000        98.2477                 NaN  0.258977       0.111393                 NaN  0.810133                 NaN  0.571843                 NaN            NaN            NaN
  1310.78        500.000        98.2652                 NaN  0.243995       0.121682                 NaN  0.805097                 NaN  0.564061                 NaN            NaN            NaN
  1308.27        500.000        98.2754                 NaN  0.301850       0.189173E-001            NaN  0.773759                 NaN  0.563834       0.662832E-001            NaN            NaN
  1305.76        500.000        98.3111                 NaN  0.305528                 NaN            NaN  0.753720                 NaN  0.552474       0.772067E-001            NaN            NaN
  1303.26        500.000        98.3523                 NaN  0.299031                 NaN            NaN  0.735224                 NaN  0.538791       0.746281E-001            NaN            NaN
  1300.75        500.000        98.3925                 NaN  0.294324                 NaN            NaN  0.715371                 NaN  0.525559       0.722049E-001            NaN            NaN
  1298.25        500.000        98.4332                 NaN  0.287632                 NaN            NaN  0.697146                 NaN  0.512203       0.698033E-001            NaN            NaN
  1295.74        500.000        98.4721                 NaN  0.281119                 NaN            NaN  0.680059                 NaN  0.499213       0.674823E-001            NaN            NaN
  1293.23        500.000        98.5086                 NaN  0.274917                 NaN            NaN  0.664416                 NaN  0.486854       0.652179E-001            NaN            NaN
  1290.73        500.000        98.5462                 NaN  0.268539                 NaN            NaN  0.647853                 NaN  0.474403       0.630463E-001            NaN            NaN
  1288.22        500.000        98.5826                 NaN  0.261025                 NaN            NaN  0.633381                 NaN  0.462069       0.609056E-001            NaN            NaN
  1285.71        500.000        98.6177                 NaN  0.255598                 NaN            NaN  0.617343                 NaN  0.450451       0.588611E-001            NaN            NaN
  1283.21        500.000        98.6520                 NaN  0.248594                 NaN            NaN  0.603817                 NaN  0.438733       0.568568E-001            NaN            NaN
  1280.70        500.000        98.6859                 NaN  0.242502                 NaN            NaN  0.589263                 NaN  0.427392       0.549268E-001            NaN            NaN
  1278.20        500.000        98.7208                 NaN  0.235684                 NaN            NaN  0.574599                 NaN  0.415910       0.530499E-001            NaN            NaN
  1275.69        500.000        98.7520                 NaN  0.229663                 NaN            NaN  0.561826                 NaN  0.405298       0.512364E-001            NaN            NaN
  1273.18        500.000        98.7835                 NaN  0.223302                 NaN            NaN  0.549166                 NaN  0.394559       0.494624E-001            NaN            NaN
  1270.68        500.000        98.8161                 NaN  0.216350                 NaN            NaN  0.536093                 NaN  0.383752       0.477402E-001            NaN            NaN
  1268.17        500.000        98.8465                 NaN  0.210192                 NaN            NaN  0.523716                 NaN  0.373525       0.460783E-001            NaN            NaN
  1265.66        500.000        98.8766                 NaN  0.204144                 NaN            NaN  0.511379                 NaN  0.363463       0.444515E-001            NaN            NaN
  1263.16        500.000        98.9057                 NaN  0.197797                 NaN            NaN  0.499927                 NaN  0.353652       0.428870E-001            NaN            NaN
  1260.65        500.000        98.9352                 NaN  0.191647                 NaN            NaN  0.487887                 NaN  0.343873       0.413587E-001            NaN            NaN
  1258.15        500.000        94.8074                 NaN  0.396771                 NaN            NaN   1.08985                 NaN  0.806347       0.121603        2.77800                 NaN
  1255.64        500.000        91.7984                 NaN  0.532949                 NaN            NaN   1.51871                 NaN   1.13051       0.177123        4.84235                 NaN
  1253.13        500.000        92.5834                 NaN  0.492766                 NaN            NaN   1.36022                 NaN   1.02452       0.159906        4.37919                 NaN
  1250.63        500.000        93.2263                 NaN  0.432670                 NaN            NaN   1.27837                 NaN  0.937676       0.143163        3.98187                 NaN
  1248.12        500.000        93.7663                 NaN  0.395969                 NaN            NaN   1.18170                 NaN  0.863934       0.130168        3.66196                 NaN
  1245.61        500.000        94.2448                 NaN  0.363220                 NaN            NaN   1.09639                 NaN  0.797472       0.118561        3.37952                 NaN
  1243.11        500.000        94.6625                 NaN  0.333546                 NaN            NaN   1.02337                 NaN  0.738601       0.108272        3.13369                 NaN
  1240.60        500.000        95.0388                 NaN  0.307167                 NaN            NaN  0.954789                 NaN  0.685106       0.990291E-001   2.91511                 NaN
  1238.10        500.000        95.3650                 NaN  0.285021                 NaN            NaN  0.895699                 NaN  0.638132       0.908752E-001   2.72524                 NaN
  1235.59        500.000        95.6616                 NaN  0.265225                 NaN            NaN  0.840442                 NaN  0.595008       0.834796E-001   2.55420                 NaN
  1233.08        500.000        95.9364                 NaN  0.245574                 NaN            NaN  0.789582                 NaN  0.554750       0.766447E-001   2.39706                 NaN
  1230.58        500.000        96.1847                 NaN  0.227335                 NaN            NaN  0.744124                 NaN  0.518096       0.704319E-001   2.25532                 NaN
  1228.07        500.000        96.4130                 NaN  0.210829                 NaN            NaN  0.701479                 NaN  0.484194       0.647569E-001   2.12574                 NaN
  1225.56        500.000        96.6219                 NaN  0.195541                 NaN            NaN  0.662539                 NaN  0.452919       0.595724E-001   2.00750                 NaN
  1223.06        500.000        96.8125                 NaN  0.181212                 NaN            NaN  0.627602                 NaN  0.424370       0.547858E-001   1.89957                 NaN
  1220.55        500.000        96.9875                 NaN  0.168358                 NaN            NaN  0.595364                 NaN  0.398009       0.504702E-001   1.80027                 NaN
  1218.05        500.000        97.1500                 NaN  0.155329                 NaN            NaN  0.566429                 NaN  0.373427       0.464267E-001   1.70836                 NaN
  1215.54        500.000        97.2961                 NaN  0.147198                 NaN            NaN  0.534668                 NaN  0.351751       0.429472E-001   1.62732                 NaN
  1213.03        500.000        97.3505                 NaN  0.128944E-001            NaN            NaN  0.471539       0.239219       0.341814       0.333347E-001   1.55066                 NaN
  1210.53        500.000        81.2397                 NaN  0.522683                 NaN            NaN   1.71940                 NaN   1.64436       0.120674        7.69403        7.05913     
  1208.02        500.000        70.4694                 NaN  0.795710                 NaN            NaN   2.47990                 NaN   2.49764       0.169070        11.6836        11.9046     
  1205.51        500.000        75.1271                 NaN  0.660822                 NaN            NaN   2.10677                 NaN   2.09661       0.139379        9.83860        10.0307     
  1203.01        500.000        77.5890                 NaN  0.619148                 NaN            NaN   1.79103                 NaN   1.88858       0.122860        8.88953        9.09982     
  1200.50        500.000        81.7055                 NaN  0.438048                 NaN            NaN   1.68368                 NaN   1.52575       0.981796E-001   7.24128        7.30761     
  1197.99        500.000        82.8990                 NaN  0.431553                 NaN            NaN   1.41204                 NaN   1.42099       0.909470E-001   6.82775        6.91775     
  1195.49        500.000        84.0781                 NaN  0.393071                 NaN            NaN   1.32308                 NaN   1.31307       0.820799E-001   6.38105        6.42952     
  1192.98        500.000        82.4967                 NaN  0.396515                 NaN            NaN   1.43013                 NaN   1.42471       0.862770E-001   7.05192        7.11376     
  1190.48        500.000        84.6002                 NaN  0.530813E-001            NaN            NaN   1.31499       0.394042        1.26482       0.563773E-001   6.23883        6.07763     
  1187.97        500.000        73.8776                 NaN            NaN            NaN            NaN   2.37976       0.430832        2.06288       0.879251E-001   10.7945        10.3665     
  1185.46        500.000                 NaN            NaN   2.25287                 NaN            NaN   5.50141                 NaN   7.14903       0.487311        43.5381        41.0713     
  1182.96        500.000                 NaN            NaN   2.26787                 NaN            NaN   5.47651                 NaN   7.14889       0.488066        43.5385        41.0801     
  1180.45        500.000                 NaN            NaN   2.21344                 NaN            NaN   5.57872                 NaN   7.15902       0.482948        43.5060        41.0599     
  1177.94        500.000                 NaN            NaN   2.26163                 NaN            NaN   5.48333                 NaN   7.14595       0.488368        43.5395        41.0812     
  1175.44        500.000                 NaN            NaN   2.26645                 NaN            NaN   5.49341       0.276668E-003   7.15670       0.485723        43.4985        41.0990     
  1172.93        500.000                 NaN            NaN   2.26795                 NaN            NaN   5.48649                 NaN   7.15433       0.485617        43.5100        41.0957     
  1170.43        500.000                 NaN            NaN   2.33621                 NaN            NaN   5.36345                 NaN   7.14863       0.491433        43.5387        41.1216     
  1167.92        500.000                 NaN            NaN   2.35011                 NaN            NaN   5.34039                 NaN   7.14848       0.492152        43.5389        41.1300     
  1165.41        500.000                 NaN            NaN   2.32804                 NaN            NaN   5.36900                 NaN   7.14846       0.492885        43.5402        41.1214     
  1162.91        500.000                 NaN            NaN   2.33846                 NaN            NaN   5.35218                 NaN   7.14885       0.493312        43.5389        41.1283     
  1160.40        500.000                 NaN            NaN   2.13589                 NaN            NaN   5.74197                 NaN   7.18862       0.471790        43.4141        41.0477     
  1157.89        500.000                 NaN            NaN   2.16416                 NaN            NaN   5.69357                 NaN   7.18648       0.473631        43.4198        41.0623     
  1155.39        500.000                 NaN            NaN   2.17775                 NaN            NaN   5.67190                 NaN   7.18664       0.474210        43.4187        41.0708     
  1152.88        500.000                 NaN            NaN   2.21463                 NaN            NaN   5.60731                 NaN   7.18298       0.476876        43.4292        41.0890     
  1150.38        500.000                 NaN            NaN   2.23645                 NaN            NaN   5.57045                 NaN   7.18184       0.478219        43.4320        41.1011     
  1147.87        500.000                 NaN            NaN   2.25757                 NaN            NaN   5.53452                 NaN   7.18043       0.479539        43.4353        41.1126     
  1145.36        500.000                 NaN            NaN   2.27721                 NaN            NaN   5.50127                 NaN   7.17941       0.480749        43.4377        41.1236     
  1142.86        500.000                 NaN            NaN   2.29607                 NaN            NaN   5.46925                 NaN   7.17837       0.481925        43.4401        41.1343     
  1140.35        500.000                 NaN            NaN   2.31374                 NaN            NaN   5.43953                 NaN   7.17762       0.482952        43.4417        41.1444     
  1137.84        500.000                 NaN            NaN   2.33055                 NaN            NaN   5.41122                 NaN   7.17693       0.483948        43.4431        41.1542     
  1135.34        500.000                 NaN            NaN   2.48471                 NaN            NaN   5.12206                 NaN   7.15171       0.498146        43.5231        41.2202     
  1132.83        500.000                 NaN            NaN   2.46620                 NaN            NaN   5.14442                 NaN   7.15187       0.499288        43.5247        41.2135     
  1130.33        500.000                 NaN            NaN   2.41235                 NaN            NaN   5.26546                 NaN   7.17308       0.490595        43.4625        41.1961     
  1127.82        500.000                 NaN            NaN   2.90937                 NaN            NaN  0.934713E-005   4.22475        7.05120       0.543438        43.9097        41.3615     
  1125.31        500.000                 NaN            NaN   2.50633                 NaN            NaN   5.07829                 NaN   7.15407       0.500909        43.5226        41.2378     
  1122.81        500.000                 NaN            NaN   2.51157                 NaN            NaN   5.07202                 NaN   7.15489       0.500713        43.5186        41.2422     
  1120.30        500.000                 NaN            NaN   2.51681                 NaN            NaN   5.06437                 NaN   7.15496       0.500928        43.5159        41.2470     
  1117.79        500.000                 NaN            NaN   2.54231                 NaN            NaN   5.03081                 NaN   7.15504       0.500422        43.5085        41.2629     
  1115.29        500.000                 NaN            NaN   2.54987                 NaN            NaN   5.01898                 NaN   7.15560       0.500702        43.5061        41.2687     
  1112.78        500.000                 NaN            NaN   2.55729                 NaN            NaN   5.00739                 NaN   7.15618       0.500974        43.5036        41.2745     
  1110.28        500.000                 NaN            NaN   2.56460                 NaN            NaN   4.99601                 NaN   7.15678       0.501239        43.5011        41.2803     
  1107.77        500.000                 NaN            NaN   2.57173                 NaN            NaN   4.98495                 NaN   7.15741       0.501491        43.4985        41.2859     
  1105.26        500.000                 NaN            NaN   2.55757                 NaN            NaN   4.99746                 NaN   7.15802       0.503029        43.5039        41.2800     
  1102.76        500.000                 NaN            NaN   2.58514                 NaN            NaN   4.96407                 NaN   7.15872       0.501939        43.4932        41.2970     
  1100.25        500.000                 NaN            NaN   2.59191                 NaN            NaN   4.95367                 NaN   7.15940       0.502168        43.4903        41.3025     
  1097.74        500.000                 NaN            NaN   2.59865                 NaN            NaN   4.94332                 NaN   7.16009       0.502396        43.4875        41.3080     
  1095.24        500.000                 NaN            NaN   2.92302                 NaN            NaN  0.300329E-004   4.20606        7.05304       0.542868        43.8804        41.3946     
  1092.73        500.000                 NaN            NaN   2.92483                 NaN            NaN  0.299510E-004   4.20254        7.05246       0.542944        43.8802        41.3970     
  1090.23        500.000                 NaN            NaN   2.61808                 NaN            NaN   4.91371                 NaN   7.16228       0.503028        43.4785        41.3243     
  1087.72        500.000                 NaN            NaN   2.62431                 NaN            NaN   4.90431                 NaN   7.16306       0.503220        43.4754        41.3297     
  1085.21        500.000                 NaN            NaN   2.63037                 NaN            NaN   4.89523                 NaN   7.16387       0.503399        43.4722        41.3350     
  1082.71        500.000                 NaN            NaN   2.93032                 NaN            NaN  0.566107E-005   4.19634        7.05477       0.542422        43.8685        41.4077     
  1080.20        500.000                 NaN            NaN   2.64052                 NaN            NaN   4.88110                 NaN   7.16595       0.503539        43.4641        41.3448     
  1077.69        500.000                 NaN            NaN   2.62211                 NaN            NaN   4.90163                 NaN   7.16501       0.504614        43.4698        41.3368     
  1075.19        500.000                 NaN            NaN   2.65267                 NaN            NaN   4.86286                 NaN   7.16758       0.503921        43.4576        41.3554     
  1072.68        500.000                 NaN            NaN   2.65799                 NaN            NaN   4.85524                 NaN   7.16856       0.504033        43.4537        41.3604     
  1070.18        500.000                 NaN            NaN   2.66322                 NaN            NaN   4.84780                 NaN   7.16957       0.504137        43.4498        41.3654     
  1067.67        500.000                 NaN            NaN   2.66844                 NaN            NaN   4.84036                 NaN   7.17057       0.504244        43.4460        41.3704     
  1065.16        500.000                 NaN            NaN   2.67474                 NaN            NaN   4.81310                 NaN   7.16367       0.507789        43.4687        41.3720     
  1062.66        500.000                 NaN            NaN   2.68080                 NaN            NaN   4.82126                 NaN   7.17207       0.504709        43.4400        41.3811     
  1060.15        500.000                 NaN            NaN   2.68410                 NaN            NaN   4.81796                 NaN   7.17360       0.504587        43.4343        41.3854     
  1057.64        500.000                 NaN            NaN   2.68899                 NaN            NaN   4.81116                 NaN   7.17469       0.504668        43.4302        41.3903     
  1055.14        500.000                 NaN            NaN   2.68470                 NaN            NaN   4.80278                 NaN   7.16924       0.507778        43.4475        41.3880     
  1052.63        500.000                 NaN            NaN   2.67011                 NaN            NaN   4.83634                 NaN   7.17593       0.505226        43.4263        41.3861     
  1050.13        500.000                 NaN            NaN   2.70584                 NaN            NaN   4.78594                 NaN   7.17738       0.505212        43.4199        41.4058     
  1047.62        500.000                 NaN            NaN   2.71488                 NaN            NaN   4.74753                 NaN   7.17245       0.508841        43.4487        41.4076     
  1045.11        500.000                 NaN            NaN   2.68447                 NaN            NaN   4.81668                 NaN   7.17921       0.505444        43.4134        41.4008     
  1042.61        500.000                 NaN            NaN   2.70812                 NaN            NaN   4.76573                 NaN   7.17344       0.508588        43.4326        41.4115     
  1040.10        500.000                 NaN            NaN   2.72173                 NaN            NaN   4.76657                 NaN   7.18284       0.505133        43.3996        41.4241     
  1037.59        500.000                 NaN            NaN   2.72645                 NaN            NaN   4.76006                 NaN   7.18400       0.505218        43.3953        41.4290     
  1035.09        500.000                 NaN            NaN   2.73347                 NaN            NaN   4.74835                 NaN   7.18448       0.505621        43.3935        41.4346     
  1032.58        500.000                 NaN            NaN   2.73784                 NaN            NaN   4.74256                 NaN   7.18574       0.505669        43.3888        41.4394     
  1030.08        500.000                 NaN            NaN   2.74170                 NaN            NaN   4.73761                 NaN   7.18686       0.505694        43.3843        41.4439     
  1027.57        500.000                 NaN            NaN   2.71554                 NaN            NaN   4.77590                 NaN   7.18782       0.505771        43.3804        41.4345     
  1025.06        500.000                 NaN            NaN   2.71959                 NaN            NaN   4.77052                 NaN   7.18976       0.505850        43.3755        41.4387     
  1022.56        500.000                 NaN            NaN   2.72814                 NaN            NaN   4.75554                 NaN   7.18910       0.506413        43.3755        41.4453     
  1020.05        500.000                 NaN            NaN   2.72898                 NaN            NaN   4.78267                 NaN   7.20308       0.501644        43.3305        41.4531     
  1017.54        500.000                 NaN            NaN   2.96761                 NaN            NaN   4.14922       0.114446E-004   7.08572       0.541531        43.7680        41.4879     
  1015.04        500.000                 NaN            NaN   2.99630                 NaN            NaN   4.15238       0.190994E-003   7.08714       0.541476        43.7026        41.5199     
  1012.53        500.000                 NaN            NaN   2.99739                 NaN            NaN   4.15421       0.210567E-003   7.08812       0.541389        43.6966        41.5221     
  1010.03        500.000                 NaN            NaN   2.77050                 NaN            NaN   4.70908                 NaN   7.19902       0.505325        43.3346        41.4814     
  1007.52        500.000                 NaN            NaN   2.74914                 NaN            NaN   4.73217                 NaN   7.19790       0.506358        43.3424        41.4720     
  1005.01        500.000                 NaN            NaN   2.97339                 NaN            NaN   4.14316       0.658184E-003   7.09144       0.541152        43.7474        41.5028     
  1002.51        500.000                 NaN            NaN   2.75797                 NaN            NaN   4.72008                 NaN   7.20040       0.506570        43.3333        41.4816     
  1000.00        500.000                 NaN            NaN   2.97564                 NaN            NaN   4.14150       0.304778E-003   7.09380       0.540996        43.7390        41.5087     
