|6.6.6
Archiving\03_Data\DfracLP/QFM_m1/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1378.45        500.000        97.1897       0.521742                 NaN            NaN   1.18428       0.119001       0.985311                 NaN            NaN            NaN
  1375.94        500.000        97.2604       0.528336                 NaN            NaN  0.702961E-001   1.17790       0.963045                 NaN            NaN            NaN
  1373.43        500.000        97.3039       0.541033                 NaN            NaN  0.172574E-001   1.18688       0.950981                 NaN            NaN            NaN
  1370.93        500.000        97.4049       0.521669                 NaN            NaN   1.13275       0.276171E-001  0.913093                 NaN            NaN            NaN
  1368.42        500.000        97.4450       0.527139                 NaN            NaN   1.12695                 NaN  0.900911                 NaN            NaN            NaN
  1365.91        500.000        97.4990       0.516998                 NaN            NaN   1.10309                 NaN  0.880949                 NaN            NaN            NaN
  1363.41        500.000        97.5531       0.511253                 NaN            NaN   1.07402                 NaN  0.861655                 NaN            NaN            NaN
  1360.90        500.000        97.6041       0.503850                 NaN            NaN   1.04920                 NaN  0.842887                 NaN            NaN            NaN
  1358.40        500.000        97.6557       0.498823                 NaN            NaN   1.02119                 NaN  0.824265                 NaN            NaN            NaN
  1355.89        500.000        97.7054       0.492436                 NaN            NaN  0.995896                 NaN  0.806230                 NaN            NaN            NaN
  1353.38        500.000        97.7535       0.484690                 NaN            NaN  0.973350                 NaN  0.788434                 NaN            NaN            NaN
  1350.88        500.000        97.8003       0.479830                 NaN            NaN  0.948870                 NaN  0.770954                 NaN            NaN            NaN
  1348.37        500.000        97.8446       0.475120                 NaN            NaN  0.925425                 NaN  0.754880                 NaN            NaN            NaN
  1345.86        500.000        97.8875       0.466311                 NaN            NaN  0.908027                 NaN  0.738158                 NaN            NaN            NaN
  1343.36        500.000        97.9297       0.461992                 NaN            NaN  0.885877                 NaN  0.722398                 NaN            NaN            NaN
  1340.85        500.000        97.9703       0.456078                 NaN            NaN  0.866442                 NaN  0.707207                 NaN            NaN            NaN
  1338.35        500.000        98.0120       0.448120                 NaN            NaN  0.848854                 NaN  0.690995                 NaN            NaN            NaN
  1335.84        500.000        98.0507       0.442509                 NaN            NaN  0.830381                 NaN  0.676438                 NaN            NaN            NaN
  1333.33        500.000        98.0854       0.438038                 NaN            NaN  0.813603                 NaN  0.662997                 NaN            NaN            NaN
  1330.83        500.000        98.1231       0.425718                 NaN            NaN  0.802231                 NaN  0.648909                 NaN            NaN            NaN
  1328.32        500.000        98.1684       0.423820                 NaN            NaN  0.776630                 NaN  0.631113                 NaN            NaN            NaN
  1325.81        500.000        98.1983       0.414205                 NaN            NaN  0.768653                 NaN  0.618863                 NaN            NaN            NaN
  1323.31        500.000        98.2344       0.405890                 NaN            NaN  0.754236                 NaN  0.605452                 NaN            NaN            NaN
  1320.80        500.000        98.2665       0.399147                 NaN            NaN  0.741979                 NaN  0.592381                 NaN            NaN            NaN
  1318.30        500.000        98.2981       0.393021                 NaN            NaN  0.728576                 NaN  0.580304                 NaN            NaN            NaN
  1315.79        500.000        98.3324       0.384801                 NaN            NaN  0.716219                 NaN  0.566566                 NaN            NaN            NaN
  1313.28        500.000        98.3341       0.388640                 NaN            NaN  0.705565                 NaN  0.571656                 NaN            NaN            NaN
  1310.78        500.000        98.4248       0.357522                 NaN            NaN  0.692748                 NaN  0.524904                 NaN            NaN            NaN
  1308.27        500.000        98.4232       0.364236                 NaN            NaN  0.681491                 NaN  0.531053                 NaN            NaN            NaN
  1305.76        500.000        98.4345       0.391128                 NaN            NaN  0.628105                 NaN  0.546235                 NaN            NaN            NaN
  1303.26        500.000        98.5053       0.312646                 NaN            NaN  0.702673                 NaN  0.479422                 NaN            NaN            NaN
  1300.75        500.000        98.5141       0.340302                 NaN            NaN  0.649749                 NaN  0.495835                 NaN            NaN            NaN
  1298.25        500.000        98.5450       0.331538                 NaN            NaN  0.639498                 NaN  0.483948                 NaN            NaN            NaN
  1295.74        500.000        98.5729       0.324775                 NaN            NaN  0.629117                 NaN  0.473229                 NaN            NaN            NaN
  1293.23        500.000        98.5985       0.317822                 NaN            NaN  0.620612                 NaN  0.463040                 NaN            NaN            NaN
  1290.73        500.000        98.6277       0.309731                 NaN            NaN  0.609935                 NaN  0.452610                 NaN            NaN            NaN
  1288.22        500.000        98.6501       0.303794                 NaN            NaN  0.603663                 NaN  0.442486                 NaN            NaN            NaN
  1285.71        500.000        98.6741       0.296126                 NaN            NaN  0.596340                 NaN  0.433426                 NaN            NaN            NaN
  1283.21        500.000        98.7099       0.286989       0.168807E-004            NaN  0.582272                 NaN  0.420809                 NaN            NaN            NaN
  1280.70        500.000        98.5855       0.208099       0.973555E-001            NaN  0.659051                 NaN  0.450018                 NaN            NaN            NaN
  1278.20        500.000        98.6236       0.200086       0.961199E-001            NaN  0.642800                 NaN  0.437430                 NaN            NaN            NaN
  1275.69        500.000        98.6631       0.195225       0.924631E-001            NaN  0.624343                 NaN  0.424846                 NaN            NaN            NaN
  1273.18        500.000        98.7022       0.189297       0.887897E-001            NaN  0.607639                 NaN  0.412030                 NaN            NaN            NaN
  1270.68        500.000        98.7398       0.184443       0.853697E-001            NaN  0.590517                 NaN  0.399920                 NaN            NaN            NaN
  1268.17        500.000        98.7777       0.178917       0.819819E-001            NaN  0.573700                 NaN  0.387683                 NaN            NaN            NaN
  1265.66        500.000        98.8144       0.173713       0.787486E-001            NaN  0.557204                 NaN  0.375929                 NaN            NaN            NaN
  1263.16        500.000        98.8487       0.169093       0.755405E-001            NaN  0.541970                 NaN  0.364650                 NaN            NaN            NaN
  1260.65        500.000        98.8833       0.163987       0.724910E-001            NaN  0.526773                 NaN  0.353473                 NaN            NaN            NaN
  1258.15        500.000        98.9173       0.159312       0.694399E-001            NaN  0.511395                 NaN  0.342539                 NaN            NaN            NaN
  1255.64        500.000        98.9515       0.153919       0.667600E-001            NaN  0.495894                 NaN  0.331881                 NaN            NaN            NaN
  1253.13        500.000        98.9826       0.149251       0.637522E-001            NaN  0.483083                 NaN  0.321350                 NaN            NaN            NaN
  1250.63        500.000        98.9082                 NaN            NaN            NaN  0.495672                 NaN  0.552651       0.434979E-001            NaN            NaN
  1248.12        500.000        99.1993                 NaN            NaN            NaN  0.466514                 NaN  0.307340       0.268170E-001            NaN            NaN
  1245.61        500.000        98.7750       0.267662                 NaN            NaN  0.594386                 NaN  0.323650       0.393078E-001            NaN            NaN
  1243.11        500.000        99.2170                 NaN            NaN            NaN  0.737275                 NaN  0.456773E-001            NaN            NaN            NaN
  1240.60        500.000        96.5753       0.295487E-001  0.133113                 NaN  0.982740                 NaN  0.480542                 NaN   1.79875                 NaN
  1238.10        500.000        94.9872       0.378536                 NaN            NaN  0.929153                 NaN  0.701382       0.985436E-001   2.90515                 NaN
  1235.59        500.000        95.3061       0.350917                 NaN            NaN  0.872778                 NaN  0.653987       0.928012E-001   2.72345                 NaN
  1233.08        500.000        95.6166       0.326025                 NaN            NaN  0.813547                 NaN  0.607872       0.852096E-001   2.55070                 NaN
  1230.58        500.000        95.9021       0.301645                 NaN            NaN  0.761979                 NaN  0.565248       0.782635E-001   2.39078                 NaN
  1228.07        500.000        96.1563       0.281761                 NaN            NaN  0.714271                 NaN  0.527126       0.719990E-001   2.24855                 NaN
  1225.56        500.000        96.3920       0.262036                 NaN            NaN  0.670024                 NaN  0.491231       0.662333E-001   2.11848                 NaN
  1223.06        500.000        96.6073       0.244256                 NaN            NaN  0.629677                 NaN  0.458532       0.609738E-001   1.99929                 NaN
  1220.55        500.000        96.8091       0.227371                 NaN            NaN  0.591264                 NaN  0.427900       0.561159E-001   1.88830                 NaN
  1218.05        500.000        96.9922       0.212229                 NaN            NaN  0.557021                 NaN  0.399856       0.517101E-001   1.78703                 NaN
  1215.54        500.000        97.1657       0.197370                 NaN            NaN  0.523273                 NaN  0.373439       0.475907E-001   1.69262                 NaN
  1213.03        500.000        97.3203       0.183813                 NaN            NaN  0.495750                 NaN  0.349567       0.438981E-001   1.60670                 NaN
  1210.53        500.000        93.9071       0.272218                 NaN            NaN  0.726901                 NaN  0.620980       0.601614E-001   2.88854        1.52410     
  1208.02        500.000        66.7772        1.01720                 NaN            NaN   2.68604                 NaN   2.83417       0.198422        13.1319        13.3551     
  1205.51        500.000        73.5674       0.835582                 NaN            NaN   2.08706                 NaN   2.24501       0.157598        10.4641        10.6432     
  1203.01        500.000        74.8235       0.786509                 NaN            NaN   1.99219                 NaN   2.13188       0.146502        9.95013        10.1692     
  1200.50        500.000        72.9905       0.908340                 NaN            NaN   1.92194                 NaN   2.31242       0.156811        10.9389        10.7711     
  1197.99        500.000        91.8459       0.198917                 NaN            NaN  0.846894                 NaN  0.613566       0.448073E-001   3.00191        3.44801     
  1195.49        500.000        84.3389       0.491663                 NaN            NaN   1.17496                 NaN   1.29917       0.891193E-001   6.29037        6.31578     
  1192.98        500.000        79.6999       0.564466                 NaN            NaN   1.50669                 NaN   1.66379       0.107766        8.15492        8.30247     
  1190.48        500.000        78.8652       0.698389                 NaN            NaN   1.22066                 NaN   1.77403       0.117991        8.79235        8.53140     
  1187.97        500.000        93.2312       0.811364E-001            NaN            NaN  0.834809                 NaN  0.435514       0.331044E-001   2.73722        2.64698     
  1185.46        500.000                 NaN   2.18934                 NaN            NaN   5.91523                 NaN   7.27081       0.479359        43.3982        40.7470     
  1182.96        500.000                 NaN   2.22757                 NaN            NaN   5.85047                 NaN   7.26870       0.481677        43.4051        40.7665     
  1180.45        500.000                 NaN   3.10335                 NaN            NaN  0.107373E-003   4.17628        7.14721       0.555935        43.9080        41.1091     
  1177.94        500.000                 NaN   2.29699                 NaN            NaN   5.73128                 NaN   7.26433       0.486210        43.4197        40.8015     
  1175.44        500.000                 NaN   2.32660                 NaN            NaN   5.68054                 NaN   7.26268       0.488109        43.4252        40.8168     
  1172.93        500.000                 NaN   2.35367                 NaN            NaN   5.63425                 NaN   7.26130       0.489825        43.4299        40.8311     
  1170.43        500.000                 NaN   2.37863                 NaN            NaN   5.59165                 NaN   7.26014       0.491388        43.4338        40.8444     
  1167.92        500.000                 NaN   2.40181                 NaN            NaN   5.55216                 NaN   7.25917       0.492824        43.4371        40.8569     
  1165.41        500.000                 NaN   2.42345                 NaN            NaN   5.51536                 NaN   7.25836       0.494149        43.4399        40.8688     
  1162.91        500.000                 NaN   2.43233                 NaN            NaN   5.50139                 NaN   7.25944       0.494531        43.4371        40.8752     
  1160.40        500.000                 NaN   2.46115                 NaN            NaN   5.45170                 NaN   7.25738       0.496370        43.4432        40.8902     
  1157.89        500.000                 NaN   2.47960                 NaN            NaN   5.42043                 NaN   7.25688       0.497473        43.4449        40.9007     
  1155.39        500.000                 NaN   2.49698                 NaN            NaN   5.39110                 NaN   7.25650       0.498494        43.4462        40.9108     
  1152.88        500.000                 NaN   2.51452                 NaN            NaN   5.36139                 NaN   7.25606       0.499545        43.4476        40.9209     
  1150.38        500.000                 NaN   2.53006                 NaN            NaN   5.33529                 NaN   7.25588       0.500431        43.4482        40.9302     
  1147.87        500.000                 NaN   2.54498                 NaN            NaN   5.31030                 NaN   7.25576       0.501274        43.4485        40.9392     
  1145.36        500.000                 NaN   2.68798                 NaN            NaN   5.04110                 NaN   7.23493       0.514149        43.5214        41.0004     
  1142.86        500.000                 NaN   2.69620                 NaN            NaN   5.02801                 NaN   7.23558       0.514477        43.5192        41.0065     
  1140.35        500.000                 NaN   2.58547                 NaN            NaN   5.24279                 NaN   7.25585       0.503507        43.4480        40.9644     
  1137.84        500.000                 NaN   2.71106                 NaN            NaN   5.00479                 NaN   7.23710       0.514998        43.5139        41.0181     
  1135.34        500.000                 NaN   2.71809                 NaN            NaN   4.99392                 NaN   7.23792       0.515227        43.5111        41.0238     
  1132.83        500.000                 NaN   2.72497                 NaN            NaN   4.98332                 NaN   7.23875       0.515446        43.5082        41.0293     
  1130.33        500.000                 NaN   2.73174                 NaN            NaN   4.97292                 NaN   7.23960       0.515658        43.5052        41.0349     
  1127.82        500.000                 NaN   2.73842                 NaN            NaN   4.96269                 NaN   7.24046       0.515865        43.5022        41.0404     
  1125.31        500.000                 NaN   2.74499                 NaN            NaN   4.95264                 NaN   7.24133       0.516066        43.4991        41.0459     
  1122.81        500.000                 NaN   2.75148                 NaN            NaN   4.94275                 NaN   7.24221       0.516262        43.4960        41.0513     
  1120.30        500.000                 NaN   2.75787                 NaN            NaN   4.93304                 NaN   7.24310       0.516453        43.4928        41.0567     
  1117.79        500.000                 NaN   2.76417                 NaN            NaN   4.92349                 NaN   7.24401       0.516639        43.4896        41.0621     
  1115.29        500.000                 NaN   2.77039                 NaN            NaN   4.91410                 NaN   7.24493       0.516819        43.4863        41.0674     
  1112.78        500.000                 NaN   2.77651                 NaN            NaN   4.90486                 NaN   7.24586       0.516994        43.4830        41.0728     
  1110.28        500.000                 NaN   2.78255                 NaN            NaN   4.89579                 NaN   7.24680       0.517164        43.4797        41.0780     
  1107.77        500.000                 NaN   2.78851                 NaN            NaN   4.88687                 NaN   7.24775       0.517330        43.4762        41.0833     
  1105.26        500.000                 NaN   2.79439                 NaN            NaN   4.87809                 NaN   7.24872       0.517490        43.4728        41.0885     
  1102.76        500.000                 NaN   2.80018                 NaN            NaN   4.86947                 NaN   7.24971       0.517646        43.4693        41.0937     
  1100.25        500.000                 NaN   2.80590                 NaN            NaN   4.86099                 NaN   7.25070       0.517797        43.4657        41.0989     
  1097.74        500.000                 NaN   2.81155                 NaN            NaN   4.85264                 NaN   7.25171       0.517944        43.4621        41.1041     
  1095.24        500.000                 NaN   2.81711                 NaN            NaN   4.84445                 NaN   7.25273       0.518086        43.4584        41.1092     
  1092.73        500.000                 NaN   2.82260                 NaN            NaN   4.83639                 NaN   7.25377       0.518223        43.4547        41.1143     
  1090.23        500.000                 NaN   2.82802                 NaN            NaN   4.82847                 NaN   7.25483       0.518356        43.4510        41.1194     
  1087.72        500.000                 NaN   2.83336                 NaN            NaN   4.82069                 NaN   7.25590       0.518484        43.4472        41.1244     
  1085.21        500.000                 NaN   2.83863                 NaN            NaN   4.81304                 NaN   7.25698       0.518608        43.4433        41.1295     
  1082.71        500.000                 NaN   2.84384                 NaN            NaN   4.80552                 NaN   7.25808       0.518727        43.4394        41.1345     
  1080.20        500.000                 NaN   2.84897                 NaN            NaN   4.79813                 NaN   7.25919       0.518842        43.4354        41.1395     
  1077.69        500.000                 NaN   2.85404                 NaN            NaN   4.79086                 NaN   7.26032       0.518953        43.4314        41.1444     
  1075.19        500.000                 NaN   2.85905                 NaN            NaN   4.78372                 NaN   7.26147       0.519060        43.4273        41.1494     
  1072.68        500.000                 NaN   2.86398                 NaN            NaN   4.77672                 NaN   7.26264       0.519161        43.4232        41.1543     
  1070.18        500.000                 NaN   2.86886                 NaN            NaN   4.76983                 NaN   7.26381       0.519260        43.4190        41.1592     
  1067.67        500.000                 NaN   2.87366                 NaN            NaN   4.76308                 NaN   7.26501       0.519352        43.4148        41.1641     
  1065.16        500.000                 NaN   2.87841                 NaN            NaN   4.75643                 NaN   7.26622       0.519443        43.4105        41.1690     
  1062.66        500.000                 NaN   2.88310                 NaN            NaN   4.74989                 NaN   7.26745       0.519529        43.4062        41.1738     
  1060.15        500.000                 NaN   2.88774                 NaN            NaN   4.74347                 NaN   7.26870       0.519611        43.4018        41.1787     
  1057.64        500.000                 NaN   2.89231                 NaN            NaN   4.73717                 NaN   7.26997       0.519689        43.3974        41.1835     
  1055.14        500.000                 NaN   2.89683                 NaN            NaN   4.73098                 NaN   7.27125       0.519763        43.3929        41.1883     
  1052.63        500.000                 NaN   2.90129                 NaN            NaN   4.72490                 NaN   7.27255       0.519833        43.3883        41.1931     
  1050.13        500.000                 NaN   2.90569                 NaN            NaN   4.71894                 NaN   7.27387       0.519900        43.3837        41.1979     
  1047.62        500.000                 NaN   2.91004                 NaN            NaN   4.71308                 NaN   7.27521       0.519962        43.3791        41.2026     
  1045.11        500.000                 NaN   2.91433                 NaN            NaN   4.70733                 NaN   7.27657       0.520020        43.3744        41.2074     
  1042.61        500.000                 NaN   2.91858                 NaN            NaN   4.70169                 NaN   7.27794       0.520075        43.3696        41.2121     
  1040.10        500.000                 NaN   2.92276                 NaN            NaN   4.69616                 NaN   7.27934       0.520126        43.3648        41.2169     
  1037.59        500.000                 NaN   2.92690                 NaN            NaN   4.69073                 NaN   7.28076       0.520173        43.3599        41.2216     
  1035.09        500.000                 NaN   2.93098                 NaN            NaN   4.68542                 NaN   7.28219       0.520215        43.3549        41.2263     
  1032.58        500.000                 NaN   2.93502                 NaN            NaN   4.68019                 NaN   7.28365       0.520255        43.3499        41.2309     
  1030.08        500.000                 NaN   2.93901                 NaN            NaN   4.67507                 NaN   7.28513       0.520291        43.3449        41.2356     
  1027.57        500.000                 NaN   2.94295                 NaN            NaN   4.67006                 NaN   7.28662       0.520322        43.3398        41.2403     
  1025.06        500.000                 NaN   2.94683                 NaN            NaN   4.66514                 NaN   7.28814       0.520350        43.3346        41.2449     
  1022.56        500.000                 NaN   2.95069                 NaN            NaN   4.66030                 NaN   7.28968       0.520376        43.3294        41.2496     
  1020.05        500.000                 NaN   2.95447                 NaN            NaN   4.65562                 NaN   7.29124       0.520394        43.3241        41.2542     
  1017.54        500.000                 NaN   2.92651                 NaN            NaN   4.69694                 NaN   7.29261       0.520148        43.3205        41.2433     
  1015.04        500.000                 NaN   2.96193                 NaN            NaN   4.64638                 NaN   7.29440       0.520429        43.3134        41.2635     
  1012.53        500.000                 NaN   3.09315                 NaN            NaN   4.16181       0.326203E-004   7.14289       0.554400        43.8249        41.2228     
  1010.03        500.000                 NaN   3.09300                 NaN            NaN   4.16162       0.516416E-005   7.14283       0.554378        43.8237        41.2245     
  1007.52        500.000                 NaN   3.09285                 NaN            NaN   4.16141       0.569991E-005   7.14277       0.554356        43.8224        41.2262     
  1005.01        500.000                 NaN   3.09270                 NaN            NaN   4.16119       0.106465E-004   7.14271       0.554334        43.8212        41.2278     
  1002.51        500.000                 NaN   2.97981                 NaN            NaN   4.62520                 NaN   7.30277       0.520440        43.2853        41.2864     
  1000.00        500.000                 NaN   3.09240                 NaN            NaN   4.16077       0.670396E-005   7.14259       0.554289        43.8188        41.2312     
