|6.6.6
Archiving\03_Data\DfracLP/QFM_m1/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1378.45        500.000        96.8247       0.698626                 NaN            NaN   1.40315       0.143604       0.929963                 NaN            NaN            NaN
  1375.94        500.000        96.8952       0.710454                 NaN            NaN  0.850609E-001   1.39918       0.910143                 NaN            NaN            NaN
  1373.43        500.000        96.9349       0.730653                 NaN            NaN  0.209407E-001   1.41357       0.899967                 NaN            NaN            NaN
  1370.93        500.000        97.0409       0.707505                 NaN            NaN   1.35264       0.336081E-001  0.865392                 NaN            NaN            NaN
  1368.42        500.000        97.0777       0.717935                 NaN            NaN   1.34923                 NaN  0.855099                 NaN            NaN            NaN
  1365.91        500.000        97.1311       0.707106                 NaN            NaN   1.32433                 NaN  0.837440                 NaN            NaN            NaN
  1363.41        500.000        97.1847       0.702237                 NaN            NaN   1.29271                 NaN  0.820402                 NaN            NaN            NaN
  1360.90        500.000        97.2348       0.695013                 NaN            NaN   1.26630                 NaN  0.803845                 NaN            NaN            NaN
  1358.40        500.000        97.2859       0.690996                 NaN            NaN   1.23568                 NaN  0.787411                 NaN            NaN            NaN
  1355.89        500.000        97.3352       0.685004                 NaN            NaN   1.20830                 NaN  0.771516                 NaN            NaN            NaN
  1353.38        500.000        97.3829       0.677107                 NaN            NaN   1.18415                 NaN  0.755824                 NaN            NaN            NaN
  1350.88        500.000        97.4289       0.673188                 NaN            NaN   1.15751                 NaN  0.740406                 NaN            NaN            NaN
  1348.37        500.000        97.4724       0.669331                 NaN            NaN   1.13192                 NaN  0.726316                 NaN            NaN            NaN
  1345.86        500.000        97.5148       0.659737                 NaN            NaN   1.11388                 NaN  0.711573                 NaN            NaN            NaN
  1343.36        500.000        97.5562       0.656364                 NaN            NaN   1.08967                 NaN  0.697728                 NaN            NaN            NaN
  1340.85        500.000        97.5962       0.650695                 NaN            NaN   1.06871                 NaN  0.684403                 NaN            NaN            NaN
  1338.35        500.000        97.6379       0.641986                 NaN            NaN   1.05006                 NaN  0.670060                 NaN            NaN            NaN
  1335.84        500.000        97.6761       0.636591                 NaN            NaN   1.03007                 NaN  0.657282                 NaN            NaN            NaN
  1333.33        500.000        97.7095       0.632839                 NaN            NaN   1.01212                 NaN  0.645556                 NaN            NaN            NaN
  1330.83        500.000        97.7482       0.617209                 NaN            NaN   1.00138                 NaN  0.633175                 NaN            NaN            NaN
  1328.32        500.000        97.7940       0.617312                 NaN            NaN  0.971526                 NaN  0.617127                 NaN            NaN            NaN
  1325.81        500.000        97.8231       0.605725                 NaN            NaN  0.964756                 NaN  0.606451                 NaN            NaN            NaN
  1323.31        500.000        97.8601       0.595865                 NaN            NaN  0.949419                 NaN  0.594608                 NaN            NaN            NaN
  1320.80        500.000        97.8917       0.588450                 NaN            NaN  0.936820                 NaN  0.583051                 NaN            NaN            NaN
  1318.30        500.000        97.9232       0.581740                 NaN            NaN  0.922581                 NaN  0.572438                 NaN            NaN            NaN
  1315.79        500.000        97.9583       0.571859                 NaN            NaN  0.909711                 NaN  0.560148                 NaN            NaN            NaN
  1313.28        500.000        97.9547       0.579886                 NaN            NaN  0.898998                 NaN  0.566457                 NaN            NaN            NaN
  1310.78        500.000        98.0578       0.535636                 NaN            NaN  0.885252                 NaN  0.521357                 NaN            NaN            NaN
  1308.27        500.000        98.0502       0.547750                 NaN            NaN  0.873406                 NaN  0.528647                 NaN            NaN            NaN
  1305.76        500.000        98.0574       0.590420                 NaN            NaN  0.807194                 NaN  0.545035                 NaN            NaN            NaN
  1303.26        500.000        98.1405       0.473815                 NaN            NaN  0.906193                 NaN  0.479504                 NaN            NaN            NaN
  1300.75        500.000        98.1449       0.517661                 NaN            NaN  0.840366                 NaN  0.497053                 NaN            NaN            NaN
  1298.25        500.000        98.1779       0.506192                 NaN            NaN  0.829631                 NaN  0.486279                 NaN            NaN            NaN
  1295.74        500.000        98.2070       0.497723                 NaN            NaN  0.818648                 NaN  0.476627                 NaN            NaN            NaN
  1293.23        500.000        98.2336       0.488921                 NaN            NaN  0.810057                 NaN  0.467465                 NaN            NaN            NaN
  1290.73        500.000        98.2653       0.478193                 NaN            NaN  0.798526                 NaN  0.458020                 NaN            NaN            NaN
  1288.22        500.000        98.2875       0.470867                 NaN            NaN  0.792754                 NaN  0.448831                 NaN            NaN            NaN
  1285.71        500.000        98.3132       0.460607                 NaN            NaN  0.785548                 NaN  0.440688                 NaN            NaN            NaN
  1283.21        500.000        98.3540       0.447908       0.293424E-004            NaN  0.769189                 NaN  0.428884                 NaN            NaN            NaN
  1280.70        500.000        98.1716       0.325888       0.169679                 NaN  0.873101                 NaN  0.459724                 NaN            NaN            NaN
  1278.20        500.000        98.2147       0.314567       0.168063                 NaN  0.854449                 NaN  0.448189                 NaN            NaN            NaN
  1275.69        500.000        98.2605       0.308118       0.162186                 NaN  0.832660                 NaN  0.436578                 NaN            NaN            NaN
  1273.18        500.000        98.3060       0.299929       0.156240                 NaN  0.813154                 NaN  0.424641                 NaN            NaN            NaN
  1270.68        500.000        98.3498       0.293354       0.150695                 NaN  0.792787                 NaN  0.413347                 NaN            NaN            NaN
  1268.17        500.000        98.3947       0.285596       0.145160                 NaN  0.772723                 NaN  0.401840                 NaN            NaN            NaN
  1265.66        500.000        98.4382       0.278303       0.139858                 NaN  0.752865                 NaN  0.390748                 NaN            NaN            NaN
  1263.16        500.000        98.4789       0.271875       0.134567                 NaN  0.734586                 NaN  0.380072                 NaN            NaN            NaN
  1260.65        500.000        98.5203       0.264595       0.129515                 NaN  0.716192                 NaN  0.369426                 NaN            NaN            NaN
  1258.15        500.000        98.5613       0.257911       0.124416                 NaN  0.697420                 NaN  0.358960                 NaN            NaN            NaN
  1255.64        500.000        98.6031       0.250011       0.119955                 NaN  0.678196                 NaN  0.348710                 NaN            NaN            NaN
  1253.13        500.000        98.6407       0.243244       0.114870                 NaN  0.662715                 NaN  0.338519                 NaN            NaN            NaN
  1250.63        500.000        98.6383                 NaN            NaN            NaN  0.699536                 NaN  0.583425       0.787286E-001            NaN            NaN
  1248.12        500.000        98.9659                 NaN            NaN            NaN  0.660390                 NaN  0.325057       0.486291E-001            NaN            NaN
  1245.61        500.000        98.3056       0.436153                 NaN            NaN  0.844174                 NaN  0.342667       0.713569E-001            NaN            NaN
  1243.11        500.000        98.9301                 NaN            NaN            NaN   1.02130                 NaN  0.485650E-001            NaN            NaN            NaN
  1240.60        500.000        96.0567       0.488985E-001  0.242529                 NaN   1.36364                 NaN  0.510923                 NaN   1.77727                 NaN
  1238.10        500.000        94.2789       0.627964                 NaN            NaN   1.29216                 NaN  0.746731       0.179904        2.87437                 NaN
  1235.59        500.000        94.6225       0.584665                 NaN            NaN   1.21928                 NaN  0.698862       0.170057        2.70464                 NaN
  1233.08        500.000        94.9616       0.545649                 NaN            NaN   1.14159                 NaN  0.651982       0.156727        2.54244                 NaN
  1230.58        500.000        95.2746       0.507000                 NaN            NaN   1.07384                 NaN  0.608450       0.144474        2.39167                 NaN
  1228.07        500.000        95.5535       0.475589                 NaN            NaN   1.01085                 NaN  0.569402       0.133380        2.25730                 NaN
  1225.56        500.000        95.8142       0.444067                 NaN            NaN  0.952113                 NaN  0.532445       0.123123        2.13402                 NaN
  1223.06        500.000        96.0531       0.415555                 NaN            NaN  0.898303                 NaN  0.498655       0.113727        2.02067                 NaN
  1220.55        500.000        96.2785       0.388242                 NaN            NaN  0.846745                 NaN  0.466847       0.105008        1.91469                 NaN
  1218.05        500.000        96.4833       0.363695                 NaN            NaN  0.800660                 NaN  0.437613       0.970690E-001   1.81769                 NaN
  1215.54        500.000        96.6792       0.339403                 NaN            NaN  0.754889                 NaN  0.409941       0.896100E-001   1.72691                 NaN
  1213.03        500.000        96.8534       0.317092                 NaN            NaN  0.717722                 NaN  0.384856       0.829010E-001   1.64406                 NaN
  1210.53        500.000        93.1632       0.469477                 NaN            NaN   1.05197                 NaN  0.683194       0.113539        2.95360        1.56504     
  1208.02        500.000        64.5939        1.71475                 NaN            NaN   3.78878                 NaN   3.04413       0.365595        13.1051        13.3877     
  1205.51        500.000        71.6227        1.42028                 NaN            NaN   2.96104                 NaN   2.43019       0.292660        10.5210        10.7521     
  1203.01        500.000        72.9186        1.34106                 NaN            NaN   2.82798                 NaN   2.31372       0.272768        10.0264        10.2995     
  1200.50        500.000        71.0023        1.54920                 NaN            NaN   2.71555                 NaN   2.51022       0.292038        11.0198        10.9109     
  1197.99        500.000        91.0234       0.346032                 NaN            NaN   1.22319                 NaN  0.679128       0.850886E-001   3.08200        3.56117     
  1195.49        500.000        82.9735       0.850275                 NaN            NaN   1.67812                 NaN   1.42951       0.168244        6.41608        6.48424     
  1192.98        500.000        78.0643       0.973346                 NaN            NaN   2.14911                 NaN   1.82532       0.202854        8.28668        8.49839     
  1190.48        500.000        77.2135        1.20579                 NaN            NaN   1.73186                 NaN   1.94862       0.222378        8.93501        8.74286     
  1187.97        500.000        92.5323       0.142143                 NaN            NaN   1.20687                 NaN  0.485388       0.633085E-001   2.81774        2.75221     
  1185.46        500.000                 NaN   3.54266                 NaN            NaN   7.88267                 NaN   7.48440       0.846720        41.1152        39.1283     
  1182.96        500.000                 NaN   3.60481                 NaN            NaN   7.79093                 NaN   7.48254       0.850877        41.1243        39.1466     
  1180.45        500.000                 NaN   5.02723                 NaN            NaN  0.142343E-003   5.47007        7.36474       0.983056        41.6422        39.5125     
  1177.94        500.000                 NaN   3.71774                 NaN            NaN   7.62244                 NaN   7.47863       0.859009        41.1429        39.1793     
  1175.44        500.000                 NaN   3.76596                 NaN            NaN   7.55067                 NaN   7.47720       0.862424        41.1504        39.1934     
  1172.93        500.000                 NaN   3.81005                 NaN            NaN   7.48516                 NaN   7.47603       0.865512        41.1569        39.2063     
  1170.43        500.000                 NaN   3.85073                 NaN            NaN   7.42482                 NaN   7.47507       0.868331        41.1627        39.2183     
  1167.92        500.000                 NaN   3.88853                 NaN            NaN   7.36886                 NaN   7.47429       0.870922        41.1679        39.2295     
  1165.41        500.000                 NaN   3.92384                 NaN            NaN   7.31667                 NaN   7.47367       0.873317        41.1725        39.2400     
  1162.91        500.000                 NaN   3.93844                 NaN            NaN   7.29650                 NaN   7.47491       0.874034        41.1713        39.2448     
  1160.40        500.000                 NaN   3.98540                 NaN            NaN   7.22624                 NaN   7.47306       0.877346        41.1794        39.2586     
  1157.89        500.000                 NaN   4.01554                 NaN            NaN   7.18185                 NaN   7.47273       0.879346        41.1829        39.2677     
  1155.39        500.000                 NaN   4.04395                 NaN            NaN   7.14014                 NaN   7.47253       0.881203        41.1859        39.2763     
  1152.88        500.000                 NaN   4.07263                 NaN            NaN   7.09790                 NaN   7.47227       0.883112        41.1891        39.2850     
  1150.38        500.000                 NaN   4.09807                 NaN            NaN   7.06073                 NaN   7.47226       0.884728        41.1914        39.2928     
  1147.87        500.000                 NaN   4.12249                 NaN            NaN   7.02511                 NaN   7.47231       0.886268        41.1935        39.3004     
  1145.36        500.000                 NaN   4.35500                 NaN            NaN   6.65054                 NaN   7.45203       0.909205        41.2698        39.3634     
  1142.86        500.000                 NaN   4.36856                 NaN            NaN   6.63162                 NaN   7.45283       0.909829        41.2693        39.3679     
  1140.35        500.000                 NaN   4.18886                 NaN            NaN   6.92872                 NaN   7.47289       0.890361        41.1981        39.3211     
  1137.84        500.000                 NaN   4.39312                 NaN            NaN   6.59788                 NaN   7.45465       0.910839        41.2672        39.3763     
  1135.34        500.000                 NaN   4.40476                 NaN            NaN   6.58204                 NaN   7.45561       0.911289        41.2660        39.3803     
  1132.83        500.000                 NaN   4.41616                 NaN            NaN   6.56657                 NaN   7.45658       0.911720        41.2647        39.3843     
  1130.33        500.000                 NaN   4.42738                 NaN            NaN   6.55136                 NaN   7.45757       0.912140        41.2633        39.3882     
  1127.82        500.000                 NaN   4.43845                 NaN            NaN   6.53640                 NaN   7.45857       0.912550        41.2619        39.3921     
  1125.31        500.000                 NaN   4.44936                 NaN            NaN   6.52168                 NaN   7.45958       0.912950        41.2604        39.3960     
  1122.81        500.000                 NaN   4.46012                 NaN            NaN   6.50719                 NaN   7.46061       0.913340        41.2589        39.3998     
  1120.30        500.000                 NaN   4.47073                 NaN            NaN   6.49292                 NaN   7.46164       0.913721        41.2574        39.4036     
  1117.79        500.000                 NaN   4.48119                 NaN            NaN   6.47889                 NaN   7.46269       0.914093        41.2558        39.4074     
  1115.29        500.000                 NaN   4.49151                 NaN            NaN   6.46507                 NaN   7.46375       0.914456        41.2541        39.4111     
  1112.78        500.000                 NaN   4.50169                 NaN            NaN   6.45147                 NaN   7.46482       0.914809        41.2524        39.4148     
  1110.28        500.000                 NaN   4.51174                 NaN            NaN   6.43808                 NaN   7.46590       0.915153        41.2506        39.4185     
  1107.77        500.000                 NaN   4.52165                 NaN            NaN   6.42490                 NaN   7.46700       0.915489        41.2488        39.4221     
  1105.26        500.000                 NaN   4.53143                 NaN            NaN   6.41192                 NaN   7.46811       0.915817        41.2470        39.4257     
  1102.76        500.000                 NaN   4.54107                 NaN            NaN   6.39915                 NaN   7.46923       0.916135        41.2451        39.4293     
  1100.25        500.000                 NaN   4.55059                 NaN            NaN   6.38657                 NaN   7.47036       0.916446        41.2431        39.4329     
  1097.74        500.000                 NaN   4.56000                 NaN            NaN   6.37417                 NaN   7.47151       0.916749        41.2411        39.4364     
  1095.24        500.000                 NaN   4.56928                 NaN            NaN   6.36197                 NaN   7.47268       0.917043        41.2391        39.4399     
  1092.73        500.000                 NaN   4.57843                 NaN            NaN   6.34997                 NaN   7.47386       0.917329        41.2370        39.4434     
  1090.23        500.000                 NaN   4.58747                 NaN            NaN   6.33814                 NaN   7.47505       0.917606        41.2348        39.4469     
  1087.72        500.000                 NaN   4.59639                 NaN            NaN   6.32651                 NaN   7.47626       0.917876        41.2326        39.4503     
  1085.21        500.000                 NaN   4.60519                 NaN            NaN   6.31504                 NaN   7.47748       0.918138        41.2304        39.4538     
  1082.71        500.000                 NaN   4.61389                 NaN            NaN   6.30376                 NaN   7.47872       0.918392        41.2281        39.4572     
  1080.20        500.000                 NaN   4.62247                 NaN            NaN   6.29265                 NaN   7.47998       0.918639        41.2257        39.4605     
  1077.69        500.000                 NaN   4.63095                 NaN            NaN   6.28171                 NaN   7.48125       0.918878        41.2233        39.4639     
  1075.19        500.000                 NaN   4.63932                 NaN            NaN   6.27093                 NaN   7.48254       0.919109        41.2209        39.4672     
  1072.68        500.000                 NaN   4.64758                 NaN            NaN   6.26034                 NaN   7.48384       0.919332        41.2184        39.4705     
  1070.18        500.000                 NaN   4.65575                 NaN            NaN   6.24989                 NaN   7.48516       0.919548        41.2158        39.4738     
  1067.67        500.000                 NaN   4.66379                 NaN            NaN   6.23965                 NaN   7.48650       0.919755        41.2132        39.4771     
  1065.16        500.000                 NaN   4.67176                 NaN            NaN   6.22952                 NaN   7.48785       0.919957        41.2105        39.4804     
  1062.66        500.000                 NaN   4.67962                 NaN            NaN   6.21955                 NaN   7.48923       0.920152        41.2078        39.4836     
  1060.15        500.000                 NaN   4.68740                 NaN            NaN   6.20973                 NaN   7.49062       0.920339        41.2051        39.4869     
  1057.64        500.000                 NaN   4.69507                 NaN            NaN   6.20007                 NaN   7.49202       0.920520        41.2023        39.4901     
  1055.14        500.000                 NaN   4.70266                 NaN            NaN   6.19055                 NaN   7.49345       0.920693        41.1994        39.4933     
  1052.63        500.000                 NaN   4.71015                 NaN            NaN   6.18119                 NaN   7.49489       0.920859        41.1965        39.4964     
  1050.13        500.000                 NaN   4.71755                 NaN            NaN   6.17197                 NaN   7.49635       0.921019        41.1935        39.4996     
  1047.62        500.000                 NaN   4.72487                 NaN            NaN   6.16289                 NaN   7.49784       0.921171        41.1905        39.5028     
  1045.11        500.000                 NaN   4.73210                 NaN            NaN   6.15396                 NaN   7.49934       0.921317        41.1874        39.5059     
  1042.61        500.000                 NaN   4.73924                 NaN            NaN   6.14517                 NaN   7.50086       0.921456        41.1843        39.5090     
  1040.10        500.000                 NaN   4.74630                 NaN            NaN   6.13652                 NaN   7.50240       0.921587        41.1811        39.5121     
  1037.59        500.000                 NaN   4.75327                 NaN            NaN   6.12800                 NaN   7.50396       0.921712        41.1778        39.5152     
  1035.09        500.000                 NaN   4.76015                 NaN            NaN   6.11964                 NaN   7.50554       0.921829        41.1745        39.5183     
  1032.58        500.000                 NaN   4.76697                 NaN            NaN   6.11138                 NaN   7.50714       0.921941        41.1712        39.5214     
  1030.08        500.000                 NaN   4.77370                 NaN            NaN   6.10327                 NaN   7.50876       0.922046        41.1677        39.5245     
  1027.57        500.000                 NaN   4.78035                 NaN            NaN   6.09530                 NaN   7.51040       0.922144        41.1643        39.5275     
  1025.06        500.000                 NaN   4.78692                 NaN            NaN   6.08745                 NaN   7.51207       0.922234        41.1607        39.5306     
  1022.56        500.000                 NaN   4.79344                 NaN            NaN   6.07970                 NaN   7.51375       0.922322        41.1572        39.5336     
  1020.05        500.000                 NaN   4.79984                 NaN            NaN   6.07214                 NaN   7.51546       0.922396        41.1535        39.5366     
  1017.54        500.000                 NaN   4.75458                 NaN            NaN   6.13184                 NaN   7.51682       0.921983        41.1508        39.5240     
  1015.04        500.000                 NaN   4.81247                 NaN            NaN   6.05727                 NaN   7.51891       0.922540        41.1461        39.5427     
  1012.53        500.000                 NaN   5.02724                 NaN            NaN   5.47014       0.425258E-004   7.36474       0.983057        41.6422        39.5125     
  1010.03        500.000                 NaN   5.02724                 NaN            NaN   5.47017       0.673055E-005   7.36474       0.983057        41.6422        39.5125     
  1007.52        500.000                 NaN   5.02724                 NaN            NaN   5.47017       0.742698E-005   7.36474       0.983057        41.6422        39.5125     
  1005.01        500.000                 NaN   5.02724                 NaN            NaN   5.47016       0.138692E-004   7.36474       0.983057        41.6422        39.5125     
  1002.51        500.000                 NaN   4.84281                 NaN            NaN   6.02234                 NaN   7.52803       0.922765        41.1264        39.5576     
  1000.00        500.000                 NaN   5.02724                 NaN            NaN   5.47017       0.872875E-005   7.36474       0.983057        41.6422        39.5125     
