|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/Y98/Y98_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1563.91        500.000        99.5285                 NaN            NaN            NaN            NaN            NaN  0.169997E-001  0.454529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        97.9873                 NaN            NaN            NaN            NaN            NaN  0.473936E-001   1.96527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7016                 NaN            NaN            NaN            NaN            NaN  0.270330E-001   1.27132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7248                 NaN            NaN            NaN            NaN            NaN  0.266802E-001   1.24855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7380                 NaN            NaN            NaN            NaN            NaN  0.219535E-001   1.24006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7553                 NaN            NaN            NaN            NaN            NaN  0.173078E-001   1.22735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7747                 NaN            NaN            NaN            NaN            NaN  0.179616E-001   1.20730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7901                 NaN            NaN            NaN            NaN            NaN  0.170775E-001   1.19286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8073                 NaN            NaN            NaN            NaN            NaN  0.134396E-001   1.17925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8221                 NaN            NaN            NaN            NaN            NaN  0.121714E-001   1.16575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8351                 NaN            NaN            NaN            NaN            NaN  0.694142E-002   1.15793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8517                 NaN            NaN            NaN            NaN            NaN  0.590527E-002   1.14241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8653                 NaN            NaN            NaN            NaN            NaN  0.385657E-002   1.13085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8748                 NaN            NaN            NaN            NaN            NaN  0.180358E-002   1.12338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9007                 NaN            NaN            NaN            NaN            NaN  0.427030E-001   1.05662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9186                 NaN            NaN            NaN            NaN            NaN  0.806465E-001   1.00073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9211                 NaN            NaN            NaN            NaN            NaN            NaN   1.07893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9335                 NaN            NaN            NaN            NaN            NaN            NaN   1.06646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9446                 NaN            NaN            NaN            NaN            NaN            NaN   1.05540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9574                 NaN            NaN            NaN            NaN            NaN            NaN   1.04263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9697                 NaN            NaN            NaN            NaN            NaN            NaN   1.03025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9296                 NaN            NaN            NaN            NaN            NaN            NaN  0.796977       0.273421                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.7520                 NaN            NaN            NaN            NaN            NaN            NaN  0.283173E-001   1.21973                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.7601                 NaN            NaN            NaN            NaN            NaN            NaN  0.736551E-001   1.16623                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.7648                 NaN            NaN            NaN            NaN            NaN            NaN  0.446056E-001   1.19061                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.7675                 NaN            NaN            NaN            NaN            NaN            NaN  0.261607E-001   1.20633                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.7666                 NaN            NaN            NaN            NaN            NaN            NaN  0.778836E-002   1.22562                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.7716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22842                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0827                 NaN            NaN            NaN            NaN            NaN            NaN  0.529146E-001  0.864425                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.4561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.54394                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.7612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.23882                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.7685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.23147                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.7466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25343                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.7305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.26954                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28894                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.5125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.299867        1.18764                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        97.9195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.38260       0.697853                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        97.9553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.684368        1.36034                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        97.9920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.672712        1.33524                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.0286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.660252        1.31114                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.0599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.650410        1.28972                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.0889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.637834        1.27328                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.1291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.24633       0.624570                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.1551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.615215        1.22971                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.1841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21118       0.604721                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.2120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.595496        1.19255                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.2424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.584320        1.17324                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.2666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.15753       0.575889                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.2931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.14203       0.564824                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.3145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.556928        1.12860                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.3460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.10866       0.545347                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.3663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.09324       0.540499                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        94.9961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.98655        1.63038                 NaN   1.38697                 NaN            NaN            NaN
  1431.08        500.000        95.0552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.59453        1.96212                 NaN   1.38811                 NaN            NaN            NaN
  1428.57        500.000        95.2055                 NaN            NaN            NaN  0.694045E-002            NaN            NaN            NaN   1.88482        1.55557                 NaN   1.34713                 NaN            NaN            NaN
  1426.07        500.000        94.0351                 NaN            NaN            NaN  0.297990                 NaN            NaN            NaN   1.76922        2.15779                 NaN   1.73987                 NaN            NaN            NaN
  1423.56        500.000        94.4107                 NaN            NaN            NaN  0.276264                 NaN            NaN            NaN   1.64788        2.03310                 NaN   1.63202                 NaN            NaN            NaN
  1421.05        500.000        94.7544                 NaN            NaN            NaN  0.256720                 NaN            NaN            NaN   1.91695        1.53831                 NaN   1.53366                 NaN            NaN            NaN
  1418.55        500.000        95.0528                 NaN            NaN            NaN  0.239358                 NaN            NaN            NaN   1.81786        1.44233                 NaN   1.44768                 NaN            NaN            NaN
  1416.04        500.000        95.3207                 NaN            NaN            NaN  0.224038                 NaN            NaN            NaN   1.35664        1.72836                 NaN   1.37024                 NaN            NaN            NaN
  1413.53        500.000        95.5673                 NaN            NaN            NaN  0.209968                 NaN            NaN            NaN   1.64419        1.27941                 NaN   1.29918                 NaN            NaN            NaN
  1411.03        500.000        95.7881                 NaN            NaN            NaN  0.197175                 NaN            NaN            NaN   1.20955        1.56962                 NaN   1.23558                 NaN            NaN            NaN
  1408.52        500.000        95.9894                 NaN            NaN            NaN  0.185645                 NaN            NaN            NaN   1.50154        1.14620                 NaN   1.17717                 NaN            NaN            NaN
  1406.02        500.000        96.1712                 NaN            NaN            NaN  0.175185                 NaN            NaN            NaN   1.08971        1.43982                 NaN   1.12409                 NaN            NaN            NaN
  1403.51        500.000        96.3468                 NaN            NaN            NaN  0.164942                 NaN            NaN            NaN   1.38004        1.03529                 NaN   1.07295                 NaN            NaN            NaN
  1401.00        500.000        96.5006                 NaN            NaN            NaN  0.155669                 NaN            NaN            NaN  0.989995        1.32583                 NaN   1.02787                 NaN            NaN            NaN
  1398.50        500.000        96.6457                 NaN            NaN            NaN  0.147181                 NaN            NaN            NaN   1.27473       0.946930                 NaN  0.985432                 NaN            NaN            NaN
  1395.99        500.000        96.7799                 NaN            NaN            NaN  0.139375                 NaN            NaN            NaN   1.22953       0.904942                 NaN  0.946222                 NaN            NaN            NaN
  1393.48        500.000        96.9067                 NaN            NaN            NaN  0.131737                 NaN            NaN            NaN  0.867980        1.18484                 NaN  0.908759                 NaN            NaN            NaN
  1390.98        500.000        97.0241                 NaN            NaN            NaN  0.125039                 NaN            NaN            NaN  0.833121        1.14343                 NaN  0.874355                 NaN            NaN            NaN
  1388.47        500.000        97.1331                 NaN            NaN            NaN  0.118543                 NaN            NaN            NaN  0.802720        1.10363                 NaN  0.841968                 NaN            NaN            NaN
  1385.96        500.000        97.2359                 NaN            NaN            NaN  0.112033                 NaN            NaN            NaN   1.06848       0.772082                 NaN  0.811472                 NaN            NaN            NaN
  1383.46        500.000        97.3317                 NaN            NaN            NaN  0.106246                 NaN            NaN            NaN   1.03436       0.744807                 NaN  0.782886                 NaN            NaN            NaN
  1380.95        500.000        97.4211                 NaN            NaN            NaN  0.100761                 NaN            NaN            NaN   1.00137       0.720172                 NaN  0.756560                 NaN            NaN            NaN
  1378.45        500.000        97.5114                 NaN            NaN            NaN  0.951122E-001            NaN            NaN            NaN  0.968910       0.695266                 NaN  0.729272                 NaN            NaN            NaN
  1375.94        500.000        17.5757        72.0944                 NaN            NaN  0.630398                 NaN            NaN            NaN   4.62723        1.88434                 NaN   3.18791                 NaN            NaN            NaN
  1373.43        500.000        58.0717        23.6330                 NaN            NaN   1.00308                 NaN            NaN            NaN   3.78686        8.00427                 NaN   5.50108                 NaN            NaN            NaN
  1370.93        500.000        77.8151        18.8625                 NaN            NaN  0.172471                 NaN            NaN            NaN   1.42335       0.736603                 NaN  0.990057                 NaN            NaN            NaN
  1368.42        500.000        83.0328        15.6066                 NaN            NaN  0.687650E-001            NaN            NaN            NaN  0.574946       0.312427                 NaN  0.404440                 NaN            NaN            NaN
  1365.91        500.000        88.1872        9.68756                 NaN            NaN            NaN            NaN            NaN            NaN  0.984371       0.470417                 NaN  0.670442                 NaN            NaN            NaN
  1363.41        500.000        91.9471        7.04083                 NaN            NaN            NaN            NaN            NaN            NaN  0.479263       0.209308                 NaN  0.323454                 NaN            NaN            NaN
  1360.90        500.000        97.2880       0.440515                 NaN            NaN            NaN            NaN            NaN            NaN   1.02676       0.568569                 NaN  0.676197                 NaN            NaN            NaN
  1358.40        500.000        99.8491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.476710E-001  0.609352E-001            NaN  0.422598E-001            NaN            NaN            NaN
  1355.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1353.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1350.88        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1348.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1345.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1343.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1340.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1338.35        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1335.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1333.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1330.83        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1328.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1325.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1323.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1320.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1318.30        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1315.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1313.28        500.000        99.3330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.330240                 NaN            NaN  0.336802                 NaN            NaN            NaN
  1310.78        500.000        97.1054        2.71887                 NaN            NaN            NaN            NaN            NaN            NaN  0.892718E-001  0.831489E-001            NaN            NaN  0.327371E-002            NaN            NaN
  1308.27        500.000        97.1866        2.78671                 NaN            NaN            NaN            NaN            NaN            NaN  0.214722E-001  0.525838E-002            NaN            NaN            NaN            NaN            NaN
  1305.76        500.000        97.0984        2.87237                 NaN            NaN            NaN            NaN            NaN            NaN  0.298179E-002  0.262488E-001            NaN            NaN            NaN            NaN            NaN
  1303.26        500.000        96.9855        2.98134                 NaN            NaN            NaN            NaN            NaN            NaN  0.279244E-001  0.520010E-002            NaN            NaN            NaN            NaN            NaN
  1300.75        500.000        96.8348        3.12640                 NaN            NaN            NaN            NaN            NaN            NaN  0.618334E-002  0.326045E-001            NaN            NaN            NaN            NaN            NaN
  1298.25        500.000        96.6259        3.29772                 NaN            NaN            NaN            NaN            NaN            NaN  0.464906E-001  0.299189E-001            NaN            NaN            NaN            NaN            NaN
  1295.74        500.000        92.4771        6.56259                 NaN            NaN            NaN            NaN            NaN            NaN  0.644188       0.170037E-001            NaN  0.299156                 NaN            NaN            NaN
  1293.23        500.000        92.4555        7.31640                 NaN            NaN            NaN            NaN            NaN            NaN  0.139422                 NaN            NaN  0.727793E-001  0.159336E-001            NaN            NaN
  1290.73        500.000        92.1370        7.73246                 NaN            NaN            NaN            NaN            NaN            NaN  0.722924E-001            NaN            NaN  0.385171E-001  0.197595E-001            NaN            NaN
  1288.22        500.000        91.5672        8.27617                 NaN            NaN            NaN            NaN            NaN            NaN  0.864559E-001            NaN            NaN  0.461288E-001  0.240812E-001            NaN            NaN
  1285.71        500.000        90.7737        9.02844                 NaN            NaN            NaN            NaN            NaN            NaN  0.109078                 NaN            NaN  0.582125E-001  0.306219E-001            NaN            NaN
  1283.21        500.000        89.5745        10.1533                 NaN            NaN            NaN            NaN            NaN            NaN  0.149765                 NaN            NaN  0.798988E-001  0.425125E-001            NaN            NaN
  1280.70        500.000        86.4895        12.5360                 NaN            NaN            NaN            NaN            NaN            NaN  0.267637E-001  0.455808                 NaN  0.213952       0.277999                 NaN            NaN
  1278.20        500.000        81.3352        17.1271                 NaN            NaN            NaN            NaN            NaN            NaN  0.770238       0.315793                 NaN  0.451614                 NaN            NaN            NaN
  1275.69        500.000        72.8775        24.2335                 NaN            NaN            NaN            NaN            NaN            NaN   1.56973       0.370655                 NaN  0.635171       0.313490                 NaN            NaN
  1273.18        500.000        56.5686        38.2651                 NaN            NaN            NaN            NaN            NaN            NaN   3.69796       0.241756E-001            NaN   1.14770       0.296443                 NaN            NaN
  1270.68        500.000        54.4902        44.3288                 NaN            NaN            NaN            NaN            NaN            NaN  0.192193       0.622068                 NaN  0.302118       0.645597E-001            NaN            NaN
  1268.17        500.000        47.3238        50.9969                 NaN            NaN            NaN            NaN            NaN            NaN  0.817255       0.340937                 NaN  0.431513       0.896818E-001            NaN            NaN
  1265.66        500.000        34.0171        63.1473                 NaN            NaN            NaN            NaN            NaN            NaN   1.95351                 NaN            NaN  0.733078       0.148970                 NaN            NaN
  1263.16        500.000        93.3667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.55877                 NaN            NaN   1.73072       0.343812                 NaN            NaN
  1260.65        500.000        99.0857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.608691                 NaN            NaN  0.247627       0.579963E-001            NaN            NaN
  1258.15        500.000        99.1074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.595377                 NaN            NaN  0.240967       0.563049E-001            NaN            NaN
  1255.64        500.000        96.5619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.09016                 NaN            NaN  0.477269       0.137217        1.73345                 NaN
  1253.13        500.000        94.9362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.38341                 NaN            NaN  0.616011       0.187430        2.87692                 NaN
  1250.63        500.000        95.2787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28657                 NaN            NaN  0.571172       0.172941        2.69066                 NaN
  1248.12        500.000        95.5839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.20120                 NaN            NaN  0.531944       0.159182        2.52382                 NaN
  1245.61        500.000        95.8563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.12570                 NaN            NaN  0.496268       0.146977        2.37474                 NaN
  1243.11        500.000        96.1021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.05725                 NaN            NaN  0.463567       0.136012        2.24104                 NaN
  1240.60        500.000        96.3128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.998588                 NaN            NaN  0.434671       0.126677        2.12727                 NaN
  1238.10        500.000        96.5184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.948638                 NaN            NaN  0.410756       0.115043        2.00715                 NaN
  1235.59        500.000        96.7149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.889393                 NaN            NaN  0.384528       0.106910        1.90424                 NaN
  1233.08        500.000        96.8822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.844273                 NaN            NaN  0.361854       0.992599E-001   1.81245                 NaN
  1230.58        500.000        97.0374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.802524                 NaN            NaN  0.341645       0.918029E-001   1.72665                 NaN
  1228.07        500.000        97.1819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.763976                 NaN            NaN  0.324125       0.843920E-001   1.64562                 NaN
  1225.56        500.000        97.3162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.726975                 NaN            NaN  0.305549       0.786688E-001   1.57263                 NaN
  1223.06        500.000        93.3187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.14802                 NaN            NaN  0.608042       0.117052        3.07003        1.73818     
  1220.55        500.000        64.8299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.60241                 NaN            NaN   2.83045       0.373470        13.6207        13.7430     
  1218.05        500.000        65.7421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.82100                 NaN            NaN   2.78453       0.319238        13.0292        13.3040     
  1215.54        500.000        67.2792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.86811                 NaN            NaN   2.68418       0.269601        12.2619        12.6370     
  1213.03        500.000        69.9505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.63169                 NaN            NaN   2.48156       0.223474        11.1511        11.5616     
  1210.53        500.000        62.1554                 NaN            NaN            NaN            NaN            NaN  0.238872                 NaN   5.24739                 NaN            NaN   3.14614       0.290210        14.2668        14.6551     
  1208.02        500.000        93.2175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.49550                 NaN            NaN  0.501083       0.319679E-001   2.19165        2.56231     
  1205.51        500.000        74.4207                 NaN            NaN            NaN            NaN            NaN  0.397672                 NaN   3.42913                 NaN            NaN   2.09763       0.183149        9.54864        9.92305     
  1203.01        500.000        86.6087                 NaN            NaN            NaN            NaN            NaN  0.332878                 NaN   1.62329       0.421961E-005            NaN   1.10234       0.926816E-001   4.96927        5.27083     
  1200.50        500.000        79.9280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.22566                 NaN            NaN   1.62722       0.117528        7.43497        7.66659     
  1197.99        500.000        77.6813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.99278        1.20983                 NaN   1.78686       0.136194        8.39757        8.79548     
  1195.49        500.000        83.2415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.52867       0.140327E-005            NaN   1.38997       0.771296E-001   6.35033        6.41238     
  1192.98        500.000        81.1718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.00802       0.970673       0.625332        1.46714       0.107178        7.37755        7.27233     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6264                 NaN            NaN   7.29164       0.589185        40.8509        39.6418     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.341071E-001            NaN   11.5786       0.141336E-005            NaN   7.29598       0.590358        40.8523        39.6487     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.56017        3.09529                 NaN   7.30960       0.580011        40.8096        39.6453     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.162169                 NaN   11.3941       0.210473E-004            NaN   7.28777       0.597399        40.8750        39.6835     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.217497                 NaN   11.3162       0.130105E-005            NaN   7.28585       0.599654        40.8820        39.6987     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.277322                 NaN   11.2316       0.262573E-004            NaN   7.28332       0.602258        40.8904        39.7151     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.334697                 NaN   11.1505       0.295429E-004            NaN   7.28091       0.604723        40.8983        39.7309     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.393455                 NaN   11.0674       0.251314E-005            NaN   7.27822       0.607321        40.9067        39.7470     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.450361                 NaN   10.9869       0.291328E-005            NaN   7.27559       0.609822        40.9147        39.7626     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.504954                 NaN   10.9098       0.333551E-005            NaN   7.27310       0.612188        40.9223        39.7776     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.563135                 NaN   10.8273       0.380750E-005            NaN   7.27008       0.614853        40.9311        39.7936     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.618867                 NaN   10.7484       0.436279E-005            NaN   7.26721       0.617375        40.9393        39.8089     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.674530                 NaN   10.6695       0.497285E-005            NaN   7.26422       0.619929        40.9476        39.8241     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.728825                 NaN   10.5926       0.561212E-005            NaN   7.26127       0.622417        40.9558        39.8391     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.782154                 NaN   10.5171       0.633060E-005            NaN   7.25832       0.624869        40.9638        39.8537     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.835527                 NaN   10.4415       0.715766E-005            NaN   7.25525       0.627363        40.9720        39.8684     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.890603                 NaN   10.3632       0.808726E-005            NaN   7.25185       0.630030        40.9808        39.8835     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.941628                 NaN   10.2909       0.172842E-005            NaN   7.24883       0.632419        40.9887        39.8975     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.993912                 NaN   10.2167       0.183055E-005            NaN   7.24555       0.634946        40.9970        39.9119     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.04405                 NaN   10.1456       0.309462E-005            NaN   7.24244       0.637342        41.0049        39.9257     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.09406                 NaN   10.0746       0.199464E-005            NaN   7.23923       0.639767        41.0129        39.9394     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.13680                 NaN   10.0146       0.202729E-005            NaN   7.23689       0.641635        41.0188        39.9513     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.19070                 NaN   9.93754       0.210468E-005            NaN   7.23296       0.644457        41.0283        39.9661     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.23758                 NaN   9.87107       0.213580E-005            NaN   7.22986       0.646741        41.0358        39.9790     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.28378                 NaN   9.80554       0.215144E-005            NaN   7.22677       0.649006        41.0432        39.9917     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.32869                 NaN   9.74188       0.214840E-005            NaN   7.22376       0.651199        41.0503        40.0041     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.37241                 NaN   9.67995       0.212740E-005            NaN   7.22083       0.653327        41.0573        40.0162     
