|6.6.6
Archiving\03_Data\frac/QFM_m3/LAR/LAR_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1496.24        2500.00        99.0379                 NaN  0.641332E-002            NaN            NaN  0.955725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0357                 NaN  0.628626E-002            NaN            NaN  0.958009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0326                 NaN  0.616968E-002            NaN            NaN  0.961269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0286                 NaN  0.605514E-002            NaN            NaN  0.965369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0178                 NaN  0.591270E-002            NaN            NaN  0.976289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0085                 NaN  0.576514E-002            NaN            NaN  0.985753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9927                 NaN  0.565613E-002            NaN            NaN   1.00164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9766                 NaN  0.542501E-002            NaN            NaN   1.01795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9453                 NaN  0.522461E-002            NaN            NaN   1.04944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.8227                 NaN  0.422669E-002            NaN            NaN  0.279434       0.893625                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.6029                 NaN  0.195573E-002            NaN            NaN  0.326545        1.06857                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.6192                 NaN  0.181619E-002            NaN            NaN   1.05332       0.325685                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.6363                 NaN  0.168917E-002            NaN            NaN  0.323387        1.03860                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.6550                 NaN  0.156926E-002  0.125799E-005            NaN   1.01974       0.323737                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.6715                 NaN  0.144554E-002  0.102260E-005            NaN   1.00472       0.322362                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6859                 NaN  0.132227E-002            NaN            NaN  0.991898       0.320849                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.7042                 NaN  0.122210E-002            NaN            NaN  0.319003       0.975617                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.7190                 NaN  0.109883E-002            NaN            NaN  0.960914       0.318988                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.7329                 NaN  0.995899E-003            NaN            NaN  0.948501       0.317632                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.7474                 NaN  0.893788E-003  0.288980E-005            NaN  0.936222       0.315521                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.7605                 NaN  0.796174E-003            NaN            NaN  0.314543       0.924152                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7731                 NaN  0.707626E-003            NaN            NaN  0.312960       0.913205                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.7874                 NaN  0.589640E-003            NaN            NaN  0.899436       0.312557                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7992                 NaN  0.503246E-003            NaN            NaN  0.310043       0.890224                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.8107                 NaN  0.404833E-003            NaN            NaN  0.880683       0.308196                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.8217                 NaN  0.323958E-003            NaN            NaN  0.870897       0.307089                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.8329                 NaN  0.257219E-003            NaN            NaN  0.305506       0.861363                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.8405                 NaN  0.202115E-003            NaN            NaN  0.308069       0.851254                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.8565                 NaN  0.842907E-004            NaN            NaN  0.841792       0.301591                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.8625                 NaN  0.266670E-004            NaN            NaN  0.836770       0.300738                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.8729                 NaN  0.276744E-003            NaN            NaN  0.299966       0.826899                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8816                 NaN  0.466110E-003            NaN            NaN  0.819039       0.298902                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.8901                 NaN  0.541186E-003            NaN            NaN  0.297456       0.811856                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.8981                 NaN            NaN            NaN            NaN  0.292333       0.809525                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.9050                 NaN            NaN  0.286445E-002            NaN  0.810165       0.281931                 NaN            NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.9288                 NaN            NaN  0.490988E-001            NaN  0.834897       0.187156                 NaN            NaN            NaN            NaN            NaN            NaN
  1406.02        2500.00        97.8777                 NaN            NaN  0.312902                 NaN  0.192783       0.989984                 NaN            NaN  0.626677                 NaN            NaN            NaN
  1403.51        2500.00        97.3396                 NaN            NaN  0.459071                 NaN   1.07194       0.169748                 NaN            NaN  0.959645                 NaN            NaN            NaN
  1401.00        2500.00        97.4164                 NaN  0.442511E-002  0.452178                 NaN  0.177347        1.01511                 NaN            NaN  0.934579                 NaN            NaN            NaN
  1398.50        2500.00        97.4838                 NaN            NaN  0.451584                 NaN   1.04712       0.109210                 NaN            NaN  0.908291                 NaN            NaN            NaN
  1395.99        2500.00        97.5211                 NaN            NaN  0.451798                 NaN   1.05767       0.722060E-001            NaN            NaN  0.897236                 NaN            NaN            NaN
  1393.48        2500.00        97.5904                 NaN            NaN  0.441296                 NaN   1.03467       0.634203E-001            NaN            NaN  0.870244                 NaN            NaN            NaN
  1390.98        2500.00        97.6382                 NaN            NaN  0.441257                 NaN  0.294143E-001   1.03674                 NaN            NaN  0.854383                 NaN            NaN            NaN
  1388.47        2500.00        97.6837                 NaN            NaN  0.438296                 NaN   1.04049                 NaN            NaN            NaN  0.837520                 NaN            NaN            NaN
  1385.96        2500.00        97.7466                 NaN            NaN  0.429933                 NaN   1.00927                 NaN            NaN            NaN  0.814197                 NaN            NaN            NaN
  1383.46        2500.00        97.7835                 NaN            NaN  0.414439                 NaN  0.806433E-002  0.995531                 NaN            NaN  0.798507                 NaN            NaN            NaN
  1380.95        2500.00        97.8319                 NaN            NaN  0.405640                 NaN  0.982509                 NaN            NaN            NaN  0.779941                 NaN            NaN            NaN
  1378.45        2500.00        97.8755                 NaN            NaN  0.394932                 NaN  0.941566E-002  0.957539                 NaN            NaN  0.762620                 NaN            NaN            NaN
  1375.94        2500.00        97.9207                 NaN            NaN  0.391057                 NaN  0.942106                 NaN            NaN            NaN  0.746134                 NaN            NaN            NaN
  1373.43        2500.00        97.9622                 NaN            NaN  0.391901                 NaN  0.913200                 NaN            NaN            NaN  0.732705                 NaN            NaN            NaN
  1370.93        2500.00        98.0091                 NaN            NaN  0.368369                 NaN  0.911969                 NaN            NaN            NaN  0.710540                 NaN            NaN            NaN
  1368.42        2500.00        98.0436                 NaN            NaN  0.366090                 NaN  0.892372                 NaN            NaN            NaN  0.697929                 NaN            NaN            NaN
  1365.91        2500.00        98.0788                 NaN            NaN  0.360286                 NaN  0.876164                 NaN            NaN            NaN  0.684716                 NaN            NaN            NaN
  1363.41        2500.00        98.1169                 NaN            NaN  0.357647                 NaN  0.855088                 NaN            NaN            NaN  0.670338                 NaN            NaN            NaN
  1360.90        2500.00        98.1557                 NaN            NaN  0.346107                 NaN  0.843975                 NaN            NaN            NaN  0.654257                 NaN            NaN            NaN
  1358.40        2500.00        98.1783                 NaN            NaN  0.331845                 NaN  0.844627                 NaN            NaN            NaN  0.645263                 NaN            NaN            NaN
  1355.89        2500.00        98.2070                 NaN            NaN  0.302091                 NaN  0.865073                 NaN            NaN            NaN  0.625816                 NaN            NaN            NaN
  1353.38        2500.00        98.2527                 NaN            NaN  0.329107                 NaN  0.802134                 NaN            NaN            NaN  0.616026                 NaN            NaN            NaN
  1350.88        2500.00        98.2906                 NaN            NaN  0.309919                 NaN  0.800353                 NaN            NaN            NaN  0.599095                 NaN            NaN            NaN
  1348.37        2500.00        98.3157                 NaN            NaN  0.307554                 NaN  0.786696                 NaN            NaN            NaN  0.590012                 NaN            NaN            NaN
  1345.86        2500.00        98.3446                 NaN            NaN  0.299573                 NaN  0.777737                 NaN            NaN            NaN  0.578129                 NaN            NaN            NaN
  1343.36        2500.00        98.3746                 NaN            NaN  0.293066                 NaN  0.766141                 NaN            NaN            NaN  0.566180                 NaN            NaN            NaN
  1340.85        2500.00        98.4018                 NaN            NaN  0.285292                 NaN  0.757929                 NaN            NaN            NaN  0.555015                 NaN            NaN            NaN
  1338.35        2500.00        98.4289                 NaN            NaN  0.277388                 NaN  0.749611                 NaN            NaN            NaN  0.544074                 NaN            NaN            NaN
  1335.84        2500.00        98.4532                 NaN            NaN  0.266869                 NaN  0.746990                 NaN            NaN            NaN  0.532958                 NaN            NaN            NaN
  1333.33        2500.00        98.4769                 NaN            NaN  0.256162                 NaN  0.744012                 NaN            NaN            NaN  0.522927                 NaN            NaN            NaN
  1330.83        2500.00        98.5027                 NaN            NaN  0.251301                 NaN  0.733726                 NaN            NaN            NaN  0.512236                 NaN            NaN            NaN
  1328.32        2500.00        98.5254                 NaN            NaN  0.244332                 NaN  0.727135                 NaN            NaN            NaN  0.503085                 NaN            NaN            NaN
  1325.81        2500.00        98.5469                 NaN            NaN  0.231205                 NaN  0.728573                 NaN            NaN            NaN  0.493337                 NaN            NaN            NaN
  1323.31        2500.00        98.5706                 NaN            NaN  0.230689                 NaN  0.714147                 NaN            NaN            NaN  0.484551                 NaN            NaN            NaN
  1320.80        2500.00        98.5910                 NaN            NaN  0.219070                 NaN  0.714604                 NaN            NaN            NaN  0.475366                 NaN            NaN            NaN
  1318.30        2500.00        98.6097                 NaN            NaN  0.208595                 NaN  0.714728                 NaN            NaN            NaN  0.466927                 NaN            NaN            NaN
  1315.79        2500.00        98.6284                 NaN            NaN  0.200301                 NaN  0.712450                 NaN            NaN            NaN  0.458876                 NaN            NaN            NaN
  1313.28        2500.00        98.6464                 NaN            NaN  0.189496                 NaN  0.713334                 NaN            NaN            NaN  0.450775                 NaN            NaN            NaN
  1310.78        2500.00        98.6625                 NaN            NaN  0.181686                 NaN  0.712240                 NaN            NaN            NaN  0.443563                 NaN            NaN            NaN
  1308.27        2500.00        98.6793                 NaN            NaN  0.170379                 NaN  0.714236                 NaN            NaN            NaN  0.436129                 NaN            NaN            NaN
  1305.76        2500.00        98.6963                 NaN            NaN  0.162147                 NaN  0.712708                 NaN            NaN            NaN  0.428867                 NaN            NaN            NaN
  1303.26        2500.00        98.7048                 NaN            NaN  0.146336                 NaN  0.722058                 NaN            NaN            NaN  0.423847       0.297148E-002            NaN            NaN
  1300.75        2500.00        98.6799                 NaN            NaN  0.136885                 NaN  0.724494                 NaN            NaN            NaN  0.429848       0.289058E-001            NaN            NaN
  1298.25        2500.00        98.6815                 NaN            NaN  0.131901                 NaN  0.715263                 NaN            NaN            NaN  0.428840       0.425326E-001            NaN            NaN
  1295.74        2500.00        75.9338                 NaN            NaN   1.05723                 NaN   4.85715                 NaN            NaN            NaN   3.43301       0.487317        14.2315                 NaN
  1293.23        2500.00        74.0190                 NaN            NaN   1.15240                 NaN   5.21542                 NaN            NaN            NaN   3.66430       0.510566        15.4383                 NaN
  1290.73        2500.00        77.5649                 NaN            NaN  0.991320                 NaN   4.59351                 NaN            NaN            NaN   3.17647       0.430295        13.2435                 NaN
  1288.22        2500.00        80.4820                 NaN            NaN  0.830946                 NaN   4.10077                 NaN            NaN            NaN   2.77326       0.365130        11.4479                 NaN
  1285.71        2500.00        82.7802                 NaN            NaN  0.695202                 NaN   3.71685                 NaN            NaN            NaN   2.45391       0.314368        10.0395                 NaN
  1283.21        2500.00        84.6310                 NaN            NaN  0.571119                 NaN   3.42022                 NaN            NaN            NaN   2.19509       0.273484        8.90909                 NaN
  1280.70        2500.00        86.1323                 NaN            NaN  0.457548                 NaN   3.19154                 NaN            NaN            NaN   1.98375       0.240197        7.99468                 NaN
  1278.20        2500.00        87.3060                 NaN            NaN  0.349729                 NaN   3.03721                 NaN            NaN            NaN   1.81674       0.212868        7.27746                 NaN
  1275.69        2500.00        87.9828                 NaN            NaN  0.268063                 NaN   2.98474                 NaN            NaN            NaN   1.71641       0.195068        6.85288                 NaN
  1273.18        2500.00        87.5845                 NaN            NaN  0.380209                 NaN   2.81850                 NaN            NaN            NaN   1.78428       0.215594        7.21694                 NaN
  1270.68        2500.00        91.6808                 NaN            NaN            NaN            NaN   2.50560                 NaN            NaN            NaN   1.17308       0.113949        4.52659                 NaN
  1268.17        2500.00        90.5795                 NaN            NaN  0.831031E-001            NaN   2.43335                 NaN            NaN            NaN   1.36454       0.135885        5.40361                 NaN
  1265.66        2500.00        90.8874                 NaN            NaN            NaN            NaN  0.380336E-001   2.48892                 NaN            NaN   1.30224       0.125705        5.15774                 NaN
  1263.16        2500.00        91.4950                 NaN            NaN            NaN            NaN   2.37412                 NaN            NaN            NaN   1.20058       0.119719        4.81062                 NaN
  1260.65        2500.00        91.8178                 NaN            NaN            NaN            NaN   2.25072                 NaN            NaN            NaN   1.16456       0.108715        4.65824                 NaN
  1258.15        2500.00        92.4160                 NaN            NaN            NaN            NaN   1.54935                 NaN            NaN            NaN   1.11370       0.145045        4.77587                 NaN
  1255.64        2500.00        93.2113                 NaN            NaN            NaN            NaN   2.40242                 NaN            NaN            NaN  0.851389       0.624473E-001   3.47245                 NaN
  1253.13        2500.00        93.5009                 NaN            NaN            NaN            NaN   1.59079                 NaN            NaN            NaN  0.898695       0.950788E-001   3.91458                 NaN
  1250.63        2500.00        94.6160                 NaN            NaN            NaN            NaN  0.165386        1.35353                 NaN            NaN  0.767711       0.683767E-001   3.02902                 NaN
  1248.12        2500.00        94.3639                 NaN            NaN            NaN            NaN   1.58675                 NaN            NaN            NaN  0.777212       0.712033E-001   3.20090                 NaN
  1245.61        2500.00        94.9426                 NaN            NaN            NaN            NaN  0.158854        1.24156                 NaN            NaN  0.736579       0.835285E-001   2.83693                 NaN
  1243.11        2500.00        95.1229                 NaN            NaN            NaN            NaN   1.17917                 NaN            NaN            NaN  0.607433       0.498899E-001   3.04061                 NaN
  1240.60        2500.00        95.4647                 NaN            NaN            NaN            NaN   1.16610                 NaN            NaN            NaN  0.633901       0.547699E-001   2.68050                 NaN
  1238.10        2500.00        96.1451                 NaN            NaN            NaN            NaN  0.964324                 NaN            NaN            NaN  0.507402       0.520431E-001   2.33115                 NaN
  1235.59        2500.00        96.8571                 NaN            NaN            NaN            NaN  0.756860                 NaN            NaN            NaN  0.445585       0.573254E-001   1.88317                 NaN
  1233.08        2500.00        95.9855                 NaN            NaN            NaN            NaN   1.05173                 NaN            NaN            NaN  0.489921       0.402711E-001   2.43260                 NaN
  1230.58        2500.00        96.7587                 NaN            NaN            NaN            NaN  0.800258                 NaN            NaN            NaN  0.428507       0.417162E-001   1.97080                 NaN
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   6.74242        4.63837       0.972433E-005            NaN   8.23380       0.634845        46.6014        33.1491     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   6.76189        4.62078       0.898180E-005            NaN   8.24026       0.634160        46.5920        33.1510     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   6.78128        4.60329       0.831508E-005            NaN   8.24673       0.633467        46.5824        33.1528     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   6.80060        4.58591       0.771424E-005            NaN   8.25319       0.632768        46.5729        33.1546     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   6.81997        4.56838       0.718351E-005            NaN   8.25968       0.632061        46.5634        33.1565     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   6.83913        4.55124       0.669148E-005            NaN   8.26614       0.631350        46.5538        33.1584     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   6.85819        4.53422       0.624527E-005            NaN   8.27261       0.630632        46.5441        33.1602     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   6.77540        4.61153       0.236283E-005            NaN   8.27686       0.631636        46.5443        33.1603     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   6.79471        4.59436       0.229352E-005            NaN   8.28328       0.630903        46.5346        33.1622     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   6.81392        4.57732       0.222734E-005            NaN   8.28969       0.630164        46.5248        33.1641     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   6.83302        4.56042       0.216362E-005            NaN   8.29611       0.629419        46.5151        33.1660     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   6.85203        4.54365       0.210226E-005            NaN   8.30252       0.628668        46.5052        33.1679     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87091        4.52703       0.204319E-005            NaN   8.30894       0.627911        46.4954        33.1698     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   6.88969        4.51056       0.198637E-005            NaN   8.31535       0.627148        46.4855        33.1718     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   6.90725        4.49550       0.124488E-004            NaN   8.32171       0.626359        46.4754        33.1738     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   6.92445        4.48091       0.426688E-005            NaN   8.32804       0.625555        46.4653        33.1758     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   3.33847        8.14505                 NaN            NaN   8.37843       0.605998        46.3414        33.1907     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   5.04925        6.42271                 NaN            NaN   8.35938       0.608701        46.3685        33.1914     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   3.32222        8.16731                 NaN            NaN   8.39165       0.604145        46.3199        33.1948     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   3.46660        8.02461                 NaN            NaN   8.39692       0.603314        46.3120        33.1965     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   3.30518        8.19023                 NaN            NaN   8.40618       0.602302        46.2974        33.1987     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   3.46042        8.03724                 NaN            NaN   8.41041       0.601490        46.2896        33.2008     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   3.34845        8.15329                 NaN            NaN   8.41971       0.600274        46.2753        33.2030     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5271                 NaN            NaN            NaN   8.47177       0.595690        46.1966        33.2089     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5498                 NaN            NaN            NaN   8.48691       0.590035        46.1578        33.2155     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   3.40284        8.10656                 NaN            NaN   8.44067       0.598007        46.2430        33.2089     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   3.40359        8.10949                 NaN            NaN   8.44718       0.596895        46.2317        33.2111     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   7.20747        4.22971                 NaN            NaN   8.39920       0.615110        46.3467        33.2019     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   6.51299        3.74172        1.19214                 NaN   8.41835       0.610357        46.3225        33.2019     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   3.16790        8.35557                 NaN            NaN   8.47355       0.594054        46.1916        33.2174     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5720                 NaN            NaN            NaN   8.52518       0.583008        46.0910        33.2287     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5784                 NaN            NaN            NaN   8.53357       0.581256        46.0754        33.2315     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5826                 NaN            NaN            NaN   8.54020       0.579960        46.0635        33.2338     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5869                 NaN            NaN            NaN   8.54680       0.578655        46.0516        33.2361     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   3.42955        8.11105                 NaN            NaN   8.50319       0.588846        46.1389        33.2284     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5955                 NaN            NaN            NaN   8.55989       0.576042        46.0279        33.2407     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   4.29522        7.23629                 NaN            NaN   8.50894       0.591131        46.1384        33.2300     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   4.13011        7.40797                 NaN            NaN   8.51754       0.589314        46.1224        33.2327     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   3.95826        7.58642                 NaN            NaN   8.52619       0.587470        46.1062        33.2354     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   3.78026        7.77117                 NaN            NaN   8.53486       0.585603        46.0899        33.2382     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   3.59588        7.96239                 NaN            NaN   8.54355       0.583712        46.0735        33.2410     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   3.40403        8.16119                 NaN            NaN   8.55229       0.581794        46.0569        33.2438     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   1.36990        10.2668                 NaN            NaN   8.60619       0.565345        45.9271        33.2647     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   1.11759        10.4781                 NaN            NaN   8.58559       0.574486        45.9901        33.2542     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   6.79394        2.99652        1.70520                 NaN   8.50647       0.595720        46.1660        33.2362     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6249                 NaN            NaN            NaN   8.61365       0.566339        45.9339        33.2612     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6283                 NaN            NaN            NaN   8.61949       0.565256        45.9236        33.2634     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6368                 NaN            NaN            NaN   8.62818       0.562946        45.9055        33.2666     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6455                 NaN            NaN            NaN   8.63703       0.560563        45.8870        33.2699     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6544                 NaN            NaN            NaN   8.64599       0.558130        45.8682        33.2732     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6635                 NaN            NaN            NaN   8.65513       0.555641        45.8491        33.2766     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6704                 NaN            NaN            NaN   8.66292       0.553702        45.8335        33.2795     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6612                 NaN            NaN            NaN   8.66186       0.555719        45.8426        33.2786     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6826                 NaN            NaN            NaN   8.67770       0.550216        45.8047        33.2848     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   6.66782        4.16633       0.711396       0.360121E-004   8.56994       0.581972        46.0415        33.2610     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   6.65142        4.25078       0.648746       0.397423E-003   8.57656       0.580465        46.0279        33.2637     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   6.63553        4.33422       0.587357       0.703854E-004   8.58319       0.578942        46.0143        33.2664     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   6.61986        4.41596       0.527232       0.478856E-004   8.58982       0.577405        46.0005        33.2692     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   6.60293        4.49716       0.468958       0.316433E-004   8.59648       0.575849        45.9867        33.2719     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   6.58078        4.99421       0.182142E-003            NaN   8.60322       0.574260        45.9726        33.2747     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   6.60951        4.96860                 NaN            NaN   8.60808       0.573233        45.9639        33.2767     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   6.54452        5.04090                 NaN            NaN   8.61573       0.571350        45.9479        33.2797     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN   8.41528        3.02283                 NaN            NaN   8.51260       0.605799        46.1862        33.2573     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN   8.40946        3.03167                 NaN            NaN   8.51695       0.604944        46.1772        33.2597     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   2.97496        8.75524                 NaN            NaN   8.72181       0.537183        45.6967        33.3141     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   8.40006        3.04656                 NaN            NaN   8.52579       0.603162        46.1600        33.2644     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   8.39389        3.05576                 NaN            NaN   8.53000       0.602284        46.1512        33.2669     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   5.04927        3.66842        2.89734                 NaN   8.66895       0.562955        45.8550        33.2981     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   4.97835        3.68977        2.94878                 NaN   8.66842       0.562631        45.8515        33.3005     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   4.42328        4.31416        2.88788                 NaN   8.67851       0.560101        45.8336        33.3024     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN   4.27463        4.47660        2.87753                 NaN   8.68634       0.559321        45.8209        33.3047     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   8.64529        2.99178                 NaN            NaN   8.68602       0.557113        45.8113        33.3085     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN   8.61169        3.02983                 NaN            NaN   8.69123       0.555970        45.8001        33.3112     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   8.58200        3.06399                 NaN            NaN   8.69650       0.554823        45.7888        33.3139     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN   8.55495        3.09563                 NaN            NaN   8.70168       0.553661        45.7774        33.3167     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   8.52980        3.12535                 NaN            NaN   8.70685       0.552511        45.7661        33.3194     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   8.50665        3.15303                 NaN            NaN   8.71209       0.551353        45.7547        33.3222     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN   8.48797        3.17639                 NaN            NaN   8.71745       0.550167        45.7431        33.3249     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   8.48072        3.18876                 NaN            NaN   8.72292       0.548852        45.7310        33.3277     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   8.47792        3.19658                 NaN            NaN   8.72859       0.547551        45.7188        33.3305     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN   6.77400        4.92607                 NaN            NaN   8.72382       0.544886        45.6906        33.3406     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   6.93206        4.76898                 NaN            NaN   8.72516       0.544904        45.6853        33.3436     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN   7.04053        4.66285                 NaN            NaN   8.72790       0.544468        45.6777        33.3465     
