|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/YM20/YM20_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1463.66        500.000        99.1904                 NaN            NaN            NaN            NaN  0.809630                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1976                 NaN            NaN            NaN            NaN  0.802360                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2055                 NaN            NaN            NaN            NaN  0.794486                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2108                 NaN            NaN            NaN            NaN  0.789237                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2163                 NaN            NaN            NaN            NaN  0.783686                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2235                 NaN            NaN            NaN            NaN  0.776525                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2274                 NaN            NaN            NaN            NaN  0.772639                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2343                 NaN            NaN            NaN            NaN  0.765733                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2373                 NaN            NaN            NaN            NaN  0.762697                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.1700                 NaN            NaN            NaN            NaN  0.375981       0.454007                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0412                 NaN            NaN            NaN            NaN            NaN  0.958801                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.0343                 NaN            NaN            NaN            NaN            NaN  0.965713                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.5699                 NaN            NaN            NaN            NaN            NaN  0.620101       0.810029                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5330                 NaN            NaN            NaN            NaN            NaN  0.896437       0.570577                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5538                 NaN            NaN            NaN            NaN            NaN  0.561926       0.884285                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5722                 NaN            NaN            NaN            NaN            NaN  0.873969       0.553843                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5918                 NaN            NaN            NaN            NaN            NaN  0.545137       0.863066                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6095                 NaN            NaN            NaN            NaN            NaN  0.538335       0.852191                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6279                 NaN            NaN            NaN            NaN            NaN  0.841653       0.530429                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6446                 NaN            NaN            NaN            NaN            NaN  0.522786       0.832660                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6624                 NaN            NaN            NaN            NaN            NaN  0.821905       0.515666                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6790                 NaN            NaN            NaN            NaN  0.581401E-001  0.444152       0.818736                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.5532                 NaN            NaN            NaN            NaN  0.426717E-001  0.818897       0.521351       0.639271E-001            NaN            NaN            NaN
  1406.02        500.000        96.7569                 NaN            NaN            NaN            NaN            NaN  0.932550        1.41808       0.892421                 NaN            NaN            NaN
  1403.51        500.000        96.8514                 NaN            NaN            NaN            NaN            NaN  0.904921        1.37772       0.865954                 NaN            NaN            NaN
  1401.00        500.000        96.9396                 NaN            NaN            NaN            NaN            NaN  0.878593        1.34058       0.841226                 NaN            NaN            NaN
  1398.50        500.000        97.0275                 NaN            NaN            NaN            NaN            NaN   1.30319       0.852943       0.816407                 NaN            NaN            NaN
  1395.99        500.000        97.1074                 NaN            NaN            NaN            NaN            NaN  0.829128        1.26953       0.793895                 NaN            NaN            NaN
  1393.48        500.000        97.1835                 NaN            NaN            NaN            NaN            NaN   1.23767       0.806488       0.772351                 NaN            NaN            NaN
  1390.98        500.000        97.2568                 NaN            NaN            NaN            NaN            NaN   1.20682       0.784802       0.751544                 NaN            NaN            NaN
  1388.47        500.000        97.3259                 NaN            NaN            NaN            NaN            NaN  0.763833        1.17822       0.732019                 NaN            NaN            NaN
  1385.96        500.000        97.3931                 NaN            NaN            NaN            NaN            NaN  0.743580        1.15056       0.712763                 NaN            NaN            NaN
  1383.46        500.000        97.4552                 NaN            NaN            NaN            NaN            NaN  0.724935        1.12487       0.694972                 NaN            NaN            NaN
  1380.95        500.000        97.5196                 NaN            NaN  0.181541E-001            NaN            NaN   1.07314       0.709756       0.679336                 NaN            NaN            NaN
  1378.45        500.000        97.5837                 NaN            NaN  0.241106                 NaN            NaN  0.755195       0.731313       0.688659                 NaN            NaN            NaN
  1375.94        500.000        97.6437                 NaN            NaN  0.292563                 NaN            NaN  0.752366       0.633447       0.677894                 NaN            NaN            NaN
  1373.43        500.000        97.6866                 NaN            NaN  0.299892                 NaN            NaN  0.603970       0.743318       0.666255                 NaN            NaN            NaN
  1370.93        500.000        97.7564                 NaN            NaN  0.297042                 NaN            NaN  0.722991       0.578148       0.645469                 NaN            NaN            NaN
  1368.42        500.000        97.8024                 NaN            NaN  0.305299                 NaN            NaN  0.713389       0.545117       0.633792                 NaN            NaN            NaN
  1365.91        500.000        97.8544                 NaN            NaN  0.307461                 NaN            NaN  0.699454       0.519673       0.619039                 NaN            NaN            NaN
  1363.41        500.000        97.9003                 NaN            NaN  0.311093                 NaN            NaN  0.494395       0.688079       0.606139                 NaN            NaN            NaN
  1360.90        500.000        97.9447                 NaN            NaN  0.316036                 NaN            NaN  0.468802       0.676656       0.593774                 NaN            NaN            NaN
  1358.40        500.000        97.9929                 NaN            NaN  0.317248                 NaN            NaN  0.664060       0.445573       0.580244                 NaN            NaN            NaN
  1355.89        500.000        98.0344                 NaN            NaN  0.320854                 NaN            NaN  0.654782       0.421803       0.568191                 NaN            NaN            NaN
  1353.38        500.000        98.0753                 NaN            NaN  0.324294                 NaN            NaN  0.643985       0.399534       0.556907                 NaN            NaN            NaN
  1350.88        500.000        98.1139                 NaN            NaN  0.326522                 NaN            NaN  0.634984       0.378968       0.545675                 NaN            NaN            NaN
  1348.37        500.000        98.1524                 NaN            NaN  0.328729                 NaN            NaN  0.359138       0.624908       0.534791                 NaN            NaN            NaN
  1345.86        500.000        98.1907                 NaN            NaN  0.331445                 NaN            NaN  0.615538       0.338582       0.523763                 NaN            NaN            NaN
  1343.36        500.000        98.2269                 NaN            NaN  0.333420                 NaN            NaN  0.319504       0.606775       0.513381                 NaN            NaN            NaN
  1340.85        500.000        98.2613                 NaN            NaN  0.334710                 NaN            NaN  0.597906       0.302683       0.503444                 NaN            NaN            NaN
  1338.35        500.000        98.2965                 NaN            NaN  0.336338                 NaN            NaN  0.588924       0.284990       0.493264                 NaN            NaN            NaN
  1335.84        500.000        98.3280                 NaN            NaN  0.337047                 NaN            NaN  0.269725       0.581233       0.483967                 NaN            NaN            NaN
  1333.33        500.000        98.3619                 NaN            NaN  0.338291                 NaN            NaN  0.572041       0.253632       0.474179                 NaN            NaN            NaN
  1330.83        500.000        98.3921                 NaN            NaN  0.338722                 NaN            NaN  0.239705       0.564239       0.465236                 NaN            NaN            NaN
  1328.32        500.000        98.4187                 NaN            NaN  0.340677                 NaN            NaN  0.224244       0.558742       0.457604                 NaN            NaN            NaN
  1325.81        500.000        98.4553                 NaN            NaN  0.336050                 NaN            NaN  0.546793       0.215651       0.446171                 NaN            NaN            NaN
  1323.31        500.000        98.4796                 NaN            NaN  0.337337                 NaN            NaN  0.540828       0.203183       0.439061                 NaN            NaN            NaN
  1320.80        500.000        98.5071                 NaN            NaN  0.336285                 NaN            NaN  0.192062       0.533721       0.430831                 NaN            NaN            NaN
  1318.30        500.000        98.5347                 NaN            NaN  0.335178                 NaN            NaN  0.525615       0.181952       0.422584                 NaN            NaN            NaN
  1315.79        500.000        98.5613                 NaN            NaN  0.333944                 NaN            NaN  0.517657       0.172420       0.414630                 NaN            NaN            NaN
  1313.28        500.000        98.5864                 NaN            NaN  0.329606                 NaN            NaN  0.167363       0.510186       0.406472                 NaN            NaN            NaN
  1310.78        500.000        98.6104                 NaN            NaN  0.327932                 NaN            NaN  0.503673       0.158834       0.399164                 NaN            NaN            NaN
  1308.27        500.000        98.6352                 NaN            NaN  0.325758                 NaN            NaN  0.151428       0.495960       0.391611                 NaN            NaN            NaN
  1305.76        500.000        98.6579                 NaN            NaN  0.320941                 NaN            NaN  0.488344       0.148492       0.384302                 NaN            NaN            NaN
  1303.26        500.000        98.6795                 NaN            NaN  0.317267                 NaN            NaN  0.481434       0.144445       0.377367                 NaN            NaN            NaN
  1300.75        500.000        98.7027                 NaN            NaN  0.313126                 NaN            NaN  0.140274       0.473754       0.370121                 NaN            NaN            NaN
  1298.25        500.000        98.7248                 NaN            NaN  0.309283                 NaN            NaN  0.136081       0.466535       0.363330                 NaN            NaN            NaN
  1295.74        500.000        98.7457                 NaN            NaN  0.303384                 NaN            NaN  0.458748       0.135807       0.356382                 NaN            NaN            NaN
  1293.23        500.000        98.7669                 NaN            NaN  0.298866                 NaN            NaN  0.451523       0.132963       0.349786                 NaN            NaN            NaN
  1290.73        500.000        98.7862                 NaN            NaN  0.292941                 NaN            NaN  0.444004       0.133375       0.343437                 NaN            NaN            NaN
  1288.22        500.000        98.8049                 NaN            NaN  0.286327                 NaN            NaN  0.436714       0.134900       0.337189                 NaN            NaN            NaN
  1285.71        500.000        98.8258                 NaN            NaN  0.281755                 NaN            NaN  0.132293       0.429318       0.330795                 NaN            NaN            NaN
  1283.21        500.000        98.8379                 NaN            NaN  0.279554                 NaN            NaN  0.423320       0.131744       0.327464                 NaN            NaN            NaN
  1280.70        500.000        98.8644                 NaN            NaN  0.261438                 NaN            NaN  0.411847       0.145599       0.316765                 NaN            NaN            NaN
  1278.20        500.000        98.8789                 NaN            NaN  0.260321                 NaN            NaN  0.141258       0.406375       0.313176                 NaN            NaN            NaN
  1275.69        500.000        89.6332                 NaN            NaN  0.306335                 NaN            NaN   2.08990        1.14993        1.30088        5.51980                 NaN            NaN
  1273.18        500.000        85.5848                 NaN            NaN  0.265124                 NaN            NaN   1.43018        3.06883        1.72955        7.92150                 NaN            NaN
  1270.68        500.000        87.0405                 NaN            NaN  0.237280                 NaN            NaN   1.29025        2.80522        1.57005        7.05674                 NaN            NaN
  1268.17        500.000        88.2526                 NaN            NaN  0.211665                 NaN            NaN   2.59143        1.16908        1.43632        6.33890                 NaN            NaN
  1265.66        500.000        89.2732                 NaN            NaN  0.189888                 NaN            NaN   1.06473        2.41231        1.32284        5.73708                 NaN            NaN
  1263.16        500.000        90.1356                 NaN            NaN  0.167442                 NaN            NaN  0.971171        2.27034        1.22615        5.22927                 NaN            NaN
  1260.65        500.000        90.8738                 NaN            NaN  0.145497                 NaN            NaN  0.887345        2.15503        1.14254        4.79578                 NaN            NaN
  1258.15        500.000        91.5249                 NaN            NaN  0.125594                 NaN            NaN   2.05387       0.810960        1.06816        4.41651                 NaN            NaN
  1255.64        500.000        90.4872                 NaN            NaN            NaN  0.534279                 NaN   1.30440        1.59172        1.19800        4.88439                 NaN            NaN
  1253.13        500.000        91.0977                 NaN            NaN            NaN  0.585876                 NaN   1.30605        1.32777        1.12637        4.55624                 NaN            NaN
  1250.63        500.000        91.9037                 NaN            NaN            NaN  0.537576                 NaN   1.19883        1.19207        1.02815        4.13972                 NaN            NaN
  1248.12        500.000        92.5832                 NaN            NaN            NaN  0.495942                 NaN   1.10726        1.07759       0.944457        3.79154                 NaN            NaN
  1245.61        500.000        93.1609                 NaN            NaN            NaN  0.460555                 NaN   1.02942       0.978760       0.872393        3.49795                 NaN            NaN
  1243.11        500.000        93.6616                 NaN            NaN            NaN  0.429300                 NaN  0.961371       0.893966       0.809392        3.24434                 NaN            NaN
  1240.60        500.000        94.0987                 NaN            NaN            NaN  0.400750                 NaN  0.821994       0.900157       0.753484        3.02488                 NaN            NaN
  1238.10        500.000        94.4866                 NaN            NaN            NaN  0.375401                 NaN  0.845037       0.757950       0.703588        2.83137                 NaN            NaN
  1235.59        500.000        94.8367                 NaN            NaN            NaN  0.351654                 NaN  0.793597       0.701676       0.658001        2.65837                 NaN            NaN
  1233.08        500.000        95.1492                 NaN            NaN            NaN  0.329409                 NaN  0.747249       0.653792       0.616817        2.50352                 NaN            NaN
  1230.58        500.000        95.4308                 NaN            NaN            NaN  0.308079                 NaN  0.702678       0.614331       0.579551        2.36458                 NaN            NaN
  1228.07        500.000        95.6236                 NaN            NaN            NaN  0.292710                 NaN  0.680463       0.578577       0.554651        2.27004                 NaN            NaN
  1225.56        500.000        95.9771                 NaN            NaN            NaN  0.266468                 NaN  0.615698       0.542483       0.506084        2.09218                 NaN            NaN
  1223.06        500.000        94.3306                 NaN            NaN            NaN  0.409670                 NaN  0.708150       0.708482       0.758260        3.08479                 NaN            NaN
  1220.55        500.000        96.7631                 NaN            NaN            NaN  0.179746                 NaN  0.603683       0.414314       0.398654        1.64046                 NaN            NaN
  1218.05        500.000        97.6330                 NaN            NaN            NaN  0.178659                 NaN  0.168775       0.589723       0.265593        1.16427                 NaN            NaN
  1215.54        500.000        97.0269                 NaN            NaN            NaN  0.157040                 NaN  0.451351       0.393501       0.344650        1.62658                 NaN            NaN
  1213.03        500.000        96.9251                 NaN            NaN            NaN  0.195825                 NaN  0.476750       0.393377       0.375905        1.63308                 NaN            NaN
  1210.53        500.000        97.0344                 NaN            NaN            NaN  0.172204                 NaN  0.417125       0.439220       0.362087        1.57494                 NaN            NaN
  1208.02        500.000        97.3265                 NaN            NaN            NaN  0.254118                 NaN  0.516758                 NaN  0.314508        1.58816                 NaN            NaN
  1205.51        500.000        97.0294                 NaN            NaN            NaN  0.155510E-001            NaN   1.06502       0.112889       0.370863        1.40632                 NaN            NaN
  1203.01        500.000        93.6941                 NaN            NaN            NaN  0.345435                 NaN  0.988426                 NaN  0.599316        2.89189        1.45780       0.230151E-001
  1200.50        500.000        87.1205                 NaN            NaN            NaN  0.270774                 NaN  0.699215        1.26959        1.12704        4.83669        4.67620                 NaN
  1197.99        500.000        83.0314                 NaN            NaN            NaN  0.656276                 NaN   1.56245       0.361333        1.41061        6.45602        6.52194                 NaN
  1195.49        500.000        83.5613                 NaN            NaN  0.189224E-001  0.550158                 NaN   1.33766       0.620654        1.37201        6.23460        6.30474                 NaN
  1192.98        500.000        83.9871                 NaN            NaN  0.118102       0.525136                 NaN  0.441458        1.32022        1.32770        6.09848        6.18177                 NaN
  1190.48        500.000        83.4127                 NaN            NaN  0.487824       0.473515                 NaN   1.44293                 NaN   1.36926        6.36705        6.44672                 NaN
  1187.97        500.000        81.6572                 NaN            NaN  0.493894       0.524099                 NaN   1.54043                 NaN   1.48162        7.14049        7.16230                 NaN
  1185.46        500.000        70.2454                 NaN            NaN  0.682317       0.845658                 NaN   2.26382                 NaN   2.30336        11.9380        11.7215                 NaN
  1182.96        500.000                 NaN            NaN            NaN   2.00013        2.79257                 NaN   6.67931                 NaN   7.36306        41.2827        39.8822                 NaN
  1180.45        500.000                 NaN            NaN            NaN   2.03755        2.77716                 NaN   6.65428                 NaN   7.36704        41.2821        39.8818                 NaN
  1177.94        500.000                 NaN            NaN            NaN   2.09035        2.73998                 NaN   6.64568                 NaN   7.37509        41.2780        39.8709                 NaN
  1175.44        500.000                 NaN            NaN            NaN   2.11299        2.74546                 NaN   6.60502                 NaN   7.37485        41.2811        39.8806                 NaN
  1172.93        500.000                 NaN            NaN            NaN   2.13939        2.72493                 NaN   6.60598                 NaN   7.38062        41.2741        39.8750                 NaN
  1170.43        500.000                 NaN            NaN            NaN   2.20135        2.69003                 NaN   6.57972                 NaN   7.38729        41.2744        39.8672                 NaN
  1167.92        500.000                 NaN            NaN            NaN   2.22374        2.69413                 NaN   6.54003                 NaN   7.38859        41.2776        39.8759                 NaN
  1165.41        500.000                 NaN            NaN            NaN   2.25827        2.66787                 NaN   6.54155                 NaN   7.39340        41.2704        39.8685                 NaN
  1162.91        500.000                 NaN            NaN            NaN   2.27967        2.66135                 NaN   6.52346                 NaN   7.39676        41.2683        39.8704                 NaN
  1160.40        500.000                 NaN            NaN            NaN   2.31066        2.64778                 NaN   6.50450                 NaN   7.40061        41.2665        39.8699                 NaN
  1157.89        500.000                 NaN            NaN            NaN   2.34418        2.63212                 NaN   6.48572                 NaN   7.40461        41.2647        39.8686                 NaN
  1155.39        500.000                 NaN            NaN            NaN   2.37972        2.61481                 NaN   6.46704                 NaN   7.40872        41.2630        39.8667                 NaN
  1152.88        500.000                 NaN            NaN            NaN   2.41057        2.60051                 NaN   6.44963                 NaN   7.41262        41.2610        39.8657                 NaN
  1150.38        500.000                 NaN            NaN            NaN   2.45281        2.57957                 NaN   6.42657                 NaN   7.41741        41.2611        39.8625                 NaN
  1147.87        500.000                 NaN            NaN            NaN   2.37518        2.65217                 NaN   6.40442                 NaN   7.41564        41.2582        39.8944                 NaN
  1145.36        500.000                 NaN            NaN            NaN   2.40840        2.63544                 NaN   6.38814                 NaN   7.41964        41.2560        39.8923                 NaN
  1142.86        500.000                 NaN            NaN            NaN   2.54639        2.53317                 NaN   6.37996                 NaN   7.42941        41.2532        39.8579                 NaN
  1140.35        500.000                 NaN            NaN            NaN   4.88302                 NaN            NaN   6.20275                 NaN   7.54105        41.3303        39.2191       0.823792     
  1137.84        500.000                 NaN            NaN            NaN   4.89329                 NaN            NaN   6.18788                 NaN   7.54384        41.3277        39.2228       0.824452     
  1135.34        500.000                 NaN            NaN            NaN   4.90813                 NaN            NaN   6.16611                 NaN   7.54445        41.3285        39.2276       0.825220     
  1132.83        500.000                 NaN            NaN            NaN   4.92196                 NaN            NaN   6.14618                 NaN   7.54517        41.3288        39.2321       0.825856     
  1130.33        500.000                 NaN            NaN            NaN   4.93394                 NaN            NaN   6.12995                 NaN   7.54637        41.3268        39.2365       0.826410     
  1127.82        500.000                 NaN            NaN            NaN   4.94515                 NaN            NaN   6.11471                 NaN   7.54663        41.3256        39.2409       0.826998     
  1125.31        500.000                 NaN            NaN            NaN   5.05568                 NaN            NaN   5.93321                 NaN   7.53925        41.3614        39.2726       0.837893     
  1122.81        500.000                 NaN            NaN            NaN   5.06398                 NaN            NaN   5.92225                 NaN   7.54067        41.3592        39.2758       0.838150     
  1120.30        500.000                 NaN            NaN            NaN   5.07216                 NaN            NaN   5.91149                 NaN   7.54209        41.3569        39.2789       0.838398     
  1117.79        500.000                 NaN            NaN            NaN   4.99994                 NaN            NaN   6.03911                 NaN   7.54957        41.3193        39.2611       0.831020     
  1115.29        500.000                 NaN            NaN            NaN   5.01621                 NaN            NaN   6.01048                 NaN   7.54951        41.3305        39.2628       0.830575     
  1112.78        500.000                 NaN            NaN            NaN   5.09758                 NaN            NaN   5.87719                 NaN   7.54956        41.3491        39.2876       0.838947     
  1110.28        500.000                 NaN            NaN            NaN   5.10546                 NaN            NaN   5.86694                 NaN   7.55084        41.3468        39.2908       0.839181     
  1107.77        500.000                 NaN            NaN            NaN   5.11324                 NaN            NaN   5.85685                 NaN   7.55215        41.3444        39.2940       0.839407     
  1105.26        500.000                 NaN            NaN            NaN   5.06815                 NaN            NaN   5.93682                 NaN   7.55406        41.3242        39.2825       0.834204     
  1102.76        500.000                 NaN            NaN            NaN   5.07772                 NaN            NaN   5.92352                 NaN   7.55593        41.3214        39.2867       0.834741     
  1100.25        500.000                 NaN            NaN            NaN   5.07954                 NaN            NaN   5.90562                 NaN   7.55257        41.3358        39.2873       0.839203     
  1097.74        500.000                 NaN            NaN            NaN   5.14328                 NaN            NaN   5.82027                 NaN   7.55929        41.3291        39.3081       0.839997     
  1095.24        500.000                 NaN            NaN            NaN   5.15033                 NaN            NaN   5.81138                 NaN   7.56088        41.3261        39.3111       0.840205     
  1092.73        500.000                 NaN            NaN            NaN   5.15730                 NaN            NaN   5.80257                 NaN   7.56248        41.3232        39.3141       0.840393     
  1090.23        500.000                 NaN            NaN            NaN   5.11484                 NaN            NaN   5.85601                 NaN   7.56043        41.3261        39.3019       0.840754     
  1087.72        500.000                 NaN            NaN            NaN   5.12343                 NaN            NaN   5.84251                 NaN   7.56187        41.3258        39.3050       0.841416     
  1085.21        500.000                 NaN            NaN            NaN   5.11787                 NaN            NaN   5.87947                 NaN   7.56858        41.2937        39.3061       0.834305     
  1082.71        500.000                 NaN            NaN            NaN   5.12617                 NaN            NaN   5.86856                 NaN   7.57009        41.2911        39.3095       0.834592     
  1080.20        500.000                 NaN            NaN            NaN   5.27917                 NaN            NaN   1.19701        4.40116        7.54852        41.3846        39.3393       0.850232     
  1077.69        500.000                 NaN            NaN            NaN   5.14262                 NaN            NaN   5.84694                 NaN   7.57319        41.2858        39.3163       0.835168     
  1075.19        500.000                 NaN            NaN            NaN   5.15059                 NaN            NaN   5.83654                 NaN   7.57476        41.2830        39.3196       0.835435     
  1072.68        500.000                 NaN            NaN            NaN   5.15842                 NaN            NaN   5.82636                 NaN   7.57635        41.2802        39.3230       0.835692     
  1070.18        500.000                 NaN            NaN            NaN   5.16609                 NaN            NaN   5.81646                 NaN   7.57796        41.2773        39.3262       0.835934     
  1067.67        500.000                 NaN            NaN            NaN   5.17366                 NaN            NaN   5.80672                 NaN   7.57958        41.2744        39.3295       0.836168     
  1065.16        500.000                 NaN            NaN            NaN   5.18106                 NaN            NaN   5.79725                 NaN   7.58124        41.2714        39.3327       0.836388     
  1062.66        500.000                 NaN            NaN            NaN   5.18839                 NaN            NaN   5.78790                 NaN   7.58290        41.2683        39.3359       0.836604     
  1060.15        500.000                 NaN            NaN            NaN   5.19557                 NaN            NaN   5.77878                 NaN   7.58459        41.2651        39.3391       0.836808     
  1057.64        500.000                 NaN            NaN            NaN   5.24438                 NaN            NaN   5.69708                 NaN   7.58386        41.2797        39.3536       0.841423     
  1055.14        500.000                 NaN            NaN            NaN   5.20955                 NaN            NaN   5.76119                 NaN   7.58803        41.2586        39.3454       0.837181     
  1052.63        500.000                 NaN            NaN            NaN   5.21634                 NaN            NaN   5.75272                 NaN   7.58978        41.2553        39.3485       0.837351     
  1050.13        500.000                 NaN            NaN            NaN   5.26407                 NaN            NaN   5.66944                 NaN   7.58743        41.2737        39.3624       0.842951     
  1047.62        500.000                 NaN            NaN            NaN   5.22967                 NaN            NaN   5.73621                 NaN   7.59335        41.2483        39.3548       0.837671     
  1045.11        500.000                 NaN            NaN            NaN   5.23611                 NaN            NaN   5.72834                 NaN   7.59517        41.2448        39.3578       0.837809     
  1042.61        500.000                 NaN            NaN            NaN   5.24250                 NaN            NaN   5.72055                 NaN   7.59701        41.2411        39.3609       0.837944     
  1040.10        500.000                 NaN            NaN            NaN   5.24874                 NaN            NaN   5.71300                 NaN   7.59888        41.2374        39.3639       0.838065     
  1037.59        500.000                 NaN            NaN            NaN   5.25495                 NaN            NaN   5.70553                 NaN   7.60077        41.2336        39.3669       0.838185     
  1035.09        500.000                 NaN            NaN            NaN   5.26102                 NaN            NaN   5.69827                 NaN   7.60268        41.2298        39.3699       0.838292     
  1032.58        500.000                 NaN            NaN            NaN   5.26704                 NaN            NaN   5.69098                 NaN   7.60454        41.2261        39.3729       0.838408     
  1030.08        500.000                 NaN            NaN            NaN   5.27292                 NaN            NaN   5.68405                 NaN   7.60650        41.2221        39.3759       0.838499     
  1027.57        500.000                 NaN            NaN            NaN   5.27869                 NaN            NaN   5.67734                 NaN   7.60849        41.2180        39.3789       0.838574     
  1025.06        500.000                 NaN            NaN            NaN   5.31764                 NaN            NaN   5.60756                 NaN   7.60628        41.2352        39.3901       0.843295     
  1022.56        500.000                 NaN            NaN            NaN   5.32402                 NaN            NaN   5.59948                 NaN   7.60715        41.2326        39.3931       0.843653     
  1020.05        500.000                 NaN            NaN            NaN   5.29555                 NaN            NaN   5.65794                 NaN   7.61460        41.2054        39.3877       0.838766     
  1017.54        500.000                 NaN            NaN            NaN   5.33352                 NaN            NaN   5.58988                 NaN   7.61186        41.2222        39.3989       0.843579     
  1015.04        500.000                 NaN            NaN            NaN   5.30635                 NaN            NaN   5.64576                 NaN   7.61881        41.1966        39.3936       0.838853     
  1012.53        500.000                 NaN            NaN            NaN   5.31162                 NaN            NaN   5.63992                 NaN   7.62095        41.1921        39.3965       0.838879     
  1010.03        500.000                 NaN            NaN            NaN   5.35159                 NaN            NaN   5.57003                 NaN   7.61978        41.2077        39.4081       0.842777     
  1007.52        500.000                 NaN            NaN            NaN   5.32200                 NaN            NaN   5.62844                 NaN   7.62525        41.1829        39.4024       0.838946     
  1005.01        500.000                 NaN            NaN            NaN   5.32699                 NaN            NaN   5.62317                 NaN   7.62755        41.1781        39.4053       0.838919     
  1002.51        500.000                 NaN            NaN            NaN   5.33196                 NaN            NaN   5.61788                 NaN   7.62981        41.1732        39.4082       0.838914     
  1000.00        500.000                 NaN            NaN            NaN   5.36772                 NaN            NaN   5.55201                 NaN   7.62709        41.1910        39.4184       0.843785     
