|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/YM20/YM20_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1463.66        500.000        99.3123                 NaN            NaN            NaN            NaN  0.687728                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.3189                 NaN            NaN            NaN            NaN  0.681116                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.3261                 NaN            NaN            NaN            NaN  0.673904                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.3309                 NaN            NaN            NaN            NaN  0.669099                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.3360                 NaN            NaN            NaN            NaN  0.664012                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.3425                 NaN            NaN            NaN            NaN  0.657460                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.3461                 NaN            NaN            NaN            NaN  0.653936                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.3523                 NaN            NaN            NaN            NaN  0.647672                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.3554                 NaN            NaN            NaN            NaN  0.644644                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2971                 NaN            NaN            NaN            NaN  0.317554       0.385340                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.1868                 NaN            NaN            NaN            NaN            NaN  0.813216                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.1816                 NaN            NaN            NaN            NaN            NaN  0.818354                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.7817                 NaN            NaN            NaN            NaN            NaN  0.525299       0.692970                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.7510                 NaN            NaN            NaN            NaN            NaN  0.766191       0.482790                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.7699                 NaN            NaN            NaN            NaN            NaN  0.474955       0.755140                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.7869                 NaN            NaN            NaN            NaN            NaN  0.745592       0.467540                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.8048                 NaN            NaN            NaN            NaN            NaN  0.459676       0.735546                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.8211                 NaN            NaN            NaN            NaN            NaN  0.453339       0.725611                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.8379                 NaN            NaN            NaN            NaN            NaN  0.715955       0.446168                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.8533                 NaN            NaN            NaN            NaN            NaN  0.439179       0.707567                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8695                 NaN            NaN            NaN            NaN            NaN  0.697767       0.432710                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8850                 NaN            NaN            NaN            NaN  0.484694E-001  0.372205       0.694335                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7687                 NaN            NaN            NaN            NaN  0.355324E-001  0.693824       0.436387       0.655776E-001            NaN            NaN            NaN
  1406.02        500.000        97.1076                 NaN            NaN            NaN            NaN            NaN  0.789975        1.18634       0.916097                 NaN            NaN            NaN
  1403.51        500.000        97.1961                 NaN            NaN            NaN            NaN            NaN  0.765340        1.15033       0.888197                 NaN            NaN            NaN
  1401.00        500.000        97.2790                 NaN            NaN            NaN            NaN            NaN  0.741842        1.11709       0.862114                 NaN            NaN            NaN
  1398.50        500.000        97.3611                 NaN            NaN            NaN            NaN            NaN   1.08384       0.719077       0.835964                 NaN            NaN            NaN
  1395.99        500.000        97.4363                 NaN            NaN            NaN            NaN            NaN  0.697768        1.05375       0.812212                 NaN            NaN            NaN
  1393.48        500.000        97.5077                 NaN            NaN            NaN            NaN            NaN   1.02524       0.677588       0.789479                 NaN            NaN            NaN
  1390.98        500.000        97.5765                 NaN            NaN            NaN            NaN            NaN  0.997671       0.658259       0.767526                 NaN            NaN            NaN
  1388.47        500.000        97.6415                 NaN            NaN            NaN            NaN            NaN  0.639571       0.972068       0.746910                 NaN            NaN            NaN
  1385.96        500.000        97.7045                 NaN            NaN            NaN            NaN            NaN  0.621586       0.947346       0.726596                 NaN            NaN            NaN
  1383.46        500.000        97.7630                 NaN            NaN            NaN            NaN            NaN  0.604919       0.924288       0.707803                 NaN            NaN            NaN
  1380.95        500.000        97.8235                 NaN            NaN  0.138688E-001            NaN            NaN  0.880091       0.591291       0.691216                 NaN            NaN            NaN
  1378.45        500.000        97.8902                 NaN            NaN  0.183591                 NaN            NaN  0.627918       0.598428       0.699908                 NaN            NaN            NaN
  1375.94        500.000        97.9484                 NaN            NaN  0.221964                 NaN            NaN  0.624356       0.517167       0.688107                 NaN            NaN            NaN
  1373.43        500.000        97.9907                 NaN            NaN  0.226599                 NaN            NaN  0.491830       0.615486       0.675434                 NaN            NaN            NaN
  1370.93        500.000        98.0555                 NaN            NaN  0.223727                 NaN            NaN  0.597502       0.469768       0.653497                 NaN            NaN            NaN
  1368.42        500.000        98.0996                 NaN            NaN  0.229163                 NaN            NaN  0.588419       0.441943       0.640831                 NaN            NaN            NaN
  1365.91        500.000        98.1490                 NaN            NaN  0.229917                 NaN            NaN  0.575737       0.420312       0.625075                 NaN            NaN            NaN
  1363.41        500.000        98.1929                 NaN            NaN  0.231808                 NaN            NaN  0.398937       0.565131       0.611220                 NaN            NaN            NaN
  1360.90        500.000        98.2355                 NaN            NaN  0.234646                 NaN            NaN  0.377371       0.554601       0.597927                 NaN            NaN            NaN
  1358.40        500.000        98.2807                 NaN            NaN  0.234787                 NaN            NaN  0.543150       0.357886       0.583486                 NaN            NaN            NaN
  1355.89        500.000        98.3206                 NaN            NaN  0.236515                 NaN            NaN  0.534419       0.337915       0.570562                 NaN            NaN            NaN
  1353.38        500.000        98.3595                 NaN            NaN  0.238196                 NaN            NaN  0.524555       0.319318       0.558434                 NaN            NaN            NaN
  1350.88        500.000        98.3965                 NaN            NaN  0.238969                 NaN            NaN  0.516038       0.302150       0.546384                 NaN            NaN            NaN
  1348.37        500.000        98.4331                 NaN            NaN  0.239683                 NaN            NaN  0.285665       0.506811       0.534706                 NaN            NaN            NaN
  1345.86        500.000        98.4695                 NaN            NaN  0.240851                 NaN            NaN  0.498118       0.268650       0.522910                 NaN            NaN            NaN
  1343.36        500.000        98.5039                 NaN            NaN  0.241440                 NaN            NaN  0.252918       0.489973       0.511785                 NaN            NaN            NaN
  1340.85        500.000        98.5366                 NaN            NaN  0.241474                 NaN            NaN  0.481773       0.239018       0.501129                 NaN            NaN            NaN
  1338.35        500.000        98.5699                 NaN            NaN  0.241830                 NaN            NaN  0.473523       0.224510       0.490255                 NaN            NaN            NaN
  1335.84        500.000        98.6000                 NaN            NaN  0.241459                 NaN            NaN  0.211958       0.466293       0.480286                 NaN            NaN            NaN
  1333.33        500.000        98.6318                 NaN            NaN  0.241531                 NaN            NaN  0.457953       0.198847       0.469854                 NaN            NaN            NaN
  1330.83        500.000        98.6605                 NaN            NaN  0.240977                 NaN            NaN  0.187468       0.450728       0.460285                 NaN            NaN            NaN
  1328.32        500.000        98.6862                 NaN            NaN  0.241555                 NaN            NaN  0.174953       0.445280       0.452036                 NaN            NaN            NaN
  1325.81        500.000        98.7198                 NaN            NaN  0.237439                 NaN            NaN  0.434884       0.167856       0.440054                 NaN            NaN            NaN
  1323.31        500.000        98.7432                 NaN            NaN  0.237484                 NaN            NaN  0.429186       0.157765       0.432372                 NaN            NaN            NaN
  1320.80        500.000        98.7691                 NaN            NaN  0.235953                 NaN            NaN  0.148772       0.422600       0.423604                 NaN            NaN            NaN
  1318.30        500.000        98.7949                 NaN            NaN  0.234414                 NaN            NaN  0.415269       0.140616       0.414843                 NaN            NaN            NaN
  1315.79        500.000        98.8198                 NaN            NaN  0.232740                 NaN            NaN  0.408148       0.132918       0.406396                 NaN            NaN            NaN
  1313.28        500.000        98.8433                 NaN            NaN  0.228912                 NaN            NaN  0.128719       0.401345       0.397773                 NaN            NaN            NaN
  1310.78        500.000        98.8658                 NaN            NaN  0.226997                 NaN            NaN  0.395330       0.121862       0.390006                 NaN            NaN            NaN
  1308.27        500.000        98.8888                 NaN            NaN  0.224763                 NaN            NaN  0.115919       0.388468       0.382022                 NaN            NaN            NaN
  1305.76        500.000        98.9100                 NaN            NaN  0.220670                 NaN            NaN  0.381645       0.113397       0.374302                 NaN            NaN            NaN
  1303.26        500.000        98.9302                 NaN            NaN  0.217402                 NaN            NaN  0.375420       0.110043       0.366969                 NaN            NaN            NaN
  1300.75        500.000        98.9515                 NaN            NaN  0.213879                 NaN            NaN  0.106635       0.368641       0.359354                 NaN            NaN            NaN
  1298.25        500.000        98.9717                 NaN            NaN  0.210593                 NaN            NaN  0.103204       0.362249       0.352205                 NaN            NaN            NaN
  1295.74        500.000        98.9910                 NaN            NaN  0.205898                 NaN            NaN  0.355422       0.102753       0.344928                 NaN            NaN            NaN
  1293.23        500.000        99.0103                 NaN            NaN  0.202196                 NaN            NaN  0.349121       0.100376       0.338013                 NaN            NaN            NaN
  1290.73        500.000        99.0281                 NaN            NaN  0.197547                 NaN            NaN  0.342548       0.100463       0.331360                 NaN            NaN            NaN
  1288.22        500.000        99.0451                 NaN            NaN  0.192466                 NaN            NaN  0.336189       0.101377       0.324825                 NaN            NaN            NaN
  1285.71        500.000        99.0639                 NaN            NaN  0.188857                 NaN            NaN  0.992156E-001  0.329849       0.318171                 NaN            NaN            NaN
  1283.21        500.000        99.0757                 NaN            NaN  0.186714                 NaN            NaN  0.324555       0.985618E-001  0.314482                 NaN            NaN            NaN
  1280.70        500.000        99.0983                 NaN            NaN  0.174138                 NaN            NaN  0.315086       0.108705       0.303736                 NaN            NaN            NaN
  1278.20        500.000        99.1118                 NaN            NaN  0.172861                 NaN            NaN  0.105237       0.310243       0.299839                 NaN            NaN            NaN
  1275.69        500.000        90.3795                 NaN            NaN  0.203482                 NaN            NaN   1.56163       0.880957        1.25267        5.72172                 NaN            NaN
  1273.18        500.000        86.5300                 NaN            NaN  0.175315                 NaN            NaN   1.09566        2.29170        1.67058        8.23670                 NaN            NaN
  1270.68        500.000        87.9256                 NaN            NaN  0.155835                 NaN            NaN  0.984854        2.08608        1.51539        7.33226                 NaN            NaN
  1268.17        500.000        89.0868                 NaN            NaN  0.138078                 NaN            NaN   1.91951       0.889216        1.38519        6.58117                 NaN            NaN
  1265.66        500.000        90.0640                 NaN            NaN  0.123096                 NaN            NaN  0.807080        1.78007        1.27461        5.95114                 NaN            NaN
  1263.16        500.000        90.8898                 NaN            NaN  0.107907                 NaN            NaN  0.733665        1.66915        1.18030        5.41920                 NaN            NaN
  1260.65        500.000        91.5965                 NaN            NaN  0.932440E-001            NaN            NaN  0.668107        1.57873        1.09864        4.96478                 NaN            NaN
  1258.15        500.000        92.2190                 NaN            NaN  0.800573E-001            NaN            NaN   1.49949       0.608629        1.02593        4.56692                 NaN            NaN
  1255.64        500.000        91.3702                 NaN            NaN            NaN  0.295128                 NaN  0.976958        1.15944        1.15003        5.04822                 NaN            NaN
  1253.13        500.000        91.9696                 NaN            NaN            NaN  0.322539                 NaN  0.973756       0.962535        1.07773        4.69384                 NaN            NaN
  1250.63        500.000        92.7268                 NaN            NaN            NaN  0.294795                 NaN  0.889473       0.859722       0.980112        4.24909                 NaN            NaN
  1248.12        500.000        93.3632                 NaN            NaN            NaN  0.270980                 NaN  0.817691       0.773305       0.897080        3.87774                 NaN            NaN
  1245.61        500.000        93.9028                 NaN            NaN            NaN  0.250737                 NaN  0.756796       0.699049       0.825705        3.56493                 NaN            NaN
  1243.11        500.000        94.3694                 NaN            NaN            NaN  0.232883                 NaN  0.703689       0.635524       0.763426        3.29511                 NaN            NaN
  1240.60        500.000        94.7754                 NaN            NaN            NaN  0.216645                 NaN  0.581703       0.656065       0.708285        3.06189                 NaN            NaN
  1238.10        500.000        95.1346                 NaN            NaN            NaN  0.202245                 NaN  0.613362       0.534029       0.659186        2.85657                 NaN            NaN
  1235.59        500.000        95.4573                 NaN            NaN            NaN  0.188829                 NaN  0.573779       0.492262       0.614469        2.67336                 NaN            NaN
  1233.08        500.000        95.7450                 NaN            NaN            NaN  0.176301                 NaN  0.538123       0.456761       0.574179        2.50968                 NaN            NaN
  1230.58        500.000        96.0032                 NaN            NaN            NaN  0.164355                 NaN  0.504091       0.427437       0.537813        2.36308                 NaN            NaN
  1228.07        500.000        96.1827                 NaN            NaN            NaN  0.155516                 NaN  0.486051       0.400788       0.513165        2.26182                 NaN            NaN
  1225.56        500.000        96.5009                 NaN            NaN            NaN  0.141239                 NaN  0.438469       0.374438       0.466783        2.07821                 NaN            NaN
  1223.06        500.000        95.0339                 NaN            NaN            NaN  0.216879                 NaN  0.488075       0.503827       0.698148        3.05921                 NaN            NaN
  1220.55        500.000        97.2144                 NaN            NaN            NaN  0.946267E-001            NaN  0.414163       0.293130       0.365150        1.61858                 NaN            NaN
  1218.05        500.000        97.9885                 NaN            NaN            NaN  0.937860E-001            NaN  0.115103       0.414888       0.242543        1.14521                 NaN            NaN
  1215.54        500.000        97.4240                 NaN            NaN            NaN  0.821024E-001            NaN  0.306448       0.276109       0.314217        1.59715                 NaN            NaN
  1213.03        500.000        97.3545                 NaN            NaN            NaN  0.102423                 NaN  0.333945       0.266815       0.342012        1.60034                 NaN            NaN
  1210.53        500.000        97.4536                 NaN            NaN            NaN  0.897492E-001            NaN  0.291510       0.296909       0.328637        1.53957                 NaN            NaN
  1208.02        500.000        97.6750                 NaN            NaN            NaN  0.132521                 NaN  0.359251                 NaN  0.284689        1.54852                 NaN            NaN
  1205.51        500.000        97.4927                 NaN            NaN            NaN  0.807762E-002            NaN  0.716281       0.785266E-001  0.335231        1.36922                 NaN            NaN
  1203.01        500.000        94.3539                 NaN            NaN            NaN  0.178732                 NaN  0.685341                 NaN  0.541805        2.81585        1.41223       0.121282E-001
  1200.50        500.000        88.2095                 NaN            NaN            NaN  0.140854                 NaN  0.488531       0.855997        1.02333        4.73179        4.55003                 NaN
  1197.99        500.000        84.3403                 NaN            NaN            NaN  0.341575                 NaN   1.09501       0.244308        1.28383        6.33375        6.36127                 NaN
  1195.49        500.000        84.8463                 NaN            NaN  0.109890E-001  0.285446                 NaN  0.937478       0.419181        1.24707        6.11182        6.14173                 NaN
  1192.98        500.000        85.2433                 NaN            NaN  0.683035E-001  0.271576                 NaN  0.298620       0.925087        1.20512        5.97409        6.01389                 NaN
  1190.48        500.000        84.7112                 NaN            NaN  0.282408       0.244840                 NaN   1.01291                 NaN   1.24202        6.23880        6.26783                 NaN
  1187.97        500.000        83.0438                 NaN            NaN  0.285714       0.270754                 NaN   1.08409                 NaN   1.34414        7.00664        6.96489                 NaN
  1185.46        500.000        72.1131                 NaN            NaN  0.397610       0.440182                 NaN   1.61037                 NaN   2.10685        11.8389        11.4930                 NaN
  1182.96        500.000                 NaN            NaN            NaN   1.23566        1.54066                 NaN   5.05477                 NaN   7.14500        43.5357        41.4882                 NaN
  1180.45        500.000                 NaN            NaN            NaN   1.25871        1.53228                 NaN   5.03731                 NaN   7.14875        43.5336        41.4893                 NaN
  1177.94        500.000                 NaN            NaN            NaN   1.29116        1.51213                 NaN   5.03180                 NaN   7.15655        43.5284        41.4800                 NaN
  1175.44        500.000                 NaN            NaN            NaN   1.30518        1.51507                 NaN   5.00300                 NaN   7.15612        43.5295        41.4911                 NaN
  1172.93        500.000                 NaN            NaN            NaN   1.32128        1.50383                 NaN   5.00459                 NaN   7.16170        43.5213        41.4873                 NaN
  1170.43        500.000                 NaN            NaN            NaN   1.35949        1.48501                 NaN   4.98613                 NaN   7.16810        43.5203        41.4810                 NaN
  1167.92        500.000                 NaN            NaN            NaN   1.37335        1.48708                 NaN   4.95793                 NaN   7.16915        43.5216        41.4909                 NaN
  1165.41        500.000                 NaN            NaN            NaN   1.39449        1.47296                 NaN   4.95998                 NaN   7.17383        43.5133        41.4854                 NaN
  1162.91        500.000                 NaN            NaN            NaN   1.40763        1.46927                 NaN   4.94760                 NaN   7.17698        43.5096        41.4889                 NaN
  1160.40        500.000                 NaN            NaN            NaN   1.42669        1.46186                 NaN   4.93457                 NaN   7.18062        43.5063        41.4900                 NaN
  1157.89        500.000                 NaN            NaN            NaN   1.44731        1.45334                 NaN   4.92166                 NaN   7.18441        43.5031        41.4902                 NaN
  1155.39        500.000                 NaN            NaN            NaN   1.46918        1.44396                 NaN   4.90882                 NaN   7.18831        43.4999        41.4899                 NaN
  1152.88        500.000                 NaN            NaN            NaN   1.48814        1.43617                 NaN   4.89691                 NaN   7.19200        43.4964        41.4904                 NaN
  1150.38        500.000                 NaN            NaN            NaN   1.51408        1.42481                 NaN   4.88082                 NaN   7.19655        43.4951        41.4887                 NaN
  1147.87        500.000                 NaN            NaN            NaN   1.46619        1.46312                 NaN   4.86538                 NaN   7.19447        43.4890        41.5219                 NaN
  1145.36        500.000                 NaN            NaN            NaN   1.48660        1.45404                 NaN   4.85430                 NaN   7.19827        43.4854        41.5214                 NaN
  1142.86        500.000                 NaN            NaN            NaN   1.57168        1.39961                 NaN   4.84915                 NaN   7.20795        43.4828        41.4888                 NaN
  1140.35        500.000                 NaN            NaN            NaN   3.01621                 NaN            NaN   4.72050                 NaN   7.32359        43.6069        40.8668       0.465961     
  1137.84        500.000                 NaN            NaN            NaN   3.02252                 NaN            NaN   4.71023                 NaN   7.32618        43.6026        40.8721       0.466311     
  1135.34        500.000                 NaN            NaN            NaN   3.03152                 NaN            NaN   4.69498                 NaN   7.32663        43.6018        40.8783       0.466722     
  1132.83        500.000                 NaN            NaN            NaN   3.03989                 NaN            NaN   4.68108                 NaN   7.32719        43.6004        40.8844       0.467058     
  1130.33        500.000                 NaN            NaN            NaN   3.04712                 NaN            NaN   4.67002                 NaN   7.32824        43.5968        40.8905       0.467348     
  1127.82        500.000                 NaN            NaN            NaN   3.05389                 NaN            NaN   4.65959                 NaN   7.32838        43.5940        40.8964       0.467658     
  1125.31        500.000                 NaN            NaN            NaN   3.12288                 NaN            NaN   4.52766                 NaN   7.32057        43.6272        40.9279       0.473762     
  1122.81        500.000                 NaN            NaN            NaN   3.12782                 NaN            NaN   4.52032                 NaN   7.32183        43.6234        40.9327       0.473885     
  1120.30        500.000                 NaN            NaN            NaN   3.13269                 NaN            NaN   4.51312                 NaN   7.32311        43.6195        40.9375       0.474003     
  1117.79        500.000                 NaN            NaN            NaN   3.08696                 NaN            NaN   4.60901                 NaN   7.33069        43.5808        40.9227       0.469837     
  1115.29        500.000                 NaN            NaN            NaN   3.09695                 NaN            NaN   4.58618                 NaN   7.33049        43.5910        40.9258       0.469561     
  1112.78        500.000                 NaN            NaN            NaN   3.14781                 NaN            NaN   4.49044                 NaN   7.33001        43.6067        40.9508       0.474245     
  1110.28        500.000                 NaN            NaN            NaN   3.15250                 NaN            NaN   4.48360                 NaN   7.33115        43.6028        40.9556       0.474355     
  1107.77        500.000                 NaN            NaN            NaN   3.15713                 NaN            NaN   4.47687                 NaN   7.33232        43.5988        40.9604       0.474460     
  1105.26        500.000                 NaN            NaN            NaN   3.12828                 NaN            NaN   4.53593                 NaN   7.33440        43.5780        40.9518       0.471519     
  1102.76        500.000                 NaN            NaN            NaN   3.13399                 NaN            NaN   4.52713                 NaN   7.33609        43.5735        40.9575       0.471799     
  1100.25        500.000                 NaN            NaN            NaN   3.13591                 NaN            NaN   4.51192                 NaN   7.33259        43.5864        40.9589       0.474290     
  1097.74        500.000                 NaN            NaN            NaN   3.17499                 NaN            NaN   4.45314                 NaN   7.33887        43.5771        40.9812       0.474708     
  1095.24        500.000                 NaN            NaN            NaN   3.17916                 NaN            NaN   4.44760                 NaN   7.34029        43.5724        40.9858       0.474803     
  1092.73        500.000                 NaN            NaN            NaN   3.18329                 NaN            NaN   4.44188                 NaN   7.34175        43.5678        40.9904       0.474887     
  1090.23        500.000                 NaN            NaN            NaN   3.15702                 NaN            NaN   4.47786                 NaN   7.33980        43.5703        40.9799       0.475078     
  1087.72        500.000                 NaN            NaN            NaN   3.16210                 NaN            NaN   4.46888                 NaN   7.34104        43.5682        40.9844       0.475427     
  1085.21        500.000                 NaN            NaN            NaN   3.15761                 NaN            NaN   4.50010                 NaN   7.34773        43.5345        40.9886       0.471405     
  1082.71        500.000                 NaN            NaN            NaN   3.16256                 NaN            NaN   4.49287                 NaN   7.34909        43.5303        40.9936       0.471545     
  1080.20        500.000                 NaN            NaN            NaN   3.25443                 NaN            NaN  0.914448        3.37808        7.32731        43.6235        41.0220       0.480311     
  1077.69        500.000                 NaN            NaN            NaN   3.17236                 NaN            NaN   4.47856                 NaN   7.35188        43.5218        41.0036       0.471827     
  1075.19        500.000                 NaN            NaN            NaN   3.17711                 NaN            NaN   4.47171                 NaN   7.35330        43.5174        41.0085       0.471956     
  1072.68        500.000                 NaN            NaN            NaN   3.18177                 NaN            NaN   4.46502                 NaN   7.35474        43.5130        41.0134       0.472078     
  1070.18        500.000                 NaN            NaN            NaN   3.18633                 NaN            NaN   4.45854                 NaN   7.35620        43.5084        41.0183       0.472193     
  1067.67        500.000                 NaN            NaN            NaN   3.19082                 NaN            NaN   4.45217                 NaN   7.35767        43.5039        41.0232       0.472304     
  1065.16        500.000                 NaN            NaN            NaN   3.19522                 NaN            NaN   4.44601                 NaN   7.35917        43.4992        41.0280       0.472406     
  1062.66        500.000                 NaN            NaN            NaN   3.19956                 NaN            NaN   4.43995                 NaN   7.36068        43.4945        41.0328       0.472506     
  1060.15        500.000                 NaN            NaN            NaN   3.20382                 NaN            NaN   4.43405                 NaN   7.36222        43.4897        41.0376       0.472600     
  1057.64        500.000                 NaN            NaN            NaN   3.23458                 NaN            NaN   4.37451                 NaN   7.36114        43.5020        41.0526       0.475167     
  1055.14        500.000                 NaN            NaN            NaN   3.21209                 NaN            NaN   4.42275                 NaN   7.36535        43.4799        41.0471       0.472767     
  1052.63        500.000                 NaN            NaN            NaN   3.21611                 NaN            NaN   4.41734                 NaN   7.36696        43.4749        41.0518       0.472841     
  1050.13        500.000                 NaN            NaN            NaN   3.24619                 NaN            NaN   4.35610                 NaN   7.36429        43.4913        41.0661       0.475963     
  1047.62        500.000                 NaN            NaN            NaN   3.22398                 NaN            NaN   4.40685                 NaN   7.37021        43.4648        41.0612       0.472979     
  1045.11        500.000                 NaN            NaN            NaN   3.22778                 NaN            NaN   4.40190                 NaN   7.37189        43.4595        41.0659       0.473035     
  1042.61        500.000                 NaN            NaN            NaN   3.23155                 NaN            NaN   4.39701                 NaN   7.37357        43.4542        41.0705       0.473090     
  1040.10        500.000                 NaN            NaN            NaN   3.23522                 NaN            NaN   4.39230                 NaN   7.37529        43.4489        41.0752       0.473136     
  1037.59        500.000                 NaN            NaN            NaN   3.23887                 NaN            NaN   4.38765                 NaN   7.37702        43.4435        41.0798       0.473183     
  1035.09        500.000                 NaN            NaN            NaN   3.24245                 NaN            NaN   4.38317                 NaN   7.37877        43.4380        41.0844       0.473222     
  1032.58        500.000                 NaN            NaN            NaN   3.24598                 NaN            NaN   4.37855                 NaN   7.38048        43.4327        41.0890       0.473266     
  1030.08        500.000                 NaN            NaN            NaN   3.24944                 NaN            NaN   4.37432                 NaN   7.38229        43.4271        41.0936       0.473297     
  1027.57        500.000                 NaN            NaN            NaN   3.25282                 NaN            NaN   4.37026                 NaN   7.38412        43.4213        41.0982       0.473318     
  1025.06        500.000                 NaN            NaN            NaN   3.27747                 NaN            NaN   4.31850                 NaN   7.38164        43.4365        41.1100       0.475945     
  1022.56        500.000                 NaN            NaN            NaN   3.28122                 NaN            NaN   4.31331                 NaN   7.38238        43.4323        41.1146       0.476126     
  1020.05        500.000                 NaN            NaN            NaN   3.26269                 NaN            NaN   4.35865                 NaN   7.38976        43.4037        41.1119       0.473362     
  1017.54        500.000                 NaN            NaN            NaN   3.28673                 NaN            NaN   4.30824                 NaN   7.38676        43.4186        41.1237       0.476041     
  1015.04        500.000                 NaN            NaN            NaN   3.26900                 NaN            NaN   4.35151                 NaN   7.39365        43.3915        41.1209       0.473368     
  1012.53        500.000                 NaN            NaN            NaN   3.27207                 NaN            NaN   4.34813                 NaN   7.39564        43.3853        41.1255       0.473362     
  1010.03        500.000                 NaN            NaN            NaN   3.29731                 NaN            NaN   4.29657                 NaN   7.39415        43.3989        41.1376       0.475524     
  1007.52        500.000                 NaN            NaN            NaN   3.27812                 NaN            NaN   4.34152                 NaN   7.39962        43.3728        41.1345       0.473358     
  1005.01        500.000                 NaN            NaN            NaN   3.28102                 NaN            NaN   4.33860                 NaN   7.40175        43.3663        41.1390       0.473321     
  1002.51        500.000                 NaN            NaN            NaN   3.28391                 NaN            NaN   4.33566                 NaN   7.40385        43.3598        41.1435       0.473298     
  1000.00        500.000                 NaN            NaN            NaN   3.30656                 NaN            NaN   4.28661                 NaN   7.40087        43.3757        41.1543       0.476009     
