|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.75/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1463.66        2500.00        98.4938                 NaN            NaN            NaN  0.149035        1.35715                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5070                 NaN            NaN            NaN  0.199635        1.29334                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5243                 NaN            NaN            NaN   1.27919       0.196543                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5409                 NaN            NaN            NaN  0.179152        1.27992                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5551                 NaN            NaN            NaN  0.175013        1.26985                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5685                 NaN            NaN            NaN  0.173679        1.25780                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5796                 NaN            NaN            NaN   1.25452       0.165872                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5927                 NaN            NaN            NaN  0.166684        1.24066                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6064                 NaN            NaN            NaN  0.158135        1.23544                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5975       0.556878E-001            NaN            NaN  0.599626E-001   1.28682                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6513                 NaN            NaN            NaN  0.106549        1.24218                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6352                 NaN            NaN            NaN  0.145636        1.21916                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        96.5163       0.286861                 NaN            NaN  0.683107        1.40678                 NaN            NaN   1.10696                 NaN            NaN            NaN
  1431.08        2500.00        95.8637       0.624640                 NaN            NaN  0.259912        1.75455                 NaN            NaN   1.49717                 NaN            NaN            NaN
  1428.57        2500.00        95.9821       0.623470                 NaN            NaN   1.75999       0.178072                 NaN            NaN   1.45636                 NaN            NaN            NaN
  1426.07        2500.00        96.0944       0.622645                 NaN            NaN  0.936099E-001   1.77145                 NaN            NaN   1.41794                 NaN            NaN            NaN
  1423.56        2500.00        96.1992       0.615941                 NaN            NaN   1.77452       0.288305E-001            NaN            NaN   1.38150                 NaN            NaN            NaN
  1421.05        2500.00        96.2931       0.589180                 NaN            NaN   1.67400       0.981428E-001            NaN            NaN   1.34562                 NaN            NaN            NaN
  1418.55        2500.00        96.4052       0.612859                 NaN            NaN   1.67214                 NaN            NaN            NaN   1.30979                 NaN            NaN            NaN
  1416.04        2500.00        96.4908       0.592989                 NaN            NaN   1.63814                 NaN            NaN            NaN   1.27806                 NaN            NaN            NaN
  1413.53        2500.00        96.5798       0.587007                 NaN            NaN   1.58675                 NaN            NaN            NaN   1.24647                 NaN            NaN            NaN
  1411.03        2500.00        96.6650       0.585367                 NaN            NaN   1.53310                 NaN            NaN            NaN   1.21654                 NaN            NaN            NaN
  1408.52        2500.00        96.7264       0.562512                 NaN            NaN   1.51948                 NaN            NaN            NaN   1.19163                 NaN            NaN            NaN
  1406.02        2500.00        96.8385       0.574108                 NaN            NaN   1.43364                 NaN            NaN            NaN   1.15376                 NaN            NaN            NaN
  1403.51        2500.00        96.8977       0.558638                 NaN            NaN   1.41303                 NaN            NaN            NaN   1.13067                 NaN            NaN            NaN
  1401.00        2500.00        96.9705       0.571919                 NaN            NaN   1.35061                 NaN            NaN            NaN   1.10701                 NaN            NaN            NaN
  1398.50        2500.00        97.0415       0.555036                 NaN            NaN   1.32464                 NaN            NaN            NaN   1.07886                 NaN            NaN            NaN
  1395.99        2500.00        97.1094       0.553096                 NaN            NaN   1.28203                 NaN            NaN            NaN   1.05546                 NaN            NaN            NaN
  1393.48        2500.00        97.1702       0.539737                 NaN            NaN   1.26051                 NaN            NaN            NaN   1.02957                 NaN            NaN            NaN
  1390.98        2500.00        97.2316       0.530439                 NaN            NaN   1.23153                 NaN            NaN            NaN   1.00638                 NaN            NaN            NaN
  1388.47        2500.00        97.2891       0.520391                 NaN            NaN   1.20689                 NaN            NaN            NaN  0.983622                 NaN            NaN            NaN
  1385.96        2500.00        97.3405       0.520987                 NaN            NaN   1.17394                 NaN            NaN            NaN  0.964615                 NaN            NaN            NaN
  1383.46        2500.00        97.3950       0.517714                 NaN            NaN   1.13995                 NaN            NaN            NaN  0.947293                 NaN            NaN            NaN
  1380.95        2500.00        97.4860       0.499957                 NaN            NaN   1.10599                 NaN            NaN            NaN  0.908002                 NaN            NaN            NaN
  1378.45        2500.00        97.5044       0.500333                 NaN            NaN   1.09388                 NaN            NaN            NaN  0.901350                 NaN            NaN            NaN
  1375.94        2500.00        97.5628       0.486573                 NaN            NaN   1.07265                 NaN            NaN            NaN  0.878011                 NaN            NaN            NaN
  1373.43        2500.00        97.6093       0.480132                 NaN            NaN   1.05076                 NaN            NaN            NaN  0.859785                 NaN            NaN            NaN
  1370.93        2500.00        97.6575       0.473131                 NaN            NaN   1.02869                 NaN            NaN            NaN  0.840660                 NaN            NaN            NaN
  1368.42        2500.00        97.7030       0.463800                 NaN            NaN   1.01086                 NaN            NaN            NaN  0.822304                 NaN            NaN            NaN
  1365.91        2500.00        97.7454       0.454208                 NaN            NaN  0.995517                 NaN            NaN            NaN  0.804851                 NaN            NaN            NaN
  1363.41        2500.00        97.7890       0.444379                 NaN            NaN  0.979883                 NaN            NaN            NaN  0.786689                 NaN            NaN            NaN
  1360.90        2500.00        97.8286       0.439192                 NaN            NaN  0.961064                 NaN            NaN            NaN  0.771192                 NaN            NaN            NaN
  1358.40        2500.00        97.8745       0.428872                 NaN            NaN  0.944230                 NaN            NaN            NaN  0.752400                 NaN            NaN            NaN
  1355.89        2500.00        97.9112       0.422150                 NaN            NaN  0.929085                 NaN            NaN            NaN  0.737554                 NaN            NaN            NaN
  1353.38        2500.00        97.9517       0.411285                 NaN            NaN  0.916371                 NaN            NaN            NaN  0.720690                 NaN            NaN            NaN
  1350.88        2500.00        97.9874       0.403434                 NaN            NaN  0.902978                 NaN            NaN            NaN  0.706201                 NaN            NaN            NaN
  1348.37        2500.00        98.0251       0.392097                 NaN            NaN  0.892944                 NaN            NaN            NaN  0.689873                 NaN            NaN            NaN
  1345.86        2500.00        98.0515       0.379173                 NaN            NaN  0.889796                 NaN            NaN            NaN  0.679572                 NaN            NaN            NaN
  1343.36        2500.00        98.1005       0.374926                 NaN            NaN  0.866032                 NaN            NaN            NaN  0.658576                 NaN            NaN            NaN
  1340.85        2500.00        98.1337       0.364138                 NaN            NaN  0.856760                 NaN            NaN            NaN  0.645443                 NaN            NaN            NaN
  1338.35        2500.00        98.1646       0.354111                 NaN            NaN  0.848940                 NaN            NaN            NaN  0.632341                 NaN            NaN            NaN
  1335.84        2500.00        98.1951       0.344855                 NaN            NaN  0.840524                 NaN            NaN            NaN  0.619526                 NaN            NaN            NaN
  1333.33        2500.00        98.2295       0.335140                 NaN            NaN  0.829595                 NaN            NaN            NaN  0.605775                 NaN            NaN            NaN
  1330.83        2500.00        98.2601       0.324954                 NaN            NaN  0.822167                 NaN            NaN            NaN  0.592749                 NaN            NaN            NaN
  1328.32        2500.00        98.2842       0.318906                 NaN            NaN  0.814358                 NaN            NaN            NaN  0.582518                 NaN            NaN            NaN
  1325.81        2500.00        98.3229       0.306969                 NaN            NaN  0.802954                 NaN            NaN            NaN  0.567179                 NaN            NaN            NaN
  1323.31        2500.00        98.3494       0.295128                 NaN            NaN  0.799723                 NaN            NaN            NaN  0.555739                 NaN            NaN            NaN
  1320.80        2500.00        98.3791       0.286761                 NaN            NaN  0.790147                 NaN            NaN            NaN  0.543991                 NaN            NaN            NaN
  1318.30        2500.00        98.4077       0.276582                 NaN            NaN  0.783196                 NaN            NaN            NaN  0.532509                 NaN            NaN            NaN
  1315.79        2500.00        98.4338       0.266862                 NaN            NaN  0.777994                 NaN            NaN            NaN  0.521344                 NaN            NaN            NaN
  1313.28        2500.00        98.4618       0.257341                 NaN            NaN  0.770608                 NaN            NaN            NaN  0.510260                 NaN            NaN            NaN
  1310.78        2500.00        98.4880       0.245519                 NaN            NaN  0.766974                 NaN            NaN            NaN  0.499498                 NaN            NaN            NaN
  1308.27        2500.00        98.5125       0.234711                 NaN            NaN  0.763418                 NaN            NaN            NaN  0.489333                 NaN            NaN            NaN
  1305.76        2500.00        98.5373       0.225094                 NaN            NaN  0.758400                 NaN            NaN            NaN  0.479250                 NaN            NaN            NaN
  1303.26        2500.00        98.5612       0.215570                 NaN            NaN  0.753641                 NaN            NaN            NaN  0.469595                 NaN            NaN            NaN
  1300.75        2500.00        98.5858       0.203829                 NaN            NaN  0.750578                 NaN            NaN            NaN  0.459782                 NaN            NaN            NaN
  1298.25        2500.00        98.6076       0.193145                 NaN            NaN  0.748414                 NaN            NaN            NaN  0.450852                 NaN            NaN            NaN
  1295.74        2500.00        98.6283       0.181482                 NaN            NaN  0.747857                 NaN            NaN            NaN  0.442318                 NaN            NaN            NaN
  1293.23        2500.00        98.6500       0.168462                 NaN            NaN  0.748167                 NaN            NaN            NaN  0.433345                 NaN            NaN            NaN
  1290.73        2500.00        97.9685       0.182468                 NaN            NaN  0.891176                 NaN            NaN            NaN  0.514200       0.443628                 NaN            NaN
  1288.22        2500.00        84.3687       0.511375                 NaN            NaN   3.79966                 NaN            NaN            NaN   2.29233        8.80740       0.220547                 NaN
  1285.71        2500.00        85.0015       0.345100                 NaN            NaN   3.83206                 NaN            NaN            NaN   2.20463        8.35977       0.256909                 NaN
  1283.21        2500.00        86.6846       0.164573                 NaN            NaN   3.64819                 NaN            NaN            NaN   1.96163        7.32476       0.216271                 NaN
  1280.70        2500.00        87.9334       0.271184E-002            NaN            NaN   3.55466                 NaN            NaN            NaN   1.77759        6.54752       0.184068                 NaN
  1278.20        2500.00        78.9858                 NaN            NaN            NaN   6.05444                 NaN            NaN            NaN   3.17615        11.4533       0.330350                 NaN
  1275.69        2500.00        99.5924                 NaN            NaN            NaN  0.366759                 NaN            NaN            NaN  0.408893E-001            NaN            NaN            NaN
  1273.18        2500.00        89.9334                 NaN            NaN            NaN   2.83525                 NaN            NaN            NaN   1.49668        5.60670       0.128012                 NaN
  1270.68        2500.00        92.2489                 NaN            NaN            NaN   1.96555       0.617778                 NaN            NaN   1.17174        3.90838       0.876789E-001            NaN
  1268.17        2500.00        92.5341                 NaN            NaN            NaN   2.09502                 NaN            NaN            NaN   1.16001        4.06504       0.145843                 NaN
  1265.66        2500.00        94.4903                 NaN            NaN            NaN  0.208264E-001   1.49698                 NaN            NaN  0.597043        3.30087       0.940126E-001            NaN
  1263.16        2500.00        93.9268                 NaN            NaN            NaN   1.95161                 NaN            NaN            NaN  0.963815        3.08614       0.716148E-001            NaN
  1260.65        2500.00        94.6386                 NaN            NaN            NaN   1.77147                 NaN            NaN            NaN  0.972743        2.58619       0.309961E-001            NaN
  1258.15        2500.00        95.1620                 NaN            NaN            NaN   1.17935       0.275843                 NaN            NaN  0.704760        2.60946       0.686000E-001            NaN
  1255.64        2500.00        95.9618                 NaN            NaN            NaN   1.00343                 NaN            NaN            NaN  0.525132        2.42322       0.863977E-001            NaN
  1253.13        2500.00        93.8512                 NaN            NaN            NaN   1.96413                 NaN            NaN            NaN   1.00027        3.09680       0.875832E-001            NaN
  1250.63        2500.00        91.8861                 NaN            NaN            NaN   1.52399                 NaN            NaN            NaN   1.18612        5.23867       0.165080                 NaN
  1248.12        2500.00        97.1545                 NaN            NaN            NaN  0.464436                 NaN            NaN            NaN  0.296596        1.22486       0.249972E-001  0.834574     
  1245.61        2500.00        98.0949                 NaN            NaN            NaN   1.22369                 NaN            NaN            NaN  0.288127       0.378650       0.146011E-001            NaN
  1243.11        2500.00        84.8707                 NaN            NaN            NaN   1.51288                 NaN            NaN            NaN   1.35583        7.31240       0.944760E-001   4.85374     
  1240.60        2500.00        92.0866                 NaN            NaN            NaN   2.88362                 NaN            NaN            NaN   1.05406        2.66334                 NaN   1.31233     
  1238.10        2500.00        76.2749                 NaN            NaN            NaN   2.76237       0.739701       0.158433E-003            NaN   2.38181        10.3317       0.126537        7.38288     
  1235.59        2500.00        86.4205                 NaN            NaN            NaN   2.19268                 NaN            NaN            NaN   1.20504        5.48095       0.905694E-001   4.61023     
  1233.08        2500.00        79.9242                 NaN            NaN            NaN   2.81967                 NaN            NaN            NaN   1.86365        8.78431       0.132902        6.47525     
  1230.58        2500.00        59.6519                 NaN            NaN            NaN   1.73435        2.66074                 NaN            NaN   3.36430        18.6888       0.316824        13.5831     
  1228.07        2500.00                 NaN            NaN            NaN            NaN   10.9059        1.79302       0.329060E-003            NaN   8.49072        46.0131       0.566631        32.2302     
  1225.56        2500.00                 NaN            NaN            NaN            NaN   2.16441        10.4278       0.138415E-004            NaN   8.45896        46.1877       0.570977        32.1902     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   2.15718        10.4367       0.112513E-004            NaN   8.46673        46.1775       0.570169        32.1917     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   2.14987        10.4462       0.889725E-005            NaN   8.47483        46.1664       0.569251        32.1935     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   2.14145        10.4563       0.684470E-005            NaN   8.48253        46.1563       0.568434        32.1950     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   2.13598        10.4634       0.559730E-005            NaN   8.48994        46.1465       0.567681        32.1965     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   2.12989        10.4713       0.441737E-005            NaN   8.49764        46.1362       0.566845        32.1981     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   2.12266        10.4806       0.331035E-005            NaN   8.50539        46.1256       0.565967        32.1998     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   2.11581        10.4880       0.127578E-002            NaN   8.51300        46.1155       0.565140        32.2014     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   5.71251        7.07736                 NaN            NaN   8.60259        45.8250       0.538044        32.2445     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   9.49165        3.27448       0.562524E-003            NaN   8.54347        45.8940       0.547176        32.2487     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   2.09943        10.5101       0.155187E-002            NaN   8.53604        46.0840       0.562477        32.2063     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   5.94287        6.83315                 NaN            NaN   8.64308        45.8069       0.534216        32.2397     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   3.34163        9.42605       0.507507E-005            NaN   8.56860        45.8668       0.544559        32.2524     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   12.8327                 NaN            NaN            NaN   8.69491        45.6961       0.520585        32.2557     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   2.06619        10.7697                 NaN            NaN   8.70305        45.6841       0.519449        32.2576     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   2.07622        10.5458       0.663646E-004            NaN   8.57400        46.0313       0.557879        32.2148     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   2.07275        10.5515       0.654056E-004            NaN   8.58149        46.0208       0.556942        32.2165     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   2.06916        10.5574       0.653575E-004            NaN   8.58939        46.0098       0.556009        32.2182     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   2.06589        10.5630       0.647959E-004            NaN   8.59666        45.9994       0.555051        32.2200     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   2.06282        10.5685       0.657157E-004            NaN   8.60419        45.9887       0.554085        32.2217     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   2.06026        10.5736       0.635275E-004            NaN   8.61153        45.9780       0.553111        32.2235     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   2.05758        10.5786       0.687221E-004            NaN   8.61911        45.9672       0.552116        32.2253     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   2.05561        10.5831       0.685330E-004            NaN   8.62645        45.9565       0.551117        32.2271     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   2.05370        10.5876       0.655551E-004            NaN   8.63374        45.9459       0.550146        32.2289     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   2.05113        10.5910       0.174222E-002            NaN   8.64123        45.9351       0.549123        32.2307     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   2.04954        10.5953       0.182250E-002            NaN   8.64857        45.9242       0.548088        32.2325     
  1160.40        2500.00                 NaN            NaN            NaN            NaN  0.522664        12.3306                 NaN            NaN   8.76210        45.5805       0.523352        32.2807     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   12.8673       0.261210E-005            NaN            NaN   8.84896        45.5021       0.505240        32.2764     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   2.04919        10.6051                 NaN            NaN   8.67040        45.8923       0.545048        32.2380     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   2.04934        10.6076                 NaN            NaN   8.67761        45.8816       0.544014        32.2398     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   2.04969        10.6100                 NaN            NaN   8.68481        45.8709       0.542971        32.2417     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   2.05043        10.6119                 NaN            NaN   8.69199        45.8602       0.541920        32.2436     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   2.05122        10.6139                 NaN            NaN   8.69915        45.8495       0.540876        32.2454     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   2.05275        10.6151                 NaN            NaN   8.70622        45.8388       0.539814        32.2473     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   2.05453        10.6162                 NaN            NaN   8.71331        45.8281       0.538738        32.2492     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   2.05655        10.6169                 NaN            NaN   8.72035        45.8174       0.537679        32.2511     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   2.05885        10.6175                 NaN            NaN   8.72737        45.8067       0.536588        32.2530     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   2.06175        10.6174                 NaN            NaN   8.73433        45.7961       0.535512        32.2549     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   2.06470        10.6173                 NaN            NaN   8.74128        45.7854       0.534420        32.2568     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   2.06809        10.6168                 NaN            NaN   8.74824        45.7748       0.533333        32.2587     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   2.07199        10.6158                 NaN            NaN   8.75508        45.7642       0.532238        32.2607     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   2.07608        10.6147                 NaN            NaN   8.76192        45.7536       0.531137        32.2626     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   2.08048        10.6132                 NaN            NaN   8.76875        45.7430       0.530030        32.2646     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   2.08528        10.6113                 NaN            NaN   8.77551        45.7324       0.528924        32.2665     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   2.09041        10.6092                 NaN            NaN   8.78228        45.7219       0.527807        32.2684     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   2.09587        10.6067                 NaN            NaN   8.78894        45.7114       0.526694        32.2704     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   2.10161        10.6039                 NaN            NaN   8.79564        45.7009       0.525577        32.2724     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   2.10767        10.6009                 NaN            NaN   8.80228        45.6904       0.524453        32.2743     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   2.11404        10.5975                 NaN            NaN   8.80889        45.6799       0.523328        32.2763     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   2.12075        10.5938                 NaN            NaN   8.81546        45.6695       0.522197        32.2783     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   2.12771        10.5899       0.242377E-004            NaN   8.82199        45.6590       0.521063        32.2803     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   2.13495        10.5857       0.241661E-004            NaN   8.82850        45.6487       0.519924        32.2823     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   2.14270        10.5810       0.241395E-004            NaN   8.83496        45.6383       0.518788        32.2842     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   2.15060        10.5761       0.354340E-004            NaN   8.84140        45.6280       0.517648        32.2862     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   2.15878        10.5710       0.240275E-004            NaN   8.84780        45.6176       0.516505        32.2882     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   2.16731        10.5655                 NaN            NaN   8.85419        45.6073       0.515357        32.2902     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   10.2455        2.61460                 NaN            NaN   8.90949        45.4066       0.498373        32.3255     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   2.18488        10.5538       0.405386E-003            NaN   8.86681        45.5868       0.513052        32.2943     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   2.19410        10.5476       0.390031E-003            NaN   8.87306        45.5766       0.511900        32.2963     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   2.20369        10.5412       0.380112E-003            NaN   8.87929        45.5664       0.510746        32.2983     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   9.86691        1.80706        1.22347                 NaN   8.94877        45.3269       0.488646        32.3382     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   10.1282        2.78215                 NaN            NaN   8.94221        45.3139       0.488925        32.3446     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   9.22390        3.72672                 NaN            NaN   8.98530        45.2360       0.477238        32.3509     
  1067.67        2500.00                 NaN            NaN            NaN            NaN  0.903768        12.1464                 NaN            NaN   9.08741        45.0510       0.448893        32.3625     
  1065.16        2500.00                 NaN            NaN            NaN            NaN  0.233570        10.8405        1.72659                 NaN   8.93729        45.4495       0.495824        32.3168     
  1062.66        2500.00                 NaN            NaN            NaN            NaN  0.233560        10.8355        1.73579                 NaN   8.94388        45.4378       0.494497        32.3190     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   10.2160        2.69389       0.526371E-005            NaN   8.98115        45.2742       0.483567        32.3512     
  1057.64        2500.00                 NaN            NaN            NaN            NaN  0.233535        10.8244        1.76376                 NaN   8.96172        45.4041       0.489172        32.3233     
  1055.14        2500.00                 NaN            NaN            NaN            NaN  0.233527        10.8259        1.77031       0.301710E-005   8.97099        45.3816       0.488601        32.3291     
  1052.63        2500.00                 NaN            NaN            NaN            NaN  0.233513        10.8090        1.78170       0.205796E-005   8.97234        45.3845       0.489053        32.3298     
  1050.13        2500.00                 NaN            NaN            NaN            NaN  0.233501        10.8075        1.79183       0.159153E-005   8.98115        45.3651       0.487234        32.3337     
  1047.62        2500.00                 NaN            NaN            NaN            NaN  0.233488        10.7957        1.79984       0.156003E-005   8.98469        45.3653       0.486870        32.3341     
  1045.11        2500.00                 NaN            NaN            NaN            NaN  0.233478        10.7975        1.80334       0.239871E-005   8.99241        45.3518       0.485075        32.3364     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   2.19423        10.6585                 NaN            NaN   8.98065        45.3569       0.480734        32.3290     
  1040.10        2500.00                 NaN            NaN            NaN            NaN  0.248243        12.9080                 NaN            NaN   9.19224        44.8273       0.420712        32.4035     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   9.97522        3.01700                 NaN            NaN   9.05912        45.1018       0.464234        32.3827     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   12.5800       0.583345                 NaN            NaN   9.20145        44.8075       0.418888        32.4089     
  1032.58        2500.00                 NaN            NaN            NaN            NaN  0.233416        10.7667        1.85639       0.470078E-005   9.02618        45.2905       0.478122        32.3487     
  1030.08        2500.00                 NaN            NaN            NaN            NaN  0.233408        10.7624        1.86468       0.534857E-005   9.03153        45.2800       0.476868        32.3511     
  1027.57        2500.00                 NaN            NaN            NaN            NaN  0.233395        10.7563        1.87516       0.411552E-005   9.03807        45.2682       0.475466        32.3534     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   2.19024        10.6719       0.176869E-004            NaN   9.05546        45.2617       0.468604        32.3521     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   2.46159        10.3537                 NaN            NaN   9.00892        45.3476       0.484742        32.3435     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   2.47441        10.3441       0.195817E-003            NaN   9.01455        45.3377       0.483521        32.3455     
  1017.54        2500.00                 NaN            NaN            NaN            NaN  0.233347        10.7287        1.91957                 NaN   9.06303        45.2207       0.470679        32.3640     
  1015.04        2500.00                 NaN            NaN            NaN            NaN  0.233332        10.7253        1.92805       0.679619E-005   9.06981        45.2094       0.468573        32.3656     
  1012.53        2500.00                 NaN            NaN            NaN            NaN  0.233324        10.7201        1.94157       0.301964E-005   9.07292        45.1942       0.467778        32.3700     
  1010.03        2500.00                 NaN            NaN            NaN            NaN  0.233312        10.7122        1.95238       0.236085E-005   9.08415        45.1811       0.465398        32.3715     
  1007.52        2500.00                 NaN            NaN            NaN            NaN   2.54057        10.2948                 NaN            NaN   9.04233        45.2888       0.477403        32.3560     
  1005.01        2500.00                 NaN            NaN            NaN            NaN   2.55361        10.2850       0.218068E-003            NaN   9.04785        45.2790       0.476163        32.3581     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   2.56687        10.2752       0.216717E-003            NaN   9.05335        45.2692       0.474921        32.3603     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   2.58032        10.2654       0.234387E-005            NaN   9.05883        45.2594       0.473677        32.3624     
